ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1107,5364,4911830,6212,4911830
1107,5364,4911830,6212,4911830
1107,5364,4912830,6212,4912830
1107,5364,4913830,6212,4913830
1107,5364,4914830,6212,4914830
1107,5364,4915150,6212,4915150
1107,5364,4916150,6212,4916150
1107,5364,4917150,6212,4917150
1107,5364,4917960,6212,4917960
1107,5364,4918960,6212,4918960
1108,5372,4919960,6212,4919960
1108,5372,4920960,6212,4920960
1108,5372,4921770,6212,4921770
1108,5372,4922770,6212,4922770
1108,5372,4923770,6212,4923770
1109,5380,4924580,6212,4924580
1109,5380,4925390,6212,4925390
1109,5380,4926390,6212,4926390
1109,5380,4927200,6212,4927200
1109,5380,4928200,6212,4928200
1109,5380,4929200,6212,4929200
1109,5380,4929660,6212,4929660
1109,5380,4929980,6212,4929980
1109,5380,4930450,6212,4930450
1109,5380,4930770,6212,4930770
1110,5388,4931770,6212,4931770
1110,5388,4931770,6212,4931770
1110,5388,4932770,6212,4932770
1110,5388,4933770,6212,4933770
1110,5388,4933770,6212,4933770
1110,5388,4934770,6212,4934770
1110,5388,4935770,6212,4935770
1110,5388,4936240,6212,4936240
1110,5388,4937240,6212,4937240
1110,5388,4938240,6212,4938240
1110,5388,4939240,6212,4939240
1110,5388,4940050,6212,4940050
1110,5388,4941050,6212,4941050
1110,5388,4941370,6212,4941370
1110,5388,4942180,6212,4942180
1111,5396,4943180,6212,4943180
1111,5396,4943990,6212,4943990
1111,5396,4944990,6212,4944990
1111,5396,4944990,6212,4944990
1112,5404,4945800,6212,4945800
1112,5404,4946610,6212,4946610
1112,5404,4947610,6212,4947610
1112,5404,4948610,6212,4948610
1112,5404,4949610,6212,4949610
1112,5404,4949610,6212,4949610
1112,5404,4950260,6212,4950260
1112,5404,4950730,6212,4950730
1112,5404,4951730,6212,4951730
1112,5404,4952200,6212,4952200
1112,5404,4953200,6212,4953200
1112,5404,4954010,6212,4954010
1112,5404,4954560,6212,4954560
1112,5404,4955560,6212,4955560
1113,5412,4956560,6212,4956560
1113,5412,4957560,6212,4957560
1113,5412,4958370,6212,4958370
1113,5412,4958530,6212,4958530
1113,5412,4959530,6212,4959530
1113,5412,4960530,6212,4960530
1113,5412,4960530,6212,4960530
1113,5412,4961530,6212,4961530
1113,5412,4962080,6212,4962080
1113,5412,4962400,6212,4962400
1113,5412,4963400,6212,4963400
1113,5412,4964400,6212,4964400
1114,5420,4964860,6212,4964860
1114,5420,4965670,6212,4965670
1115,5428,4966670,6212,4966670
1115,5428,4967670,6212,4967670
1115,5428,4968670,6212,4968670
1115,5428,4969320,6212,4969320
1115,5428,4969690,6212,4969690
1115,5428,4969690,6212,4969690
1115,5428,4970160,6212,4970160
1115,5428,4970630,6212,4970630
1115,5428,4970630,6212,4970630
1115,5428,4971630,6212,4971630
1115,5428,4972630,6212,4972630
1115,5428,4973630,6212,4973630
1115,5428,4974440,6212,4974440
1115,5428,4974900,6212,4974900
1115,5428,4974900,6212,4974900
1116,5436,4975900,6212,4975900
1116,5436,4976710,6212,4976710
1116,5436,4977360,6212,4977360
1116,5436,4978170,6212,4978170
1116,5436,4979170,6212,4979170
1116,5436,4979330,6212,4979330
1116,5436,4980330,6212,4980330
1117,5444,4980880,6212,4980880
1117,5444,4981880,6212,4981880
1117,5444,4982880,6212,4982880
1117,5444,4983880,6212,4983880
1117,5444,4984880,6212,4984880
1117,5444,4985880,6212,4985880
1117,5444,4986880,6212,4986880
1117,5444,4986880,6212,4986880
1118,5452,4994880,6212,4994880
1118,5452,4995690,6212,4995690
1119,5460,4996690,6212,4996690
1119,5460,4997690,6212,4997690
1119,5460,4998690,6212,4998690
1119,5460,4999500,6212,4999500
1119,5460,4999970,6212,4999970
1119,5460,5000970,6212,5000970
1119,5460,5001970,6212,5001970
1119,5460,5002780,6212,5002780
1119,5460,5003780,6212,5003780
1119,5460,5004780,6212,5004780
1119,5460,5005250,6212,5005250
1119,5460,5006250,6212,5006250
1119,5460,5007250,6212,5007250
1119,5460,5007250,6212,5007250
1120,5468,5008250,6212,5008250
1120,5468,5009250,6212,5009250
1120,5468,5009720,6212,5009720
1120,5468,5010720,6212,5010720
1120,5468,5011720,6212,5011720
1120,5468,5012190,6212,5012190
1120,5468,5013190,6212,5013190
1120,5468,5014000,6212,5014000
1120,5468,5015000,6212,5015000
1120,5468,5015810,6212,5015810
1120,5468,5015810,6212,5015810
1120,5468,5016810,6212,5016810
1120,5468,5017810,6212,5017810
1121,5476,5018810,6212,5018810
1122,5484,5019620,6212,5019620
1122,5484,5020620,6212,5020620
1122,5484,5021620,6212,5021620
1122,5484,5022090,6212,5022090
1122,5484,5022900,6212,5022900
1122,5484,5022900,6212,5022900
1122,5484,5023370,6212,5023370
1122,5484,5023960,6212,5023960
1122,5484,5023960,6212,5023960
1122,5484,5024960,6212,5024960
1122,5484,5025960,6212,5025960
1122,5484,5026960,6212,5026960
1122,5484,5027420,6212,5027420
1122,5484,5027970,6212,5027970
1122,5484,5028970,6212,5028970
1122,5484,5029970,6212,5029970
1123,5492,5037970,6212,5037970
1123,5492,5038780,6212,5038780
1123,5492,5039590,6212,5039590
1124,5500,5040590,6212,5040590
1124,5500,5041060,6212,5041060
1125,5508,5041520,6212,5041520
1125,5508,5042520,6212,5042520
1125,5508,5043520,6212,5043520
1125,5508,5043990,6212,5043990
1125,5508,5044210,6212,5044210
1125,5508,5044210,6212,5044210
1125,5508,5044680,6212,5044680
1125,5508,5044840,6212,5044840
1125,5508,5045840,6212,5045840
1125,5508,5046310,6212,5046310
1125,5508,5046470,6212,5046470
1125,5508,5047470,6212,5047470
1125,5508,5048060,6212,5048060
1125,5508,5048060,6212,5048060
1125,5508,5048610,6212,5048610
1125,5508,5049200,6212,5049200
1125,5508,5050010,6212,5050010
1125,5508,5051010,6212,5051010
1125,5508,5051010,6212,5051010
1125,5508,5051480,6212,5051480
1125,5508,5051480,6212,5051480
1125,5508,5051480,6212,5051480
1125,5508,5052480,6212,5052480
1125,5508,5052940,6212,5052940
1125,5508,5053410,6212,5053410
1125,5508,5054410,6212,5054410
1125,5508,5054880,6212,5054880
1126,5516,5055690,6212,5055690
1126,5516,5056040,6212,5056040
1126,5516,5056500,6212,5056500
1127,5524,5057500,6212,5057500
1127,5524,5057970,6212,5057970
1127,5524,5058970,6212,5058970
1127,5524,5059970,6212,5059970
1127,5524,5060970,6212,5060970
1127,5524,5060970,6212,5060970
1127,5524,5061440,6212,5061440
1127,5524,5062250,6212,5062250
1127,5524,5063250,6212,5063250
1127,5524,5063250,6212,5063250
1127,5524,5064250,6212,5064250
1127,5524,5064250,6212,5064250
1127,5524,5064710,6212,5064710
1127,5524,5065710,6212,5065710
1127,5524,5066710,6212,5066710
1127,5524,5067180,6212,5067180
1128,5532,5068180,6212,5068180
1128,5532,5069180,6212,5069180
1128,5532,5069990,6212,5069990
1128,5532,5070460,6212,5070460
1128,5532,5071110,6212,5071110
1128,5532,5071920,6212,5071920
1128,5532,5072920,6212,5072920
1128,5532,5073920,6212,5073920
1128,5532,5074920,6212,5074920
1128,5532,5074920,6212,5074920
1128,5532,5075920,6212,5075920
1129,5540,5076390,6212,5076390
1129,5540,5077390,6212,5077390
1129,5540,5078390,6212,5078390
1130,5548,5079390,6212,5079390
1130,5548,5080200,6212,5080200
1130,5548,5080670,6212,5080670
1130,5548,5081480,6212,5081480
1130,5548,5082070,6212,5082070
1130,5548,5082880,6212,5082880
1130,5548,5083880,6212,5083880
1130,5548,5084880,6212,5084880
1131,5556,5092880,6212,5092880
1131,5556,5093880,6212,5093880
1131,5556,5094100,6212,5094100
1131,5556,5095100,6212,5095100
1131,5556,5095420,6212,5095420
1131,5556,5095640,6212,5095640
1131,5556,5097640,6212,5097640
1131,5556,5098100,6212,5098100
1131,5556,5098420,6212,5098420
1131,5556,5099420,6212,5099420
1131,5556,5100420,6212,5100420
1131,5556,5101010,6212,5101010
1132,5564,5102010,6212,5102010
1132,5564,5102330,6212,5102330
1132,5564,5103330,6212,5103330
1132,5564,5104140,6212,5104140
1132,5564,5105140,6212,5105140
1133,5572,5105950,6212,5105950
1133,5572,5105950,6212,5105950
1133,5572,5106950,6212,5106950
1133,5572,5107760,6212,5107760
1133,5572,5107760,6212,5107760
1133,5572,5108230,6212,5108230
1133,5572,5108230,6212,5108230
1133,5572,5108550,6212,5108550
1133,5572,5109360,6212,5109360
1133,5572,5110170,6212,5110170
1133,5572,5110640,6212,5110640
1133,5572,5111110,6212,5111110
1133,5572,5111430,6212,5111430
1133,5572,5112430,6212,5112430
1133,5572,5113430,6212,5113430
1133,5572,5113430,6212,5113430
1133,5572,5114430,6212,5114430
1133,5572,5114750,6212,5114750
1133,5572,5115750,6212,5115750
1133,5572,5115750,6212,5115750
1134,5580,5116750,6212,5116750
1134,5580,5117070,6212,5117070
1134,5580,5118070,6212,5118070
1134,5580,5118540,6212,5118540
1134,5580,5119540,6212,5119540
1134,5580,5120540,6212,5120540
1134,5580,5120540,6212,5120540
1135,5588,5124540,6212,5124540
1135,5588,5125540,6212,5125540
1135,5588,5126540,6212,5126540
1135,5588,5127540,6212,5127540
1135,5588,5128540,6212,5128540
1135,5588,5129350,6212,5129350
1135,5588,5129810,6212,5129810
1135,5588,5130810,6212,5130810
1136,5596,5131810,6212,5131810
1136,5596,5132280,6212,5132280
1137,5604,5132750,6212,5132750
1137,5604,5133750,6212,5133750
1137,5604,5133980,6212,5133980
1137,5604,5134980,6212,5134980
1137,5604,5135980,6212,5135980
1137,5604,5136980,6212,5136980
1137,5604,5137450,6212,5137450
1137,5604,5138450,6212,5138450
1137,5604,5139260,6212,5139260
1137,5604,5139730,6212,5139730
1137,5604,5140190,6212,5140190
1137,5604,5141190,6212,5141190
1137,5604,5142190,6212,5142190
1137,5604,5143190,6212,5143190
1138,5612,5144190,6212,5144190
1138,5612,5144660,6212,5144660
1138,5612,5144980,6212,5144980
1138,5612,5145460,6212,5145460
1138,5612,5145460,6212,5145460
1138,5612,5146460,6212,5146460
1138,5612,5146460,6212,5146460
1138,5612,5146460,6212,5146460
1138,5612,5147460,6212,5147460
1138,5612,5147930,6212,5147930
1138,5612,5148930,6212,5148930
1138,5612,5149740,6212,5149740
1138,5612,5150740,6212,5150740
1138,5612,5151740,6212,5151740
1138,5612,5152060,6212,5152060
1138,5612,5152870,6212,5152870
1138,5612,5153870,6212,5153870
1139,5620,5154870,6212,5154870
1139,5620,5155870,6212,5155870
1139,5620,5156870,6212,5156870
1140,5628,5157680,6212,5157680
1140,5628,5158490,6212,5158490
1140,5628,5158490,6212,5158490
1140,5628,5159490,6212,5159490
1140,5628,5160300,6212,5160300
1140,5628,5160620,6212,5160620
1140,5628,5161620,6212,5161620
1140,5628,5162620,6212,5162620
1141,5636,5163620,6212,5163620
1141,5636,5164620,6212,5164620
1141,5636,5165100,6212,5165100
1141,5636,5166100,6212,5166100
1141,5636,5167100,6212,5167100
1141,5636,5167910,6212,5167910
1141,5636,5167910,6212,5167910
1141,5636,5168910,6212,5168910
1141,5636,5169140,6212,5169140
1141,5636,5170140,6212,5170140
1141,5636,5171140,6212,5171140
1141,5636,5172140,6212,5172140
1141,5636,5172140,6212,5172140
1142,5644,5173140,6212,5173140
1142,5644,5174140,6212,5174140
1142,5644,5175140,6212,5175140
1142,5644,5176140,6212,5176140
1142,5644,5177140,6212,5177140
1142,5644,5178140,6212,5178140
1142,5644,5179140,6212,5179140
1143,5652,5180140,6212,5180140
1143,5652,5181140,6212,5181140
1143,5652,5181610,6212,5181610
1143,5652,5182610,6212,5182610
1143,5652,5183610,6212,5183610
1143,5652,5184610,6212,5184610
1143,5652,5185610,6212,5185610
1143,5652,5185930,6212,5185930
1143,5652,5186930,6212,5186930
1143,5652,5187930,6212,5187930
1143,5652,5188400,6212,5188400
1143,5652,5188630,6212,5188630
1143,5652,5189440,6212,5189440
1144,5660,5190440,6212,5190440
1144,5660,5190440,6212,5190440
1145,5668,5198440,6212,5198440
1145,5668,5198660,6212,5198660
1145,5668,5199660,6212,5199660
1145,5668,5200660,6212,5200660
1145,5668,5201660,6212,5201660
1145,5668,5202660,6212,5202660
1145,5668,5203130,6212,5203130
1146,5676,5203600,6212,5203600
1146,5676,5204060,6212,5204060
1146,5676,5204530,6212,5204530
1146,5676,5204530,6212,5204530
1146,5676,5205530,6212,5205530
1147,5684,5206530,6212,5206530
1147,5684,5207530,6212,5207530
1147,5684,5208180,6212,5208180
1147,5684,5209180,6212,5209180
1147,5684,5209180,6212,5209180
1147,5684,5209180,6212,5209180
1147,5684,5210180,6212,5210180
1147,5684,5211180,6212,5211180
1147,5684,5212180,6212,5212180
1147,5684,5212180,6212,5212180
1147,5684,5212640,6212,5212640
1147,5684,5213640,6212,5213640
1147,5684,5213640,6212,5213640
1147,5684,5213960,6212,5213960
1147,5684,5214190,6212,5214190
1147,5684,5214840,6212,5214840
1147,5684,5215390,6212,5215390
1148,5692,5216390,6212,5216390
1148,5692,5216860,6212,5216860
1148,5692,5217860,6212,5217860
1148,5692,5217860,6212,5217860
1148,5692,5218860,6212,5218860
1148,5692,5219330,6212,5219330
1148,5692,5219330,6212,5219330
1148,5692,5220330,6212,5220330
1148,5692,5221330,6212,5221330
1148,5692,5221800,6212,5221800
1148,5692,5222260,6212,5222260
1148,5692,5222730,6212,5222730
1149,5700,5223190,6212,5223190
1149,5700,5224190,6212,5224190
1149,5700,5225190,6212,5225190
1149,5700,5226000,6212,5226000
1149,5700,5226810,6212,5226810
1149,5700,5227810,6212,5227810
1149,5700,5228810,6212,5228810
1149,5700,5229620,6212,5229620
1150,5708,5230620,6212,5230620
1150,5708,5231080,6212,5231080
1150,5708,5231310,6212,5231310
1150,5708,5232310,6212,5232310
1150,5708,5233120,6212,5233120
1150,5708,5234120,6212,5234120
1150,5708,5235120,6212,5235120
1150,5708,5236120,6212,5236120
1150,5708,5236590,6212,5236590
1150,5708,5236910,6212,5236910
1150,5708,5237380,6212,5237380
1150,5708,5237840,6212,5237840
1150,5708,5238840,6212,5238840
1150,5708,5238840,6212,5238840
1150,5708,5239840,6212,5239840
1150,5708,5240210,6212,5240210
1150,5708,5241210,6212,5241210
1150,5708,5242210,6212,5242210
1150,5708,5242860,6212,5242860
1151,5716,5243860,6212,5243860
1152,5724,5244330,6212,5244330
1152,5724,5244650,6212,5244650
1152,5724,5245650,6212,5245650
1152,5724,5246650,6212,5246650
1152,5724,5246650,6212,5246650
1152,5724,5246880,6212,5246880
1152,5724,5247880,6212,5247880
1152,5724,5248690,6212,5248690
1152,5724,5249060,6212,5249060
1152,5724,5249060,6212,5249060
1152,5724,5250060,6212,5250060
1152,5724,5250060,6212,5250060
1152,5724,5251060,6212,5251060
1152,5724,5252060,6212,5252060
1152,5724,5253060,6212,5253060
1153,5732,5254060,6212,5254060
1153,5732,5255060,6212,5255060
1153,5732,5256060,6212,5256060
1153,5732,5256060,6212,5256060
1153,5732,5257060,6212,5257060
1153,5732,5257060,6212,5257060
1153,5732,5258060,6212,5258060
1153,5732,5258220,6212,5258220
1153,5732,5259030,6212,5259030
1153,5732,5259620,6212,5259620
1153,5732,5259620,6212,5259620
1153,5732,5260620,6212,5260620
1153,5732,5261620,6212,5261620
1153,5732,5262090,6212,5262090
1153,5732,5263090,6212,5263090
1153,5732,5263560,6212,5263560
1153,5732,5264370,6212,5264370
1154,5740,5265370,6212,5265370
1154,5740,5266370,6212,5266370
1154,5740,5267370,6212,5267370
1154,5740,5268370,6212,5268370
1154,5740,5269180,6212,5269180
1154,5740,5270180,6212,5270180
1154,5740,5270650,6212,5270650
1154,5740,5270650,6212,5270650
1154,5740,5270650,6212,5270650
1154,5740,5271650,6212,5271650
1154,5740,5272120,6212,5272120
1154,5740,5273120,6212,5273120
1154,5740,5274120,6212,5274120
1154,5740,5275120,6212,5275120
1154,5740,5275230,6212,5275230
1155,5748,5276040,6212,5276040
1156,5756,5277040,6212,5277040
1156,5756,5277510,6212,5277510
1156,5756,5278160,6212,5278160
1156,5756,5279160,6212,5279160
1156,5756,5280160,6212,5280160
1156,5756,5281160,6212,5281160
1156,5756,5282160,6212,5282160
1156,5756,5282160,6212,5282160
1156,5756,5282970,6212,5282970
1156,5756,5283440,6212,5283440
1156,5756,5284440,6212,5284440
1156,5756,5285440,6212,5285440
1156,5756,5285910,6212,5285910
1156,5756,5286910,6212,5286910
1156,5756,5287720,6212,5287720
1157,5764,5288720,6212,5288720
1157,5764,5289190,6212,5289190
1157,5764,5290190,6212,5290190
1157,5764,5291190,6212,5291190
1157,5764,5291660,6212,5291660
1157,5764,5292470,6212,5292470
1157,5764,5292790,6212,5292790
1157,5764,5293790,6212,5293790
1157,5764,5294790,6212,5294790
1157,5764,5295790,6212,5295790
1157,5764,5296110,6212,5296110
1157,5764,5298110,6212,5298110
1157,5764,5299110,6212,5299110
1157,5764,5299580,6212,5299580
1157,5764,5300580,6212,5300580
1158,5772,5301580,6212,5301580
1158,5772,5301580,6212,5301580
1159,5780,5302050,6212,5302050
1159,5780,5303050,6212,5303050
1159,5780,5303860,6212,5303860
1159,5780,5304860,6212,5304860
1159,5780,5305180,6212,5305180
1159,5780,5306180,6212,5306180
1160,5788,5314180,6212,5314180
1160,5788,5315180,6212,5315180
1160,5788,5315830,6212,5315830
1160,5788,5316300,6212,5316300
1160,5788,5317300,6212,5317300
1160,5788,5318300,6212,5318300
1160,5788,5318650,6212,5318650
1161,5796,5319650,6212,5319650
1161,5796,5320650,6212,5320650
1161,5796,5321650,6212,5321650
1161,5796,5321970,6212,5321970
1161,5796,5322970,6212,5322970
1161,5796,5323440,6212,5323440
1161,5796,5324440,6212,5324440
1161,5796,5324440,6212,5324440
1161,5796,5324910,6212,5324910
1161,5796,5325910,6212,5325910
1161,5796,5326500,6212,5326500
1161,5796,5327500,6212,5327500
1161,5796,5328090,6212,5328090
1161,5796,5328090,6212,5328090
1161,5796,5329090,6212,5329090
1161,5796,5330090,6212,5330090
1162,5804,5331090,6212,5331090
1162,5804,5332090,6212,5332090
1162,5804,5332090,6212,5332090
1162,5804,5333090,6212,5333090
1162,5804,5334090,6212,5334090
1162,5804,5335090,6212,5335090
1162,5804,5335900,6212,5335900
1162,5804,5336900,6212,5336900
1163,5812,5337370,6212,5337370
1163,5812,5338370,6212,5338370
1163,5812,5339370,6212,5339370
1163,5812,5340180,6212,5340180
1163,5812,5340990,6212,5340990
1163,5812,5341640,6212,5341640
1163,5812,5342450,6212,5342450
1164,5820,5343450,6212,5343450
1164,5820,5344450,6212,5344450
1164,5820,5345450,6212,5345450
1164,5820,5345920,6212,5345920
1164,5820,5346730,6212,5346730
1164,5820,5346960,6212,5346960
1164,5820,5347440,6212,5347440
1165,5828,5355440,6212,5355440
1165,5828,5355440,6212,5355440
1165,5828,5356440,6212,5356440
1165,5828,5356910,6212,5356910
1165,5828,5357380,6212,5357380
1166,5836,5358190,6212,5358190
1166,5836,5359000,6212,5359000
1166,5836,5359810,6212,5359810
1166,5836,5360810,6212,5360810
1166,5836,5361130,6212,5361130
1166,5836,5361240,6212,5361240
1166,5836,5362240,6212,5362240
1166,5836,5362240,6212,5362240
1166,5836,5362560,6212,5362560
1166,5836,5362880,6212,5362880
1166,5836,5363350,6212,5363350
1166,5836,5364350,6212,5364350
1166,5836,5365350,6212,5365350
1166,5836,5365820,6212,5365820
1167,5844,5366820,6212,5366820
1167,5844,5367820,6212,5367820
1167,5844,5368820,6212,5368820
1167,5844,5369290,6212,5369290
1167,5844,5370290,6212,5370290
1167,5844,5371290,6212,5371290
1167,5844,5372290,6212,5372290
1167,5844,5372520,6212,5372520
1167,5844,5373520,6212,5373520
1167,5844,5374070,6212,5374070
1167,5844,5374540,6212,5374540
1167,5844,5375350,6212,5375350
1168,5852,5376000,6212,5376000
1168,5852,5376810,6212,5376810
1169,5860,5377810,6212,5377810
1169,5860,5378810,6212,5378810
1169,5860,5379620,6212,5379620
1169,5860,5380270,6212,5380270
1169,5860,5381080,6212,5381080
1169,5860,5381130,6212,5381130
1169,5860,5381130,6212,5381130
1169,5860,5382130,6212,5382130
1169,5860,5382940,6212,5382940
1169,5860,5383750,6212,5383750
1169,5860,5384750,6212,5384750
1169,5860,5385750,6212,5385750
1169,5860,5385970,6212,5385970
1169,5860,5386440,6212,5386440
1169,5860,5386910,6212,5386910
1169,5860,5386910,6212,5386910
1169,5860,5387380,6212,5387380
1169,5860,5388380,6212,5388380
1169,5860,5389380,6212,5389380
1170,5868,5390380,6212,5390380
1171,5876,5391190,6212,5391190
1171,5876,5391660,6212,5391660
1171,5876,5392660,6212,5392660
1171,5876,5393660,6212,5393660
1171,5876,5394120,6212,5394120
1171,5876,5394930,6212,5394930
1171,5876,5395930,6212,5395930
1171,5876,5396400,6212,5396400
1171,5876,5396720,6212,5396720
1171,5876,5397720,6212,5397720
1171,5876,5398040,6212,5398040
1171,5876,5399040,6212,5399040
1171,5876,5400040,6212,5400040
1171,5876,5400040,6212,5400040
1172,5884,5401040,6212,5401040
1172,5884,5402040,6212,5402040
1172,5884,5402040,6212,5402040
1172,5884,5402510,6212,5402510
1172,5884,5402730,6212,5402730
1172,5884,5403730,6212,5403730
1172,5884,5404200,6212,5404200
1172,5884,5404200,6212,5404200
1172,5884,5405200,6212,5405200
1172,5884,5405200,6212,5405200
1172,5884,5405670,6212,5405670
1172,5884,5406670,6212,5406670
1172,5884,5406990,6212,5406990
1172,5884,5407990,6212,5407990
1172,5884,5408460,6212,5408460
1172,5884,5408460,6212,5408460
1172,5884,5408930,6212,5408930
1172,5884,5409930,6212,5409930
1173,5892,5410400,6212,5410400
1174,5900,5411400,6212,5411400
1174,5900,5412400,6212,5412400
1174,5900,5413400,6212,5413400
1174,5900,5414400,6212,5414400
1174,5900,5414450,6212,5414450
1174,5900,5415450,6212,5415450
1174,5900,5416450,6212,5416450
1174,5900,5417450,6212,5417450
1174,5900,5418260,6212,5418260
1174,5900,5418730,6212,5418730
1174,5900,5419280,6212,5419280
1174,5900,5420090,6212,5420090
1174,5900,5421090,6212,5421090
1174,5900,5422090,6212,5422090
1174,5900,5422320,6212,5422320
1174,5900,5422780,6212,5422780
