ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f153-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
890020.59,15.01,1.42,250289.61,4.22
889769.29,15.01,1.42,250004.27,4.22
889819.74,15.01,1.42,250372.54,4.22
889870.19,15.01,1.42,250499.15,4.23
890066.76,15.02,1.43,250537.1,4.23
890117.2,15.02,1.43,250663.72,4.23
889814.73,15.02,1.42,250562.99,4.23
889994.44,15.02,1.43,250619.96,4.23
890054.15,15.02,1.43,250990.42,4.24
889918.25,15.02,1.43,250843.11,4.23
889782.34,15.02,1.43,250843.11,4.23
889832.79,15.02,1.43,250969.72,4.24
889883.24,15.03,1.44,251043.97,4.24
890470.75,15.04,1.45,251169.2,4.24
892232.4,15.07,1.48,257087.38,4.34
891966.79,15.07,1.47,256981.2,4.34
891810.43,15.06,1.47,256830.28,4.34
891966.17,15.07,1.48,256820.56,4.34
892016.62,15.07,1.48,256947.17,4.34
892213.19,15.07,1.48,256985.12,4.34
892260.55,15.08,1.49,256643.42,4.34
891958.07,15.07,1.48,256542.69,4.34
892163.97,15.08,1.49,256509.91,4.34
892214.42,15.08,1.49,256636.52,4.34
892394.12,15.08,1.49,256693.5,4.34
892284.48,15.08,1.49,256700.56,4.34
892178.13,15.08,1.49,256620.03,4.34
892357.83,15.09,1.5,256611.16,4.34
897400.82,15.17,1.58,257903.68,4.36
897145.21,15.17,1.58,257765.23,4.36
897145.21,15.17,1.58,257765.23,4.36
897145.21,15.17,1.58,257765.23,4.36
897304.88,15.17,1.58,258114.98,4.36
897352.24,15.18,1.59,257773.28,4.36
897545.79,15.18,1.59,257685.67,4.36
897545.79,15.18,1.59,257685.67,4.36
897593.15,15.18,1.59,257343.96,4.35
897786.7,15.19,1.6,257256.35,4.35
897650.8,15.19,1.6,257109.04,4.35
897830.5,15.19,1.6,257434.56,4.36
897618.03,15.19,1.6,257230.43,4.35
897668.48,15.19,1.6,257357.04,4.36
897412.87,15.19,1.6,257091.52,4.35
897412.87,15.19,1.6,257091.1,4.35
897276.96,15.19,1.6,256995.09,4.35
897327.41,15.19,1.6,257121.7,4.35
897507.12,15.2,1.61,257178.68,4.35
897666.8,15.2,1.61,257272.09,4.36
897905.48,15.21,1.62,257733.37,4.37
897955.93,15.21,1.62,257859.98,4.37
898115.61,15.21,1.62,257968.71,4.37
897860.0,15.21,1.62,257879.08,4.37
897910.45,15.21,1.62,258005.69,4.37
897644.86,15.21,1.62,257745.94,4.37
897695.31,15.21,1.62,257820.19,4.37
897900.7,15.22,1.63,257905.68,4.37
897900.7,15.22,1.63,257905.68,4.37
898080.41,15.22,1.63,258104.89,4.37
897824.79,15.22,1.63,258074.06,4.37
897774.79,15.22,1.63,258024.06,4.37
897869.52,15.22,1.63,263044.7,4.46
897603.93,15.22,1.63,262677.03,4.45
897783.64,15.22,1.63,262668.16,4.45
897518.05,15.22,1.63,262496.65,4.45
897382.14,15.22,1.63,262601.79,4.45
897246.24,15.22,1.63,262544.99,4.45
897296.68,15.22,1.63,262615.01,4.45
897296.68,15.22,1.63,262614.59,4.45
897296.68,15.22,1.63,262614.59,4.45
897347.13,15.22,1.63,262736.81,4.46
897347.13,15.22,1.63,262736.81,4.46
904165.15,15.34,1.75,265716.17,4.51
904215.6,15.34,1.75,265790.02,4.51
904454.29,15.35,1.76,265849.98,4.51
904504.74,15.35,1.76,266088.49,4.52
904254.44,15.35,1.76,265881.09,4.51
904004.15,15.34,1.75,265673.69,4.51
903748.54,15.34,1.75,265490.11,4.51
903934.2,15.35,1.75,265633.82,4.51
903984.64,15.35,1.76,265826.88,4.51
904144.32,15.35,1.76,265920.29,4.52
903892.76,15.35,1.76,265655.88,4.51
903943.2,15.35,1.76,265797.82,4.51
903677.62,15.35,1.76,265626.31,4.51
903677.62,15.35,1.76,267125.5,4.54
903857.32,15.35,1.76,267116.63,4.54
903907.77,15.36,1.77,267309.09,4.54
903663.18,15.35,1.76,267134.75,4.54
903901.87,15.36,1.77,267194.71,4.54
910766.22,15.48,1.88,273647.13,4.65
910816.67,15.48,1.89,273885.64,4.65
910867.11,15.48,1.89,274012.25,4.66
910917.56,15.48,1.89,274086.5,4.66
910917.56,15.48,1.89,274086.08,4.66
911505.08,15.5,1.9,274211.31,4.66
911505.08,15.5,1.9,274211.31,4.66
911369.17,15.5,1.91,274263.17,4.66
911369.17,15.5,1.91,274263.17,4.66
911156.7,15.49,1.9,274030.81,4.66
910901.09,15.49,1.9,273941.18,4.66
910901.09,15.49,1.9,274373.0,4.67
910901.09,15.49,1.9,274577.72,4.67
910566.83,15.49,1.9,274078.01,4.66
910617.28,15.49,1.9,274051.69,4.66
910664.64,15.49,1.9,273709.98,4.66
910703.25,15.5,1.9,273500.86,4.65
910750.61,15.5,1.91,273159.16,4.65
911059.51,15.5,1.91,273205.37,4.65
911239.22,15.51,1.92,273196.5,4.65
910983.61,15.51,1.91,273058.06,4.65
911034.06,15.51,1.92,273299.33,4.65
911213.76,15.51,1.92,273290.46,4.65
911213.76,15.51,1.92,273218.67,4.65
911213.76,15.51,1.92,273225.78,4.65
911264.21,15.52,1.93,273418.24,4.66
911314.66,15.52,1.93,273544.86,4.66
911059.05,15.52,1.93,273455.22,4.66
911109.5,15.52,1.93,273529.47,4.66
911159.95,15.52,1.93,273656.08,4.66
911159.95,15.52,1.93,273749.5,4.66
910958.65,15.52,1.93,273548.32,4.66
911009.1,15.52,1.93,273622.57,4.66
911236.38,15.53,1.94,273069.67,4.65
911416.09,15.53,1.94,273057.62,4.65
911160.47,15.53,1.94,272917.04,4.65
911363.24,15.53,1.94,273273.51,4.66
911522.92,15.54,1.95,273630.19,4.66
911702.62,15.54,1.95,273621.32,4.66
911408.03,15.54,1.95,273436.21,4.66
911567.71,15.54,1.95,273702.2,4.67
911312.1,15.54,1.95,273647.51,4.67
911362.54,15.54,1.95,273774.13,4.67
911522.22,15.55,1.96,273882.86,4.67
911386.32,15.55,1.96,273735.55,4.67
911566.02,15.55,1.96,274061.02,4.68
911768.32,15.56,1.97,273700.93,4.67
912039.28,15.56,1.97,273906.53,4.67
911793.66,15.56,1.97,273651.06,4.67
911844.11,15.56,1.97,273777.67,4.67
918756.85,15.68,2.09,281676.72,4.81
918942.51,15.69,2.1,281738.29,4.81
918989.88,15.69,2.1,281396.59,4.8
918738.31,15.69,2.1,281312.01,4.8
918472.72,15.68,2.09,281045.33,4.8
918328.62,15.68,2.09,280662.55,4.79
918163.03,15.68,2.09,280502.8,4.79
918342.74,15.68,2.09,280493.93,4.79
918548.13,15.69,2.1,280787.5,4.8
918642.85,15.69,2.1,287136.25,4.9
918239.84,15.69,2.09,286757.25,4.9
918103.93,15.69,2.1,286609.94,4.9
917848.32,15.68,2.09,286579.11,4.9
917848.32,15.68,2.09,286578.69,4.9
918087.01,15.69,2.1,286958.8,4.9
918087.01,15.69,2.1,286958.8,4.9
917951.1,15.69,2.1,286811.49,4.9
917951.1,15.69,2.1,287166.26,4.91
918130.81,15.69,2.1,287491.74,4.91
918181.26,15.7,2.11,287618.35,4.92
918386.65,15.7,2.11,287762.34,4.92
918546.32,15.71,2.12,287855.75,4.92
918370.74,15.7,2.11,287772.7,4.92
918234.83,15.7,2.11,287823.68,4.92
918234.83,15.7,2.11,287957.76,4.92
917979.22,15.7,2.11,287692.28,4.92
918426.51,15.71,2.12,287783.36,4.92
918260.92,15.71,2.12,287621.66,4.92
918500.96,15.71,2.12,287590.17,4.92
917413.7,15.72,2.13,287589.75,4.93
917619.09,15.72,2.13,287675.24,4.93
917483.19,15.72,2.13,287785.08,4.93
917321.06,15.72,2.13,287725.79,4.93
917368.42,15.72,2.13,287384.08,4.93
919189.78,15.75,2.16,290779.47,4.98
922646.15,15.81,2.22,294033.99,5.04
922394.86,15.81,2.22,293782.8,5.04
922433.47,15.81,2.22,293573.69,5.03
922593.14,15.82,2.23,293667.09,5.03
922327.56,15.81,2.22,293426.38,5.03
922378.01,15.82,2.23,293637.52,5.03
922133.41,15.81,2.22,293387.41,5.03
922180.77,15.82,2.22,293045.71,5.03
922034.03,15.82,2.23,292660.28,5.02
921782.73,15.81,2.22,292512.77,5.02
921968.39,15.82,2.23,292483.58,5.02
922018.84,15.82,2.23,292700.95,5.02
921767.54,15.82,2.23,292448.31,5.02
921515.98,15.81,2.22,292363.73,5.02
921359.62,15.81,2.22,292227.31,5.01
921565.01,15.82,2.23,292312.8,5.02
921615.46,15.82,2.23,292497.92,5.02
921479.55,15.82,2.23,292441.12,5.02
921479.55,15.82,2.23,292441.12,5.02
920485.6,15.81,2.21,291443.06,5.0
920536.05,15.81,2.22,291513.07,5.01
920695.73,15.81,2.22,291606.48,5.01
920483.26,15.81,2.22,291402.35,5.01
920642.94,15.81,2.22,291657.67,5.01
920802.62,15.82,2.23,291751.07,5.01
920982.32,15.82,2.23,291914.79,5.02
921032.77,15.83,2.24,291767.48,5.01
921192.45,15.83,2.24,292237.58,5.02
920926.86,15.83,2.24,292062.04,5.02
920661.28,15.82,2.23,291801.54,5.02
920711.73,15.83,2.24,291928.16,5.02
920456.11,15.82,2.23,291873.58,5.02
920506.56,15.83,2.24,291947.83,5.02
920557.01,15.83,2.24,292074.44,5.02
920716.69,15.83,2.24,292183.17,5.02
920767.14,15.84,2.25,292309.79,5.03
920817.59,15.84,2.25,292384.04,5.03
920868.04,15.84,2.25,292510.65,5.03
920868.04,15.84,2.25,292510.65,5.03
920602.45,15.84,2.25,292250.79,5.03
920652.9,15.84,2.25,292325.04,5.03
920832.61,15.85,2.26,292316.17,5.03
920883.06,15.85,2.26,292508.63,5.03
920617.47,15.85,2.26,292224.41,5.03
920777.15,15.85,2.26,292314.38,5.03
920511.56,15.85,2.26,292142.87,5.03
920255.95,15.84,2.25,292053.23,5.03
920120.04,15.84,2.25,292105.87,5.03
920305.7,15.85,2.26,292076.68,5.03
920169.8,15.85,2.26,292292.24,5.03
920169.8,15.85,2.26,292292.24,5.03
920220.24,15.85,2.26,292418.85,5.04
920379.92,15.86,2.27,292527.59,5.04
920244.02,15.86,2.27,292380.27,5.04
919992.45,15.85,2.26,292116.59,5.03
920042.9,15.86,2.27,292298.94,5.04
920093.35,15.86,2.27,292425.55,5.04
920143.8,15.86,2.27,292499.8,5.04
920323.5,15.87,2.28,292490.93,5.04
920373.95,15.87,2.28,292683.39,5.05
923419.51,15.92,2.33,293392.82,5.06
923419.51,15.92,2.33,293392.82,5.06
923153.92,15.92,2.33,293127.58,5.05
922898.31,15.92,2.33,293037.86,5.05
922948.76,15.92,2.33,293164.48,5.06
922812.85,15.92,2.33,293072.9,5.06
922860.21,15.92,2.33,292731.2,5.05
922860.21,15.92,2.33,292730.78,5.05
922898.82,15.93,2.34,292521.66,5.05
922898.82,15.93,2.34,292521.66,5.05
923078.53,15.93,2.34,292512.79,5.05
923078.53,15.93,2.34,293591.78,5.07
923128.98,15.93,2.34,293784.24,5.07
923176.34,15.94,2.35,293442.53,5.07
922875.04,15.93,2.34,293245.36,5.06
922913.65,15.94,2.34,293036.24,5.06
923501.16,15.95,2.36,293161.47,5.06
923245.55,15.94,2.35,293071.84,5.06
923425.26,15.95,2.36,293062.97,5.06
923169.64,15.95,2.35,292924.52,5.06
923165.38,15.95,2.36,292754.81,5.06
923215.83,15.95,2.36,292996.07,5.06
923375.51,15.95,2.36,293089.48,5.06
923199.93,15.95,2.36,293006.43,5.06
923379.63,15.96,2.37,293170.15,5.07
923124.02,15.95,2.36,293115.57,5.07
923303.72,15.96,2.37,293106.71,5.07
923354.17,15.96,2.37,293299.16,5.07
923098.56,15.96,2.37,293209.53,5.07
923098.56,15.96,2.37,293209.53,5.07
922962.65,15.96,2.37,293261.46,5.07
923142.36,15.96,2.37,293342.96,5.07
923302.04,15.97,2.38,293574.62,5.08
923352.49,15.97,2.38,293661.18,5.08
923106.87,15.97,2.38,293450.44,5.08
922841.29,15.96,2.37,293190.58,5.07
922891.74,15.97,2.38,293317.19,5.07
927934.72,16.05,2.46,297384.55,5.14
927669.14,16.05,2.46,297104.9,5.14
927865.7,16.05,2.46,297142.85,5.14
927729.4,16.05,2.46,297209.0,5.14
927925.96,16.06,2.47,297143.95,5.14
927976.41,16.06,2.47,297368.82,5.15
928026.86,16.06,2.47,297495.44,5.15
927724.39,16.06,2.47,297374.19,5.15
927920.95,16.06,2.47,297412.14,5.15
928628.16,16.08,2.49,297495.71,5.15
928628.16,16.08,2.49,297495.71,5.15
928678.61,16.08,2.49,297622.33,5.15
928476.14,16.08,2.49,297619.79,5.15
928655.84,16.09,2.49,297676.77,5.16
928706.29,16.09,2.5,297803.39,5.16
928596.65,16.09,2.5,297810.45,5.16
928793.22,16.09,2.5,297843.66,5.16
928636.86,16.09,2.5,297691.37,5.16
928516.85,16.09,2.5,297777.14,5.16
928360.5,16.09,2.5,297640.94,5.16
928520.18,16.09,2.5,297734.35,5.16
928699.88,16.1,2.5,297898.06,5.16
928759.6,16.1,2.51,298251.47,5.17
928503.99,16.09,2.5,298196.78,5.17
928689.65,16.1,2.51,298167.6,5.17
928740.1,16.1,2.51,298384.97,5.17
928604.19,16.1,2.51,298437.78,5.17
928654.64,16.1,2.51,298415.99,5.18
928654.64,16.1,2.51,298415.99,5.18
931405.73,16.15,2.56,302795.67,5.25
931456.18,16.16,2.56,302922.29,5.25
931280.59,16.15,2.56,302752.54,5.25
931174.24,16.15,2.56,302650.56,5.25
931333.92,16.16,2.57,302759.29,5.25
931082.35,16.15,2.56,302674.71,5.25
931132.8,16.16,2.57,302801.33,5.25
930996.89,16.16,2.57,302709.85,5.25
931176.6,16.16,2.57,302700.98,5.25
931040.69,16.16,2.57,302806.12,5.26
930904.78,16.16,2.57,302858.93,5.26
930955.23,16.17,2.57,302837.13,5.26
931005.68,16.17,2.58,302963.75,5.26
930740.09,16.16,2.57,302766.97,5.26
930790.54,16.17,2.58,302841.22,5.26
930837.9,16.17,2.58,302499.52,5.26
930702.0,16.17,2.58,302552.04,5.26
930446.38,16.17,2.58,302368.46,5.25
930446.38,16.17,2.58,302368.46,5.25
930446.38,16.17,2.58,302368.46,5.25
930446.38,16.17,2.58,302368.46,5.25
930639.93,16.17,2.58,302280.85,5.25
930690.38,16.18,2.59,302258.92,5.25
930870.09,16.18,2.59,302250.06,5.25
930734.18,16.18,2.59,302437.13,5.26
930784.63,16.18,2.59,302563.74,5.26
930835.08,16.19,2.6,302637.99,5.26
931422.59,16.2,2.61,302763.22,5.27
931422.59,16.2,2.61,302825.84,5.27
931668.33,16.2,2.61,302906.12,5.27
931828.01,16.21,2.62,302999.53,5.27
931692.11,16.21,2.62,303050.51,5.27
931742.55,16.21,2.62,303177.12,5.28
931793.0,16.22,2.63,303251.37,5.28
931657.1,16.22,2.63,303104.06,5.28
931401.48,16.21,2.62,302838.54,5.27
931451.93,16.22,2.63,303020.89,5.28
931316.03,16.22,2.63,302873.58,5.27
931316.03,16.22,2.63,303616.3,5.29
938180.38,16.34,2.75,310762.57,5.41
938340.05,16.34,2.75,311016.5,5.42
939082.42,16.36,2.76,311327.5,5.42
939262.13,16.36,2.77,311318.63,5.42
938953.02,16.36,2.77,310813.14,5.41
938687.43,16.35,2.76,310551.44,5.41
938687.43,16.35,2.76,310551.44,5.41
938421.84,16.35,2.76,310327.52,5.41
938285.94,16.35,2.76,310514.55,5.41
938035.64,16.35,2.76,310307.15,5.41
938086.09,16.35,2.76,310429.37,5.41
937830.48,16.35,2.76,310163.9,5.41
937694.57,16.35,2.76,310072.05,5.41
937745.02,16.35,2.76,310198.66,5.41
937924.73,16.35,2.76,310255.64,5.41
937975.18,16.36,2.77,310108.33,5.41
938025.62,16.36,2.77,310476.6,5.42
937770.01,16.36,2.77,310386.88,5.41
937820.46,16.36,2.77,310513.5,5.42
938061.03,16.37,2.78,310578.48,5.42
938111.48,16.37,2.78,310705.09,5.42
938161.93,16.37,2.78,310779.34,5.42
938064.29,16.37,2.78,310899.42,5.43
937855.45,16.37,2.78,310660.11,5.42
938035.16,16.37,2.78,310651.25,5.42
937779.54,16.37,2.78,310512.8,5.42
937984.93,16.38,2.78,310913.99,5.43
937820.19,16.37,2.78,310715.58,5.42
938267.47,16.38,2.79,310806.65,5.43
938176.45,16.38,2.79,310420.09,5.42
938023.44,16.38,2.79,310291.09,5.42
937887.53,16.38,2.79,310143.78,5.42
937937.98,16.38,2.79,310326.13,5.42
938385.27,16.39,2.8,310417.21,5.42
938268.29,16.39,2.8,310178.98,5.42
938268.29,16.39,2.8,310178.98,5.42
938427.97,16.4,2.81,310272.39,5.42
938050.92,16.39,2.8,309745.05,5.41
938101.37,16.4,2.81,309886.99,5.42
938281.07,16.4,2.81,309878.12,5.42
938145.16,16.4,2.81,309983.26,5.42
938195.61,16.41,2.81,310109.87,5.42
938195.61,16.41,2.81,310116.99,5.42
938434.3,16.41,2.82,310288.84,5.43
938484.75,16.41,2.82,310141.53,5.42
938535.2,16.42,2.83,310509.79,5.43
938585.65,16.42,2.83,310636.41,5.43
938636.1,16.42,2.83,310710.66,5.44
938686.55,16.43,2.84,310837.27,5.44
938846.23,16.43,2.84,310946.0,5.44
939051.62,16.44,2.85,311031.49,5.44
939051.62,16.44,2.85,311124.91,5.45
938796.0,16.43,2.84,310941.33,5.44
938796.0,16.43,2.84,310941.33,5.44
938846.45,16.44,2.85,311126.44,5.45
938580.87,16.43,2.84,310954.93,5.44
938631.32,16.44,2.85,311081.54,5.45
938365.73,16.43,2.84,310910.03,5.44
938571.12,16.44,2.85,311054.02,5.45
938326.53,16.43,2.84,310917.58,5.45
938527.04,16.44,2.85,310681.26,5.44
938229.78,16.44,2.85,310193.1,5.43
938229.78,16.44,2.85,310193.1,5.43
938065.03,16.44,2.85,310133.69,5.43
938244.74,16.44,2.85,310124.82,5.43
938483.42,16.45,2.86,310436.77,5.44
938643.1,16.45,2.86,310530.18,5.44
938693.55,16.45,2.86,310759.56,5.45
938427.97,16.45,2.86,310475.34,5.44
938584.56,16.45,2.86,310272.81,5.44
938623.16,16.46,2.87,310048.43,5.44
938673.61,16.46,2.87,310175.04,5.44
938724.06,16.46,2.87,310249.29,5.44
938783.78,16.47,2.87,316301.15,5.55
938783.78,16.47,2.87,316308.26,5.55
938571.31,16.46,2.87,316075.9,5.54
938315.7,16.46,2.87,316064.89,5.54
938366.15,16.46,2.87,316187.11,5.55
938101.56,16.46,2.87,315916.48,5.54
937850.27,16.46,2.86,315768.96,5.54
937688.14,16.45,2.86,315561.93,5.54
937738.59,16.46,2.87,315635.78,5.54
937727.24,16.46,2.87,315084.12,5.53
937912.9,16.46,2.87,315054.93,5.53
937803.8,16.46,2.87,314936.81,5.53
944608.43,16.58,2.99,316782.07,5.56
944788.14,16.59,3.0,317297.65,5.57
944678.5,16.58,2.99,317155.72,5.57
944152.69,16.58,2.99,316716.87,5.56
944203.14,16.58,2.99,316843.48,5.56
944253.59,16.59,2.99,316917.73,5.57
944700.88,16.59,3.0,317008.81,5.57
944700.88,16.59,3.0,317001.27,5.57
944860.56,16.6,3.01,317094.68,5.57
944724.65,16.6,3.01,317145.89,5.57
944633.63,16.6,3.01,316759.33,5.57
944684.08,16.6,3.01,316885.94,5.57
944863.78,16.61,3.02,316942.92,5.57
944598.2,16.6,3.01,316680.98,5.57
944648.65,16.61,3.02,316807.6,5.57
944699.1,16.61,3.02,316881.85,5.57
944443.48,16.61,3.02,316792.13,5.57
944603.16,16.61,3.02,316885.54,5.57
944653.61,16.62,3.02,317027.48,5.58
944517.7,16.62,3.03,316880.16,5.57
944381.8,16.62,3.03,316880.16,5.58
944432.25,16.62,3.03,317006.78,5.58
944296.34,16.62,3.03,316893.39,5.58
944501.73,16.63,3.04,316978.88,5.58
944681.43,16.63,3.04,317178.09,5.58
944681.43,16.63,3.04,322825.71,5.68
944505.85,16.63,3.04,322742.66,5.68
944250.24,16.62,3.03,322711.83,5.68
944300.68,16.63,3.04,322838.44,5.68
944351.13,16.63,3.04,322912.69,5.69
944401.58,16.63,3.04,323039.31,5.69
944587.24,16.64,3.05,323100.88,5.69
944345.68,16.64,3.05,323026.04,5.69
944525.38,16.64,3.05,323017.17,5.69
944269.77,16.64,3.05,322878.73,5.69
944449.47,16.64,3.05,323258.93,5.7
944292.93,16.64,3.05,323131.49,5.69
944037.31,16.64,3.05,322871.3,5.69
943786.02,16.63,3.04,322620.11,5.69
943836.46,16.64,3.05,322742.33,5.69
943886.91,16.64,3.05,322816.18,5.69
943730.56,16.64,3.05,322663.83,5.69
943781.01,16.64,3.05,322516.52,5.69
943463.73,16.64,3.05,322200.51,5.68
943623.41,16.64,3.05,322670.61,5.69
943803.11,16.65,3.05,322661.75,5.69
944041.8,16.65,3.06,322973.7,5.7
943796.19,16.65,3.06,322944.49,5.7
945330.29,16.68,3.08,323259.36,5.7
945515.95,16.68,3.09,323230.17,5.7
945675.63,16.68,3.09,323521.08,5.71
945410.05,16.68,3.09,323236.86,5.7
945460.49,16.68,3.09,323363.47,5.71
945510.94,16.69,3.1,323437.72,5.71
945670.62,16.69,3.1,323531.13,5.71
945721.07,16.7,3.1,323673.07,5.71
945479.5,16.69,3.1,323632.72,5.71
945479.5,16.69,3.1,323632.72,5.71
945659.21,16.7,3.11,323623.86,5.71
945709.66,16.7,3.11,323816.31,5.72
945573.75,16.7,3.11,323669.0,5.72
945318.14,16.7,3.11,323579.29,5.72
945182.23,16.7,3.11,323579.29,5.72
944916.64,16.69,3.1,323320.6,5.71
944967.09,16.7,3.11,323447.21,5.72
945126.77,16.7,3.11,323555.94,5.72
945126.77,16.7,3.11,323555.94,5.72
945126.77,16.7,3.11,323555.94,5.72
945177.22,16.71,3.12,323682.56,5.72
945041.31,16.71,3.12,323569.17,5.72
945091.76,16.71,3.12,323695.78,5.72
945251.44,16.71,3.12,323887.39,5.73
945411.12,16.72,3.13,323980.79,5.73
945570.8,16.72,3.13,324236.11,5.73
945621.25,16.73,3.14,324358.33,5.74
945485.34,16.73,3.14,324267.15,5.74
945645.02,16.73,3.14,324360.56,5.74
945804.7,16.74,3.15,324615.88,5.74
946251.98,16.75,3.16,324706.95,5.75
946431.69,16.75,3.16,324698.08,5.75
946757.66,16.76,3.17,324752.52,5.75
946502.05,16.76,3.16,324614.08,5.75
946681.75,16.76,3.17,324994.66,5.75
946681.75,16.76,3.17,324994.66,5.75
946426.14,16.76,3.17,324734.08,5.75
946160.55,16.75,3.16,324562.57,5.75
946211.0,16.76,3.17,324689.18,5.75
946211.0,16.76,3.17,324689.18,5.75
946390.71,16.76,3.17,324746.16,5.75
946390.71,16.76,3.17,324746.16,5.75
946596.1,16.77,3.18,324831.65,5.75
946340.48,16.76,3.17,324741.93,5.75
946390.93,16.77,3.18,325031.05,5.76
946441.38,16.77,3.18,325157.66,5.76
946441.38,16.77,3.18,325157.66,5.76
946621.09,16.77,3.18,325214.64,5.76
946365.47,16.77,3.18,325124.92,5.76
946604.16,16.78,3.19,325184.88,5.76
946428.58,16.77,3.18,325101.83,5.76
946608.28,16.78,3.19,325344.96,5.77
946362.67,16.78,3.19,325308.13,5.77
946413.12,16.78,3.19,325434.74,5.77
946277.21,16.78,3.19,325343.27,5.77
946141.3,16.78,3.19,325286.48,5.77
945875.72,16.78,3.19,325006.83,5.76
946114.41,16.78,3.19,325296.41,5.77
945978.5,16.78,3.19,325149.1,5.77
946028.95,16.79,3.2,325331.45,5.77
945853.36,16.78,3.19,325243.83,5.77
946595.73,16.8,3.21,325554.83,5.78
947050.01,16.81,3.22,325536.25,5.78
946740.9,16.81,3.21,325030.76,5.77
946926.56,16.81,3.22,325174.47,5.77
946674.99,16.81,3.22,325058.05,5.77
946409.4,16.8,3.21,324799.63,5.77
946143.82,16.8,3.21,324624.09,5.76
946031.16,16.8,3.21,324325.72,5.76
945874.8,16.8,3.21,324176.37,5.76
945874.8,16.8,3.21,324176.37,5.76
945874.8,16.8,3.21,324176.37,5.76
946034.48,16.8,3.21,324299.4,5.76
946034.48,16.8,3.21,324299.4,5.76
946084.93,16.81,3.21,324426.01,5.76
945949.02,16.81,3.22,324329.99,5.76
946128.73,16.81,3.22,324321.13,5.76
946128.73,16.81,3.22,324321.13,5.76
945953.14,16.81,3.22,324150.63,5.76
946003.59,16.81,3.22,324343.09,5.76
945747.98,16.81,3.22,324253.45,5.76
945795.34,16.81,3.22,323911.75,5.76
946104.24,16.82,3.23,323957.96,5.76
946846.62,16.83,3.24,324268.96,5.76
947126.92,16.84,3.25,323921.52,5.76
946817.81,16.84,3.25,323416.04,5.75
946440.76,16.83,3.24,323038.98,5.75
946491.21,16.84,3.25,323165.6,5.75
946491.21,16.84,3.25,323165.6,5.75
946670.91,16.84,3.25,323222.58,5.75
946721.36,16.85,3.25,323349.19,5.75
946545.77,16.84,3.25,323241.57,5.75
946301.18,16.84,3.25,323020.38,5.75
949233.48,16.89,3.3,324537.22,5.78
948982.19,16.89,3.3,324251.88,5.77
948726.57,16.88,3.29,324162.24,5.77
948590.67,16.89,3.29,324070.67,5.77
948346.07,16.88,3.29,323857.1,5.77
948525.78,16.89,3.3,323848.23,5.77
948576.23,16.89,3.3,324040.69,5.77
948211.63,16.88,3.29,323670.59,5.76
948258.99,16.89,3.3,323328.88,5.76
948114.89,16.89,3.3,322946.1,5.75
948114.89,16.89,3.3,322945.68,5.75
948165.34,16.89,3.3,323072.29,5.76
948215.79,16.9,3.3,323146.54,5.76
947960.17,16.89,3.3,323056.9,5.76
948156.74,16.9,3.31,322991.85,5.76
948156.74,16.9,3.31,322991.85,5.76
947944.27,16.89,3.3,322819.49,5.75
947787.92,16.89,3.3,322669.88,5.75
947652.01,16.89,3.3,322827.68,5.75
947525.51,16.89,3.3,322789.17,5.75
947282.5,16.89,3.3,322570.17,5.75
947487.89,16.89,3.3,322655.67,5.75
947667.59,16.9,3.31,322854.88,5.76
947667.59,16.9,3.31,322854.88,5.76
947309.23,16.89,3.3,322527.35,5.75
947309.23,16.89,3.3,324154.36,5.78
947053.62,16.89,3.3,324123.54,5.78
946917.71,16.89,3.3,324175.55,5.78
946968.16,16.89,3.3,324154.13,5.78
946716.86,16.89,3.3,323902.95,5.78
946767.31,16.89,3.3,324029.56,5.78
946947.02,16.9,3.31,324086.54,5.78
946811.11,16.9,3.31,324139.35,5.79
946568.1,16.89,3.3,323920.35,5.78
946618.55,16.9,3.31,323898.56,5.78
946482.64,16.9,3.31,323751.25,5.78
946217.03,16.9,3.3,323645.07,5.78
946422.42,16.9,3.31,323987.76,5.79
946286.51,16.9,3.31,323930.97,5.79
946336.96,16.91,3.31,324000.98,5.79
946085.66,16.9,3.31,323748.29,5.78
946532.95,16.91,3.32,323839.37,5.79
946422.95,16.91,3.32,323729.37,5.78
946331.93,16.91,3.32,323342.8,5.78
946511.63,16.91,3.32,323333.93,5.78
946671.31,16.92,3.33,323599.93,5.78
946514.95,16.92,3.33,323448.74,5.78
946339.37,16.91,3.32,323384.98,5.78
946389.82,16.92,3.33,323511.59,5.78
946253.91,16.92,3.33,323420.02,5.78
946118.0,16.92,3.33,323272.7,5.78
945982.1,16.92,3.33,323272.7,5.78
