ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
641,3417,740660,6212,740660
641,3417,741660,6212,741660
642,3425,742660,6212,742660
643,3427,743470,6212,743470
644,3429,744470,6212,744470
645,3437,745470,6212,745470
645,3437,746280,6212,746280
646,3439,747280,6212,747280
646,3439,748090,6212,748090
646,3439,749090,6212,749090
646,3439,749560,6212,749560
647,3447,749560,6212,749560
648,3455,750560,6212,750560
649,3457,751030,6212,751030
649,3457,752030,6212,752030
650,3459,752840,6212,752840
650,3459,753310,6212,753310
650,3459,754310,6212,754310
651,3467,755310,6212,755310
652,3469,755680,6212,755680
652,3469,756150,6212,756150
653,3477,757150,6212,757150
654,3479,757610,6212,757610
654,3479,758080,6212,758080
654,3479,759080,6212,759080
655,3483,759550,6212,759550
656,3491,760550,6212,760550
657,3493,761550,6212,761550
658,3495,761870,6212,761870
659,3503,762870,6212,762870
660,3507,763870,6212,763870
661,3515,764870,6212,764870
661,3515,765680,6212,765680
662,3523,766680,6212,766680
662,3523,767150,6212,767150
663,3525,767260,6212,767260
664,3527,768260,6212,768260
664,3527,769260,6212,769260
664,3527,769260,6212,769260
664,3527,770260,6212,770260
664,3527,770730,6212,770730
665,3529,771730,6212,771730
666,3537,772540,6212,772540
666,3537,773350,6212,773350
667,3539,773820,6212,773820
667,3539,774820,6212,774820
667,3539,775630,6212,775630
667,3539,776440,6212,776440
667,3539,777440,6212,777440
667,3539,778440,6212,778440
668,3547,778440,6212,778440
669,3549,779250,6212,779250
669,3549,779570,6212,779570
669,3549,780570,6212,780570
669,3549,780890,6212,780890
669,3549,781120,6212,781120
670,3557,781120,6212,781120
671,3565,781590,6212,781590
672,3567,782590,6212,782590
673,3569,783400,6212,783400
674,3577,784050,6212,784050
674,3577,785050,6212,785050
675,3579,786050,6212,786050
675,3579,786280,6212,786280
676,3583,786600,6212,786600
676,3583,787600,6212,787600
677,3585,788410,6212,788410
678,3587,789410,6212,789410
679,3595,790410,6212,790410
679,3595,791410,6212,791410
679,3595,792220,6212,792220
680,3597,792770,6212,792770
680,3597,793770,6212,793770
680,3597,794770,6212,794770
680,3597,795770,6212,795770
680,3597,796360,6212,796360
680,3597,796730,6212,796730
681,3605,797050,6212,797050
681,3605,798050,6212,798050
681,3605,798370,6212,798370
682,3607,798600,6212,798600
683,3615,799070,6212,799070
684,3617,799070,6212,799070
684,3617,800070,6212,800070
685,3619,801070,6212,801070
686,3621,802070,6212,802070
686,3621,802880,6212,802880
687,3623,803880,6212,803880
688,3625,804880,6212,804880
689,3633,805690,6212,805690
689,3633,806690,6212,806690
690,3635,807690,6212,807690
690,3635,808690,6212,808690
691,3643,809690,6212,809690
691,3643,810690,6212,810690
692,3651,811690,6212,811690
692,3651,812690,6212,812690
692,3651,813500,6212,813500
693,3659,813500,6212,813500
693,3659,814500,6212,814500
693,3659,815500,6212,815500
693,3659,816500,6212,816500
694,3661,816500,6212,816500
694,3661,817500,6212,817500
695,3669,817970,6212,817970
696,3671,818970,6212,818970
696,3671,819970,6212,819970
697,3675,819970,6212,819970
697,3675,820970,6212,820970
697,3675,821970,6212,821970
698,3683,822970,6212,822970
698,3683,823970,6212,823970
698,3683,824970,6212,824970
698,3683,825200,6212,825200
699,3691,826010,6212,826010
700,3693,826820,6212,826820
701,3701,827140,6212,827140
701,3701,827610,6212,827610
702,3709,828610,6212,828610
702,3709,829610,6212,829610
703,3717,830610,6212,830610
703,3717,830830,6212,830830
704,3719,831640,6212,831640
705,3727,832640,6212,832640
705,3727,833450,6212,833450
705,3727,833560,6212,833560
705,3727,834560,6212,834560
706,3729,835210,6212,835210
707,3737,836210,6212,836210
708,3739,837210,6212,837210
708,3739,838020,6212,838020
709,3747,838490,6212,838490
709,3747,838760,6212,838760
710,3755,838990,6212,838990
711,3757,839800,6212,839800
712,3765,847800,6212,847800
713,3773,848610,6212,848610
713,3773,849610,6212,849610
714,3775,850610,6212,850610
714,3775,851610,6212,851610
715,3783,852070,6212,852070
716,3791,853070,6212,853070
717,3799,853390,6212,853390
717,3799,853860,6212,853860
717,3799,854090,6212,854090
717,3799,855090,6212,855090
718,3801,855560,6212,855560
718,3801,855560,6212,855560
718,3801,856370,6212,856370
719,3803,857370,6212,857370
719,3803,858370,6212,858370
720,3811,859180,6212,859180
720,3811,860180,6212,860180
720,3811,860990,6212,860990
721,3813,861990,6212,861990
721,3813,862990,6212,862990
721,3813,863800,6212,863800
721,3813,864270,6212,864270
721,3813,865080,6212,865080
721,3813,866080,6212,866080
721,3813,867080,6212,867080
721,3813,868080,6212,868080
721,3813,868540,6212,868540
721,3813,869540,6212,869540
722,3817,870540,6212,870540
722,3817,871190,6212,871190
722,3817,871660,6212,871660
722,3817,872660,6212,872660
723,3825,873660,6212,873660
724,3827,874660,6212,874660
725,3829,875660,6212,875660
726,3837,876470,6212,876470
726,3837,876470,6212,876470
726,3837,876940,6212,876940
726,3837,877940,6212,877940
727,3845,878750,6212,878750
727,3845,879560,6212,879560
728,3847,880560,6212,880560
728,3847,881560,6212,881560
729,3855,882370,6212,882370
730,3857,882840,6212,882840
730,3857,883840,6212,883840
730,3857,884160,6212,884160
730,3857,885160,6212,885160
730,3857,885160,6212,885160
731,3865,885630,6212,885630
732,3867,886630,6212,886630
732,3867,887630,6212,887630
733,3875,887950,6212,887950
733,3875,888950,6212,888950
733,3875,889950,6212,889950
734,3877,890950,6212,890950
735,3885,891320,6212,891320
735,3885,891640,6212,891640
736,3887,892640,6212,892640
736,3887,893450,6212,893450
737,3895,894450,6212,894450
737,3895,895260,6212,895260
737,3895,896260,6212,896260
737,3895,897260,6212,897260
737,3895,897730,6212,897730
737,3895,898730,6212,898730
737,3895,898730,6212,898730
737,3895,899540,6212,899540
737,3895,900540,6212,900540
737,3895,901540,6212,901540
737,3895,902540,6212,902540
738,3903,903000,6212,903000
738,3903,903470,6212,903470
738,3903,904470,6212,904470
739,3911,905470,6212,905470
740,3919,905940,6212,905940
740,3919,906940,6212,906940
741,3921,907410,6212,907410
741,3921,908410,6212,908410
742,3923,909410,6212,909410
743,3931,909410,6212,909410
743,3931,909410,6212,909410
744,3939,910410,6212,910410
745,3947,910880,6212,910880
745,3947,911880,6212,911880
745,3947,912880,6212,912880
746,3955,913880,6212,913880
747,3963,914690,6212,914690
747,3963,915690,6212,915690
748,3971,916690,6212,916690
749,3973,917500,6212,917500
750,3981,917970,6212,917970
751,3983,918290,6212,918290
752,3985,919290,6212,919290
752,3985,920290,6212,920290
752,3985,921290,6212,921290
753,3987,921610,6212,921610
753,3987,922420,6212,922420
754,3995,924420,6212,924420
755,4003,925420,6212,925420
755,4003,926420,6212,926420
756,4005,927230,6212,927230
757,4013,928040,6212,928040
758,4015,929040,6212,929040
758,4015,930040,6212,930040
759,4017,930410,6212,930410
760,4025,931410,6212,931410
760,4025,931960,6212,931960
760,4025,932960,6212,932960
761,4033,933770,6212,933770
762,4035,934770,6212,934770
762,4035,935770,6212,935770
762,4035,936580,6212,936580
762,4035,937580,6212,937580
762,4035,938390,6212,938390
763,4043,939040,6212,939040
763,4043,939510,6212,939510
763,4043,940510,6212,940510
764,4045,940620,6212,940620
764,4045,941620,6212,941620
765,4053,942080,6212,942080
766,4055,942550,6212,942550
766,4055,942780,6212,942780
766,4055,943780,6212,943780
767,4057,944250,6212,944250
768,4065,944620,6212,944620
768,4065,945620,6212,945620
769,4067,946090,6212,946090
769,4067,946090,6212,946090
769,4067,946740,6212,946740
769,4067,947740,6212,947740
770,4069,948740,6212,948740
770,4069,949740,6212,949740
770,4069,950740,6212,950740
770,4069,951740,6212,951740
771,4077,952740,6212,952740
772,4079,953740,6212,953740
772,4079,954210,6212,954210
772,4079,955210,6212,955210
773,4087,956210,6212,956210
773,4087,956680,6212,956680
774,4095,957000,6212,957000
774,4095,957470,6212,957470
774,4095,958470,6212,958470
774,4095,958930,6212,958930
774,4095,959930,6212,959930
774,4095,960930,6212,960930
775,4099,961930,6212,961930
775,4099,962930,6212,962930
775,4099,963740,6212,963740
775,4099,964740,6212,964740
776,4107,965740,6212,965740
776,4107,966740,6212,966740
776,4107,967740,6212,967740
777,4109,967740,6212,967740
777,4109,967970,6212,967970
778,4111,968780,6212,968780
778,4111,969000,6212,969000
779,4119,970000,6212,970000
780,4127,971000,6212,971000
780,4127,972000,6212,972000
780,4127,973000,6212,973000
780,4127,974000,6212,974000
780,4127,975000,6212,975000
780,4127,976000,6212,976000
780,4127,977000,6212,977000
780,4127,978000,6212,978000
781,4129,979000,6212,979000
782,4137,979810,6212,979810
783,4139,980180,6212,980180
784,4141,980650,6212,980650
784,4141,980650,6212,980650
784,4141,981650,6212,981650
785,4145,982650,6212,982650
785,4145,983650,6212,983650
786,4147,984650,6212,984650
786,4147,985460,6212,985460
787,4149,986460,6212,986460
787,4149,987460,6212,987460
788,4151,988460,6212,988460
789,4159,989460,6212,989460
790,4167,990460,6212,990460
790,4167,991010,6212,991010
790,4167,991010,6212,991010
790,4167,991820,6212,991820
790,4167,992630,6212,992630
790,4167,993630,6212,993630
790,4167,994440,6212,994440
791,4169,995440,6212,995440
792,4177,995440,6212,995440
792,4177,996440,6212,996440
792,4177,996760,6212,996760
792,4177,997760,6212,997760
792,4177,998760,6212,998760
792,4177,998760,6212,998760
793,4179,999760,6212,999760
794,4181,1000310,6212,1000310
794,4181,1000630,6212,1000630
794,4181,1001440,6212,1001440
795,4189,1002440,6212,1002440
795,4189,1003440,6212,1003440
795,4189,1003910,6212,1003910
796,4191,1003910,6212,1003910
796,4191,1004560,6212,1004560
796,4191,1005560,6212,1005560
796,4191,1006560,6212,1006560
796,4191,1007560,6212,1007560
797,4193,1008560,6212,1008560
797,4193,1008880,6212,1008880
797,4193,1009880,6212,1009880
798,4195,1010690,6212,1010690
799,4197,1011500,6212,1011500
799,4197,1012310,6212,1012310
800,4205,1012780,6212,1012780
800,4205,1013780,6212,1013780
801,4207,1014590,6212,1014590
802,4209,1015590,6212,1015590
803,4211,1016590,6212,1016590
803,4211,1017590,6212,1017590
804,4219,1018590,6212,1018590
804,4219,1019400,6212,1019400
804,4219,1019720,6212,1019720
804,4219,1020720,6212,1020720
805,4227,1021190,6212,1021190
805,4227,1022190,6212,1022190
806,4235,1022190,6212,1022190
806,4235,1023190,6212,1023190
806,4235,1024190,6212,1024190
806,4235,1024410,6212,1024410
807,4243,1024960,6212,1024960
807,4243,1025960,6212,1025960
808,4251,1026430,6212,1026430
808,4251,1027430,6212,1027430
808,4251,1027980,6212,1027980
808,4251,1027980,6212,1027980
808,4251,1028210,6212,1028210
808,4251,1028580,6212,1028580
808,4251,1029040,6212,1029040
808,4251,1029200,6212,1029200
808,4251,1030200,6212,1030200
808,4251,1031200,6212,1031200
808,4251,1031660,6212,1031660
808,4251,1031890,6212,1031890
809,4259,1032890,6212,1032890
809,4259,1033050,6212,1033050
809,4259,1033370,6212,1033370
809,4259,1034370,6212,1034370
809,4259,1034690,6212,1034690
810,4261,1035690,6212,1035690
810,4261,1036690,6212,1036690
810,4261,1037690,6212,1037690
810,4261,1038690,6212,1038690
810,4261,1039690,6212,1039690
810,4261,1040690,6212,1040690
810,4261,1041690,6212,1041690
811,4269,1042690,6212,1042690
811,4269,1043010,6212,1043010
811,4269,1043660,6212,1043660
811,4269,1044660,6212,1044660
811,4269,1045660,6212,1045660
812,4271,1046660,6212,1046660
812,4271,1047660,6212,1047660
812,4271,1048660,6212,1048660
812,4271,1052660,6212,1052660
813,4279,1053660,6212,1053660
814,4281,1054660,6212,1054660
814,4281,1055310,6212,1055310
814,4281,1055780,6212,1055780
814,4281,1056250,6212,1056250
815,4289,1057250,6212,1057250
816,4297,1058250,6212,1058250
816,4297,1059250,6212,1059250
816,4297,1060250,6212,1060250
816,4297,1061060,6212,1061060
817,4305,1062060,6212,1062060
818,4307,1063060,6212,1063060
818,4307,1063870,6212,1063870
818,4307,1064870,6212,1064870
818,4307,1065680,6212,1065680
819,4315,1066150,6212,1066150
820,4323,1067150,6212,1067150
821,4327,1068150,6212,1068150
822,4335,1069150,6212,1069150
822,4335,1069700,6212,1069700
822,4335,1070700,6212,1070700
822,4335,1071290,6212,1071290
823,4337,1071610,6212,1071610
824,4345,1072080,6212,1072080
825,4353,1072080,6212,1072080
825,4353,1072630,6212,1072630
826,4361,1073000,6212,1073000
826,4361,1073160,6212,1073160
827,4363,1074160,6212,1074160
827,4363,1075160,6212,1075160
827,4363,1075970,6212,1075970
827,4363,1076970,6212,1076970
828,4371,1077780,6212,1077780
829,4379,1078780,6212,1078780
829,4379,1079780,6212,1079780
830,4387,1080250,6212,1080250
831,4389,1081060,6212,1081060
831,4389,1082060,6212,1082060
831,4389,1083060,6212,1083060
832,4397,1083520,6212,1083520
833,4405,1083520,6212,1083520
834,4407,1083520,6212,1083520
834,4407,1084520,6212,1084520
835,4409,1085110,6212,1085110
835,4409,1085110,6212,1085110
835,4409,1085340,6212,1085340
835,4409,1085560,6212,1085560
835,4409,1085560,6212,1085560
835,4409,1086370,6212,1086370
835,4409,1087370,6212,1087370
835,4409,1088370,6212,1088370
836,4411,1089370,6212,1089370
837,4413,1090370,6212,1090370
838,4415,1091370,6212,1091370
838,4415,1091850,6212,1091850
838,4415,1092850,6212,1092850
839,4417,1092960,6212,1092960
839,4417,1093960,6212,1093960
839,4417,1094770,6212,1094770
839,4417,1094770,6212,1094770
839,4417,1095770,6212,1095770
840,4419,1096770,6212,1096770
840,4419,1097770,6212,1097770
840,4419,1098580,6212,1098580
841,4421,1099580,6212,1099580
842,4423,1100580,6212,1100580
842,4423,1101580,6212,1101580
842,4423,1102580,6212,1102580
842,4423,1103230,6212,1103230
842,4423,1104230,6212,1104230
842,4423,1104690,6212,1104690
842,4423,1105340,6212,1105340
842,4423,1105340,6212,1105340
842,4423,1106150,6212,1106150
842,4423,1106800,6212,1106800
843,4431,1107030,6212,1107030
843,4431,1108030,6212,1108030
844,4439,1109030,6212,1109030
845,4447,1110030,6212,1110030
845,4447,1110030,6212,1110030
846,4455,1111030,6212,1111030
846,4455,1111840,6212,1111840
847,4463,1112840,6212,1112840
847,4463,1113060,6212,1113060
848,4465,1113870,6212,1113870
849,4473,1114340,6212,1114340
850,4481,1115340,6212,1115340
851,4482,1116150,6212,1116150
851,4482,1117150,6212,1117150
851,4482,1118150,6212,1118150
851,4482,1118470,6212,1118470
852,4490,1118930,6212,1118930
852,4490,1119740,6212,1119740
852,4490,1120740,6212,1120740
852,4490,1121740,6212,1121740
852,4490,1122210,6212,1122210
853,4498,1123210,6212,1123210
853,4498,1124210,6212,1124210
853,4498,1125210,6212,1125210
854,4506,1125210,6212,1125210
854,4506,1125680,6212,1125680
854,4506,1126150,6212,1126150
854,4506,1126620,6212,1126620
854,4506,1127620,6212,1127620
854,4506,1128620,6212,1128620
855,4508,1129620,6212,1129620
855,4508,1130620,6212,1130620
855,4508,1131090,6212,1131090
856,4516,1132090,6212,1132090
857,4524,1132560,6212,1132560
858,4528,1133560,6212,1133560
859,4536,1134560,6212,1134560
859,4536,1135560,6212,1135560
860,4544,1135560,6212,1135560
861,4552,1136370,6212,1136370
861,4552,1137180,6212,1137180
861,4552,1138180,6212,1138180
861,4552,1138990,6212,1138990
862,4553,1139450,6212,1139450
863,4555,1140260,6212,1140260
863,4555,1140850,6212,1140850
863,4555,1141850,6212,1141850
863,4555,1142660,6212,1142660
863,4555,1143660,6212,1143660
863,4555,1144660,6212,1144660
864,4557,1145310,6212,1145310
864,4557,1146310,6212,1146310
865,4559,1146470,6212,1146470
865,4559,1146630,6212,1146630
865,4559,1147630,6212,1147630
865,4559,1147950,6212,1147950
865,4559,1148760,6212,1148760
865,4559,1149570,6212,1149570
865,4559,1150040,6212,1150040
865,4559,1151040,6212,1151040
865,4559,1151360,6212,1151360
865,4559,1151360,6212,1151360
865,4559,1151680,6212,1151680
865,4559,1152680,6212,1152680
865,4559,1153680,6212,1153680
865,4559,1154680,6212,1154680
865,4559,1155490,6212,1155490
865,4559,1156300,6212,1156300
865,4559,1157300,6212,1157300
865,4559,1158300,6212,1158300
865,4559,1158300,6212,1158300
865,4559,1159300,6212,1159300
866,4561,1160110,6212,1160110
867,4563,1160580,6212,1160580
868,4565,1161580,6212,1161580
868,4565,1162390,6212,1162390
868,4565,1163390,6212,1163390
868,4565,1164390,6212,1164390
868,4565,1165390,6212,1165390
869,4566,1166390,6212,1166390
869,4566,1166850,6212,1166850
869,4566,1167850,6212,1167850
869,4566,1168500,6212,1168500
870,4568,1168970,6212,1168970
870,4568,1169440,6212,1169440
871,4576,1170250,6212,1170250
871,4576,1170250,6212,1170250
872,4584,1171250,6212,1171250
872,4584,1172250,6212,1172250
872,4584,1173250,6212,1173250
873,4592,1174250,6212,1174250
873,4592,1175250,6212,1175250
874,4594,1176250,6212,1176250
875,4596,1177060,6212,1177060
875,4596,1177530,6212,1177530
875,4596,1178340,6212,1178340
876,4598,1178660,6212,1178660
876,4598,1179660,6212,1179660
876,4598,1179890,6212,1179890
876,4598,1180890,6212,1180890
876,4598,1181890,6212,1181890
876,4598,1182890,6212,1182890
877,4606,1183890,6212,1183890
878,4614,1184890,6212,1184890
879,4622,1185360,6212,1185360
879,4622,1185830,6212,1185830
879,4622,1186480,6212,1186480
879,4622,1187290,6212,1187290
880,4630,1188100,6212,1188100
880,4630,1188560,6212,1188560
881,4632,1189560,6212,1189560
881,4632,1190370,6212,1190370
881,4632,1191020,6212,1191020
881,4632,1191830,6212,1191830
882,4640,1192300,6212,1192300
882,4640,1193300,6212,1193300
883,4642,1194300,6212,1194300
884,4650,1195300,6212,1195300
885,4658,1196300,6212,1196300
885,4658,1197300,6212,1197300
885,4658,1198300,6212,1198300
885,4658,1199300,6212,1199300
885,4658,1200300,6212,1200300
885,4658,1200890,6212,1200890
886,4659,1201700,6212,1201700
886,4659,1202700,6212,1202700
886,4659,1203700,6212,1203700
887,4661,1204020,6212,1204020
887,4661,1205020,6212,1205020
888,4663,1206020,6212,1206020
888,4663,1206240,6212,1206240
889,4671,1207240,6212,1207240
890,4679,1208240,6212,1208240
891,4687,1208610,6212,1208610
891,4687,1209080,6212,1209080
892,4689,1210080,6212,1210080
893,4691,1211080,6212,1211080
893,4691,1211730,6212,1211730
894,4693,1212190,6212,1212190
894,4693,1213190,6212,1213190
894,4693,1213660,6212,1213660
894,4693,1214470,6212,1214470
895,4701,1214790,6212,1214790
895,4701,1215790,6212,1215790
895,4701,1216790,6212,1216790
896,4709,1217790,6212,1217790
896,4709,1218790,6212,1218790
897,4711,1218790,6212,1218790
898,4719,1219260,6212,1219260
899,4727,1220260,6212,1220260
900,4729,1220580,6212,1220580
900,4729,1221580,6212,1221580
900,4729,1222580,6212,1222580
900,4729,1223050,6212,1223050
900,4729,1223510,6212,1223510
900,4729,1223670,6212,1223670
900,4729,1223990,6212,1223990
901,4737,1224990,6212,1224990
902,4739,1225800,6212,1225800
903,4747,1226800,6212,1226800
903,4747,1227270,6212,1227270
904,4749,1227750,6212,1227750
905,4751,1228750,6212,1228750
905,4751,1229560,6212,1229560
905,4751,1230560,6212,1230560
906,4752,1230720,6212,1230720
907,4754,1231720,6212,1231720
908,4758,1232530,6212,1232530
908,4758,1233000,6212,1233000
908,4758,1233320,6212,1233320
908,4758,1234320,6212,1234320
909,4760,1234780,6212,1234780
910,4762,1235780,6212,1235780
910,4762,1236590,6212,1236590
911,4764,1237590,6212,1237590
912,4768,1238400,6212,1238400
912,4768,1239400,6212,1239400
912,4768,1240050,6212,1240050
913,4770,1240640,6212,1240640
914,4778,1241110,6212,1241110
914,4778,1241760,6212,1241760
914,4778,1242760,6212,1242760
915,4780,1242980,6212,1242980
915,4780,1243980,6212,1243980
915,4780,1244140,6212,1244140
916,4782,1245140,6212,1245140
916,4782,1246140,6212,1246140
917,4784,1247140,6212,1247140
918,4792,1248140,6212,1248140
919,4794,1249140,6212,1249140
919,4794,1249950,6212,1249950
919,4794,1250420,6212,1250420
920,4796,1251230,6212,1251230
921,4804,1252230,6212,1252230
921,4804,1253230,6212,1253230
921,4804,1254230,6212,1254230
922,4812,1255230,6212,1255230
922,4812,1256230,6212,1256230
923,4820,1257230,6212,1257230
923,4820,1258040,6212,1258040
924,4822,1258850,6212,1258850
924,4822,1259850,6212,1259850
924,4822,1260850,6212,1260850
924,4822,1261660,6212,1261660
924,4822,1262660,6212,1262660
925,4830,1263130,6212,1263130
925,4830,1263940,6212,1263940
926,4838,1264940,6212,1264940
926,4838,1265940,6212,1265940
927,4840,1266940,6212,1266940
928,4848,1267940,6212,1267940
928,4848,1268940,6212,1268940
928,4848,1268940,6212,1268940
