ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3a56-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
593128.45,97.21,92.04,591887.98,97.01
593128.45,97.21,92.04,591887.98,97.01
593128.45,97.21,92.04,591887.98,97.01
592822.21,97.22,92.04,591585.19,97.01
592822.21,97.22,92.04,591585.19,97.01
592822.21,97.22,92.04,591585.19,97.01
592822.21,97.22,92.04,591585.19,97.01
592822.21,97.22,92.04,591585.19,97.01
592822.21,97.22,92.04,591585.19,97.01
592822.21,97.22,92.04,591585.19,97.01
592822.21,97.22,92.04,591585.19,97.01
592822.21,97.22,92.04,591585.19,97.01
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592528.08,97.22,92.05,591337.84,97.02
592233.95,97.22,92.05,591104.47,97.04
592233.95,97.22,92.05,591104.47,97.04
592233.95,97.22,92.05,591104.47,97.04
592233.95,97.22,92.05,591104.47,97.04
592233.95,97.22,92.05,591104.47,97.04
591939.81,97.22,92.05,590843.38,97.04
591939.81,97.22,92.05,590843.38,97.04
591939.81,97.22,92.05,590843.38,97.04
591939.81,97.22,92.05,590843.38,97.04
591939.81,97.22,92.05,590843.38,97.04
591939.81,97.22,92.05,590843.38,97.04
591939.81,97.22,92.05,590843.38,97.04
591645.68,97.23,92.05,590498.09,97.04
591645.68,97.23,92.05,590498.09,97.04
591645.68,97.23,92.05,590498.09,97.04
591645.68,97.23,92.05,590498.09,97.04
591371.75,97.23,92.06,590195.11,97.04
591371.75,97.23,92.06,590195.11,97.04
591371.75,97.23,92.06,590195.11,97.04
591371.75,97.23,92.06,590183.43,97.04
591371.75,97.23,92.06,590183.43,97.04
591371.75,97.23,92.06,590183.43,97.04
591371.75,97.23,92.06,590183.43,97.04
591081.79,97.24,92.06,589938.94,97.05
591081.79,97.24,92.06,589938.94,97.05
591081.79,97.24,92.06,589938.94,97.05
591081.79,97.24,92.06,589938.94,97.05
591081.79,97.24,92.06,589938.94,97.05
591081.79,97.24,92.06,589938.94,97.05
591081.79,97.24,92.06,589938.94,97.05
591081.79,97.24,92.06,589938.94,97.05
590946.47,97.24,92.07,589798.61,97.05
590946.47,97.24,92.07,589798.61,97.05
590946.47,97.24,92.07,589834.09,97.06
590946.47,97.24,92.07,589834.09,97.06
590662.59,97.24,92.07,589532.25,97.06
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590554.04,97.24,92.07,589492.26,97.07
590163.94,97.25,92.08,589125.41,97.08
590163.94,97.25,92.08,589125.41,97.08
590163.94,97.25,92.08,589125.41,97.08
590163.94,97.25,92.08,589125.41,97.08
590163.94,97.25,92.08,589125.41,97.08
590163.94,97.25,92.08,589125.41,97.08
590163.94,97.25,92.08,589125.41,97.08
589749.21,97.26,92.09,588692.58,97.08
589749.21,97.26,92.09,588692.58,97.08
589749.21,97.26,92.09,588692.58,97.08
589749.21,97.26,92.09,588692.58,97.08
589749.21,97.26,92.09,588692.58,97.08
589749.21,97.26,92.09,588692.58,97.08
589749.21,97.26,92.09,588692.58,97.08
589166.42,97.26,92.09,588108.83,97.08
589166.42,97.26,92.09,588108.83,97.08
589166.42,97.26,92.09,588108.83,97.08
588982.54,97.26,92.09,587912.12,97.09
588982.54,97.26,92.09,587912.12,97.09
588982.54,97.26,92.09,587912.12,97.09
588695.45,97.27,92.09,587650.2,97.09
588695.45,97.27,92.09,587650.2,97.09
588695.45,97.27,92.09,587650.2,97.09
588259.99,97.29,92.12,587240.09,97.12
588259.99,97.29,92.12,587240.09,97.12
588259.99,97.29,92.12,587240.09,97.12
588259.99,97.29,92.12,587240.09,97.12
588259.99,97.29,92.12,587240.09,97.12
588259.99,97.29,92.12,587240.09,97.12
588259.99,97.29,92.12,587240.09,97.12
588259.99,97.29,92.12,587212.94,97.12
588259.99,97.29,92.12,587212.94,97.12
588259.99,97.29,92.12,587212.94,97.12
588259.99,97.29,92.12,587212.94,97.12
588259.99,97.29,92.12,587212.94,97.12
587846.13,97.29,92.12,586780.11,97.12
587537.04,97.3,92.13,586429.48,97.12
587242.91,97.31,92.13,586075.91,97.11
587242.91,97.31,92.13,586075.91,97.11
587242.91,97.31,92.13,586075.91,97.11
587242.91,97.31,92.13,586075.91,97.11
587242.91,97.31,92.13,586075.91,97.11
587242.91,97.31,92.13,586075.91,97.11
587018.4,97.34,92.17,585867.8,97.15
587018.4,97.34,92.17,585867.8,97.15
587018.4,97.34,92.17,585867.8,97.15
587018.4,97.34,92.17,585867.8,97.15
586443.35,97.34,92.17,585284.05,97.15
586443.35,97.34,92.17,585284.05,97.15
586443.35,97.34,92.17,585302.87,97.15
586054.11,97.35,92.18,584870.04,97.16
586054.11,97.35,92.18,584870.04,97.16
586054.11,97.35,92.18,584870.04,97.16
586054.11,97.35,92.18,584870.04,97.16
586054.11,97.35,92.18,584870.04,97.16
586054.11,97.35,92.18,584870.04,97.16
586054.11,97.35,92.18,584870.04,97.16
586054.11,97.35,92.18,584870.04,97.16
585713.81,97.36,92.18,584556.79,97.16
585713.81,97.36,92.18,584556.79,97.16
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585281.4,97.36,92.19,584103.96,97.17
585077.27,97.37,92.19,583930.44,97.17
585077.27,97.37,92.19,583930.44,97.17
585077.27,97.37,92.19,583930.44,97.17
585077.27,97.37,92.19,583937.9,97.18
585077.27,97.37,92.19,583937.9,97.18
585077.27,97.37,92.19,583937.9,97.18
585077.27,97.37,92.19,583937.9,97.18
585077.27,97.37,92.19,583937.9,97.18
585077.27,97.37,92.19,583937.9,97.18
585077.27,97.37,92.19,583937.9,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584920.29,97.37,92.19,583794.25,97.18
584581.93,97.37,92.2,583484.54,97.19
584200.42,97.38,92.21,583076.14,97.19
584200.42,97.38,92.21,583076.14,97.19
584200.42,97.38,92.21,583076.14,97.19
584200.42,97.38,92.21,583076.14,97.19
583847.98,97.4,92.22,582803.42,97.22
583847.98,97.4,92.22,582803.42,97.22
583847.98,97.4,92.22,582803.42,97.22
583847.98,97.4,92.22,582803.42,97.22
583847.98,97.4,92.22,582803.42,97.22
583847.98,97.4,92.22,582803.42,97.22
583847.98,97.4,92.22,582803.42,97.22
583847.98,97.4,92.22,582803.42,97.22
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583655.3,97.4,92.23,582628.91,97.23
583368.21,97.4,92.23,582314.96,97.23
583368.21,97.4,92.23,582314.96,97.23
583368.21,97.4,92.23,582314.96,97.23
583368.21,97.4,92.23,582314.96,97.23
583368.21,97.4,92.23,582314.96,97.23
583368.21,97.4,92.23,582314.96,97.23
583368.21,97.4,92.23,582314.96,97.23
583368.21,97.4,92.23,582314.96,97.23
583171.32,97.41,92.24,582087.63,97.23
583171.32,97.41,92.24,582087.63,97.23
583171.32,97.41,92.24,582087.63,97.23
583171.32,97.41,92.24,582087.63,97.23
583171.32,97.41,92.24,582087.63,97.23
583171.32,97.41,92.24,582087.63,97.23
583171.32,97.41,92.24,582087.63,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
583171.32,97.41,92.24,582104.49,97.23
582954.33,97.41,92.24,581882.71,97.23
582954.33,97.41,92.24,581882.71,97.23
582954.33,97.41,92.24,581882.71,97.23
582546.63,97.42,92.25,581482.66,97.24
582546.63,97.42,92.25,581482.66,97.24
582546.63,97.42,92.25,581482.66,97.24
582546.63,97.42,92.25,581482.66,97.24
582546.63,97.42,92.25,581482.66,97.24
582546.63,97.42,92.25,581482.66,97.24
582546.63,97.42,92.25,581523.63,97.25
582546.63,97.42,92.25,581523.63,97.25
582546.63,97.42,92.25,581523.63,97.25
582546.63,97.42,92.25,581523.63,97.25
582546.63,97.42,92.25,581523.63,97.25
582546.63,97.42,92.25,581523.65,97.25
582546.63,97.42,92.25,581523.65,97.25
582259.54,97.42,92.25,581257.77,97.25
582259.54,97.42,92.25,581257.77,97.25
582259.54,97.42,92.25,581257.77,97.25
582259.54,97.42,92.25,581257.77,97.25
582259.54,97.42,92.25,581257.77,97.25
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
582055.41,97.42,92.25,581093.72,97.26
581761.28,97.43,92.26,580787.18,97.26
581761.28,97.43,92.26,580787.18,97.26
581761.28,97.43,92.26,580787.18,97.26
581761.28,97.43,92.26,580787.18,97.26
581761.28,97.43,92.26,580787.18,97.26
581474.19,97.43,92.26,580489.95,97.27
581474.19,97.43,92.26,580489.95,97.27
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
581061.53,97.44,92.27,580089.15,97.28
580710.54,97.46,92.29,579782.7,97.3
580710.54,97.46,92.29,579782.7,97.3
580551.99,97.46,92.28,579633.98,97.3
580331.27,97.46,92.29,579461.91,97.31
580331.27,97.46,92.29,579461.91,97.31
580331.27,97.46,92.29,579461.91,97.31
580331.27,97.46,92.29,579461.91,97.31
580331.27,97.46,92.29,579461.91,97.31
580331.27,97.46,92.29,579461.91,97.31
580331.27,97.46,92.29,579461.91,97.31
580331.27,97.46,92.29,579461.91,97.31
580331.27,97.46,92.29,579461.91,97.31
580331.27,97.46,92.29,579461.91,97.31
579951.85,97.47,92.3,579029.08,97.31
579951.85,97.47,92.3,579029.08,97.31
579951.85,97.47,92.3,579029.08,97.31
579951.85,97.47,92.3,579029.08,97.31
579951.85,97.47,92.3,579029.08,97.31
579731.14,97.47,92.3,578824.55,97.32
579731.14,97.47,92.3,578824.55,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579542.6,97.47,92.3,578608.94,97.32
579345.71,97.48,92.31,578391.29,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579345.71,97.48,92.31,578382.91,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
579141.57,97.48,92.31,578173.03,97.32
578983.18,97.48,92.31,578041.59,97.32
578983.18,97.48,92.31,578041.59,97.32
578983.18,97.48,92.31,578041.59,97.32
578983.18,97.48,92.31,578041.59,97.32
578983.18,97.48,92.31,578041.59,97.32
578785.48,97.48,92.31,577838.61,97.33
578785.48,97.48,92.31,577838.61,97.33
578785.48,97.48,92.31,577838.61,97.33
578785.48,97.48,92.31,577838.61,97.33
578785.48,97.48,92.31,577838.61,97.33
578785.48,97.48,92.31,577838.61,97.33
578354.86,97.49,92.32,577387.98,97.33
578354.86,97.49,92.32,577387.98,97.33
578354.86,97.49,92.32,577387.98,97.33
578354.86,97.49,92.32,577387.98,97.33
578354.86,97.49,92.32,577387.98,97.33
578354.86,97.49,92.32,577387.98,97.33
578354.86,97.49,92.32,577387.98,97.33
578070.99,97.49,92.32,577123.35,97.33
578070.99,97.49,92.32,577123.35,97.33
578070.99,97.49,92.32,577123.35,97.33
578070.99,97.49,92.32,577123.35,97.33
578070.99,97.49,92.32,577123.35,97.33
578070.99,97.49,92.32,577123.35,97.33
578070.99,97.49,92.32,577123.35,97.33
578070.99,97.49,92.32,577123.35,97.33
577776.85,97.5,92.32,576827.99,97.34
577776.85,97.5,92.32,576827.99,97.34
577776.85,97.5,92.32,576827.99,97.34
577776.85,97.5,92.32,576827.99,97.34
577776.85,97.5,92.32,576827.99,97.34
577776.85,97.5,92.32,576827.99,97.34
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577618.3,97.5,92.32,576615.11,97.33
577334.43,97.5,92.33,576353.63,97.34
577334.43,97.5,92.33,576353.63,97.34
577334.43,97.5,92.33,576353.63,97.34
577334.43,97.5,92.33,576353.63,97.34
577334.43,97.5,92.33,576353.63,97.34
577334.43,97.5,92.33,576353.63,97.34
577334.43,97.5,92.33,576353.63,97.34
577183.71,97.5,92.33,576218.43,97.34
577183.71,97.5,92.33,576235.96,97.34
577183.71,97.5,92.33,576235.96,97.34
577183.71,97.5,92.33,576235.96,97.34
577183.71,97.5,92.33,576235.96,97.34
577030.83,97.5,92.33,576082.3,97.34
577030.83,97.5,92.33,576082.3,97.34
577030.83,97.5,92.33,576082.3,97.34
577030.83,97.5,92.33,576082.3,97.34
577030.83,97.5,92.33,576082.3,97.34
577030.83,97.5,92.33,576082.3,97.34
577030.83,97.5,92.33,576082.3,97.34
576813.85,97.5,92.33,575875.49,97.34
576813.85,97.5,92.33,575875.49,97.34
576813.85,97.5,92.33,575842.84,97.34
576813.85,97.5,92.33,575842.84,97.34
576813.85,97.5,92.33,575842.84,97.34
576813.85,97.5,92.33,575842.84,97.34
576813.85,97.5,92.33,575842.84,97.34
576813.85,97.5,92.33,575842.84,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576765.3,97.5,92.33,575794.9,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576471.9,97.51,92.33,575511.53,97.34
576421.9,97.51,92.33,575461.53,97.34
576421.9,97.51,92.33,575461.53,97.34
576263.51,97.5,92.33,575345.38,97.35
576263.51,97.5,92.33,575345.38,97.35
576263.51,97.5,92.33,575345.38,97.35
576263.51,97.5,92.33,575345.38,97.35
576263.51,97.5,92.33,575345.38,97.35
576263.51,97.5,92.33,575345.38,97.35
576263.51,97.5,92.33,575345.38,97.35
576263.51,97.5,92.33,575345.38,97.35
576263.51,97.5,92.33,575345.38,97.35
576263.51,97.5,92.33,575345.38,97.35
576104.96,97.5,92.33,575196.66,97.35
575953.0,97.51,92.33,575058.15,97.35
575953.0,97.51,92.33,575058.15,97.35
575953.0,97.51,92.33,575058.15,97.35
575953.0,97.51,92.33,575058.15,97.35
575953.0,97.51,92.33,575058.15,97.35
575953.0,97.51,92.33,575058.15,97.35
575953.0,97.51,92.33,575058.15,97.35
575953.0,97.51,92.33,575058.15,97.35
575953.0,97.51,92.33,575058.15,97.35
575953.0,97.51,92.33,575050.64,97.35
575953.0,97.51,92.33,575050.64,97.35
575953.0,97.51,92.33,575050.64,97.35
575953.0,97.51,92.33,575050.64,97.35
575953.0,97.51,92.33,575050.64,97.35
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575644.06,97.51,92.34,574761.25,97.36
575326.98,97.52,92.35,574438.26,97.37
575326.98,97.52,92.35,574438.26,97.37
575326.98,97.52,92.35,574438.26,97.37
575326.98,97.52,92.35,574438.26,97.37
575326.98,97.52,92.35,574438.26,97.37
575326.98,97.52,92.35,574438.26,97.37
575326.98,97.52,92.35,574438.26,97.37
575326.98,97.52,92.35,574438.26,97.37
575040.69,97.52,92.35,574126.08,97.37
575040.69,97.52,92.35,574126.08,97.37
575040.69,97.52,92.35,574126.08,97.37
575040.69,97.52,92.35,574126.08,97.37
575040.69,97.52,92.35,574126.08,97.37
575040.69,97.52,92.35,574126.08,97.37
575040.69,97.52,92.35,574126.08,97.37
575040.69,97.52,92.35,574126.08,97.37
575040.69,97.52,92.35,574126.08,97.37
575040.69,97.52,92.35,574126.08,97.37
574746.56,97.53,92.35,573892.35,97.38
574746.56,97.53,92.35,573892.35,97.38
574746.56,97.53,92.35,573892.35,97.38
574746.56,97.53,92.35,573892.35,97.38
574746.56,97.53,92.35,573892.35,97.38
574746.56,97.53,92.35,573892.35,97.38
574746.56,97.53,92.35,573892.35,97.38
574746.56,97.53,92.35,573892.35,97.38
574545.99,97.53,92.36,573723.8,97.39
574545.99,97.53,92.36,573723.8,97.39
574545.99,97.53,92.36,573723.8,97.39
574545.99,97.53,92.36,573723.8,97.39
574545.99,97.53,92.36,573723.8,97.39
574249.75,97.53,92.36,573420.81,97.39
574249.75,97.53,92.36,573449.08,97.4
574249.75,97.53,92.36,573449.08,97.4
574249.75,97.53,92.36,573449.08,97.4
574249.75,97.53,92.36,573449.08,97.4
574249.75,97.53,92.36,573449.08,97.4
574249.75,97.53,92.36,573449.08,97.4
574249.75,97.53,92.36,573449.08,97.4
574249.75,97.53,92.36,573449.08,97.4
573932.66,97.54,92.36,573175.53,97.41
573932.66,97.54,92.36,573175.53,97.41
573932.66,97.54,92.36,573175.53,97.41
573932.66,97.54,92.36,573175.53,97.41
573932.66,97.54,92.36,573175.53,97.41
573932.66,97.54,92.36,573175.53,97.41
573932.66,97.54,92.36,573175.53,97.41
573932.66,97.54,92.36,573175.53,97.41
573932.66,97.54,92.36,573175.53,97.41
573932.66,97.54,92.36,573175.53,97.41
572932.66,97.53,92.36,572175.53,97.4
572648.78,97.54,92.36,571868.12,97.4
572648.78,97.54,92.36,571868.12,97.4
572648.78,97.54,92.36,571868.12,97.4
572648.78,97.54,92.36,571868.12,97.4
572648.78,97.54,92.36,571868.12,97.4
572648.78,97.54,92.36,571868.12,97.4
572648.78,97.54,92.36,571868.12,97.4
572648.78,97.54,92.36,571866.28,97.4
572648.78,97.54,92.36,571866.28,97.4
572648.78,97.54,92.36,571866.28,97.4
572648.78,97.54,92.36,571866.28,97.4
572648.78,97.54,92.36,571866.28,97.4
572648.78,97.54,92.36,571866.28,97.4
572648.78,97.54,92.36,571866.28,97.4
572648.78,97.54,92.36,571866.28,97.4
572648.78,97.54,92.36,571866.28,97.4
572648.78,97.54,92.36,571866.28,97.4
572429.82,97.54,92.37,571642.8,97.4
572429.82,97.54,92.37,571642.8,97.4
572429.82,97.54,92.37,571642.8,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571329.27,97.4
572135.69,97.54,92.37,571336.74,97.4
572135.69,97.54,92.37,571336.74,97.4
572135.69,97.54,92.37,571336.74,97.4
572135.69,97.54,92.37,571336.74,97.4
572135.69,97.54,92.37,571336.74,97.4
572135.69,97.54,92.37,571336.74,97.4
572135.69,97.54,92.37,571336.74,97.4
571695.52,97.55,92.37,570918.42,97.41
571695.52,97.55,92.37,570918.42,97.41
571695.52,97.55,92.37,570918.42,97.41
571695.52,97.55,92.37,570918.42,97.41
571695.52,97.55,92.37,570918.42,97.41
571695.52,97.55,92.37,570918.42,97.41
571695.52,97.55,92.37,570918.42,97.41
