ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_85f6-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
882866.67,22.95,2.45,246006.54,6.39
883091.1,22.96,2.46,246232.28,6.4
882886.13,22.96,2.46,246170.27,6.4
882618.33,22.95,2.46,245942.92,6.4
882413.35,22.95,2.46,245930.83,6.4
882208.38,22.95,2.46,245918.55,6.4
882208.38,22.95,2.46,245917.9,6.4
882003.4,22.96,2.46,246015.34,6.4
881987.2,22.96,2.46,245954.8,6.4
881987.2,22.96,2.46,246040.28,6.4
881782.23,22.96,2.46,246003.38,6.41
882016.66,22.97,2.47,246755.37,6.43
882149.89,22.98,2.48,246817.04,6.43
881934.92,22.98,2.48,246992.92,6.43
881918.72,22.98,2.48,246975.05,6.44
881713.74,22.98,2.48,246968.55,6.44
881508.77,22.98,2.49,247039.56,6.44
881303.79,22.98,2.49,246988.0,6.44
881098.82,22.98,2.49,246968.55,6.44
880696.16,22.98,2.48,246545.05,6.43
880491.18,22.98,2.48,246553.86,6.43
880134.78,22.97,2.47,246164.32,6.42
879929.81,22.97,2.47,246540.38,6.44
879929.81,22.97,2.47,246540.38,6.44
879913.61,22.98,2.48,246523.25,6.44
879708.64,22.98,2.48,246519.93,6.44
880106.85,22.99,2.49,246498.88,6.44
879901.87,22.99,2.49,246525.75,6.44
879885.67,22.99,2.5,246503.46,6.44
879680.7,22.99,2.5,246498.88,6.44
879680.7,22.99,2.5,246498.88,6.44
879487.76,22.99,2.49,246737.01,6.45
879282.79,22.99,2.49,246670.02,6.45
879517.22,23.0,2.5,246617.67,6.45
879517.22,23.0,2.5,246613.51,6.45
879501.02,23.0,2.51,247724.2,6.48
879501.02,23.0,2.51,247724.2,6.48
879296.05,23.01,2.51,247702.06,6.48
879091.07,23.01,2.51,247699.83,6.48
878886.09,23.01,2.51,247709.85,6.48
878886.09,23.01,2.51,247678.14,6.48
878681.12,23.01,2.51,247730.14,6.49
878664.92,23.01,2.51,247668.12,6.49
878459.95,23.01,2.52,247668.12,6.49
878254.97,23.01,2.52,248049.83,6.5
878254.97,23.01,2.52,248038.53,6.5
878050.0,23.01,2.52,247817.1,6.5
877845.02,23.01,2.52,247794.48,6.5
877640.04,23.02,2.52,247792.73,6.5
877623.85,23.02,2.52,247856.99,6.5
877418.87,23.02,2.52,247813.68,6.5
877213.9,23.02,2.52,247792.73,6.5
877008.92,23.02,2.52,248256.05,6.52
876803.94,23.02,2.52,247998.38,6.51
876803.94,23.02,2.52,247996.94,6.51
876803.94,23.02,2.52,248034.81,6.51
876598.97,23.02,2.53,248017.54,6.51
876598.97,23.02,2.53,248018.62,6.51
876598.97,23.02,2.53,248018.62,6.51
876393.99,23.02,2.53,247996.0,6.52
876393.99,23.02,2.53,247996.0,6.52
876377.8,23.03,2.53,247994.25,6.52
876377.8,23.03,2.53,247994.25,6.52
876172.82,23.03,2.53,248075.64,6.52
875967.85,23.03,2.53,248048.68,6.52
875588.44,23.02,2.52,247594.46,6.51
875588.44,23.02,2.52,247560.51,6.51
875822.87,23.03,2.53,247529.51,6.51
875532.62,23.03,2.53,247312.98,6.5
875153.21,23.02,2.52,247422.69,6.51
875137.02,23.02,2.53,247289.55,6.51
874932.04,23.02,2.53,247873.18,6.52
875055.28,23.03,2.53,247926.46,6.53
874850.3,23.03,2.53,247856.04,6.53
874850.3,23.03,2.53,247856.04,6.53
874850.3,23.03,2.53,247896.54,6.53
874645.32,23.03,2.53,247893.1,6.53
874440.35,23.03,2.54,247896.5,6.53
874440.35,23.03,2.54,247895.43,6.53
874440.35,23.03,2.54,247938.42,6.53
874235.37,23.03,2.54,247935.53,6.53
874030.4,23.03,2.54,248113.14,6.54
873825.42,23.03,2.54,247947.7,6.54
873620.45,23.04,2.54,247910.65,6.54
873615.91,23.04,2.54,247427.06,6.53
873615.91,23.04,2.54,247427.06,6.53
873615.91,23.04,2.54,247495.13,6.53
873849.79,23.05,2.55,247666.47,6.53
873644.81,23.05,2.55,247681.76,6.53
873644.81,23.05,2.55,247656.52,6.53
873951.13,23.06,2.56,248475.48,6.56
873951.13,23.06,2.56,248453.56,6.56
873746.15,23.06,2.56,248380.87,6.56
873746.15,23.06,2.56,248380.87,6.56
873729.96,23.07,2.57,248157.65,6.55
873524.98,23.07,2.57,248140.33,6.55
873524.98,23.07,2.57,248198.58,6.55
873508.78,23.07,2.57,248180.71,6.55
873303.81,23.07,2.57,248174.21,6.56
873287.61,23.08,2.58,248207.66,6.56
871647.81,23.08,2.58,248183.29,6.57
871297.74,23.07,2.58,247954.87,6.57
871281.54,23.08,2.58,247938.1,6.57
871515.97,23.09,2.59,247934.02,6.57
871311.0,23.09,2.59,248477.79,6.58
871106.02,23.09,2.59,248539.52,6.59
871283.32,23.1,2.6,249301.56,6.61
871283.32,23.1,2.6,249301.56,6.61
871267.13,23.1,2.61,249395.8,6.61
870887.72,23.1,2.6,248956.29,6.6
870887.72,23.1,2.6,248956.34,6.6
870682.75,23.1,2.6,248954.54,6.6
870477.77,23.1,2.6,248956.12,6.61
870272.79,23.1,2.6,248897.14,6.61
870272.79,23.1,2.6,248895.88,6.61
870165.24,23.1,2.6,248808.22,6.6
870160.71,23.1,2.6,248324.63,6.59
869864.58,23.1,2.6,247965.97,6.58
869848.38,23.1,2.61,248060.21,6.59
869643.41,23.1,2.61,248058.41,6.59
869643.41,23.1,2.61,248058.41,6.59
869438.43,23.1,2.61,248055.18,6.59
869422.24,23.11,2.61,248055.18,6.59
869124.03,23.1,2.61,247887.23,6.59
868831.75,23.1,2.6,247665.23,6.58
868954.98,23.1,2.61,247703.8,6.59
868954.98,23.1,2.61,247703.8,6.59
868938.78,23.11,2.61,247684.95,6.59
869062.02,23.12,2.62,247665.23,6.59
868857.04,23.12,2.62,248197.34,6.6
868840.85,23.12,2.62,248461.47,6.61
869075.28,23.13,2.63,248788.6,6.62
869059.08,23.14,2.64,248882.84,6.63
869236.38,23.14,2.65,249286.22,6.64
868866.98,23.14,2.64,249458.35,6.64
868662.0,23.14,2.64,249446.27,6.64
868457.03,23.14,2.64,249433.98,6.65
868440.83,23.14,2.65,249433.98,6.65
868424.63,23.15,2.65,249457.79,6.65
868219.66,23.15,2.65,249450.36,6.65
868219.66,23.15,2.65,249450.36,6.65
868203.46,23.15,2.65,249433.98,6.65
868437.89,23.16,2.66,250267.46,6.67
868232.92,23.16,2.66,250180.97,6.67
868027.94,23.16,2.67,250196.26,6.68
868027.94,23.16,2.67,250165.55,6.68
867648.53,23.16,2.66,250045.88,6.67
867443.56,23.16,2.66,249973.19,6.67
867427.36,23.16,2.66,249955.32,6.67
867411.17,23.17,2.67,249949.88,6.68
867206.19,23.17,2.67,249948.82,6.68
867448.91,23.18,2.68,249982.31,6.68
867243.94,23.18,2.68,249960.95,6.68
867038.96,23.18,2.68,249948.82,6.68
866833.98,23.18,2.68,250676.97,6.7
866817.79,23.18,2.68,250900.38,6.71
866801.59,23.19,2.69,250900.38,6.71
866596.61,23.19,2.69,250900.38,6.71
866391.64,23.19,2.69,250900.38,6.72
866023.94,23.18,2.68,250497.15,6.71
866007.75,23.19,2.69,250497.62,6.71
865802.77,23.19,2.69,250497.3,6.71
865597.79,23.19,2.69,250497.15,6.71
865392.82,23.19,2.69,250892.99,6.72
865392.82,23.19,2.69,250924.46,6.72
865187.84,23.19,2.69,250885.34,6.72
864982.87,23.19,2.69,250885.34,6.73
864777.89,23.19,2.69,250885.34,6.73
864777.89,23.19,2.69,250864.24,6.73
864572.92,23.19,2.69,250866.19,6.73
864367.94,23.19,2.69,250864.92,6.73
864367.94,23.19,2.69,250890.54,6.73
864162.97,23.19,2.7,250922.04,6.73
863957.99,23.19,2.7,250897.56,6.74
863753.01,23.19,2.7,250889.86,6.74
863987.44,23.2,2.71,251327.06,6.75
863782.47,23.2,2.71,251323.74,6.75
863577.49,23.2,2.71,251302.69,6.75
863198.09,23.2,2.7,250925.49,6.74
863181.89,23.2,2.7,250972.74,6.75
863023.11,23.2,2.7,250812.17,6.74
863023.11,23.2,2.7,250808.02,6.74
862818.14,23.2,2.7,250869.65,6.75
862818.14,23.2,2.7,250848.78,6.74
862613.16,23.2,2.7,250881.34,6.75
862596.96,23.2,2.71,250739.89,6.75
862596.96,23.2,2.71,250780.8,6.75
862831.39,23.21,2.72,251574.29,6.77
862626.42,23.21,2.72,251502.07,6.77
862626.42,23.21,2.72,251502.07,6.77
862421.44,23.22,2.72,251501.88,6.77
862544.68,23.22,2.73,251501.88,6.77
862544.68,23.22,2.73,251501.88,6.77
862544.68,23.22,2.73,251501.88,6.77
862544.68,23.22,2.73,251501.88,6.77
862339.7,23.22,2.73,251822.47,6.78
862134.73,23.22,2.73,251758.34,6.78
862118.53,23.23,2.73,251740.47,6.78
861739.12,23.22,2.72,251458.17,6.78
861534.15,23.22,2.73,251470.48,6.78
861748.75,23.23,2.73,251510.57,6.78
861543.77,23.23,2.73,251495.89,6.78
861338.8,23.23,2.74,251487.75,6.78
861322.6,23.24,2.74,251451.67,6.78
861322.6,23.24,2.74,251451.67,6.78
861322.6,23.24,2.74,251451.67,6.78
861565.32,23.25,2.75,252512.24,6.81
861319.99,23.25,2.75,251638.05,6.79
860942.3,23.24,2.74,251153.63,6.78
860737.32,23.24,2.74,251454.38,6.79
860532.34,23.24,2.74,251454.61,6.79
860373.57,23.24,2.74,251296.22,6.79
860369.03,23.24,2.75,250828.69,6.78
858729.23,23.25,2.75,250828.69,6.79
858852.47,23.26,2.76,250804.09,6.79
858647.49,23.26,2.76,251177.0,6.8
858881.92,23.27,2.77,250838.53,6.79
858502.51,23.26,2.76,253166.07,6.86
858625.75,23.27,2.77,253149.88,6.86
858625.75,23.27,2.77,253155.41,6.86
858625.75,23.27,2.77,253155.41,6.86
858860.18,23.28,2.78,253147.23,6.86
858860.18,23.28,2.78,253147.23,6.86
858983.42,23.28,2.79,253342.32,6.87
858775.2,23.28,2.78,252981.4,6.86
858477.86,23.28,2.78,252615.6,6.85
858477.86,23.28,2.78,252615.6,6.85
858477.86,23.28,2.78,252615.6,6.85
858601.09,23.28,2.79,252473.84,6.85
858601.09,23.28,2.79,252473.84,6.85
858396.12,23.29,2.79,252440.99,6.85
858191.14,23.29,2.79,254271.02,6.9
857986.17,23.29,2.79,254272.6,6.9
857781.19,23.29,2.79,254213.62,6.9
857576.22,23.29,2.79,254156.22,6.9
857576.22,23.29,2.79,254156.22,6.9
857371.24,23.29,2.79,254156.22,6.9
857166.26,23.29,2.79,254171.51,6.91
856961.29,23.29,2.79,254098.82,6.91
856955.09,23.3,2.8,253709.81,6.9
856750.12,23.3,2.8,253725.1,6.9
856545.14,23.3,2.8,253652.41,6.9
856518.94,23.3,2.8,254049.34,6.91
856148.54,23.29,2.8,253633.23,6.9
855943.56,23.3,2.8,253610.36,6.9
855943.56,23.3,2.8,253610.36,6.9
855939.03,23.3,2.8,253126.78,6.89
855641.68,23.3,2.8,252759.8,6.88
855637.15,23.3,2.81,252276.21,6.87
855838.52,23.31,2.81,252405.05,6.88
856072.95,23.32,2.82,252403.54,6.88
856056.75,23.33,2.83,252434.73,6.88
854416.94,23.33,2.83,252434.73,6.89
854416.94,23.33,2.83,252434.73,6.89
854416.94,23.33,2.83,252434.73,6.89
854400.75,23.34,2.84,252429.32,6.89
854400.75,23.34,2.84,252429.32,6.89
854195.77,23.34,2.84,252403.54,6.9
854179.58,23.34,2.85,252749.0,6.91
854163.38,23.35,2.85,253010.28,6.92
854163.38,23.35,2.85,253010.28,6.92
853958.4,23.35,2.85,253208.62,6.92
853753.43,23.35,2.85,253212.02,6.92
853753.43,23.35,2.85,253212.02,6.92
853548.45,23.35,2.85,253204.42,6.93
853343.48,23.35,2.85,253199.37,6.93
853327.28,23.36,2.86,253260.16,6.93
851687.47,23.36,2.86,253235.79,6.95
851482.5,23.36,2.86,253323.74,6.95
851113.09,23.36,2.86,253339.05,6.95
851113.09,23.36,2.86,253339.05,6.95
851113.09,23.36,2.86,253339.05,6.95
850908.12,23.36,2.86,253295.63,6.95
850891.92,23.36,2.86,253742.3,6.97
850686.94,23.36,2.86,253552.66,6.96
850481.97,23.36,2.86,253530.03,6.96
850276.99,23.36,2.87,253528.28,6.97
850072.02,23.36,2.87,253665.38,6.97
850072.02,23.36,2.87,253665.38,6.97
849867.04,23.36,2.87,253586.54,6.97
849850.85,23.37,2.87,252956.56,6.96
849850.85,23.37,2.87,252956.56,6.96
849850.85,23.37,2.87,252956.56,6.96
849834.65,23.37,2.88,252624.47,6.95
849629.67,23.37,2.88,252721.81,6.95
849331.46,23.37,2.87,252572.14,6.95
849454.7,23.38,2.88,252545.78,6.95
849448.5,23.38,2.88,252391.17,6.95
849237.19,23.38,2.88,252859.13,6.96
849451.79,23.39,2.89,253641.85,6.98
849246.81,23.39,2.89,253485.91,6.98
849041.84,23.39,2.9,253485.71,6.98
849025.64,23.4,2.9,253485.71,6.99
849148.88,23.41,2.91,253943.46,7.0
849148.88,23.41,2.91,253943.46,7.0
848943.9,23.41,2.91,253964.15,7.0
848943.9,23.41,2.91,253964.15,7.0
848943.9,23.41,2.91,253932.43,7.0
848738.92,23.41,2.91,253932.24,7.0
848722.73,23.41,2.91,253932.24,7.0
848517.75,23.41,2.91,254176.48,7.01
848501.55,23.42,2.92,254287.8,7.02
848678.86,23.43,2.93,254230.4,7.02
848473.88,23.43,2.93,254601.66,7.03
848181.6,23.42,2.92,254267.45,7.02
848165.41,23.43,2.93,254361.69,7.03
846525.6,23.43,2.93,254337.32,7.04
846320.63,23.43,2.94,254335.51,7.04
846115.65,23.43,2.94,254314.26,7.04
845910.67,23.43,2.94,254312.87,7.05
845910.67,23.43,2.94,254312.87,7.05
845894.48,23.44,2.94,254311.14,7.05
845689.5,23.44,2.94,254356.39,7.05
845689.5,23.44,2.94,254394.25,7.05
845484.53,23.44,2.94,254361.37,7.05
845279.55,23.44,2.94,254705.9,7.06
845074.58,23.44,2.95,254693.08,7.07
844810.44,23.44,2.94,253824.97,7.04
845044.87,23.45,2.95,254030.51,7.05
845044.87,23.45,2.95,254030.51,7.05
845028.67,23.46,2.96,254012.64,7.05
844823.7,23.46,2.96,254007.93,7.05
844444.29,23.45,2.95,253706.71,7.05
844678.72,23.46,2.96,253704.92,7.05
844309.32,23.45,2.95,253704.92,7.05
844293.12,23.46,2.96,253721.12,7.05
844293.12,23.46,2.96,253690.41,7.05
843994.91,23.45,2.95,253463.94,7.04
844118.14,23.46,2.96,253447.74,7.04
843913.17,23.46,2.96,253925.64,7.06
844147.6,23.47,2.97,254094.13,7.06
843942.62,23.47,2.97,254277.78,7.07
843563.22,23.46,2.96,254275.47,7.07
843558.69,23.47,2.97,253791.88,7.06
843262.56,23.47,2.97,253433.23,7.05
843496.99,23.47,2.98,253512.84,7.06
843292.02,23.48,2.98,253790.83,7.07
843087.04,23.48,2.98,253772.73,7.07
842882.07,23.48,2.98,253767.81,7.07
842677.09,23.48,2.98,253903.14,7.07
842472.11,23.48,2.98,253839.52,7.07
842267.14,23.48,2.98,253766.46,7.07
842062.16,23.48,2.98,254368.03,7.09
842055.96,23.49,2.99,254135.93,7.09
841840.99,23.49,2.99,253955.24,7.09
841636.01,23.49,2.99,253937.14,7.09
841431.04,23.49,2.99,253934.01,7.09
841226.06,23.49,2.99,254031.55,7.09
841021.09,23.49,2.99,254121.5,7.1
840816.11,23.49,2.99,253314.69,7.08
840611.14,23.49,2.99,253289.03,7.08
840406.16,23.49,2.99,252994.24,7.07
840201.19,23.49,3.0,252936.84,7.07
839821.78,23.49,2.99,252565.38,7.06
839616.8,23.49,2.99,252565.38,7.06
839411.83,23.49,2.99,252566.97,7.07
839209.71,23.48,2.99,252327.29,7.06
838922.23,23.48,2.98,252049.79,7.05
839194.94,23.49,2.99,251186.18,7.03
838989.97,23.49,2.99,251127.19,7.03
838983.77,23.49,3.0,251447.59,7.04
838768.8,23.49,3.0,251191.76,7.04
838768.8,23.49,3.0,251229.28,7.04
838768.8,23.49,3.0,251257.77,7.04
838768.8,23.49,3.0,251257.77,7.04
838912.03,23.5,3.01,252176.68,7.06
839146.46,23.51,3.01,252267.28,7.07
838767.05,23.5,3.01,252119.28,7.07
838562.08,23.51,3.01,252179.28,7.07
838357.1,23.51,3.01,252182.68,7.07
838357.1,23.51,3.01,252241.09,7.07
838152.13,23.51,3.01,252213.99,7.07
838152.13,23.51,3.01,252215.02,7.07
837947.15,23.51,3.01,252250.69,7.08
837648.94,23.5,3.0,251924.29,7.07
837648.94,23.5,3.0,251918.61,7.07
837648.94,23.5,3.0,251918.61,7.07
837490.16,23.5,3.0,251759.84,7.06
837285.19,23.5,3.0,252004.75,7.07
837285.19,23.5,3.0,252004.75,7.07
836858.24,23.5,3.0,251255.03,7.06
836737.65,23.5,3.0,252487.11,7.09
836721.46,23.51,3.01,252289.66,7.09
836955.89,23.51,3.02,252224.93,7.09
836955.89,23.51,3.02,252224.93,7.09
836750.91,23.52,3.02,252874.97,7.11
836545.94,23.52,3.02,252890.48,7.11
836340.96,23.52,3.02,252788.58,7.11
836020.96,23.51,3.01,252468.58,7.1
836020.96,23.51,3.01,252468.58,7.1
835815.98,23.51,3.01,252446.84,7.1
835815.98,23.51,3.01,252432.85,7.1
835815.98,23.51,3.01,252431.76,7.1
835815.98,23.51,3.01,252407.68,7.1
835436.58,23.5,3.01,252088.8,7.09
835420.38,23.51,3.01,252307.38,7.1
835420.38,23.51,3.01,252274.4,7.1
835404.18,23.51,3.02,252152.56,7.1
835246.63,23.51,3.01,251995.45,7.09
835461.23,23.52,3.02,251880.57,7.09
835256.25,23.52,3.02,252598.59,7.11
835051.27,23.52,3.02,252435.08,7.11
834846.3,23.52,3.02,252529.97,7.12
835080.73,23.53,3.03,252522.43,7.12
834875.75,23.53,3.04,252526.18,7.12
834670.78,23.53,3.04,252522.32,7.12
834670.78,23.53,3.04,252588.27,7.12
834465.8,23.53,3.04,253089.36,7.14
834260.83,23.54,3.04,252993.13,7.14
834055.85,23.54,3.04,252710.68,7.13
834055.85,23.54,3.04,252710.68,7.13
833850.88,23.54,3.04,252688.54,7.13
833645.9,23.54,3.04,252704.46,7.14
833440.92,23.54,3.04,253084.01,7.15
833235.95,23.54,3.04,253436.21,7.16
833030.97,23.54,3.04,253687.41,7.17
832826.0,23.54,3.04,253634.32,7.17
832621.02,23.54,3.04,252827.5,7.15
832621.02,23.54,3.04,252827.5,7.15
832416.05,23.54,3.05,252830.9,7.15
832211.07,23.54,3.05,252803.13,7.15
832006.1,23.54,3.05,252501.21,7.15
831801.12,23.55,3.05,252637.89,7.15
831421.71,23.54,3.04,252259.65,7.14
831656.14,23.55,3.05,252243.34,7.14
831286.74,23.54,3.04,252131.34,7.14
831280.54,23.55,3.05,252456.08,7.15
831072.33,23.54,3.04,252276.64,7.15
831306.76,23.55,3.05,253792.93,7.19
831091.79,23.55,3.05,253518.49,7.18
830934.23,23.55,3.05,253361.25,7.18
830729.25,23.55,3.05,253303.85,7.18
830729.25,23.55,3.05,253303.85,7.18
830729.25,23.55,3.05,253303.85,7.18
830524.28,23.55,3.05,253303.85,7.18
830319.3,23.55,3.05,253246.45,7.18
830114.33,23.55,3.05,253246.45,7.19
829909.35,23.55,3.06,253261.97,7.19
829909.35,23.55,3.06,253261.6,7.19
829704.37,23.55,3.06,253255.3,7.19
829654.37,23.55,3.05,253205.3,7.19
829449.4,23.55,3.06,253293.65,7.19
829244.42,23.55,3.06,253197.8,7.19
828895.01,23.55,3.05,253087.77,7.19
828895.01,23.55,3.05,253087.77,7.19
828890.48,23.55,3.06,252604.19,7.18
829091.85,23.56,3.06,252733.02,7.18
829306.44,23.57,3.07,253932.02,7.22
829540.87,23.58,3.08,253924.48,7.22
829161.47,23.57,3.08,253907.65,7.22
829161.47,23.57,3.08,253907.65,7.22
828956.49,23.57,3.08,253121.46,7.2
828751.52,23.58,3.08,253176.81,7.2
828546.54,23.58,3.08,253145.87,7.2
828780.97,23.59,3.09,253121.46,7.2
828576.0,23.59,3.09,253390.9,7.21
828358.54,23.58,3.08,253202.65,7.21
828358.54,23.58,3.08,253202.65,7.21
828153.56,23.58,3.09,252970.35,7.2
827774.16,23.58,3.08,252933.21,7.2
827774.16,23.58,3.08,253016.63,7.21
827569.18,23.58,3.08,253020.03,7.21
827364.2,23.58,3.08,252992.41,7.21
827159.23,23.58,3.08,253283.52,7.22
826954.25,23.58,3.08,253112.41,7.22
826749.28,23.58,3.08,253338.93,7.23
826544.3,23.58,3.08,253180.32,7.22
826254.73,23.57,3.08,252910.72,7.22
826254.73,23.57,3.08,252910.72,7.22
826049.75,23.58,3.08,252848.05,7.22
825846.31,23.57,3.07,252618.74,7.21
825846.31,23.57,3.07,252618.74,7.21
825641.34,23.57,3.07,253022.74,7.22
825635.14,23.58,3.08,252690.43,7.22
825420.17,23.58,3.08,253204.44,7.23
825215.19,23.58,3.08,252876.45,7.23
825215.19,23.58,3.08,252876.45,7.23
825010.22,23.58,3.08,252795.04,7.23
825244.65,23.59,3.09,252777.28,7.23
824424.74,23.59,3.1,252856.72,7.24
824424.74,23.59,3.1,252856.72,7.24
824424.74,23.59,3.1,252856.72,7.24
824219.77,23.59,3.1,252846.03,7.24
824014.79,23.59,3.1,252776.38,7.24
823724.79,23.59,3.09,252486.38,7.23
823519.82,23.59,3.09,252918.75,7.24
823643.05,23.6,3.1,252911.19,7.25
823438.08,23.6,3.1,252897.18,7.25
823233.1,23.6,3.1,252894.38,7.25
822853.69,23.59,3.09,252516.3,7.24
822853.69,23.59,3.09,252516.3,7.24
822648.72,23.59,3.09,252516.3,7.24
822921.44,23.6,3.11,253994.3,7.29
822815.1,23.6,3.1,253885.33,7.28
822810.57,23.61,3.11,253401.74,7.27
822513.22,23.6,3.11,253034.76,7.26
822308.25,23.61,3.11,253134.98,7.27
822103.27,23.61,3.11,253144.03,7.27
821898.3,23.61,3.11,253066.68,7.27
821693.32,23.61,3.11,253356.29,7.28
821488.35,23.61,3.11,253298.89,7.28
821488.35,23.61,3.11,253298.89,7.28
821283.37,23.61,3.11,253298.89,7.28
821078.39,23.61,3.11,253302.29,7.28
821312.82,23.62,3.12,253297.91,7.28
821107.85,23.62,3.12,253482.58,7.29
820728.44,23.61,3.12,253623.61,7.3
820712.25,23.62,3.12,253429.46,7.29
820504.04,23.61,3.12,253133.19,7.29
820504.04,23.61,3.12,253133.19,7.29
820299.06,23.62,3.12,253618.12,7.3
820094.08,23.62,3.12,253596.28,7.3
818454.28,23.62,3.13,253596.28,7.32
818249.3,23.62,3.13,253257.24,7.31
818044.33,23.63,3.13,253272.86,7.31
817839.35,23.63,3.13,253486.27,7.32
817839.35,23.63,3.13,253486.27,7.32
817839.35,23.63,3.13,253486.27,7.32
817499.78,23.62,3.12,253294.67,7.32
817294.8,23.62,3.12,253126.84,7.32
817089.83,23.62,3.12,253063.11,7.32
816884.85,23.62,3.12,253113.65,7.32
816679.88,23.62,3.13,253005.71,7.32
816474.9,23.62,3.13,252942.37,7.32
816173.69,23.62,3.12,252638.2,7.31
816167.49,23.62,3.12,252432.83,7.31
816167.49,23.62,3.12,252432.83,7.31
816141.3,23.63,3.13,252962.0,7.32
814501.49,23.63,3.14,252937.63,7.34
814501.49,23.63,3.14,252937.63,7.34
814496.96,23.64,3.14,252454.04,7.33
814730.83,23.65,3.15,252625.39,7.33
814525.86,23.65,3.15,253055.38,7.35
814509.66,23.66,3.16,252902.81,7.35
814632.9,23.66,3.17,253060.75,7.35
814345.41,23.66,3.16,252783.25,7.34
814345.41,23.66,3.16,252783.3,7.34
814140.43,23.66,3.16,252772.79,7.35
814135.9,23.66,3.17,252289.2,7.33
813839.78,23.66,3.16,251930.55,7.32
813634.8,23.66,3.17,251822.78,7.32
813429.83,23.66,3.17,251819.46,7.33
813224.85,23.67,3.17,251798.41,7.33
813019.88,23.67,3.17,251876.79,7.33
812814.9,23.67,3.17,251880.72,7.33
813029.5,23.68,3.18,251798.41,7.33
812824.52,23.68,3.18,252731.65,7.36
812818.33,23.68,3.19,252494.3,7.36
812687.74,23.68,3.19,252452.65,7.36
812661.55,23.69,3.19,252406.16,7.36
812456.57,23.69,3.19,252409.56,7.36
812691.0,23.7,3.2,252405.18,7.36
812486.03,23.7,3.2,252398.52,7.36
812281.05,23.7,3.2,252381.79,7.36
812495.65,23.71,3.21,252381.79,7.37
812290.67,23.71,3.21,252381.59,7.37
812274.48,23.72,3.22,253535.21,7.4
812258.28,23.72,3.22,253311.19,7.4
811968.71,23.72,3.22,253008.54,7.39
811809.93,23.71,3.21,252849.76,7.39
811604.95,23.71,3.22,252843.72,7.39
811225.55,23.71,3.21,252790.51,7.39
811020.57,23.71,3.21,252790.51,7.39
810815.59,23.71,3.21,252903.53,7.39
810610.62,23.71,3.21,252790.51,7.39
810594.42,23.71,3.22,252772.64,7.39
810433.23,23.71,3.21,252600.31,7.39
810667.66,23.72,3.22,252595.75,7.39
810462.69,23.72,3.22,252625.01,7.39
810254.48,23.72,3.22,252423.48,7.39
810049.5,23.72,3.22,252440.87,7.39
809680.1,23.71,3.21,252392.29,7.39
809803.33,23.72,3.22,252864.42,7.41
808163.53,23.73,3.23,252840.05,7.42
808147.33,23.73,3.23,252657.27,7.42
808381.76,23.74,3.24,252624.69,7.42
808176.78,23.74,3.24,253608.11,7.45
807971.81,23.74,3.25,253623.4,7.45
807766.83,23.74,3.25,253550.71,7.45
807561.86,23.74,3.25,253529.39,7.45
807356.88,23.75,3.25,253526.34,7.46
807151.91,23.75,3.25,253566.08,7.46
807151.91,23.75,3.25,253566.08,7.46
806946.93,23.75,3.25,253573.39,7.46
806741.95,23.75,3.25,253576.96,7.46
806536.98,23.75,3.25,253876.12,7.48
806332.0,23.75,3.25,253738.23,7.47
806127.03,23.75,3.25,253526.34,7.47
805922.05,23.75,3.25,253523.02,7.47
805717.08,23.75,3.26,253501.97,7.47
805512.1,23.75,3.26,253548.84,7.48
805512.1,23.75,3.26,253548.84,7.48
805213.89,23.75,3.25,253332.07,7.47
805213.89,23.75,3.25,253332.07,7.47
804837.48,23.74,3.24,252905.71,7.46
804837.48,23.74,3.24,252905.71,7.46
804837.48,23.74,3.24,252905.71,7.46
804821.29,23.74,3.25,252864.48,7.46
804805.09,23.75,3.25,252858.84,7.46
804805.09,23.75,3.25,252858.84,7.46
804602.97,23.75,3.25,252806.8,7.46
804586.78,23.75,3.25,253331.56,7.48
804381.8,23.75,3.25,253336.72,7.48
804176.83,23.75,3.26,253287.65,7.48
804411.26,23.76,3.27,253378.24,7.49
804411.26,23.76,3.27,253378.24,7.49
804411.26,23.76,3.27,253378.24,7.49
804411.26,23.76,3.27,253378.24,7.49
804534.49,23.77,3.27,253779.45,7.5
804329.52,23.77,3.27,253826.67,7.5
804124.54,23.77,3.28,253554.36,7.5
804108.34,23.78,3.28,255792.12,7.56
803903.37,23.78,3.28,254484.15,7.53
803903.37,23.78,3.28,254484.15,7.53
803698.39,23.78,3.28,254480.92,7.53
803493.42,23.78,3.28,254480.92,7.53
803288.44,23.78,3.28,254611.47,7.54
