ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
984230.01,17.44,5.17,791057.99,14.02
984687.57,17.45,5.18,791208.1,14.02
984351.45,17.45,5.18,790788.53,14.02
984167.71,17.45,5.18,790276.77,14.01
983976.66,17.45,5.18,790020.87,14.01
982959.23,17.46,5.19,789209.47,14.01
983159.93,17.46,5.19,789105.92,14.01
982744.6,17.46,5.19,788744.63,14.01
982882.28,17.46,5.2,788638.93,14.01
983151.04,17.47,5.21,788705.84,14.01
982926.77,17.47,5.2,788569.49,14.02
983195.52,17.48,5.21,788490.61,14.02
983004.47,17.48,5.21,788315.72,14.02
983273.22,17.48,5.22,788210.59,14.02
983100.17,17.48,5.22,787423.71,14.0
983100.17,17.48,5.22,787422.51,14.0
983100.17,17.48,5.22,787074.06,14.0
982082.75,17.49,5.23,786262.65,14.0
981065.33,17.5,5.23,785451.25,14.01
981070.39,17.5,5.24,785990.15,14.02
981075.46,17.5,5.24,785823.0,14.02
980660.13,17.5,5.24,785461.71,14.02
980469.08,17.5,5.24,785277.02,14.02
979451.65,17.51,5.24,784465.61,14.02
979260.6,17.51,5.24,784213.69,14.02
979846.3,17.52,5.26,784305.81,14.02
980115.05,17.53,5.26,784274.36,14.03
980315.75,17.53,5.27,784170.82,14.02
980124.69,17.53,5.27,783995.93,14.02
980124.69,17.53,5.27,783764.41,14.02
980328.06,17.54,5.27,783459.58,14.02
980596.82,17.55,5.28,783334.69,14.02
980405.76,17.55,5.28,783150.0,14.02
980674.52,17.55,5.29,783255.23,14.02
980891.85,17.56,5.29,783464.99,14.03
980524.37,17.56,5.29,783288.58,14.03
980741.7,17.56,5.3,783478.78,14.03
980746.77,17.57,5.3,783207.53,14.03
980963.73,17.57,5.31,782874.86,14.03
980706.35,17.58,5.32,782466.22,14.03
980706.35,17.58,5.32,782115.94,14.02
980324.75,17.58,5.31,781799.34,14.02
980127.77,17.58,5.31,781487.67,14.01
980838.13,17.59,5.33,781590.4,14.02
980835.88,17.59,5.33,781530.96,14.02
980454.27,17.59,5.32,781290.92,14.02
980430.19,17.59,5.33,780785.0,14.01
980775.39,17.6,5.33,780790.78,14.01
981025.94,17.6,5.34,780687.19,14.01
980801.67,17.6,5.34,780585.56,14.01
981507.5,17.62,5.35,780560.35,14.01
981766.38,17.62,5.36,780418.64,14.01
982035.14,17.63,5.37,780434.18,14.01
982032.89,17.63,5.37,780374.75,14.01
982442.79,17.64,5.38,780394.56,14.01
982447.86,17.64,5.38,780820.44,14.02
982800.38,17.65,5.39,781221.28,14.03
982688.42,17.65,5.39,780959.98,14.03
982273.09,17.65,5.39,780598.69,14.03
982273.09,17.65,5.39,780248.41,14.02
982089.35,17.65,5.39,779806.21,14.01
982394.34,17.66,5.39,779925.72,14.02
982394.34,17.66,5.39,779559.19,14.01
982203.28,17.66,5.39,779303.84,14.01
982208.35,17.66,5.4,778948.88,14.01
981190.93,17.67,5.4,778137.47,14.01
981536.13,17.68,5.41,778143.26,14.01
981352.39,17.68,5.41,777633.34,14.01
981128.12,17.67,5.41,777531.72,14.01
980944.38,17.67,5.41,777189.5,14.0
980942.13,17.68,5.41,777130.07,14.0
980751.07,17.68,5.41,776955.18,14.0
980951.77,17.68,5.42,776736.56,14.0
980760.71,17.68,5.42,776481.22,14.0
981029.47,17.69,5.42,776339.51,14.0
980838.41,17.69,5.42,776083.61,14.0
980843.48,17.69,5.43,775812.36,13.99
980887.39,17.69,5.43,775437.51,13.99
981104.34,17.7,5.43,775104.84,13.98
981527.84,17.71,5.44,774643.29,13.97
981648.05,17.71,5.45,774192.38,13.97
982120.75,17.72,5.46,774115.45,13.97
981937.01,17.72,5.46,773771.49,13.97
981745.96,17.72,5.46,773596.6,13.97
981602.17,17.72,5.46,773383.98,13.96
981870.93,17.73,5.47,773489.21,13.97
981870.93,17.73,5.47,773364.22,13.97
982581.29,17.75,5.48,773466.94,13.97
982357.02,17.75,5.48,773365.32,13.97
982625.77,17.75,5.49,773413.28,13.97
982434.72,17.75,5.49,773228.59,13.97
982434.72,17.75,5.49,773103.6,13.97
982858.78,17.76,5.5,773364.2,13.98
983577.48,17.78,5.51,773363.08,13.98
984287.84,17.79,5.53,773465.81,13.98
984096.78,17.79,5.53,773437.87,13.98
984901.8,17.81,5.54,773518.66,13.98
985097.84,17.81,5.55,773751.99,13.99
984116.65,17.82,5.55,773012.7,14.0
984116.65,17.82,5.55,772732.6,13.99
983741.12,17.82,5.55,772083.75,13.98
983077.94,17.82,5.55,771558.84,13.98
984180.84,17.84,5.57,772311.41,14.0
984292.8,17.84,5.58,772075.09,13.99
984561.56,17.85,5.58,772142.0,14.0
984409.18,17.85,5.59,772170.31,14.0
984659.73,17.86,5.59,772089.5,14.0
985117.29,17.87,5.6,772239.61,14.01
985922.31,17.88,5.62,772210.08,14.01
986191.07,17.89,5.63,772225.63,14.01
987074.95,17.91,5.64,772152.06,14.01
986707.47,17.91,5.64,771598.15,14.0
985690.05,17.92,5.65,770786.74,14.01
984708.86,17.92,5.66,770047.46,14.02
984517.8,17.92,5.66,769792.83,14.01
984786.56,17.93,5.67,769859.74,14.02
985055.32,17.94,5.67,769925.61,14.02
984871.58,17.94,5.67,769443.54,14.02
984680.52,17.94,5.67,769268.65,14.01
984949.28,17.95,5.68,769237.2,14.02
984758.22,17.95,5.68,769062.31,14.02
985008.77,17.95,5.69,769048.78,14.02
985433.07,17.96,5.7,768921.4,14.02
985307.47,17.96,5.7,768719.86,14.01
985652.68,17.97,5.7,768725.64,14.01
985921.43,17.98,5.71,768709.68,14.02
986379.0,17.99,5.72,768859.8,14.02
986376.75,17.99,5.73,768800.36,14.02
987260.63,18.01,5.74,768726.79,14.02
987613.15,18.02,5.75,768653.06,14.02
987429.41,18.02,5.75,768325.53,14.02
987328.6,18.02,5.75,768015.73,14.02
987137.54,18.02,5.75,767867.3,14.01
987610.25,18.03,5.76,767790.38,14.02
987733.52,18.03,5.77,767913.65,14.02
987932.74,18.04,5.77,768168.93,14.02
988017.75,18.05,5.78,768269.9,14.03
988286.51,18.05,5.79,768336.81,14.04
988102.77,18.05,5.79,767881.45,14.03
988235.27,18.06,5.79,767909.79,14.03
988240.34,18.06,5.79,767628.19,14.03
988457.67,18.06,5.8,767828.19,14.03
989262.68,18.08,5.82,767908.99,14.04
989407.68,18.09,5.82,768132.34,14.04
989666.56,18.09,5.83,767990.63,14.04
989682.32,18.09,5.83,767337.08,14.03
989491.26,18.09,5.83,767077.42,14.03
989612.34,18.1,5.83,766808.23,14.02
989881.09,18.11,5.84,766875.13,14.03
989886.16,18.11,5.85,766584.29,14.02
989695.1,18.11,5.84,766406.7,14.02
989504.05,18.11,5.84,766222.01,14.02
989833.69,18.12,5.85,766085.24,14.02
989624.95,18.11,5.85,766391.5,14.03
989400.68,18.11,5.85,766286.1,14.03
989702.65,18.12,5.85,766223.92,14.03
989953.2,18.13,5.86,766210.38,14.03
989762.14,18.12,5.86,765955.04,14.03
988544.02,18.13,5.86,765247.18,14.03
988747.39,18.14,5.87,764942.34,14.03
988964.72,18.14,5.88,765379.09,14.04
989215.27,18.15,5.88,765365.56,14.04
989724.94,18.16,5.89,765208.14,14.04
989533.88,18.16,5.89,765023.45,14.04
989784.43,18.16,5.9,764942.64,14.04
990053.18,18.17,5.91,765047.87,14.04
990321.94,18.18,5.92,765153.1,14.05
991794.65,18.21,5.94,766076.18,14.06
992139.85,18.22,5.95,766081.96,14.07
991948.79,18.22,5.95,765830.04,14.06
992294.0,18.22,5.96,765835.82,14.06
992294.0,18.22,5.96,765485.54,14.06
992562.75,18.23,5.97,765469.59,14.06
992630.82,18.24,5.97,765305.18,14.06
992899.57,18.24,5.98,765372.09,14.06
993313.05,18.25,5.99,765524.6,14.07
993129.31,18.25,5.99,765226.96,14.06
992905.03,18.25,5.99,765007.76,14.06
992721.29,18.25,5.99,764470.83,14.05
992530.23,18.25,5.99,764211.16,14.05
992578.67,18.26,5.99,763685.19,14.05
992829.21,18.26,6.0,763671.66,14.05
992604.94,18.26,6.0,763570.03,14.05
991587.52,18.27,6.01,762757.15,14.06
991363.25,18.27,6.01,762647.78,14.06
991632.0,18.28,6.01,762621.25,14.06
991900.76,18.29,6.02,762669.22,14.06
992358.33,18.3,6.03,762819.33,14.07
992815.89,18.31,6.05,762969.44,14.07
993019.26,18.32,6.05,762675.52,14.07
993288.02,18.33,6.06,762780.75,14.07
993104.28,18.33,6.06,762377.1,14.07
993701.77,18.34,6.07,762415.08,14.07
994299.27,18.35,6.09,762453.06,14.07
995017.97,18.37,6.1,762450.46,14.07
995475.53,18.38,6.11,762600.57,14.08
995844.77,18.39,6.12,762427.34,14.08
995841.59,18.39,6.12,762659.42,14.08
995806.12,18.39,6.13,762844.8,14.09
995622.38,18.39,6.13,762641.56,14.09
995431.33,18.39,6.13,762386.21,14.08
995743.31,18.4,6.13,763181.52,14.1
995552.26,18.4,6.13,762996.83,14.1
995821.01,18.41,6.14,763063.73,14.1
996278.58,18.42,6.15,763213.84,14.11
995996.12,18.42,6.16,762705.68,14.11
995805.06,18.42,6.16,762548.22,14.11
996688.94,18.44,6.18,762969.86,14.12
996957.7,18.45,6.19,762968.02,14.12
996957.7,18.45,6.19,762856.78,14.12
996766.64,18.45,6.19,762672.09,14.12
996766.64,18.45,6.19,762491.17,14.11
995785.45,18.46,6.19,761751.89,14.12
996054.21,18.47,6.2,761857.12,14.13
995863.15,18.47,6.2,761597.45,14.12
996059.19,18.47,6.21,761915.55,14.13
995868.14,18.47,6.21,761663.63,14.13
995865.89,18.48,6.21,761601.38,14.13
995713.51,18.48,6.21,762244.54,14.14
996186.21,18.49,6.22,762167.62,14.15
996515.86,18.5,6.23,762560.14,14.15
996291.58,18.5,6.23,762755.62,14.16
996560.34,18.5,6.24,762803.58,14.16
996628.4,18.51,6.24,762523.37,14.16
996897.16,18.52,6.25,762571.33,14.16
997090.42,18.52,6.26,763275.78,14.18
997340.97,18.53,6.26,763262.25,14.18
997609.73,18.54,6.27,763232.52,14.18
997813.09,18.54,6.28,762938.59,14.18
998013.79,18.55,6.28,762835.05,14.18
997789.52,18.55,6.28,763067.15,14.18
998283.32,18.56,6.29,763288.08,14.19
997265.9,18.57,6.3,762476.68,14.2
997534.66,18.57,6.31,762446.95,14.2
997572.29,18.58,6.31,762490.44,14.2
997536.82,18.58,6.31,762570.3,14.2
997805.58,18.59,6.32,762528.04,14.2
997614.52,18.59,6.32,762343.35,14.2
997423.46,18.59,6.32,762168.46,14.2
997388.0,18.59,6.32,762380.78,14.21
997801.47,18.6,6.33,762533.3,14.21
998214.94,18.6,6.34,762687.18,14.21
998024.93,18.6,6.34,763435.56,14.23
997924.12,18.6,6.34,762940.34,14.22
998192.88,18.61,6.35,762914.91,14.23
997968.6,18.61,6.35,762805.54,14.23
997999.96,18.61,6.35,762656.43,14.22
998037.59,18.61,6.35,762621.92,14.22
998013.51,18.62,6.35,762116.0,14.22
998230.84,18.62,6.36,762455.66,14.22
998235.91,18.62,6.36,762296.74,14.22
998504.66,18.63,6.37,762344.7,14.23
998773.42,18.64,6.38,762314.97,14.23
998657.48,18.64,6.38,762593.74,14.23
998926.23,18.65,6.38,762698.97,14.24
999474.86,18.66,6.4,762692.45,14.24
999283.8,18.66,6.4,762517.56,14.24
999421.48,18.67,6.4,762411.86,14.24
998440.3,18.68,6.41,761672.58,14.25
998157.69,18.67,6.41,761673.4,14.25
998157.69,18.67,6.41,761481.13,14.24
998157.69,18.67,6.41,761085.37,14.24
998358.39,18.68,6.41,760981.82,14.24
998206.0,18.68,6.41,761584.74,14.25
998203.76,18.68,6.41,761522.49,14.25
998012.7,18.68,6.41,761347.6,14.25
998017.77,18.68,6.42,761252.13,14.25
997993.68,18.68,6.42,760746.21,14.24
998429.13,18.69,6.43,760299.64,14.24
998774.33,18.7,6.44,760305.42,14.24
998590.59,18.7,6.44,759894.68,14.23
997573.17,18.71,6.45,759083.27,14.24
998292.37,18.73,6.46,759294.14,14.24
998878.07,18.74,6.47,759386.26,14.25
998653.79,18.74,6.47,759249.91,14.25
998462.74,18.74,6.47,759065.22,14.24
998462.74,18.74,6.47,758749.23,14.24
998467.8,18.74,6.48,758841.7,14.24
998552.82,18.75,6.48,758591.26,14.24
998361.76,18.75,6.48,758332.71,14.24
998405.67,18.75,6.48,758233.04,14.24
998631.33,18.76,6.49,758498.32,14.25
998830.54,18.76,6.5,759019.72,14.26
998909.52,18.76,6.5,760090.02,14.28
997928.34,18.77,6.51,759350.73,14.28
997928.34,18.77,6.51,759350.73,14.28
998311.3,18.78,6.52,759883.96,14.3
998390.28,18.78,6.52,760355.42,14.3
998535.28,18.79,6.52,760917.71,14.32
998540.34,18.79,6.53,760626.86,14.31
998806.54,18.8,6.53,760898.98,14.32
999075.3,18.81,6.54,760965.89,14.32
999325.85,18.81,6.55,760957.61,14.32
999678.37,18.82,6.55,761233.34,14.33
999947.12,18.83,6.56,761128.21,14.33
1000404.69,18.84,6.57,761278.32,14.34
1000369.22,18.84,6.58,761257.42,14.34
1001079.59,18.86,6.59,761360.15,14.34
1000855.31,18.86,6.59,761173.75,14.34
1000439.98,18.86,6.59,760812.45,14.34
1000708.74,18.86,6.6,760782.72,14.34
1001419.1,18.88,6.61,760885.44,14.34
1001687.86,18.89,6.62,760933.41,14.35
1001888.56,18.89,6.63,760829.86,14.35
1002089.25,18.9,6.63,760610.51,14.34
1002089.25,18.9,6.63,760610.51,14.34
1001898.2,18.9,6.63,760435.62,14.34
1002608.56,18.91,6.65,760541.19,14.34
1002384.28,18.91,6.64,760425.14,14.35
1002002.68,18.9,6.64,760185.1,14.34
1002220.01,18.91,6.65,760847.13,14.36
1002488.77,18.92,6.65,760914.03,14.36
1002264.49,18.92,6.65,760812.41,14.36
1002073.44,18.92,6.65,760552.74,14.36
1001961.47,18.92,6.65,760380.0,14.36
1002230.23,18.93,6.66,760485.24,14.36
1002535.22,18.94,6.67,760621.1,14.37
1002535.22,18.94,6.67,760664.32,14.37
1002803.98,18.95,6.68,760712.28,14.37
1003003.19,18.95,6.69,760153.97,14.36
1003039.62,18.96,6.69,759903.77,14.36
1002022.2,18.96,6.7,759092.37,14.37
1001878.41,18.97,6.7,758922.18,14.37
1001191.31,18.97,6.7,758189.18,14.36
1001235.21,18.97,6.7,758990.61,14.38
1001380.21,18.97,6.71,758574.57,14.37
1001517.89,18.98,6.71,758468.87,14.37
1001326.83,18.98,6.71,758209.2,14.37
1001102.56,18.98,6.71,758303.47,14.37
1000918.82,18.98,6.71,757999.58,14.37
999901.4,18.99,6.72,757188.17,14.38
999238.22,18.99,6.72,757021.24,14.39
999669.6,19.0,6.73,757292.2,14.39
1000060.45,19.01,6.74,757759.28,14.4
999869.39,19.01,6.74,757584.39,14.4
998851.97,19.02,6.75,756772.98,14.41
1000324.67,19.04,6.78,757696.06,14.42
1000542.0,19.05,6.78,757896.06,14.43
1000317.73,19.05,6.78,758182.47,14.44
999300.31,19.06,6.79,757371.07,14.44
999017.85,19.07,6.8,756987.46,14.45
998793.57,19.07,6.8,756885.83,14.45
998791.32,19.07,6.8,756826.39,14.45
999559.04,19.08,6.82,757267.81,14.46
999827.79,19.09,6.83,757267.23,14.46
999859.15,19.09,6.83,757533.21,14.47
1000109.7,19.1,6.84,757517.76,14.47
1000676.77,19.11,6.85,757445.11,14.47
999659.35,19.12,6.86,756983.98,14.48
999344.95,19.12,6.86,756592.75,14.48
999344.95,19.12,6.86,756711.71,14.48
999602.81,19.13,6.86,756335.78,14.47
999670.87,19.13,6.87,756743.57,14.48
999874.24,19.14,6.87,756438.73,14.48
1000011.92,19.14,6.88,756333.04,14.48
1000357.13,19.15,6.89,756677.39,14.49
1000144.24,19.15,6.89,755991.7,14.48
1000601.8,19.16,6.9,756141.81,14.48
1000870.56,19.17,6.91,756247.04,14.49
1000646.28,19.17,6.91,756608.09,14.5
1000455.23,19.17,6.91,756356.17,14.49
1000419.76,19.17,6.91,756345.08,14.5
1000307.8,19.18,6.91,756083.77,14.49
1000576.56,19.18,6.92,756131.74,14.5
1000330.33,19.19,6.93,755695.69,14.5
1000335.4,19.2,6.93,755426.85,14.5
1000316.54,19.2,6.94,755736.17,14.51
1000774.11,19.21,6.95,755886.28,14.51
1000583.05,19.21,6.95,755626.61,14.51
1000851.81,19.22,6.96,755604.4,14.51
1000699.43,19.22,6.96,755380.27,14.51
1001409.79,19.24,6.97,755485.84,14.51
1001409.79,19.24,6.97,755910.9,14.52
1001667.66,19.24,6.98,755481.83,14.51
1001433.62,19.24,6.98,755173.57,14.51
1001650.96,19.25,6.98,755511.14,14.52
1001650.96,19.25,6.98,755147.46,14.51
1000633.53,19.26,6.99,754336.05,14.52
1001231.03,19.27,7.01,754374.03,14.52
1001039.97,19.27,7.01,754114.37,14.52
1001497.54,19.28,7.02,754264.48,14.52
1001313.8,19.28,7.02,753894.64,14.52
1001130.06,19.28,7.02,753492.63,14.51
1001475.26,19.29,7.03,753302.07,14.51
1000947.97,19.29,7.03,752225.15,14.5
1000947.97,19.29,7.03,752225.15,14.5
1000756.91,19.29,7.03,751973.23,14.49
1001014.78,19.3,7.03,752318.32,14.5
1001218.15,19.3,7.04,752013.49,14.5
1000993.87,19.3,7.04,751911.86,14.5
1000958.41,19.31,7.04,751968.0,14.5
1000958.41,19.31,7.04,751960.26,14.5
1000774.67,19.31,7.04,751545.14,14.5
999793.48,19.32,7.05,750805.85,14.51
999578.78,19.31,7.05,751088.54,14.51
999683.25,19.32,7.05,751366.08,14.52
999768.26,19.33,7.06,751163.84,14.52
999543.99,19.33,7.06,751062.21,14.52
998827.96,19.33,7.06,750212.64,14.52
998826.76,19.33,7.07,749811.23,14.51
998643.02,19.33,7.07,749462.78,14.51
999056.49,19.34,7.08,749615.3,14.51
999472.67,19.35,7.08,749872.16,14.52
999248.4,19.35,7.08,749651.58,14.52
999248.4,19.35,7.08,749390.2,14.51
999705.96,19.36,7.1,749540.31,14.52
999514.9,19.36,7.1,749401.46,14.52
999323.85,19.36,7.1,749371.64,14.52
999323.85,19.36,7.1,749001.99,14.51
1000199.84,19.38,7.11,749040.27,14.51
1000237.47,19.38,7.11,748911.51,14.51
1000053.73,19.38,7.11,748607.63,14.51
1000383.37,19.39,7.12,748958.06,14.51
1000388.44,19.39,7.13,748665.96,14.51
999371.02,19.4,7.14,747854.56,14.52
999259.06,19.4,7.14,747632.74,14.52
999344.08,19.41,7.15,747733.71,14.52
1000127.0,19.43,7.16,747656.74,14.52
1000127.0,19.43,7.16,747656.74,14.52
999943.26,19.43,7.16,747186.19,14.52
1000160.59,19.43,7.17,747395.95,14.52
1000160.59,19.43,7.17,747395.95,14.52
1000417.46,19.44,7.18,747989.91,14.54
1000233.72,19.44,7.18,747696.74,14.53
1000451.05,19.45,7.18,747896.74,14.54
1000456.12,19.45,7.19,747577.91,14.54
1000524.18,19.46,7.19,747413.5,14.53
1000333.13,19.46,7.19,747238.61,14.53
1000108.85,19.46,7.19,747102.26,14.53
999925.11,19.46,7.19,746649.74,14.53
1000635.48,19.47,7.21,746755.31,14.53
1000411.2,19.47,7.21,746991.65,14.54
1000227.46,19.47,7.21,747535.44,14.55
999210.04,19.48,7.22,746724.04,14.56
999018.98,19.48,7.22,746549.15,14.56
998835.24,19.48,7.22,746031.11,14.55
998691.46,19.48,7.22,745818.48,14.55
998689.21,19.49,7.22,745756.23,14.55
999340.92,19.5,7.24,745696.78,14.55
1000145.93,19.52,7.25,745777.57,14.55
1000214.0,19.52,7.26,745497.36,14.55
1000189.91,19.53,7.26,744991.43,14.54
999907.45,19.54,7.27,744483.27,14.55
1000166.33,19.54,7.28,744341.56,14.54
999148.91,19.55,7.29,743530.15,14.55
998957.85,19.55,7.29,743345.46,14.55
999102.85,19.56,7.29,743591.75,14.56
998085.43,19.57,7.3,742780.35,14.56
997670.33,19.56,7.3,742572.98,14.56
997920.88,19.57,7.31,742559.45,14.56
997696.61,19.57,7.31,742340.3,14.56
997666.7,19.57,7.31,742113.73,14.56
997804.38,19.58,7.31,742008.04,14.56
996786.96,19.59,7.32,741196.63,14.57
996562.69,19.59,7.32,741010.23,14.56
996378.95,19.59,7.32,740499.02,14.56
996647.7,19.6,7.33,740498.45,14.56
996647.7,19.6,7.33,740301.38,14.56
996647.7,19.6,7.33,740656.11,14.56
996916.46,19.61,7.34,740640.16,14.57
997268.98,19.61,7.35,740237.42,14.56
997537.74,19.62,7.36,740342.66,14.56
997806.49,19.63,7.37,740363.13,14.57
997918.46,19.64,7.37,741330.2,14.59
997734.72,19.64,7.37,740837.38,14.58
997477.34,19.65,7.38,740428.75,14.59
997746.1,19.66,7.39,740495.65,14.59
998203.67,19.67,7.41,740645.77,14.6
998168.2,19.67,7.41,740674.92,14.6
997984.46,19.67,7.41,740358.79,14.59
998253.22,19.68,7.42,740464.03,14.6
998062.16,19.68,7.42,740279.33,14.6
998330.92,19.69,7.43,740384.57,14.6
998139.86,19.69,7.43,740120.74,14.6
997122.44,19.7,7.44,739309.33,14.61
996976.33,19.7,7.44,740177.77,14.63
995958.91,19.72,7.45,739366.37,14.64
996416.47,19.73,7.46,739516.48,14.64
996721.47,19.74,7.47,739544.49,14.64
996990.23,19.75,7.48,739649.73,14.65
996990.23,19.75,7.48,739524.73,14.65
997127.91,19.75,7.49,739419.04,14.65
997585.47,19.76,7.5,739569.15,14.65
997394.42,19.76,7.5,739411.69,14.65
997611.75,19.77,7.51,739751.36,14.66
997611.75,19.77,7.51,739855.93,14.66
996594.33,19.78,7.52,739044.53,14.67
996370.05,19.78,7.52,739130.31,14.67
996370.05,19.78,7.52,739244.38,14.68
996186.31,19.78,7.52,738962.95,14.67
996191.38,19.78,7.52,739519.62,14.69
996191.38,19.78,7.52,739416.53,14.68
996788.88,19.8,7.53,739454.51,14.69
996770.02,19.8,7.54,739194.98,14.68
996578.96,19.8,7.54,738935.32,14.68
996435.18,19.8,7.54,738688.72,14.68
996703.93,19.81,7.55,738755.63,14.68
996972.69,19.82,7.56,738771.18,14.69
995955.27,19.83,7.57,737959.78,14.7
996224.03,19.84,7.58,738007.74,14.7
995842.42,19.84,7.57,737767.71,14.7
995658.68,19.84,7.57,737363.43,14.69
995658.68,19.84,7.57,737521.14,14.69
995663.75,19.84,7.58,737199.99,14.69
994646.33,19.85,7.59,736388.58,14.7
994487.68,19.85,7.59,736071.32,14.69
994452.21,19.85,7.59,736099.13,14.7
995162.57,19.87,7.61,736201.85,14.7
995127.11,19.87,7.61,736190.76,14.7
995395.87,19.88,7.62,736206.31,14.71
995212.13,19.88,7.62,735752.4,14.7
994548.94,19.89,7.62,735090.81,14.7
994548.94,19.89,7.62,734988.6,14.7
995432.82,19.9,7.64,735410.24,14.7
995430.57,19.91,7.64,735350.81,14.71
996140.94,19.92,7.66,735456.37,14.71
996598.5,19.94,7.67,735606.49,14.71
996407.44,19.94,7.67,735351.14,14.71
996223.7,19.94,7.67,734972.64,14.71
996223.7,19.94,7.67,734870.43,14.71
996032.65,19.94,7.67,734685.73,14.71
996037.72,19.94,7.67,734404.08,14.7
996748.08,19.96,7.69,734506.81,14.71
996523.8,19.96,7.69,734601.12,14.71
996422.99,19.96,7.69,734108.74,14.7
995405.57,19.97,7.7,733297.34,14.71
995410.64,19.97,7.71,733019.83,14.71
994747.46,19.97,7.71,732494.72,14.71
994563.72,19.98,7.71,732111.34,14.7
994379.98,19.98,7.71,731807.45,14.7
994344.51,19.98,7.71,731752.58,14.7
994613.27,19.99,7.72,731710.32,14.7
994422.21,19.99,7.72,731525.62,14.7
994690.97,20.0,7.73,731503.42,14.71
995104.44,20.01,7.74,731655.94,14.71
995562.01,20.02,7.75,731806.05,14.71
995279.54,20.03,7.76,731422.44,14.72
995279.54,20.03,7.76,730999.42,14.71
995095.8,20.03,7.76,730561.01,14.7
995345.34,20.04,7.77,730656.51,14.71
995161.6,20.04,7.77,730181.17,14.7
995161.6,20.04,7.77,730106.2,14.7
995575.07,20.04,7.78,730258.72,14.7
995391.33,20.04,7.78,729978.98,14.7
995200.27,20.04,7.78,729794.29,14.7
994976.0,20.04,7.78,729862.95,14.7
995389.47,20.05,7.79,730015.47,14.71
995648.35,20.06,7.79,729873.76,14.71
995464.61,20.06,7.8,729434.75,14.7
996031.68,20.07,7.81,729362.1,14.7
996031.68,20.07,7.81,729264.06,14.7
995919.72,20.08,7.81,729503.09,14.7
996120.42,20.08,7.81,729300.23,14.7
996125.49,20.08,7.82,729554.37,14.71
996383.35,20.09,7.82,729169.22,14.7
996199.61,20.09,7.83,728885.48,14.7
996582.57,20.1,7.83,729839.56,14.72
996851.33,20.11,7.84,729797.3,14.72
996660.27,20.11,7.84,729622.42,14.72
995642.85,20.12,7.86,728811.01,14.73
995642.85,20.12,7.86,728606.03,14.72
995642.85,20.12,7.86,728494.79,14.72
995911.61,20.13,7.87,728542.76,14.73
996162.16,20.14,7.87,728529.23,14.73
995144.74,20.15,7.88,727717.82,14.73
994604.07,20.14,7.88,727124.82,14.72
994604.07,20.14,7.88,726676.02,14.72
994420.33,20.14,7.88,726246.76,14.71
994420.33,20.14,7.88,726144.55,14.71
994621.03,20.15,7.88,725941.69,14.7
994437.29,20.15,7.88,725487.42,14.7
994213.02,20.15,7.88,725381.48,14.7
994213.02,20.15,7.88,725499.05,14.7
994525.0,20.15,7.89,725765.51,14.71
994341.26,20.15,7.89,725798.77,14.71
995051.63,20.17,7.91,725901.49,14.71
994939.66,20.17,7.91,725636.65,14.71
995208.42,20.18,7.92,725494.94,14.71
995213.49,20.18,7.92,725226.1,14.71
994599.97,20.18,7.91,724556.53,14.7
994803.33,20.18,7.92,724262.61,14.7
994767.87,20.19,7.92,724241.71,14.7
993750.45,20.2,7.93,723430.3,14.7
993467.98,20.21,7.95,723046.69,14.71
993243.71,20.21,7.94,722870.1,14.71
993243.71,20.21,7.94,722519.82,14.7
993381.39,20.21,7.95,722414.12,14.7
993197.65,20.22,7.95,721942.28,14.69
993448.2,20.22,7.96,721928.75,14.7
993448.2,20.22,7.96,721736.48,14.69
993448.2,20.22,7.96,721582.64,14.69
992430.78,20.23,7.97,720771.23,14.7
992395.31,20.24,7.97,720750.33,14.7
992400.38,20.24,7.98,720448.61,14.69
992452.14,20.25,7.98,720144.21,14.69
992340.18,20.25,7.98,720383.25,14.7
992149.12,20.25,7.98,720234.82,14.7
992154.19,20.25,7.99,719939.92,14.69
991173.0,20.26,8.0,719200.63,14.7
990981.95,20.26,8.0,718945.28,14.7
991250.7,20.27,8.01,719012.19,14.71
991501.25,20.28,8.02,718998.66,14.71
991276.98,20.28,8.02,718897.03,14.71
992152.97,20.3,8.03,718935.31,14.71
992006.86,20.3,8.04,719565.84,14.73
992717.23,20.32,8.05,719668.56,14.73
992862.23,20.32,8.06,719740.72,14.73
992942.03,20.33,8.06,719621.23,14.73
991924.61,20.34,8.07,719160.1,14.75
991924.61,20.34,8.07,718869.95,14.74
991734.59,20.34,8.07,718407.02,14.73
992158.66,20.35,8.08,718667.62,14.74
