ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5079-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1210,6209,4846220,6212,6038220
1210,6209,4846540,6212,6038540
1210,6209,4846540,6212,6046540
1210,6209,4846540,6212,6054540
1210,6209,4846540,6212,6054540
1210,6209,4847540,6212,6055540
1210,6209,4848190,6212,6056190
1210,6209,4849000,6212,6057000
1210,6209,4849810,6212,6057810
1210,6209,4849810,6212,6057810
1210,6209,4850810,6212,6058810
1210,6209,4851620,6212,6059620
1210,6209,4852620,6212,6060620
1210,6209,4853090,6212,6061090
1210,6209,4854090,6212,6062090
1210,6209,4855090,6212,6063090
1210,6209,4856090,6212,6064090
1210,6209,4858090,6212,6066090
1210,6209,4858410,6212,6066410
1210,6209,4858880,6212,6066880
1210,6209,4859880,6212,6067880
1210,6209,4860690,6212,6068690
1210,6209,4861690,6212,6069690
1210,6209,4863690,6212,6071690
1210,6209,4864160,6212,6072160
1210,6209,4865160,6212,6073160
1210,6209,4865160,6212,6081160
1210,6209,4865620,6212,6081620
1210,6209,4866620,6212,6082620
1210,6209,4867620,6212,6083620
1210,6209,4868620,6212,6084620
1210,6209,4869270,6212,6085270
1210,6209,4869270,6212,6093270
1210,6209,4870270,6212,6094270
1210,6209,4870740,6212,6094740
1210,6209,4871740,6212,6095740
1210,6209,4872390,6212,6096390
1210,6209,4872390,6212,6096390
1210,6209,4873390,6212,6097390
1210,6209,4873390,6212,6097390
1210,6209,4874390,6212,6098390
1210,6209,4875200,6212,6099200
1210,6209,4875660,6212,6099660
1210,6209,4876660,6212,6100660
1210,6209,4877660,6212,6101660
1210,6209,4879660,6212,6103660
1210,6209,4880660,6212,6104660
1210,6209,4881130,6212,6105130
1210,6209,4881600,6212,6105600
1210,6209,4882600,6212,6106600
1210,6209,4883600,6212,6107600
1210,6209,4885600,6212,6109600
1210,6209,4887600,6212,6111600
1210,6209,4888600,6212,6112600
1210,6209,4888600,6212,6112600
1210,6209,4889410,6212,6113410
1210,6209,4889410,6212,6113410
1210,6209,4890410,6212,6114410
1210,6209,4891410,6212,6115410
1210,6209,4892410,6212,6116410
1210,6209,4893410,6212,6117410
1210,6209,4894060,6212,6118060
1210,6209,4894710,6212,6118710
1210,6209,4895180,6212,6119180
1210,6209,4895500,6212,6119500
1210,6209,4896500,6212,6120500
1210,6209,4896820,6212,6120820
1210,6209,4897820,6212,6121820
1210,6209,4898140,6212,6122140
1210,6209,4898140,6212,6130140
1210,6209,4899140,6212,6131140
1210,6209,4900140,6212,6132140
1210,6209,4901140,6212,6133140
1210,6209,4901610,6212,6133610
1210,6209,4901930,6212,6133930
1210,6209,4902930,6212,6134930
1210,6209,4903090,6212,6135090
1210,6209,4907090,6212,6139090
1210,6209,4908090,6212,6140090
1210,6209,4908560,6212,6140560
1210,6209,4908560,6212,6148560
1210,6209,4910560,6212,6150560
1210,6209,4910560,6212,6158560
1210,6209,4911370,6212,6159370
1210,6209,4912370,6212,6160370
1210,6209,4912370,6212,6160370
1210,6209,4912690,6212,6160690
1210,6209,4912850,6212,6160850
1210,6209,4913500,6212,6161500
1210,6209,4917500,6212,6165500
1210,6209,4918500,6212,6166500
1210,6209,4919150,6212,6167150
1210,6209,4920150,6212,6168150
1210,6209,4920960,6212,6168960
1210,6209,4920960,6212,6168960
1210,6209,4921770,6212,6169770
1210,6209,4922770,6212,6170770
1210,6209,4923770,6212,6171770
1210,6209,4923770,6212,6179770
1210,6209,4923770,6212,6187770
1210,6209,4924240,6212,6188240
1210,6209,4925240,6212,6189240
1210,6209,4926240,6212,6190240
1210,6209,4927240,6212,6191240
1210,6209,4928050,6212,6192050
1210,6209,4929050,6212,6193050
1210,6209,4930050,6212,6194050
1210,6209,4930050,6212,6194050
1210,6209,4931050,6212,6195050
1210,6209,4931600,6212,6195600
1210,6209,4932600,6212,6196600
1210,6209,4933070,6212,6197070
1210,6209,4934070,6212,6198070
1210,6209,4934540,6212,6198540
1210,6209,4935540,6212,6199540
1210,6209,4935700,6212,6199700
1210,6209,4936700,6212,6200700
1210,6209,4937700,6212,6201700
1210,6209,4938350,6212,6202350
1210,6209,4938820,6212,6202820
1210,6209,4939820,6212,6203820
1210,6209,4940820,6212,6204820
1210,6209,4941290,6212,6205290
1210,6209,4942290,6212,6206290
1210,6209,4942290,6212,6214290
1210,6209,4943290,6212,6215290
1210,6209,4944290,6212,6216290
1210,6209,4945290,6212,6217290
1210,6209,4945940,6212,6217940
1210,6209,4946750,6212,6218750
1210,6209,4947560,6212,6219560
1210,6209,4948560,6212,6220560
1210,6209,4949560,6212,6221560
1210,6209,4949560,6212,6221560
1210,6209,4949790,6212,6221790
1210,6209,4950260,6212,6222260
1210,6209,4951260,6212,6223260
1210,6209,4952070,6212,6224070
1210,6209,4953070,6212,6225070
1210,6209,4953720,6212,6225720
1210,6209,4954200,6212,6226200
1210,6209,4955010,6212,6227010
1210,6209,4956010,6212,6228010
1210,6209,4957010,6212,6229010
1210,6209,4958010,6212,6230010
1210,6209,4959010,6212,6231010
1210,6209,4963010,6212,6235010
1210,6209,4963010,6212,6235010
1210,6209,4964010,6212,6236010
1210,6209,4964010,6212,6244010
1210,6209,4964010,6212,6244010
1210,6209,4964480,6212,6244480
1210,6209,4964950,6212,6244950
1210,6209,4965950,6212,6245950
1210,6209,4966950,6212,6246950
1210,6209,4967950,6212,6247950
1210,6209,4968950,6212,6248950
1210,6209,4969110,6212,6249110
1210,6209,4969760,6212,6249760
1210,6209,4970230,6212,6250230
1210,6209,4970230,6212,6250230
1210,6209,4971230,6212,6251230
1210,6209,4972230,6212,6252230
1210,6209,4973230,6212,6253230
1210,6209,4974230,6212,6254230
1210,6209,4974700,6212,6254700
1210,6209,4975020,6212,6255020
1210,6209,4975340,6212,6255340
1210,6209,4976340,6212,6256340
1210,6209,4977340,6212,6257340
1210,6209,4977800,6212,6257800
1210,6209,4978800,6212,6258800
1210,6209,4979610,6212,6259610
1210,6209,4979610,6212,6267610
1210,6209,4979610,6212,6267610
1210,6209,4979610,6212,6267610
1210,6209,4980610,6212,6268610
1210,6209,4981610,6212,6269610
1210,6209,4982420,6212,6270420
1210,6209,4983420,6212,6271420
1210,6209,4983890,6212,6271890
1210,6209,4983890,6212,6271890
1210,6209,4984120,6212,6272120
1210,6209,4984930,6212,6272930
1210,6209,4985930,6212,6273930
1210,6209,4985930,6212,6273930
1210,6209,4986930,6212,6274930
1210,6209,4987930,6212,6275930
1210,6209,4988930,6212,6276930
1210,6209,4988930,6212,6284930
1210,6209,4989930,6212,6285930
1210,6209,4990930,6212,6286930
1210,6209,4990930,6212,6286930
1210,6209,4991930,6212,6287930
1210,6209,4991930,6212,6295930
1210,6209,4992930,6212,6296930
1210,6209,4992930,6212,6304930
1210,6209,4993740,6212,6305740
1210,6209,4993740,6212,6305740
1210,6209,4993740,6212,6305740
1210,6209,4994740,6212,6306740
1210,6209,4995740,6212,6307740
1210,6209,4995740,6212,6307740
1210,6209,4996060,6212,6308060
1210,6209,4996410,6212,6308410
1210,6209,4997410,6212,6309410
1210,6209,4997410,6212,6309410
1210,6209,4997410,6212,6317410
1210,6209,4998410,6212,6318410
1210,6209,4999220,6212,6319220
1210,6209,4999220,6212,6319220
1210,6209,4999220,6212,6327220
1210,6209,4999220,6212,6327220
1210,6209,4999870,6212,6327870
1210,6209,5000870,6212,6328870
1210,6209,5004870,6212,6332870
1210,6209,5005870,6212,6333870
1210,6209,5005870,6212,6341870
1210,6209,5006870,6212,6342870
1210,6209,5010870,6212,6346870
1210,6209,5011340,6212,6347340
1210,6209,5012340,6212,6348340
1210,6209,5016340,6212,6352340
1210,6209,5017340,6212,6353340
1210,6209,5018150,6212,6354150
1210,6209,5019150,6212,6355150
1210,6209,5019800,6212,6355800
1210,6209,5020800,6212,6356800
1210,6209,5021800,6212,6357800
1210,6209,5022020,6212,6358020
1210,6209,5023020,6212,6359020
1210,6209,5024020,6212,6360020
1210,6209,5025020,6212,6361020
1210,6209,5025020,6212,6369020
1210,6209,5025020,6212,6369020
1210,6209,5025020,6212,6377020
1210,6209,5025180,6212,6377180
1210,6209,5026180,6212,6378180
1210,6209,5026990,6212,6378990
1210,6209,5027990,6212,6379990
1210,6209,5027990,6212,6379990
1210,6209,5028990,6212,6380990
1210,6209,5028990,6212,6388990
1210,6209,5029990,6212,6389990
1210,6209,5030640,6212,6390640
1210,6209,5031640,6212,6391640
1210,6209,5032640,6212,6392640
1210,6209,5033450,6212,6393450
1210,6209,5034450,6212,6394450
1210,6209,5035450,6212,6395450
1210,6209,5035450,6212,6395450
1210,6209,5036450,6212,6396450
1210,6209,5037450,6212,6397450
1210,6209,5037450,6212,6397450
1210,6209,5037450,6212,6397450
1210,6209,5037450,6212,6397450
1210,6209,5038450,6212,6398450
1210,6209,5039260,6212,6399260
1210,6209,5039730,6212,6399730
1210,6209,5040540,6212,6400540
1210,6209,5040540,6212,6408540
1210,6209,5041540,6212,6409540
1210,6209,5042130,6212,6410130
1210,6209,5043130,6212,6411130
1210,6209,5044130,6212,6412130
1210,6209,5048130,6212,6416130
1210,6209,5050130,6212,6418130
1210,6209,5050940,6212,6418940
1210,6209,5051490,6212,6419490
1210,6209,5051490,6212,6419490
1210,6209,5052490,6212,6420490
1210,6209,5052960,6212,6420960
1210,6209,5053960,6212,6421960
1210,6209,5053960,6212,6421960
1210,6209,5054610,6212,6422610
1210,6209,5054610,6212,6422610
1210,6209,5055610,6212,6423610
1210,6209,5055610,6212,6427610
1210,6209,5056610,6212,6428610
1211,6210,5057610,6212,6429610
1211,6210,5058080,6212,6430080
1211,6210,5058400,6212,6430400
1211,6210,5059400,6212,6431400
1211,6210,5060400,6212,6432400
1211,6210,5060400,6212,6432400
1211,6210,5060720,6212,6432720
1211,6210,5061190,6212,6433190
1211,6210,5061190,6212,6433190
1211,6210,5061660,6212,6433660
1211,6210,5062470,6212,6434470
1211,6210,5063470,6212,6435470
1211,6210,5064470,6212,6436470
1211,6210,5065470,6212,6437470
1211,6210,5066280,6212,6438280
1211,6210,5067090,6212,6439090
1211,6210,5068090,6212,6440090
1211,6210,5068090,6212,6448090
1211,6210,5068090,6212,6448090
1211,6210,5069090,6212,6449090
1211,6210,5073090,6212,6453090
1211,6210,5073900,6212,6453900
1211,6210,5074900,6212,6454900
1211,6210,5075710,6212,6455710
1211,6210,5076710,6212,6456710
1211,6210,5077360,6212,6457360
1211,6210,5078360,6212,6458360
1211,6210,5079170,6212,6459170
1211,6210,5079640,6212,6459640
1211,6210,5080450,6212,6460450
1211,6210,5081260,6212,6461260
1211,6210,5081720,6212,6461720
1211,6210,5081720,6212,6461720
1211,6210,5082720,6212,6462720
1211,6210,5083530,6212,6463530
1211,6210,5084530,6212,6464530
1211,6210,5085530,6212,6465530
1211,6210,5086530,6212,6466530
1211,6210,5090530,6212,6470530
1211,6210,5091340,6212,6471340
1211,6210,5092340,6212,6472340
1211,6210,5092340,6212,6472340
1211,6210,5092810,6212,6472810
1211,6210,5093280,6212,6473280
1211,6210,5093870,6212,6473870
1211,6210,5094870,6212,6474870
1211,6210,5094870,6212,6474870
1211,6210,5095680,6212,6475680
1211,6210,5095680,6212,6475680
1211,6210,5096150,6212,6476150
1211,6210,5097150,6212,6477150
1211,6210,5101150,6212,6481150
1211,6210,5102150,6212,6482150
1211,6210,5102380,6212,6482380
1211,6210,5103380,6212,6483380
1211,6210,5104380,6212,6484380
1211,6210,5104380,6212,6492380
1211,6210,5104850,6212,6492850
1211,6210,5105320,6212,6493320
1211,6210,5105790,6212,6493790
1211,6210,5106790,6212,6494790
1211,6210,5107790,6212,6495790
1211,6210,5108790,6212,6496790
1211,6210,5109790,6212,6497790
1211,6210,5111790,6212,6499790
1211,6210,5112600,6212,6500600
1211,6210,5112600,6212,6508600
1211,6210,5113410,6212,6509410
1211,6210,5114410,6212,6510410
1211,6210,5115410,6212,6511410
1211,6210,5117410,6212,6513410
1211,6210,5117880,6212,6513880
1211,6210,5118200,6212,6514200
1211,6210,5119010,6212,6515010
1211,6210,5120010,6212,6516010
1211,6210,5121010,6212,6517010
1211,6210,5122010,6212,6518010
1211,6210,5126010,6212,6522010
1211,6210,5126820,6212,6522820
1211,6210,5127630,6212,6523630
1211,6210,5128440,6212,6524440
1211,6210,5128660,6212,6524660
1211,6210,5129660,6212,6525660
1211,6210,5130660,6212,6526660
1211,6210,5131130,6212,6527130
1211,6210,5131130,6212,6535130
1211,6210,5131600,6212,6535600
1211,6210,5131600,6212,6543600
1211,6210,5132410,6212,6544410
1211,6210,5132880,6212,6544880
1211,6210,5133880,6212,6545880
1211,6210,5134690,6212,6546690
1211,6210,5134690,6212,6554690
1211,6210,5134690,6212,6562690
1211,6210,5135690,6212,6563690
1211,6210,5136500,6212,6564500
1211,6210,5136970,6212,6564970
1211,6210,5136970,6212,6572970
1211,6210,5137130,6212,6573130
1211,6210,5137600,6212,6573600
1211,6210,5138410,6212,6574410
1211,6210,5138410,6212,6574410
1211,6210,5139000,6212,6575000
1211,6210,5140000,6212,6576000
1211,6210,5140000,6212,6576000
1211,6210,5141000,6212,6577000
1211,6210,5141470,6212,6577470
1211,6210,5141940,6212,6577940
1211,6210,5142940,6212,6578940
1211,6210,5142940,6212,6578940
1211,6210,5143940,6212,6579940
1211,6210,5144940,6212,6580940
1211,6210,5146940,6212,6582940
1211,6210,5147260,6212,6583260
1211,6210,5149260,6212,6585260
1211,6210,5150260,6212,6586260
1211,6210,5151260,6212,6587260
1211,6210,5152070,6212,6588070
1211,6210,5153070,6212,6589070
1211,6210,5153300,6212,6589300
1211,6210,5153300,6212,6589300
1211,6210,5154110,6212,6590110
1211,6210,5155110,6212,6591110
1211,6210,5156110,6212,6592110
1211,6210,5156920,6212,6592920
1211,6210,5157390,6212,6593390
1211,6210,5158390,6212,6594390
1211,6210,5159390,6212,6595390
1211,6210,5160390,6212,6596390
1211,6210,5161390,6212,6597390
1211,6210,5162390,6212,6598390
1211,6210,5163390,6212,6599390
1211,6210,5163390,6212,6599390
1211,6210,5163860,6212,6599860
1211,6210,5164860,6212,6600860
1211,6210,5165860,6212,6601860
1211,6210,5165860,6212,6601860
1211,6210,5166330,6212,6602330
1211,6210,5167330,6212,6603330
1211,6210,5171330,6212,6607330
1211,6210,5172330,6212,6608330
1211,6210,5172980,6212,6608980
1211,6210,5173980,6212,6609980
1211,6210,5174980,6212,6610980
1211,6210,5175980,6212,6611980
1211,6210,5176980,6212,6612980
1211,6210,5177980,6212,6613980
1211,6210,5178980,6212,6614980
1211,6210,5178980,6212,6614980
1211,6210,5179440,6212,6615440
1211,6210,5180250,6212,6616250
1211,6210,5180250,6212,6624250
1211,6210,5181250,6212,6625250
1211,6210,5182250,6212,6626250
1211,6210,5183250,6212,6627250
1211,6210,5184250,6212,6628250
1211,6210,5184250,6212,6628250
1211,6210,5185250,6212,6629250
1211,6210,5186060,6212,6630060
1211,6210,5187060,6212,6631060
1211,6210,5188060,6212,6632060
1211,6210,5188870,6212,6632870
1211,6210,5189870,6212,6633870
1211,6210,5190190,6212,6634190
1211,6210,5190660,6212,6634660
1211,6210,5191660,6212,6635660
1211,6210,5192660,6212,6636660
1211,6210,5193660,6212,6637660
1211,6210,5194660,6212,6638660
1211,6210,5195130,6212,6639130
1211,6210,5196130,6212,6640130
1211,6210,5198130,6212,6642130
1211,6210,5198450,6212,6642450
1211,6210,5198770,6212,6642770
1211,6210,5199770,6212,6643770
1211,6210,5201770,6212,6645770
1211,6210,5202770,6212,6646770
1211,6210,5203770,6212,6647770
1211,6210,5204770,6212,6648770
1211,6210,5205240,6212,6649240
1211,6210,5206240,6212,6650240
1211,6210,5206710,6212,6650710
1211,6210,5207710,6212,6651710
1211,6210,5207710,6212,6659710
1211,6210,5208520,6212,6660520
1211,6210,5209520,6212,6661520
1211,6210,5211520,6212,6663520
1211,6210,5212520,6212,6664520
1211,6210,5213520,6212,6665520
1211,6210,5213990,6212,6665990
1211,6210,5214990,6212,6666990
1211,6210,5215990,6212,6667990
1211,6210,5216990,6212,6668990
1211,6210,5217990,6212,6669990
1211,6210,5218800,6212,6670800
1211,6210,5219800,6212,6671800
1211,6210,5220270,6212,6672270
1211,6210,5220740,6212,6672740
1211,6210,5221740,6212,6673740
1211,6210,5222550,6212,6674550
1211,6210,5222550,6212,6682550
1211,6210,5223550,6212,6683550
1211,6210,5224200,6212,6684200
1211,6210,5224430,6212,6684430
1211,6210,5225240,6212,6685240
1211,6210,5226240,6212,6686240
1211,6210,5227240,6212,6687240
1211,6210,5228050,6212,6688050
1211,6210,5228520,6212,6688520
1211,6210,5228840,6212,6688840
1211,6210,5229300,6212,6689300
1211,6210,5229770,6212,6689770
1211,6210,5230770,6212,6690770
1211,6210,5231580,6212,6691580
1211,6210,5235580,6212,6695580
1211,6210,5236580,6212,6696580
1211,6210,5237580,6212,6697580
1211,6210,5238040,6212,6698040
1211,6210,5238690,6212,6698690
1211,6210,5239690,6212,6699690
1211,6210,5239690,6212,6699690
1211,6210,5240340,6212,6700340
1211,6210,5241150,6212,6701150
1211,6210,5241150,6212,6701150
1211,6210,5241620,6212,6701620
1211,6210,5242620,6212,6702620
1211,6210,5242940,6212,6702940
1211,6210,5243940,6212,6703940
1211,6210,5244260,6212,6704260
1211,6210,5245070,6212,6705070
1211,6210,5246070,6212,6706070
1211,6210,5247070,6212,6707070
1211,6210,5247880,6212,6707880
1211,6210,5247880,6212,6707880
1211,6210,5248690,6212,6708690
1211,6210,5249010,6212,6709010
1211,6210,5249010,6212,6709010
1211,6210,5249010,6212,6709010
1211,6210,5249010,6212,6717010
1211,6210,5249820,6212,6717820
1211,6210,5250820,6212,6718820
1211,6210,5250820,6212,6726820
1211,6210,5251820,6212,6727820
1211,6210,5252820,6212,6728820
1211,6210,5253140,6212,6729140
1211,6210,5254140,6212,6730140
1211,6210,5254790,6212,6730790
1211,6210,5255110,6212,6731110
1211,6210,5255430,6212,6731430
1211,6210,5255430,6212,6739430
1211,6210,5255430,6212,6747430
1211,6210,5255430,6212,6747430
1211,6210,5256080,6212,6748080
1211,6210,5256080,6212,6756080
1211,6210,5258080,6212,6758080
1211,6210,5259080,6212,6759080
1211,6210,5259550,6212,6759550
1211,6210,5260020,6212,6760020
1211,6210,5261020,6212,6761020
1211,6210,5262020,6212,6762020
1211,6210,5263020,6212,6763020
1211,6210,5263020,6212,6763020
1211,6210,5263130,6212,6763130
1211,6210,5264130,6212,6764130
1211,6210,5264130,6212,6764130
1211,6210,5265130,6212,6765130
1211,6210,5266130,6212,6766130
1211,6210,5266450,6212,6766450
1211,6210,5267450,6212,6767450
1211,6210,5268260,6212,6768260
1211,6210,5268260,6212,6776260
1211,6210,5269070,6212,6777070
1211,6210,5270070,6212,6778070
1211,6210,5270660,6212,6778660
1211,6210,5271120,6212,6779120
1211,6210,5271120,6212,6787120
1211,6210,5272120,6212,6788120
1211,6210,5272590,6212,6788590
1211,6210,5272590,6212,6788590
1211,6210,5273590,6212,6789590
1211,6210,5273820,6212,6789820
1211,6210,5274820,6212,6790820
1211,6210,5275820,6212,6791820
1211,6210,5275820,6212,6791820
1211,6210,5276140,6212,6792140
1211,6210,5276140,6212,6792140
1211,6210,5276140,6212,6796140
1211,6210,5276950,6212,6796950
1211,6210,5277420,6212,6797420
1211,6210,5278420,6212,6798420
1211,6210,5279420,6212,6799420
1211,6210,5279740,6212,6799740
1211,6210,5279740,6212,6807740
1211,6210,5280550,6212,6808550
1211,6210,5284550,6212,6812550
1211,6210,5285550,6212,6813550
1211,6210,5286550,6212,6814550
1211,6210,5286550,6212,6822550
1211,6210,5287550,6212,6823550
1211,6210,5288200,6212,6824200
1211,6210,5288420,6212,6824420
1211,6210,5288890,6212,6824890
1211,6210,5289890,6212,6825890
1211,6210,5290890,6212,6826890
1211,6210,5291890,6212,6827890
1211,6210,5292700,6212,6828700
1211,6210,5292700,6212,6836700
1211,6210,5293700,6212,6837700
1211,6210,5293860,6212,6837860
1211,6210,5294860,6212,6838860
1211,6210,5295180,6212,6839180
1211,6210,5296180,6212,6840180
1211,6210,5296180,6212,6840180
1211,6210,5297180,6212,6841180
1211,6210,5301180,6212,6845180
1211,6210,5302180,6212,6846180
1211,6210,5303180,6212,6847180
1211,6210,5303830,6212,6847830
1211,6210,5303830,6212,6855830
1211,6210,5304830,6212,6856830
1211,6210,5305830,6212,6857830
1211,6210,5305830,6212,6857830
1211,6210,5306830,6212,6858830
1211,6210,5306830,6212,6858830
1211,6210,5307830,6212,6859830
1211,6210,5308830,6212,6860830
1211,6210,5309830,6212,6861830
1211,6210,5311830,6212,6863830
1211,6210,5312830,6212,6864830
1211,6210,5313830,6212,6865830
1211,6210,5314830,6212,6866830
1211,6210,5315830,6212,6867830
1211,6210,5316830,6212,6868830
1211,6210,5317830,6212,6869830
1211,6210,5318830,6212,6870830
1211,6210,5319640,6212,6871640
1211,6210,5320640,6212,6872640
1211,6210,5320640,6212,6872640
1211,6210,5321640,6212,6873640
1211,6210,5322450,6212,6874450
1211,6210,5326450,6212,6878450
1211,6210,5327450,6212,6879450
1211,6210,5328260,6212,6880260
1211,6210,5329260,6212,6881260
1211,6210,5329260,6212,6881260
1211,6210,5329260,6212,6881260
1211,6210,5330260,6212,6882260
1211,6210,5330260,6212,6890260
1211,6210,5330580,6212,6890580
1211,6210,5331580,6212,6891580
1211,6210,5332580,6212,6892580
1211,6210,5333040,6212,6893040
1211,6210,5333690,6212,6893690
1211,6210,5334690,6212,6894690
1211,6210,5335150,6212,6895150
1211,6210,5336150,6212,6896150
1211,6210,5337150,6212,6897150
1211,6210,5337150,6212,6905150
1211,6210,5337470,6212,6905470
1211,6210,5338470,6212,6906470
1211,6210,5339470,6212,6907470
1211,6210,5340280,6212,6908280
1211,6210,5340510,6212,6908510
1211,6210,5341510,6212,6909510
1211,6210,5342510,6212,6910510
1211,6210,5343510,6212,6911510
1211,6210,5343830,6212,6911830
1211,6210,5344830,6212,6912830
1211,6210,5344830,6212,6912830
1211,6210,5344830,6212,6912830
1211,6210,5345420,6212,6913420
1211,6210,5345970,6212,6913970
1211,6210,5346970,6212,6914970
1211,6210,5347620,6212,6915620
1211,6210,5347620,6212,6915620
1211,6210,5347940,6212,6915940
1211,6210,5348940,6212,6916940
1211,6210,5349490,6212,6917490
1211,6210,5350140,6212,6918140
1211,6210,5350140,6212,6922140
1211,6210,5351140,6212,6923140
1211,6210,5351730,6212,6923730
1211,6210,5353730,6212,6925730
1211,6210,5354200,6212,6926200
1211,6210,5354670,6212,6926670
1211,6210,5355670,6212,6927670
1211,6210,5356670,6212,6928670
1211,6210,5357670,6212,6929670
1211,6210,5357670,6212,6929670
1211,6210,5358670,6212,6930670
1211,6210,5359670,6212,6931670
1211,6210,5359670,6212,6939670
1211,6210,5359670,6212,6947670
1211,6210,5360670,6212,6948670
1211,6210,5361670,6212,6949670
1211,6210,5362670,6212,6950670
1211,6210,5363670,6212,6951670
1211,6210,5364320,6212,6952320
1211,6210,5365130,6212,6953130
1211,6210,5366130,6212,6954130
1211,6210,5366600,6212,6954600
1211,6210,5366600,6212,6954600
1211,6210,5367410,6212,6955410
1211,6210,5368410,6212,6956410
1211,6210,5368890,6212,6956890
1211,6210,5369210,6212,6957210
1211,6210,5369680,6212,6957680
1211,6210,5369680,6212,6965680
1211,6210,5370000,6212,6966000
1211,6210,5372000,6212,6968000
1211,6210,5372650,6212,6968650
1211,6210,5373650,6212,6969650
1211,6210,5374650,6212,6970650
1211,6210,5375650,6212,6971650
1211,6210,5376200,6212,6972200
1211,6210,5376660,6212,6972660
1211,6210,5377310,6212,6973310
1211,6210,5377310,6212,6973310
1211,6210,5378310,6212,6974310
1211,6210,5379310,6212,6975310
1211,6210,5380310,6212,6976310
1211,6210,5380310,6212,6976310
1211,6210,5380310,6212,6980310
1211,6210,5381310,6212,6981310
1211,6210,5381630,6212,6981630
1211,6210,5382630,6212,6982630
1211,6210,5383630,6212,6983630
1211,6210,5383630,6212,6983630
1211,6210,5383630,6212,6983630
1211,6210,5384440,6212,6984440
1211,6210,5385250,6212,6985250
1211,6210,5385720,6212,6985720
1211,6210,5386040,6212,6986040
1211,6210,5386510,6212,6986510
1211,6210,5387510,6212,6987510
1211,6210,5387510,6212,6995510
1211,6210,5388320,6212,6996320
1211,6210,5389320,6212,6997320
1211,6210,5390130,6212,6998130
1211,6210,5390940,6212,6998940
1211,6210,5391750,6212,6999750
1211,6210,5392750,6212,7000750
1211,6210,5393560,6212,7001560
1211,6210,5394560,6212,7002560
1211,6210,5394560,6212,7002560
1211,6210,5395560,6212,7003560
1211,6210,5396370,6212,7004370
1211,6210,5396370,6212,7012370
1211,6210,5397180,6212,7013180
1211,6210,5398180,6212,7014180
1211,6210,5398180,6212,7014180
1211,6210,5398180,6212,7022180
1211,6210,5398990,6212,7022990
1211,6210,5398990,6212,7030990
1211,6210,5399990,6212,7031990
1211,6210,5399990,6212,7039990
1211,6210,5399990,6212,7039990
1211,6210,5399990,6212,7039990
1211,6210,5400800,6212,7040800
1211,6210,5401350,6212,7041350
1211,6210,5401810,6212,7041810
1211,6210,5401810,6212,7041810
1211,6210,5402030,6212,7042030
1211,6210,5403030,6212,7043030
1211,6210,5403030,6212,7051030
1211,6210,5404030,6212,7052030
1211,6210,5404500,6212,7052500
1211,6210,5405500,6212,7053500
1211,6210,5405500,6212,7053500
1211,6210,5406500,6212,7054500
1211,6210,5407500,6212,7055500
1211,6210,5407500,6212,7055500
1211,6210,5407500,6212,7063500
1211,6210,5408500,6212,7064500
1211,6210,5408970,6212,7064970
1211,6210,5409290,6212,7065290
1211,6210,5410290,6212,7066290
1211,6210,5410290,6212,7074290
1211,6210,5410290,6212,7082290
1211,6210,5411290,6212,7083290
1211,6210,5411290,6212,7091290
1211,6210,5412290,6212,7092290
1211,6210,5412290,6212,7096290
1211,6210,5413290,6212,7097290
1211,6210,5414290,6212,7098290
1211,6210,5414290,6212,7098290
1211,6210,5414290,6212,7098290
1211,6210,5414290,6212,7098290
1211,6210,5414610,6212,7098610
1211,6210,5414840,6212,7098840
1211,6210,5414840,6212,7098840
1211,6210,5415840,6212,7099840
1211,6210,5416840,6212,7100840
1211,6210,5417840,6212,7101840
1211,6210,5418840,6212,7102840
1211,6210,5418840,6212,7110840
1211,6210,5420840,6212,7112840
1211,6210,5421300,6212,7113300
1211,6210,5421300,6212,7113300
1211,6210,5422300,6212,7114300
1211,6210,5423300,6212,7115300
1211,6210,5423300,6212,7115300
1211,6210,5424300,6212,7116300
1211,6210,5425110,6212,7117110
1211,6210,5425110,6212,7117110
1211,6210,5426110,6212,7118110
1211,6210,5426580,6212,7118580
1211,6210,5427580,6212,7119580
1211,6210,5428580,6212,7120580
1211,6210,5429050,6212,7121050
1211,6210,5429050,6212,7123050
1211,6210,5429860,6212,7123860
1211,6210,5430860,6212,7124860
1211,6210,5431330,6212,7125330
1211,6210,5432330,6212,7126330
1211,6210,5433330,6212,7127330
1211,6210,5433790,6212,7127790
1211,6210,5433790,6212,7129790
1211,6210,5434790,6212,7130790
