ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6ee0-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
623,3329,457170,6212,457170
623,3329,457170,6212,457170
624,3337,457760,6212,457760
624,3337,458570,6212,458570
625,3339,459040,6212,459040
626,3341,460040,6212,460040
627,3349,460850,6212,460850
627,3349,461660,6212,461660
627,3349,462310,6212,462310
628,3357,462310,6212,462310
628,3357,462540,6212,462540
629,3361,463190,6212,463190
629,3361,464190,6212,464190
629,3361,465000,6212,465000
630,3369,465810,6212,465810
630,3369,466810,6212,466810
630,3369,467280,6212,467280
630,3369,468090,6212,468090
630,3369,469090,6212,469090
630,3369,469090,6212,469090
630,3369,469090,6212,469090
631,3377,469740,6212,469740
631,3377,470210,6212,470210
631,3377,470680,6212,470680
632,3379,471490,6212,471490
632,3379,471810,6212,471810
632,3379,471810,6212,471810
633,3387,472130,6212,472130
634,3395,473130,6212,473130
635,3396,473450,6212,473450
635,3396,474260,6212,474260
635,3396,474730,6212,474730
635,3396,475730,6212,475730
636,3404,476540,6212,476540
637,3406,477010,6212,477010
637,3406,477820,6212,477820
638,3414,478630,6212,478630
638,3414,479100,6212,479100
639,3422,479910,6212,479910
639,3422,480140,6212,480140
639,3422,480950,6212,480950
640,3424,481760,6212,481760
640,3424,482230,6212,482230
641,3432,482460,6212,482460
641,3432,482930,6212,482930
642,3440,483400,6212,483400
643,3448,483990,6212,483990
644,3450,484220,6212,484220
644,3450,484690,6212,484690
645,3458,485500,6212,485500
645,3458,485730,6212,485730
646,3460,486730,6212,486730
646,3460,487540,6212,487540
647,3468,488010,6212,488010
647,3468,488490,6212,488490
647,3468,488490,6212,488490
648,3476,489140,6212,489140
649,3480,489950,6212,489950
650,3488,490760,6212,490760
651,3490,491230,6212,491230
652,3498,492230,6212,492230
653,3500,493040,6212,493040
654,3502,493040,6212,493040
655,3510,493590,6212,493590
655,3510,494400,6212,494400
656,3518,495210,6212,495210
657,3520,496020,6212,496020
658,3522,496830,6212,496830
658,3522,497640,6212,497640
659,3530,498290,6212,498290
660,3538,498880,6212,498880
660,3538,498880,6212,498880
661,3546,499350,6212,499350
661,3546,499350,6212,499350
662,3554,500160,6212,500160
662,3554,500480,6212,500480
662,3554,501290,6212,501290
662,3554,501610,6212,501610
662,3554,502200,6212,502200
662,3554,502520,6212,502520
663,3562,503520,6212,503520
663,3562,504330,6212,504330
663,3562,504330,6212,504330
663,3562,504560,6212,504560
663,3562,505030,6212,505030
664,3570,505580,6212,505580
664,3570,506230,6212,506230
664,3570,507040,6212,507040
665,3578,507360,6212,507360
666,3586,508010,6212,508010
667,3594,508820,6212,508820
668,3602,509630,6212,509630
668,3602,510440,6212,510440
668,3602,510440,6212,510440
669,3610,510440,6212,510440
670,3612,510660,6212,510660
670,3612,511130,6212,511130
670,3612,511940,6212,511940
671,3614,512260,6212,512260
671,3614,512580,6212,512580
672,3616,512810,6212,512810
672,3616,513620,6212,513620
672,3616,514430,6212,514430
672,3616,514890,6212,514890
672,3616,515210,6212,515210
672,3616,515210,6212,515210
672,3616,515680,6212,515680
672,3616,516000,6212,516000
673,3618,517000,6212,517000
674,3619,517810,6212,517810
674,3619,518620,6212,518620
674,3619,519090,6212,519090
674,3619,519090,6212,519090
674,3619,519740,6212,519740
675,3621,520740,6212,520740
676,3625,521550,6212,521550
676,3625,522360,6212,522360
676,3625,522830,6212,522830
677,3633,523150,6212,523150
678,3641,523960,6212,523960
679,3643,524770,6212,524770
680,3645,525240,6212,525240
681,3653,525890,6212,525890
682,3655,526700,6212,526700
682,3655,527700,6212,527700
682,3655,528700,6212,528700
682,3655,529510,6212,529510
683,3657,530510,6212,530510
683,3657,531100,6212,531100
683,3657,531570,6212,531570
684,3659,531570,6212,531570
684,3659,531800,6212,531800
684,3659,532270,6212,532270
685,3667,533080,6212,533080
685,3667,533890,6212,533890
685,3667,534700,6212,534700
686,3669,535160,6212,535160
687,3677,535620,6212,535620
687,3677,536090,6212,536090
688,3679,536560,6212,536560
689,3681,537030,6212,537030
689,3681,537190,6212,537190
690,3683,537660,6212,537660
690,3683,537980,6212,537980
690,3683,538790,6212,538790
691,3687,539600,6212,539600
692,3691,539760,6212,539760
692,3691,540570,6212,540570
692,3691,540890,6212,540890
692,3691,541540,6212,541540
692,3691,542010,6212,542010
693,3699,542560,6212,542560
694,3707,543020,6212,543020
695,3709,543020,6212,543020
695,3709,543480,6212,543480
696,3717,544130,6212,544130
697,3725,544450,6212,544450
697,3725,545260,6212,545260
698,3733,546070,6212,546070
699,3735,546720,6212,546720
700,3737,547530,6212,547530
701,3739,547990,6212,547990
702,3741,547990,6212,547990
703,3745,548460,6212,548460
704,3747,549270,6212,549270
704,3747,550270,6212,550270
704,3747,550740,6212,550740
704,3747,551740,6212,551740
704,3747,552060,6212,552060
704,3747,552870,6212,552870
704,3747,553520,6212,553520
705,3755,553520,6212,553520
705,3755,553520,6212,553520
705,3755,554330,6212,554330
706,3763,555330,6212,555330
706,3763,556140,6212,556140
706,3763,556790,6212,556790
706,3763,557440,6212,557440
706,3763,558090,6212,558090
706,3763,558900,6212,558900
707,3765,559900,6212,559900
708,3767,560550,6212,560550
708,3767,561200,6212,561200
709,3769,561670,6212,561670
709,3769,562140,6212,562140
710,3771,562610,6212,562610
711,3779,563080,6212,563080
712,3781,563550,6212,563550
712,3781,563550,6212,563550
713,3789,564020,6212,564020
713,3789,564340,6212,564340
713,3789,565150,6212,565150
714,3797,565150,6212,565150
715,3799,565620,6212,565620
716,3807,565620,6212,565620
717,3809,566210,6212,566210
718,3817,566680,6212,566680
719,3825,567490,6212,567490
719,3825,568300,6212,568300
719,3825,568300,6212,568300
719,3825,568770,6212,568770
719,3825,569240,6212,569240
719,3825,569790,6212,569790
719,3825,570020,6212,570020
719,3825,570490,6212,570490
720,3827,570950,6212,570950
720,3827,571760,6212,571760
721,3829,572760,6212,572760
721,3829,573760,6212,573760
721,3829,574080,6212,574080
721,3829,574630,6212,574630
722,3831,575630,6212,575630
722,3831,576440,6212,576440
723,3839,576670,6212,576670
724,3841,577140,6212,577140
724,3841,577600,6212,577600
725,3849,578410,6212,578410
726,3857,578870,6212,578870
727,3859,579340,6212,579340
727,3859,579660,6212,579660
727,3859,579980,6212,579980
727,3859,580790,6212,580790
728,3861,580950,6212,580950
729,3863,580950,6212,580950
729,3863,580950,6212,580950
729,3863,581600,6212,581600
730,3865,581600,6212,581600
730,3865,582410,6212,582410
731,3873,583410,6212,583410
731,3873,583880,6212,583880
731,3873,583880,6212,583880
731,3873,584110,6212,584110
732,3881,584920,6212,584920
732,3881,585390,6212,585390
732,3881,586200,6212,586200
732,3881,586670,6212,586670
733,3889,587140,6212,587140
733,3889,588140,6212,588140
734,3897,588950,6212,588950
734,3897,589760,6212,589760
734,3897,590570,6212,590570
734,3897,590570,6212,590570
734,3897,591040,6212,591040
735,3899,591850,6212,591850
735,3899,592080,6212,592080
736,3901,592400,6212,592400
736,3901,592400,6212,592400
736,3901,592720,6212,592720
737,3903,593190,6212,593190
737,3903,594190,6212,594190
738,3911,594510,6212,594510
738,3911,594980,6212,594980
739,3919,595790,6212,595790
739,3919,596230,6212,596230
739,3919,597040,6212,597040
740,3921,598040,6212,598040
741,3923,598040,6212,598040
741,3923,598850,6212,598850
742,3925,599660,6212,599660
742,3925,600130,6212,600130
742,3925,600450,6212,600450
742,3925,600450,6212,600450
742,3925,600670,6212,600670
742,3925,600830,6212,600830
743,3933,601830,6212,601830
744,3941,602300,6212,602300
745,3949,602620,6212,602620
746,3957,603210,6212,603210
746,3957,603680,6212,603680
746,3957,603680,6212,603680
747,3959,604140,6212,604140
747,3959,604140,6212,604140
748,3967,604610,6212,604610
748,3967,605610,6212,605610
749,3969,606420,6212,606420
749,3969,606740,6212,606740
750,3971,607550,6212,607550
750,3971,608020,6212,608020
750,3971,609020,6212,609020
751,3979,609340,6212,609340
752,3987,610150,6212,610150
753,3989,611150,6212,611150
754,3991,611630,6212,611630
754,3991,612220,6212,612220
754,3991,613220,6212,613220
754,3991,614030,6212,614030
754,3991,614350,6212,614350
754,3991,614820,6212,614820
755,3999,614930,6212,614930
755,3999,615740,6212,615740
755,3999,616210,6212,616210
755,3999,616860,6212,616860
755,3999,617020,6212,617020
755,3999,617250,6212,617250
755,3999,618060,6212,618060
755,3999,619060,6212,619060
755,3999,620060,6212,620060
756,4001,621060,6212,621060
756,4001,621380,6212,621380
756,4001,621610,6212,621610
756,4001,622420,6212,622420
756,4001,623230,6212,623230
756,4001,624040,6212,624040
757,4003,624040,6212,624040
757,4003,624690,6212,624690
758,4005,625160,6212,625160
759,4007,625970,6212,625970
759,4007,626340,6212,626340
759,4007,626810,6212,626810
759,4007,627280,6212,627280
759,4007,628090,6212,628090
759,4007,628560,6212,628560
760,4009,629370,6212,629370
761,4017,630180,6212,630180
762,4021,630650,6212,630650
762,4021,630650,6212,630650
762,4021,630650,6212,630650
762,4021,631120,6212,631120
763,4029,631120,6212,631120
763,4029,631120,6212,631120
763,4029,631930,6212,631930
763,4029,632400,6212,632400
764,4033,632720,6212,632720
765,4041,633370,6212,633370
766,4049,634180,6212,634180
766,4049,634180,6212,634180
766,4049,634990,6212,634990
766,4049,634990,6212,634990
767,4057,634990,6212,634990
767,4057,635220,6212,635220
767,4057,635690,6212,635690
767,4057,636690,6212,636690
767,4057,637500,6212,637500
767,4057,637500,6212,637500
768,4065,638310,6212,638310
768,4065,639120,6212,639120
768,4065,639120,6212,639120
768,4065,639280,6212,639280
769,4073,639280,6212,639280
770,4074,639750,6212,639750
770,4074,640750,6212,640750
770,4074,641750,6212,641750
771,4082,641980,6212,641980
771,4082,642530,6212,642530
771,4082,643340,6212,643340
772,4090,643610,6212,643610
773,4092,644420,6212,644420
774,4094,644890,6212,644890
775,4096,645700,6212,645700
776,4104,646700,6212,646700
776,4104,646700,6212,646700
776,4104,646920,6212,646920
776,4104,647390,6212,647390
777,4112,647390,6212,647390
777,4112,647850,6212,647850
777,4112,648170,6212,648170
778,4120,648390,6212,648390
779,4122,649200,6212,649200
779,4122,649200,6212,649200
779,4122,649670,6212,649670
779,4122,650480,6212,650480
780,4124,651290,6212,651290
780,4124,652100,6212,652100
781,4126,652570,6212,652570
782,4128,653380,6212,653380
782,4128,653490,6212,653490
782,4128,653960,6212,653960
782,4128,654770,6212,654770
783,4129,655320,6212,655320
783,4129,655790,6212,655790
783,4129,656790,6212,656790
783,4129,657260,6212,657260
784,4131,657910,6212,657910
785,4133,658910,6212,658910
786,4137,659720,6212,659720
786,4137,659950,6212,659950
786,4137,660760,6212,660760
786,4137,660980,6212,660980
787,4145,661450,6212,661450
787,4145,661670,6212,661670
787,4145,661990,6212,661990
788,4147,662990,6212,662990
789,4155,663800,6212,663800
789,4155,664120,6212,664120
789,4155,664490,6212,664490
789,4155,665300,6212,665300
790,4163,665770,6212,665770
790,4163,666580,6212,666580
791,4167,667050,6212,667050
791,4167,667050,6212,667050
791,4167,667400,6212,667400
792,4175,667720,6212,667720
792,4175,668720,6212,668720
793,4177,669370,6212,669370
793,4177,670020,6212,670020
793,4177,670830,6212,670830
793,4177,671640,6212,671640
794,4179,672450,6212,672450
795,4187,672910,6212,672910
796,4189,673180,6212,673180
796,4189,674180,6212,674180
797,4191,674990,6212,674990
798,4193,675990,6212,675990
799,4201,683990,6212,683990
799,4201,683990,6212,683990
799,4201,684640,6212,684640
799,4201,684960,6212,684960
800,4203,684960,6212,684960
800,4203,685430,6212,685430
801,4211,685660,6212,685660
802,4213,686470,6212,686470
802,4213,687280,6212,687280
802,4213,688090,6212,688090
802,4213,688410,6212,688410
802,4213,688960,6212,688960
802,4213,689430,6212,689430
803,4215,689430,6212,689430
804,4223,689430,6212,689430
804,4223,690240,6212,690240
804,4223,690560,6212,690560
804,4223,691370,6212,691370
804,4223,691530,6212,691530
805,4231,691750,6212,691750
806,4239,691750,6212,691750
806,4239,691800,6212,691800
807,4247,692260,6212,692260
808,4255,692730,6212,692730
808,4255,692730,6212,692730
808,4255,693540,6212,693540
808,4255,694540,6212,694540
809,4263,695010,6212,695010
809,4263,695480,6212,695480
809,4263,696290,6212,696290
809,4263,696610,6212,696610
810,4265,697080,6212,697080
811,4267,697550,6212,697550
811,4267,697550,6212,697550
811,4267,697550,6212,697550
811,4267,697550,6212,697550
812,4275,698550,6212,698550
812,4275,699360,6212,699360
812,4275,700170,6212,700170
812,4275,701170,6212,701170
812,4275,702170,6212,702170
813,4277,702980,6212,702980
814,4285,703450,6212,703450
814,4285,704100,6212,704100
814,4285,704910,6212,704910
815,4293,705130,6212,705130
815,4293,705600,6212,705600
816,4301,706060,6212,706060
816,4301,706530,6212,706530
816,4301,707340,6212,707340
816,4301,708150,6212,708150
816,4301,708440,6212,708440
816,4301,708760,6212,708760
817,4303,709570,6212,709570
818,4305,709570,6212,709570
818,4305,710570,6212,710570
819,4307,710730,6212,710730
819,4307,711540,6212,711540
819,4307,711910,6212,711910
820,4309,712720,6212,712720
820,4309,713270,6212,713270
820,4309,714270,6212,714270
820,4309,715270,6212,715270
820,4309,716080,6212,716080
821,4317,716670,6212,716670
822,4319,717140,6212,717140
822,4319,717950,6212,717950
823,4327,718760,6212,718760
823,4327,719570,6212,719570
823,4327,720040,6212,720040
823,4327,720510,6212,720510
824,4329,721160,6212,721160
825,4331,721630,6212,721630
825,4331,722280,6212,722280
826,4333,722750,6212,722750
827,4341,722750,6212,722750
827,4341,723560,6212,723560
827,4341,724210,6212,724210
827,4341,724210,6212,724210
827,4341,724210,6212,724210
827,4341,724210,6212,724210
828,4349,724370,6212,724370
828,4349,725370,6212,725370
828,4349,725840,6212,725840
828,4349,726070,6212,726070
828,4349,726620,6212,726620
829,4351,727080,6212,727080
829,4351,727400,6212,727400
829,4351,728210,6212,728210
830,4359,728530,6212,728530
830,4359,729180,6212,729180
831,4361,730180,6212,730180
831,4361,731180,6212,731180
831,4361,731500,6212,731500
832,4363,732310,6212,732310
833,4365,733120,6212,733120
833,4365,734120,6212,734120
833,4365,734930,6212,734930
833,4365,735400,6212,735400
834,4367,735400,6212,735400
835,4375,735720,6212,735720
836,4383,735720,6212,735720
836,4383,736040,6212,736040
836,4383,736500,6212,736500
836,4383,736820,6212,736820
836,4383,737630,6212,737630
836,4383,738100,6212,738100
837,4385,738910,6212,738910
838,4393,739280,6212,739280
838,4393,739930,6212,739930
838,4393,740520,6212,740520
838,4393,741520,6212,741520
838,4393,742170,6212,742170
838,4393,742330,6212,742330
838,4393,742550,6212,742550
839,4401,743020,6212,743020
840,4403,743020,6212,743020
840,4403,744020,6212,744020
840,4403,744250,6212,744250
840,4403,744800,6212,744800
841,4411,745800,6212,745800
841,4411,746450,6212,746450
842,4413,747100,6212,747100
842,4413,747570,6212,747570
842,4413,748160,6212,748160
842,4413,748620,6212,748620
842,4413,749270,6212,749270
842,4413,750080,6212,750080
843,4415,750080,6212,750080
844,4423,750550,6212,750550
844,4423,751020,6212,751020
844,4423,751240,6212,751240
844,4423,751240,6212,751240
845,4427,751720,6212,751720
845,4427,752720,6212,752720
846,4429,753190,6212,753190
847,4437,754000,6212,754000
847,4437,754000,6212,754000
848,4445,754470,6212,754470
849,4453,755470,6212,755470
849,4453,755630,6212,755630
849,4453,755790,6212,755790
849,4453,756790,6212,756790
849,4453,757600,6212,757600
850,4461,758250,6212,758250
851,4463,758250,6212,758250
851,4463,758620,6212,758620
851,4463,758940,6212,758940
851,4463,758940,6212,758940
852,4471,759260,6212,759260
852,4471,759730,6212,759730
852,4471,760540,6212,760540
852,4471,761010,6212,761010
852,4471,761820,6212,761820
852,4471,762280,6212,762280
852,4471,762930,6212,762930
852,4471,763740,6212,763740
852,4471,764550,6212,764550
852,4471,765550,6212,765550
853,4473,766200,6212,766200
854,4475,767010,6212,767010
854,4475,768010,6212,768010
855,4483,768820,6212,768820
855,4483,769630,6212,769630
856,4485,770440,6212,770440
857,4487,771250,6212,771250
858,4495,772060,6212,772060
858,4495,772530,6212,772530
858,4495,773530,6212,773530
859,4503,773530,6212,773530
859,4503,774530,6212,774530
859,4503,775340,6212,775340
860,4505,776150,6212,776150
860,4505,776740,6212,776740
860,4505,777210,6212,777210
860,4505,778020,6212,778020
860,4505,778830,6212,778830
861,4513,779480,6212,779480
862,4521,780030,6212,780030
862,4521,780840,6212,780840
862,4521,781650,6212,781650
862,4521,781880,6212,781880
863,4523,782350,6212,782350
863,4523,782820,6212,782820
863,4523,783820,6212,783820
864,4531,783820,6212,783820
864,4531,783820,6212,783820
865,4539,784630,6212,784630
865,4539,784740,6212,784740
865,4539,785740,6212,785740
866,4541,786390,6212,786390
866,4541,786550,6212,786550
867,4549,786770,6212,786770
868,4551,787000,6212,787000
868,4551,787110,6212,787110
868,4551,788110,6212,788110
869,4559,788920,6212,788920
869,4559,789510,6212,789510
869,4559,789510,6212,789510
869,4559,789880,6212,789880
869,4559,790530,6212,790530
869,4559,791000,6212,791000
869,4559,791000,6212,791000
869,4559,791470,6212,791470
869,4559,791940,6212,791940
870,4561,792400,6212,792400
870,4561,792870,6212,792870
871,4563,793190,6212,793190
871,4563,793510,6212,793510
871,4563,793980,6212,793980
871,4563,793980,6212,793980
871,4563,794460,6212,794460
871,4563,794780,6212,794780
871,4563,795250,6212,795250
871,4563,796060,6212,796060
872,4571,796870,6212,796870
872,4571,797680,6212,797680
872,4571,798150,6212,798150
872,4571,798800,6212,798800
872,4571,799800,6212,799800
873,4573,800800,6212,800800
874,4581,801610,6212,801610
875,4589,802420,6212,802420
875,4589,803420,6212,803420
875,4589,804230,6212,804230
876,4591,804450,6212,804450
877,4593,804680,6212,804680
878,4595,805680,6212,805680
878,4595,806140,6212,806140
879,4597,806140,6212,806140
879,4597,807140,6212,807140
879,4597,807610,6212,807610
880,4605,808080,6212,808080
881,4613,808550,6212,808550
881,4613,809020,6212,809020
882,4615,809830,6212,809830
882,4615,810640,6212,810640
883,4617,810640,6212,810640
884,4625,811110,6212,811110
884,4625,811270,6212,811270
885,4627,811270,6212,811270
885,4627,812080,6212,812080
885,4627,812670,6212,812670
885,4627,812900,6212,812900
885,4627,813710,6212,813710
885,4627,814520,6212,814520
886,4635,814980,6212,814980
886,4635,814980,6212,814980
886,4635,814980,6212,814980
886,4635,815630,6212,815630
886,4635,816440,6212,816440
886,4635,816900,6212,816900
886,4635,816900,6212,816900
886,4635,817710,6212,817710
886,4635,818520,6212,818520
886,4635,819330,6212,819330
886,4635,819980,6212,819980
886,4635,820450,6212,820450
887,4643,820500,6212,820500
887,4643,821050,6212,821050
887,4643,821510,6212,821510
887,4643,822320,6212,822320
887,4643,822790,6212,822790
888,4651,823600,6212,823600
888,4651,824070,6212,824070
888,4651,824440,6212,824440
888,4651,824910,6212,824910
888,4651,825380,6212,825380
888,4651,825610,6212,825610
888,4651,825980,6212,825980
888,4651,825980,6212,825980
888,4651,825980,6212,825980
889,4653,826300,6212,826300
890,4661,827110,6212,827110
890,4661,827580,6212,827580
890,4661,828050,6212,828050
891,4663,828860,6212,828860
892,4665,828860,6212,828860
892,4665,829340,6212,829340
893,4667,830340,6212,830340
893,4667,831150,6212,831150
894,4669,831620,6212,831620
895,4671,831620,6212,831620
895,4671,831990,6212,831990
895,4671,832460,6212,832460
895,4671,832460,6212,832460
895,4671,832930,6212,832930
895,4671,833740,6212,833740
895,4671,834390,6212,834390
895,4671,835200,6212,835200
895,4671,835850,6212,835850
896,4679,836500,6212,836500
896,4679,836820,6212,836820
896,4679,836820,6212,836820
896,4679,837280,6212,837280
897,4687,837600,6212,837600
897,4687,837920,6212,837920
898,4695,838730,6212,838730
899,4697,839200,6212,839200
900,4699,840010,6212,840010
900,4699,840480,6212,840480
900,4699,841290,6212,841290
901,4707,841290,6212,841290
902,4715,842100,6212,842100
903,4723,842910,6212,842910
903,4723,843720,6212,843720
903,4723,844180,6212,844180
904,4725,844180,6212,844180
904,4725,844650,6212,844650
905,4733,845120,6212,845120
905,4733,845590,6212,845590
905,4733,846050,6212,846050
905,4733,846860,6212,846860
905,4733,847670,6212,847670
905,4733,848140,6212,848140
905,4733,848950,6212,848950
905,4733,849600,6212,849600
905,4733,850060,6212,850060
906,4735,851060,6212,851060
907,4737,851060,6212,851060
907,4737,851870,6212,851870
908,4745,852870,6212,852870
908,4745,852870,6212,852870
908,4745,853190,6212,853190
909,4747,853660,6212,853660
909,4747,853980,6212,853980
909,4747,854450,6212,854450
909,4747,855100,6212,855100
910,4749,855910,6212,855910
910,4749,856720,6212,856720
910,4749,857180,6212,857180
910,4749,857990,6212,857990
911,4751,858460,6212,858460
911,4751,859270,6212,859270
911,4751,860080,6212,860080
911,4751,860550,6212,860550
912,4753,861550,6212,861550
912,4753,862360,6212,862360
912,4753,862830,6212,862830
912,4753,863060,6212,863060
913,4761,863870,6212,863870
913,4761,864460,6212,864460
913,4761,864930,6212,864930
913,4761,865740,6212,865740
913,4761,866200,6212,866200
914,4762,867010,6212,867010
914,4762,867480,6212,867480
914,4762,867940,6212,867940
914,4762,868100,6212,868100
