ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_899f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
887259.51,15.08,1.46,238018.89,4.04
886961.98,15.07,1.45,237873.84,4.04
887499.54,15.08,1.46,238023.06,4.05
887671.35,15.09,1.47,238103.63,4.05
887535.15,15.09,1.47,238073.78,4.05
887398.94,15.09,1.47,237973.22,4.05
887699.21,15.1,1.48,237662.23,4.04
887681.5,15.1,1.48,237421.59,4.04
887853.31,15.1,1.48,237731.29,4.04
888074.63,15.11,1.49,237763.07,4.04
887938.43,15.11,1.49,237743.73,4.05
887677.17,15.1,1.48,237586.51,4.04
887677.17,15.1,1.48,237586.51,4.04
887540.96,15.1,1.48,237475.43,4.04
887540.96,15.1,1.48,237475.43,4.04
887540.96,15.1,1.48,237475.17,4.04
886928.81,15.1,1.48,236863.02,4.03
886792.61,15.1,1.48,236726.48,4.03
886656.4,15.1,1.48,236726.48,4.03
886656.4,15.1,1.48,236726.48,4.03
886708.33,15.1,1.48,236951.92,4.04
886760.26,15.1,1.48,237074.89,4.04
886624.06,15.1,1.48,237055.55,4.04
886326.53,15.1,1.48,236910.5,4.04
886378.47,15.1,1.48,236981.63,4.04
886162.44,15.1,1.48,236772.37,4.03
886334.25,15.1,1.48,236852.94,4.04
886334.25,15.1,1.48,238589.7,4.07
886198.04,15.1,1.48,238478.62,4.06
885930.95,15.1,1.48,238231.55,4.06
885982.88,15.1,1.48,238422.23,4.06
886034.82,15.11,1.49,238545.21,4.07
886206.63,15.11,1.49,238693.49,4.07
885928.61,15.11,1.49,238505.28,4.07
886100.42,15.11,1.49,238585.85,4.07
885964.22,15.11,1.49,238455.44,4.07
886185.54,15.12,1.5,238718.21,4.07
886241.34,15.12,1.5,238360.04,4.07
886053.32,15.12,1.5,238235.6,4.06
885917.12,15.12,1.5,238235.6,4.07
892780.01,15.23,1.61,244451.38,4.17
892591.99,15.23,1.61,244157.91,4.17
892413.75,15.23,1.61,244059.45,4.17
892116.22,15.23,1.61,243947.19,4.16
892116.22,15.23,1.61,243947.19,4.16
892124.81,15.23,1.61,243749.43,4.16
891988.61,15.23,1.61,243619.01,4.16
892040.54,15.23,1.61,243741.98,4.16
891904.34,15.23,1.61,243741.98,4.16
891768.13,15.23,1.61,243712.13,4.16
891820.06,15.23,1.61,243783.26,4.16
891820.06,15.23,1.61,243783.26,4.16
891820.06,15.23,1.61,243783.26,4.16
892048.13,15.24,1.62,243767.29,4.16
892048.13,15.24,1.62,243767.29,4.16
892048.13,15.24,1.62,243767.29,4.16
892268.41,15.25,1.62,244370.65,4.18
891178.76,15.25,1.63,244370.39,4.18
891350.57,15.25,1.63,244450.96,4.18
891056.3,15.25,1.63,244114.98,4.18
891108.23,15.25,1.63,244305.67,4.18
891164.04,15.25,1.63,243947.5,4.18
891172.63,15.26,1.64,243749.74,4.17
891036.42,15.26,1.64,243649.17,4.17
890758.41,15.25,1.63,243377.67,4.17
890622.2,15.25,1.63,243427.48,4.17
890443.96,15.25,1.63,243288.23,4.17
890665.5,15.26,1.64,242747.58,4.16
890665.5,15.26,1.64,242747.58,4.16
890508.35,15.26,1.64,242743.5,4.16
890560.28,15.26,1.64,242866.47,4.16
890612.22,15.26,1.64,242937.6,4.16
891387.05,15.28,1.66,243260.02,4.17
891387.05,15.28,1.66,243260.02,4.17
891608.37,15.28,1.66,243291.8,4.17
891310.84,15.28,1.66,243129.6,4.17
891174.64,15.28,1.66,242949.37,4.17
891174.64,15.28,1.66,242949.37,4.17
891064.64,15.28,1.66,242839.37,4.16
891064.64,15.28,1.66,242839.37,4.16
891364.91,15.28,1.66,242528.38,4.16
891364.91,15.28,1.66,242528.38,4.16
891228.7,15.28,1.66,242498.53,4.16
890950.68,15.28,1.66,242310.32,4.16
890950.68,15.28,1.66,242310.32,4.16
890950.68,15.28,1.66,242310.32,4.16
890338.53,15.27,1.65,241698.17,4.15
890390.47,15.28,1.66,241940.75,4.15
890611.79,15.28,1.66,241972.53,4.15
890501.79,15.28,1.66,241862.53,4.15
890135.08,15.28,1.65,241336.97,4.14
889837.55,15.27,1.65,241174.77,4.14
889889.48,15.27,1.65,241417.35,4.14
890110.8,15.28,1.66,241449.13,4.14
889813.28,15.28,1.65,241286.93,4.14
890034.6,15.28,1.66,241706.39,4.15
890034.6,15.28,1.66,241706.39,4.15
890034.6,15.28,1.66,241706.39,4.15
890090.4,15.28,1.66,241348.22,4.14
889792.88,15.28,1.66,241048.76,4.14
890082.29,15.29,1.67,241120.86,4.14
890138.09,15.29,1.67,240762.69,4.14
890146.68,15.29,1.67,240564.93,4.13
890146.68,15.29,1.67,240569.32,4.13
890368.0,15.3,1.68,240601.1,4.13
890070.48,15.29,1.67,240438.9,4.13
890122.41,15.3,1.67,240681.48,4.14
890174.34,15.3,1.68,240804.46,4.14
890038.13,15.3,1.68,240703.89,4.14
890090.07,15.3,1.68,240775.02,4.14
889953.86,15.3,1.68,240745.16,4.14
889817.66,15.3,1.68,240644.6,4.14
889869.59,15.31,1.68,240767.57,4.14
889733.38,15.31,1.69,240812.33,4.14
889785.32,15.31,1.69,240883.45,4.14
889837.25,15.31,1.69,241006.43,4.15
889701.04,15.31,1.69,240831.26,4.14
889564.84,15.31,1.69,240811.92,4.15
889147.75,15.31,1.69,240414.85,4.14
889011.54,15.31,1.69,240303.77,4.14
889063.47,15.31,1.69,240374.89,4.14
888927.27,15.31,1.69,240244.48,4.14
888979.2,15.31,1.69,240363.0,4.14
888979.2,15.31,1.69,240420.51,4.14
889200.52,15.32,1.7,240553.08,4.14
888902.99,15.31,1.69,240409.78,4.14
888358.17,15.32,1.69,240211.5,4.14
888101.08,15.31,1.69,239974.43,4.14
887964.88,15.31,1.69,239974.43,4.14
888186.2,15.32,1.7,240006.21,4.14
888238.13,15.32,1.7,240231.64,4.14
887940.6,15.32,1.7,240086.59,4.14
887979.81,15.32,1.7,245843.56,4.24
888201.13,15.32,1.7,245875.33,4.24
888064.93,15.32,1.7,245744.92,4.24
888116.86,15.33,1.7,245970.35,4.24
891378.57,15.38,1.76,247744.41,4.28
891190.55,15.38,1.76,247440.54,4.27
891190.55,15.38,1.76,247487.31,4.27
891054.34,15.38,1.76,247487.31,4.27
891054.34,15.38,1.76,247440.54,4.27
890756.82,15.38,1.75,247295.49,4.27
891531.65,15.39,1.77,247617.91,4.27
891752.97,15.4,1.77,247649.69,4.28
891616.76,15.4,1.77,247519.27,4.27
891480.56,15.4,1.78,247519.27,4.27
891344.35,15.4,1.78,247388.85,4.27
891344.35,15.4,1.78,247435.43,4.27
891073.09,15.39,1.77,247257.46,4.27
890936.89,15.39,1.77,247257.46,4.27
891108.7,15.4,1.78,247569.04,4.28
890741.99,15.39,1.77,247043.48,4.27
890605.78,15.39,1.77,246997.78,4.27
890657.71,15.4,1.78,247120.76,4.27
890521.51,15.4,1.78,247036.04,4.27
890573.44,15.4,1.78,247107.16,4.27
890451.71,15.4,1.78,246985.43,4.27
890451.71,15.4,1.78,246953.07,4.27
890451.71,15.4,1.78,246957.46,4.27
890154.19,15.39,1.77,246819.05,4.27
890206.12,15.4,1.78,246942.02,4.27
889928.1,15.39,1.77,246696.67,4.27
890149.42,15.4,1.78,246830.9,4.27
890013.22,15.4,1.78,246700.49,4.27
889877.01,15.4,1.78,246700.49,4.27
889928.94,15.4,1.78,246823.46,4.27
889792.74,15.4,1.78,246872.27,4.27
889844.67,15.41,1.79,246943.4,4.28
890064.95,15.41,1.79,246998.42,4.28
889928.74,15.41,1.79,246819.19,4.27
889631.22,15.41,1.79,246674.14,4.27
889353.2,15.4,1.78,246485.29,4.27
889574.52,15.41,1.79,246805.92,4.27
889276.99,15.4,1.78,246713.71,4.27
889497.27,15.41,1.79,246768.73,4.28
889361.07,15.41,1.79,246749.39,4.28
889361.07,15.41,1.79,246789.07,4.28
889224.86,15.41,1.79,246677.99,4.28
889446.18,15.42,1.8,246998.62,4.28
889148.66,15.41,1.79,246906.41,4.28
889923.49,15.43,1.81,247228.83,4.29
890095.3,15.43,1.81,247309.4,4.29
889728.59,15.43,1.81,246783.84,4.28
889900.4,15.43,1.81,247093.54,4.28
889583.92,15.43,1.81,246779.68,4.28
890121.48,15.44,1.82,246928.91,4.28
890342.8,15.44,1.82,246960.68,4.28
890150.45,15.44,1.82,246525.39,4.28
889862.92,15.44,1.82,246363.2,4.27
889914.85,15.44,1.82,246615.48,4.28
890528.51,15.45,1.83,246729.27,4.28
891216.63,15.47,1.85,246806.13,4.28
890831.1,15.46,1.84,246309.2,4.28
890514.61,15.46,1.84,245995.34,4.27
890780.96,15.47,1.85,245751.85,4.27
891047.31,15.47,1.85,245485.41,4.26
891047.31,15.47,1.85,245480.76,4.26
891099.24,15.48,1.86,245603.74,4.27
890963.04,15.48,1.86,245473.32,4.26
890685.02,15.47,1.85,245201.48,4.26
890856.83,15.48,1.86,245349.76,4.26
891078.15,15.48,1.86,245381.53,4.26
891298.43,15.49,1.87,245725.41,4.27
891140.29,15.49,1.87,245573.13,4.27
891192.22,15.49,1.87,245696.11,4.27
891056.02,15.49,1.87,245696.11,4.27
891107.95,15.49,1.87,245767.23,4.27
890971.75,15.49,1.87,245636.81,4.27
890971.75,15.49,1.87,247799.14,4.31
890674.22,15.49,1.87,247706.93,4.31
891211.78,15.5,1.88,247856.16,4.31
891075.58,15.5,1.88,247856.16,4.31
891286.14,15.5,1.88,247843.79,4.31
891098.12,15.5,1.88,247719.35,4.31
890831.64,15.5,1.88,247455.5,4.31
891052.96,15.5,1.88,247487.27,4.31
891104.89,15.51,1.89,247712.71,4.31
891156.82,15.51,1.89,247835.68,4.31
891160.55,15.51,1.89,247837.27,4.31
891454.63,15.51,1.89,246625.01,4.29
891506.56,15.52,1.9,246696.13,4.29
891761.61,15.52,1.9,246761.5,4.3
891474.09,15.52,1.9,246626.15,4.29
891774.36,15.53,1.91,246315.16,4.29
891995.68,15.53,1.91,246646.98,4.3
891995.68,15.53,1.91,246646.72,4.3
892051.48,15.54,1.92,246288.55,4.29
892051.48,15.54,1.92,246288.55,4.29
891753.96,15.53,1.91,246213.69,4.29
891753.96,15.53,1.91,247170.82,4.31
891926.27,15.54,1.92,247145.85,4.31
891790.07,15.54,1.92,247126.51,4.31
892018.14,15.54,1.92,247110.54,4.31
891723.86,15.54,1.92,246996.09,4.3
891945.19,15.54,1.92,247424.74,4.31
891997.12,15.55,1.93,247547.72,4.31
892049.05,15.55,1.93,247618.84,4.32
892104.85,15.55,1.93,247260.67,4.31
892113.45,15.56,1.94,247062.91,4.31
891852.18,15.55,1.93,246800.17,4.3
891702.6,15.55,1.93,246610.64,4.3
891754.53,15.55,1.93,246733.61,4.3
891975.85,15.56,1.94,246867.85,4.31
892400.52,15.57,1.95,246612.01,4.3
892264.31,15.57,1.95,246500.93,4.3
892107.17,15.57,1.95,246374.82,4.3
891845.9,15.56,1.94,246152.06,4.3
898414.72,15.68,2.06,253154.53,4.42
898681.07,15.69,2.07,252911.03,4.41
898947.41,15.69,2.07,252667.54,4.41
898659.89,15.69,2.07,252532.19,4.41
898881.21,15.69,2.07,252563.96,4.41
898933.14,15.7,2.08,252789.4,4.41
898676.05,15.69,2.07,252552.33,4.41
898097.82,15.69,2.07,251872.69,4.4
898137.03,15.69,2.07,251898.34,4.4
897839.51,15.68,2.06,251753.29,4.4
897703.3,15.68,2.06,251733.95,4.4
897755.23,15.69,2.07,251856.93,4.4
897619.03,15.69,2.07,251745.84,4.4
897670.96,15.69,2.07,251816.97,4.4
897892.28,15.7,2.07,251848.75,4.4
897594.75,15.69,2.07,251686.55,4.4
897316.74,15.69,2.07,251497.7,4.4
897583.09,15.69,2.07,251254.21,4.39
897583.09,15.69,2.07,251258.6,4.39
897849.44,15.7,2.08,251015.1,4.39
898077.5,15.71,2.09,251443.28,4.4
897499.27,15.7,2.08,250786.58,4.39
897555.08,15.7,2.08,250428.41,4.38
897563.67,15.71,2.09,250230.65,4.38
897269.4,15.7,2.08,249932.47,4.37
897111.26,15.7,2.08,249779.89,4.37
897886.09,15.71,2.09,250102.31,4.38
898114.16,15.72,2.1,250082.38,4.38
898285.97,15.72,2.1,250444.93,4.38
897919.26,15.72,2.1,249919.37,4.38
900264.67,15.76,2.14,253132.03,4.43
900316.61,15.76,2.14,253001.61,4.43
900038.59,15.76,2.14,252729.77,4.43
899754.32,15.76,2.14,252634.29,4.42
899618.11,15.76,2.14,252503.87,4.42
899839.43,15.76,2.14,253039.7,4.43
899839.43,15.76,2.14,253097.21,4.43
899878.64,15.76,2.14,258854.18,4.53
899581.12,15.76,2.14,258531.85,4.53
899801.39,15.76,2.14,258586.87,4.53
899665.19,15.77,2.14,258586.87,4.53
899965.46,15.77,2.15,258275.88,4.53
900193.53,15.78,2.16,258808.26,4.54
899915.51,15.77,2.15,258534.58,4.53
900049.26,15.78,2.16,258033.22,4.52
900101.2,15.78,2.16,258156.19,4.53
899964.99,15.78,2.16,258126.34,4.53
899828.79,15.78,2.16,258025.77,4.53
899880.72,15.79,2.17,258096.9,4.53
899586.45,15.78,2.16,257760.92,4.52
899807.77,15.79,2.17,257792.7,4.52
899510.24,15.78,2.16,257630.51,4.52
899331.99,15.78,2.16,257491.25,4.52
898719.84,15.77,2.15,256879.1,4.51
898987.97,15.78,2.16,257368.47,4.52
898987.97,15.78,2.16,257368.47,4.52
905811.65,15.9,2.28,259501.87,4.55
905811.65,15.9,2.28,259501.87,4.55
905233.43,15.89,2.27,258822.23,4.54
905285.36,15.89,2.27,258945.2,4.55
905337.29,15.9,2.28,259016.33,4.55
905201.08,15.9,2.28,258885.91,4.55
905004.69,15.9,2.28,258638.01,4.54
905226.01,15.9,2.28,258669.78,4.54
904928.49,15.9,2.28,258507.59,4.54
904928.49,15.9,2.28,258507.59,4.54
904980.42,15.9,2.28,258750.17,4.55
905032.35,15.9,2.28,258873.14,4.55
904896.15,15.9,2.28,258873.14,4.55
905117.47,15.91,2.29,259007.38,4.55
905383.82,15.92,2.3,258763.88,4.55
905247.61,15.92,2.3,258633.46,4.55
904669.38,15.91,2.29,257953.82,4.54
904371.86,15.91,2.29,257808.77,4.53
904235.65,15.91,2.29,257808.77,4.54
907690.83,15.97,2.35,261005.4,4.59
907690.83,15.97,2.35,261009.79,4.59
907742.76,15.97,2.35,261132.76,4.59
907964.08,15.98,2.35,261267.0,4.6
907756.99,15.97,2.35,261079.93,4.59
907808.92,15.98,2.36,261202.9,4.6
907511.4,15.97,2.35,261057.85,4.59
907511.4,15.97,2.35,261057.85,4.59
907833.04,15.98,2.36,261244.53,4.6
907696.83,15.98,2.36,261114.11,4.6
907251.2,15.97,2.35,260692.34,4.59
907079.0,15.97,2.35,260718.59,4.59
907130.93,15.98,2.35,260841.56,4.59
906994.72,15.98,2.35,260841.56,4.59
907222.79,15.98,2.36,260981.18,4.6
907278.59,15.98,2.36,260623.01,4.59
907142.39,15.98,2.36,260593.16,4.59
907314.71,15.99,2.37,260568.19,4.59
907020.43,15.99,2.36,260427.46,4.59
906442.21,15.98,2.36,259747.82,4.58
906494.14,15.98,2.36,259870.79,4.58
906357.93,15.98,2.36,259770.23,4.58
906409.86,15.98,2.36,259841.35,4.58
906631.19,15.99,2.37,259873.13,4.58
906803.0,16.0,2.37,260184.7,4.59
906587.35,15.99,2.37,259940.42,4.59
906643.15,16.0,2.37,259582.25,4.58
906651.75,16.0,2.38,259384.49,4.58
906373.73,15.99,2.37,259301.48,4.58
906425.66,16.0,2.38,259424.46,4.58
906209.64,15.99,2.37,259189.32,4.57
906261.57,16.0,2.38,259260.45,4.58
906527.92,16.0,2.38,259016.95,4.57
906230.39,16.0,2.38,258716.19,4.57
906552.03,16.01,2.39,258706.11,4.57
906415.83,16.01,2.39,258575.69,4.57
906415.83,16.01,2.39,258575.69,4.57
906349.24,16.01,2.39,258455.36,4.56
906570.56,16.01,2.39,259200.87,4.58
906434.36,16.01,2.39,259200.87,4.58
906136.83,16.01,2.39,258860.96,4.57
906000.63,16.01,2.39,258841.63,4.57
906052.56,16.01,2.39,258964.6,4.58
906052.56,16.01,2.39,259022.11,4.58
906273.88,16.02,2.4,259156.35,4.58
906325.81,16.02,2.4,259279.32,4.58
906377.74,16.02,2.4,259350.45,4.59
906429.67,16.03,2.41,259473.42,4.59
906601.49,16.03,2.41,259621.7,4.59
906023.26,16.02,2.4,258942.06,4.58
905725.73,16.02,2.4,258797.01,4.58
905781.53,16.02,2.4,258438.84,4.57
912691.89,16.15,2.53,266376.68,4.71
912555.69,16.15,2.53,266265.6,4.71
917033.95,16.23,2.61,270067.99,4.78
916897.75,16.23,2.61,270048.65,4.78
916906.34,16.23,2.61,269850.89,4.78
916645.08,16.23,2.6,269635.28,4.77
916508.87,16.23,2.61,269524.2,4.77
916320.86,16.22,2.6,269424.79,4.77
916372.79,16.23,2.61,269543.31,4.77
916236.58,16.23,2.61,269412.9,4.77
916288.52,16.23,2.61,269528.93,4.77
916288.52,16.23,2.61,269528.93,4.77
916340.45,16.23,2.61,269651.9,4.78
916392.38,16.24,2.62,269723.03,4.78
916444.31,16.24,2.62,269846.0,4.78
916712.44,16.25,2.62,269991.42,4.78
916576.24,16.25,2.63,269991.42,4.79
916201.9,16.24,2.62,269806.08,4.78
916423.22,16.25,2.63,269837.86,4.78
916224.13,16.24,2.62,269675.66,4.78
916276.06,16.25,2.63,270016.86,4.79
916327.99,16.25,2.63,270139.84,4.79
916327.99,16.25,2.63,270139.84,4.79
916327.99,16.25,2.63,270139.84,4.79
916379.93,16.25,2.63,270210.96,4.79
916431.86,16.26,2.64,270333.94,4.8
916603.67,16.26,2.64,270482.22,4.8
916655.6,16.27,2.64,270600.74,4.8
916707.53,16.27,2.65,270670.2,4.8
916571.33,16.27,2.65,270539.78,4.8
916293.31,16.26,2.64,270351.57,4.8
916561.44,16.27,2.65,270313.34,4.8
916373.13,16.27,2.65,270576.37,4.8
916236.93,16.27,2.65,270576.37,4.8
916236.93,16.27,2.65,270576.37,4.8
916288.86,16.27,2.65,270615.14,4.81
916556.99,16.28,2.66,270604.64,4.81
916420.78,16.28,2.66,270474.22,4.8
916284.58,16.28,2.66,270474.22,4.81
916197.06,16.28,2.66,270354.3,4.8
916060.86,16.28,2.66,270223.88,4.8
916060.86,16.28,2.66,270223.88,4.8
916288.92,16.28,2.66,270898.65,4.81
916152.72,16.28,2.66,270898.65,4.82
916204.65,16.29,2.67,271021.63,4.82
916424.93,16.29,2.67,271208.19,4.82
916130.65,16.29,2.67,270880.34,4.82
916351.97,16.29,2.67,270912.12,4.82
916403.91,16.3,2.68,271137.55,4.82
916459.71,16.3,2.68,270779.38,4.82
916636.65,16.31,2.69,270721.78,4.82
916688.58,16.31,2.69,270844.75,4.82
916411.76,16.31,2.68,270607.84,4.81
915799.61,16.3,2.68,269995.69,4.8
915663.41,16.3,2.68,269865.27,4.8
915365.88,16.29,2.67,269720.22,4.8
915229.68,16.29,2.67,269720.22,4.8
915281.61,16.3,2.68,269791.34,4.8
915502.93,16.3,2.68,269823.12,4.8
915502.93,16.3,2.68,269827.51,4.81
915205.4,16.3,2.68,269665.32,4.8
914938.92,16.3,2.67,269498.22,4.8
914672.44,16.29,2.67,269269.29,4.8
914844.25,16.3,2.68,269630.79,4.8
914896.18,16.3,2.68,269753.76,4.81
914759.98,16.3,2.68,269623.35,4.8
914623.77,16.3,2.68,269623.35,4.81
914675.7,16.3,2.68,269740.51,4.81
914539.5,16.3,2.68,269610.1,4.81
915077.06,16.32,2.69,269759.32,4.81
914940.85,16.32,2.7,269759.32,4.81
914748.5,16.31,2.69,269324.03,4.8
914800.44,16.32,2.7,269447.0,4.81
915028.5,16.32,2.7,269586.62,4.81
914840.49,16.32,2.7,269405.12,4.81
914892.42,16.32,2.7,269528.09,4.81
915192.69,16.33,2.71,269217.11,4.8
915044.44,16.33,2.71,269221.49,4.8
915096.38,16.33,2.71,269292.61,4.81
915317.7,16.34,2.72,269324.39,4.81
915020.17,16.34,2.71,269162.19,4.81
915072.1,16.34,2.72,269404.77,4.81
915072.1,16.34,2.72,269404.77,4.81
915296.25,16.34,2.72,268898.94,4.8
915700.22,16.35,2.73,269421.63,4.81
915564.02,16.35,2.73,269291.22,4.81
915615.95,16.36,2.74,269414.19,4.81
915358.86,16.35,2.73,269177.12,4.81
915580.18,16.36,2.74,269311.36,4.81
915430.6,16.36,2.74,269313.91,4.81
915651.92,16.36,2.74,269345.69,4.81
915651.92,16.36,2.74,269341.04,4.81
915703.85,16.37,2.74,269566.47,4.82
915406.32,16.36,2.74,269421.42,4.82
915270.12,16.36,2.74,269421.42,4.82
915322.05,16.37,2.74,269544.4,4.82
915588.4,16.37,2.75,269277.96,4.82
915760.21,16.38,2.76,269426.24,4.82
915812.14,16.38,2.76,269549.22,4.82
915534.12,16.38,2.76,269361.01,4.82
915534.12,16.38,2.76,271043.08,4.85
919341.68,16.45,2.82,276989.63,4.95
919563.0,16.45,2.83,277123.86,4.96
919426.8,16.45,2.83,276993.45,4.96
919478.73,16.45,2.83,277116.42,4.96
919329.15,16.45,2.83,277118.98,4.96
918750.92,16.45,2.82,276439.33,4.95
918802.85,16.45,2.83,276510.46,4.95
918224.62,16.44,2.82,275830.82,4.94
918088.42,16.44,2.82,275830.82,4.94
917930.28,16.44,2.82,275678.55,4.94
918151.6,16.44,2.82,275710.33,4.94
918203.53,16.45,2.83,275935.76,4.94
917906.01,16.44,2.82,275790.71,4.94
918680.84,16.46,2.84,276113.13,4.95
918314.13,16.46,2.83,275587.57,4.94
918366.06,16.46,2.84,275710.55,4.94
918366.06,16.46,2.84,275710.55,4.94
918587.38,16.46,2.84,275844.78,4.94
918289.85,16.46,2.84,275699.73,4.94
918341.79,16.46,2.84,275818.25,4.94
918341.79,16.46,2.84,275818.25,4.94
918563.11,16.47,2.85,275950.82,4.95
918563.11,16.47,2.85,275950.82,4.95
918265.58,16.46,2.84,275807.97,4.95
918537.58,16.47,2.85,275667.82,4.94
918888.19,16.48,2.86,275717.35,4.94
918503.7,16.47,2.85,275434.83,4.94
918503.7,16.47,2.85,275434.83,4.94
918367.5,16.47,2.85,275304.41,4.94
918588.82,16.48,2.86,275336.19,4.94
918372.79,16.48,2.86,275101.05,4.94
918075.26,16.47,2.85,274938.86,4.93
917463.11,16.46,2.84,274326.71,4.92
917684.43,16.47,2.85,274746.17,4.93
917548.23,16.47,2.85,274746.17,4.93
917814.58,16.48,2.86,274479.73,4.93
917678.37,16.48,2.86,274460.4,4.93
917730.3,16.48,2.86,274583.37,4.93
917950.58,16.49,2.87,274769.94,4.94
917814.38,16.49,2.87,274658.86,4.93
917704.38,16.49,2.87,274548.86,4.93
917876.19,16.49,2.87,274629.43,4.93
917928.12,16.49,2.87,274820.11,4.94
918183.18,16.5,2.88,274885.48,4.94
918003.88,16.5,2.88,274698.89,4.94
918225.21,16.5,2.88,275030.71,4.94
918397.02,16.51,2.89,275111.28,4.95
918448.95,16.51,2.89,275301.97,4.95
918151.42,16.51,2.89,275227.11,4.95
918372.74,16.51,2.89,275258.88,4.95
918424.68,16.52,2.9,275484.32,4.95
918424.68,16.52,2.9,275484.32,4.95
918424.68,16.52,2.9,275484.32,4.95
918127.15,16.51,2.89,275339.27,4.95
918127.15,16.51,2.89,275339.27,4.95
918348.47,16.52,2.9,275371.04,4.95
918614.82,16.53,2.91,275127.55,4.95
918478.61,16.53,2.91,274997.13,4.95
918478.61,16.53,2.91,274997.13,4.95
918181.09,16.52,2.9,274834.93,4.95
918402.41,16.53,2.91,275254.4,4.95
917857.59,16.53,2.91,275247.59,4.96
917807.59,16.53,2.91,275197.59,4.96
917520.06,16.53,2.9,274908.13,4.95
918133.72,16.54,2.92,275021.92,4.95
917555.49,16.53,2.91,274365.22,4.94
917169.95,16.53,2.91,273868.29,4.93
917221.89,16.53,2.91,273991.26,4.94
917449.95,16.54,2.91,274130.88,4.94
917449.95,16.54,2.91,274130.88,4.94
917313.75,16.54,2.92,274130.88,4.94
917019.48,16.53,2.91,273990.15,4.94
917071.41,16.54,2.91,274113.12,4.94
916855.38,16.53,2.91,273903.5,4.94
916855.38,16.53,2.91,273903.24,4.94
916907.31,16.54,2.91,273974.37,4.94
917682.14,16.55,2.93,274296.79,4.95
917103.91,16.54,2.92,273640.09,4.94
917641.48,16.55,2.93,273789.31,4.94
917494.77,16.55,2.93,273483.75,4.93
917761.11,16.56,2.94,273217.31,4.93
917568.77,16.56,2.94,272782.02,4.92
917790.09,16.57,2.94,272813.79,4.92
917211.86,16.56,2.94,272134.15,4.91
917211.86,16.56,2.94,272134.15,4.91
916945.38,16.55,2.93,271967.6,4.91
917117.19,16.56,2.94,272279.17,4.92
916980.98,16.56,2.94,272259.83,4.92
917152.79,16.56,2.94,272340.4,4.92
917152.79,16.56,2.94,272464.99,4.92
917204.72,16.57,2.95,272655.67,4.93
917256.66,16.57,2.95,272778.65,4.93
917120.45,16.57,2.95,272667.57,4.93
916962.31,16.57,2.95,272515.29,4.92
916664.79,16.57,2.95,272403.02,4.92
916716.72,16.57,2.95,272474.15,4.92
916438.7,16.57,2.94,272285.94,4.92
916438.7,16.57,2.94,272232.91,4.92
916705.05,16.57,2.95,271966.47,4.92
916744.26,16.57,2.95,272347.67,4.92
916483.0,16.57,2.95,272084.93,4.92
915904.77,16.56,2.94,271428.23,4.91
915956.71,16.57,2.95,271551.2,4.91
916128.52,16.57,2.95,271699.48,4.91
915912.49,16.57,2.95,271464.35,4.91
915634.47,16.56,2.94,271276.14,4.91
915498.27,16.56,2.94,271145.73,4.91
915310.25,16.56,2.94,270964.22,4.9
915174.05,16.56,2.94,270964.22,4.9
914595.82,16.55,2.93,270307.52,4.89
914823.88,16.56,2.94,270455.49,4.9
914875.82,16.56,2.94,270588.67,4.9
914739.61,16.56,2.94,270569.33,4.9
914911.42,16.57,2.95,270649.9,4.9
914617.15,16.56,2.94,270460.38,4.9
914480.95,16.57,2.94,270349.3,4.9
914532.88,16.57,2.95,270622.57,4.9
914396.67,16.57,2.95,270671.38,4.9
914448.6,16.57,2.95,270794.36,4.91
914620.42,16.58,2.96,270942.64,4.91
914432.4,16.58,2.95,270843.23,4.91
914484.33,16.58,2.96,270966.21,4.91
914177.24,16.57,2.95,270679.14,4.91
914041.03,16.57,2.95,270499.91,4.91
913904.83,16.58,2.95,270454.21,4.91
913768.62,16.58,2.96,270369.49,4.9
913820.56,16.58,2.96,270440.61,4.91
914040.83,16.58,2.96,270495.63,4.91
914092.77,16.59,2.97,270750.16,4.91
914867.6,16.6,2.98,271072.58,4.92
915405.16,16.61,2.99,271221.8,4.92
920036.14,16.7,3.08,278542.85,5.06
919999.43,16.7,3.08,278347.29,5.05
919811.41,16.7,3.08,278247.88,5.05
919619.06,16.7,3.08,277812.58,5.04
920232.72,16.71,3.09,277926.37,5.05
920454.04,16.71,3.09,277958.15,5.05
920156.52,16.71,3.09,277795.96,5.04
920384.58,16.72,3.1,278224.21,5.05
919999.05,16.71,3.09,277727.28,5.04
919704.77,16.71,3.09,277429.03,5.04
