ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_094e-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398652.36,99.02,80.31,395602.7,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398656.68,99.03,80.31,395604.34,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398661.02,99.03,80.31,395606.92,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398502.57,99.03,80.31,395448.47,98.27
398508.68,99.03,80.31,395451.06,98.27
398508.68,99.03,80.31,395451.06,98.27
398508.68,99.03,80.31,395451.06,98.27
398508.68,99.03,80.31,395451.06,98.27
398508.68,99.03,80.31,395451.06,98.27
398508.68,99.03,80.31,395451.06,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398514.78,99.03,80.31,395471.82,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398357.87,99.03,80.31,395314.91,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
398250.96,99.03,80.31,395208.89,98.27
397255.22,99.03,80.31,394215.99,98.27
397255.22,99.03,80.31,394215.99,98.27
397205.22,99.03,80.31,394165.99,98.27
397205.22,99.03,80.31,394165.99,98.27
397205.22,99.03,80.31,394165.99,98.27
397205.22,99.03,80.31,394165.99,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397049.51,99.03,80.31,394010.27,98.27
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
397056.08,99.03,80.32,394034.84,98.28
396949.17,99.03,80.32,393926.76,98.28
396949.17,99.03,80.32,393926.76,98.28
396949.17,99.03,80.32,393926.76,98.28
396949.17,99.03,80.32,393926.76,98.28
396949.17,99.03,80.32,393926.76,98.28
396949.17,99.03,80.32,393926.76,98.28
396949.17,99.03,80.32,393926.76,98.28
396949.17,99.03,80.32,393926.76,98.28
396953.51,99.03,80.32,393944.4,98.28
396953.51,99.03,80.32,393944.4,98.28
396953.51,99.03,80.32,393944.4,98.28
396953.51,99.03,80.32,393944.4,98.28
396957.83,99.03,80.32,393962.74,98.29
396957.83,99.03,80.32,393962.74,98.29
396957.83,99.03,80.32,393962.74,98.29
396957.83,99.03,80.32,393962.74,98.29
396957.83,99.03,80.32,393962.74,98.29
396957.83,99.03,80.32,393962.74,98.29
396957.83,99.03,80.32,393962.74,98.29
396957.83,99.03,80.32,393962.74,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396963.93,99.04,80.32,393968.84,98.29
396964.91,99.04,80.32,393969.1,98.29
396964.91,99.04,80.32,393969.1,98.29
396808.0,99.04,80.32,393812.43,98.29
396808.0,99.04,80.32,393812.43,98.29
396808.0,99.04,80.32,393812.43,98.29
396808.0,99.04,80.32,393812.43,98.29
396808.0,99.04,80.32,393812.43,98.29
396808.0,99.04,80.32,393812.43,98.29
396808.0,99.04,80.32,393812.43,98.29
396808.99,99.04,80.32,393812.74,98.29
396808.99,99.04,80.32,393812.74,98.29
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393783.78,98.28
396808.99,99.04,80.32,393815.71,98.29
396808.99,99.04,80.32,393815.71,98.29
396808.99,99.04,80.32,393815.71,98.29
396808.99,99.04,80.32,393815.71,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393798.89,98.29
396808.99,99.04,80.32,393818.67,98.29
396817.13,99.04,80.32,393820.35,98.29
396817.13,99.04,80.32,393820.35,98.29
396817.13,99.04,80.32,393820.35,98.29
396817.13,99.04,80.32,393820.35,98.29
396817.13,99.04,80.32,393820.35,98.29
396825.48,99.04,80.32,393822.0,98.29
396833.84,99.04,80.33,393823.68,98.29
396833.84,99.04,80.33,393823.68,98.29
396833.84,99.04,80.33,393823.68,98.29
396833.84,99.04,80.33,393823.68,98.29
396833.84,99.04,80.33,393823.68,98.29
396833.84,99.04,80.33,393823.68,98.29
396833.84,99.04,80.33,393823.68,98.29
396833.84,99.04,80.33,393823.68,98.29
396833.84,99.04,80.33,393823.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396783.84,99.04,80.33,393773.68,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396415.63,99.04,80.33,393405.47,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
396096.62,99.04,80.33,393087.01,98.29
