ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1407634.49,38.39,12.82,636464.01,17.36
1407378.75,38.4,12.82,636259.96,17.36
1407452.62,38.41,12.83,636450.69,17.37
1407283.35,38.41,12.84,637228.7,17.39
1407383.12,38.42,12.84,637164.7,17.39
1407383.12,38.42,12.84,637166.71,17.39
1407385.41,38.42,12.84,637169.54,17.39
1407385.41,38.42,12.84,637169.54,17.39
1407385.41,38.42,12.84,637136.45,17.39
1407385.41,38.42,12.84,637174.29,17.39
1407129.67,38.42,12.85,637166.89,17.4
1406873.93,38.43,12.85,637166.89,17.4
1406873.93,38.43,12.85,637166.89,17.4
1406618.19,38.43,12.85,637324.68,17.41
1406807.65,38.44,12.87,637222.22,17.41
1406067.2,38.43,12.86,636537.48,17.4
1406000.32,38.44,12.86,636506.17,17.4
1405744.58,38.44,12.87,636482.16,17.4
1405488.84,38.44,12.87,637053.96,17.42
1405488.84,38.44,12.87,637044.53,17.42
1405421.96,38.45,12.88,637222.67,17.43
1405166.22,38.45,12.88,637217.85,17.44
1404910.48,38.46,12.88,637215.27,17.44
1404910.48,38.46,12.88,637245.74,17.44
1404654.74,38.46,12.89,637416.48,17.45
1404269.55,38.45,12.88,637031.56,17.44
1404013.81,38.46,12.88,636983.09,17.45
1404203.27,38.47,12.89,636966.47,17.45
1403947.53,38.47,12.9,637579.24,17.47
1403701.15,38.48,12.9,637395.18,17.47
1403701.15,38.48,12.9,637409.03,17.47
1403458.96,38.48,12.91,637318.85,17.47
1403203.23,38.48,12.91,637313.98,17.48
1402947.49,38.49,12.91,637311.45,17.48
1402691.75,38.49,12.92,637348.02,17.49
1402692.89,38.49,12.92,637362.9,17.49
1402437.15,38.49,12.92,637333.63,17.49
1402437.15,38.49,12.92,637333.63,17.49
1402278.3,38.49,12.92,637175.13,17.49
1402211.41,38.5,12.92,637167.84,17.49
1401955.68,38.5,12.93,637361.72,17.5
1401955.68,38.5,12.93,637361.72,17.5
1401696.31,38.5,12.92,637126.27,17.5
1401696.31,38.5,12.92,637126.27,17.5
1401885.76,38.51,12.93,637245.7,17.5
1401565.76,38.5,12.93,636925.7,17.5
1401310.02,38.51,12.93,637105.94,17.51
1401054.28,38.51,12.94,637098.54,17.51
1401054.28,38.51,12.94,637098.54,17.51
1400987.4,38.52,12.94,637098.54,17.52
1400750.94,38.51,12.94,637000.6,17.51
1400495.21,38.52,12.94,637208.73,17.52
1400239.47,38.52,12.95,637130.34,17.53
1399983.73,38.52,12.95,637003.23,17.53
1399983.73,38.52,12.95,637003.23,17.53
1400173.18,38.53,12.96,637806.38,17.55
1399926.8,38.54,12.96,637639.93,17.55
1400014.22,38.55,12.97,637897.36,17.56
1400014.22,38.55,12.97,637897.36,17.56
1400014.22,38.55,12.97,637897.36,17.56
1400014.22,38.55,12.97,637897.36,17.56
1399758.48,38.55,12.98,637889.96,17.57
1399758.48,38.55,12.98,637889.96,17.57
1399758.48,38.55,12.98,637889.96,17.57
1399502.74,38.55,12.98,637889.96,17.57
1399247.0,38.56,12.98,637969.68,17.58
1398991.26,38.56,12.99,637930.13,17.58
1398754.7,38.56,12.98,637783.37,17.58
1398944.15,38.57,12.99,637743.2,17.58
1398688.41,38.57,13.0,638109.47,17.6
1398432.67,38.58,13.0,638065.41,17.6
1398056.84,38.57,13.0,637825.41,17.6
1398056.84,38.57,13.0,637825.41,17.6
1397980.6,38.58,13.0,637990.99,17.61
1398997.09,38.62,13.04,637917.8,17.61
1398997.09,38.62,13.04,637917.8,17.61
1398930.21,38.62,13.05,637912.69,17.61
1398674.47,38.63,13.05,637910.41,17.62
1398674.47,38.63,13.05,637910.41,17.62
1398674.47,38.63,13.05,637910.41,17.62
1398607.59,38.63,13.06,637910.41,17.62
1398540.71,38.64,13.07,637937.79,17.63
1398284.97,38.64,13.07,637949.54,17.63
1398474.42,38.65,13.08,637910.41,17.63
1398218.68,38.66,13.08,638764.85,17.66
1397962.94,38.66,13.09,638698.42,17.66
1397810.43,38.66,13.08,638768.04,17.67
1397587.75,38.66,13.08,638426.53,17.66
1397332.01,38.66,13.08,638419.13,17.66
1397332.01,38.66,13.08,638419.13,17.66
1397076.27,38.66,13.09,638419.13,17.67
1396820.54,38.67,13.09,638661.01,17.68
1397009.99,38.68,13.1,638553.08,17.68
1396943.11,38.68,13.11,638421.23,17.68
1396687.37,38.69,13.11,638604.63,17.69
1396518.1,38.69,13.12,639542.46,17.72
1396261.84,38.7,13.12,639139.13,17.71
1396459.69,38.71,13.13,639131.73,17.72
1396459.69,38.71,13.13,639170.5,17.72
1396203.95,38.71,13.14,639170.5,17.72
1395948.22,38.71,13.14,639237.92,17.73
1395948.22,38.71,13.14,639221.45,17.73
1395881.33,38.72,13.15,639187.5,17.73
1395881.33,38.72,13.15,639165.2,17.73
1395881.33,38.72,13.15,639213.74,17.73
1395625.6,38.72,13.15,639197.62,17.74
1395625.6,38.72,13.15,639197.62,17.74
1395625.6,38.72,13.15,639197.62,17.74
1395252.0,38.72,13.15,639393.97,17.74
1394996.27,38.72,13.15,639352.17,17.75
1394740.53,38.73,13.15,639266.88,17.75
1394740.53,38.73,13.15,639266.88,17.75
1394229.05,38.73,13.16,639851.48,17.78
1394587.15,38.75,13.17,640678.79,17.8
1394587.15,38.75,13.17,640678.84,17.8
1394331.41,38.75,13.18,640183.77,17.79
1394331.41,38.75,13.18,640183.77,17.79
1394264.53,38.76,13.18,639736.73,17.78
1394264.53,38.76,13.18,639737.24,17.78
1394008.79,38.76,13.19,641264.49,17.83
1394008.79,38.76,13.19,641266.32,17.83
1394008.79,38.76,13.19,641180.34,17.83
1394512.58,38.79,13.21,640951.44,17.83
1394018.74,38.78,13.2,640407.58,17.81
1394018.74,38.78,13.2,640407.58,17.81
1393664.81,38.78,13.2,640293.86,17.82
1393409.07,38.78,13.21,640288.99,17.82
1393223.14,38.78,13.21,640024.35,17.82
1393223.14,38.78,13.21,640133.72,17.82
1393412.59,38.79,13.22,640131.19,17.82
1393027.4,38.79,13.21,640131.19,17.82
1392960.52,38.79,13.22,640316.92,17.83
1393246.87,38.8,13.23,640155.37,17.83
1392991.13,38.81,13.23,640131.19,17.83
1392754.11,38.81,13.24,641711.73,17.88
1392677.87,38.82,13.24,641190.42,17.87
1392677.87,38.82,13.24,641190.21,17.87
1392807.63,38.83,13.25,641332.53,17.88
1392079.42,38.82,13.24,640780.02,17.87
1391823.68,38.82,13.25,640775.14,17.87
1391897.54,38.83,13.26,640772.62,17.88
1391641.8,38.83,13.26,640772.62,17.88
1391386.06,38.84,13.26,640928.53,17.89
1391130.33,38.84,13.27,640863.86,17.89
1391130.33,38.84,13.27,640863.86,17.89
1390874.59,38.85,13.27,640773.57,17.9
1390705.32,38.85,13.28,641550.98,17.92
1390365.92,38.85,13.28,641105.03,17.92
1390110.18,38.86,13.28,641097.63,17.92
1389854.44,38.86,13.29,641097.63,17.92
1389598.7,38.86,13.29,641106.33,17.93
1389598.7,38.86,13.29,641106.33,17.93
1389531.82,38.87,13.3,641125.45,17.93
1389729.67,38.88,13.31,641331.87,17.94
1389218.19,38.89,13.31,641674.81,17.96
1389218.19,38.89,13.31,641674.81,17.96
1388915.78,38.88,13.31,641372.4,17.96
1388660.04,38.89,13.31,641314.75,17.96
1388733.91,38.9,13.32,641307.36,17.96
1388667.02,38.9,13.33,641307.36,17.97
1388411.29,38.91,13.33,641307.36,17.97
1388344.4,38.91,13.34,641400.33,17.98
1388277.52,38.92,13.35,641327.17,17.98
1388277.52,38.92,13.35,641327.17,17.98
1388277.52,38.92,13.35,641327.17,17.98
1388021.78,38.92,13.35,641307.36,17.98
1387766.04,38.93,13.35,642210.51,18.01
1387699.16,38.94,13.36,642335.82,18.02
1387315.57,38.93,13.36,642073.9,18.02
1387248.69,38.94,13.36,642068.78,18.02
1387181.81,38.94,13.37,642066.5,18.03
1386926.07,38.95,13.37,642066.5,18.03
1386859.19,38.95,13.38,642114.93,18.04
1387057.04,38.97,13.39,642184.72,18.04
1387057.04,38.97,13.39,642147.52,18.04
1387057.04,38.97,13.39,642093.36,18.04
1387057.04,38.97,13.39,642184.37,18.04
1386757.44,38.96,13.39,641792.99,18.03
1386501.7,38.96,13.39,641749.32,18.03
1386501.7,38.96,13.39,641658.31,18.03
1386118.11,38.96,13.38,641583.76,18.03
1385871.73,38.96,13.39,642521.34,18.06
1386100.25,38.97,13.4,642673.45,18.07
1386100.25,38.97,13.4,642775.74,18.07
1386289.7,38.98,13.41,642771.06,18.08
1384243.79,39.01,13.44,642763.66,18.12
1384176.91,39.02,13.45,642796.11,18.12
1383896.72,39.02,13.44,642556.42,18.12
1383640.98,39.02,13.45,642567.8,18.12
1383640.98,39.02,13.45,642567.81,18.12
1383385.24,39.03,13.45,642543.87,18.13
1383318.36,39.03,13.46,642521.26,18.13
1383062.62,39.04,13.46,642521.26,18.13
1383063.76,39.04,13.46,642523.48,18.13
1382996.88,39.04,13.47,643255.86,18.16
1382996.88,39.04,13.47,643248.11,18.16
1383070.74,39.05,13.48,643670.91,18.17
1383003.86,39.06,13.49,643665.8,18.18
1382936.98,39.07,13.49,643663.52,18.18
1382936.98,39.07,13.49,643675.51,18.18
1382681.24,39.07,13.5,643675.51,18.19
1382681.24,39.07,13.5,643675.51,18.19
1382681.24,39.07,13.5,643675.51,18.19
1382572.38,39.07,13.49,643566.65,18.19
1382738.16,39.08,13.51,643589.93,18.19
1382482.42,39.08,13.51,643585.9,18.19
1382226.69,39.09,13.51,643581.11,18.2
1382226.69,39.09,13.51,643581.11,18.2
1381970.95,39.09,13.52,644254.41,18.22
1381974.38,39.09,13.52,644291.23,18.22
1381751.94,39.09,13.51,644010.83,18.22
1379706.03,39.12,13.54,644003.43,18.26
1379450.29,39.12,13.55,643906.39,18.26
1379194.55,39.13,13.55,643901.51,18.27
1378938.82,39.13,13.56,643898.99,18.27
1378729.21,39.13,13.55,643848.53,18.27
1378473.47,39.13,13.56,644367.4,18.29
1378217.74,39.13,13.56,643874.05,18.28
1378217.74,39.13,13.56,643874.05,18.28
1378217.74,39.13,13.56,643874.05,18.28
1378217.74,39.13,13.56,643874.05,18.28
1377832.55,39.13,13.55,643466.9,18.27
1377576.81,39.13,13.56,643645.97,18.28
1377396.62,39.14,13.56,644534.87,18.31
1377551.18,39.15,13.58,644233.18,18.31
1377551.18,39.15,13.58,644233.18,18.31
1377295.44,39.16,13.58,644225.78,18.32
1377039.7,39.16,13.59,644225.78,18.32
1376783.96,39.16,13.59,644461.34,18.33
1376528.22,39.17,13.59,644510.95,18.34
1376272.48,39.17,13.6,644430.37,18.34
1376092.3,39.18,13.6,645309.09,18.37
1376246.85,39.19,13.62,644967.37,18.37
1375991.11,39.2,13.62,644959.97,18.37
1375735.38,39.2,13.63,644959.97,18.38
1375576.52,39.2,13.63,644801.12,18.37
1375765.97,39.21,13.64,644881.39,18.38
1375765.97,39.21,13.64,644881.39,18.38
1375024.38,39.2,13.63,644089.59,18.36
1374768.64,39.2,13.63,644033.27,18.37
1374027.06,39.19,13.62,643291.69,18.35
1374155.37,39.2,13.63,643267.75,18.35
1373899.63,39.21,13.63,644064.75,18.38
1373558.11,39.2,13.63,643926.1,18.38
1373558.11,39.2,13.63,643926.1,18.38
1373302.37,39.21,13.63,643836.54,18.38
1373046.63,39.21,13.64,643790.87,18.38
1372790.9,39.21,13.64,643786.0,18.39
1372864.76,39.22,13.65,643783.47,18.39
1372609.02,39.23,13.65,643979.45,18.4
1372353.28,39.23,13.66,643840.08,18.41
1372143.68,39.23,13.65,643783.47,18.4
1371872.55,39.22,13.65,643698.46,18.4
1371872.55,39.22,13.65,643698.46,18.4
1371616.81,39.23,13.65,644355.78,18.43
1371361.07,39.23,13.66,644169.42,18.43
1371361.07,39.23,13.66,644169.42,18.43
1371361.07,39.23,13.66,644169.42,18.43
1371536.21,39.24,13.67,643820.23,18.42
1371274.72,39.25,13.67,644253.19,18.44
1371207.84,39.25,13.68,644248.07,18.44
1370952.1,39.26,13.68,644245.79,18.45
1371025.96,39.27,13.69,644334.19,18.45
1370770.22,39.27,13.7,644277.65,18.46
1370514.48,39.27,13.7,644264.68,18.46
1370447.6,39.28,13.71,644618.44,18.48
1370637.05,39.29,13.72,644738.3,18.48
1370637.05,39.29,13.72,644738.3,18.48
1370251.86,39.29,13.71,644367.87,18.47
1369996.12,39.29,13.72,645016.45,18.5
1369740.38,39.29,13.72,645009.28,18.5
1369585.08,39.29,13.72,644850.24,18.5
1369329.34,39.3,13.72,644850.02,18.51
1369073.6,39.3,13.73,644933.65,18.51
1369073.6,39.3,13.73,644933.65,18.51
1368817.86,39.3,13.73,644856.09,18.52
1368562.12,39.31,13.73,644850.02,18.52
1368403.27,39.3,13.73,644691.16,18.52
1368336.38,39.31,13.74,644927.22,18.53
1368080.65,39.32,13.74,644822.67,18.53
1367824.91,39.32,13.75,644879.44,18.54
1367569.17,39.32,13.75,644874.27,18.54
1367313.43,39.33,13.75,644872.04,18.55
1367246.55,39.34,13.76,644872.04,18.55
1366838.44,39.33,13.75,644445.26,18.54
1366582.7,39.33,13.76,644552.65,18.55
1366772.15,39.34,13.77,644448.24,18.55
1366775.58,39.34,13.77,644507.11,18.55
1366390.39,39.34,13.76,644504.14,18.55
1366134.65,39.34,13.77,645141.71,18.58
1365888.28,39.35,13.77,644723.6,18.57
1365678.67,39.34,13.77,644484.3,18.57
1365678.67,39.34,13.77,644484.3,18.57
1365413.57,39.35,13.77,644512.62,18.57
1364413.57,39.33,13.75,643512.62,18.55
1364611.43,39.34,13.77,643505.22,18.55
1364611.43,39.34,13.77,643462.78,18.55
1364611.43,39.34,13.77,643462.78,18.55
1364355.69,39.34,13.77,643558.71,18.56
1364099.95,39.35,13.77,643501.46,18.56
1363844.21,39.35,13.78,643475.83,18.57
1363777.33,39.36,13.79,644304.09,18.59
1363403.74,39.35,13.78,643854.64,18.58
1363406.02,39.35,13.78,643908.58,18.59
1363225.84,39.36,13.79,643757.28,18.59
1363367.02,39.37,13.8,644591.37,18.62
1363111.28,39.38,13.81,644583.97,18.62
1362816.16,39.37,13.8,644279.24,18.61
1362816.16,39.37,13.8,644279.24,18.61
1362560.42,39.38,13.8,644279.24,18.62
1362513.35,39.38,13.81,644154.6,18.62
1362679.12,39.39,13.82,644221.95,18.62
1362844.9,39.4,13.83,644154.6,18.62
1362844.9,39.4,13.83,644154.6,18.62
1362846.05,39.4,13.83,644195.77,18.62
1362689.48,39.4,13.83,644040.88,18.62
1362347.96,39.39,13.82,644149.23,18.63
1362092.22,39.4,13.82,644111.29,18.63
1361836.48,39.4,13.83,644040.88,18.63
1361836.48,39.4,13.83,644040.88,18.63
1361544.96,39.4,13.82,644639.76,18.65
1361544.96,39.4,13.82,644639.76,18.65
1361478.08,39.4,13.83,644449.64,18.65
1361667.53,39.42,13.84,644647.65,18.66
1361411.79,39.42,13.85,644647.65,18.67
1361485.66,39.43,13.86,644647.65,18.67
1361485.66,39.43,13.86,644647.65,18.67
1361229.92,39.43,13.86,644650.29,18.67
1360844.73,39.43,13.85,644502.56,18.67
1361034.18,39.44,13.86,644499.92,18.68
1360778.44,39.44,13.87,644499.92,18.68
1360393.25,39.44,13.86,644553.45,18.68
1360326.37,39.44,13.87,644539.57,18.69
1360070.63,39.45,13.87,644499.92,18.69
1359814.89,39.45,13.88,645061.27,18.71
1359559.15,39.46,13.88,645056.1,18.72
1359303.41,39.46,13.89,645053.88,18.73
1359305.7,39.46,13.89,645073.31,18.73
1359049.96,39.46,13.89,645124.4,18.73
1358794.22,39.47,13.89,645096.29,18.74
1358727.34,39.48,13.9,645074.84,18.74
1358727.34,39.48,13.9,645074.84,18.74
1358727.34,39.48,13.9,645074.84,18.74
1358471.6,39.48,13.91,645311.27,18.75
1358471.6,39.48,13.91,645311.27,18.75
1358215.86,39.48,13.91,645136.31,18.75
1358215.86,39.48,13.91,645136.31,18.75
1357960.12,39.49,13.91,645260.01,18.76
1357704.38,39.49,13.92,645252.61,18.77
1357704.38,39.49,13.92,645252.61,18.77
1357448.65,39.5,13.92,645252.61,18.77
1357239.04,39.49,13.92,644964.41,18.77
1356983.31,39.5,13.92,645703.76,18.79
1356983.31,39.5,13.92,645703.76,18.79
1356727.57,39.5,13.93,645296.67,18.79
1356471.83,39.5,13.93,646314.63,18.82
1356471.83,39.5,13.93,646314.63,18.82
1356471.83,39.5,13.93,646314.63,18.82
1356688.4,39.52,13.94,645637.26,18.81
1356956.35,39.54,13.96,646315.2,18.83
1356434.61,39.53,13.96,645694.41,18.82
1356632.46,39.54,13.97,645694.41,18.82
1356632.46,39.54,13.97,645694.41,18.82
1356565.58,39.55,13.97,645694.41,18.82
1356565.58,39.55,13.97,645694.41,18.82
1356309.84,39.55,13.98,645695.9,18.83
1356054.1,39.56,13.98,645694.41,18.83
1355987.22,39.56,13.99,645694.41,18.84
1355613.63,39.56,13.98,645705.99,18.84
1355546.75,39.57,13.99,645719.81,18.85
1355291.01,39.57,14.0,645766.76,18.85
1355035.27,39.57,14.0,646329.13,18.88
1354968.39,39.58,14.01,646324.01,18.88
1354901.51,39.59,14.01,646321.73,18.88
1355099.36,39.6,14.03,646321.73,18.89
1355099.36,39.6,14.03,646321.73,18.89
1354715.77,39.59,14.02,646388.87,18.89
1354460.03,39.6,14.02,646342.43,18.9
1354393.15,39.6,14.03,646321.73,18.9
1354137.41,39.61,14.04,646837.64,18.92
1354070.53,39.62,14.04,646950.15,18.93
1354070.53,39.62,14.04,646950.15,18.93
1353814.79,39.62,14.05,646934.47,18.93
1353814.79,39.62,14.05,646934.47,18.93
1354004.24,39.63,14.06,646929.79,18.94
1353619.05,39.63,14.05,646927.07,18.94
1353552.17,39.63,14.06,646927.07,18.94
1353552.17,39.63,14.06,646927.07,18.94
1353741.62,39.64,14.07,647331.36,18.96
1353674.74,39.65,14.08,647131.71,18.96
1353419.0,39.66,14.08,646955.04,18.96
1353181.98,39.66,14.09,648430.42,19.0
1353023.12,39.66,14.08,648271.56,19.0
1352864.81,39.66,14.08,648496.97,19.01
1352932.62,39.67,14.1,648002.12,19.0
1352300.02,39.66,14.09,647458.22,18.99
1352300.02,39.66,14.09,647458.22,18.99
1352300.02,39.66,14.09,647458.22,18.99
1352489.47,39.67,14.1,647453.54,18.99
1352422.59,39.68,14.11,647450.82,19.0
1352166.85,39.69,14.11,647546.86,19.01
1352099.97,39.69,14.12,647506.96,19.01
1352099.97,39.69,14.12,647506.96,19.01
1351957.21,39.69,14.12,647472.63,19.01
1351701.47,39.7,14.12,647821.26,19.02
1351701.47,39.7,14.12,647821.26,19.02
1351701.47,39.7,14.12,647821.26,19.02
1351445.74,39.7,14.13,647635.81,19.02
1351445.74,39.7,14.13,647635.81,19.02
1351446.88,39.7,14.13,647637.54,19.02
1351380.0,39.71,14.13,647452.54,19.02
1351124.26,39.71,14.14,648320.09,19.06
1351124.26,39.71,14.14,648320.09,19.06
1350966.54,39.71,14.13,648162.37,19.05
1350710.81,39.71,14.14,648157.5,19.06
1350455.07,39.72,14.14,648154.98,19.06
1350644.52,39.73,14.15,648256.0,19.07
1350388.78,39.73,14.16,648307.66,19.07
1350133.04,39.74,14.16,648156.03,19.08
1349877.3,39.74,14.17,648640.52,19.1
1349877.3,39.74,14.17,648640.52,19.1
1349879.41,39.74,14.17,648642.63,19.1
1349879.41,39.74,14.17,648642.63,19.1
1349879.41,39.74,14.17,648642.63,19.1
1349879.41,39.74,14.17,648642.63,19.1
1349623.67,39.74,14.17,648347.66,19.09
1349556.79,39.75,14.18,648626.84,19.11
1349556.79,39.75,14.18,648626.84,19.11
1349556.79,39.75,14.18,648667.0,19.11
1349301.05,39.76,14.18,648659.6,19.11
1349045.31,39.76,14.19,648659.6,19.12
1348789.57,39.76,14.19,648773.16,19.13
1348722.69,39.77,14.2,648713.82,19.13
1348337.5,39.77,14.19,648491.81,19.13
1348337.5,39.77,14.19,648492.52,19.13
1348081.76,39.77,14.2,648438.3,19.13
1347826.02,39.77,14.2,648791.68,19.15
1347570.28,39.78,14.21,648685.49,19.15
1347759.73,39.79,14.22,648908.05,19.16
1347759.73,39.79,14.22,648985.07,19.16
1347374.54,39.78,14.21,648763.8,19.16
1347118.8,39.79,14.21,648758.93,19.16
1346863.07,39.79,14.22,648756.41,19.17
1346607.33,39.8,14.22,648756.41,19.17
1346893.68,39.81,14.24,648976.48,19.18
1346893.68,39.81,14.24,648964.08,19.18
1346893.68,39.81,14.24,648964.08,19.18
1346637.94,39.81,14.24,648762.73,19.18
1346571.06,39.82,14.25,648744.01,19.18
1346315.32,39.83,14.25,649585.32,19.22
1346317.61,39.83,14.25,649587.67,19.22
1346061.87,39.83,14.26,649276.75,19.21
1345728.51,39.83,14.25,649145.21,19.21
1345472.77,39.83,14.26,649137.82,19.22
1345405.89,39.84,14.26,649137.81,19.22
1345595.34,39.85,14.27,649259.5,19.23
1345761.12,39.86,14.29,649139.43,19.23
1345505.38,39.86,14.29,649765.42,19.25
1345249.64,39.87,14.29,649378.73,19.25
1344993.91,39.87,14.3,649301.09,19.25
1344993.91,39.87,14.3,649301.09,19.25
1344618.08,39.87,14.29,650024.37,19.27
1344541.83,39.87,14.3,649971.36,19.28
1344286.09,39.88,14.3,649966.19,19.28
1344030.36,39.88,14.31,649963.97,19.29
1343738.84,39.88,14.3,649590.09,19.28
1343738.84,39.88,14.3,649590.09,19.28
1343738.84,39.88,14.3,649590.09,19.28
1343483.1,39.88,14.31,649811.13,19.29
1343611.41,39.89,14.32,649613.49,19.29
1343355.67,39.9,14.32,650145.07,19.31
1343429.53,39.91,14.33,649946.52,19.31
1343322.96,39.9,14.33,649839.95,19.3
1342322.96,39.89,14.31,648839.95,19.28
1342282.85,39.9,14.32,649233.68,19.3
1342387.83,39.91,14.33,649773.52,19.32
1342132.1,39.91,14.34,649768.69,19.32
1341876.36,39.91,14.34,649766.12,19.33
1342065.81,39.93,14.35,650073.52,19.34
1341810.07,39.93,14.36,650040.73,19.34
1341554.33,39.93,14.36,649766.12,19.34
1341487.45,39.94,14.37,650541.72,19.37
1341570.67,39.95,14.38,650637.19,19.38
1341328.49,39.96,14.38,650662.87,19.38
1341072.75,39.96,14.39,650658.0,19.39
1340817.01,39.97,14.39,650655.47,19.39
1340817.01,39.97,14.39,650694.26,19.4
1340561.27,39.97,14.4,650781.6,19.4
1340305.53,39.97,14.4,650818.89,19.41
1340305.53,39.97,14.4,650818.89,19.41
1340305.53,39.97,14.4,650819.49,19.41
1340049.79,39.98,14.4,650709.96,19.41
1339837.36,39.97,14.4,650374.67,19.4
1339581.62,39.98,14.41,651016.9,19.43
1339401.99,39.99,14.41,650765.94,19.43
1339401.99,39.99,14.41,650786.77,19.43
1339420.14,39.99,14.42,650730.39,19.43
1339420.14,39.99,14.42,650730.39,19.43
1339164.4,40.0,14.42,650725.52,19.44
1339164.4,40.0,14.42,650725.52,19.44
1338908.67,40.0,14.43,650722.99,19.44
1338522.1,40.0,14.42,650426.24,19.44
1338711.55,40.01,14.43,650426.24,19.44
1338713.84,40.01,14.43,650495.59,19.44
1338713.84,40.01,14.43,650495.59,19.44
1338458.1,40.01,14.44,650779.39,19.45
1338202.36,40.02,14.44,650537.76,19.45
1337946.62,40.02,14.45,650506.34,19.46
1337690.88,40.03,14.45,650976.71,19.48
1337532.03,40.02,14.45,650817.85,19.47
1337465.15,40.03,14.46,650922.11,19.48
1337465.15,40.03,14.46,650922.11,19.48
1337398.26,40.04,14.46,650916.99,19.49
1337564.04,40.05,14.48,650914.71,19.49
1337497.16,40.06,14.48,650943.72,19.5
1337430.28,40.06,14.49,650917.41,19.5
1337174.54,40.07,14.5,650914.71,19.51
1336970.64,40.07,14.49,651024.31,19.51
1336970.64,40.07,14.49,651024.31,19.51
1336714.91,40.07,14.5,650976.78,19.51
1336459.17,40.07,14.5,650914.71,19.52
1336073.98,40.07,14.49,650530.95,19.51
1335818.24,40.07,14.5,651312.35,19.54
1335818.24,40.07,14.5,651312.89,19.54
1335562.5,40.08,14.5,651308.02,19.54
1335306.76,40.08,14.51,651305.49,19.55
1335239.88,40.09,14.52,651726.41,19.57
1334984.14,40.09,14.52,651655.81,19.57
1335149.92,40.11,14.53,651308.68,19.56
1335152.2,40.11,14.53,651331.19,19.56
1335341.66,40.12,14.54,652585.32,19.61
1335274.77,40.12,14.55,652290.22,19.6
1335440.55,40.14,14.56,652508.91,19.61
1335440.55,40.14,14.56,652510.74,19.61
1335514.42,40.15,14.57,652503.34,19.61
1335258.68,40.15,14.58,652503.34,19.62
1335002.94,40.16,14.58,652610.42,19.63
1335002.94,40.16,14.58,652660.29,19.63
1334936.06,40.16,14.59,652591.36,19.63
1334869.17,40.17,14.6,652570.56,19.64
1334870.32,40.17,14.6,652572.95,19.64
1334614.58,40.18,14.6,652860.87,19.65
1334358.84,40.18,14.61,652856.69,19.66
1334524.62,40.19,14.62,653677.51,19.69
1334268.88,40.2,14.62,653670.11,19.69
1334268.88,40.2,14.62,653670.11,19.69
1334202.0,40.2,14.63,653670.11,19.7
1333946.26,40.21,14.63,653683.85,19.7
1333879.38,40.22,14.64,653796.58,19.71
1333494.19,40.21,14.64,653930.03,19.72
1333238.45,40.21,14.64,653827.99,19.72
1333238.45,40.21,14.64,653827.99,19.72
1333171.57,40.22,14.65,653803.56,19.73
1333171.57,40.22,14.65,653803.56,19.73
1333352.62,40.23,14.66,654613.04,19.75
1333096.88,40.24,14.66,654579.31,19.76
1332841.14,40.24,14.67,654571.91,19.76
1332585.4,40.25,14.67,654571.91,19.77
1332329.66,40.25,14.68,655042.36,19.79
1332329.66,40.25,14.68,655042.36,19.79
1332073.92,40.26,14.68,654964.82,19.79
1332075.07,40.26,14.68,654965.97,19.79
1331819.33,40.26,14.69,654837.61,19.8
1331432.54,40.25,14.68,654679.66,19.79
1331195.52,40.26,14.68,655332.34,19.82
1331452.72,40.27,14.7,655220.94,19.82
1331196.98,40.28,14.7,655213.54,19.82
1330939.58,40.28,14.71,654937.7,19.82
1330683.84,40.29,14.71,654937.7,19.83
1330683.84,40.29,14.71,655079.49,19.83
1330812.15,40.3,14.72,655172.56,19.84
1331010.01,40.31,14.73,655102.51,19.84
1331010.01,40.31,14.73,655102.51,19.84
1330792.38,40.3,14.73,654795.48,19.83
1330725.5,40.31,14.74,654772.46,19.84
1330341.91,40.31,14.73,655191.1,19.85
1330086.17,40.31,14.74,655027.6,19.85
1330089.6,40.31,14.74,655035.02,19.85
1329833.86,40.32,14.74,654893.77,19.85
1329578.12,40.32,14.75,655423.35,19.88
