ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_622d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469131.39,97.95,87.73,465964.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465914.14,97.29
469081.39,97.95,87.73,465910.21,97.29
469081.39,97.95,87.73,465910.21,97.29
469081.39,97.95,87.73,465910.21,97.29
469081.39,97.95,87.73,465910.21,97.29
469081.39,97.95,87.73,465910.21,97.29
469081.39,97.95,87.73,465910.21,97.29
469081.39,97.95,87.73,465910.21,97.29
469081.39,97.95,87.73,465910.21,97.29
468922.76,97.95,87.73,465754.26,97.29
468922.76,97.95,87.73,465754.26,97.29
468922.76,97.95,87.73,465754.26,97.29
468922.76,97.95,87.73,465754.26,97.29
468922.76,97.95,87.73,465754.26,97.29
468922.76,97.95,87.73,465754.26,97.29
468922.76,97.95,87.73,465754.26,97.29
468922.76,97.95,87.73,465754.26,97.29
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468602.76,97.95,87.72,465434.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468282.76,97.94,87.72,465114.26,97.28
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468174.13,97.94,87.72,465040.88,97.29
468015.5,97.94,87.72,464885.85,97.29
468015.5,97.94,87.72,464885.85,97.29
468015.5,97.94,87.72,464885.85,97.29
468015.5,97.94,87.72,464885.85,97.29
467695.5,97.94,87.72,464565.85,97.29
467695.5,97.94,87.72,464565.85,97.29
467695.5,97.94,87.72,464565.85,97.29
467695.5,97.94,87.72,464565.85,97.29
467695.5,97.94,87.72,464565.85,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467701.0,97.94,87.72,464573.44,97.29
467592.37,97.94,87.72,464500.05,97.3
467592.37,97.94,87.72,464500.05,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467433.74,97.94,87.72,464345.02,97.3
467275.11,97.94,87.72,464222.56,97.3
467275.11,97.94,87.72,464222.56,97.3
467275.11,97.94,87.72,464222.56,97.3
467275.11,97.94,87.72,464222.56,97.3
467275.11,97.94,87.72,464222.56,97.3
467275.11,97.94,87.72,464222.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466955.11,97.94,87.72,463902.56,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466796.49,97.94,87.72,463746.61,97.3
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463624.33,97.31
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463671.98,97.32
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466637.86,97.94,87.72,463615.02,97.31
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
466644.51,97.94,87.72,463677.4,97.32
