ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
654,3251,674020,6212,674020
655,3253,675020,6212,675020
656,3261,675830,6212,675830
657,3263,676830,6212,676830
657,3263,677150,6212,677150
658,3265,678150,6212,678150
659,3273,679150,6212,679150
660,3275,680150,6212,680150
661,3283,680150,6212,680150
661,3283,681150,6212,681150
661,3283,682150,6212,682150
661,3283,683150,6212,683150
661,3283,684150,6212,684150
661,3283,685150,6212,685150
662,3285,685960,6212,685960
663,3293,685960,6212,685960
663,3293,685960,6212,685960
664,3301,686960,6212,686960
665,3309,687610,6212,687610
665,3309,688610,6212,688610
665,3309,689610,6212,689610
665,3309,690200,6212,690200
666,3313,690200,6212,690200
667,3321,690430,6212,690430
667,3321,691430,6212,691430
667,3321,691890,6212,691890
667,3321,692890,6212,692890
667,3321,692890,6212,692890
667,3321,693890,6212,693890
667,3321,694260,6212,694260
667,3321,695260,6212,695260
668,3323,696070,6212,696070
669,3325,697070,6212,697070
669,3325,698070,6212,698070
670,3327,699070,6212,699070
670,3327,699540,6212,699540
671,3329,700540,6212,700540
671,3329,701540,6212,701540
671,3329,702540,6212,702540
672,3337,703540,6212,703540
672,3337,704540,6212,704540
673,3339,705540,6212,705540
673,3339,705540,6212,705540
674,3341,706000,6212,706000
675,3343,707000,6212,707000
675,3343,707000,6212,707000
676,3351,708000,6212,708000
676,3351,709000,6212,709000
676,3351,709000,6212,709000
676,3351,709000,6212,709000
677,3359,710000,6212,710000
678,3361,710000,6212,710000
679,3369,711000,6212,711000
679,3369,711000,6212,711000
680,3377,711160,6212,711160
681,3379,712160,6212,712160
682,3381,712970,6212,712970
683,3389,713970,6212,713970
684,3397,713970,6212,713970
684,3397,714970,6212,714970
684,3397,715970,6212,715970
684,3397,716620,6212,716620
685,3405,716990,6212,716990
685,3405,717220,6212,717220
685,3405,718220,6212,718220
685,3405,719030,6212,719030
685,3405,719250,6212,719250
686,3413,719720,6212,719720
687,3421,720270,6212,720270
687,3421,721270,6212,721270
687,3421,722270,6212,722270
688,3429,723270,6212,723270
689,3431,723590,6212,723590
689,3431,723590,6212,723590
689,3431,724590,6212,724590
690,3439,725060,6212,725060
690,3439,725870,6212,725870
690,3439,726870,6212,726870
691,3441,727340,6212,727340
692,3449,728150,6212,728150
692,3449,729150,6212,729150
693,3457,729620,6212,729620
693,3457,730620,6212,730620
693,3457,730780,6212,730780
694,3459,731590,6212,731590
695,3461,732400,6212,732400
695,3461,732400,6212,732400
695,3461,733400,6212,733400
695,3461,734400,6212,734400
696,3469,735400,6212,735400
697,3471,736400,6212,736400
698,3479,737400,6212,737400
699,3487,738400,6212,738400
699,3487,739400,6212,739400
700,3495,740400,6212,740400
700,3495,741210,6212,741210
700,3495,742210,6212,742210
700,3495,743210,6212,743210
701,3497,744210,6212,744210
701,3497,745210,6212,745210
702,3505,746210,6212,746210
702,3505,747210,6212,747210
703,3507,747670,6212,747670
704,3509,748480,6212,748480
704,3509,749480,6212,749480
705,3511,749480,6212,749480
706,3513,750070,6212,750070
706,3513,751070,6212,751070
706,3513,752070,6212,752070
707,3515,753070,6212,753070
708,3523,754070,6212,754070
709,3525,754880,6212,754880
710,3533,755880,6212,755880
710,3533,756530,6212,756530
711,3537,756530,6212,756530
712,3539,757530,6212,757530
713,3547,758340,6212,758340
714,3555,758810,6212,758810
714,3555,759360,6212,759360
715,3557,760170,6212,760170
715,3557,761170,6212,761170
715,3557,762170,6212,762170
716,3565,762980,6212,762980
717,3567,763790,6212,763790
717,3567,764790,6212,764790
717,3567,765790,6212,765790
717,3567,766260,6212,766260
717,3567,766420,6212,766420
718,3569,766890,6212,766890
718,3569,766890,6212,766890
718,3569,766890,6212,766890
719,3571,767700,6212,767700
719,3571,768700,6212,768700
719,3571,769700,6212,769700
719,3571,770700,6212,770700
720,3573,771170,6212,771170
720,3573,771640,6212,771640
720,3573,772640,6212,772640
720,3573,773640,6212,773640
720,3573,774450,6212,774450
720,3573,775450,6212,775450
720,3573,776450,6212,776450
720,3573,777450,6212,777450
721,3575,778260,6212,778260
721,3575,778850,6212,778850
721,3575,779660,6212,779660
722,3583,780660,6212,780660
722,3583,781470,6212,781470
723,3591,781470,6212,781470
723,3591,782280,6212,782280
723,3591,783280,6212,783280
724,3599,784280,6212,784280
725,3603,785090,6212,785090
725,3603,785900,6212,785900
725,3603,786710,6212,786710
725,3603,787520,6212,787520
725,3603,788170,6212,788170
725,3603,789170,6212,789170
726,3605,789170,6212,789170
727,3613,790170,6212,790170
727,3613,790820,6212,790820
728,3621,791280,6212,791280
729,3629,792280,6212,792280
730,3637,793280,6212,793280
730,3637,794280,6212,794280
730,3637,795280,6212,795280
730,3637,795280,6212,795280
731,3645,803280,6212,803280
731,3645,804280,6212,804280
731,3645,805280,6212,805280
731,3645,805750,6212,805750
732,3647,806070,6212,806070
733,3655,806390,6212,806390
734,3663,807200,6212,807200
734,3663,808200,6212,808200
735,3671,809200,6212,809200
735,3671,809200,6212,809200
736,3679,810200,6212,810200
737,3687,811010,6212,811010
737,3687,812010,6212,812010
738,3689,812820,6212,812820
739,3691,813630,6212,813630
740,3693,814440,6212,814440
741,3695,815440,6212,815440
741,3695,816440,6212,816440
742,3703,817440,6212,817440
742,3703,818440,6212,818440
742,3703,819440,6212,819440
742,3703,819910,6212,819910
743,3711,820910,6212,820910
743,3711,821910,6212,821910
743,3711,822910,6212,822910
743,3711,823560,6212,823560
743,3711,824560,6212,824560
744,3719,825560,6212,825560
744,3719,826560,6212,826560
745,3721,826790,6212,826790
745,3721,827440,6212,827440
745,3721,828440,6212,828440
745,3721,829440,6212,829440
745,3721,830440,6212,830440
745,3721,831440,6212,831440
745,3721,832250,6212,832250
745,3721,833250,6212,833250
746,3729,833250,6212,833250
747,3737,834250,6212,834250
747,3737,834720,6212,834720
748,3739,835530,6212,835530
748,3739,835850,6212,835850
748,3739,835850,6212,835850
748,3739,835850,6212,835850
748,3739,836850,6212,836850
748,3739,837070,6212,837070
748,3739,838070,6212,838070
749,3741,838300,6212,838300
750,3743,839110,6212,839110
750,3743,839110,6212,839110
751,3745,840110,6212,840110
751,3745,841110,6212,841110
752,3747,841430,6212,841430
752,3747,842430,6212,842430
753,3755,843430,6212,843430
753,3755,844430,6212,844430
753,3755,845430,6212,845430
753,3755,846240,6212,846240
753,3755,847050,6212,847050
753,3755,847280,6212,847280
753,3755,848280,6212,848280
754,3763,849280,6212,849280
754,3763,850280,6212,850280
754,3763,851280,6212,851280
754,3763,852280,6212,852280
754,3763,853280,6212,853280
755,3764,854280,6212,854280
755,3764,854600,6212,854600
756,3768,855600,6212,855600
757,3776,856600,6212,856600
757,3776,856600,6212,856600
758,3778,857600,6212,857600
759,3786,858600,6212,858600
759,3786,860600,6212,860600
760,3794,860820,6212,860820
760,3794,860820,6212,860820
760,3794,861820,6212,861820
760,3794,862820,6212,862820
760,3794,863820,6212,863820
761,3802,863980,6212,863980
762,3804,863980,6212,863980
762,3804,864980,6212,864980
763,3808,865980,6212,865980
763,3808,866790,6212,866790
763,3808,867790,6212,867790
764,3816,868260,6212,868260
765,3818,868490,6212,868490
766,3820,869300,6212,869300
767,3822,869620,6212,869620
767,3822,870430,6212,870430
767,3822,870750,6212,870750
768,3824,871210,6212,871210
768,3824,872210,6212,872210
769,3826,873210,6212,873210
770,3828,873860,6212,873860
770,3828,874860,6212,874860
770,3828,875860,6212,875860
771,3830,876860,6212,876860
771,3830,877860,6212,877860
772,3832,878860,6212,878860
773,3834,879860,6212,879860
773,3834,880670,6212,880670
774,3842,881480,6212,881480
774,3842,882480,6212,882480
774,3842,883480,6212,883480
775,3850,884480,6212,884480
776,3852,885480,6212,885480
776,3852,886480,6212,886480
777,3860,887480,6212,887480
777,3860,888290,6212,888290
778,3868,889290,6212,889290
778,3868,890290,6212,890290
778,3868,891290,6212,891290
779,3870,892100,6212,892100
780,3878,893100,6212,893100
781,3886,894100,6212,894100
781,3886,894690,6212,894690
781,3886,895690,6212,895690
781,3886,896690,6212,896690
781,3886,897690,6212,897690
782,3894,897690,6212,897690
782,3894,898010,6212,898010
783,3902,898010,6212,898010
784,3910,898010,6212,898010
785,3918,899010,6212,899010
785,3918,899010,6212,899010
785,3918,899820,6212,899820
785,3918,900820,6212,900820
786,3926,900980,6212,900980
787,3928,901790,6212,901790
788,3936,902020,6212,902020
788,3936,902020,6212,902020
789,3938,902830,6212,902830
789,3938,903200,6212,903200
790,3940,903850,6212,903850
790,3940,904850,6212,904850
790,3940,905850,6212,905850
791,3942,906170,6212,906170
792,3950,906640,6212,906640
793,3952,906870,6212,906870
794,3960,914870,6212,914870
794,3960,915680,6212,915680
794,3960,916680,6212,916680
795,3962,917490,6212,917490
795,3962,918490,6212,918490
796,3964,919490,6212,919490
796,3964,920490,6212,920490
796,3964,921490,6212,921490
796,3964,922300,6212,922300
796,3964,923300,6212,923300
797,3972,924110,6212,924110
798,3980,925110,6212,925110
798,3980,925580,6212,925580
798,3980,926050,6212,926050
799,3988,927050,6212,927050
799,3988,927370,6212,927370
799,3988,927840,6212,927840
799,3988,928840,6212,928840
799,3988,929840,6212,929840
800,3990,930840,6212,930840
800,3990,931160,6212,931160
801,3992,931390,6212,931390
801,3992,932390,6212,932390
802,4000,933390,6212,933390
802,4000,934390,6212,934390
802,4000,935200,6212,935200
802,4000,936010,6212,936010
803,4008,937010,6212,937010
804,4010,937480,6212,937480
804,4010,938480,6212,938480
804,4010,938950,6212,938950
805,4018,939950,6212,939950
805,4018,940950,6212,940950
805,4018,941950,6212,941950
805,4018,942950,6212,942950
806,4026,943540,6212,943540
806,4026,944010,6212,944010
807,4034,944010,6212,944010
807,4034,944820,6212,944820
807,4034,944820,6212,944820
808,4042,944820,6212,944820
808,4042,948820,6212,948820
808,4042,949820,6212,949820
809,4050,951820,6212,951820
809,4050,952630,6212,952630
809,4050,953440,6212,953440
810,4058,954440,6212,954440
811,4060,954990,6212,954990
811,4060,955990,6212,955990
812,4068,956990,6212,956990
812,4068,957990,6212,957990
813,4076,958990,6212,958990
813,4076,959990,6212,959990
813,4076,960990,6212,960990
813,4076,961450,6212,961450
813,4076,962450,6212,962450
813,4076,962920,6212,962920
813,4076,963390,6212,963390
813,4076,964390,6212,964390
814,4084,965390,6212,965390
815,4088,966390,6212,966390
815,4088,967200,6212,967200
816,4090,967570,6212,967570
816,4090,968570,6212,968570
817,4092,968570,6212,968570
817,4092,969570,6212,969570
817,4092,970040,6212,970040
817,4092,971040,6212,971040
818,4094,971260,6212,971260
818,4094,972260,6212,972260
818,4094,973260,6212,973260
818,4094,973260,6212,973260
819,4102,974260,6212,974260
819,4102,975260,6212,975260
819,4102,976260,6212,976260
819,4102,977260,6212,977260
819,4102,978070,6212,978070
819,4102,979070,6212,979070
820,4104,980070,6212,980070
820,4104,981070,6212,981070
821,4106,982070,6212,982070
821,4106,983070,6212,983070
822,4114,984070,6212,984070
822,4114,984540,6212,984540
822,4114,985350,6212,985350
822,4114,985820,6212,985820
822,4114,986290,6212,986290
822,4114,987290,6212,987290
822,4114,987290,6212,987290
822,4114,987760,6212,987760
823,4122,988130,6212,988130
824,4130,989130,6212,989130
825,4132,989600,6212,989600
825,4132,990600,6212,990600
825,4132,991600,6212,991600
826,4134,991830,6212,991830
827,4142,992480,6212,992480
827,4142,992850,6212,992850
828,4144,993660,6212,993660
828,4144,994660,6212,994660
828,4144,995660,6212,995660
828,4144,996130,6212,996130
828,4144,997130,6212,997130
828,4144,997130,6212,997130
829,4146,998130,6212,998130
829,4146,999130,6212,999130
829,4146,999130,6212,999130
830,4148,999130,6212,999130
831,4156,999600,6212,999600
831,4156,1000600,6212,1000600
831,4156,1000920,6212,1000920
831,4156,1001150,6212,1001150
831,4156,1001310,6212,1001310
832,4158,1002310,6212,1002310
832,4158,1003310,6212,1003310
832,4158,1004310,6212,1004310
832,4158,1004310,6212,1004310
832,4158,1004780,6212,1004780
832,4158,1005590,6212,1005590
833,4160,1006180,6212,1006180
834,4168,1007180,6212,1007180
834,4168,1007830,6212,1007830
834,4168,1009830,6212,1009830
834,4168,1010830,6212,1010830
834,4168,1011830,6212,1011830
834,4168,1012830,6212,1012830
835,4176,1013830,6212,1013830
835,4176,1014830,6212,1014830
835,4176,1015830,6212,1015830
836,4178,1016830,6212,1016830
837,4186,1017150,6212,1017150
837,4186,1021150,6212,1021150
837,4186,1022150,6212,1022150
837,4186,1023150,6212,1023150
838,4194,1023800,6212,1023800
839,4202,1023800,6212,1023800
840,4204,1024800,6212,1024800
841,4206,1025800,6212,1025800
841,4206,1026610,6212,1026610
842,4214,1027420,6212,1027420
842,4214,1028420,6212,1028420
842,4214,1028420,6212,1028420
842,4214,1028890,6212,1028890
843,4222,1029890,6212,1029890
844,4224,1030120,6212,1030120
844,4224,1031120,6212,1031120
844,4224,1032120,6212,1032120
844,4224,1033120,6212,1033120
844,4224,1034120,6212,1034120
844,4224,1035120,6212,1035120
844,4224,1036120,6212,1036120
844,4224,1037120,6212,1037120
844,4224,1038120,6212,1038120
844,4224,1038120,6212,1038120
845,4226,1038120,6212,1038120
846,4234,1038930,6212,1038930
847,4242,1038930,6212,1038930
848,4250,1039740,6212,1039740
848,4250,1040740,6212,1040740
848,4250,1041740,6212,1041740
849,4258,1041740,6212,1041740
849,4258,1041900,6212,1041900
850,4266,1042220,6212,1042220
850,4266,1043220,6212,1043220
851,4267,1043220,6212,1043220
852,4269,1044220,6212,1044220
853,4271,1045220,6212,1045220
853,4271,1046220,6212,1046220
854,4279,1046540,6212,1046540
854,4279,1047540,6212,1047540
854,4279,1048540,6212,1048540
854,4279,1049350,6212,1049350
855,4281,1050350,6212,1050350
855,4281,1051160,6212,1051160
855,4281,1052160,6212,1052160
856,4289,1053160,6212,1053160
856,4289,1054160,6212,1054160
856,4289,1054810,6212,1054810
857,4297,1055810,6212,1055810
857,4297,1056620,6212,1056620
857,4297,1056620,6212,1056620
857,4297,1057270,6212,1057270
857,4297,1058270,6212,1058270
857,4297,1059270,6212,1059270
857,4297,1060270,6212,1060270
857,4297,1061270,6212,1061270
858,4299,1062080,6212,1062080
859,4301,1062550,6212,1062550
859,4301,1063550,6212,1063550
860,4303,1064550,6212,1064550
860,4303,1065360,6212,1065360
861,4305,1065360,6212,1065360
862,4307,1066360,6212,1066360
863,4315,1067170,6212,1067170
863,4315,1067720,6212,1067720
863,4315,1068040,6212,1068040
864,4323,1069040,6212,1069040
864,4323,1069040,6212,1069040
864,4323,1070040,6212,1070040
864,4323,1071040,6212,1071040
864,4323,1072040,6212,1072040
864,4323,1073040,6212,1073040
864,4323,1073510,6212,1073510
865,4327,1074510,6212,1074510
865,4327,1075510,6212,1075510
866,4328,1076320,6212,1076320
866,4328,1077320,6212,1077320
866,4328,1078320,6212,1078320
866,4328,1079130,6212,1079130
866,4328,1080130,6212,1080130
866,4328,1080130,6212,1080130
867,4330,1081130,6212,1081130
867,4330,1082130,6212,1082130
868,4338,1083130,6212,1083130
868,4338,1084130,6212,1084130
868,4338,1084600,6212,1084600
869,4346,1085600,6212,1085600
869,4346,1086250,6212,1086250
869,4346,1087250,6212,1087250
869,4346,1088250,6212,1088250
869,4346,1088570,6212,1088570
869,4346,1089380,6212,1089380
869,4346,1090380,6212,1090380
869,4346,1090380,6212,1090380
870,4348,1091380,6212,1091380
871,4350,1091380,6212,1091380
871,4350,1092380,6212,1092380
872,4358,1093190,6212,1093190
872,4358,1094190,6212,1094190
872,4358,1094190,6212,1094190
873,4362,1095190,6212,1095190
873,4362,1095660,6212,1095660
873,4362,1096470,6212,1096470
873,4362,1096470,6212,1096470
873,4362,1097470,6212,1097470
873,4362,1098470,6212,1098470
874,4364,1099280,6212,1099280
874,4364,1100090,6212,1100090
874,4364,1100740,6212,1100740
874,4364,1101550,6212,1101550
874,4364,1102360,6212,1102360
874,4364,1102360,6212,1102360
874,4364,1102360,6212,1102360
874,4364,1103360,6212,1103360
874,4364,1103360,6212,1103360
875,4366,1103680,6212,1103680
875,4366,1104680,6212,1104680
875,4366,1105680,6212,1105680
876,4368,1106680,6212,1106680
876,4368,1107490,6212,1107490
876,4368,1108490,6212,1108490
876,4368,1109080,6212,1109080
876,4368,1109080,6212,1109080
877,4370,1109080,6212,1109080
877,4370,1110080,6212,1110080
877,4370,1111080,6212,1111080
877,4370,1111080,6212,1111080
878,4372,1112080,6212,1112080
879,4380,1113080,6212,1113080
879,4380,1113450,6212,1113450
880,4388,1113680,6212,1113680
881,4396,1114680,6212,1114680
882,4404,1115680,6212,1115680
882,4404,1116490,6212,1116490
883,4412,1117140,6212,1117140
883,4412,1117140,6212,1117140
883,4412,1117950,6212,1117950
883,4412,1118760,6212,1118760
884,4416,1119760,6212,1119760
884,4416,1120130,6212,1120130
884,4416,1120130,6212,1120130
885,4424,1121130,6212,1121130
885,4424,1121600,6212,1121600
886,4426,1122600,6212,1122600
886,4426,1122600,6212,1122600
886,4426,1123600,6212,1123600
886,4426,1124600,6212,1124600
886,4426,1125600,6212,1125600
887,4428,1125920,6212,1125920
887,4428,1126920,6212,1126920
887,4428,1127920,6212,1127920
887,4428,1128920,6212,1128920
888,4436,1129730,6212,1129730
888,4436,1129950,6212,1129950
888,4436,1130270,6212,1130270
888,4436,1131080,6212,1131080
888,4436,1131550,6212,1131550
888,4436,1132550,6212,1132550
888,4436,1133550,6212,1133550
889,4444,1134020,6212,1134020
890,4448,1135020,6212,1135020
890,4448,1135490,6212,1135490
891,4456,1136490,6212,1136490
891,4456,1137490,6212,1137490
891,4456,1138300,6212,1138300
891,4456,1138770,6212,1138770
892,4464,1139580,6212,1139580
893,4465,1139900,6212,1139900
894,4467,1140710,6212,1140710
894,4467,1141710,6212,1141710
894,4467,1142520,6212,1142520
895,4469,1143520,6212,1143520
896,4477,1144520,6212,1144520
896,4477,1144740,6212,1144740
896,4477,1145740,6212,1145740
896,4477,1146550,6212,1146550
897,4479,1146920,6212,1146920
897,4479,1147030,6212,1147030
898,4481,1147030,6212,1147030
899,4483,1148030,6212,1148030
900,4491,1149030,6212,1149030
900,4491,1150030,6212,1150030
900,4491,1151030,6212,1151030
901,4493,1152030,6212,1152030
901,4493,1153030,6212,1153030
902,4501,1154030,6212,1154030
903,4503,1155030,6212,1155030
903,4503,1156030,6212,1156030
904,4505,1157030,6212,1157030
904,4505,1158030,6212,1158030
904,4505,1158500,6212,1158500
904,4505,1158820,6212,1158820
904,4505,1159630,6212,1159630
904,4505,1159630,6212,1159630
904,4505,1160280,6212,1160280
904,4505,1160280,6212,1160280
904,4505,1161280,6212,1161280
905,4513,1161280,6212,1161280
905,4513,1162280,6212,1162280
906,4515,1163280,6212,1163280
906,4515,1163600,6212,1163600
906,4515,1164250,6212,1164250
907,4523,1164840,6212,1164840
908,4531,1165650,6212,1165650
908,4531,1166120,6212,1166120
909,4539,1166930,6212,1166930
910,4547,1167250,6212,1167250
911,4549,1168250,6212,1168250
912,4551,1169250,6212,1169250
913,4553,1169620,6212,1169620
913,4553,1170090,6212,1170090
913,4553,1170900,6212,1170900
913,4553,1171120,6212,1171120
913,4553,1172120,6212,1172120
913,4553,1173120,6212,1173120
913,4553,1174120,6212,1174120
913,4553,1175120,6212,1175120
913,4553,1175120,6212,1175120
913,4553,1176120,6212,1176120
913,4553,1176930,6212,1176930
914,4555,1177930,6212,1177930
914,4555,1178250,6212,1178250
915,4557,1178720,6212,1178720
915,4557,1179720,6212,1179720
915,4557,1180720,6212,1180720
915,4557,1180720,6212,1180720
916,4565,1180720,6212,1180720
916,4565,1181370,6212,1181370
916,4565,1182370,6212,1182370
917,4573,1182920,6212,1182920
917,4573,1183730,6212,1183730
917,4573,1184730,6212,1184730
918,4581,1185730,6212,1185730
918,4581,1185730,6212,1185730
918,4581,1186380,6212,1186380
918,4581,1187380,6212,1187380
918,4581,1188380,6212,1188380
919,4583,1189380,6212,1189380
919,4583,1189700,6212,1189700
919,4583,1190170,6212,1190170
919,4583,1191170,6212,1191170
919,4583,1192170,6212,1192170
919,4583,1193170,6212,1193170
919,4583,1194170,6212,1194170
919,4583,1194170,6212,1194170
919,4583,1194170,6212,1194170
920,4585,1195170,6212,1195170
920,4585,1195980,6212,1195980
921,4587,1196790,6212,1196790
922,4595,1197790,6212,1197790
922,4595,1197790,6212,1197790
922,4595,1197790,6212,1197790
922,4595,1198790,6212,1198790
923,4596,1199110,6212,1199110
923,4596,1199430,6212,1199430
923,4596,1200430,6212,1200430
923,4596,1201240,6212,1201240
924,4604,1202240,6212,1202240
924,4604,1203240,6212,1203240
924,4604,1203710,6212,1203710
924,4604,1204520,6212,1204520
924,4604,1204990,6212,1204990
