ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9dac-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
893748.89,97.39,71.51,881822.96,96.09
893748.89,97.39,71.51,881822.96,96.09
893748.89,97.39,71.51,881822.96,96.09
893748.89,97.39,71.51,881822.96,96.09
893748.89,97.39,71.51,881822.96,96.09
893748.89,97.39,71.51,881822.96,96.09
893748.89,97.39,71.51,881822.96,96.09
893748.89,97.39,71.51,881822.96,96.09
893375.4,97.4,71.52,881419.71,96.09
893375.4,97.4,71.52,881419.71,96.09
893375.4,97.4,71.52,881419.71,96.09
893375.4,97.4,71.52,881419.71,96.09
893217.57,97.4,71.51,881291.19,96.1
893217.57,97.4,71.51,881291.19,96.1
893217.57,97.4,71.51,881291.19,96.1
893217.57,97.4,71.51,881315.89,96.1
892766.73,97.41,71.53,880705.89,96.1
892766.73,97.41,71.53,880705.89,96.1
892766.73,97.41,71.53,880705.89,96.1
892469.73,97.41,71.53,880519.83,96.11
892271.29,97.43,71.54,880494.26,96.14
892271.29,97.43,71.54,880532.46,96.14
892271.29,97.43,71.54,880532.46,96.14
892271.29,97.43,71.54,880532.46,96.14
892271.29,97.43,71.54,880532.46,96.14
891658.39,97.46,71.58,880321.97,96.23
891247.31,97.48,71.6,879891.84,96.24
890864.29,97.49,71.6,879505.63,96.24
890876.84,97.49,71.61,879525.07,96.25
890498.37,97.5,71.61,879265.7,96.27
890498.37,97.5,71.61,879265.7,96.27
890498.37,97.5,71.61,879265.7,96.27
890498.37,97.5,71.61,879265.7,96.27
890498.37,97.5,71.61,879265.7,96.27
890498.37,97.5,71.61,879265.7,96.27
890498.37,97.5,71.61,879250.29,96.27
890498.37,97.5,71.61,879250.29,96.27
890498.37,97.5,71.61,879250.29,96.27
890498.37,97.5,71.61,879250.29,96.27
890498.37,97.5,71.61,879250.29,96.27
890498.37,97.5,71.61,879250.29,96.27
890498.37,97.5,71.61,879250.29,96.27
890263.48,97.51,71.62,879194.18,96.29
890263.48,97.51,71.62,879194.18,96.29
890263.48,97.51,71.62,879194.18,96.29
890263.48,97.51,71.62,879194.18,96.29
889770.84,97.52,71.64,878726.76,96.31
889770.84,97.52,71.64,878726.76,96.31
889770.84,97.52,71.64,878726.76,96.31
889770.84,97.52,71.64,878726.76,96.31
889770.84,97.52,71.64,878726.76,96.31
889770.84,97.52,71.64,878726.76,96.31
889770.84,97.52,71.64,878726.76,96.31
889770.84,97.52,71.64,878726.76,96.31
889770.84,97.52,71.64,878726.76,96.31
889438.13,97.53,71.65,878385.83,96.32
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878104.34,96.33
889261.94,97.55,71.67,878093.13,96.32
888751.1,97.56,71.68,877909.3,96.37
888751.1,97.56,71.68,877909.3,96.37
888751.1,97.56,71.68,877909.3,96.37
888751.1,97.56,71.68,877909.3,96.37
888751.1,97.56,71.68,877909.3,96.37
888751.1,97.56,71.68,877909.3,96.37
888751.1,97.56,71.68,877909.3,96.37
887755.23,97.56,71.68,876911.85,96.37
887755.23,97.56,71.68,876911.85,96.37
887755.23,97.56,71.68,876911.85,96.37
887755.23,97.56,71.68,876911.85,96.37
887373.9,97.57,71.69,876522.87,96.38
886962.83,97.58,71.7,876022.96,96.38
886962.83,97.58,71.7,876022.96,96.38
886630.12,97.6,71.72,875703.81,96.39
886630.12,97.6,71.72,875703.81,96.39
886630.12,97.6,71.72,875703.81,96.39
886630.12,97.6,71.72,875703.81,96.39
886630.12,97.6,71.72,875703.81,96.39
886630.12,97.6,71.72,875703.81,96.39
886630.12,97.6,71.72,875703.81,96.39
886423.09,97.6,71.72,875492.95,96.4
886280.9,97.61,71.73,875392.92,96.41
886080.44,97.61,71.73,875240.56,96.42
886080.44,97.61,71.73,875240.56,96.42
886080.44,97.61,71.73,875240.56,96.42
886080.44,97.61,71.73,875240.56,96.42
886080.44,97.61,71.73,875240.56,96.42
885709.05,97.62,71.74,874794.16,96.42
885709.05,97.62,71.74,874794.16,96.42
885496.56,97.63,71.75,874533.33,96.42
885103.08,97.64,71.76,874117.89,96.42
885103.08,97.64,71.76,874117.89,96.42
885103.08,97.64,71.76,874069.48,96.42
885106.64,97.64,71.76,874083.17,96.42
885106.64,97.64,71.76,874083.17,96.42
885106.64,97.64,71.76,874083.17,96.42
885106.64,97.64,71.76,874083.17,96.42
885106.64,97.64,71.76,874083.17,96.42
884723.62,97.65,71.76,873878.08,96.45
884343.98,97.65,71.77,873674.25,96.48
884343.98,97.65,71.77,873674.25,96.48
883867.36,97.66,71.78,873160.92,96.48
883867.36,97.66,71.78,873160.92,96.48
883867.36,97.66,71.78,873160.92,96.48
883759.32,97.66,71.78,873071.77,96.48
883248.48,97.67,71.8,872666.26,96.5
883248.48,97.67,71.8,872666.26,96.5
883248.48,97.67,71.8,872666.26,96.5
882252.61,97.67,71.79,871668.81,96.5
882252.61,97.67,71.79,871668.81,96.5
882252.61,97.67,71.79,871668.81,96.5
882252.61,97.67,71.79,871668.81,96.5
882252.61,97.67,71.79,871668.81,96.5
882252.61,97.67,71.79,871668.81,96.5
882252.61,97.67,71.79,871668.81,96.5
882274.85,97.67,71.8,871797.16,96.51
882274.85,97.67,71.8,871797.16,96.51
882274.85,97.67,71.8,871797.16,96.51
881980.11,97.68,71.8,871512.41,96.52
881620.97,97.69,71.81,871194.57,96.53
881620.97,97.69,71.81,871194.57,96.53
881620.97,97.69,71.81,871194.57,96.53
881478.78,97.7,71.81,870668.98,96.5
881478.78,97.7,71.81,870668.98,96.5
881478.78,97.7,71.81,870668.98,96.5
881478.78,97.7,71.81,870668.98,96.5
881478.78,97.7,71.81,870668.98,96.5
881478.78,97.7,71.81,870649.22,96.5
881478.78,97.7,71.81,870649.22,96.5
881010.23,97.71,71.83,870534.09,96.55
881010.23,97.71,71.83,870534.09,96.55
881010.23,97.71,71.83,870534.09,96.55
880768.02,97.72,71.84,870318.9,96.56
880768.02,97.72,71.84,870318.9,96.56
880768.02,97.72,71.84,870318.9,96.56
880317.18,97.74,71.86,870008.32,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869689.33,96.59
880020.19,97.74,71.86,869658.17,96.59
880020.19,97.74,71.86,869658.17,96.59
880020.19,97.74,71.86,869658.17,96.59
880020.19,97.74,71.86,869658.17,96.59
880020.19,97.74,71.86,869658.17,96.59
880020.19,97.74,71.86,869658.17,96.59
880020.19,97.74,71.86,869658.17,96.59
880020.19,97.74,71.86,869635.82,96.58
880020.19,97.74,71.86,869635.82,96.58
880020.19,97.74,71.86,869635.82,96.58
880020.19,97.74,71.86,869635.82,96.58
880020.19,97.74,71.86,869635.82,96.58
880020.19,97.74,71.86,869635.82,96.58
880020.19,97.74,71.86,869635.82,96.58
880020.19,97.74,71.86,869635.82,96.58
880020.19,97.74,71.86,869635.82,96.58
880020.19,97.74,71.86,869635.82,96.58
879647.5,97.75,71.87,869249.84,96.59
879647.5,97.75,71.87,869249.84,96.59
879647.5,97.75,71.87,869249.84,96.59
879384.52,97.75,71.87,868955.55,96.59
879384.52,97.75,71.87,868955.55,96.59
879384.52,97.75,71.87,868955.55,96.59
879384.52,97.75,71.87,868955.55,96.59
879384.52,97.75,71.87,868955.55,96.59
879384.52,97.75,71.87,868932.18,96.59
879384.52,97.75,71.87,868955.55,96.59
879384.52,97.75,71.87,868955.55,96.59
878980.95,97.76,71.88,868540.76,96.6
878470.11,97.77,71.89,868323.54,96.64
878090.29,97.78,71.9,867985.24,96.66
877801.61,97.78,71.9,867819.72,96.67
877801.61,97.78,71.9,867819.72,96.67
877801.61,97.78,71.9,867819.72,96.67
877418.58,97.79,71.91,867436.6,96.68
877418.58,97.79,71.91,867436.6,96.68
877418.58,97.79,71.91,867436.6,96.68
876876.52,97.8,71.92,866902.09,96.68
876876.52,97.8,71.92,866902.09,96.68
876899.18,97.8,71.92,867090.47,96.7
876899.18,97.8,71.92,867090.47,96.7
876899.18,97.8,71.92,867090.47,96.7
876516.16,97.81,71.93,866626.96,96.7
876516.16,97.81,71.93,866626.96,96.7
876039.47,97.82,71.94,866116.29,96.71
875770.01,97.84,71.96,865701.46,96.71
875770.01,97.84,71.96,865701.46,96.71
875770.01,97.84,71.96,865701.46,96.71
875770.01,97.84,71.96,865701.46,96.71
875770.01,97.84,71.96,865701.46,96.71
875385.35,97.85,71.97,865319.78,96.72
875385.35,97.85,71.97,865319.78,96.72
875100.41,97.86,71.98,864999.82,96.73
874717.39,97.87,71.99,864862.87,96.76
874679.48,97.89,72.01,864938.48,96.8
874679.48,97.89,72.01,864938.48,96.8
874299.79,97.89,72.02,864655.47,96.82
874299.79,97.89,72.02,864655.47,96.82
874299.79,97.89,72.02,864655.47,96.82
874299.79,97.89,72.02,864655.47,96.82
874048.13,97.9,72.02,864506.89,96.83
874048.13,97.9,72.02,864506.89,96.83
874048.13,97.9,72.02,864506.89,96.83
873644.56,97.91,72.03,864156.72,96.84
873644.56,97.91,72.03,864156.72,96.84
873644.56,97.91,72.03,864156.72,96.84
873404.46,97.92,72.04,863930.5,96.85
873404.46,97.92,72.04,863930.5,96.85
873198.17,97.92,72.04,863778.07,96.86
873198.17,97.92,72.04,863778.07,96.86
872818.89,97.93,72.05,863372.14,96.87
872818.89,97.93,72.05,863372.14,96.87
872818.89,97.93,72.05,863372.14,96.87
872818.89,97.93,72.05,863372.14,96.87
872435.86,97.94,72.06,863111.0,96.89
872435.86,97.94,72.06,863111.0,96.89
872435.86,97.94,72.06,863111.0,96.89
872435.86,97.94,72.06,863111.0,96.89
872336.9,97.94,72.07,862973.09,96.89
872336.9,97.94,72.07,862973.09,96.89
872336.9,97.94,72.07,862973.09,96.89
872336.9,97.94,72.07,862973.09,96.89
872336.9,97.94,72.07,862973.09,96.89
872336.9,97.94,72.07,862973.09,96.89
872336.9,97.94,72.07,862973.09,96.89
871844.26,97.96,72.08,862830.25,96.95
871844.26,97.96,72.08,862830.25,96.95
871844.26,97.96,72.08,862830.25,96.95
871555.58,97.96,72.09,862637.33,96.96
871335.53,97.96,72.08,862419.59,96.96
870824.69,97.98,72.1,861893.44,96.97
870619.74,97.98,72.1,861748.68,96.98
870619.74,97.98,72.1,861748.68,96.98
870619.74,97.98,72.1,861718.54,96.98
870619.74,97.98,72.1,861718.54,96.98
870619.74,97.98,72.1,861718.54,96.98
870619.74,97.98,72.1,861718.54,96.98
870619.74,97.98,72.1,861718.54,96.98
870619.74,97.98,72.1,861718.54,96.98
870619.74,97.98,72.1,861718.54,96.98
870619.74,97.98,72.1,861718.54,96.98
870619.74,97.98,72.1,861718.54,96.98
870106.85,97.99,72.11,861264.69,97.0
869769.7,98.01,72.13,860853.98,97.0
869769.7,98.01,72.13,860853.98,97.0
869769.7,98.01,72.13,860853.98,97.0
869769.7,98.01,72.13,860853.98,97.0
869769.7,98.01,72.13,860853.98,97.0
869769.7,98.01,72.13,860853.98,97.0
869534.96,98.01,72.14,860891.09,97.04
869534.96,98.01,72.14,860891.09,97.04
869140.16,98.02,72.14,860549.9,97.05
869140.16,98.02,72.14,860549.9,97.05
869140.16,98.02,72.14,860549.9,97.05
869140.16,98.02,72.14,860549.9,97.05
868557.19,98.02,72.14,859969.78,97.05
868557.19,98.02,72.14,859969.78,97.05
868557.19,98.02,72.14,859969.78,97.05
868557.19,98.02,72.14,859969.78,97.05
868557.19,98.02,72.14,859969.78,97.05
868557.19,98.02,72.14,859969.78,97.05
868557.19,98.02,72.14,859948.92,97.05
868557.19,98.02,72.14,859948.92,97.05
868272.74,98.03,72.15,859613.29,97.05
868272.74,98.03,72.15,859613.29,97.05
868272.74,98.03,72.15,859613.29,97.05
868272.74,98.03,72.15,859613.29,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867978.0,98.03,72.15,859328.38,97.05
867426.39,98.04,72.16,858745.68,97.06
866915.55,98.06,72.18,858211.2,97.07
866915.55,98.06,72.18,858211.2,97.07
866915.55,98.06,72.18,858211.2,97.07
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866611.16,98.07,72.19,857654.82,97.06
866229.78,98.08,72.2,857252.66,97.06
866229.78,98.08,72.2,857252.66,97.06
865932.78,98.08,72.2,856943.23,97.06
865679.71,98.09,72.21,856664.71,97.07
865096.22,98.09,72.21,856080.79,97.07
865096.22,98.09,72.21,856080.79,97.07
865096.22,98.09,72.21,856080.79,97.07
865096.22,98.09,72.21,856080.79,97.07
865096.22,98.09,72.21,856080.79,97.07
865096.22,98.09,72.21,856080.79,97.07
865096.22,98.09,72.21,856058.69,97.06
865096.22,98.09,72.21,856082.86,97.07
865096.22,98.09,72.21,856082.86,97.07
865096.22,98.09,72.21,856082.86,97.07
865096.22,98.09,72.21,856082.86,97.07
865096.22,98.09,72.21,856082.86,97.07
864944.77,98.1,72.22,855915.09,97.07
864786.46,98.1,72.22,855841.88,97.08
864786.46,98.1,72.22,855841.88,97.08
864786.46,98.1,72.22,855841.88,97.08
864786.46,98.1,72.22,855841.88,97.08
864786.46,98.1,72.22,855874.1,97.09
864786.46,98.1,72.22,855874.1,97.09
864786.46,98.1,72.22,855896.19,97.09
864786.46,98.1,72.22,855896.19,97.09
864786.46,98.1,72.22,855896.19,97.09
864786.46,98.1,72.22,855896.19,97.09
864786.46,98.1,72.22,855896.19,97.09
864786.46,98.1,72.22,855896.19,97.09
864786.46,98.1,72.22,855896.19,97.09
864786.46,98.1,72.22,855896.19,97.09
864786.46,98.1,72.22,855896.19,97.09
864570.13,98.1,72.22,855710.56,97.09
864570.13,98.1,72.22,855710.56,97.09
864570.13,98.1,72.22,855710.56,97.09
864164.86,98.1,72.22,855296.31,97.1
864164.86,98.1,72.22,855296.31,97.1
864014.34,98.11,72.23,855090.02,97.1
864014.34,98.11,72.23,855088.63,97.1
864014.34,98.11,72.23,855088.63,97.1
864014.34,98.11,72.23,855088.63,97.1
864014.34,98.11,72.23,855088.63,97.1
863642.58,98.12,72.24,854952.96,97.13
863642.58,98.12,72.24,854952.96,97.13
863644.27,98.12,72.24,854955.31,97.13
863644.27,98.12,72.24,854955.31,97.13
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863261.25,98.13,72.25,854792.31,97.17
863058.39,98.13,72.25,854572.04,97.17
863058.39,98.13,72.25,854572.04,97.17
863058.39,98.13,72.25,854572.04,97.17
862763.65,98.13,72.25,854286.77,97.17
862763.65,98.13,72.25,854286.77,97.17
862763.65,98.13,72.25,854286.77,97.17
862763.65,98.13,72.25,854286.77,97.17
862763.65,98.13,72.25,854286.77,97.17
862532.31,98.14,72.26,854046.89,97.17
862532.31,98.14,72.26,854026.79,97.17
862078.25,98.16,72.28,853677.53,97.2
862078.25,98.16,72.28,853677.53,97.2
862078.25,98.16,72.28,853622.06,97.2
862078.25,98.16,72.28,853622.06,97.2
862078.25,98.16,72.28,853622.06,97.2
862078.25,98.16,72.28,853622.06,97.2
862078.25,98.16,72.28,853622.06,97.2
862078.25,98.16,72.28,853622.06,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861920.21,98.16,72.28,853466.25,97.2
861727.26,98.16,72.28,853191.19,97.19
861727.26,98.16,72.28,853191.19,97.19
861236.38,98.17,72.29,852738.0,97.2
860853.36,98.18,72.29,852346.35,97.21
860853.36,98.18,72.29,852346.35,97.21
860853.36,98.18,72.29,852346.35,97.21
860853.36,98.18,72.29,852346.35,97.21
860853.36,98.18,72.29,852346.35,97.21
860603.75,98.18,72.3,851933.03,97.19
860230.68,98.19,72.31,851560.68,97.2
860230.68,98.19,72.31,851560.68,97.2
860230.68,98.19,72.31,851560.68,97.2
860233.07,98.19,72.31,851561.76,97.2
860233.07,98.19,72.31,851561.76,97.2
860233.07,98.19,72.31,851561.76,97.2
860233.07,98.19,72.31,851561.76,97.2
860233.07,98.19,72.31,851561.76,97.2
860233.07,98.19,72.31,851561.76,97.2
859850.04,98.2,72.32,851039.4,97.2
859742.01,98.2,72.32,850977.56,97.2
859742.01,98.2,72.32,850977.56,97.2
859742.01,98.2,72.32,850977.56,97.2
859742.01,98.2,72.32,850977.56,97.2
859536.2,98.21,72.32,850764.06,97.2
859536.2,98.21,72.32,850764.06,97.2
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
859063.59,98.21,72.33,850248.62,97.21
858680.56,98.22,72.34,850148.48,97.25
858680.56,98.22,72.34,850148.48,97.25
858680.56,98.22,72.34,850148.48,97.25
858280.38,98.23,72.35,849769.59,97.26
858280.38,98.23,72.35,849769.59,97.26
858280.38,98.23,72.35,849769.59,97.26
858077.52,98.23,72.35,849500.26,97.25
857694.49,98.24,72.36,849379.87,97.29
857694.49,98.24,72.36,849379.87,97.29
857694.49,98.24,72.36,849379.87,97.29
857694.49,98.24,72.36,849379.87,97.29
857694.49,98.24,72.36,849379.87,97.29
857694.49,98.24,72.36,849379.87,97.29
857694.49,98.24,72.36,849379.87,97.29
857290.92,98.25,72.37,849030.73,97.3
857007.74,98.26,72.37,848712.18,97.31
857007.74,98.26,72.37,848712.18,97.31
857007.74,98.26,72.37,848712.18,97.31
857007.74,98.26,72.37,848712.18,97.31
857007.74,98.26,72.37,848712.18,97.31
857007.74,98.26,72.37,848712.18,97.31
856645.24,98.26,72.37,848353.87,97.31
856645.24,98.26,72.37,848353.87,97.31
856262.22,98.27,72.38,848093.15,97.33
856262.22,98.27,72.38,848093.15,97.33
856262.22,98.27,72.38,848093.15,97.33
856262.22,98.27,72.38,848093.15,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855880.83,98.28,72.39,847660.87,97.33
855821.34,98.29,72.4,847592.22,97.34
855821.34,98.29,72.4,847592.22,97.34
855821.34,98.29,72.4,847592.22,97.34
855821.34,98.29,72.4,847592.22,97.34
855821.34,98.29,72.4,847592.22,97.34
855821.34,98.29,72.4,847592.22,97.34
855821.34,98.29,72.4,847592.22,97.34
855821.34,98.29,72.4,847592.22,97.34
855821.34,98.29,72.4,847592.22,97.34
855419.47,98.29,72.41,847176.05,97.35
855049.54,98.3,72.42,846941.85,97.37
855049.54,98.3,72.42,846941.85,97.37
855049.54,98.3,72.42,846941.85,97.37
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854668.16,98.31,72.43,846518.66,97.38
854285.9,98.32,72.44,846103.29,97.38
853991.16,98.32,72.44,845790.05,97.38
853991.16,98.32,72.44,845790.05,97.38
853608.14,98.33,72.45,845571.84,97.41
853608.14,98.33,72.45,845571.84,97.41
853608.14,98.33,72.45,845571.84,97.41
853608.14,98.33,72.45,845571.84,97.41
853608.14,98.33,72.45,845571.84,97.41
853205.79,98.34,72.46,845154.74,97.41
853205.79,98.34,72.46,845154.74,97.41
852833.27,98.35,72.47,844739.37,97.42
852833.27,98.35,72.47,844739.37,97.42
852833.27,98.35,72.47,844739.37,97.42
852833.27,98.35,72.47,844762.11,97.42
852833.27,98.35,72.47,844762.11,97.42
852833.27,98.35,72.47,844762.11,97.42
852833.27,98.35,72.47,844762.11,97.42
852833.27,98.35,72.47,844762.11,97.42
852455.33,98.36,72.48,844368.52,97.43
852455.33,98.36,72.48,844368.52,97.43
852455.33,98.36,72.48,844368.52,97.43
852455.79,98.36,72.48,844369.82,97.43
852455.79,98.36,72.48,844369.82,97.43
852455.79,98.36,72.48,844353.56,97.43
852455.79,98.36,72.48,844353.56,97.43
852303.9,98.37,72.49,844398.87,97.46
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851966.9,98.38,72.5,844025.9,97.47
851736.19,98.39,72.51,843734.6,97.47
851736.19,98.39,72.51,843734.6,97.47
851186.09,98.4,72.52,843316.69,97.49
850844.84,98.41,72.53,843072.49,97.51
850686.53,98.41,72.53,842901.04,97.51
850313.51,98.42,72.53,842487.16,97.51
850313.51,98.42,72.53,842487.16,97.51
850313.51,98.42,72.53,842487.16,97.51
850313.51,98.42,72.53,842487.16,97.51
850313.51,98.42,72.53,842487.16,97.51
850313.51,98.42,72.53,842487.16,97.51
850313.51,98.42,72.53,842487.16,97.51
850313.51,98.42,72.53,842487.16,97.51
849787.3,98.42,72.54,841933.55,97.51
849787.3,98.42,72.54,841911.52,97.51
849787.3,98.42,72.54,841889.5,97.51
849629.47,98.42,72.54,841760.98,97.51
849629.47,98.42,72.54,841760.98,97.51
849248.08,98.43,72.55,841357.47,97.52
848865.06,98.44,72.56,841084.44,97.54
848865.06,98.44,72.56,841084.44,97.54
848865.06,98.44,72.56,841084.44,97.54
848482.04,98.45,72.57,840847.73,97.56
848482.04,98.45,72.57,840847.73,97.56
848482.04,98.45,72.57,840847.73,97.56
848276.22,98.45,72.57,840706.96,97.57
848323.98,98.46,72.58,840893.44,97.6
848323.98,98.46,72.58,840893.44,97.6
848323.98,98.46,72.58,840893.44,97.6
848323.98,98.46,72.58,840893.44,97.6
848323.98,98.46,72.58,840893.44,97.6
848323.98,98.46,72.58,840893.44,97.6
848323.98,98.46,72.58,840893.44,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
848012.31,98.48,72.59,840495.09,97.6
847693.09,98.48,72.6,840151.31,97.6
847693.09,98.48,72.6,840151.31,97.6
847693.09,98.48,72.6,840151.31,97.6
847693.09,98.48,72.6,840151.31,97.6
847693.09,98.48,72.6,840151.31,97.6
847693.09,98.48,72.6,840151.31,97.6
847693.09,98.48,72.6,840151.31,97.6
847693.09,98.48,72.6,840177.45,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847696.48,98.48,72.6,840180.05,97.61
847400.14,98.48,72.6,839962.32,97.62
