ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b69b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
438496.08,19.23,6.53,292449.71,12.82
438138.59,19.21,6.52,292898.97,12.84
437957.34,19.21,6.52,293166.61,12.86
438209.67,19.23,6.54,292840.28,12.85
438040.68,19.23,6.54,292553.21,12.84
438105.41,19.24,6.55,292437.65,12.84
437911.9,19.24,6.55,292254.32,12.84
438169.17,19.26,6.56,293082.59,12.88
438188.95,19.26,6.57,293168.74,12.89
437810.43,19.25,6.56,292262.43,12.85
436810.43,19.22,6.52,291262.43,12.81
436934.22,19.23,6.54,291280.82,12.82
436771.48,19.23,6.54,291000.49,12.81
437016.5,19.25,6.55,292386.17,12.88
437016.5,19.25,6.55,292386.17,12.88
437016.5,19.25,6.55,292386.17,12.88
436853.76,19.25,6.55,292665.7,12.89
436707.84,19.25,6.56,292354.89,12.89
436583.81,19.25,6.56,292340.15,12.89
436583.81,19.25,6.56,292340.15,12.89
436583.81,19.25,6.56,292340.15,12.89
436205.28,19.24,6.55,291922.74,12.88
435205.28,19.2,6.51,290922.74,12.84
435205.28,19.2,6.51,290922.74,12.84
435044.22,19.21,6.51,291482.07,12.87
435356.79,19.23,6.53,291582.29,12.88
435177.7,19.23,6.53,291071.03,12.86
435177.7,19.23,6.53,291071.03,12.86
435342.96,19.24,6.55,290814.19,12.85
435618.75,19.26,6.56,290704.75,12.85
435415.14,19.25,6.56,290481.17,12.85
435036.62,19.24,6.55,290762.68,12.86
435160.41,19.26,6.56,290835.68,12.87
434997.67,19.26,6.57,290642.41,12.87
434834.93,19.26,6.57,290458.29,12.86
434834.93,19.26,6.57,290458.29,12.86
434689.02,19.26,6.57,290584.46,12.88
434564.98,19.26,6.57,290471.4,12.88
433549.6,19.29,6.59,289987.92,12.9
433592.45,19.3,6.6,289892.38,12.9
433431.39,19.3,6.61,289898.75,12.91
433496.12,19.31,6.62,289761.93,12.91
433210.54,19.3,6.61,289501.5,12.9
433827.85,19.33,6.64,290302.94,12.94
434028.61,19.35,6.66,291081.85,12.98
433723.32,19.35,6.66,290774.51,12.97
433847.12,19.37,6.67,290712.13,12.98
433866.89,19.37,6.68,290875.89,12.99
433704.15,19.37,6.68,290693.09,12.99
433562.45,19.38,6.68,290873.51,13.0
433192.45,19.36,6.67,290503.51,12.99
433380.95,19.38,6.68,290895.86,13.01
433214.0,19.38,6.69,290731.5,13.0
433164.0,19.38,6.68,290681.5,13.0
433476.56,19.4,6.71,290781.72,13.01
433752.35,19.41,6.72,290561.32,13.0
433778.38,19.42,6.73,290409.71,13.0
433415.88,19.42,6.73,290257.72,13.01
433087.88,19.41,6.72,289915.04,12.99
432963.84,19.41,6.72,290567.29,13.03
432864.08,19.42,6.73,289923.52,13.01
433123.21,19.44,6.75,290363.81,13.03
433247.01,19.45,6.76,290267.62,13.03
432868.49,19.44,6.75,290596.22,13.05
432868.49,19.44,6.75,290596.22,13.05
432705.75,19.44,6.75,290428.62,13.05
432705.75,19.44,6.75,290428.62,13.05
432731.77,19.45,6.76,290250.68,13.05
432813.33,19.46,6.77,290143.57,13.05
432671.62,19.46,6.77,290365.73,13.06
432671.62,19.46,6.77,290365.73,13.06
432679.14,19.47,6.78,290274.02,13.06
432640.2,19.49,6.79,290134.79,13.07
432909.73,19.5,6.81,291239.82,13.12
432904.99,19.51,6.82,291457.41,13.14
433356.78,19.54,6.84,291484.5,13.14
433189.84,19.54,6.85,291274.53,13.14
432897.83,19.53,6.83,290970.1,13.12
432897.83,19.53,6.83,290970.1,13.12
432773.79,19.53,6.84,291912.98,13.17
432773.07,19.54,6.85,291366.69,13.15
433230.04,19.57,6.88,291738.23,13.18
433256.06,19.58,6.88,291554.53,13.17
433282.09,19.59,6.89,291432.9,13.17
433405.89,19.6,6.91,291435.85,13.18
433037.37,19.59,6.89,291050.27,13.16
432874.63,19.59,6.9,290778.76,13.16
432900.65,19.6,6.9,291140.67,13.18
432758.94,19.6,6.91,291620.03,13.21
432592.0,19.6,6.91,291487.03,13.21
432467.96,19.6,6.91,291321.91,13.21
432169.96,19.59,6.9,291336.55,13.21
432501.27,19.61,6.92,291265.21,13.21
431798.15,19.59,6.9,290562.08,13.18
431698.39,19.59,6.9,290466.23,13.18
430683.0,19.62,6.93,289982.76,13.21
430942.14,19.64,6.95,290385.6,13.23
431065.94,19.65,6.96,290481.37,13.24
430903.2,19.66,6.96,290184.74,13.24
430740.46,19.66,6.97,290106.72,13.24
430577.72,19.66,6.97,290345.22,13.26
430470.5,19.66,6.97,290197.78,13.26
430289.25,19.66,6.97,290036.29,13.25
430296.77,19.67,6.98,289865.95,13.25
430316.55,19.68,6.99,289728.92,13.25
429613.42,19.66,6.96,289025.8,13.22
429444.43,19.66,6.97,289124.24,13.23
429439.69,19.66,6.97,290806.82,13.32
429246.18,19.66,6.97,290599.73,13.31
429369.98,19.68,6.99,290625.58,13.32
429682.54,19.7,7.01,290725.81,13.33
429519.8,19.7,7.01,290465.46,13.32
429357.06,19.7,7.01,290725.04,13.34
429194.32,19.71,7.01,290565.53,13.34
429087.11,19.71,7.02,290450.94,13.34
429087.11,19.71,7.02,290450.94,13.34
428905.86,19.71,7.02,290350.64,13.34
428527.34,19.7,7.01,289837.75,13.32
428229.34,19.69,6.99,289545.52,13.31
428060.35,19.69,7.0,289631.66,13.32
427866.84,19.69,7.0,289436.87,13.32
427892.86,19.7,7.0,289257.95,13.32
427918.89,19.71,7.01,289074.13,13.31
427944.92,19.71,7.02,289023.66,13.31
428068.71,19.73,7.04,289026.61,13.32
427905.97,19.73,7.04,288755.1,13.31
427905.97,19.73,7.04,288755.1,13.31
427764.27,19.73,7.04,289090.76,13.34
427597.32,19.73,7.04,288971.07,13.34
427597.32,19.73,7.04,288971.07,13.34
427597.32,19.73,7.04,288971.07,13.34
427473.28,19.74,7.05,288703.17,13.33
427312.22,19.74,7.05,289303.63,13.36
426986.74,19.74,7.05,289395.18,13.38
426622.32,19.76,7.07,289163.53,13.39
426843.11,19.78,7.09,289446.55,13.41
427100.38,19.79,7.1,289198.82,13.4
426921.29,19.8,7.1,288669.45,13.39
426941.07,19.8,7.11,288677.77,13.39
426737.47,19.8,7.11,288443.7,13.39
426871.95,19.82,7.12,290259.24,13.47
426995.75,19.83,7.14,290247.71,13.48
425980.37,19.86,7.17,289764.23,13.51
425821.6,19.85,7.16,289608.18,13.5
425658.86,19.85,7.16,289374.54,13.5
425971.43,19.88,7.18,289474.76,13.51
425768.25,19.87,7.18,289017.47,13.49
425389.72,19.85,7.16,288567.49,13.47
425226.98,19.86,7.16,288815.84,13.49
425502.77,19.87,7.18,288595.44,13.48
425356.85,19.88,7.18,288269.6,13.47
425232.81,19.88,7.19,288271.78,13.48
425452.08,19.9,7.2,288526.78,13.49
425291.03,19.9,7.2,289072.0,13.52
425291.03,19.9,7.2,289072.0,13.52
425291.03,19.9,7.2,289072.0,13.52
425317.05,19.91,7.21,288942.44,13.52
424938.53,19.89,7.2,288766.48,13.52
424759.44,19.89,7.2,288194.74,13.5
424555.84,19.89,7.2,288058.27,13.5
424679.63,19.91,7.22,288131.28,13.51
424391.17,19.91,7.22,288030.07,13.51
424228.43,19.92,7.22,287836.8,13.51
424559.75,19.94,7.24,287766.1,13.51
424559.75,19.94,7.24,287766.1,13.51
424418.04,19.94,7.25,288002.04,13.53
424251.09,19.94,7.25,287589.38,13.52
424127.05,19.94,7.25,287609.29,13.52
423945.8,19.94,7.25,287789.13,13.54
423776.81,19.95,7.25,287608.07,13.54
423923.56,19.96,7.27,288396.53,13.58
423730.05,19.96,7.27,288191.35,13.57
423749.83,19.97,7.27,287804.9,13.56
423873.63,19.98,7.29,287807.85,13.57
423710.89,19.98,7.29,287536.33,13.56
423569.18,19.99,7.29,287912.69,13.59
423569.18,19.99,7.29,287912.69,13.59
423402.23,19.99,7.3,287679.85,13.58
423278.19,19.99,7.3,287614.06,13.58
422899.67,19.98,7.29,287299.22,13.57
423144.68,19.99,7.3,288824.92,13.65
422766.16,19.98,7.29,288405.08,13.63
423217.96,20.01,7.32,288432.17,13.64
422925.95,20.0,7.31,288386.46,13.64
422627.95,19.99,7.29,288033.67,13.62
422627.23,20.0,7.3,288991.23,13.67
422653.25,20.0,7.31,288807.53,13.67
422002.29,20.01,7.32,288555.71,13.68
422028.32,20.02,7.33,288434.09,13.68
421830.01,20.01,7.32,288311.79,13.68
421890.1,20.03,7.33,287664.71,13.65
422013.9,20.04,7.35,287625.87,13.66
422039.93,20.05,7.36,287987.78,13.68
422039.93,20.05,7.36,287987.78,13.68
421436.8,20.03,7.34,287384.65,13.66
421274.06,20.03,7.34,287154.93,13.66
421132.36,20.04,7.34,287530.22,13.68
421132.36,20.04,7.34,287530.22,13.68
420924.36,20.03,7.34,287388.11,13.67
420924.36,20.03,7.34,287388.11,13.67
420626.36,20.02,7.32,287041.97,13.66
420707.91,20.03,7.34,286928.33,13.66
420707.91,20.03,7.34,286928.33,13.66
420540.97,20.03,7.34,286710.58,13.66
420687.72,20.04,7.35,286570.32,13.65
419672.33,20.07,7.38,286086.84,13.68
419672.33,20.07,7.38,286086.84,13.68
419548.29,20.08,7.38,285923.39,13.68
419817.83,20.09,7.4,287255.67,13.75
419656.77,20.09,7.4,287682.8,13.78
419656.77,20.09,7.4,287682.8,13.78
419288.25,20.08,7.39,286829.44,13.74
419608.68,20.11,7.41,286896.45,13.75
419853.69,20.12,7.43,287547.28,13.78
419977.49,20.14,7.45,287528.2,13.79
419814.75,20.14,7.45,287320.92,13.78
418799.37,20.17,7.48,286862.95,13.81
418799.37,20.17,7.48,286862.95,13.81
418636.63,20.17,7.48,287131.89,13.83
418636.63,20.17,7.48,287131.89,13.83
418258.1,20.16,7.46,287242.44,13.84
418709.9,20.18,7.49,287269.53,13.85
418985.68,20.2,7.51,287032.75,13.84
418282.56,20.18,7.49,286329.63,13.81
418282.56,20.18,7.49,286329.63,13.81
418123.79,20.17,7.48,286175.25,13.81
417977.88,20.18,7.48,285983.07,13.8
418003.9,20.18,7.49,285926.69,13.81
418003.9,20.18,7.49,286109.72,13.82
417879.86,20.19,7.5,285938.84,13.81
417698.61,20.19,7.5,285884.51,13.82
417529.62,20.19,7.5,285984.07,13.83
417161.1,20.18,7.49,286205.38,13.84
417161.1,20.18,7.49,286205.38,13.84
416863.1,20.17,7.47,285757.9,13.82
416905.95,20.18,7.48,285682.16,13.83
416905.95,20.18,7.48,285682.16,13.83
416712.44,20.18,7.48,285473.94,13.82
416836.24,20.19,7.5,285476.89,13.83
416836.24,20.19,7.5,285476.89,13.83
416900.97,20.2,7.51,285330.67,13.83
416900.97,20.2,7.51,285330.67,13.83
416738.23,20.21,7.51,285059.16,13.82
416596.52,20.21,7.52,285074.0,13.83
415581.14,20.24,7.55,284590.53,13.86
415414.19,20.24,7.55,284850.16,13.88
415116.19,20.23,7.54,284693.06,13.87
415373.47,20.24,7.55,285498.11,13.91
415393.24,20.25,7.56,285615.27,13.93
415269.21,20.26,7.57,285393.43,13.92
415269.21,20.26,7.57,285393.43,13.92
415087.96,20.26,7.57,285374.4,13.93
415012.23,20.26,7.57,285541.44,13.94
414633.71,20.25,7.56,284781.78,13.91
414878.72,20.27,7.58,286061.76,13.97
415002.52,20.28,7.59,286287.77,13.99
415315.09,20.31,7.61,286388.0,14.0
415152.35,20.31,7.62,286140.44,14.0
414865.57,20.3,7.61,285724.89,13.98
414723.86,20.31,7.62,285505.14,13.98
414345.34,20.29,7.6,285091.28,13.96
414178.39,20.3,7.6,285410.37,13.99
414178.39,20.3,7.6,285410.37,13.99
413885.32,20.28,7.59,285144.94,13.98
413522.82,20.29,7.59,284810.36,13.97
413798.61,20.3,7.61,284589.95,13.96
413674.57,20.31,7.62,284223.35,13.95
413310.15,20.33,7.64,283991.7,13.97
413310.15,20.33,7.64,283991.7,13.97
413128.9,20.33,7.64,284277.84,13.99
413154.92,20.34,7.65,284126.23,13.99
413180.95,20.35,7.66,284487.67,14.01
413022.18,20.34,7.65,284332.12,14.01
413022.18,20.34,7.65,284332.12,14.01
412643.66,20.33,7.64,284121.35,14.0
412725.21,20.34,7.65,284014.23,14.0
412732.73,20.35,7.66,283922.52,14.0
412604.49,20.35,7.66,283647.13,13.99
412874.02,20.37,7.68,284750.55,14.05
412644.13,20.36,7.67,283936.53,14.01
412639.39,20.37,7.68,284705.49,14.06
412405.13,20.37,7.68,284500.08,14.05
412528.93,20.39,7.7,284503.03,14.06
412366.19,20.39,7.7,284231.52,14.05
412224.49,20.39,7.7,284474.05,14.07
412057.54,20.39,7.7,284221.54,14.07
412370.1,20.42,7.73,284321.76,14.08
412246.06,20.42,7.73,284279.81,14.08
412064.81,20.42,7.73,284652.52,14.11
412128.4,20.44,7.74,284520.68,14.11
411702.31,20.43,7.73,284116.83,14.1
411826.11,20.44,7.75,284119.78,14.1
411991.37,20.46,7.76,283862.94,14.09
410975.99,20.49,7.8,283379.47,14.13
410813.25,20.49,7.8,283131.35,14.12
410605.25,20.48,7.79,283416.53,14.14
410631.27,20.49,7.8,283254.87,14.13
410631.27,20.49,7.8,283221.36,14.13
410468.53,20.49,7.8,283533.39,14.16
409453.15,20.52,7.83,283049.92,14.19
408437.76,20.56,7.86,282566.45,14.22
408291.85,20.56,7.87,282367.88,14.22
408567.63,20.58,7.89,282282.02,14.22
408220.04,20.6,7.91,282008.56,14.23
408220.04,20.6,7.91,282016.21,14.23
408096.0,20.61,7.91,281849.77,14.23
407914.75,20.61,7.91,281988.79,14.25
407745.76,20.61,7.92,281747.9,14.24
407552.25,20.61,7.92,281664.45,14.24
407676.05,20.63,7.93,281597.78,14.25
407513.31,20.63,7.94,281408.78,14.25
407513.31,20.63,7.94,281408.78,14.25
407151.61,20.62,7.92,281226.78,14.24
407151.61,20.62,7.92,281226.78,14.24
406988.87,20.62,7.93,281489.46,14.26
406949.93,20.64,7.94,281305.31,14.26
406804.01,20.64,7.95,281155.6,14.26
406679.98,20.64,7.95,281015.02,14.26
406498.73,20.64,7.95,280936.33,14.27
405483.34,20.68,7.98,280452.86,14.3
404832.38,20.69,7.99,280201.04,14.32
404832.38,20.69,7.99,280201.04,14.32
405146.87,20.71,8.02,280882.85,14.36
404977.88,20.71,8.02,280993.72,14.37
404784.37,20.71,8.02,280761.34,14.36
404908.16,20.73,8.03,280857.12,14.38
404529.64,20.71,8.02,280581.56,14.37
404366.9,20.71,8.02,280284.93,14.36
404204.16,20.72,8.02,280206.9,14.36
404041.42,20.72,8.03,280435.51,14.38
403882.65,20.71,8.02,280281.36,14.37
403775.44,20.72,8.03,280221.74,14.38
403594.19,20.72,8.03,280057.09,14.38
403425.2,20.72,8.03,279940.26,14.38
402409.81,20.75,8.06,279456.79,14.41
402576.76,20.77,8.08,279162.89,14.4
402919.37,20.79,8.1,280698.94,14.49
402725.86,20.79,8.1,280632.36,14.49
402652.56,20.8,8.11,280424.39,14.48
402776.36,20.82,8.12,280497.39,14.5
402776.36,20.82,8.12,280497.39,14.5
402613.62,20.82,8.13,280208.76,14.49
402711.22,20.82,8.13,281007.29,14.53
402548.47,20.83,8.13,281241.62,14.55
402557.24,20.83,8.13,281242.71,14.55
402394.5,20.83,8.14,281038.2,14.55
402707.06,20.85,8.16,281138.42,14.56
402733.09,20.86,8.17,280959.5,14.55
403008.87,20.88,8.19,280766.41,14.55
402901.66,20.89,8.2,280650.32,14.55
402720.41,20.89,8.2,280885.98,14.57
402551.42,20.89,8.2,280570.19,14.56
402280.94,20.88,8.19,280215.82,14.54
402446.2,20.9,8.2,280630.59,14.57
402259.14,20.89,8.2,280502.03,14.57
402065.63,20.89,8.2,280400.58,14.57
402189.43,20.91,8.21,280385.98,14.58
402026.69,20.91,8.22,280132.02,14.57
401884.98,20.91,8.22,280496.32,14.6
401718.03,20.92,8.22,280328.72,14.6
401718.03,20.92,8.22,280328.72,14.6
401510.03,20.91,8.21,280066.77,14.58
401591.59,20.92,8.23,279931.52,14.58
401223.06,20.91,8.21,280258.18,14.6
401223.06,20.91,8.21,280258.18,14.6
401099.03,20.91,8.22,280009.55,14.6
401449.03,20.93,8.24,279795.59,14.59
401267.78,20.93,8.24,280091.16,14.61
400766.53,20.91,8.22,279900.78,14.61
400766.53,20.91,8.22,279900.78,14.61
400607.63,20.92,8.22,279681.81,14.6
400627.41,20.93,8.23,280652.6,14.66
400622.67,20.94,8.24,280682.81,14.67
401128.47,20.97,8.28,280654.69,14.67
400924.87,20.97,8.28,280415.11,14.67
401090.13,20.98,8.29,280201.88,14.66
401090.13,20.98,8.29,280201.88,14.66
401213.92,21.0,8.31,280274.89,14.67
401051.18,21.0,8.31,279933.31,14.66
400035.8,21.04,8.35,279449.84,14.7
400061.83,21.05,8.36,279819.26,14.72
399920.12,21.05,8.36,279814.89,14.73
400195.9,21.07,8.38,279559.6,14.72
400195.9,21.07,8.38,279559.6,14.72
400202.07,21.07,8.38,279593.5,14.72
400035.12,21.08,8.38,279822.33,14.74
399670.7,21.1,8.41,279590.68,14.76
399945.5,21.12,8.43,279500.08,14.76
399953.01,21.13,8.44,280371.86,14.81
399655.01,21.12,8.43,280205.47,14.81
399530.98,21.12,8.43,279965.33,14.8
399534.68,21.12,8.43,279966.41,14.8
399353.43,21.13,8.43,280385.89,14.83
398974.9,21.11,8.42,279768.16,14.8
398994.68,21.12,8.43,279749.87,14.81
398994.68,21.12,8.43,279749.87,14.81
398989.94,21.13,8.44,280764.9,14.87
398914.21,21.14,8.44,280532.09,14.86
399038.01,21.15,8.46,280743.92,14.88
398875.27,21.16,8.47,280286.92,14.87
398588.49,21.15,8.46,279901.02,14.85
399150.81,21.19,8.5,279964.91,14.86
399150.81,21.19,8.5,279964.91,14.86
398988.07,21.19,8.5,280088.11,14.88
398842.16,21.19,8.5,279913.1,14.87
398842.16,21.19,8.5,279913.1,14.87
398463.64,21.18,8.49,279669.58,14.87
398339.6,21.18,8.49,279738.13,14.88
398158.35,21.19,8.49,279897.56,14.89
397142.96,21.22,8.53,279414.09,14.93
397308.22,21.24,8.55,279815.58,14.96
397308.22,21.24,8.55,279810.85,14.96
397432.02,21.26,8.56,279794.51,14.96
397263.03,21.26,8.57,279558.54,14.96
396937.55,21.26,8.57,279441.42,14.97
396774.81,21.27,8.57,279193.97,14.96
396774.81,21.27,8.57,279193.97,14.96
397071.63,21.29,8.6,278985.9,14.96
396929.92,21.29,8.6,279358.78,14.99
396762.97,21.29,8.6,278970.37,14.97
396569.46,21.3,8.6,278791.88,14.97
396445.42,21.3,8.61,279109.14,15.0
396445.42,21.3,8.61,279109.14,15.0
396445.42,21.3,8.61,279109.14,15.0
396467.24,21.31,8.62,278948.17,14.99
396762.48,21.33,8.64,279566.51,15.03
396753.11,21.34,8.65,279498.29,15.04
396936.28,21.37,8.67,279763.35,15.06
396827.52,21.36,8.67,279658.62,15.05
396835.03,21.37,8.68,279451.16,15.05
396994.04,21.39,8.69,279020.49,15.03
397117.84,21.4,8.71,279038.89,15.04
397113.1,21.41,8.72,280421.01,15.12
396950.36,21.42,8.72,280134.06,15.11
396787.62,21.42,8.73,280275.5,15.13
396641.7,21.42,8.73,280089.3,15.13
396641.7,21.42,8.73,280089.3,15.13
396273.18,21.41,8.72,280198.02,15.14
396271.38,21.42,8.73,281886.62,15.24
396576.61,21.44,8.75,281579.54,15.22
396198.08,21.43,8.73,281273.82,15.21
396930.17,21.48,8.79,281175.14,15.21
396930.17,21.48,8.79,281175.14,15.21
396951.99,21.49,8.8,281082.61,15.22
397075.79,21.51,8.81,281130.31,15.23
396913.05,21.51,8.82,280869.14,15.22
396934.87,21.52,8.83,282160.39,15.3
396793.16,21.52,8.83,282564.65,15.33
396793.16,21.52,8.83,282564.65,15.33
397011.43,21.54,8.85,282303.89,15.32
397462.5,21.58,8.88,281919.42,15.3
397295.56,21.58,8.89,281746.81,15.3
397834.32,21.62,8.93,283797.93,15.42
397710.28,21.62,8.93,283609.26,15.42
396992.74,21.6,8.9,282891.0,15.39
397014.37,21.61,8.92,283863.25,15.45
397448.99,21.64,8.95,283578.02,15.44
398011.31,21.68,8.99,283650.84,15.45
398135.11,21.7,9.01,283723.84,15.46
397972.37,21.7,9.01,283405.66,15.45
397813.6,21.69,9.0,283279.02,15.45
397671.89,21.7,9.01,283311.28,15.46
397504.94,21.7,9.01,283278.7,15.47
397504.94,21.7,9.01,283278.7,15.47
396489.56,21.74,9.05,282795.23,15.51
396091.48,21.73,9.04,282035.15,15.47
395791.36,21.72,9.03,281387.76,15.44
395502.89,21.73,9.04,281475.31,15.47
395124.37,21.72,9.02,281222.86,15.46
395289.63,21.73,9.04,281660.31,15.49
395079.38,21.73,9.04,281330.42,15.47
394955.34,21.73,9.04,281262.87,15.48
394774.09,21.74,9.04,281668.75,15.51
395070.91,21.76,9.07,281424.72,15.5
396281.49,21.82,9.13,282309.75,15.55
395902.96,21.81,9.12,282096.77,15.54
395924.78,21.82,9.13,281999.0,15.54
395989.51,21.83,9.14,282947.69,15.6
396238.51,21.85,9.16,283179.53,15.62
395223.13,21.89,9.2,282696.06,15.66
395136.23,21.9,9.21,282388.75,15.65
394844.22,21.89,9.2,282344.61,15.65
394193.26,21.9,9.21,282092.79,15.67
393833.2,21.89,9.19,281729.89,15.66
393833.2,21.89,9.19,281729.89,15.66
393842.88,21.9,9.21,280958.87,15.62
393567.28,21.89,9.2,280689.87,15.61
393552.44,21.9,9.21,281715.93,15.68
393188.02,21.93,9.24,281484.28,15.7
393188.02,21.93,9.24,281484.28,15.7
392825.52,21.94,9.24,281214.52,15.7
392949.31,21.96,9.26,281217.47,15.71
392786.57,21.96,9.27,280945.96,15.71
392644.87,21.96,9.27,281425.32,15.74
392477.92,21.97,9.27,281292.32,15.74
392438.98,21.99,9.3,281375.27,15.77
392438.98,21.99,9.3,281375.27,15.77
393001.3,22.03,9.33,281448.09,15.77
392350.34,22.04,9.35,281196.27,15.79
392226.3,22.04,9.35,281030.78,15.79
392045.05,22.05,9.35,280971.3,15.8
391886.16,22.05,9.36,280746.54,15.8
391682.55,22.05,9.36,280635.0,15.8
391682.55,22.05,9.36,280635.0,15.8
391708.58,22.06,9.37,280460.87,15.8
391734.6,22.07,9.38,280290.39,15.79
391571.86,22.08,9.38,279904.02,15.78
391571.86,22.08,9.38,279904.02,15.78
391434.36,22.08,9.39,279637.33,15.77
391267.41,22.08,9.39,280524.33,15.83
391293.44,22.1,9.4,280897.74,15.86
391293.44,22.1,9.4,280897.74,15.86
391224.09,22.1,9.41,280834.29,15.87
391032.74,22.11,9.41,280006.14,15.83
390734.75,22.09,9.4,279705.64,15.82
390370.32,22.12,9.43,279473.99,15.84
389354.94,22.17,9.47,278990.52,15.88
390178.98,22.23,9.53,280402.87,15.97
389886.97,22.21,9.52,279989.53,15.95
389886.97,22.21,9.52,279989.53,15.95
389886.97,22.21,9.52,279989.53,15.95
390010.76,22.23,9.54,280062.54,15.96
390092.32,22.25,9.56,279949.21,15.97
389929.58,22.25,9.56,279649.84,15.96
389934.51,22.25,9.56,279657.57,15.96
389942.03,22.26,9.57,279491.38,15.96
390155.05,22.28,9.59,280711.79,16.03
389565.63,22.26,9.57,279810.25,15.99
388756.97,22.23,9.53,279001.6,15.95
388756.97,22.23,9.53,279001.6,15.95
388594.23,22.23,9.54,279252.79,15.98
388448.32,22.23,9.54,279075.53,15.97
388324.28,22.24,9.55,278966.56,15.98
388324.28,22.24,9.55,278966.56,15.98
387945.75,22.22,9.53,278477.24,15.95
387945.75,22.22,9.53,278477.24,15.95
388190.77,22.24,9.55,278806.51,15.98
388009.52,22.25,9.55,278987.18,16.0
387840.53,22.25,9.56,278806.44,15.99
388292.33,22.28,9.59,278833.53,16.0
388292.33,22.28,9.59,278833.53,16.0
388098.82,22.29,9.59,278611.54,16.0
387720.29,22.27,9.58,278680.2,16.01
387746.32,22.28,9.59,278496.5,16.0
387870.12,22.3,9.61,278457.32,16.01
387707.38,22.31,9.61,278227.93,16.01
387565.67,22.31,9.62,278415.17,16.03
387398.72,22.31,9.62,278173.12,16.02
387674.51,22.34,9.64,278489.69,16.04
387382.5,22.32,9.63,278146.76,16.03
387057.02,22.33,9.64,277823.28,16.03
387057.02,22.33,9.64,277823.28,16.03
386406.05,22.34,9.65,277571.46,16.05
386282.02,22.35,9.66,277678.91,16.07
386234.66,22.36,9.67,278480.25,16.12
386260.69,22.37,9.68,278339.43,16.12
386342.24,22.39,9.69,278087.94,16.11
386563.4,22.41,9.72,277790.77,16.11
386265.4,22.4,9.71,277307.64,16.08
386272.91,22.41,9.72,277975.01,16.13
385555.37,22.38,9.69,277203.3,16.09
385176.84,22.37,9.67,276629.82,16.06
385300.64,22.39,9.69,276648.21,16.07
385137.9,22.39,9.7,276403.46,16.07
385157.68,22.4,9.71,276373.64,16.07
385152.93,22.41,9.72,277314.3,16.14
385250.53,22.42,9.73,279503.92,16.26
385087.79,22.42,9.73,279733.45,16.29
384941.88,22.43,9.73,279548.69,16.29
384941.88,22.43,9.73,279548.69,16.29
384817.84,22.43,9.74,279447.0,16.29
384082.5,22.4,9.71,278644.32,16.25
383874.5,22.39,9.7,278599.88,16.25
383585.22,22.38,9.69,278293.74,16.24
383403.97,22.38,9.69,278624.11,16.27
383234.98,22.39,9.69,278296.53,16.26
383547.55,22.41,9.72,278396.76,16.27
383573.57,22.43,9.73,278217.84,16.27
383365.57,22.42,9.73,278272.38,16.27
383365.57,22.42,9.73,278272.38,16.27
383365.57,22.42,9.73,278272.38,16.27
383172.06,22.42,9.73,278069.39,16.27
383456.12,22.44,9.75,277876.66,16.26
383579.92,22.46,9.77,277895.05,16.27
383417.18,22.47,9.77,277663.19,16.27
383254.44,22.47,9.78,277572.27,16.27
383280.47,22.48,9.79,277925.32,16.3
383134.55,22.49,9.79,278129.66,16.32
383010.51,22.49,9.8,277915.71,16.32
382849.46,22.5,9.8,278503.18,16.36
382670.37,22.5,9.81,277923.01,16.34
382466.76,22.5,9.81,277746.23,16.34
382466.76,22.5,9.81,277746.23,16.34
382590.56,22.52,9.83,277803.52,16.35
382427.82,22.52,9.83,277588.26,16.35
382427.82,22.52,9.83,277588.26,16.35
381412.44,22.57,9.88,277104.79,16.4
381493.99,22.59,9.89,277001.53,16.4
381331.25,22.59,9.9,276880.62,16.4
381101.89,22.58,9.89,276673.7,16.39
380939.15,22.58,9.89,276889.24,16.42
379923.76,22.63,9.94,276405.77,16.47
379816.55,22.64,9.95,276299.48,16.47
379496.55,22.62,9.93,275979.48,16.45
379315.3,22.63,9.93,275799.8,16.45
379315.3,22.63,9.93,275799.8,16.45
378315.3,22.58,9.89,274799.8,16.4
378146.31,22.58,9.89,274879.79,16.42
377952.8,22.59,9.89,274691.14,16.42
378373.12,22.61,9.92,275304.58,16.45
377357.73,22.66,9.97,274821.11,16.5
377481.53,22.68,9.99,275048.22,16.53
377481.53,22.68,9.99,275048.22,16.53
377318.79,22.69,9.99,274794.61,16.52
376954.37,22.72,10.03,274493.33,16.54
376791.63,22.72,10.03,274384.76,16.55
