ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b15-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289488.15,97.82,92.65,287362.48,97.1
289329.6,97.82,92.65,287205.89,97.1
289329.6,97.82,92.65,287205.89,97.1
289329.6,97.82,92.65,287187.51,97.09
289329.6,97.82,92.65,287187.51,97.09
289329.6,97.82,92.65,287187.51,97.09
289329.6,97.82,92.65,287187.51,97.09
289329.6,97.82,92.65,287187.51,97.09
289171.05,97.82,92.65,287028.96,97.09
289171.05,97.82,92.65,287028.96,97.09
289171.05,97.82,92.65,287028.96,97.09
289171.05,97.82,92.65,287028.96,97.09
289171.05,97.82,92.65,287028.96,97.09
289171.05,97.82,92.65,287028.96,97.09
289171.05,97.82,92.65,287028.96,97.09
289171.05,97.82,92.65,287028.96,97.09
289171.05,97.82,92.65,287028.96,97.09
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289171.05,97.82,92.65,287048.2,97.1
289012.5,97.82,92.65,286891.61,97.1
289012.5,97.82,92.65,286891.61,97.1
289012.5,97.82,92.65,286891.61,97.1
289012.5,97.82,92.65,286891.61,97.1
289012.5,97.82,92.65,286891.61,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286785.65,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286781.29,97.1
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286751.98,97.09
288905.4,97.82,92.65,286782.61,97.1
288905.4,97.82,92.65,286782.61,97.1
288905.4,97.82,92.65,286782.61,97.1
288905.4,97.82,92.65,286782.61,97.1
288905.4,97.82,92.65,286782.61,97.1
288905.4,97.82,92.65,286782.61,97.1
288905.4,97.82,92.65,286782.61,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286624.06,97.1
288746.85,97.82,92.64,286597.43,97.09
288746.85,97.82,92.64,286597.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288426.85,97.81,92.64,286277.43,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.38,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286121.71,97.09
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288268.3,97.81,92.64,286149.62,97.1
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
288114.1,97.82,92.64,285990.84,97.09
287955.55,97.81,92.64,285832.29,97.09
287955.55,97.81,92.64,285832.29,97.09
287955.55,97.81,92.64,285832.29,97.09
287955.55,97.81,92.64,285832.29,97.09
287955.55,97.81,92.64,285832.29,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287955.55,97.81,92.64,285822.65,97.09
287799.9,97.81,92.64,285663.87,97.09
287799.9,97.81,92.64,285663.87,97.09
287799.9,97.81,92.64,285663.87,97.09
287799.9,97.81,92.64,285663.87,97.09
287799.9,97.81,92.64,285663.87,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287641.35,97.81,92.64,285505.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287591.35,97.81,92.64,285455.32,97.09
287544.25,97.81,92.64,285412.14,97.09
287544.25,97.81,92.64,285412.14,97.09
287387.15,97.81,92.64,285253.38,97.09
287387.15,97.81,92.64,285253.38,97.09
287387.15,97.81,92.64,285253.38,97.09
287387.15,97.81,92.64,285253.38,97.09
287387.15,97.81,92.64,285253.38,97.09
287387.15,97.81,92.64,285253.38,97.09
287387.15,97.81,92.64,285253.38,97.09
287387.15,97.81,92.64,285253.38,97.09
287387.15,97.81,92.64,285253.38,97.09
287387.15,97.81,92.64,285253.38,97.09
287228.6,97.81,92.64,285092.4,97.09
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
287071.5,97.81,92.64,284933.65,97.08
