ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1222045.74,27.15,6.65,308364.87,6.85
1221840.76,27.15,6.65,308522.81,6.86
1222075.19,27.16,6.66,308542.18,6.86
1222075.19,27.16,6.66,308542.18,6.86
1222075.19,27.16,6.66,308551.36,6.86
1223205.53,27.18,6.68,309344.37,6.87
1223189.34,27.19,6.69,310031.39,6.89
1222984.36,27.19,6.69,310033.03,6.89
1222968.16,27.19,6.7,309967.27,6.89
1222157.67,27.18,6.68,309129.44,6.88
1221952.69,27.18,6.68,309129.44,6.88
1221936.49,27.19,6.69,309312.25,6.88
1221731.52,27.19,6.69,309312.25,6.88
1221526.54,27.19,6.69,309327.53,6.89
1221321.57,27.19,6.69,309394.84,6.89
1221116.59,27.19,6.7,309420.07,6.89
1221239.83,27.2,6.7,309421.12,6.89
1221223.63,27.2,6.71,309421.12,6.89
1221018.65,27.21,6.71,309498.99,6.9
1220813.68,27.21,6.71,309574.89,6.9
1220797.48,27.21,6.71,310078.66,6.91
1220592.51,27.21,6.72,310109.62,6.91
1220592.51,27.21,6.72,310419.31,6.92
1220387.53,27.21,6.72,310510.74,6.92
1220387.53,27.21,6.72,310536.17,6.92
1220371.33,27.22,6.72,310536.17,6.93
1220166.36,27.22,6.72,310445.1,6.93
1220400.79,27.23,6.73,310445.1,6.93
1220195.81,27.23,6.73,310397.93,6.93
1220430.24,27.24,6.74,310881.17,6.94
1220225.27,27.24,6.74,311179.68,6.95
1220225.27,27.24,6.74,311179.68,6.95
1220181.7,27.25,6.75,311323.13,6.95
1219950.95,27.24,6.74,311064.98,6.95
1219745.97,27.24,6.75,311065.53,6.95
1219540.99,27.24,6.75,311189.67,6.95
1219091.04,27.24,6.74,310633.05,6.94
1218886.06,27.24,6.74,310686.49,6.94
1219213.77,27.25,6.75,310793.25,6.95
1218708.18,27.25,6.75,309856.49,6.93
1218942.61,27.25,6.76,309853.26,6.93
1219348.65,27.26,6.77,309872.17,6.93
1219143.68,27.27,6.77,309872.17,6.93
1219345.04,27.27,6.78,309999.95,6.93
1219672.75,27.28,6.78,309974.45,6.93
1219656.55,27.29,6.79,309972.42,6.93
1219640.36,27.29,6.79,310049.56,6.94
1219640.36,27.29,6.79,310047.9,6.94
1219435.38,27.29,6.8,310030.99,6.94
1219230.41,27.29,6.8,310014.66,6.94
1219025.43,27.3,6.8,310365.49,6.95
1219025.43,27.3,6.8,310342.51,6.95
1218502.1,27.29,6.79,310161.98,6.95
1218502.1,27.29,6.79,310215.04,6.95
1218297.12,27.29,6.79,310264.53,6.95
1218695.33,27.3,6.8,310304.28,6.95
1218490.36,27.3,6.8,310908.28,6.97
1218490.36,27.3,6.8,310908.28,6.97
1218285.38,27.3,6.81,310892.87,6.97
1218285.38,27.3,6.81,310893.02,6.97
1218080.4,27.31,6.81,310893.02,6.97
1217875.43,27.31,6.81,310805.42,6.97
1218109.86,27.32,6.82,311631.87,6.99
1217904.88,27.32,6.82,311591.27,6.99
1217904.88,27.32,6.82,311591.27,6.99
1217699.91,27.32,6.82,311595.67,6.99
1217683.71,27.32,6.83,311567.07,6.99
1217359.68,27.32,6.82,311221.81,6.98
1217154.7,27.32,6.82,312637.32,7.02
1216949.73,27.32,6.82,312744.09,7.02
1216415.76,27.31,6.82,312167.67,7.01
1216689.15,27.32,6.83,313256.72,7.03
1216484.18,27.32,6.83,313293.41,7.04
1216484.18,27.32,6.83,313293.41,7.04
1216467.98,27.33,6.83,313335.13,7.04
1216467.98,27.33,6.83,313343.68,7.04
1216467.98,27.33,6.83,313323.54,7.04
1216451.78,27.33,6.84,313298.11,7.04
1216246.81,27.34,6.84,313983.22,7.06
1216041.83,27.34,6.84,313993.5,7.06
1215836.86,27.34,6.84,313918.04,7.06
1216014.16,27.35,6.85,313930.98,7.06
1216341.87,27.36,6.86,313927.75,7.06
1216669.58,27.37,6.87,313924.52,7.06
1215029.77,27.38,6.88,313921.29,7.07
1215244.37,27.39,6.89,314045.51,7.08
1215478.8,27.39,6.9,314025.63,7.08
1215293.82,27.4,6.9,314747.52,7.1
1214784.9,27.39,6.89,314566.32,7.09
1214784.9,27.39,6.89,314515.49,7.09
1215140.39,27.4,6.9,314421.18,7.09
1215031.82,27.4,6.91,314235.88,7.09
1214826.85,27.41,6.91,314148.92,7.09
1214621.87,27.41,6.91,314123.9,7.09
1214416.9,27.41,6.91,314076.72,7.09
1214651.33,27.42,6.92,314374.43,7.1
1214446.35,27.42,6.92,314354.13,7.1
1214446.35,27.42,6.92,314361.39,7.1
1214241.38,27.42,6.92,314361.39,7.1
1214036.4,27.42,6.92,314375.78,7.1
1214036.4,27.42,6.92,314476.2,7.1
1214159.64,27.43,6.93,314877.41,7.11
1213954.66,27.43,6.93,314735.07,7.11
1213749.69,27.43,6.93,314735.07,7.11
1213964.29,27.44,6.94,315076.71,7.12
1213964.29,27.44,6.94,315076.71,7.12
1213964.29,27.44,6.94,315017.72,7.12
1213759.31,27.44,6.94,314906.52,7.12
1213554.33,27.44,6.95,314902.24,7.12
1213554.33,27.44,6.95,314904.6,7.12
1213230.3,27.44,6.94,314567.73,7.11
1213214.1,27.44,6.95,314629.06,7.12
1213520.42,27.45,6.95,314666.03,7.12
1213848.13,27.46,6.96,314666.03,7.12
1214067.15,27.47,6.98,314343.46,7.11
1213862.17,27.47,6.98,314697.55,7.12
1213862.17,27.47,6.98,314697.55,7.12
1213657.2,27.48,6.98,314805.19,7.13
1213452.22,27.48,6.98,314805.19,7.13
1213686.65,27.49,6.99,314805.19,7.13
1213686.65,27.49,6.99,316927.3,7.18
1213471.68,27.49,6.99,316252.34,7.16
1213266.7,27.49,6.99,316335.13,7.17
1213061.72,27.49,6.99,316335.13,7.17
1212856.75,27.49,6.99,316336.72,7.17
1212651.77,27.49,7.0,316534.89,7.18
1212635.58,27.5,7.0,316584.3,7.18
1212870.01,27.51,7.01,316804.19,7.18
1212665.03,27.51,7.01,316986.96,7.19
1212470.05,27.51,7.01,317936.66,7.21
1212265.08,27.51,7.01,317935.46,7.22
1212060.1,27.51,7.02,317832.44,7.21
1211855.13,27.51,7.02,317834.02,7.22
1211650.15,27.52,7.02,317845.97,7.22
1211884.58,27.52,7.03,317897.41,7.22
1211880.05,27.53,7.03,317413.82,7.21
1211880.05,27.53,7.03,317415.67,7.21
1211880.05,27.53,7.03,317434.48,7.21
1211880.05,27.53,7.03,317425.47,7.21
1212114.48,27.54,7.04,317516.07,7.21
1212114.48,27.54,7.04,317516.07,7.21
1212348.91,27.55,7.05,317941.35,7.22
1212143.94,27.55,7.05,317868.66,7.22
1212143.94,27.55,7.05,317868.66,7.22
1211938.96,27.55,7.05,317946.86,7.23
1212266.67,27.56,7.06,318401.21,7.24
1212061.69,27.56,7.06,318378.88,7.24
1211866.6,27.56,7.06,318366.5,7.24
1211661.62,27.56,7.06,318365.3,7.24
1211456.65,27.56,7.06,318365.3,7.24
1211456.65,27.56,7.06,318510.73,7.25
1211456.65,27.56,7.06,318510.73,7.25
1211456.65,27.56,7.06,318506.23,7.25
1211251.67,27.56,7.07,318538.89,7.25
1211046.7,27.56,7.07,318676.13,7.25
1210841.72,27.57,7.07,318674.32,7.25
1210636.74,27.57,7.07,319616.3,7.28
1210636.74,27.57,7.07,319614.64,7.28
1210431.77,27.57,7.07,319615.95,7.28
1210226.79,27.57,7.07,319617.53,7.28
1210021.82,27.57,7.07,319993.63,7.29
1210286.89,27.58,7.08,319940.59,7.29
1210410.12,27.59,7.09,320576.5,7.31
1210644.55,27.6,7.1,320550.1,7.31
1210439.58,27.6,7.1,320688.17,7.31
1210234.6,27.6,7.1,320688.17,7.31
1210029.63,27.6,7.1,321116.89,7.33
1209824.65,27.6,7.11,321059.49,7.33
1209619.68,27.61,7.11,321131.08,7.33
1209414.7,27.61,7.11,321129.27,7.33
1209398.5,27.61,7.11,321129.27,7.33
1209193.53,27.61,7.12,321115.33,7.33
1208988.55,27.61,7.12,321115.33,7.33
1208988.55,27.61,7.12,321115.77,7.33
1208783.58,27.62,7.12,321208.54,7.34
1208578.6,27.62,7.12,321374.72,7.34
1208373.62,27.62,7.12,321323.84,7.34
1208168.65,27.62,7.12,321349.85,7.35
1207963.67,27.62,7.13,321348.65,7.35
1207855.54,27.62,7.12,321541.25,7.35
1207529.0,27.62,7.12,321130.41,7.34
1207529.0,27.62,7.12,321103.04,7.34
1207529.0,27.62,7.12,321165.45,7.35
1207763.43,27.63,7.13,322058.17,7.37
1207558.45,27.63,7.13,322058.17,7.37
1207394.07,27.63,7.13,321832.75,7.36
1207189.09,27.63,7.13,322160.15,7.37
1207172.89,27.64,7.14,322398.97,7.38
1209646.41,27.69,7.19,324305.01,7.42
1209441.43,27.69,7.2,324306.6,7.43
1209397.87,27.7,7.2,324292.58,7.43
1209746.23,27.71,7.21,324291.18,7.43
1209730.03,27.71,7.22,324252.17,7.43
1209964.46,27.72,7.22,324396.9,7.43
1209964.46,27.72,7.22,324396.9,7.43
1209733.7,27.72,7.22,324266.11,7.43
1210061.41,27.73,7.23,324266.11,7.43
1209856.44,27.73,7.23,324266.11,7.43
1209425.44,27.72,7.23,323630.86,7.42
1209409.24,27.73,7.23,323606.57,7.42
1209204.27,27.73,7.23,323637.04,7.42
1208999.29,27.73,7.24,323505.04,7.42
1208999.29,27.73,7.24,323403.92,7.42
1208794.32,27.73,7.24,323321.52,7.42
1207154.51,27.75,7.25,323321.52,7.43
1207174.51,27.75,7.25,323542.18,7.44
1206969.53,27.75,7.25,323506.2,7.44
1206953.34,27.75,7.26,323506.2,7.44
1207302.58,27.77,7.27,326563.76,7.51
1207286.38,27.77,7.28,326562.39,7.51
1207520.81,27.78,7.28,326447.58,7.51
1208113.44,27.8,7.3,326382.47,7.51
1208113.44,27.8,7.3,326414.43,7.51
1208113.44,27.8,7.3,326414.43,7.51
1208113.44,27.8,7.3,326414.43,7.51
1207908.46,27.8,7.3,326353.72,7.51
1207703.49,27.8,7.3,326536.5,7.52
1207929.63,27.81,7.31,326560.97,7.52
1207724.65,27.81,7.31,326599.22,7.52
1207708.45,27.82,7.32,326568.01,7.52
1207503.48,27.82,7.32,326564.78,7.52
1207125.78,27.81,7.32,326538.14,7.52
1206920.8,27.81,7.32,327848.95,7.56
1207076.73,27.82,7.33,327143.46,7.54
1207311.16,27.83,7.33,327182.9,7.54
1207106.18,27.83,7.34,327053.87,7.54
1207106.18,27.83,7.34,327052.21,7.54
1207615.53,27.85,7.35,327019.97,7.54
1207849.96,27.86,7.36,327121.24,7.55
1207833.76,27.87,7.37,327234.25,7.55
1207628.79,27.87,7.37,327234.25,7.55
1207863.22,27.88,7.38,327251.9,7.55
1207863.22,27.88,7.38,327227.5,7.55
1207658.24,27.88,7.38,327467.12,7.56
1207932.67,27.89,7.39,330616.76,7.63
1207727.69,27.89,7.39,330616.76,7.63
1207962.12,27.9,7.4,330995.3,7.64
1207757.15,27.9,7.4,330929.0,7.64
1207991.58,27.91,7.41,330932.6,7.65
1207786.6,27.91,7.41,330933.14,7.65
1207581.63,27.91,7.41,330910.62,7.65
1207434.4,27.91,7.41,330861.68,7.65
1207762.11,27.92,7.42,331935.88,7.67
1207762.11,27.92,7.42,331784.24,7.67
1207557.13,27.92,7.42,331784.24,7.67
1207540.94,27.92,7.43,331782.76,7.67
1207868.64,27.93,7.44,331782.76,7.67
1207663.67,27.94,7.44,331759.01,7.67
1207898.1,27.94,7.45,332038.16,7.68
1207693.12,27.95,7.45,332038.16,7.68
1207518.14,27.95,7.45,332066.49,7.69
1207313.17,27.95,7.45,332007.5,7.69
1207108.19,27.95,7.45,334445.65,7.74
1206903.22,27.95,7.46,334172.41,7.74
1206698.24,27.96,7.46,334144.77,7.74
1206493.27,27.96,7.46,334087.37,7.74
1206971.9,27.97,7.47,334598.68,7.75
1206817.63,27.97,7.47,333652.11,7.73
1206801.44,27.98,7.48,333652.11,7.73
1206596.46,27.98,7.48,333564.48,7.73
1206443.63,27.98,7.48,333980.71,7.75
1206238.65,27.98,7.48,333908.02,7.75
1206566.36,27.99,7.49,333916.46,7.75
1206361.38,27.99,7.5,334119.01,7.75
1206345.19,28.0,7.5,334026.85,7.75
1206328.99,28.0,7.51,333884.47,7.75
1206328.99,28.0,7.51,333884.47,7.75
1206571.71,28.01,7.51,333883.85,7.75
1206571.71,28.01,7.51,333883.85,7.75
1206565.51,28.02,7.52,334210.71,7.76
1206893.22,28.03,7.53,334507.84,7.77
1206877.03,28.03,7.53,334507.84,7.77
1207204.73,28.04,7.54,334510.95,7.77
1207188.54,28.05,7.55,334510.95,7.77
1207188.54,28.05,7.55,334510.95,7.77
1206990.33,28.04,7.55,334346.23,7.77
1206732.4,28.04,7.54,334088.3,7.76
1206527.43,28.04,7.55,334088.3,7.77
1206903.84,28.05,7.56,334380.84,7.77
1206790.73,28.05,7.55,334055.27,7.77
1206774.54,28.06,7.56,334054.07,7.77
1207058.96,28.07,7.57,332626.49,7.73
1206853.99,28.07,7.57,332626.49,7.74
1206649.01,28.07,7.57,332626.49,7.74
1207340.0,28.09,7.59,335933.9,7.81
1207135.02,28.09,7.59,335932.7,7.82
1207258.26,28.09,7.6,336249.55,7.83
1207053.28,28.1,7.6,336342.14,7.83
1208858.05,28.14,7.64,340313.69,7.92
1209276.4,28.15,7.66,339856.23,7.91
1208845.4,28.15,7.65,339224.38,7.9
1209088.12,28.16,7.66,339224.38,7.9
1209322.55,28.17,7.67,339793.4,7.91
1209117.58,28.17,7.67,339921.04,7.92
1209544.19,28.18,7.68,340233.9,7.93
1209544.19,28.18,7.68,340239.05,7.93
1209246.85,28.18,7.68,339868.13,7.92
1209246.85,28.18,7.68,339868.13,7.92
1209481.28,28.19,7.69,340299.07,7.93
1209276.3,28.19,7.69,340407.17,7.93
1210424.02,28.22,7.72,341457.12,7.96
1210219.05,28.22,7.72,341455.95,7.96
1210219.05,28.22,7.72,341506.75,7.96
1210014.07,28.22,7.73,341503.52,7.97
1209809.1,28.23,7.73,341508.65,7.97
1210023.7,28.23,7.74,342200.04,7.98
1210023.7,28.23,7.74,342200.04,7.98
1210023.7,28.23,7.74,342200.04,7.98
1210009.77,28.24,7.74,343836.37,8.02
1209804.79,28.24,7.75,346124.66,8.08
1209599.82,28.24,7.75,346583.2,8.09
1209927.53,28.25,7.76,346579.97,8.09
1209911.33,28.26,7.76,346578.81,8.09
1209911.33,28.26,7.76,346578.81,8.09
1209706.36,28.26,7.76,346577.43,8.1
1209501.38,28.26,7.77,346529.52,8.1
1210079.82,28.28,7.78,346560.73,8.1
1210079.82,28.28,7.78,346746.62,8.1
1210203.06,28.29,7.79,346757.54,8.11
1210530.77,28.3,7.8,346973.86,8.11
1210325.79,28.3,7.8,346973.86,8.11
1210120.82,28.3,7.8,346989.15,8.12
1209915.84,28.3,7.81,346992.39,8.12
1209710.86,28.31,7.81,346992.39,8.12
1209535.89,28.31,7.81,348718.31,8.16
1209330.91,28.31,7.81,348645.62,8.16
1209658.62,28.32,7.82,348966.24,8.17
1209658.62,28.32,7.82,349029.8,8.17
1209820.03,28.32,7.83,349713.43,8.19
1209615.05,28.32,7.83,349713.43,8.19
1209582.18,28.33,7.83,350116.19,8.2
1209377.2,28.33,7.83,350044.31,8.2
1209775.41,28.34,7.84,350570.18,8.21
1209570.44,28.34,7.84,350486.78,8.21
1209365.46,28.34,7.85,350477.85,8.21
1209599.89,28.35,7.85,350283.41,8.21
1209394.92,28.35,7.86,350283.41,8.21
1209378.72,28.36,7.86,350283.41,8.21
1209284.76,28.36,7.86,350189.45,8.21
1209682.97,28.37,7.87,350187.88,8.21
1209313.56,28.36,7.87,350187.88,8.21
1209641.27,28.37,7.88,350212.65,8.21
1209436.3,28.38,7.88,350204.24,8.22
1209231.32,28.38,7.88,351847.28,8.26
1209026.34,28.38,7.88,351847.28,8.26
1208821.37,28.38,7.88,351817.38,8.26
1208616.39,28.38,7.89,351797.36,8.26
1208616.39,28.38,7.89,351851.75,8.26
1208600.2,28.39,7.89,351663.97,8.26
1208584.0,28.39,7.9,351661.93,8.26
1208379.02,28.4,7.9,351661.93,8.26
1208727.38,28.4,7.91,351661.93,8.26
1208522.41,28.41,7.91,351661.93,8.27
1208317.43,28.41,7.91,351604.53,8.27
1208112.46,28.41,7.91,351605.03,8.27
1207907.48,28.41,7.91,351605.03,8.27
1207702.5,28.41,7.92,351958.41,8.28
1207936.93,28.42,7.93,351958.41,8.28
1208060.17,28.43,7.93,351942.41,8.28
1207855.19,28.43,7.93,351941.22,8.28
1207978.43,28.44,7.94,352140.87,8.29
1208193.03,28.45,7.95,352119.28,8.29
1208407.63,28.46,7.96,352046.31,8.29
1208202.65,28.46,7.96,352030.53,8.29
1208186.46,28.46,7.97,352302.42,8.3
1208186.46,28.46,7.97,352300.65,8.3
1208170.26,28.47,7.97,352300.65,8.3
1208497.97,28.48,7.98,352297.42,8.3
1208740.69,28.49,7.99,352285.0,8.3
1208863.92,28.49,8.0,352241.48,8.3
1208863.92,28.49,8.0,352625.99,8.31
1208658.95,28.5,8.0,352574.15,8.31
1208453.97,28.5,8.0,352574.15,8.31
1208249.0,28.5,8.0,352598.7,8.32
1208044.02,28.5,8.0,352984.09,8.33
1207839.05,28.5,8.01,352926.69,8.33
1207634.07,28.51,8.01,352922.87,8.33
1207429.1,28.51,8.01,352896.73,8.33
1207224.12,28.51,8.01,352912.77,8.33
1207019.14,28.51,8.01,352912.77,8.34
1206814.17,28.51,8.02,352910.91,8.34
1206609.19,28.52,8.02,355967.64,8.41
1206404.22,28.52,8.02,355888.11,8.41
1206388.02,28.52,8.02,355761.33,8.41
1206388.02,28.52,8.02,355761.33,8.41
1206371.82,28.53,8.03,355909.35,8.42
1206166.85,28.53,8.03,355883.85,8.42
1206401.28,28.54,8.04,355882.28,8.42
1206196.3,28.54,8.04,356193.76,8.43
1205991.33,28.54,8.04,356450.98,8.44
1205991.33,28.54,8.04,356447.84,8.44
1205991.33,28.54,8.04,356511.08,8.44
1205786.35,28.54,8.05,356509.01,8.44
1206033.58,28.56,8.06,356214.66,8.43
1206210.89,28.56,8.07,354934.63,8.41
1206538.6,28.57,8.08,356531.45,8.44
1206333.62,28.58,8.08,356530.51,8.45
1206128.65,28.58,8.08,356596.18,8.45
1206112.45,28.58,8.09,356596.18,8.45
1205907.47,28.59,8.09,356620.93,8.45
1205702.5,28.59,8.09,356676.11,8.46
1205497.52,28.59,8.09,356652.27,8.46
1205292.55,28.59,8.09,356658.65,8.46
1205915.33,28.61,8.11,356751.31,8.46
1206149.76,28.62,8.12,357049.02,8.47
1206384.19,28.63,8.13,357320.81,8.48
1206179.21,28.63,8.13,357388.23,8.48
1205974.24,28.63,8.14,357548.25,8.49
1205974.24,28.63,8.14,357539.67,8.49
1205769.26,28.64,8.14,358709.75,8.52
1205880.01,28.64,8.14,358882.19,8.52
1205675.04,28.64,8.14,358881.02,8.53
1205470.06,28.64,8.14,359120.65,8.53
1205453.87,28.65,8.15,359303.46,8.54
1205437.67,28.65,8.15,359290.02,8.54
1205437.67,28.65,8.15,359544.88,8.55
1205421.47,28.66,8.16,359541.85,8.55
1205216.5,28.66,8.16,359541.85,8.55
1205011.52,28.66,8.16,359724.62,8.56
1205011.52,28.66,8.16,359758.27,8.56
1205417.56,28.67,8.18,359756.69,8.56
1205417.56,28.67,8.18,359758.74,8.56
1205202.59,28.67,8.18,359503.58,8.55
1204997.61,28.68,8.18,359457.83,8.55
1204792.64,28.68,8.18,359444.34,8.56
1204792.64,28.68,8.18,359444.34,8.56
1205027.07,28.69,8.19,359097.24,8.55
1205333.38,28.7,8.2,359094.0,8.55
1205333.38,28.7,8.2,359193.62,8.55
1205916.65,28.71,8.21,359620.15,8.56
1205711.67,28.71,8.22,359543.89,8.56
1205695.47,28.72,8.22,359812.44,8.57
1205695.47,28.72,8.22,359781.15,8.57
1205490.5,28.72,8.22,360308.18,8.58
1205281.13,28.72,8.22,360191.2,8.58
1205076.15,28.72,8.22,360176.01,8.58
1205076.15,28.72,8.22,360174.53,8.58
1205199.39,28.73,8.23,360173.33,8.58
1204994.41,28.73,8.23,360154.93,8.59
1204994.41,28.73,8.23,360154.93,8.59
1204615.01,28.72,8.22,360132.18,8.59
1204440.03,28.73,8.23,360016.34,8.59
1204235.05,28.73,8.23,359956.51,8.59
1204030.08,28.73,8.23,359956.51,8.59
1204357.78,28.74,8.24,360060.5,8.59
1204152.81,28.74,8.24,360438.91,8.6
1204395.53,28.75,8.25,360467.31,8.6
1204190.55,28.75,8.25,360467.31,8.61
1203985.58,28.75,8.26,360640.63,8.61
1203969.38,28.76,8.26,360640.63,8.61
1203764.41,28.76,8.26,360640.63,8.62
1203998.84,28.77,8.27,360748.71,8.62
1203982.64,28.78,8.28,360858.15,8.62
1203777.66,28.78,8.28,360873.44,8.63
1203761.47,28.78,8.28,360923.47,8.63
1203745.27,28.79,8.29,360705.03,8.63
1203540.3,28.79,8.29,360599.99,8.63
1203335.32,28.79,8.29,360638.01,8.63
1203569.75,28.8,8.3,360589.87,8.63
1203569.75,28.8,8.3,360589.3,8.63
1203804.18,28.81,8.31,360640.36,8.63
1203599.2,28.81,8.31,360714.06,8.63
1203394.23,28.81,8.32,360535.05,8.63
1203189.25,28.82,8.32,360411.95,8.63
1203880.24,28.83,8.33,361273.84,8.65
1203465.11,28.83,8.33,360791.66,8.64
1203260.14,28.83,8.33,360834.95,8.65
1203055.16,28.83,8.33,360833.58,8.65
1202850.19,28.83,8.34,360839.26,8.65
1202645.21,28.84,8.34,360747.83,8.65
1202440.23,28.84,8.34,361323.6,8.67
1202235.26,28.84,8.34,361380.76,8.67
1202858.04,28.86,8.36,362721.8,8.7
1202841.85,28.87,8.37,362957.67,8.71
1202825.65,28.87,8.37,362957.67,8.71
1202731.23,28.87,8.37,363026.79,8.71
1202973.95,28.88,8.38,363256.16,8.72
1203379.99,28.89,8.39,363319.37,8.72
1203175.02,28.89,8.4,361784.78,8.69
1203175.02,28.89,8.4,361742.28,8.69
1203158.82,28.9,8.4,361922.83,8.69
1202953.84,28.9,8.4,361921.63,8.69
1202748.87,28.9,8.4,361921.63,8.7
1202543.89,28.9,8.41,361918.4,8.7
1202338.92,28.91,8.41,362383.75,8.71
1202133.94,28.91,8.41,362444.9,8.72
1201928.97,28.91,8.41,362693.82,8.72
1202972.12,28.94,8.44,364464.9,8.77
1202767.14,28.94,8.44,364620.38,8.77
1202562.16,28.94,8.45,364616.31,8.78
1202796.59,28.95,8.46,365049.45,8.79
1202796.59,28.95,8.46,365049.45,8.79
1202796.59,28.95,8.46,365073.09,8.79
1202591.62,28.95,8.46,365073.09,8.79
1202386.64,28.96,8.46,365071.45,8.79
1202386.64,28.96,8.46,365071.45,8.79
1202383.43,28.96,8.47,365674.23,8.81
1202367.23,28.97,8.47,365666.23,8.81
1202765.44,28.98,8.48,365713.26,8.81
1202560.47,28.98,8.48,364984.48,8.8
1202355.49,28.98,8.49,364824.79,8.79
1202339.3,28.99,8.49,364807.8,8.8
1202339.3,28.99,8.49,364774.83,8.8
1202323.1,28.99,8.5,364751.27,8.8
1202549.24,29.0,8.51,364767.16,8.8
1202344.26,29.01,8.51,364782.09,8.8
1202692.62,29.02,8.52,365585.37,8.82
1202815.86,29.02,8.53,365642.92,8.82
1203049.16,29.04,8.54,365377.1,8.82
1202844.19,29.04,8.54,365290.44,8.82
1202844.19,29.04,8.54,365343.46,8.82
1202967.42,29.04,8.55,365527.25,8.83
1202762.45,29.05,8.55,365500.8,8.83
1202557.47,29.05,8.55,365500.8,8.83
1202352.49,29.05,8.55,365988.4,8.84
1202586.93,29.06,8.56,365852.16,8.84
1202586.93,29.06,8.56,368682.19,8.91
1202821.36,29.07,8.57,368761.85,8.91
1202674.13,29.07,8.57,369132.21,8.92
1202674.13,29.07,8.57,369132.21,8.92
1202469.15,29.07,8.57,369132.21,8.92
1202264.18,29.07,8.57,369122.87,8.93
1202264.18,29.07,8.57,369099.64,8.92
1202059.2,29.07,8.58,369689.34,8.94
1201854.23,29.08,8.58,369783.36,8.95
1201838.03,29.08,8.58,369784.7,8.95
1201633.05,29.08,8.59,369666.89,8.95
1201960.76,29.09,8.6,369476.25,8.94
1201755.79,29.1,8.6,369474.39,8.95
1201739.59,29.1,8.6,369565.24,8.95
1201534.61,29.1,8.6,369642.4,8.95
1201574.61,29.1,8.61,369382.75,8.95
1202207.15,29.13,8.63,370710.82,8.98
1202207.15,29.13,8.63,370522.66,8.98
1202002.18,29.13,8.63,370427.29,8.98
1200362.37,29.14,8.65,370427.29,8.99
1200157.4,29.15,8.65,370427.29,9.0
1199912.07,29.15,8.65,371987.7,9.04
1199707.09,29.15,8.65,372027.07,9.04
1199941.52,29.16,8.66,372106.68,9.04
1200064.76,29.17,8.67,372048.75,9.04
1199859.78,29.17,8.67,372123.22,9.05
1199720.82,29.17,8.67,371787.08,9.04
1199515.85,29.17,8.68,373721.4,9.09
1199843.56,29.18,8.69,373775.58,9.09
1199638.58,29.19,8.69,373877.36,9.1
1199433.61,29.19,8.69,373819.96,9.1
1199737.81,29.2,8.7,374257.34,9.11
1199532.84,29.2,8.7,374117.31,9.11
1199327.86,29.2,8.71,374116.11,9.11
1199733.91,29.21,8.72,374729.57,9.12
1199356.21,29.21,8.71,374462.56,9.12
1199354.9,29.21,8.71,374354.58,9.12
1199354.9,29.21,8.71,374323.16,9.12
1199149.93,29.21,8.72,374446.82,9.12
1198944.95,29.22,8.72,374445.66,9.12
1199272.66,29.23,8.73,374470.36,9.13
1199067.68,29.23,8.73,374470.36,9.13
1198862.71,29.23,8.73,374411.37,9.13
1198862.71,29.23,8.73,375720.16,9.16
1198846.51,29.24,8.74,375947.63,9.17
1198846.51,29.24,8.74,375978.98,9.17
1198846.51,29.24,8.74,377484.77,9.21
1198641.54,29.24,8.74,377540.1,9.21
1198436.56,29.24,8.74,377538.27,9.21
1198436.56,29.24,8.74,377479.29,9.21
1198764.27,29.25,8.75,377511.75,9.21
1198559.29,29.25,8.75,377488.78,9.21
1198354.32,29.25,8.76,377414.81,9.21
1198338.34,29.26,8.76,380224.2,9.28
1198338.34,29.26,8.76,380224.34,9.28
1198338.34,29.26,8.76,380224.34,9.28
1198133.37,29.26,8.76,380261.25,9.29
1197928.39,29.26,8.76,380348.2,9.29
1197723.42,29.26,8.77,380333.08,9.29
1197904.11,29.27,8.78,380918.34,9.31
1197699.13,29.28,8.78,380919.92,9.31
1197941.85,29.29,8.79,381307.3,9.32
1197736.88,29.29,8.79,381249.9,9.32
1197531.9,29.29,8.79,381174.76,9.32
1197326.93,29.29,8.8,381324.59,9.33
1197121.95,29.29,8.8,381352.05,9.33
1196916.98,29.3,8.8,381352.05,9.33
1196916.98,29.3,8.8,381420.96,9.34
1197040.21,29.3,8.81,381420.96,9.34
1196835.24,29.31,8.81,381533.82,9.34
1196835.24,29.31,8.81,381542.58,9.34
1196630.26,29.31,8.81,381688.36,9.35
1196425.28,29.31,8.81,381682.23,9.35
1196220.31,29.31,8.82,381742.02,9.35
