ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
762,2604,2409260,6212,2409260
762,2604,2410070,6212,2410070
762,2604,2411070,6212,2411070
762,2604,2412070,6212,2412070
762,2604,2413070,6212,2413070
762,2604,2413880,6212,2413880
762,2604,2414880,6212,2414880
763,2612,2415880,6212,2415880
763,2612,2415880,6212,2415880
763,2612,2416880,6212,2416880
763,2612,2417880,6212,2417880
763,2612,2418690,6212,2418690
763,2612,2419500,6212,2419500
763,2612,2420500,6212,2420500
763,2612,2421500,6212,2421500
764,2620,2429500,6212,2429500
764,2620,2430500,6212,2430500
764,2620,2431150,6212,2431150
765,2628,2431960,6212,2431960
765,2628,2432770,6212,2432770
765,2628,2433770,6212,2433770
765,2628,2434770,6212,2434770
765,2628,2435770,6212,2435770
765,2628,2436580,6212,2436580
765,2628,2437580,6212,2437580
765,2628,2437580,6212,2437580
765,2628,2438390,6212,2438390
766,2636,2439390,6212,2439390
766,2636,2439620,6212,2439620
766,2636,2439940,6212,2439940
766,2636,2440100,6212,2440100
766,2636,2440750,6212,2440750
766,2636,2441750,6212,2441750
766,2636,2442750,6212,2442750
766,2636,2443750,6212,2443750
766,2636,2444220,6212,2444220
767,2644,2452220,6212,2452220
767,2644,2453220,6212,2453220
767,2644,2453220,6212,2453220
767,2644,2455220,6212,2455220
768,2652,2456220,6212,2456220
768,2652,2457030,6212,2457030
768,2652,2458030,6212,2458030
768,2652,2458030,6212,2458030
768,2652,2458030,6212,2458030
768,2652,2458840,6212,2458840
768,2652,2459110,6212,2459110
768,2652,2460110,6212,2460110
768,2652,2460110,6212,2460110
768,2652,2460660,6212,2460660
768,2652,2461660,6212,2461660
769,2660,2469660,6212,2469660
769,2660,2470660,6212,2470660
770,2668,2471660,6212,2471660
770,2668,2472130,6212,2472130
770,2668,2473130,6212,2473130
770,2668,2473600,6212,2473600
770,2668,2474600,6212,2474600
770,2668,2474600,6212,2474600
770,2668,2475600,6212,2475600
770,2668,2476060,6212,2476060
770,2668,2477060,6212,2477060
770,2668,2478060,6212,2478060
771,2676,2479060,6212,2479060
771,2676,2479870,6212,2479870
771,2676,2480870,6212,2480870
771,2676,2481870,6212,2481870
771,2676,2482520,6212,2482520
771,2676,2483520,6212,2483520
771,2676,2484520,6212,2484520
771,2676,2485520,6212,2485520
772,2684,2486330,6212,2486330
772,2684,2486560,6212,2486560
772,2684,2487370,6212,2487370
772,2684,2488370,6212,2488370
772,2684,2488370,6212,2488370
772,2684,2488370,6212,2488370
772,2684,2488370,6212,2488370
772,2684,2488600,6212,2488600
772,2684,2489600,6212,2489600
772,2684,2490600,6212,2490600
772,2684,2491600,6212,2491600
772,2684,2491970,6212,2491970
772,2684,2492970,6212,2492970
772,2684,2493970,6212,2493970
773,2692,2494780,6212,2494780
773,2692,2494780,6212,2494780
773,2692,2495780,6212,2495780
773,2692,2496250,6212,2496250
773,2692,2496250,6212,2496250
773,2692,2497060,6212,2497060
773,2692,2498060,6212,2498060
773,2692,2499060,6212,2499060
773,2692,2499870,6212,2499870
773,2692,2500870,6212,2500870
774,2700,2501870,6212,2501870
775,2708,2509870,6212,2509870
775,2708,2510190,6212,2510190
775,2708,2511190,6212,2511190
775,2708,2511190,6212,2511190
775,2708,2512190,6212,2512190
775,2708,2513190,6212,2513190
775,2708,2514190,6212,2514190
775,2708,2514190,6212,2514190
775,2708,2514660,6212,2514660
775,2708,2514660,6212,2514660
775,2708,2514980,6212,2514980
775,2708,2515980,6212,2515980
775,2708,2516980,6212,2516980
775,2708,2517790,6212,2517790
776,2716,2518790,6212,2518790
776,2716,2519260,6212,2519260
776,2716,2520260,6212,2520260
776,2716,2521260,6212,2521260
776,2716,2522260,6212,2522260
776,2716,2522910,6212,2522910
776,2716,2523230,6212,2523230
776,2716,2524230,6212,2524230
777,2724,2525230,6212,2525230
777,2724,2525780,6212,2525780
777,2724,2526780,6212,2526780
777,2724,2526780,6212,2526780
777,2724,2527780,6212,2527780
777,2724,2528780,6212,2528780
777,2724,2529780,6212,2529780
777,2724,2530370,6212,2530370
777,2724,2530840,6212,2530840
778,2732,2531840,6212,2531840
778,2732,2532840,6212,2532840
778,2732,2533840,6212,2533840
778,2732,2533840,6212,2533840
778,2732,2534840,6212,2534840
779,2740,2542840,6212,2542840
779,2740,2543840,6212,2543840
779,2740,2544310,6212,2544310
779,2740,2544960,6212,2544960
779,2740,2545430,6212,2545430
779,2740,2546240,6212,2546240
780,2748,2548240,6212,2548240
780,2748,2549240,6212,2549240
780,2748,2550240,6212,2550240
780,2748,2551050,6212,2551050
780,2748,2552050,6212,2552050
780,2748,2552050,6212,2552050
780,2748,2552860,6212,2552860
780,2748,2552860,6212,2552860
780,2748,2553860,6212,2553860
780,2748,2554330,6212,2554330
781,2756,2555140,6212,2555140
781,2756,2555460,6212,2555460
781,2756,2556460,6212,2556460
781,2756,2557460,6212,2557460
781,2756,2557780,6212,2557780
781,2756,2558590,6212,2558590
781,2756,2558590,6212,2558590
781,2756,2559240,6212,2559240
781,2756,2559890,6212,2559890
781,2756,2559890,6212,2559890
781,2756,2560890,6212,2560890
781,2756,2560890,6212,2560890
781,2756,2561890,6212,2561890
781,2756,2562360,6212,2562360
781,2756,2562680,6212,2562680
782,2764,2563490,6212,2563490
782,2764,2564490,6212,2564490
782,2764,2565300,6212,2565300
782,2764,2566110,6212,2566110
782,2764,2567110,6212,2567110
782,2764,2567430,6212,2567430
782,2764,2568430,6212,2568430
782,2764,2569430,6212,2569430
782,2764,2569590,6212,2569590
782,2764,2570400,6212,2570400
783,2772,2571210,6212,2571210
783,2772,2571210,6212,2571210
783,2772,2571210,6212,2571210
783,2772,2571530,6212,2571530
783,2772,2572530,6212,2572530
783,2772,2572850,6212,2572850
783,2772,2573660,6212,2573660
783,2772,2573820,6212,2573820
783,2772,2574630,6212,2574630
784,2780,2582630,6212,2582630
784,2780,2582630,6212,2582630
784,2780,2583630,6212,2583630
784,2780,2584630,6212,2584630
784,2780,2585440,6212,2585440
784,2780,2586030,6212,2586030
784,2780,2586350,6212,2586350
784,2780,2586620,6212,2586620
785,2788,2594620,6212,2594620
786,2796,2595270,6212,2595270
786,2796,2596080,6212,2596080
786,2796,2596540,6212,2596540
786,2796,2597540,6212,2597540
786,2796,2598540,6212,2598540
786,2796,2599540,6212,2599540
786,2796,2599860,6212,2599860
787,2804,2607860,6212,2607860
787,2804,2608320,6212,2608320
787,2804,2609130,6212,2609130
787,2804,2610130,6212,2610130
788,2812,2610590,6212,2610590
788,2812,2611590,6212,2611590
788,2812,2611590,6212,2611590
788,2812,2612590,6212,2612590
788,2812,2613590,6212,2613590
788,2812,2613910,6212,2613910
788,2812,2613910,6212,2613910
788,2812,2614910,6212,2614910
789,2820,2618910,6212,2618910
789,2820,2619560,6212,2619560
789,2820,2619790,6212,2619790
789,2820,2620790,6212,2620790
790,2828,2621440,6212,2621440
790,2828,2621660,6212,2621660
790,2828,2621660,6212,2621660
790,2828,2621660,6212,2621660
790,2828,2622660,6212,2622660
790,2828,2623130,6212,2623130
790,2828,2624130,6212,2624130
790,2828,2624590,6212,2624590
790,2828,2624590,6212,2624590
790,2828,2624910,6212,2624910
790,2828,2625500,6212,2625500
790,2828,2626500,6212,2626500
790,2828,2628500,6212,2628500
790,2828,2628500,6212,2628500
790,2828,2629500,6212,2629500
790,2828,2630310,6212,2630310
791,2836,2631310,6212,2631310
791,2836,2632310,6212,2632310
791,2836,2633310,6212,2633310
791,2836,2633310,6212,2633310
791,2836,2634310,6212,2634310
791,2836,2635310,6212,2635310
791,2836,2636120,6212,2636120
791,2836,2637120,6212,2637120
792,2844,2638120,6212,2638120
792,2844,2638930,6212,2638930
792,2844,2639930,6212,2639930
792,2844,2640930,6212,2640930
793,2852,2648930,6212,2648930
793,2852,2648930,6212,2648930
793,2852,2650930,6212,2650930
793,2852,2651930,6212,2651930
793,2852,2652930,6212,2652930
794,2860,2653930,6212,2653930
794,2860,2654930,6212,2654930
794,2860,2655250,6212,2655250
795,2868,2663250,6212,2663250
795,2868,2664250,6212,2664250
795,2868,2664570,6212,2664570
795,2868,2665570,6212,2665570
795,2868,2665570,6212,2665570
795,2868,2665730,6212,2665730
795,2868,2666730,6212,2666730
795,2868,2667730,6212,2667730
796,2876,2667950,6212,2667950
796,2876,2668760,6212,2668760
796,2876,2669760,6212,2669760
796,2876,2670760,6212,2670760
796,2876,2671760,6212,2671760
796,2876,2671760,6212,2671760
796,2876,2672760,6212,2672760
796,2876,2673760,6212,2673760
796,2876,2674760,6212,2674760
796,2876,2675570,6212,2675570
797,2884,2676570,6212,2676570
797,2884,2677570,6212,2677570
797,2884,2678570,6212,2678570
797,2884,2679570,6212,2679570
797,2884,2679570,6212,2679570
797,2884,2680570,6212,2680570
797,2884,2680570,6212,2680570
797,2884,2681570,6212,2681570
797,2884,2682570,6212,2682570
797,2884,2683570,6212,2683570
798,2892,2684570,6212,2684570
798,2892,2685380,6212,2685380
798,2892,2685750,6212,2685750
798,2892,2686750,6212,2686750
798,2892,2687220,6212,2687220
798,2892,2687690,6212,2687690
798,2892,2688500,6212,2688500
798,2892,2689500,6212,2689500
798,2892,2690500,6212,2690500
798,2892,2690970,6212,2690970
799,2900,2691970,6212,2691970
799,2900,2692970,6212,2692970
799,2900,2693970,6212,2693970
799,2900,2693970,6212,2693970
799,2900,2694440,6212,2694440
799,2900,2695090,6212,2695090
799,2900,2696090,6212,2696090
799,2900,2697090,6212,2697090
799,2900,2697090,6212,2697090
800,2908,2701090,6212,2701090
800,2908,2701740,6212,2701740
800,2908,2702550,6212,2702550
800,2908,2703550,6212,2703550
800,2908,2704360,6212,2704360
800,2908,2705360,6212,2705360
800,2908,2705360,6212,2705360
800,2908,2705680,6212,2705680
800,2908,2705680,6212,2705680
801,2916,2706680,6212,2706680
801,2916,2706680,6212,2706680
801,2916,2707050,6212,2707050
801,2916,2707520,6212,2707520
801,2916,2708520,6212,2708520
801,2916,2709520,6212,2709520
801,2916,2710520,6212,2710520
801,2916,2711520,6212,2711520
801,2916,2712330,6212,2712330
801,2916,2712330,6212,2712330
801,2916,2713330,6212,2713330
801,2916,2713560,6212,2713560
801,2916,2713560,6212,2713560
801,2916,2713560,6212,2713560
802,2924,2714560,6212,2714560
802,2924,2715560,6212,2715560
802,2924,2716030,6212,2716030
802,2924,2716030,6212,2716030
802,2924,2720030,6212,2720030
802,2924,2721030,6212,2721030
802,2924,2722030,6212,2722030
803,2932,2722350,6212,2722350
803,2932,2723350,6212,2723350
803,2932,2724160,6212,2724160
803,2932,2724810,6212,2724810
803,2932,2726810,6212,2726810
803,2932,2727810,6212,2727810
803,2932,2728810,6212,2728810
803,2932,2729810,6212,2729810
804,2940,2730270,6212,2730270
804,2940,2731270,6212,2731270
804,2940,2732080,6212,2732080
804,2940,2733080,6212,2733080
804,2940,2734080,6212,2734080
804,2940,2735080,6212,2735080
804,2940,2736080,6212,2736080
804,2940,2736300,6212,2736300
804,2940,2736950,6212,2736950
804,2940,2737420,6212,2737420
805,2948,2737890,6212,2737890
805,2948,2738700,6212,2738700
805,2948,2739700,6212,2739700
805,2948,2740510,6212,2740510
805,2948,2741510,6212,2741510
805,2948,2741980,6212,2741980
805,2948,2742350,6212,2742350
805,2948,2742720,6212,2742720
805,2948,2743720,6212,2743720
806,2956,2751720,6212,2751720
806,2956,2752530,6212,2752530
807,2964,2753530,6212,2753530
807,2964,2754530,6212,2754530
807,2964,2755530,6212,2755530
807,2964,2755850,6212,2755850
807,2964,2756850,6212,2756850
807,2964,2757850,6212,2757850
807,2964,2758850,6212,2758850
807,2964,2759320,6212,2759320
808,2972,2760320,6212,2760320
808,2972,2761320,6212,2761320
808,2972,2762320,6212,2762320
808,2972,2762780,6212,2762780
808,2972,2762780,6212,2762780
808,2972,2763780,6212,2763780
808,2972,2764590,6212,2764590
808,2972,2765400,6212,2765400
808,2972,2766400,6212,2766400
809,2980,2767210,6212,2767210
809,2980,2768210,6212,2768210
810,2988,2776210,6212,2776210
810,2988,2777210,6212,2777210
810,2988,2777370,6212,2777370
810,2988,2778370,6212,2778370
810,2988,2779370,6212,2779370
810,2988,2780180,6212,2780180
810,2988,2781180,6212,2781180
810,2988,2782180,6212,2782180
811,2996,2782990,6212,2782990
811,2996,2783460,6212,2783460
811,2996,2784460,6212,2784460
811,2996,2785460,6212,2785460
811,2996,2786460,6212,2786460
811,2996,2786690,6212,2786690
811,2996,2786850,6212,2786850
811,2996,2787170,6212,2787170
811,2996,2788170,6212,2788170
811,2996,2789170,6212,2789170
811,2996,2790170,6212,2790170
812,3004,2791170,6212,2791170
812,3004,2791630,6212,2791630
812,3004,2792630,6212,2792630
812,3004,2793630,6212,2793630
812,3004,2794630,6212,2794630
812,3004,2795630,6212,2795630
812,3004,2796630,6212,2796630
813,3012,2800630,6212,2800630
813,3012,2800630,6212,2800630
813,3012,2801630,6212,2801630
813,3012,2802100,6212,2802100
813,3012,2803100,6212,2803100
813,3012,2804100,6212,2804100
814,3020,2805100,6212,2805100
814,3020,2805100,6212,2805100
814,3020,2805910,6212,2805910
814,3020,2805910,6212,2805910
814,3020,2806230,6212,2806230
814,3020,2807230,6212,2807230
814,3020,2808040,6212,2808040
814,3020,2809040,6212,2809040
814,3020,2809040,6212,2809040
814,3020,2809510,6212,2809510
814,3020,2810510,6212,2810510
814,3020,2811510,6212,2811510
814,3020,2812510,6212,2812510
814,3020,2812830,6212,2812830
815,3028,2813640,6212,2813640
815,3028,2814640,6212,2814640
815,3028,2815640,6212,2815640
815,3028,2816290,6212,2816290
815,3028,2817290,6212,2817290
815,3028,2817290,6212,2817290
815,3028,2817750,6212,2817750
815,3028,2818750,6212,2818750
815,3028,2819750,6212,2819750
816,3036,2820750,6212,2820750
816,3036,2821750,6212,2821750
816,3036,2822750,6212,2822750
816,3036,2823560,6212,2823560
816,3036,2825560,6212,2825560
816,3036,2826560,6212,2826560
816,3036,2827110,6212,2827110
817,3044,2828110,6212,2828110
817,3044,2832110,6212,2832110
817,3044,2832920,6212,2832920
817,3044,2833730,6212,2833730
817,3044,2834320,6212,2834320
817,3044,2834790,6212,2834790
818,3052,2842790,6212,2842790
819,3060,2843790,6212,2843790
819,3060,2844790,6212,2844790
819,3060,2845790,6212,2845790
819,3060,2845790,6212,2845790
819,3060,2846790,6212,2846790
819,3060,2847260,6212,2847260
819,3060,2847730,6212,2847730
819,3060,2848540,6212,2848540
819,3060,2849010,6212,2849010
819,3060,2850010,6212,2850010
819,3060,2850480,6212,2850480
819,3060,2850480,6212,2850480
820,3068,2851130,6212,2851130
820,3068,2852130,6212,2852130
820,3068,2852720,6212,2852720
820,3068,2853720,6212,2853720
820,3068,2854720,6212,2854720
820,3068,2855530,6212,2855530
820,3068,2855530,6212,2855530
820,3068,2856080,6212,2856080
820,3068,2857080,6212,2857080
820,3068,2857080,6212,2857080
821,3076,2858080,6212,2858080
821,3076,2858550,6212,2858550
822,3084,2866550,6212,2866550
822,3084,2867550,6212,2867550
822,3084,2869550,6212,2869550
822,3084,2869550,6212,2869550
822,3084,2870550,6212,2870550
822,3084,2871550,6212,2871550
822,3084,2872550,6212,2872550
822,3084,2872780,6212,2872780
823,3092,2873780,6212,2873780
823,3092,2873780,6212,2873780
823,3092,2874780,6212,2874780
823,3092,2875780,6212,2875780
823,3092,2876780,6212,2876780
823,3092,2877100,6212,2877100
823,3092,2878100,6212,2878100
823,3092,2878570,6212,2878570
823,3092,2879570,6212,2879570
823,3092,2880570,6212,2880570
824,3100,2881380,6212,2881380
824,3100,2881380,6212,2881380
824,3100,2882190,6212,2882190
824,3100,2883190,6212,2883190
824,3100,2884190,6212,2884190
824,3100,2885000,6212,2885000
824,3100,2885810,6212,2885810
824,3100,2886810,6212,2886810
824,3100,2887620,6212,2887620
825,3108,2888430,6212,2888430
825,3108,2889430,6212,2889430
825,3108,2890430,6212,2890430
825,3108,2890430,6212,2890430
825,3108,2890430,6212,2890430
825,3108,2890980,6212,2890980
825,3108,2890980,6212,2890980
825,3108,2891450,6212,2891450
825,3108,2892450,6212,2892450
825,3108,2893260,6212,2893260
825,3108,2893580,6212,2893580
825,3108,2894580,6212,2894580
826,3116,2902580,6212,2902580
827,3124,2903580,6212,2903580
827,3124,2904580,6212,2904580
827,3124,2905050,6212,2905050
827,3124,2905860,6212,2905860
827,3124,2906670,6212,2906670
827,3124,2907480,6212,2907480
827,3124,2908130,6212,2908130
827,3124,2908360,6212,2908360
827,3124,2908360,6212,2908360
827,3124,2908590,6212,2908590
827,3124,2909590,6212,2909590
827,3124,2910590,6212,2910590
828,3132,2911590,6212,2911590
828,3132,2912400,6212,2912400
828,3132,2913400,6212,2913400
829,3140,2921400,6212,2921400
829,3140,2921400,6212,2921400
829,3140,2921870,6212,2921870
829,3140,2922870,6212,2922870
829,3140,2923680,6212,2923680
829,3140,2924490,6212,2924490
829,3140,2925140,6212,2925140
830,3148,2925730,6212,2925730
830,3148,2926540,6212,2926540
830,3148,2927540,6212,2927540
830,3148,2928350,6212,2928350
830,3148,2929350,6212,2929350
830,3148,2930160,6212,2930160
830,3148,2931160,6212,2931160
830,3148,2931620,6212,2931620
830,3148,2932090,6212,2932090
830,3148,2932090,6212,2932090
831,3156,2933090,6212,2933090
831,3156,2933570,6212,2933570
831,3156,2933570,6212,2933570
831,3156,2934570,6212,2934570
831,3156,2934800,6212,2934800
831,3156,2935020,6212,2935020
831,3156,2935350,6212,2935350
831,3156,2936350,6212,2936350
831,3156,2937350,6212,2937350
831,3156,2938350,6212,2938350
831,3156,2939350,6212,2939350
831,3156,2940000,6212,2940000
832,3164,2940470,6212,2940470
832,3164,2941470,6212,2941470
832,3164,2942470,6212,2942470
832,3164,2942470,6212,2942470
832,3164,2943280,6212,2943280
832,3164,2943280,6212,2943280
832,3164,2943280,6212,2943280
832,3164,2944090,6212,2944090
832,3164,2944560,6212,2944560
832,3164,2945030,6212,2945030
832,3164,2945500,6212,2945500
832,3164,2945970,6212,2945970
832,3164,2946440,6212,2946440
832,3164,2946440,6212,2946440
832,3164,2946440,6212,2946440
833,3172,2947440,6212,2947440
833,3172,2947440,6212,2947440
833,3172,2948440,6212,2948440
833,3172,2949440,6212,2949440
833,3172,2950250,6212,2950250
833,3172,2950900,6212,2950900
833,3172,2951900,6212,2951900
833,3172,2952370,6212,2952370
833,3172,2953370,6212,2953370
834,3180,2954370,6212,2954370
834,3180,2954370,6212,2954370
834,3180,2954370,6212,2954370
834,3180,2954740,6212,2954740
834,3180,2955740,6212,2955740
834,3180,2956740,6212,2956740
834,3180,2957060,6212,2957060
834,3180,2957220,6212,2957220
834,3180,2958220,6212,2958220
834,3180,2959030,6212,2959030
834,3180,2960030,6212,2960030
835,3188,2968030,6212,2968030
835,3188,2968840,6212,2968840
835,3188,2969840,6212,2969840
835,3188,2970000,6212,2970000
836,3196,2971000,6212,2971000
836,3196,2971470,6212,2971470
836,3196,2972470,6212,2972470
836,3196,2973470,6212,2973470
836,3196,2974470,6212,2974470
836,3196,2975470,6212,2975470
836,3196,2976470,6212,2976470
836,3196,2977470,6212,2977470
836,3196,2978280,6212,2978280
837,3204,2979090,6212,2979090
837,3204,2980090,6212,2980090
837,3204,2980680,6212,2980680
837,3204,2981680,6212,2981680
837,3204,2981680,6212,2981680
837,3204,2982490,6212,2982490
837,3204,2983490,6212,2983490
837,3204,2984490,6212,2984490
837,3204,2985490,6212,2985490
838,3212,2993490,6212,2993490
839,3220,2993960,6212,2993960
839,3220,2994960,6212,2994960
839,3220,2995430,6212,2995430
839,3220,2999430,6212,2999430
839,3220,3000430,6212,3000430
839,3220,3001430,6212,3001430
840,3228,3002240,6212,3002240
840,3228,3003240,6212,3003240
840,3228,3003560,6212,3003560
840,3228,3003560,6212,3003560
840,3228,3004560,6212,3004560
840,3228,3005560,6212,3005560
840,3228,3006560,6212,3006560
840,3228,3007560,6212,3007560
841,3236,3008030,6212,3008030
841,3236,3009030,6212,3009030
841,3236,3009350,6212,3009350
841,3236,3010350,6212,3010350
841,3236,3011000,6212,3011000
841,3236,3012000,6212,3012000
841,3236,3013000,6212,3013000
841,3236,3014000,6212,3014000
841,3236,3014810,6212,3014810
841,3236,3015280,6212,3015280
841,3236,3015280,6212,3015280
842,3244,3016280,6212,3016280
842,3244,3016930,6212,3016930
842,3244,3017930,6212,3017930
842,3244,3018930,6212,3018930
842,3244,3018930,6212,3018930
842,3244,3019930,6212,3019930
842,3244,3020740,6212,3020740
842,3244,3021740,6212,3021740
842,3244,3022740,6212,3022740
842,3244,3023740,6212,3023740
842,3244,3023970,6212,3023970
842,3244,3023970,6212,3023970
843,3252,3024970,6212,3024970
843,3252,3025970,6212,3025970
843,3252,3026970,6212,3026970
843,3252,3027970,6212,3027970
