ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0d71-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333370.21,97.9,84.83,330896.09,97.17
333211.48,97.9,84.83,330737.16,97.17
333211.48,97.9,84.83,330737.16,97.17
333211.48,97.9,84.83,330737.16,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333211.48,97.9,84.83,330737.19,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
333052.55,97.9,84.83,330578.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332895.09,97.9,84.83,330421.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332785.09,97.9,84.83,330311.26,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332786.36,97.9,84.83,330312.33,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330154.87,97.17
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332628.9,97.9,84.83,330136.84,97.16
332630.17,97.9,84.83,330138.51,97.16
332630.17,97.9,84.83,330138.51,97.16
332630.17,97.9,84.83,330138.51,97.16
332630.17,97.9,84.83,330138.51,97.16
332630.17,97.9,84.83,330138.51,97.16
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331630.17,97.89,84.83,329138.51,97.15
331310.17,97.89,84.82,328818.51,97.15
331310.17,97.89,84.82,328818.51,97.15
331310.17,97.89,84.82,328818.51,97.15
331310.17,97.89,84.82,328818.51,97.15
331310.17,97.89,84.82,328818.51,97.15
331310.17,97.89,84.82,328838.16,97.16
331310.17,97.89,84.82,328838.16,97.16
331310.17,97.89,84.82,328838.16,97.16
331310.17,97.89,84.82,328838.16,97.16
331310.17,97.89,84.82,328838.16,97.16
331310.17,97.89,84.82,328838.16,97.16
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
331310.17,97.89,84.82,328828.5,97.15
330310.17,97.88,84.82,327828.5,97.15
330310.17,97.88,84.82,327828.5,97.15
330311.24,97.88,84.82,327840.48,97.15
330311.24,97.88,84.82,327840.48,97.15
330311.24,97.88,84.82,327840.48,97.15
330311.24,97.88,84.82,327840.48,97.15
330311.24,97.88,84.82,327840.48,97.15
330311.24,97.88,84.82,327840.48,97.15
330311.24,97.88,84.82,327840.48,97.15
330203.78,97.88,84.82,327733.22,97.15
330203.78,97.88,84.82,327733.22,97.15
330203.78,97.88,84.82,327733.22,97.15
330203.78,97.88,84.82,327733.22,97.15
330203.78,97.88,84.82,327733.22,97.15
330203.78,97.88,84.82,327733.22,97.15
330203.78,97.88,84.82,327733.22,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327734.3,97.15
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327687.83,97.14
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327737.53,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330206.31,97.88,84.82,327740.09,97.15
330048.92,97.88,84.82,327581.16,97.15
330048.92,97.88,84.82,327581.16,97.15
330048.92,97.88,84.82,327581.16,97.15
330048.92,97.88,84.82,327581.16,97.15
330048.92,97.88,84.82,327581.16,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330050.19,97.88,84.82,327586.78,97.15
330052.73,97.88,84.82,327599.79,97.16
330052.73,97.88,84.82,327599.79,97.16
330052.73,97.88,84.82,327599.79,97.16
330052.73,97.88,84.82,327599.79,97.16
330052.73,97.88,84.82,327599.79,97.16
330052.73,97.88,84.82,327599.79,97.16
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329402.73,97.88,84.81,326949.79,97.15
329245.4,97.88,84.81,326792.46,97.15
329245.4,97.88,84.81,326792.46,97.15
329245.4,97.88,84.81,326792.46,97.15
329246.67,97.88,84.81,326794.24,97.15
329246.67,97.88,84.81,326794.24,97.15
329246.67,97.88,84.81,326794.24,97.15
329246.67,97.88,84.81,326794.24,97.15
329246.67,97.88,84.81,326794.24,97.15
