ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
849643.74,15.11,2.85,767259.36,13.65
849643.74,15.11,2.85,767259.36,13.65
849643.74,15.11,2.85,767259.36,13.65
848626.32,15.11,2.85,766447.96,13.65
847608.9,15.12,2.85,765636.55,13.66
847584.82,15.12,2.86,765130.63,13.65
847459.22,15.12,2.85,764929.08,13.65
847043.89,15.12,2.85,764567.79,13.65
846819.62,15.12,2.85,764466.16,13.65
845802.2,15.12,2.86,763654.76,13.65
845611.14,15.12,2.85,763402.84,13.65
845229.54,15.11,2.85,763021.76,13.64
845005.26,15.11,2.85,762912.39,13.64
845094.46,15.11,2.85,762594.14,13.64
844903.4,15.11,2.85,762419.25,13.64
844903.4,15.11,2.85,765284.15,13.69
844679.13,15.11,2.85,765097.75,13.69
844488.07,15.11,2.85,764838.09,13.69
844263.8,15.11,2.85,764736.46,13.69
844072.74,15.11,2.84,764561.57,13.69
844323.29,15.11,2.85,764548.04,13.69
843907.96,15.11,2.85,764186.75,13.69
843526.35,15.11,2.84,763946.71,13.68
843490.89,15.11,2.84,764083.47,13.69
843266.61,15.11,2.84,763897.06,13.69
842531.65,15.11,2.84,763249.07,13.68
842531.65,15.11,2.84,763249.07,13.68
842782.2,15.11,2.85,763235.53,13.68
842999.16,15.12,2.85,762902.86,13.68
842617.55,15.11,2.85,762662.83,13.68
842582.09,15.11,2.85,762799.58,13.68
842832.64,15.12,2.85,762786.05,13.68
842797.17,15.12,2.86,762949.9,13.69
842498.43,15.12,2.85,762594.68,13.68
842116.83,15.11,2.85,762327.55,13.68
842333.78,15.12,2.85,761994.87,13.68
842035.04,15.11,2.85,761744.56,13.67
842293.92,15.12,2.85,761602.85,13.67
842102.87,15.12,2.85,761350.93,13.67
842067.4,15.12,2.85,761650.06,13.68
841958.59,15.12,2.85,761544.92,13.67
841934.51,15.12,2.85,761039.0,13.67
841702.09,15.12,2.85,760921.32,13.67
841477.82,15.12,2.85,760811.95,13.67
841062.49,15.11,2.85,760450.66,13.66
841062.49,15.11,2.85,760450.66,13.66
841279.44,15.12,2.85,760117.98,13.66
840535.19,15.11,2.84,759373.73,13.65
840797.21,15.11,2.85,760043.19,13.66
840606.16,15.11,2.85,759787.84,13.66
840480.56,15.11,2.85,759586.29,13.66
839463.14,15.12,2.85,758774.89,13.66
839786.51,15.12,2.86,758518.59,13.66
839562.24,15.12,2.86,758412.64,13.66
838831.57,15.11,2.85,757629.64,13.65
839034.94,15.12,2.85,757324.81,13.65
838958.71,15.12,2.85,757234.74,13.65
838767.65,15.12,2.85,757059.85,13.65
842719.34,15.19,2.92,758613.63,13.67
842495.06,15.19,2.92,758427.22,13.67
842304.01,15.19,2.92,758167.56,13.67
841559.76,15.18,2.91,757423.31,13.66
841557.51,15.18,2.91,757363.87,13.66
841557.51,15.18,2.91,757363.87,13.66
841333.23,15.18,2.91,757262.24,13.66
841171.69,15.18,2.91,757155.77,13.66
841291.9,15.18,2.92,756704.86,13.65
841100.84,15.18,2.91,756445.19,13.65
840876.57,15.18,2.91,756343.57,13.65
840685.51,15.18,2.91,756168.68,13.65
840461.24,15.18,2.91,755982.28,13.65
840270.18,15.18,2.91,755807.39,13.65
840270.18,15.18,2.91,755807.39,13.65
840487.51,15.18,2.92,756017.14,13.65
840263.24,15.18,2.91,755830.74,13.65
839518.98,15.17,2.9,755086.49,13.64
838774.73,15.16,2.89,754342.24,13.63
838774.73,15.16,2.89,754342.24,13.63
838557.21,15.15,2.89,754172.95,13.63
838185.61,15.15,2.88,753915.6,13.63
838436.16,15.15,2.89,753902.07,13.63
838245.1,15.15,2.89,753646.72,13.62
837952.21,15.15,2.88,753342.64,13.62
838148.25,15.15,2.89,753855.61,13.63
837167.07,15.16,2.89,753116.32,13.64
837167.07,15.16,2.89,753116.32,13.64
836791.53,15.15,2.89,752467.47,13.63
836031.49,15.15,2.89,751632.83,13.62
836031.49,15.15,2.89,751632.83,13.62
835807.21,15.15,2.89,751526.89,13.62
836010.58,15.16,2.89,751222.05,13.62
835819.52,15.16,2.89,751047.17,13.62
835437.92,15.15,2.89,750600.24,13.61
834898.45,15.14,2.88,750110.75,13.6
834608.13,15.14,2.87,749886.95,13.6
834383.86,15.14,2.87,749700.55,13.6
834166.34,15.13,2.87,749485.32,13.6
833751.01,15.13,2.87,749124.02,13.6
832733.59,15.14,2.87,748312.62,13.6
831716.16,15.14,2.87,747501.22,13.61
831933.12,15.15,2.88,747168.54,13.6
831742.07,15.14,2.88,746983.85,13.6
831517.79,15.14,2.88,746807.25,13.6
830870.29,15.13,2.87,746181.24,13.59
830679.23,15.13,2.87,746006.35,13.59
830454.96,15.13,2.87,745819.94,13.59
830263.9,15.13,2.87,745645.05,13.59
830514.45,15.14,2.87,745631.52,13.59
830281.53,15.13,2.87,745406.73,13.59
830246.06,15.14,2.87,745676.24,13.59
830591.26,15.14,2.88,745679.77,13.59
829860.6,15.13,2.87,744907.68,13.58
829825.14,15.13,2.87,745118.09,13.59
829822.89,15.14,2.87,745058.65,13.59
829709.87,15.13,2.87,745085.97,13.59
829426.63,15.13,2.87,744766.71,13.59
829202.35,15.13,2.86,744580.31,13.58
829405.72,15.14,2.87,744286.39,13.58
828675.06,15.12,2.86,743514.3,13.57
829147.77,15.14,2.87,743437.38,13.57
828988.96,15.13,2.87,743282.9,13.57
829147.64,15.14,2.87,743546.58,13.58
828732.3,15.14,2.87,743185.29,13.57
828541.25,15.14,2.87,743000.59,13.57
828316.97,15.13,2.87,742824.0,13.57
828122.83,15.13,2.87,742631.87,13.57
828098.75,15.13,2.87,742125.95,13.56
828315.54,15.14,2.87,742274.94,13.57
828660.74,15.15,2.88,742280.73,13.57
828154.48,15.14,2.87,742153.94,13.57
828380.14,15.14,2.88,742318.68,13.57
828377.89,15.15,2.88,742259.24,13.57
828186.84,15.14,2.88,741999.57,13.57
828291.3,15.15,2.88,742138.69,13.57
828067.03,15.15,2.88,742037.06,13.57
828042.94,15.15,2.88,741531.14,13.57
827851.89,15.15,2.88,741356.25,13.57
827107.64,15.14,2.87,740612.0,13.55
826727.7,15.13,2.87,740306.98,13.55
826518.96,15.13,2.86,740169.16,13.55
826294.69,15.13,2.86,739982.76,13.55
826294.69,15.13,2.86,739982.76,13.55
826479.75,15.13,2.87,740090.28,13.55
826288.69,15.13,2.87,739834.93,13.55
825271.27,15.13,2.87,739023.53,13.55
825047.0,15.13,2.87,738917.58,13.55
825297.55,15.14,2.87,738904.05,13.55
824915.94,15.13,2.87,738664.02,13.55
825133.27,15.14,2.87,739057.36,13.56
824402.61,15.13,2.86,738274.36,13.55
824021.01,15.12,2.86,737893.29,13.54
823829.95,15.12,2.86,737718.4,13.54
823605.67,15.12,2.86,737532.0,13.54
823605.67,15.12,2.86,737532.0,13.54
823317.4,15.12,2.85,737253.48,13.54
823534.36,15.12,2.86,736920.81,13.53
823879.56,15.13,2.87,736926.59,13.53
823879.56,15.13,2.87,736926.59,13.53
823135.31,15.12,2.85,736182.34,13.52
823338.68,15.13,2.86,735888.41,13.52
823147.62,15.13,2.86,735703.72,13.52
823147.62,15.13,2.86,735703.72,13.52
822416.96,15.11,2.85,734920.72,13.51
822192.68,15.11,2.85,734744.12,13.51
822001.63,15.11,2.85,734484.46,13.5
821777.35,15.11,2.85,734382.83,13.5
821250.06,15.11,2.84,733305.91,13.49
820922.48,15.1,2.84,733061.8,13.49
820731.42,15.1,2.84,732886.91,13.49
819300.53,15.1,2.83,731433.56,13.48
819076.26,15.1,2.83,731247.16,13.48
818885.2,15.1,2.83,730991.81,13.47
818660.92,15.09,2.83,730885.87,13.48
818625.46,15.1,2.83,731156.01,13.48
818601.38,15.1,2.83,730650.09,13.48
818410.32,15.1,2.83,730475.2,13.47
818186.04,15.1,2.83,730288.8,13.47
817994.99,15.09,2.83,730104.11,13.47
818031.78,15.1,2.83,730073.11,13.47
818169.46,15.1,2.84,729967.41,13.47
818395.12,15.11,2.84,730488.99,13.48
818392.87,15.11,2.84,730429.55,13.48
818234.07,15.11,2.84,730275.07,13.48
818198.6,15.11,2.84,730304.23,13.49
817823.07,15.1,2.84,729655.38,13.48
817598.79,15.1,2.84,729478.78,13.47
817407.73,15.1,2.84,729223.44,13.47
817108.99,15.1,2.83,728851.28,13.47
816884.72,15.1,2.83,728745.34,13.47
817088.09,15.1,2.84,728440.5,13.46
816548.62,15.09,2.83,727951.01,13.46
815736.54,15.09,2.83,726458.48,13.44
815005.88,15.08,2.81,725686.39,13.43
814856.5,15.08,2.81,725604.97,13.43
814665.44,15.08,2.81,725353.05,13.42
814665.44,15.08,2.81,725353.05,13.42
814441.17,15.08,2.81,725243.68,13.42
814441.17,15.08,2.81,725243.68,13.42
813459.99,15.08,2.81,724504.39,13.43
813268.93,15.08,2.81,724329.5,13.43
813044.66,15.08,2.81,724143.1,13.43
813386.69,15.09,2.82,723686.09,13.42
813195.63,15.08,2.82,723434.17,13.42
812935.43,15.08,2.82,723435.3,13.42
812711.15,15.08,2.82,723325.94,13.42
813183.86,15.09,2.83,723249.01,13.42
813434.41,15.1,2.83,723235.48,13.42
813243.35,15.1,2.83,723093.39,13.42
813019.08,15.1,2.83,722874.19,13.42
812828.02,15.1,2.83,722615.64,13.42
812603.74,15.09,2.83,722512.9,13.42
813017.22,15.1,2.84,722665.42,13.42
812635.61,15.1,2.83,722425.38,13.42
812825.04,15.1,2.84,722065.18,13.42
812633.99,15.1,2.84,721890.29,13.42
812633.99,15.1,2.84,721890.29,13.42
812409.71,15.1,2.84,721703.89,13.41
812374.25,15.1,2.84,721840.64,13.42
811356.82,15.11,2.84,721027.76,13.42
811165.77,15.1,2.84,720768.09,13.42
811165.77,15.1,2.84,720768.09,13.42
811163.52,15.11,2.84,720708.65,13.42
810939.25,15.11,2.84,720607.03,13.42
810222.52,15.09,2.83,719890.3,13.41
810031.46,15.09,2.83,719715.41,13.41
809996.0,15.1,2.83,719744.57,13.41
810189.26,15.1,2.83,719423.62,13.41
816565.1,15.22,2.95,726780.65,13.54
816340.83,15.22,2.95,726594.25,13.54
816149.77,15.22,2.95,726334.58,13.54
815925.5,15.21,2.95,726232.95,13.54
815734.44,15.21,2.95,725977.61,13.54
815734.44,15.21,2.95,725977.61,13.54
815734.44,15.21,2.95,725977.61,13.54
815732.19,15.22,2.95,725918.17,13.54
815949.52,15.22,2.96,726127.93,13.55
815925.44,15.22,2.96,725622.0,13.54
815701.17,15.22,2.96,725516.06,13.54
815510.11,15.22,2.96,725256.39,13.54
815299.55,15.22,2.95,725052.79,13.53
815075.27,15.22,2.95,724951.16,13.53
815112.06,15.22,2.95,724920.16,13.54
814921.01,15.22,2.95,724745.27,13.53
815058.69,15.22,2.96,724639.57,13.53
814041.27,15.23,2.96,723828.17,13.54
813700.95,15.22,2.96,723475.42,13.53
813700.95,15.22,2.96,723475.42,13.53
813700.95,15.22,2.96,723475.42,13.53
813700.95,15.22,2.96,723475.42,13.53
813476.68,15.22,2.96,723289.02,13.53
813441.21,15.22,2.96,723474.4,13.54
813250.16,15.22,2.96,723299.51,13.54
813247.91,15.22,2.96,723240.07,13.54
813212.44,15.22,2.96,723269.22,13.54
812913.7,15.22,2.96,723043.4,13.54
812680.78,15.22,2.95,722924.27,13.54
812456.51,15.22,2.95,722737.86,13.54
811439.08,15.22,2.95,721926.46,13.54
811689.63,15.23,2.96,721912.93,13.54
811308.03,15.22,2.95,721672.89,13.54
811116.97,15.22,2.95,721488.2,13.54
810892.7,15.22,2.95,721311.6,13.54
810892.7,15.22,2.95,721311.6,13.54
810857.23,15.22,2.95,721448.36,13.54
810441.9,15.22,2.95,721087.06,13.54
810250.84,15.22,2.95,720828.52,13.54
810250.84,15.22,2.95,720828.52,13.54
810509.72,15.22,2.96,720686.81,13.54
810668.4,15.23,2.96,721299.8,13.55
810668.4,15.23,2.96,721299.8,13.55
809687.22,15.23,2.97,720560.51,13.55
809687.22,15.23,2.97,720560.51,13.55
809483.14,15.23,2.96,720239.55,13.55
809483.14,15.23,2.96,720239.55,13.55
809620.82,15.23,2.97,720131.67,13.55
809585.35,15.23,2.97,720315.06,13.55
809215.42,15.23,2.96,720057.71,13.55
808991.14,15.23,2.96,719954.97,13.55
809241.69,15.23,2.97,719941.43,13.55
808942.95,15.23,2.96,719716.86,13.55
808751.89,15.23,2.96,719457.19,13.55
808716.43,15.23,2.96,719621.04,13.55
808692.34,15.23,2.97,719115.12,13.54
808310.74,15.23,2.96,718847.99,13.54
808086.46,15.22,2.96,718746.36,13.54
807671.13,15.22,2.96,718385.07,13.54
807480.08,15.22,2.96,718121.24,13.54
807665.14,15.23,2.96,718228.76,13.54
807440.87,15.22,2.96,718127.14,13.54
807440.87,15.22,2.96,718127.14,13.54
807440.87,15.22,2.96,718127.14,13.54
807440.87,15.22,2.96,718127.14,13.54
807249.81,15.22,2.96,717952.25,13.54
807500.36,15.23,2.97,717938.72,13.54
807276.09,15.23,2.96,717752.31,13.54
806894.48,15.22,2.96,717512.28,13.54
807111.81,15.23,2.96,717905.63,13.55
806920.75,15.23,2.96,717720.93,13.54
806696.48,15.23,2.96,717544.33,13.54
806505.42,15.23,2.96,717280.5,13.54
806281.15,15.22,2.96,717178.88,13.54
806090.09,15.22,2.96,717003.99,13.54
805865.82,15.22,2.96,716817.59,13.54
805865.82,15.22,2.96,716817.59,13.54
805674.76,15.22,2.96,716632.89,13.54
805866.66,15.23,2.96,716410.73,13.54
805831.19,15.23,2.96,716833.66,13.55
804813.77,15.23,2.97,716022.25,13.55
804589.5,15.23,2.97,715845.65,13.55
803854.54,15.23,2.96,715197.66,13.55
803854.54,15.23,2.96,715197.66,13.55
803992.22,15.23,2.97,715091.96,13.55
804096.69,15.24,2.97,715501.9,13.56
803905.63,15.24,2.97,715238.07,13.56
803681.35,15.23,2.97,715136.45,13.56
803490.3,15.23,2.97,714961.56,13.56
802472.88,15.24,2.97,714150.15,13.56
801712.83,15.24,2.97,713315.52,13.56
801573.34,15.23,2.97,713129.66,13.55
801361.22,15.23,2.96,712964.45,13.55
801136.95,15.23,2.96,712778.04,13.55
800119.53,15.23,2.97,711966.64,13.55
800119.53,15.23,2.97,711966.64,13.55
800705.23,15.24,2.98,712058.76,13.56
800514.17,15.24,2.98,711916.63,13.56
799496.75,15.25,2.98,711105.23,13.56
798761.79,15.25,2.98,710457.23,13.56
798537.51,15.24,2.98,710238.06,13.56
798112.8,15.24,2.97,709747.55,13.55
798112.8,15.24,2.97,709747.55,13.55
797921.74,15.24,2.97,709488.04,13.55
797921.74,15.24,2.97,709488.04,13.55
798640.94,15.25,2.99,709698.91,13.55
798899.82,15.26,2.99,709553.03,13.55
797882.4,15.26,3.0,708741.63,13.56
797658.12,15.26,3.0,708635.68,13.56
797658.12,15.26,3.0,708635.68,13.56
797278.18,15.26,2.99,708705.13,13.56
796278.18,15.24,2.97,707705.13,13.54
796087.13,15.24,2.97,707520.44,13.54
796191.59,15.24,2.98,707574.39,13.55
795898.64,15.24,2.97,707252.07,13.54
795674.37,15.24,2.97,707075.47,13.54
795147.88,15.23,2.96,706507.68,13.53
795351.25,15.24,2.97,706213.76,13.53
795160.19,15.23,2.97,706038.87,13.53
794935.92,15.23,2.97,705852.46,13.53
794911.83,15.24,2.97,705346.54,13.52
794720.77,15.23,2.97,705086.88,13.52
793990.11,15.22,2.96,704303.88,13.5
793178.03,15.22,2.95,702811.34,13.49
793052.44,15.22,2.95,702609.79,13.48
793028.36,15.22,2.96,702103.87,13.48
792902.76,15.22,2.96,701902.32,13.47
792678.49,15.22,2.96,701800.69,13.48
792487.43,15.22,2.95,701542.15,13.47
792263.16,15.22,2.95,701439.4,13.47
792513.71,15.22,2.96,701425.87,13.47
792513.71,15.22,2.96,701425.87,13.47
792132.1,15.22,2.95,701185.83,13.47
791941.04,15.22,2.95,701001.14,13.47
792158.38,15.22,2.96,701394.49,13.48
792158.38,15.22,2.96,701394.49,13.48
791140.95,15.23,2.96,700583.08,13.48
791278.64,15.23,2.97,700477.39,13.48
791054.36,15.23,2.97,700300.79,13.48
791018.9,15.23,2.97,700486.16,13.49
790806.0,15.23,2.97,699800.47,13.48
790491.6,15.23,2.96,699409.24,13.47
790192.86,15.22,2.96,699166.26,13.47
789777.53,15.22,2.96,698804.97,13.47
789777.53,15.22,2.96,698804.97,13.47
789586.48,15.22,2.95,698553.05,13.46
789204.87,15.21,2.95,698171.98,13.46
788980.6,15.21,2.95,698062.61,13.46
787980.6,15.2,2.93,697062.61,13.44
787978.35,15.2,2.93,697003.17,13.44
787978.35,15.2,2.93,697003.17,13.44
787787.29,15.2,2.93,696818.48,13.44
786806.11,15.2,2.94,696079.19,13.45
787023.44,15.21,2.94,696288.95,13.45
787161.12,15.21,2.95,696183.25,13.45
786745.79,15.21,2.95,695821.96,13.45
786521.51,15.21,2.94,695645.36,13.45
785761.47,15.21,2.94,694810.72,13.45
785726.0,15.21,2.94,694996.1,13.45
785513.11,15.21,2.94,694310.41,13.44
785513.11,15.21,2.94,694310.41,13.44
785304.37,15.2,2.94,694172.59,13.44
784989.97,15.2,2.93,693781.36,13.43
784989.97,15.2,2.93,693781.36,13.43
784987.72,15.2,2.94,693721.92,13.43
784764.03,15.2,2.94,693071.78,13.42
784460.43,15.2,2.93,692645.0,13.42
784460.43,15.2,2.93,692645.0,13.42
784251.69,15.19,2.93,692507.18,13.42
784251.69,15.19,2.93,692507.18,13.42
784455.05,15.2,2.94,692213.26,13.41
784073.45,15.2,2.93,691946.13,13.41
784037.98,15.2,2.93,691975.29,13.41
783020.56,15.2,2.94,691163.88,13.42
782289.9,15.19,2.92,690380.88,13.4
781874.57,15.19,2.92,690019.59,13.4
781536.29,15.18,2.92,689691.07,13.4
781536.29,15.18,2.92,689691.07,13.4
781345.24,15.18,2.92,689435.72,13.4
781595.78,15.19,2.92,689422.19,13.4
781595.78,15.19,2.92,689422.19,13.4
781560.32,15.19,2.92,689699.92,13.4
781336.04,15.19,2.92,689593.98,13.4
780954.44,15.18,2.92,689186.26,13.4
780952.19,15.18,2.92,689126.82,13.4
780739.3,15.18,2.92,688441.13,13.39
780424.9,15.18,2.91,688049.89,13.38
780628.26,15.19,2.92,687745.06,13.38
779897.6,15.18,2.91,686972.97,13.37
780114.93,15.18,2.92,687182.73,13.37
779923.88,15.18,2.92,686998.03,13.37
779699.6,15.18,2.91,686821.43,13.37
778682.18,15.18,2.92,686010.03,13.38
778491.12,15.18,2.92,685835.14,13.37
778266.85,15.18,2.92,685648.74,13.37
778075.79,15.18,2.91,685464.05,13.37
778073.54,15.18,2.92,685404.61,13.37
778232.22,15.19,2.92,685668.29,13.38
777939.27,15.18,2.92,685346.66,13.37
777715.0,15.18,2.92,685170.06,13.37
777712.75,15.18,2.92,685110.62,13.38
776900.67,15.18,2.91,683618.08,13.36
776529.06,15.17,2.91,683350.21,13.35
775511.64,15.18,2.91,682538.81,13.36
775320.59,15.18,2.91,682354.11,13.36
775425.05,15.18,2.92,682493.23,13.36
774407.63,15.18,2.92,681681.82,13.37
774383.55,15.19,2.92,681175.9,13.36
774600.34,15.19,2.93,681324.9,13.36
774376.06,15.19,2.93,681148.3,13.36
774605.32,15.2,2.93,680934.37,13.36
774709.78,15.2,2.94,681546.52,13.37
773692.36,15.2,2.94,680735.12,13.38
773501.31,15.2,2.94,680560.23,13.38
773277.03,15.2,2.94,680373.82,13.38
773085.97,15.2,2.94,680118.48,13.37
773085.97,15.2,2.94,680118.48,13.37
773085.97,15.2,2.94,680118.48,13.37
772861.7,15.2,2.93,680012.53,13.37
772562.96,15.19,2.93,679786.71,13.37
772371.9,15.19,2.93,679611.82,13.37
772147.63,15.19,2.93,679425.41,13.37
771956.57,15.19,2.93,679170.07,13.37
771732.3,15.19,2.93,679064.12,13.37
770997.34,15.19,2.92,678416.13,13.36
770806.28,15.19,2.92,678231.43,13.36
770804.03,15.19,2.92,678171.99,13.36
770768.57,15.19,2.93,678201.15,13.37
770544.29,15.19,2.93,678024.55,13.37
770353.24,15.19,2.92,677849.66,13.37
770128.96,15.19,2.92,677663.26,13.36
769937.91,15.19,2.92,677488.37,13.36
769713.63,15.19,2.92,677301.97,13.36
768696.21,15.19,2.92,676490.57,13.37
768505.15,15.19,2.92,676230.9,13.36
767487.73,15.19,2.93,675419.5,13.37
767485.48,15.19,2.93,675360.06,13.37
767261.21,15.19,2.93,675258.43,13.37
767464.58,15.2,2.94,674964.51,13.37
767464.58,15.2,2.94,674964.51,13.37
767569.04,15.2,2.94,675103.62,13.37
767566.79,15.21,2.94,675044.19,13.37
767375.74,15.21,2.94,674866.6,13.37
767593.07,15.21,2.95,675076.35,13.38
767593.07,15.21,2.95,675076.35,13.38
766575.65,15.22,2.95,674264.95,13.38
766351.37,15.21,2.95,674077.08,13.38
766351.37,15.21,2.95,674077.08,13.38
766554.74,15.22,2.96,673783.16,13.38
766552.49,15.22,2.96,673723.72,13.38
766552.49,15.22,2.96,673723.72,13.38
766656.96,15.23,2.96,673862.84,13.38
766632.87,15.23,2.97,673356.91,13.38
766441.82,15.23,2.96,673097.25,13.37
766217.54,15.23,2.96,672995.62,13.38
766026.49,15.23,2.96,672810.93,13.37
765802.21,15.23,2.96,672634.33,13.37
764784.79,15.23,2.96,671822.93,13.38
764054.13,15.22,2.95,671039.93,13.37
763672.52,15.21,2.95,670772.8,13.36
763481.47,15.21,2.95,670513.13,13.36
763481.47,15.21,2.95,670513.13,13.36
763355.87,15.21,2.95,670311.58,13.36
762338.45,15.21,2.95,669500.18,13.36
762114.18,15.21,2.95,669398.55,13.36
762111.93,15.22,2.95,669339.11,13.36
762329.26,15.22,2.96,669548.87,13.37
762327.01,15.22,2.96,669489.43,13.37
762135.95,15.22,2.96,669237.51,13.37
761911.68,15.22,2.96,669128.14,13.37
761099.6,15.22,2.95,667635.6,13.35
761099.6,15.22,2.95,667635.6,13.35
760900.86,15.21,2.95,667508.57,13.35
760865.4,15.22,2.95,667537.73,13.35
760483.79,15.21,2.95,667270.6,13.35
760481.54,15.21,2.95,667211.16,13.35
760290.49,15.21,2.95,666951.65,13.34
759559.82,15.2,2.94,666168.65,13.33
759559.82,15.2,2.94,666168.65,13.33
759335.55,15.2,2.93,666062.7,13.33
759300.08,15.2,2.94,666091.86,13.33
759885.78,15.21,2.95,666183.98,13.34
760005.99,15.22,2.95,665733.07,13.33
759814.93,15.22,2.95,665473.4,13.33
758797.51,15.22,2.96,664662.0,13.33
758372.8,15.22,2.95,664171.48,13.33
757637.84,15.21,2.95,663523.49,13.32
757413.56,15.21,2.95,663421.86,13.32
757222.51,15.21,2.95,663246.97,13.32
757220.26,15.21,2.95,663187.53,13.32
756995.98,15.21,2.95,663001.13,13.32
756804.93,15.21,2.95,662816.44,13.32
756157.42,15.2,2.94,662190.42,13.31
756157.42,15.2,2.94,662190.42,13.31
756121.96,15.2,2.94,662219.58,13.32
755387.0,15.2,2.94,661571.58,13.31
755387.0,15.2,2.94,661571.58,13.31
755162.72,15.2,2.93,661394.98,13.31
754714.45,15.19,2.93,660956.46,13.3
754523.39,15.19,2.93,660700.56,13.3
754523.39,15.19,2.93,660700.56,13.3
754523.39,15.19,2.93,660700.56,13.3
754299.12,15.19,2.92,660595.17,13.3
754108.06,15.19,2.92,660410.47,13.3
753883.79,15.19,2.92,660233.88,13.3
753883.79,15.19,2.92,660233.88,13.3
754450.86,15.2,2.94,660161.23,13.3
754259.8,15.2,2.93,659905.88,13.3
753989.69,15.2,2.93,659790.93,13.3
753989.69,15.2,2.93,659790.93,13.3
753765.41,15.19,2.93,659684.99,13.3
753765.41,15.19,2.93,659684.99,13.3
753875.94,15.2,2.93,659340.01,13.29
754126.49,15.21,2.94,659326.48,13.29
753935.43,15.2,2.94,659151.59,13.29
753726.69,15.2,2.94,659013.78,13.29
753502.42,15.2,2.93,658827.38,13.29
753311.36,15.2,2.93,658652.49,13.29
752293.94,15.2,2.94,657841.08,13.29
752293.94,15.2,2.94,657841.08,13.29
752293.94,15.2,2.94,657841.08,13.29
752069.66,15.2,2.94,657654.68,13.29
751688.06,15.19,2.93,657414.64,13.29
750670.64,15.2,2.93,656603.24,13.29
750116.39,15.19,2.93,655983.92,13.28
750116.39,15.19,2.93,655983.92,13.28
749925.33,15.19,2.92,655799.22,13.28
749925.33,15.19,2.92,655799.22,13.28
749925.33,15.19,2.92,655799.22,13.28
749701.06,15.19,2.92,655622.62,13.28
749510.0,15.19,2.92,655362.96,13.28
749510.0,15.19,2.92,655362.96,13.28
749211.26,15.18,2.92,655007.73,13.27
748986.98,15.18,2.92,654906.11,13.27
749069.16,15.18,2.92,654894.16,13.27
748878.11,15.18,2.92,654634.49,13.27
748653.83,15.18,2.92,654532.86,13.27
748618.37,15.18,2.92,654669.62,13.28
748405.48,15.18,2.92,653983.93,13.27
748091.07,15.18,2.91,653592.7,13.26
748088.82,15.18,2.92,653533.26,13.26
747071.4,15.19,2.92,652721.85,13.27
746336.44,15.18,2.92,652073.86,13.26
746145.39,15.18,2.92,651898.97,13.26
746145.39,15.18,2.92,651898.97,13.26
746249.85,15.19,2.92,652038.08,13.27
746025.58,15.18,2.92,651851.68,13.27
746611.28,15.2,2.93,651943.8,13.27
746611.28,15.2,2.93,651943.8,13.27
746611.28,15.2,2.93,651943.8,13.27
745593.85,15.2,2.94,651132.39,13.28
745169.14,15.2,2.93,650641.88,13.27
745166.89,15.2,2.93,650582.44,13.27
745131.43,15.2,2.94,650611.59,13.27
744940.37,15.2,2.93,650426.9,13.27
744716.09,15.2,2.93,650250.3,13.27
744692.01,15.2,2.93,649744.38,13.26
743710.83,15.2,2.94,649005.09,13.27
743519.77,15.2,2.94,648749.75,13.27
743295.49,15.2,2.94,648643.8,13.27
743512.28,15.21,2.94,648792.8,13.27
743715.65,15.22,2.95,648487.97,13.27
743506.91,15.21,2.95,648327.66,13.26
743315.86,15.21,2.95,648142.96,13.26
743566.4,15.22,2.95,648129.43,13.26
743670.87,15.22,2.96,648406.97,13.27
743402.13,15.22,2.95,648211.53,13.27
742384.71,15.22,2.96,647400.12,13.27
742384.71,15.22,2.96,647400.12,13.27
741654.05,15.21,2.94,646628.04,13.26
741455.31,15.21,2.94,646416.05,13.26
741231.03,15.2,2.94,646239.45,13.26
740815.7,15.2,2.94,645878.16,13.25
740813.45,15.2,2.94,645818.73,13.26
740622.4,15.2,2.94,645554.9,13.25
740586.93,15.21,2.94,645584.05,13.26
740205.33,15.2,2.93,645340.97,13.25
739981.05,15.2,2.93,645239.34,13.25
738963.63,15.2,2.94,644426.45,13.26
739222.51,15.21,2.94,644284.74,13.26
738205.09,15.21,2.95,643473.34,13.26
737470.13,15.21,2.95,642825.34,13.26
737279.07,15.21,2.94,642650.45,13.26
737279.07,15.21,2.94,642650.45,13.26
737054.8,15.21,2.94,642464.05,13.26
736863.74,15.21,2.94,642279.36,13.26
736639.47,15.21,2.94,642102.76,13.25
736259.53,15.2,2.93,642163.05,13.26
735242.11,15.2,2.94,641351.65,13.26
