ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4a4f-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278566.78,99.18,94.01,275738.64,98.17
278408.23,99.18,94.01,275580.09,98.17
278408.23,99.18,94.01,275580.09,98.17
278408.23,99.18,94.01,275580.09,98.17
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275587.05,98.18
278408.23,99.18,94.01,275602.0,98.18
278408.23,99.18,94.01,275602.0,98.18
278408.23,99.18,94.01,275602.0,98.18
278408.23,99.18,94.01,275602.0,98.18
278408.23,99.18,94.01,275602.0,98.18
278408.23,99.18,94.01,275602.0,98.18
278408.23,99.18,94.01,275637.79,98.19
278408.23,99.18,94.01,275637.79,98.19
278408.23,99.18,94.01,275637.79,98.19
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275658.76,98.2
278408.23,99.18,94.01,275649.47,98.2
278408.23,99.18,94.01,275649.47,98.2
278408.23,99.18,94.01,275649.47,98.2
278408.23,99.18,94.01,275649.47,98.2
278408.23,99.18,94.01,275649.47,98.2
278408.23,99.18,94.01,275648.16,98.2
278408.23,99.18,94.01,275648.16,98.2
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275328.16,98.19
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
278088.23,99.18,94.01,275351.51,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277929.68,99.18,94.01,275195.46,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277775.48,99.18,94.01,275041.79,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277616.93,99.18,94.01,274883.24,98.2
277459.83,99.18,94.01,274727.06,98.2
277459.83,99.18,94.01,274727.06,98.2
277459.83,99.18,94.01,274727.06,98.2
277459.83,99.18,94.01,274727.06,98.2
277459.83,99.18,94.01,274727.06,98.2
277304.18,99.18,94.01,274568.28,98.2
277304.18,99.18,94.01,274568.28,98.2
277304.18,99.18,94.01,274568.28,98.2
277304.18,99.18,94.01,274568.28,98.2
277304.18,99.18,94.01,274568.28,98.2
277304.18,99.18,94.01,274568.28,98.2
277304.18,99.18,94.01,274568.28,98.2
277304.18,99.18,94.01,274568.28,98.2
277304.18,99.18,94.01,274568.28,98.2
277304.18,99.18,94.01,274557.57,98.2
277304.18,99.18,94.01,274557.57,98.2
277304.18,99.18,94.01,274557.57,98.2
277304.18,99.18,94.01,274557.57,98.2
277304.18,99.18,94.01,274557.57,98.2
277304.18,99.18,94.01,274557.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277254.18,99.18,94.01,274507.57,98.2
277207.08,99.18,94.01,274464.39,98.2
277207.08,99.18,94.01,274464.39,98.2
277048.53,99.18,94.01,274309.85,98.2
277048.53,99.18,94.01,274309.85,98.2
277048.53,99.18,94.01,274309.85,98.2
277048.53,99.18,94.01,274309.85,98.2
277048.53,99.18,94.01,274309.85,98.2
277048.53,99.18,94.01,274309.85,98.2
277048.53,99.18,94.01,274309.85,98.2
277048.53,99.18,94.01,274309.85,98.2
277048.53,99.18,94.01,274309.85,98.2
277048.53,99.18,94.01,274309.85,98.2
276891.43,99.18,94.01,274151.07,98.2
276732.88,99.18,94.01,273993.05,98.2
276732.88,99.18,94.01,273993.05,98.2
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274004.26,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274002.16,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274029.49,98.21
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
276732.88,99.18,94.01,274066.26,98.23
