ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3d6d-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
810999.53,21.89,8.3,351762.96,9.5
810863.57,21.89,8.3,351762.77,9.5
810727.61,21.9,8.3,352067.26,9.51
810996.44,21.91,8.31,352221.11,9.51
810998.71,21.91,8.31,352218.12,9.51
811050.4,21.91,8.32,352588.46,9.53
810914.44,21.91,8.32,352588.26,9.53
811150.21,21.92,8.33,352588.26,9.53
811201.91,21.93,8.33,352588.26,9.53
810857.12,21.92,8.33,352553.91,9.53
810721.16,21.93,8.33,352576.55,9.54
810772.85,21.93,8.34,352553.91,9.54
810553.68,21.93,8.33,352473.29,9.54
810369.6,21.92,8.33,352215.53,9.53
810233.64,21.93,8.33,352215.59,9.53
810502.47,21.94,8.34,353119.26,9.56
810366.51,21.94,8.34,353129.08,9.56
810230.55,21.94,8.35,353128.89,9.56
810414.26,21.95,8.35,353128.89,9.56
810132.53,21.94,8.35,353083.57,9.56
809935.15,21.94,8.34,352849.24,9.56
809799.19,21.94,8.35,352860.41,9.56
809663.23,21.95,8.35,352849.36,9.56
809714.92,21.95,8.36,352849.24,9.57
809766.62,21.96,8.36,352849.24,9.57
810035.44,21.97,8.37,353750.85,9.59
809899.48,21.97,8.37,353909.85,9.6
809609.81,21.96,8.37,353689.29,9.6
809473.85,21.97,8.37,353689.09,9.6
809709.62,21.98,8.38,353689.09,9.6
809761.31,21.98,8.39,353696.06,9.6
809625.35,21.98,8.39,353693.18,9.6
809677.04,21.99,8.4,353689.14,9.61
809479.66,21.99,8.39,353446.66,9.6
809748.49,22.0,8.4,353446.61,9.6
809748.49,22.0,8.4,353536.69,9.6
809458.49,21.99,8.4,353246.69,9.6
809322.53,21.99,8.4,354131.78,9.62
809186.57,22.0,8.4,354272.67,9.63
808992.61,21.99,8.4,354189.81,9.63
809044.3,22.0,8.4,354189.99,9.63
808846.92,22.0,8.4,353963.43,9.63
808710.96,22.0,8.4,353963.05,9.63
808575.0,22.0,8.4,353963.05,9.63
808843.83,22.01,8.41,354173.02,9.64
808895.52,22.02,8.42,354055.65,9.64
808759.56,22.02,8.42,353978.48,9.64
808811.25,22.02,8.43,353963.05,9.64
808862.94,22.03,8.43,355104.16,9.67
809098.71,22.04,8.44,355103.97,9.67
809150.41,22.05,8.45,355103.97,9.68
809334.12,22.06,8.46,355105.72,9.68
809198.16,22.06,8.46,355110.87,9.68
809249.85,22.06,8.47,355103.97,9.68
809433.56,22.07,8.48,356068.25,9.71
809325.91,22.07,8.48,355959.33,9.71
809561.68,22.08,8.49,355919.33,9.71
809216.9,22.07,8.48,355558.93,9.7
809221.59,22.07,8.48,355561.22,9.7
808901.92,22.07,8.47,356096.65,9.71
808765.96,22.07,8.47,356055.35,9.72
808769.03,22.07,8.47,356102.35,9.72
808952.75,22.08,8.48,356102.15,9.72
808816.79,22.08,8.49,356102.15,9.72
809085.61,22.09,8.5,356161.29,9.72
809137.3,22.1,8.5,356129.27,9.73
809001.34,22.1,8.5,356126.66,9.73
809001.34,22.1,8.5,356119.78,9.73
808865.38,22.1,8.51,356797.43,9.75
808917.08,22.11,8.51,356851.08,9.75
808781.12,22.11,8.52,356933.33,9.76
808832.81,22.12,8.52,356933.51,9.76
808696.85,22.12,8.52,356933.14,9.76
808560.89,22.12,8.53,356945.69,9.77
808612.58,22.13,8.53,356935.37,9.77
808292.58,22.12,8.53,356615.37,9.76
808156.62,22.12,8.53,356619.66,9.76
807956.95,22.12,8.52,356267.85,9.75
807956.95,22.12,8.52,356408.05,9.76
807612.16,22.11,8.52,356335.58,9.76
807280.43,22.11,8.51,356177.79,9.75
807272.19,22.11,8.52,357415.34,9.79
807552.84,22.13,8.53,357145.85,9.79
807502.84,22.13,8.53,357095.85,9.78
806827.25,22.11,8.52,356361.07,9.77
806691.29,22.12,8.52,356360.88,9.77
806960.12,22.13,8.53,356360.88,9.77
807011.81,22.13,8.54,356405.0,9.77
806875.85,22.13,8.54,356380.92,9.78
806531.06,22.13,8.53,356371.1,9.78
806799.89,22.14,8.54,357905.4,9.82
806686.08,22.14,8.54,358529.35,9.84
808049.57,22.18,8.59,358670.88,9.85
808318.4,22.19,8.6,358670.69,9.85
808036.67,22.19,8.59,358351.27,9.84
808088.36,22.19,8.6,358351.27,9.84
808140.05,22.2,8.6,358351.27,9.84
808004.09,22.2,8.6,358381.79,9.85
807868.13,22.2,8.61,358358.63,9.85
808051.84,22.21,8.62,358353.15,9.85
807707.06,22.21,8.61,358357.28,9.85
807707.06,22.21,8.61,358390.09,9.85
807422.08,22.2,8.6,358094.51,9.85
807286.12,22.2,8.61,358887.77,9.87
807337.82,22.21,8.61,359014.27,9.88
807614.28,22.22,8.62,359014.08,9.88
807478.32,22.22,8.62,359014.08,9.88
807530.01,22.23,8.63,359014.08,9.88
807394.05,22.23,8.63,359024.44,9.88
807258.09,22.23,8.64,359019.45,9.89
807262.79,22.23,8.64,359022.33,9.89
807314.48,22.24,8.64,359016.95,9.89
807366.17,22.24,8.65,359754.95,9.91
807417.86,22.25,8.66,360120.96,9.92
807218.19,22.25,8.65,359861.95,9.92
807082.23,22.25,8.65,359861.76,9.92
806946.27,22.25,8.66,359861.76,9.92
806810.31,22.25,8.66,359861.76,9.93
806467.89,22.25,8.65,359464.65,9.92
806864.69,22.26,8.66,359486.68,9.92
806547.74,22.25,8.66,359464.65,9.92
806599.43,22.26,8.67,359464.65,9.92
806651.12,22.27,8.67,359464.65,9.92
806651.12,22.27,8.67,359585.77,9.93
806515.16,22.27,8.67,360244.54,9.95
806515.16,22.27,8.67,360325.72,9.95
806783.98,22.28,8.68,360596.5,9.96
806586.6,22.28,8.68,360381.63,9.95
806450.65,22.28,8.68,360381.44,9.96
806314.69,22.28,8.69,360381.44,9.96
806178.73,22.28,8.69,360395.41,9.96
806513.26,22.3,8.7,360398.25,9.96
806377.3,22.3,8.7,360381.44,9.97
806377.3,22.3,8.7,360425.48,9.97
806122.61,22.29,8.7,361497.75,10.0
806122.1,22.3,8.7,361492.31,10.0
806331.6,22.31,8.71,360786.24,9.98
806128.93,22.31,8.71,361055.48,9.99
806463.46,22.32,8.72,361055.48,9.99
806515.15,22.33,8.73,361055.66,10.0
805427.47,22.35,8.75,361055.47,10.02
805762.01,22.36,8.76,361055.1,10.02
805773.75,22.36,8.76,361089.46,10.02
805773.75,22.36,8.76,361089.46,10.02
805637.79,22.36,8.76,361129.9,10.02
805689.48,22.37,8.77,361109.4,10.02
805553.52,22.37,8.77,361103.03,10.03
805417.56,22.37,8.78,361089.46,10.03
805037.07,22.37,8.77,361620.79,10.05
805037.07,22.37,8.77,361620.79,10.05
804901.11,22.37,8.77,361144.35,10.04
804901.11,22.37,8.77,361144.35,10.04
805173.14,22.38,8.78,361969.55,10.06
804885.15,22.37,8.78,361676.19,10.05
804749.19,22.38,8.78,361676.0,10.06
804592.37,22.37,8.78,361517.34,10.05
804644.06,22.38,8.78,361517.34,10.05
804644.06,22.38,8.78,361513.32,10.05
804508.1,22.38,8.78,361550.01,10.06
804292.29,22.38,8.78,361421.92,10.06
804156.33,22.38,8.78,361424.06,10.06
804020.37,22.38,8.78,361394.85,10.06
804424.1,22.39,8.8,361782.08,10.07
804295.6,22.4,8.8,361879.36,10.08
804290.66,22.4,8.81,362307.63,10.09
804297.95,22.4,8.81,362309.68,10.09
804349.65,22.41,8.81,362309.86,10.09
804213.69,22.41,8.82,362309.48,10.1
803893.69,22.4,8.81,361989.48,10.09
803757.73,22.41,8.81,361994.53,10.09
803757.73,22.41,8.81,361990.64,10.09
804026.55,22.42,8.82,361988.05,10.09
804026.55,22.42,8.82,361936.33,10.09
803810.73,22.41,8.82,361663.93,10.08
803862.42,22.42,8.82,361662.11,10.09
804134.46,22.43,8.83,361661.48,10.09
803998.5,22.43,8.84,362531.55,10.12
804050.19,22.44,8.84,362959.2,10.13
803914.23,22.44,8.85,362959.2,10.13
803579.45,22.44,8.84,362501.54,10.12
803424.38,22.43,8.84,362346.73,10.12
803232.2,22.43,8.83,362350.83,10.12
803241.59,22.43,8.83,362441.84,10.12
803105.63,22.43,8.84,362441.84,10.12
802963.94,22.43,8.83,362441.84,10.12
803240.4,22.44,8.84,362441.84,10.13
803240.4,22.44,8.84,362420.81,10.12
803247.7,22.44,8.84,362443.24,10.13
802905.27,22.43,8.84,362444.3,10.13
802769.32,22.44,8.84,362443.24,10.13
802776.36,22.44,8.84,362445.29,10.13
802776.36,22.44,8.84,362445.29,10.13
803045.18,22.45,8.85,362445.29,10.13
803096.88,22.45,8.86,362445.29,10.13
803096.88,22.45,8.86,362445.29,10.13
802960.92,22.46,8.86,363419.32,10.16
802824.96,22.46,8.86,363419.12,10.17
802536.15,22.45,8.86,362966.16,10.15
802400.19,22.45,8.86,362966.16,10.16
802451.88,22.46,8.87,362975.97,10.16
802315.92,22.46,8.87,362966.44,10.16
802179.96,22.47,8.87,362966.16,10.17
802363.68,22.48,8.88,363413.93,10.18
802227.72,22.48,8.88,363328.79,10.18
802091.76,22.48,8.88,363406.11,10.19
801955.8,22.48,8.89,363405.92,10.19
801611.01,22.48,8.88,363238.03,10.18
801879.84,22.49,8.89,363238.03,10.19
801743.88,22.49,8.89,363262.7,10.19
801795.57,22.5,8.9,363255.72,10.19
801847.26,22.5,8.91,363244.82,10.19
801898.95,22.51,8.91,363238.03,10.2
801762.99,22.51,8.92,363238.03,10.2
801946.71,22.52,8.92,364474.6,10.24
801946.71,22.52,8.92,364441.48,10.23
802037.75,22.52,8.93,364541.03,10.24
801824.22,22.52,8.92,364356.56,10.23
801875.91,22.53,8.93,364356.74,10.23
801739.95,22.53,8.93,364356.36,10.24
801739.95,22.53,8.93,364393.54,10.24
801603.99,22.53,8.93,364400.17,10.24
801314.32,22.52,8.93,364177.18,10.24
801366.01,22.53,8.93,364178.76,10.24
801417.7,22.54,8.94,364170.69,10.24
801686.53,22.55,8.95,364170.55,10.24
801550.57,22.55,8.95,365027.84,10.27
801414.61,22.55,8.96,365160.4,10.28
801650.38,22.56,8.97,365160.2,10.28
801514.42,22.57,8.97,365160.2,10.28
801169.63,22.56,8.96,364777.56,10.27
801033.67,22.56,8.97,364797.15,10.27
800897.71,22.56,8.97,364785.8,10.28
800949.41,22.57,8.97,364783.59,10.28
801001.1,22.58,8.98,364777.56,10.28
801269.92,22.59,8.99,365717.93,10.31
801163.1,22.59,8.99,365612.28,10.31
800818.32,22.58,8.98,365296.85,10.3
800818.32,22.58,8.98,365296.85,10.3
800870.01,22.59,8.99,365512.27,10.31
800921.7,22.59,9.0,365512.45,10.31
800768.75,22.59,8.99,365359.5,10.31
800820.44,22.6,9.0,365359.12,10.31
800820.44,22.6,9.0,365359.12,10.31
800684.48,22.6,9.0,365359.12,10.31
800548.52,22.6,9.0,365359.15,10.31
800400.06,22.6,9.0,365253.03,10.31
800264.1,22.6,9.0,365253.14,10.32
800315.79,22.61,9.01,365253.0,10.32
800315.79,22.61,9.01,365253.0,10.32
800584.61,22.62,9.02,366066.56,10.34
800636.31,22.62,9.03,366370.46,10.35
800291.52,22.62,9.02,365982.0,10.34
800343.21,22.62,9.03,365982.18,10.35
800343.21,22.62,9.03,365982.18,10.35
800343.21,22.62,9.03,365982.18,10.35
800343.21,22.62,9.03,365982.18,10.35
800394.91,22.63,9.03,365981.8,10.35
800578.62,22.64,9.04,365981.8,10.35
800442.66,22.64,9.05,366011.56,10.35
800442.66,22.64,9.05,366378.29,10.36
800494.35,22.65,9.05,366215.26,10.36
800494.35,22.65,9.05,366215.58,10.36
800512.38,22.66,9.06,366396.79,10.37
801202.94,22.68,9.08,368187.44,10.42
801202.94,22.68,9.08,368187.44,10.42
801386.65,22.69,9.09,368187.25,10.42
801250.69,22.69,9.09,368187.25,10.43
801114.73,22.69,9.1,368210.25,10.43
800978.77,22.7,9.1,368335.03,10.44
800629.68,22.69,9.09,367779.71,10.42
800297.95,22.68,9.09,367604.04,10.42
800184.39,22.69,9.09,367606.35,10.42
800180.01,22.69,9.1,368989.13,10.46
800550.57,22.71,9.11,368918.99,10.46
800117.2,22.7,9.1,368128.59,10.44
800393.66,22.71,9.11,368128.4,10.45
800257.7,22.71,9.12,368128.4,10.45
800014.94,22.71,9.11,367896.06,10.44
799672.52,22.7,9.11,367926.38,10.45
800076.24,22.72,9.12,367897.25,10.45
799940.28,22.72,9.12,368006.17,10.45
799804.32,22.72,9.13,368064.58,10.46
799804.32,22.72,9.13,368064.58,10.46
799734.28,22.73,9.13,368096.4,10.46
799783.91,22.73,9.14,369138.68,10.49
799815.41,22.74,9.14,368920.93,10.49
799999.12,22.75,9.15,368920.73,10.49
799863.16,22.75,9.16,368920.73,10.49
799727.2,22.75,9.16,369108.78,10.5
799591.24,22.76,9.16,369108.66,10.51
799434.34,22.75,9.16,368950.0,10.5
799486.03,22.76,9.16,368884.49,10.5
799196.36,22.75,9.16,368762.07,10.5
799530.89,22.77,9.17,369616.8,10.52
799394.93,22.77,9.17,369196.71,10.52
799397.28,22.77,9.17,369199.48,10.52
799033.78,22.76,9.17,369001.26,10.51
799353.17,22.77,9.18,369544.85,10.53
799404.87,22.78,9.19,369545.03,10.53
799673.69,22.79,9.2,369544.65,10.53
799725.38,22.8,9.2,369544.65,10.54
799589.42,22.8,9.21,369566.91,10.54
799453.46,22.8,9.21,369552.4,10.54
799317.5,22.81,9.21,369548.53,10.54
799181.54,22.81,9.21,370218.43,10.57
799233.24,22.82,9.22,370481.47,10.58
799284.93,22.82,9.23,370481.65,10.58
799148.97,22.83,9.23,370481.28,10.58
799200.66,22.83,9.24,370481.28,10.58
799064.7,22.84,9.24,370509.97,10.59
799116.39,22.84,9.25,370509.5,10.59
798919.01,22.84,9.24,370236.99,10.58
799187.84,22.85,9.25,370215.21,10.58
799051.88,22.85,9.26,370208.77,10.59
799323.91,22.86,9.27,371571.46,10.63
799187.95,22.87,9.27,371571.27,10.63
799239.64,22.87,9.28,371571.27,10.63
798961.65,22.87,9.27,370980.75,10.62
799013.34,22.87,9.28,370980.75,10.62
798786.33,22.87,9.27,371078.04,10.62
799190.05,22.88,9.29,371095.55,10.63
799070.79,22.88,9.28,371113.37,10.63
798934.83,22.88,9.29,371100.7,10.63
798798.87,22.89,9.29,371078.04,10.63
798483.39,22.88,9.28,372106.82,10.66
798527.61,22.89,9.29,371904.48,10.66
798859.59,22.9,9.3,372145.47,10.67
798461.23,22.89,9.29,371808.04,10.66
798325.27,22.89,9.3,371807.84,10.66
798189.31,22.9,9.3,371807.84,10.67
798465.77,22.91,9.31,371868.58,10.67
798269.16,22.9,9.31,371817.99,10.67
798133.2,22.91,9.31,371807.88,10.67
798184.89,22.91,9.32,371807.84,10.67
798453.71,22.92,9.33,372458.02,10.69
798505.4,22.93,9.33,372490.68,10.7
798315.49,22.93,9.33,371888.94,10.68
798359.72,22.93,9.34,372801.1,10.71
798411.41,22.94,9.34,372801.28,10.71
798687.87,22.95,9.36,372800.91,10.71
798551.91,22.95,9.36,372807.88,10.72
798415.95,22.96,9.36,372810.81,10.72
798279.99,22.96,9.36,372801.0,10.72
798463.7,22.97,9.37,373353.52,10.74
798327.74,22.97,9.38,373296.61,10.74
798191.78,22.97,9.38,373532.45,10.75
798055.82,22.98,9.38,373532.26,10.75
798107.52,22.98,9.39,373532.26,10.76
797971.56,22.99,9.39,373532.26,10.76
798155.27,23.0,9.4,373553.36,10.76
798019.31,23.0,9.4,373553.6,10.77
797686.89,22.99,9.4,373418.19,10.76
797738.58,23.0,9.4,373396.85,10.77
797752.41,23.0,9.4,373403.59,10.77
797616.45,23.0,9.41,374209.9,10.79
797668.14,23.01,9.41,374276.57,10.8
797512.84,23.01,9.41,374118.55,10.79
797223.93,23.0,9.4,373819.91,10.78
797492.75,23.01,9.41,373819.72,10.79
797356.79,23.01,9.42,373819.72,10.79
797540.5,23.02,9.43,373929.21,10.79
797404.54,23.03,9.43,373888.97,10.8
797204.87,23.02,9.43,373703.57,10.79
797256.56,23.03,9.43,373653.01,10.79
797308.26,23.04,9.44,373634.96,10.79
796963.47,23.03,9.43,374631.68,10.83
797022.63,23.04,9.44,374530.77,10.82
796879.2,23.04,9.44,374586.53,10.83
796727.15,23.03,9.44,374434.98,10.83
796727.15,23.03,9.44,374434.98,10.83
796999.19,23.05,9.45,374434.79,10.83
796863.23,23.05,9.45,374434.79,10.83
796575.83,23.04,9.45,374137.04,10.82
796422.88,23.04,9.44,373979.02,10.82
796691.7,23.05,9.45,373981.67,10.82
796743.39,23.06,9.46,373981.01,10.82
796607.43,23.06,9.46,373981.61,10.83
796471.47,23.06,9.47,374516.98,10.84
796481.11,23.06,9.47,374632.67,10.85
796488.16,23.06,9.47,374655.46,10.85
796539.85,23.07,9.47,374875.86,10.86
796539.85,23.07,9.47,374856.94,10.86
796403.89,23.07,9.48,375003.15,10.86
796267.93,23.08,9.48,375002.96,10.87
796131.97,23.08,9.48,375002.96,10.87
796183.66,23.09,9.49,375023.79,10.87
796047.7,23.09,9.49,375011.73,10.88
795911.74,23.09,9.49,375266.43,10.89
795566.96,23.08,9.49,375224.5,10.89
795566.96,23.08,9.49,375313.49,10.89
795618.65,23.09,9.49,375259.7,10.89
795670.34,23.1,9.5,375436.76,10.9
795939.17,23.11,9.51,375781.65,10.91
795803.21,23.11,9.52,375781.46,10.91
795458.42,23.1,9.51,375677.45,10.91
795180.43,23.1,9.5,375377.76,10.9
795044.47,23.1,9.51,375377.76,10.91
794908.51,23.1,9.51,375377.76,10.91
795092.22,23.11,9.52,375527.4,10.92
794956.26,23.12,9.52,375377.76,10.92
794820.3,23.12,9.52,375377.76,10.92
794827.35,23.12,9.52,375380.13,10.92
794879.04,23.13,9.53,375968.09,10.94
795147.86,23.14,9.54,376231.91,10.95
794569.21,23.12,9.53,375657.04,10.93
794433.25,23.13,9.53,375656.85,10.94
794088.47,23.12,9.52,375301.25,10.93
794140.16,23.13,9.53,375301.25,10.93
794191.85,23.13,9.54,375301.25,10.93
794191.85,23.13,9.54,375301.25,10.93
794198.9,23.13,9.54,375303.66,10.93
794382.61,23.14,9.55,375332.37,10.94
794434.3,23.15,9.56,375331.32,10.94
794485.99,23.16,9.56,375372.34,10.94
794350.03,23.16,9.57,375324.87,10.94
794401.72,23.17,9.57,376548.43,10.98
794453.42,23.18,9.58,376548.61,10.98
794722.24,23.19,9.59,376548.24,10.99
794586.28,23.19,9.59,376548.24,10.99
794586.28,23.19,9.59,376461.11,10.99
794450.32,23.19,9.6,376552.77,10.99
794314.36,23.19,9.6,376496.53,10.99
793969.58,23.19,9.59,376461.11,10.99
793972.57,23.19,9.59,376557.43,11.0
793836.61,23.19,9.59,377079.63,11.02
794138.39,23.2,9.61,377274.57,11.02
794157.13,23.21,9.61,377229.45,11.02
793867.45,23.2,9.61,376895.65,11.02
793867.45,23.2,9.61,376895.65,11.02
793731.49,23.21,9.61,376895.46,11.02
793731.49,23.21,9.61,376929.03,11.02
793504.48,23.2,9.6,376875.01,11.02
793368.52,23.2,9.61,376875.01,11.02
793232.56,23.21,9.61,376889.73,11.03
793284.26,23.21,9.62,376877.13,11.03
793335.95,23.22,9.62,376875.01,11.03
793612.41,23.23,9.64,376875.01,11.03
793476.45,23.23,9.64,377504.11,11.05
793340.49,23.24,9.64,377596.36,11.06
792998.07,23.23,9.63,377275.06,11.05
793049.76,23.24,9.64,377275.24,11.05
793049.76,23.24,9.64,377228.88,11.05
793101.45,23.24,9.65,377228.5,11.06
793370.28,23.26,9.66,377228.5,11.06
793553.99,23.27,9.67,377271.22,11.06
793418.03,23.27,9.67,377242.73,11.06
793469.72,23.28,9.68,377236.05,11.07
793333.76,23.28,9.68,377259.03,11.07
793333.76,23.28,9.68,377259.03,11.07
793197.8,23.28,9.69,378390.69,11.11
793197.8,23.28,9.69,378453.98,11.11
793061.84,23.28,9.69,378453.98,11.11
792717.06,23.28,9.68,378102.21,11.1
792581.1,23.28,9.68,378102.21,11.11
792445.14,23.28,9.69,378102.21,11.11
792309.18,23.29,9.69,378102.21,11.11
792173.22,23.29,9.69,378102.21,11.12
792037.26,23.29,9.7,378207.83,11.12
791901.3,23.29,9.7,378102.21,11.12
791765.34,23.3,9.7,378102.21,11.13
791629.38,23.3,9.7,378102.01,11.13
791493.42,23.3,9.71,378102.01,11.13
791545.11,23.31,9.71,378102.01,11.13
791225.11,23.3,9.71,377782.01,11.13
791262.48,23.3,9.71,377951.59,11.13
791314.18,23.31,9.71,377963.93,11.13
791365.87,23.32,9.72,377961.25,11.14
791229.91,23.32,9.72,377955.7,11.14
791465.68,23.33,9.74,377952.53,11.14
791329.72,23.33,9.74,378877.09,11.17
791193.76,23.34,9.74,378876.89,11.18
790912.03,23.33,9.74,378541.16,11.17
790776.07,23.33,9.74,378541.16,11.17
790776.07,23.33,9.74,378609.42,11.17
790776.07,23.33,9.74,378656.58,11.17
790640.11,23.34,9.74,378681.79,11.18
790691.8,23.34,9.75,378664.81,11.18
790960.62,23.36,9.76,378656.58,11.18
790625.84,23.35,9.75,378885.23,11.19
790630.54,23.35,9.75,378888.02,11.19
790682.23,23.36,9.76,378859.99,11.19
790733.92,23.36,9.77,379068.11,11.2
791002.74,23.37,9.78,379437.56,11.21
791186.46,23.38,9.79,379437.36,11.21
791186.46,23.38,9.79,379728.61,11.22
791050.5,23.39,9.79,379728.61,11.23
791057.54,23.39,9.79,379752.85,11.23
790921.58,23.39,9.79,379772.93,11.23
790973.28,23.4,9.8,379766.43,11.23
790837.32,23.4,9.8,379822.54,11.24
790701.36,23.4,9.81,379760.33,11.24
790565.4,23.41,9.81,380334.05,11.26
790749.11,23.42,9.82,380515.26,11.27
790551.73,23.41,9.82,380265.07,11.26
790551.73,23.41,9.82,380265.07,11.26
790823.76,23.42,9.83,380264.88,11.26
790875.46,23.43,9.84,380264.88,11.27
790875.46,23.43,9.84,380264.88,11.27
791059.17,23.44,9.85,380276.4,11.27
790923.21,23.44,9.85,380275.94,11.27
790974.9,23.45,9.86,380271.87,11.27
791026.59,23.46,9.86,380264.88,11.28
790890.63,23.46,9.87,381471.03,11.32
790942.33,23.47,9.87,381724.03,11.33
791218.79,23.48,9.88,381723.83,11.33
791082.83,23.48,9.89,381723.83,11.33
791082.83,23.48,9.89,381723.83,11.33
791134.52,23.49,9.89,381723.83,11.33
791186.21,23.5,9.9,381741.35,11.34
791237.9,23.5,9.91,381750.4,11.34
790895.48,23.5,9.9,381723.83,11.34
790759.52,23.5,9.9,381723.83,11.34
790623.56,23.5,9.91,382489.36,11.37
790487.6,23.51,9.91,382322.59,11.37
790215.68,23.51,9.92,382331.42,11.38
790079.72,23.52,9.92,382341.17,11.38
789943.76,23.52,9.92,382334.9,11.38
789654.09,23.51,9.92,382116.21,11.38
789518.13,23.51,9.92,382103.74,11.38
789382.17,23.52,9.92,382257.65,11.39
789617.94,23.53,9.93,382184.11,11.39
789481.98,23.53,9.94,382477.79,11.4
789481.98,23.53,9.94,382507.06,11.4
789346.02,23.53,9.94,382506.87,11.4
789529.73,23.54,9.95,382506.87,11.41
789246.0,23.54,9.94,382265.85,11.4
789110.04,23.54,9.95,382318.54,11.41
789110.04,23.54,9.95,382351.88,11.41
788916.77,23.54,9.94,382151.21,11.4
789185.6,23.55,9.95,382138.63,11.4
789049.64,23.55,9.96,382098.51,11.4
789233.35,23.56,9.97,382905.1,11.43
788888.57,23.55,9.96,382482.89,11.42
789155.34,23.57,9.97,383004.69,11.44
789019.38,23.57,9.98,383004.49,11.44
788883.42,23.58,9.98,383004.49,11.45
788892.81,23.58,9.98,383006.52,11.45
788892.81,23.58,9.98,383006.52,11.45
788892.81,23.58,9.98,382851.08,11.44
788756.85,23.58,9.98,383005.07,11.45
788413.38,23.57,9.98,383028.92,11.45
788413.38,23.57,9.98,382997.48,11.45
788085.39,23.57,9.97,382859.23,11.45
788097.13,23.57,9.97,382894.68,11.45
788134.47,23.57,9.97,384316.43,11.49
787937.83,23.56,9.97,384102.93,11.49
789300.78,23.61,10.02,384858.83,11.51
789293.24,23.62,10.02,384531.47,11.51
789157.28,23.62,10.02,384531.28,11.51
789426.11,23.63,10.04,384531.28,11.51
789081.32,23.63,10.03,384531.28,11.51
788502.71,23.61,10.02,384472.39,11.51
788366.75,23.62,10.02,384557.97,11.52
788366.75,23.62,10.02,384655.38,11.52
788373.67,23.62,10.02,384657.39,11.52
788237.71,23.62,10.03,384625.98,11.53
788200.63,23.63,10.03,386251.92,11.58
788306.69,23.63,10.04,385906.54,11.57
790799.94,23.71,10.11,387189.02,11.61
790851.63,23.72,10.12,387189.2,11.61
790851.63,23.72,10.12,387189.2,11.61
790861.27,23.72,10.12,387219.95,11.61
790725.31,23.72,10.12,387219.57,11.62
790589.35,23.72,10.13,387219.57,11.62
790865.81,23.73,10.14,387281.65,11.62
790865.81,23.73,10.14,387281.65,11.62
790729.85,23.74,10.14,387542.31,11.63
790913.56,23.75,10.15,387527.32,11.64
790951.83,23.75,10.15,387594.68,11.64
790966.77,23.75,10.15,387441.46,11.63
790702.2,23.74,10.15,387141.43,11.63
790988.24,23.76,10.16,388719.84,11.68
790852.28,23.76,10.17,388719.65,11.68
790716.32,23.77,10.17,388719.65,11.68
790580.36,23.77,10.17,388952.9,11.69
790286.99,23.77,10.17,388468.15,11.68
790286.99,23.77,10.17,388261.75,11.68
790324.32,23.77,10.17,388750.5,11.69
790470.52,23.78,10.18,391052.1,11.76
791679.74,23.82,10.22,391061.18,11.77
792014.27,23.83,10.24,391060.99,11.77
791663.84,23.83,10.23,389912.38,11.74
791527.88,23.83,10.24,389912.38,11.74
791391.92,23.84,10.24,390011.04,11.75
791049.8,23.83,10.23,389713.37,11.74
790786.71,23.83,10.23,389648.65,11.74
790650.75,23.83,10.23,389614.7,11.74
791054.48,23.84,10.25,390412.4,11.77
790918.52,23.85,10.25,389861.57,11.75
790790.02,23.85,10.25,389703.86,11.75
790714.38,23.85,10.25,390572.52,11.78
790428.17,23.84,10.25,390305.93,11.77
790359.39,23.84,10.25,390039.46,11.77
790223.43,23.85,10.25,390039.27,11.77
790227.34,23.85,10.25,390097.91,11.77
790279.03,23.86,10.26,390097.91,11.78
790547.86,23.87,10.27,390097.91,11.78
790731.57,23.88,10.28,390132.58,11.78
790595.61,23.88,10.29,390133.24,11.79
790459.65,23.89,10.29,390097.91,11.79
790511.34,23.89,10.3,390140.24,11.79
790518.81,23.89,10.3,391208.55,11.82
790783.38,23.91,10.31,391381.59,11.83
790455.38,23.9,10.3,391321.47,11.83
790145.62,23.89,10.3,390967.91,11.82
790414.44,23.9,10.31,390967.72,11.82
790414.44,23.9,10.31,390967.72,11.82
790278.48,23.91,10.31,390967.72,11.83
789933.7,23.9,10.3,390997.89,11.83
789797.74,23.9,10.31,390987.72,11.83
789849.43,23.91,10.31,390970.83,11.84
790033.15,23.92,10.33,390967.72,11.84
790024.91,23.93,10.33,392529.97,11.89
790954.0,23.96,10.36,392902.62,11.9
791222.83,23.97,10.38,392902.43,11.9
791222.83,23.97,10.38,392902.43,11.9
791086.87,23.97,10.38,392902.43,11.91
