ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_dc55-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
855577.13,31.78,21.56,495281.84,18.4
855474.91,31.79,21.57,495598.73,18.42
855800.86,31.81,21.59,495609.71,18.42
855698.64,31.82,21.59,495594.24,18.43
855596.41,31.83,21.6,495796.05,18.44
855965.31,31.84,21.62,495918.94,18.45
857963.65,31.93,21.71,498502.79,18.55
858050.06,31.94,21.72,498502.79,18.56
857947.84,31.95,21.73,498525.95,18.57
857947.84,31.95,21.73,498472.35,18.56
857728.15,31.95,21.73,498511.57,18.57
857814.56,31.96,21.74,498487.17,18.57
857734.81,31.97,21.75,498466.95,18.58
857632.59,31.98,21.76,498518.78,18.59
858044.78,32.0,21.77,499347.44,18.62
857953.8,32.0,21.78,499012.02,18.61
858766.86,32.04,21.82,500251.73,18.66
859080.44,32.06,21.84,501631.95,18.72
859059.57,32.07,21.85,502352.87,18.75
858968.58,32.08,21.86,502802.77,18.78
858981.45,32.09,21.87,503607.81,18.81
859067.85,32.1,21.88,503614.02,18.82
861420.56,32.2,21.98,506179.12,18.92
861318.34,32.21,21.99,506290.66,18.93
861531.88,32.23,22.01,506676.68,18.95
861944.07,32.25,22.03,507217.92,18.98
861841.85,32.26,22.03,507170.83,18.98
861841.85,32.26,22.03,507271.04,18.99
861928.26,32.27,22.05,507341.77,18.99
862241.84,32.29,22.07,508170.02,19.03
862139.62,32.3,22.07,508231.94,19.04
862465.57,32.31,22.09,508924.97,19.07
862465.57,32.31,22.09,508924.97,19.07
862551.97,32.33,22.1,508926.13,19.07
862449.75,32.33,22.11,508922.99,19.08
862347.53,32.34,22.12,508922.99,19.09
861979.36,32.33,22.11,508609.0,19.08
861877.14,32.34,22.12,508607.96,19.09
861797.4,32.35,22.13,508643.57,19.09
861695.18,32.36,22.14,508662.6,19.1
861592.96,32.37,22.15,508971.72,19.12
861524.45,32.38,22.16,510648.01,19.19
861380.24,32.39,22.16,510428.33,19.19
861278.02,32.39,22.17,510428.9,19.2
861364.43,32.41,22.18,510740.54,19.22
861386.91,32.41,22.19,511046.26,19.23
861284.69,32.42,22.19,511371.74,19.25
861182.47,32.42,22.2,511206.42,19.25
861508.41,32.44,22.22,512554.51,19.3
861594.82,32.46,22.23,512554.51,19.31
861492.6,32.46,22.24,512554.51,19.31
861749.6,32.48,22.26,514235.63,19.38
861749.6,32.48,22.26,514218.34,19.38
861647.38,32.49,22.27,515458.93,19.44
861733.79,32.5,22.28,515478.0,19.44
861631.57,32.51,22.29,515484.45,19.45
861529.35,32.52,22.3,515656.03,19.46
861752.63,32.54,22.31,515656.01,19.47
861650.41,32.54,22.32,515630.65,19.48
861660.89,32.55,22.33,515641.13,19.48
861352.6,32.54,22.32,515289.96,19.47
861439.01,32.56,22.33,515312.83,19.48
861439.01,32.56,22.33,516004.42,19.5
861336.78,32.56,22.34,515999.27,19.51
860852.49,32.56,22.33,515470.6,19.49
860852.49,32.56,22.33,515577.25,19.5
860938.9,32.57,22.35,515406.87,19.5
860836.68,32.58,22.36,515315.19,19.5
860651.73,32.57,22.35,515110.91,19.5
860549.51,32.58,22.36,515169.69,19.51
860447.29,32.59,22.37,515169.49,19.51
860773.24,32.61,22.39,515522.19,19.53
861292.66,32.63,22.41,516030.5,19.55
861281.15,32.65,22.42,516963.56,19.6
861108.66,32.65,22.43,516757.88,19.59
861006.44,32.66,22.44,517455.77,19.63
861092.84,32.67,22.45,517416.52,19.63
860723.06,32.67,22.45,517105.11,19.63
860999.68,32.69,22.47,518607.61,19.69
862075.68,32.73,22.51,519455.3,19.72
861855.99,32.72,22.5,519029.04,19.71
861753.77,32.73,22.51,519029.04,19.71
861674.03,32.74,22.52,519996.25,19.76
861674.03,32.74,22.52,521090.71,19.8
861571.81,32.75,22.53,521090.75,19.81
863047.85,32.81,22.59,523221.03,19.89
863373.8,32.83,22.6,523239.34,19.89
863324.02,32.83,22.61,523070.16,19.89
863221.8,32.84,22.62,523742.04,19.92
863445.09,32.85,22.63,523781.34,19.93
863003.45,32.85,22.63,523330.72,19.92
863089.85,32.86,22.64,523330.72,19.93
863502.04,32.88,22.66,523330.72,19.93
864722.81,32.94,22.72,524690.92,19.99
865248.12,32.97,22.75,525013.2,20.01
865145.9,32.98,22.76,525020.21,20.01
865056.79,32.99,22.77,524081.27,19.99
864954.57,33.0,22.78,524078.56,19.99
864852.35,33.01,22.79,524178.49,20.01
864750.13,33.02,22.79,523962.18,20.01
864647.91,33.03,22.8,524014.07,20.01
864973.86,33.04,22.82,524018.31,20.02
864905.35,33.05,22.83,525428.58,20.08
864905.35,33.05,22.83,525428.58,20.08
864836.85,33.06,22.84,524721.13,20.06
864923.26,33.08,22.86,524721.59,20.07
865073.75,33.09,22.87,524269.84,20.06
864971.53,33.1,22.88,524250.49,20.06
865297.48,33.12,22.9,525083.19,20.1
866464.19,33.16,22.94,526852.64,20.17
866361.97,33.17,22.95,527277.05,20.19
866792.91,33.2,22.98,528630.8,20.25
866690.69,33.21,22.99,528636.55,20.25
866588.47,33.22,22.99,528524.56,20.26
866674.87,33.23,23.01,528592.13,20.27
866674.87,33.23,23.01,528592.13,20.27
866572.65,33.24,23.02,528599.22,20.28
866898.6,33.26,23.03,528564.79,20.28
866796.38,33.27,23.04,528447.67,20.28
866694.16,33.27,23.05,528434.0,20.29
867106.23,33.29,23.07,529323.45,20.32
867004.01,33.3,23.08,529890.61,20.35
867004.01,33.3,23.08,529898.77,20.35
866901.79,33.31,23.09,529898.77,20.36
866799.57,33.32,23.1,529898.77,20.37
866628.04,33.33,23.1,530599.27,20.4
866525.82,33.33,23.11,530572.99,20.41
867059.42,33.36,23.14,531058.38,20.43
867435.7,33.39,23.17,530676.05,20.43
867333.47,33.4,23.18,530730.83,20.44
867161.06,33.4,23.17,530690.67,20.44
867573.25,33.42,23.19,530807.9,20.45
867046.63,33.41,23.19,529809.64,20.41
867458.82,33.43,23.21,529808.54,20.42
867458.82,33.43,23.21,529859.64,20.42
867100.65,33.42,23.2,530017.13,20.43
867187.06,33.44,23.21,530011.84,20.43
868727.03,33.5,23.28,530351.61,20.45
868624.81,33.51,23.29,530351.61,20.46
868522.59,33.52,23.3,530253.14,20.46
868262.02,33.51,23.29,530020.86,20.46
868159.8,33.52,23.3,530699.3,20.49
868057.57,33.53,23.31,530989.51,20.51
867473.28,33.52,23.3,530322.49,20.49
867371.06,33.53,23.31,530621.73,20.51
867268.84,33.54,23.32,530415.48,20.51
867121.26,33.55,23.33,530338.11,20.52
867019.04,33.56,23.34,530332.82,20.53
866916.82,33.57,23.34,530573.71,20.54
867140.11,33.58,23.36,531267.81,20.58
867012.85,33.58,23.36,531102.07,20.57
867099.26,33.6,23.37,531102.05,20.58
867185.67,33.61,23.39,531747.61,20.61
867083.45,33.62,23.4,531743.08,20.62
867495.64,33.64,23.42,532123.39,20.63
867393.42,33.65,23.43,532122.39,20.64
867479.82,33.66,23.44,532122.39,20.65
867805.77,33.68,23.46,532157.63,20.65
867536.45,33.67,23.45,533290.28,20.7
867434.22,33.68,23.46,533840.13,20.73
867332.0,33.69,23.47,533840.13,20.74
867332.0,33.69,23.47,533807.21,20.74
866992.71,33.69,23.46,533422.93,20.73
866890.49,33.69,23.47,533420.86,20.73
866788.27,33.7,23.48,533577.9,20.75
866430.1,33.7,23.47,533273.91,20.74
866134.59,33.69,23.47,533014.18,20.73
866054.85,33.7,23.48,532869.65,20.73
865952.63,33.71,23.49,532806.47,20.74
865952.63,33.71,23.49,532806.47,20.74
865850.41,33.72,23.49,532890.22,20.75
865748.19,33.73,23.5,532900.13,20.76
865645.96,33.74,23.51,532877.93,20.77
865532.5,33.74,23.52,532736.72,20.77
865511.63,33.76,23.53,532957.78,20.79
865409.41,33.77,23.54,532957.78,20.79
865397.9,33.78,23.56,533712.0,20.83
865299.29,33.78,23.56,533545.78,20.83
865299.29,33.78,23.56,533545.78,20.83
865287.79,33.79,23.57,533844.7,20.85
865185.57,33.8,23.58,534665.03,20.89
865083.34,33.81,23.59,534634.62,20.89
865162.55,33.82,23.6,534384.64,20.89
864879.1,33.82,23.6,534112.42,20.88
865205.05,33.84,23.61,534118.35,20.89
865102.83,33.85,23.62,534863.54,20.93
865000.6,33.86,23.63,534856.35,20.93
864898.38,33.86,23.64,534856.35,20.94
864544.17,33.86,23.64,533732.43,20.9
864956.36,33.88,23.66,533859.48,20.91
864956.36,33.88,23.66,533978.22,20.92
865042.77,33.89,23.67,534247.78,20.93
864940.55,33.9,23.68,534153.76,20.94
864838.33,33.91,23.69,534258.91,20.95
864736.11,33.92,23.7,534262.78,20.96
864633.89,33.93,23.71,534242.73,20.97
864267.64,33.92,23.7,534665.04,20.99
864544.26,33.94,23.72,534664.87,20.99
864048.68,33.93,23.71,534109.0,20.98
864047.81,33.95,23.72,533976.95,20.98
864134.22,33.96,23.74,534265.83,21.0
864614.49,33.98,23.76,535005.78,21.03
864700.9,34.0,23.77,535147.02,21.04
864598.68,34.01,23.78,535024.43,21.04
864496.46,34.01,23.79,535035.7,21.05
864394.24,34.02,23.8,535035.7,21.06
864617.52,34.04,23.82,535107.1,21.07
864515.3,34.05,23.83,535107.1,21.08
864237.47,34.04,23.82,534829.05,21.07
864649.54,34.06,23.84,535550.97,21.1
864547.32,34.07,23.85,535431.36,21.1
864445.1,34.08,23.86,535431.36,21.11
864925.37,34.1,23.88,535433.3,21.11
864823.15,34.11,23.89,535527.23,21.12
864720.93,34.12,23.9,535526.63,21.13
864830.22,34.14,23.92,536716.84,21.19
864963.32,34.15,23.93,538268.61,21.25
865186.61,34.17,23.95,539792.25,21.32
864818.44,34.16,23.94,539831.56,21.33
864716.22,34.17,23.95,539804.75,21.33
864614.0,34.18,23.96,540370.02,21.36
864511.77,34.19,23.97,540369.29,21.37
865373.7,34.24,24.02,541144.46,21.41
865460.1,34.25,24.03,541138.76,21.42
865357.88,34.26,24.04,541138.55,21.43
865255.66,34.27,24.05,541180.07,21.44
865153.44,34.28,24.06,541217.45,21.45
864657.86,34.27,24.05,540661.58,21.43
864763.29,34.29,24.07,542040.72,21.49
865089.24,34.31,24.09,542057.23,21.5
865415.19,34.33,24.11,542725.25,21.53
865312.97,34.34,24.12,542725.25,21.54
865210.75,34.35,24.13,542795.99,21.55
865420.01,34.37,24.15,545308.16,21.66
865317.79,34.38,24.16,545308.16,21.67
865215.57,34.39,24.17,545406.75,21.68
865695.84,34.41,24.19,545553.06,21.69
865406.7,34.41,24.19,545191.91,21.68
865493.1,34.42,24.2,545220.34,21.68
865973.38,34.44,24.22,545219.8,21.69
865871.16,34.45,24.23,545302.3,21.7
865768.94,34.46,24.24,545256.96,21.7
865299.71,34.46,24.24,544537.84,21.68
865299.71,34.46,24.24,544340.88,21.68
865197.49,34.47,24.25,544349.06,21.69
865283.89,34.48,24.26,544368.61,21.69
865370.3,34.5,24.28,544480.22,21.71
865494.87,34.52,24.29,544606.73,21.72
865581.27,34.53,24.31,544866.71,21.74
865581.27,34.53,24.31,544733.13,21.73
865993.46,34.55,24.33,545502.71,21.76
865891.24,34.56,24.34,545342.18,21.77
865977.65,34.58,24.35,545496.13,21.78
865886.67,34.59,24.36,545458.26,21.79
869296.35,34.72,24.5,549162.3,21.94
869296.35,34.72,24.5,549149.48,21.93
869382.76,34.74,24.51,549132.75,21.94
869771.1,34.76,24.54,548557.24,21.93
869668.88,34.77,24.55,548560.42,21.93
869778.16,34.79,24.57,548572.49,21.94
870104.11,34.81,24.59,548564.07,21.95
870430.06,34.83,24.61,548555.46,21.95
870842.13,34.85,24.62,548556.84,21.95
870842.13,34.85,24.62,548502.89,21.95
871231.63,34.87,24.65,548890.81,21.97
871129.41,34.88,24.66,548860.51,21.97
871215.82,34.89,24.67,549481.0,22.01
871113.6,34.9,24.68,549838.63,22.03
871011.37,34.91,24.69,549908.48,22.04
870909.15,34.92,24.7,550133.06,22.06
870898.05,34.94,24.71,551967.59,22.14
870795.83,34.95,24.72,551971.78,22.15
870795.83,34.95,24.72,552078.69,22.16
870489.9,34.94,24.72,551840.1,22.15
870387.68,34.95,24.73,551840.0,22.16
870474.08,34.96,24.74,552323.25,22.19
870428.86,34.98,24.75,553337.84,22.23
870754.81,35.0,24.77,553451.62,22.24
870841.21,35.01,24.79,553833.53,22.27
870927.62,35.03,24.8,553926.97,22.28
870859.12,35.04,24.82,554285.94,22.3
870756.89,35.05,24.83,554468.7,22.32
870654.67,35.06,24.84,554319.37,22.32
871467.73,35.1,24.87,554810.07,22.34
871427.24,35.11,24.89,554685.82,22.35
871325.02,35.12,24.9,554680.98,22.36
871760.9,35.15,24.93,555424.59,22.4
872083.69,35.17,24.95,555823.66,22.42
872913.45,35.21,24.99,556147.73,22.43
872811.23,35.22,25.0,556147.73,22.44
872472.18,35.22,25.0,555808.69,22.44
872472.18,35.22,25.0,555808.6,22.44
872472.18,35.22,25.0,555976.87,22.45
872369.96,35.23,25.01,555940.54,22.45
872267.74,35.24,25.02,555859.07,22.46
872165.52,35.25,25.03,555859.07,22.47
872491.47,35.27,25.05,555859.07,22.47
872411.73,35.29,25.06,555912.71,22.48
872309.5,35.3,25.07,556248.66,22.51
872207.28,35.31,25.08,556444.97,22.52
872294.36,35.32,25.1,556042.42,22.51
872135.73,35.32,25.09,555919.96,22.51
871998.77,35.31,25.09,554952.67,22.47
871896.55,35.32,25.1,555154.59,22.49
871896.55,35.32,25.1,555950.36,22.52
871982.96,35.34,25.12,555951.82,22.53
871782.82,35.33,25.11,555663.23,22.52
871869.22,35.35,25.13,555755.3,22.53
871767.0,35.36,25.14,555755.3,22.54
871767.0,35.36,25.14,555736.18,22.54
871789.48,35.36,25.14,556029.9,22.55
872012.77,35.38,25.16,556178.83,22.57
871910.54,35.39,25.17,556756.94,22.6
871808.32,35.4,25.18,556725.04,22.61
871808.32,35.4,25.18,556725.04,22.61
872134.27,35.42,25.2,557741.97,22.65
872032.05,35.43,25.21,557756.31,22.66
872118.46,35.44,25.22,558144.34,22.68
872118.46,35.44,25.22,558144.34,22.68
872118.46,35.44,25.22,558163.62,22.69
872016.24,35.46,25.23,558132.51,22.69
871914.02,35.47,25.24,557819.43,22.69
871545.85,35.46,25.24,557556.76,22.68
871432.39,35.47,25.24,557508.68,22.69
871064.22,35.46,25.24,557116.07,22.68
870961.99,35.47,25.25,557394.25,22.7
871048.4,35.48,25.26,557393.58,22.71
871134.81,35.5,25.28,557387.6,22.71
871358.09,35.52,25.3,557380.67,22.72
871069.25,35.51,25.29,557091.01,22.71
870967.03,35.52,25.3,557227.38,22.73
870864.81,35.53,25.31,557230.91,22.74
870751.35,35.54,25.32,557349.43,22.75
870837.76,35.56,25.33,557535.93,22.76
870580.38,35.55,25.33,557323.47,22.76
871519.85,35.59,25.37,558704.24,22.82
871606.26,35.6,25.38,558973.43,22.83
871606.26,35.6,25.38,558973.43,22.83
871606.26,35.6,25.38,558955.98,22.83
871549.4,35.62,25.39,559537.46,22.87
871447.17,35.63,25.41,559501.29,22.87
871533.58,35.64,25.42,559501.29,22.88
871431.36,35.65,25.43,560599.38,22.94
871757.31,35.67,25.45,560619.55,22.94
871757.31,35.67,25.45,560619.55,22.94
871655.09,35.68,25.46,562011.45,23.01
871552.87,35.69,25.47,562056.02,23.02
871380.37,35.7,25.48,561845.79,23.02
871466.78,35.71,25.49,561750.06,23.02
871917.32,35.74,25.52,561968.24,23.03
871813.1,35.75,25.53,561676.44,23.03
871710.88,35.76,25.54,562144.03,23.06
871797.29,35.77,25.55,562449.87,23.08
871706.31,35.79,25.56,562235.82,23.08
871022.1,35.77,25.55,561605.94,23.06
870919.88,35.78,25.56,562187.08,23.1
871291.19,35.8,25.58,562296.86,23.11
871291.19,35.8,25.58,562157.88,23.1
871377.59,35.82,25.6,562432.38,23.12
871275.37,35.83,25.61,563153.91,23.16
871173.15,35.84,25.62,563125.56,23.17
871070.93,35.85,25.63,563121.79,23.18
871070.93,35.85,25.63,563121.79,23.18
870845.12,35.85,25.62,562920.88,23.17
870742.89,35.86,25.64,562920.88,23.18
870742.89,35.86,25.64,562920.88,23.18
870742.89,35.86,25.64,562920.88,23.18
870640.67,35.87,25.65,563468.08,23.21
870527.21,35.88,25.66,562625.53,23.19
870784.1,35.9,25.68,563279.16,23.22
872109.5,35.96,25.74,564644.56,23.28
872007.28,35.97,25.75,564644.44,23.29
871582.86,35.96,25.74,564194.51,23.28
871896.45,35.98,25.76,564028.04,23.28
871495.29,35.98,25.75,563507.48,23.26
871393.07,35.99,25.77,563506.59,23.27
871479.48,36.0,25.78,563506.59,23.28
871377.26,36.01,25.79,564418.35,23.33
871600.55,36.03,25.81,564418.35,23.33
871865.93,36.05,25.83,563430.01,23.3
871763.71,36.06,25.84,563392.1,23.31
871483.66,36.06,25.84,563637.01,23.32
871494.9,36.06,25.84,563629.86,23.32
871494.9,36.06,25.84,563812.8,23.33
871392.68,36.07,25.85,563797.41,23.34
871290.45,36.08,25.86,563797.41,23.35
871188.23,36.09,25.87,563794.14,23.36
871282.57,36.1,25.88,563660.75,23.36
871180.35,36.11,25.89,563660.75,23.37
871078.13,36.12,25.9,563660.75,23.37
871164.54,36.14,25.92,564126.9,23.4
871062.32,36.15,25.93,564179.51,23.41
871137.48,36.17,25.94,564464.81,23.43
871035.26,36.18,25.95,564514.57,23.45
870665.69,36.17,25.95,564027.23,23.43
870079.28,36.16,25.94,563466.46,23.42
869977.06,36.17,25.95,563682.99,23.44
869610.81,36.17,25.94,563664.21,23.44
869936.76,36.19,25.96,563676.54,23.45
870349.5,36.21,25.98,564300.75,23.47
870349.5,36.21,25.98,564267.87,23.47
870247.28,36.22,25.99,563986.35,23.47
870145.06,36.23,26.01,563986.33,23.48
870042.84,36.24,26.02,565452.19,23.55
870129.25,36.25,26.03,565973.79,23.58
870027.03,36.27,26.04,565973.79,23.59
869924.81,36.28,26.05,565875.92,23.6
870011.21,36.29,26.07,566274.45,23.62
869908.99,36.3,26.08,566393.25,23.64
869806.77,36.31,26.09,566483.05,23.65
869704.55,36.32,26.1,566495.59,23.66
869848.5,36.34,26.12,566644.1,23.67
869746.28,36.35,26.13,566876.78,23.69
869644.06,36.36,26.14,566876.78,23.7
869541.84,36.37,26.15,566865.47,23.71
869628.24,36.39,26.17,566839.48,23.72
869263.37,36.38,26.16,566547.83,23.71
869263.37,36.38,26.16,566547.83,23.71
869161.15,36.39,26.17,566531.35,23.72
870093.44,36.44,26.22,566983.51,23.74
870427.47,36.46,26.24,568399.65,23.81
870061.22,36.45,26.23,568007.15,23.8
869959.0,36.46,26.24,568886.55,23.84
870284.95,36.48,26.26,569675.41,23.88
870182.72,36.49,26.27,569283.12,23.87
869917.14,36.49,26.27,569017.54,23.87
869548.97,36.48,26.26,568962.94,23.87
869446.75,36.49,26.27,569747.79,23.91
869344.53,36.5,26.28,569580.4,23.92
869242.31,36.51,26.29,569580.16,23.93
869242.31,36.51,26.29,570002.4,23.94
869140.09,36.52,26.3,569984.54,23.95
869037.87,36.53,26.31,569968.29,23.96
869124.27,36.55,26.33,569982.89,23.97
869022.05,36.56,26.34,569882.56,23.98
868919.83,36.57,26.35,570636.61,24.02
869143.12,36.59,26.37,570701.12,24.03
869008.77,36.59,26.37,571718.99,24.08
868906.55,36.61,26.38,571718.99,24.09
868906.55,36.61,26.38,571718.99,24.09
868316.77,36.6,26.37,571146.21,24.07
868403.18,36.61,26.39,571048.6,24.08
868845.86,36.63,26.41,571052.7,24.08
868743.64,36.64,26.42,571052.53,24.09
868743.64,36.64,26.42,570969.65,24.08
868641.42,36.65,26.43,570822.17,24.09
868539.2,36.67,26.44,570723.69,24.09
868865.15,36.69,26.46,570735.57,24.1
869088.44,36.71,26.48,570643.65,24.1
868971.57,36.7,26.48,570758.81,24.11
869057.98,36.72,26.5,570674.85,24.11
868955.75,36.73,26.51,570258.49,24.11
868587.58,36.72,26.5,569944.5,24.1
868913.53,36.74,26.52,570309.21,24.12
868545.36,36.74,26.51,570297.35,24.12
868443.14,36.75,26.52,570297.35,24.13
868340.92,36.76,26.54,570222.44,24.14
868168.52,36.76,26.53,570024.05,24.13
868066.3,36.77,26.54,570432.87,24.16
867964.07,36.78,26.56,570432.87,24.17
867861.85,36.79,26.57,570321.33,24.18
867570.57,36.78,26.56,569947.83,24.17
867425.48,36.79,26.57,569751.41,24.17
867414.64,36.81,26.59,569907.59,24.18
867301.18,36.82,26.6,569702.97,24.19
867387.58,36.84,26.61,569702.97,24.19
867799.78,36.86,26.64,569489.02,24.19
867620.17,36.86,26.63,569377.24,24.19
867415.73,36.88,26.66,570103.46,24.24
867324.75,36.89,26.67,571269.24,24.3
867714.25,36.91,26.69,571325.59,24.3
867714.25,36.91,26.69,571219.5,24.3
867612.02,36.92,26.7,571451.47,24.32
867455.2,36.92,26.7,571200.61,24.31
867352.98,36.94,26.71,571564.26,24.34
867250.76,36.95,26.73,571562.32,24.35
867474.04,36.97,26.75,571585.26,24.36
867062.07,36.96,26.74,571013.19,24.34
867062.07,36.96,26.74,571013.19,24.34
867148.48,36.98,26.76,571109.07,24.35
867046.26,36.99,26.77,571107.36,24.36
867132.66,37.01,26.78,572056.19,24.41
867241.55,37.02,26.8,571540.37,24.4
867139.32,37.04,26.81,571494.89,24.41
867037.1,37.05,26.83,571651.28,24.43
867037.1,37.05,26.83,571651.28,24.43
866934.88,37.06,26.84,571600.86,24.43
866832.66,37.07,26.85,571713.73,24.45
866730.44,37.08,26.86,571713.73,24.46
866628.22,37.09,26.87,571701.41,24.47
866559.72,37.11,26.88,572840.76,24.53
866468.73,37.12,26.9,572948.2,24.54
866429.65,37.13,26.91,572693.2,24.54
866429.65,37.13,26.91,572693.2,24.54
866327.42,37.14,26.92,572677.99,24.55
866327.42,37.14,26.92,572677.99,24.55
866225.2,37.16,26.93,572591.61,24.56
866122.98,37.17,26.94,573194.56,24.6
866209.39,37.18,26.96,573021.22,24.6
866085.14,37.18,26.96,572381.04,24.57
866171.54,37.2,26.98,572451.77,24.58
867236.03,37.26,27.04,573129.62,24.62
867149.74,37.26,27.04,573082.36,24.62
867475.69,37.28,27.06,573077.57,24.63
867373.47,37.29,27.07,573117.27,24.64
867271.25,37.3,27.08,573119.63,24.65
867405.45,37.33,27.1,573528.45,24.68
867731.4,37.35,27.13,573937.02,24.7
867817.8,37.36,27.14,574454.95,24.73
867715.58,37.38,27.15,574454.98,24.74
867510.07,37.37,27.15,574939.53,24.77
867733.36,37.39,27.17,575078.86,24.78
867631.14,37.4,27.18,575362.47,24.8
867483.56,37.41,27.19,576175.31,24.85
867569.97,37.43,27.21,576161.31,24.86
867656.38,37.45,27.22,576161.41,24.87
867697.42,37.46,27.24,576614.53,24.89
870661.47,37.59,27.37,579930.07,25.04
871073.66,37.61,27.39,580361.12,25.06
870971.44,37.62,27.4,580358.21,25.07
870869.22,37.64,27.41,580421.58,25.08
870767.0,37.65,27.43,580422.4,25.09
870876.29,37.67,27.44,580143.16,25.09
871291.86,37.7,27.48,582085.47,25.19
871378.27,37.72,27.49,582096.76,25.2
871276.05,37.73,27.51,582095.48,25.21
871173.83,37.74,27.52,582713.79,25.24
871071.6,37.75,27.53,582687.7,25.25
870969.38,37.76,27.54,582687.7,25.26
870969.38,37.76,27.54,582683.66,25.26
870867.16,37.78,27.55,583029.4,25.29
870764.94,37.79,27.57,583510.63,25.32
870662.72,37.8,27.58,583506.6,25.33
870662.72,37.8,27.58,583442.23,25.33
871025.58,37.83,27.61,583408.84,25.34
870805.89,37.83,27.61,583159.31,25.33
870703.67,37.84,27.62,583204.49,25.35
871029.62,37.86,27.64,583200.36,25.35
870927.4,37.87,27.65,583191.83,25.36
870825.18,37.89,27.66,583554.42,25.39
870722.96,37.9,27.68,583554.42,25.4
870722.96,37.9,27.68,586936.14,25.55
870620.73,37.91,27.69,586929.24,25.56
870518.51,37.92,27.7,586924.94,25.57
870481.72,37.94,27.71,586989.43,25.58
870379.5,37.95,27.73,586988.84,25.59
870277.28,37.96,27.74,587167.91,25.61
869912.25,37.96,27.74,586650.94,25.6
869998.65,37.98,27.75,586650.94,25.61
870275.27,38.0,27.78,586776.67,25.62
870173.05,38.01,27.79,586768.35,25.63
870499.0,38.03,27.81,587736.39,25.68
870539.86,38.05,27.83,587930.58,25.7
870437.64,38.06,27.84,587943.47,25.71
870335.41,38.07,27.85,587967.29,25.72
870233.19,38.09,27.86,588539.77,25.76
870233.19,38.09,27.86,588539.77,25.76
870501.84,38.11,27.89,588466.08,25.76
870835.87,38.13,27.91,588855.52,25.78
870733.64,38.14,27.92,588815.74,25.79
871221.49,38.17,27.95,589290.09,25.82
871243.96,38.17,27.95,591278.08,25.9
871141.74,38.18,27.96,591268.21,25.92
871039.52,38.19,27.97,591244.64,25.93
870937.3,38.21,27.98,591247.01,25.94
870835.08,38.22,28.0,591247.01,25.95
870921.49,38.24,28.01,591228.79,25.96
870819.26,38.25,28.03,591226.64,25.97
870905.67,38.27,28.04,591403.83,25.99
870992.08,38.28,28.06,591355.64,25.99
870889.86,38.3,28.07,591793.15,26.02
870445.99,38.29,28.07,591492.15,26.02
870343.77,38.31,28.08,591946.42,26.05
870669.72,38.33,28.11,592351.77,26.08
870567.5,38.34,28.12,592351.25,26.09
870979.69,38.36,28.14,592884.89,26.11
871044.43,38.38,28.16,593094.45,26.14
871668.41,38.41,28.19,595021.51,26.22
871566.18,38.42,28.2,595119.61,26.24
871656.9,38.43,28.21,595394.56,26.25
871554.68,38.44,28.22,596226.54,26.3
871554.68,38.44,28.22,596226.54,26.3
871554.68,38.44,28.22,596227.7,26.3
871452.46,38.45,28.23,596483.92,26.32
871538.86,38.47,28.25,596884.92,26.35
871054.57,38.46,28.24,596191.56,26.33
871054.57,38.46,28.24,596149.08,26.32
870952.35,38.47,28.25,596202.42,26.34
871038.75,38.49,28.27,596664.29,26.37
870936.53,38.5,28.28,596719.37,26.38
871387.07,38.53,28.31,594923.76,26.31
871307.33,38.54,28.32,594518.12,26.3
871205.11,38.56,28.33,595362.56,26.35
871102.89,38.57,28.35,595362.16,26.36
871189.29,38.59,28.37,595366.02,26.37
871275.7,38.6,28.38,595353.95,26.38
873485.71,38.72,28.5,595597.45,26.4
873811.66,38.74,28.52,595591.29,26.41
873671.68,38.75,28.53,594748.25,26.38
873126.53,38.74,28.52,594504.44,26.38
873120.95,38.75,28.53,594438.57,26.38
873018.73,38.76,28.54,594438.57,26.39
873105.14,38.78,28.56,594152.12,26.39
873439.16,38.8,28.58,594149.67,26.39
873336.94,38.81,28.59,594149.18,26.41
873316.07,38.83,28.61,593630.01,26.39
873213.85,38.84,28.62,594139.77,26.43
873437.14,38.86,28.64,594139.77,26.44
873464.65,38.87,28.64,594101.57,26.44
873254.34,38.87,28.64,593035.8,26.39
873152.12,38.88,28.66,593486.1,26.43
873049.89,38.89,28.67,593533.28,26.44
872947.67,38.9,28.68,593412.23,26.45
872845.45,38.92,28.69,593405.32,26.46
872743.23,38.93,28.71,593930.58,26.49
872641.01,38.94,28.72,593930.62,26.5
872349.72,38.94,28.72,593635.13,26.5
