ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_53d2-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1011471.14,17.04,3.48,302850.85,5.1
1011471.14,17.04,3.48,302726.42,5.1
1011662.96,17.05,3.48,303048.04,5.11
1011714.49,17.05,3.49,303166.51,5.11
1011629.0,17.05,3.49,302987.77,5.11
1011629.0,17.05,3.49,302972.99,5.11
1011838.77,17.06,3.49,302955.78,5.11
1011890.3,17.06,3.49,303014.82,5.11
1011941.83,17.06,3.5,303133.3,5.11
1011993.36,17.07,3.5,303192.34,5.11
1012044.89,17.07,3.5,303310.82,5.12
1012214.28,17.07,3.51,303292.09,5.12
1012121.99,17.07,3.51,303412.96,5.12
1012121.99,17.07,3.51,303387.3,5.12
1011964.8,17.07,3.5,303231.58,5.11
1011822.8,17.07,3.5,303096.78,5.11
1011843.89,17.07,3.5,303084.9,5.11
1012004.21,17.07,3.51,303356.52,5.12
1012055.74,17.08,3.51,303601.37,5.12
1011819.76,17.07,3.51,303456.93,5.12
1011606.99,17.07,3.5,303225.21,5.12
1011658.52,17.07,3.51,303457.34,5.12
1011422.0,17.07,3.5,303410.18,5.12
1011473.53,17.07,3.51,303528.66,5.12
1011525.06,17.08,3.51,303587.7,5.13
1011694.46,17.08,3.52,303498.18,5.12
1011694.46,17.08,3.52,303528.03,5.12
1011745.99,17.08,3.52,303717.29,5.13
1011739.14,17.09,3.52,303917.5,5.13
1011790.67,17.09,3.52,304035.97,5.14
1011790.67,17.09,3.52,304001.21,5.13
1011842.2,17.09,3.53,304060.25,5.14
1011893.73,17.1,3.53,304178.73,5.14
1011945.26,17.1,3.53,304237.77,5.14
1012176.12,17.1,3.54,304325.94,5.14
1012336.44,17.11,3.54,304479.58,5.15
1012100.46,17.11,3.54,304497.37,5.15
1012106.37,17.11,3.54,304542.64,5.15
1012106.37,17.11,3.54,304491.13,5.15
1012260.63,17.11,3.54,304583.1,5.15
1012260.63,17.11,3.54,304645.16,5.15
1012260.63,17.11,3.54,304666.63,5.15
1012312.16,17.11,3.55,304776.19,5.15
1012510.44,17.12,3.55,304850.51,5.15
1012466.05,17.12,3.55,304802.96,5.15
1012177.84,17.11,3.55,304523.45,5.15
1011941.32,17.11,3.54,304281.32,5.14
1011992.85,17.11,3.55,304441.78,5.15
1012044.38,17.12,3.55,304560.26,5.15
1012095.91,17.12,3.55,304619.3,5.15
1012045.91,17.12,3.55,304569.3,5.15
1011888.27,17.12,3.55,304415.99,5.15
1012042.54,17.12,3.56,304507.96,5.15
1012196.8,17.13,3.56,304728.36,5.16
1012199.61,17.13,3.56,304749.75,5.16
1012251.14,17.13,3.56,304868.22,5.16
1012405.41,17.13,3.57,304951.28,5.16
1012456.94,17.14,3.57,305069.76,5.16
1012617.25,17.14,3.58,305097.48,5.16
1012617.25,17.14,3.58,305090.81,5.16
1012668.78,17.14,3.58,305209.28,5.17
1012720.31,17.15,3.58,305268.32,5.17
1012771.84,17.15,3.58,305386.8,5.17
1012771.84,17.15,3.58,305374.02,5.17
1012823.37,17.15,3.59,305433.06,5.17
1012823.37,17.15,3.59,305476.35,5.17
1012587.39,17.15,3.59,305400.16,5.17
1012593.01,17.15,3.59,305414.8,5.17
1012644.54,17.15,3.59,305533.28,5.18
1012804.86,17.16,3.59,305561.0,5.18
1012804.86,17.16,3.59,305538.48,5.18
1012804.86,17.16,3.59,305538.48,5.18
1012544.93,17.16,3.59,305376.68,5.17
1012596.46,17.16,3.59,305495.15,5.18
1012360.48,17.16,3.59,305418.96,5.18
1012520.8,17.16,3.59,305446.69,5.18
1012572.33,17.16,3.6,305565.16,5.18
1012336.35,17.16,3.59,305488.98,5.18
1012387.88,17.16,3.6,305548.02,5.18
1012439.41,17.17,3.6,305666.5,5.18
1012145.46,17.16,3.6,305482.14,5.18
1012305.78,17.17,3.6,305509.87,5.18
1012305.78,17.17,3.6,305509.87,5.18
1012305.78,17.17,3.6,305509.87,5.18
1012079.8,17.16,3.6,305443.47,5.18
1011819.87,17.16,3.6,305274.29,5.18
1011717.14,17.16,3.59,305146.37,5.18
1011768.67,17.16,3.6,305264.85,5.18
1011928.99,17.17,3.6,305292.57,5.18
1011928.99,17.17,3.6,305278.99,5.18
1011771.79,17.17,3.6,305151.2,5.18
1011823.32,17.17,3.6,305269.68,5.18
1011563.39,17.17,3.6,305107.88,5.18
1011474.31,17.16,3.6,305178.1,5.18
1011634.63,17.17,3.6,305205.82,5.18
1011545.55,17.17,3.6,305276.04,5.18
1011699.81,17.17,3.61,305368.01,5.18
1011854.08,17.18,3.61,305588.41,5.19
1011594.15,17.17,3.61,305419.22,5.19
1011645.68,17.18,3.61,305537.7,5.19
1011697.21,17.18,3.61,305596.74,5.19
1011928.07,17.19,3.62,305567.65,5.19
1011979.6,17.19,3.62,305686.13,5.19
1011819.67,17.19,3.62,305530.42,5.19
1011989.06,17.19,3.62,305511.69,5.19
1011890.9,17.19,3.62,305628.36,5.19
1012056.8,17.19,3.63,305628.36,5.19
1011903.05,17.19,3.63,305880.92,5.2
1011954.58,17.2,3.63,306108.53,5.2
1011954.58,17.2,3.63,306085.47,5.2
1011723.01,17.19,3.63,305964.2,5.2
1011774.54,17.2,3.63,306162.38,5.2
1011826.07,17.2,3.63,306280.85,5.21
1011877.6,17.2,3.64,306339.89,5.21
1011929.13,17.21,3.64,306458.37,5.21
1011980.66,17.21,3.64,306517.41,5.21
1012032.19,17.21,3.65,306635.89,5.22
1012192.51,17.22,3.65,306663.61,5.22
1012192.51,17.22,3.65,306704.0,5.22
1011956.53,17.21,3.65,306627.81,5.22
1012116.85,17.22,3.65,306599.05,5.22
1012100.1,17.22,3.65,306883.28,5.22
1012105.71,17.22,3.65,306885.91,5.22
1011892.94,17.22,3.65,306767.27,5.22
1011892.94,17.22,3.65,306795.46,5.22
1012062.34,17.22,3.65,306885.59,5.22
1012062.34,17.22,3.65,306829.46,5.22
1011970.05,17.22,3.65,306724.79,5.22
1012124.78,17.22,3.66,306852.95,5.22
1011884.38,17.22,3.65,306747.08,5.22
1012044.7,17.22,3.66,306797.48,5.22
1012096.23,17.23,3.66,306915.96,5.22
1012147.76,17.23,3.66,306975.0,5.23
1012147.76,17.23,3.66,307036.35,5.23
1011911.78,17.23,3.66,306901.13,5.23
1012072.1,17.23,3.67,306872.37,5.23
1012226.36,17.24,3.67,307100.66,5.23
1011966.43,17.23,3.67,307063.03,5.23
1011730.45,17.23,3.66,306818.61,5.23
1011781.98,17.23,3.67,306937.08,5.23
1011942.3,17.24,3.67,306964.81,5.23
1011706.32,17.24,3.67,306888.62,5.23
1011866.64,17.24,3.67,306859.86,5.23
1011866.64,17.24,3.67,306846.28,5.23
1011866.64,17.24,3.67,306832.7,5.23
1011630.66,17.24,3.67,306688.94,5.23
1011828.94,17.24,3.68,307083.88,5.23
1011880.47,17.25,3.68,307202.36,5.24
1012040.78,17.25,3.68,307230.08,5.24
1012092.32,17.25,3.69,307348.56,5.24
1012143.85,17.26,3.69,307407.6,5.24
1012195.38,17.26,3.69,307526.08,5.24
1011946.15,17.26,3.69,307350.02,5.24
1012144.43,17.26,3.69,307466.32,5.24
1012195.96,17.26,3.7,307584.79,5.25
1012039.36,17.26,3.7,307393.75,5.24
1011803.38,17.26,3.69,307317.56,5.24
1011854.91,17.26,3.7,307376.61,5.24
1011906.44,17.27,3.7,307495.08,5.25
1012060.7,17.27,3.7,307578.14,5.25
1011904.1,17.27,3.7,307530.46,5.25
1012439.42,17.28,3.71,306983.97,5.24
1012439.42,17.28,3.71,307024.36,5.24
1012226.66,17.28,3.71,306816.97,5.24
1012278.19,17.28,3.71,306935.44,5.24
1012171.0,17.28,3.71,306827.98,5.24
1012222.53,17.28,3.72,306887.02,5.24
1012274.06,17.29,3.72,307005.5,5.24
1012325.59,17.29,3.72,307064.54,5.24
1012485.9,17.29,3.73,307035.78,5.24
1012225.98,17.29,3.72,306873.98,5.24
1012136.89,17.29,3.72,306730.22,5.24
1012188.42,17.29,3.73,307119.55,5.25
1012239.95,17.3,3.73,307238.02,5.25
1012400.27,17.3,3.73,307265.75,5.25
1012174.29,17.3,3.73,307199.36,5.25
1012334.61,17.3,3.74,307170.59,5.25
1012098.63,17.3,3.73,307026.83,5.25
1011988.63,17.3,3.73,306916.83,5.25
1012154.53,17.3,3.74,307286.49,5.25
1012206.06,17.3,3.74,307404.97,5.26
1011974.5,17.3,3.74,307165.31,5.25
1011974.5,17.3,3.74,307164.1,5.25
1011761.73,17.3,3.73,306932.38,5.25
1011813.26,17.3,3.74,306991.42,5.25
1011973.58,17.31,3.74,306962.66,5.25
1011854.94,17.31,3.74,307174.11,5.25
1012009.2,17.31,3.74,307229.78,5.26
1011839.28,17.31,3.74,307110.41,5.25
1011890.81,17.31,3.74,307228.89,5.26
1012051.12,17.32,3.75,307256.61,5.26
1012102.65,17.32,3.75,307375.09,5.26
1011876.67,17.32,3.75,307308.69,5.26
1012036.99,17.32,3.75,307336.42,5.26
1012036.99,17.32,3.75,307364.78,5.26
1012191.26,17.32,3.76,307456.75,5.26
1012183.81,17.33,3.76,307607.03,5.27
1012235.34,17.33,3.76,307716.6,5.27
1012395.66,17.33,3.77,307700.69,5.27
1012585.68,17.34,3.77,307623.48,5.27
1012496.59,17.34,3.77,307610.3,5.27
1012548.12,17.34,3.77,307827.65,5.27
1012262.44,17.34,3.77,307737.93,5.27
1012416.71,17.34,3.77,307737.93,5.27
1012419.51,17.34,3.77,307740.29,5.27
1012419.51,17.34,3.77,307761.88,5.27
1012471.04,17.34,3.78,308459.28,5.28
1012522.57,17.35,3.78,308597.58,5.29
1012682.89,17.35,3.79,308568.82,5.29
1012734.42,17.36,3.79,308743.78,5.29
1012474.49,17.35,3.79,308434.81,5.29
1012474.49,17.35,3.79,308517.58,5.29
1012526.02,17.36,3.79,308636.05,5.29
1012526.02,17.36,3.79,308576.38,5.29
1012680.29,17.36,3.79,308659.44,5.29
1012680.29,17.36,3.79,308655.85,5.29
1012444.31,17.36,3.79,308579.66,5.29
1012495.84,17.36,3.79,308698.13,5.29
1012650.1,17.36,3.8,308781.2,5.29
1012810.42,17.37,3.8,308752.43,5.29
1012601.89,17.37,3.8,308512.81,5.29
1012341.96,17.36,3.8,308351.01,5.29
1012024.63,17.36,3.79,308039.28,5.28
1012076.16,17.36,3.8,308371.82,5.29
1012127.69,17.36,3.8,308490.3,5.29
1012179.22,17.37,3.8,308549.34,5.29
1011943.24,17.37,3.8,308295.42,5.29
1012103.56,17.37,3.8,308266.65,5.29
1012155.09,17.37,3.81,308441.62,5.29
1012353.37,17.38,3.81,308515.93,5.3
1012404.9,17.38,3.81,308676.39,5.3
1012178.92,17.38,3.81,308610.0,5.3
1011918.99,17.38,3.81,308448.2,5.3
1011918.99,17.38,3.81,308515.53,5.3
1011970.52,17.38,3.81,308634.01,5.3
1012022.05,17.38,3.82,308693.05,5.3
1012073.58,17.39,3.82,308811.52,5.3
1012233.9,17.39,3.82,308839.25,5.31
1011973.97,17.39,3.82,308677.45,5.3
1012025.5,17.39,3.82,308795.92,5.31
1011789.52,17.39,3.82,308719.74,5.31
1011789.52,17.39,3.82,308719.74,5.31
1011841.05,17.39,3.82,308778.78,5.31
1011892.58,17.39,3.83,308897.25,5.31
1011648.64,17.39,3.82,308762.15,5.31
1011700.17,17.39,3.83,308821.2,5.31
1011866.07,17.4,3.83,308768.48,5.31
1011644.5,17.39,3.83,308648.67,5.31
1011813.9,17.4,3.83,309070.52,5.31
1011865.43,17.4,3.84,309189.0,5.32
1011690.37,17.4,3.83,308977.15,5.31
1011690.37,17.4,3.83,308963.57,5.31
1011741.9,17.4,3.84,309022.62,5.32
1011902.22,17.41,3.84,308993.85,5.32
1011666.24,17.41,3.84,308850.09,5.31
1011717.77,17.41,3.84,309092.66,5.32
1011927.54,17.41,3.85,309011.72,5.32
1011759.45,17.41,3.85,309276.9,5.32
1011810.98,17.42,3.85,309279.75,5.32
1011862.51,17.42,3.85,309398.23,5.33
1011914.04,17.42,3.86,309457.27,5.33
1011756.84,17.42,3.85,309325.86,5.33
1011922.74,17.42,3.86,309273.14,5.33
1011928.36,17.42,3.86,309275.76,5.33
1011839.56,17.42,3.86,309540.13,5.33
1011999.88,17.43,3.86,309620.76,5.33
1012051.41,17.43,3.86,309739.23,5.33
1011913.06,17.43,3.86,309638.41,5.33
1012073.38,17.43,3.87,309666.13,5.33
1012073.38,17.43,3.87,309652.56,5.33
1012073.38,17.43,3.87,309692.94,5.33
1011984.3,17.43,3.87,309763.16,5.34
1012215.15,17.44,3.87,309851.33,5.34
1012266.68,17.44,3.88,310025.09,5.34
1012420.95,17.45,3.88,310117.06,5.34
1012472.48,17.45,3.88,310226.63,5.35
1012524.01,17.45,3.89,310345.1,5.35
1012287.49,17.45,3.88,310221.76,5.35
1012447.81,17.45,3.89,310249.48,5.35
1012211.83,17.45,3.89,310173.29,5.35
1012372.14,17.46,3.89,310144.53,5.35
1012423.67,17.46,3.89,310319.49,5.35
1012475.2,17.46,3.9,310437.97,5.35
1012425.2,17.46,3.9,310387.97,5.35
1012199.22,17.46,3.89,310321.58,5.35
1012359.54,17.46,3.9,310511.79,5.36
1012189.61,17.46,3.9,310439.04,5.36
1012241.14,17.46,3.9,310557.51,5.36
1012241.14,17.46,3.9,310543.94,5.36
1012241.14,17.46,3.9,310575.5,5.36
1012246.76,17.46,3.9,310578.12,5.36
1012401.02,17.47,3.9,310661.19,5.36
1012844.25,17.48,3.91,310334.68,5.36
1012794.25,17.48,3.91,310284.68,5.35
1012558.27,17.48,3.91,310041.87,5.35
1012298.34,17.47,3.91,309880.07,5.35
1012349.87,17.48,3.91,309998.55,5.35
1012519.27,17.48,3.91,309979.81,5.35
1012519.27,17.48,3.91,310020.2,5.35
1012421.11,17.48,3.91,310136.87,5.35
1012472.64,17.48,3.92,310255.35,5.36
1012638.54,17.49,3.92,310272.99,5.36
1012406.97,17.48,3.92,310216.68,5.36
1012561.24,17.49,3.92,310308.65,5.36
1012612.77,17.49,3.93,310418.22,5.36
1012773.09,17.5,3.93,310389.45,5.36
1012537.11,17.49,3.93,310245.7,5.36
1012588.64,17.5,3.93,310488.23,5.37
1012588.64,17.5,3.93,310488.23,5.37
1012588.64,17.5,3.93,310488.23,5.37
1012742.9,17.5,3.94,310580.2,5.37
1012635.71,17.5,3.93,310470.68,5.37
1012801.61,17.5,3.94,310582.47,5.37
1012631.68,17.5,3.94,310509.72,5.37
1012785.95,17.51,3.94,310601.69,5.37
1012791.56,17.51,3.94,310604.32,5.37
1012531.63,17.5,3.94,310570.23,5.37
1012685.9,17.51,3.94,310790.63,5.37
1012884.89,17.51,3.95,310244.08,5.36
1012653.33,17.51,3.94,310001.88,5.36
1012884.18,17.52,3.95,310090.05,5.36
1013038.45,17.52,3.96,310372.42,5.37
1013198.77,17.53,3.96,310343.66,5.37
1013250.3,17.53,3.96,310518.62,5.37
1013404.56,17.53,3.97,310610.59,5.37
1013456.09,17.54,3.97,310720.16,5.38
1013654.37,17.54,3.98,310794.47,5.38
1013808.64,17.55,3.98,311063.55,5.38
1013548.71,17.54,3.98,310894.36,5.38
1013312.73,17.54,3.97,310818.17,5.38
1013364.26,17.54,3.98,310936.65,5.38
1013415.79,17.55,3.98,310995.69,5.38
1013576.1,17.55,3.99,310979.78,5.39
1013316.18,17.55,3.98,310724.07,5.38
1013056.25,17.54,3.98,310584.78,5.38
1013107.78,17.55,3.98,310703.25,5.38
1012821.26,17.54,3.98,310409.48,5.38
1012981.58,17.55,3.98,310437.21,5.38
1013135.84,17.55,3.99,310424.03,5.38
1012909.86,17.55,3.98,310357.64,5.38
1012961.39,17.55,3.99,310357.64,5.38
1013012.92,17.56,3.99,311271.18,5.39
1012776.94,17.55,3.99,311041.51,5.39
1012564.18,17.55,3.99,310813.46,5.39
1012564.18,17.55,3.99,310813.46,5.39
1012615.71,17.55,3.99,310931.93,5.39
1012770.44,17.56,3.99,311101.55,5.39
1012821.97,17.56,4.0,311220.03,5.4
1012873.5,17.57,4.0,311279.07,5.4
1012925.03,17.57,4.0,311397.54,5.4
1012684.63,17.57,4.0,311140.82,5.4
1012684.63,17.57,4.0,311140.82,5.4
1012736.16,17.57,4.0,311199.87,5.4
1012896.48,17.57,4.01,311171.1,5.4
1012739.29,17.57,4.01,311016.13,5.4
1012790.82,17.57,4.01,311191.09,5.4
1012842.35,17.58,4.01,311309.57,5.4
1012893.88,17.58,4.02,311368.61,5.4
1012633.95,17.58,4.01,311084.04,5.4
1012685.48,17.58,4.02,311202.51,5.4
1012685.48,17.58,4.02,311269.71,5.4
1012839.74,17.59,4.02,311352.77,5.41
1012839.74,17.59,4.02,311352.77,5.41
1012603.76,17.58,4.02,311276.61,5.41
1012758.03,17.59,4.02,311368.59,5.41
1012912.29,17.59,4.03,311588.98,5.41
1013078.2,17.6,4.03,311536.27,5.41
1013129.73,17.6,4.03,311725.1,5.42
1013328.0,17.61,4.04,311799.41,5.42
1013096.44,17.6,4.04,311743.1,5.42
1013147.97,17.61,4.04,311903.57,5.42
1013147.97,17.61,4.04,311903.57,5.42
1012978.04,17.6,4.04,311830.82,5.42
1012718.11,17.6,4.03,311679.78,5.42
1012769.64,17.6,4.04,311798.25,5.42
1012929.96,17.61,4.04,311825.98,5.42
1012693.98,17.61,4.04,311749.79,5.42
1012859.88,17.61,4.04,311697.08,5.42
1012702.69,17.61,4.04,311538.22,5.42
1012754.22,17.61,4.04,311727.05,5.42
1012805.75,17.61,4.05,311554.53,5.42
1012649.15,17.61,4.05,311368.07,5.42
1012649.15,17.61,4.05,311368.07,5.42
1012649.15,17.61,4.05,311368.07,5.42
1012700.68,17.62,4.05,311737.46,5.42
1012752.21,17.62,4.05,311855.93,5.43
1012520.64,17.62,4.05,311799.63,5.42
1012680.96,17.62,4.05,311827.35,5.43
1012732.49,17.62,4.06,311945.83,5.43
1012496.51,17.62,4.06,311869.64,5.43
1012656.83,17.63,4.06,311897.36,5.43
1012708.36,17.63,4.06,312015.84,5.43
1012472.38,17.63,4.06,311939.68,5.43
1012523.91,17.63,4.06,312018.08,5.43
1012523.91,17.63,4.06,312045.62,5.43
1012678.17,17.63,4.07,312137.59,5.44
1012418.25,17.63,4.06,311975.79,5.43
1012628.02,17.64,4.07,312135.72,5.44
1012679.55,17.64,4.07,312335.77,5.44
1012731.08,17.64,4.08,312454.25,5.44
1012571.15,17.64,4.07,312381.93,5.44
1012571.15,17.64,4.07,312381.93,5.44
1012311.22,17.64,4.07,312129.36,5.44
1012362.75,17.64,4.07,312188.4,5.44
1012517.01,17.64,4.08,312280.37,5.44
1012473.15,17.64,4.08,312620.07,5.45
1012627.41,17.65,4.08,312840.46,5.45
1012678.94,17.65,4.09,312958.94,5.46
1012730.47,17.66,4.09,313017.98,5.46
1012498.91,17.65,4.09,312972.99,5.46
1012659.23,17.66,4.09,313008.24,5.46
1012423.25,17.66,4.09,312843.67,5.46
1012316.05,17.65,4.09,312736.03,5.45
1013442.57,17.67,4.11,317398.11,5.54
1013602.88,17.68,4.11,317369.35,5.54
1013757.15,17.68,4.12,317597.65,5.54
1014544.69,17.7,4.13,317608.92,5.54
1016896.66,17.74,4.17,317737.15,5.54
1016948.19,17.74,4.18,317855.63,5.55
1016948.19,17.74,4.18,317828.08,5.55
1016999.72,17.75,4.18,317887.13,5.55
1017153.98,17.75,4.18,317979.1,5.55
1017308.25,17.76,4.19,318199.5,5.55
1017359.78,17.76,4.19,318317.97,5.56
1017133.8,17.76,4.19,318299.54,5.56
1016889.86,17.75,4.19,318164.44,5.55
1016941.39,17.76,4.19,318223.48,5.56
1017107.29,17.76,4.19,318170.77,5.56
1017158.82,17.76,4.2,318359.6,5.56
1016927.25,17.76,4.2,318303.29,5.56
1016978.78,17.77,4.2,318421.76,5.56
1017133.05,17.77,4.2,318504.83,5.56
1017184.58,17.77,4.21,318623.3,5.57
1017236.11,17.78,4.21,318682.35,5.57
1017466.97,17.78,4.22,318770.51,5.57
1017518.5,17.79,4.22,318944.27,5.58
1017678.81,17.79,4.22,318915.51,5.58
1017730.34,17.79,4.23,319090.47,5.58
1017470.42,17.79,4.22,318821.62,5.57
1017521.95,17.79,4.23,318940.09,5.58
1017573.48,17.8,4.23,318999.14,5.58
1017625.01,17.8,4.23,319117.61,5.58
1017625.01,17.8,4.23,319147.46,5.58
1017455.08,17.8,4.23,318983.84,5.58
1017506.61,17.8,4.24,319042.88,5.58
1017737.47,17.81,4.24,319131.05,5.58
1017477.54,17.8,4.24,318961.86,5.58
1017529.07,17.81,4.24,319135.62,5.59
1017293.09,17.8,4.24,319059.44,5.58
1017453.41,17.81,4.24,319043.52,5.58
1017217.43,17.81,4.24,319030.35,5.58
1017217.43,17.81,4.24,319009.07,5.58
1017268.96,17.81,4.24,319009.07,5.59
1017320.49,17.81,4.25,319009.07,5.59
1017372.02,17.82,4.25,319626.82,5.6
1017423.55,17.82,4.25,319745.29,5.6
1017583.86,17.82,4.26,319773.02,5.6
1017413.93,17.82,4.26,319607.31,5.6
1017177.95,17.82,4.25,319531.15,5.6
1017332.22,17.82,4.26,319623.13,5.6
1017335.03,17.82,4.26,319649.16,5.6
1017335.03,17.82,4.26,319649.16,5.6
1017495.34,17.83,4.26,319756.72,5.6
1017546.87,17.83,4.27,319875.19,5.61
1017310.89,17.83,4.26,319847.28,5.61
1017050.97,17.83,4.26,319593.14,5.6
1016791.04,17.82,4.26,319424.11,5.6
1016842.57,17.83,4.26,319483.16,5.6
1016894.1,17.83,4.26,319601.63,5.6
1017092.38,17.83,4.27,319717.93,5.61
1017143.91,17.84,4.27,319836.4,5.61
1017304.22,17.84,4.28,319864.13,5.61
1017355.75,17.85,4.28,319982.6,5.61
1017407.28,17.85,4.28,320041.65,5.61
1017458.81,17.85,4.29,320160.12,5.62
1017222.83,17.85,4.28,320083.94,5.62
1017383.15,17.85,4.29,320111.66,5.62
1017383.15,17.85,4.29,320111.66,5.62
1017434.68,17.86,4.29,320230.14,5.62
1017198.7,17.85,4.29,320153.98,5.62
1017359.02,17.86,4.29,320181.7,5.62
1017359.02,17.86,4.29,320181.7,5.62
1017072.5,17.86,4.29,320009.38,5.62
1017072.5,17.86,4.29,320009.38,5.62
1016836.52,17.85,4.29,319933.19,5.62
1016990.78,17.86,4.29,320025.16,5.62
1016730.85,17.85,4.29,319769.3,5.62
1016891.17,17.86,4.29,319876.86,5.62
1016891.17,17.86,4.29,319876.86,5.62
1016655.19,17.86,4.29,319848.95,5.62
1016706.72,17.86,4.29,319967.42,5.62
1016905.0,17.86,4.3,320083.72,5.62
1016590.68,17.86,4.29,319766.39,5.62
1016642.21,17.86,4.3,319884.87,5.62
1016693.74,17.87,4.3,319943.91,5.62
1016745.27,17.87,4.3,320062.39,5.63
1016796.8,17.87,4.31,320121.43,5.63
1016848.33,17.88,4.31,320239.91,5.63
1017008.65,17.88,4.31,320224.0,5.63
1016848.72,17.88,4.31,320069.85,5.63
1016612.74,17.88,4.31,320056.67,5.63
1016773.05,17.88,4.31,320056.67,5.63
1016824.59,17.88,4.32,320115.72,5.63
1016564.66,17.88,4.31,319953.92,5.63
1016328.68,17.88,4.31,320255.6,5.63
1016042.16,17.87,4.31,320083.27,5.63
1016202.47,17.88,4.31,320058.31,5.63
1016356.74,17.88,4.32,320241.64,5.63
1016199.4,17.88,4.31,320117.75,5.63
1015973.42,17.88,4.31,320142.34,5.63
1016024.95,17.88,4.32,320260.82,5.64
1015765.02,17.88,4.31,319996.17,5.63
1015765.02,17.88,4.31,319996.17,5.63
1015765.02,17.88,4.31,319996.17,5.63
1015816.55,17.88,4.32,320055.22,5.63
1015816.55,17.88,4.32,320055.22,5.63
1015868.08,17.89,4.32,320173.69,5.64
1016028.4,17.89,4.32,320201.42,5.64
1015792.42,17.89,4.32,320125.23,5.64
1015792.42,17.89,4.32,320125.23,5.64
1015958.32,17.89,4.32,320072.51,5.64
1015726.75,17.89,4.32,319952.71,5.63
1015892.66,17.89,4.33,320331.24,5.64
1015736.05,17.89,4.32,320283.56,5.64
1015787.58,17.89,4.33,320402.03,5.64
1015839.11,17.9,4.33,320461.08,5.65
1015607.55,17.9,4.33,320222.55,5.64
1015767.87,17.9,4.33,320193.78,5.64
1015531.89,17.9,4.33,320050.02,5.64
1015692.2,17.9,4.33,320412.08,5.65
1015692.2,17.9,4.33,320412.08,5.65
1015456.22,17.9,4.33,320170.02,5.64
1015616.54,17.9,4.34,320141.26,5.64
1015830.8,17.91,4.34,320069.42,5.64
1015985.06,17.91,4.35,320297.71,5.65
1015985.06,17.91,4.35,320297.71,5.65
1015827.72,17.91,4.34,320146.2,5.64
1015879.25,17.91,4.35,320264.67,5.65
1016033.52,17.92,4.35,320347.74,5.65
1015739.57,17.91,4.35,320163.38,5.65
1015503.59,17.91,4.34,320135.47,5.65
1015555.12,17.91,4.35,320253.95,5.65
1015606.65,17.92,4.35,320312.99,5.65
1015436.73,17.92,4.35,320148.85,5.65
1015276.8,17.91,4.35,320085.89,5.65
1015276.8,17.91,4.35,320085.89,5.65
1015486.57,17.92,4.35,320004.96,5.65
1015425.18,17.92,4.35,319993.7,5.65
1015199.75,17.92,4.35,319902.11,5.65
1015365.65,17.92,4.35,320328.0,5.65
1015365.65,17.92,4.35,322719.21,5.7
1015525.97,17.93,4.36,323929.54,5.72
1017197.63,17.96,4.39,325612.32,5.75
1017249.16,17.96,4.39,325730.8,5.75
1017027.59,17.96,4.39,325504.9,5.75
1017079.12,17.96,4.39,325563.95,5.75
1017239.44,17.97,4.4,325535.18,5.75
1017290.97,17.97,4.4,325710.15,5.75
1017296.59,17.97,4.4,325724.79,5.75
1017348.12,17.97,4.41,325843.27,5.76
1017348.12,17.97,4.41,325843.27,5.76
1017502.38,17.98,4.41,325926.33,5.76
1017266.4,17.97,4.41,325850.14,5.76
1018328.27,17.99,4.43,326452.17,5.77
1018068.34,17.99,4.42,326273.8,5.77
1018278.11,17.99,4.43,326192.86,5.76
1018211.9,17.99,4.43,326101.28,5.76
1018263.43,18.0,4.43,326561.52,5.77
1018423.75,18.0,4.44,326532.76,5.77
1018622.03,18.01,4.44,326786.42,5.78
1018852.89,18.01,4.45,326874.59,5.78
1018616.91,18.01,4.45,326872.1,5.78
1018771.17,18.02,4.45,327154.48,5.79
1018937.07,18.02,4.45,327101.76,5.78
1018705.51,18.02,4.45,326981.95,5.78
1018461.57,18.01,4.45,326737.02,5.78
1018621.88,18.02,4.45,327107.98,5.79
1018361.96,18.02,4.45,326968.68,5.78
1018413.49,18.02,4.45,327087.16,5.79
1018465.02,18.02,4.46,327146.2,5.79
1018229.04,18.02,4.45,326905.24,5.79
1018280.57,18.02,4.46,327023.71,5.79
1018440.88,18.03,4.46,327051.44,5.79
1018204.9,18.02,4.46,326975.25,5.79
1018365.22,18.03,4.46,326946.48,5.79
1018129.24,18.03,4.46,326802.73,5.79
1018283.5,18.03,4.47,327146.87,5.79
1018074.28,18.03,4.46,326907.51,5.79
1018125.81,18.03,4.47,327025.99,5.79
1018177.34,18.04,4.47,327085.03,5.79
