ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430281.84,99.02,85.42,427699.88,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
430123.3,99.02,85.42,427541.34,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429965.94,99.02,85.42,427382.45,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
429858.58,99.02,85.42,427276.41,98.42
428858.58,99.02,85.42,426276.41,98.42
428858.58,99.02,85.42,426276.41,98.42
428808.58,99.02,85.42,426226.41,98.42
428808.58,99.02,85.42,426226.41,98.42
428808.58,99.02,85.42,426226.41,98.42
428808.58,99.02,85.42,426226.41,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428652.54,99.02,85.42,426070.79,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428546.51,99.02,85.42,425961.91,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425837.64,98.43
428390.26,99.02,85.42,425806.98,98.42
428390.26,99.02,85.42,425840.13,98.43
428390.26,99.02,85.42,425840.13,98.43
428390.26,99.02,85.42,425840.13,98.43
428390.26,99.02,85.42,425840.13,98.43
428390.26,99.02,85.42,425836.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428391.58,99.02,85.42,425844.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
428341.58,99.02,85.42,425794.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
427971.58,99.02,85.42,425424.14,98.43
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426971.58,99.01,85.42,424424.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424125.12,98.43
426651.58,99.01,85.42,424125.12,98.43
426651.58,99.01,85.42,424125.12,98.43
426651.58,99.01,85.42,424125.12,98.43
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424104.14,98.42
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424127.86,98.43
426651.58,99.01,85.42,424124.33,98.43
426651.58,99.01,85.42,424124.33,98.43
426651.58,99.01,85.42,424124.33,98.43
426651.58,99.01,85.42,424124.33,98.43
426651.58,99.01,85.42,424124.33,98.43
426651.58,99.01,85.42,424124.33,98.43
426651.58,99.01,85.42,424124.33,98.43
426651.58,99.01,85.42,424124.33,98.43
426651.58,99.01,85.42,424124.33,98.43
426651.58,99.01,85.42,424124.33,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
426542.84,99.01,85.42,424019.87,98.43
