ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
818380.68,31.08,5.92,264434.0,10.04
818174.48,31.08,5.92,264362.93,10.04
817908.76,31.08,5.92,264383.99,10.05
817676.22,31.09,5.92,264379.18,10.05
817411.67,31.09,5.93,264426.95,10.06
817155.37,31.09,5.93,264101.1,10.05
817155.37,31.09,5.93,264101.1,10.05
816949.17,31.09,5.93,264095.93,10.05
816674.03,31.09,5.93,264084.12,10.05
816674.03,31.09,5.93,264061.78,10.05
816409.47,31.1,5.94,264003.63,10.06
816144.91,31.1,5.94,264022.49,10.06
815883.84,31.1,5.94,263983.96,10.06
815618.12,31.1,5.94,264252.88,10.08
815618.12,31.1,5.94,264252.88,10.08
815361.83,31.1,5.94,264164.79,10.08
815086.68,31.11,5.95,263961.5,10.07
814978.64,31.1,5.94,263853.98,10.07
814960.48,31.11,5.95,263950.37,10.08
814960.48,31.11,5.95,263950.37,10.08
814916.25,31.12,5.96,263959.66,10.08
814651.7,31.12,5.96,263931.26,10.08
814354.7,31.11,5.95,263556.63,10.07
814151.55,31.11,5.95,263384.52,10.06
813886.99,31.11,5.95,263410.63,10.07
813810.74,31.12,5.96,263389.95,10.07
813549.67,31.12,5.96,263383.68,10.07
813472.26,31.13,5.97,263359.89,10.08
813206.54,31.13,5.97,263924.95,10.1
813206.54,31.13,5.97,263924.95,10.1
812940.82,31.13,5.97,263875.38,10.1
813168.34,31.14,5.98,264183.93,10.12
813168.34,31.14,5.98,264207.6,10.12
813168.34,31.14,5.98,264193.56,10.12
813168.34,31.14,5.98,264209.95,10.12
812867.49,31.14,5.98,263908.7,10.11
812634.95,31.14,5.98,263903.33,10.11
812634.95,31.14,5.98,263874.64,10.11
812261.24,31.13,5.97,263634.97,10.1
812055.04,31.13,5.97,263563.9,10.11
811748.04,31.13,5.96,263258.06,10.09
811483.48,31.13,5.97,263230.12,10.1
811407.23,31.13,5.97,263273.92,10.1
811330.98,31.14,5.98,263246.97,10.1
811069.91,31.14,5.98,263227.74,10.11
810804.19,31.15,5.99,263575.65,10.12
810956.92,31.16,6.0,263215.56,10.11
810750.72,31.16,6.0,263210.4,10.12
810372.93,31.15,5.99,262834.16,10.1
810107.21,31.15,5.99,263619.2,10.14
809874.67,31.16,6.0,263615.02,10.14
809874.67,31.16,6.0,263615.02,10.14
809610.11,31.16,6.0,263586.86,10.14
809345.56,31.16,6.0,263620.5,10.15
809327.4,31.17,6.01,263716.89,10.16
809505.86,31.18,6.02,263702.03,10.16
809122.84,31.17,6.01,263674.52,10.16
809122.84,31.17,6.01,263674.52,10.16
809050.07,31.18,6.02,263675.62,10.16
808784.35,31.18,6.02,263951.42,10.18
808518.63,31.18,6.02,263855.54,10.18
808252.91,31.19,6.03,263903.92,10.18
808252.91,31.19,6.03,263903.92,10.18
808020.38,31.19,6.03,263906.0,10.19
807864.06,31.19,6.03,263750.49,10.18
808182.02,31.2,6.04,264115.93,10.2
807917.46,31.2,6.04,264081.18,10.2
807523.07,31.19,6.03,263838.19,10.19
807841.03,31.21,6.05,263922.62,10.2
807841.03,31.21,6.05,263922.62,10.2
807634.83,31.21,6.05,264182.5,10.21
807634.83,31.21,6.05,264182.5,10.21
807476.52,31.21,6.05,264024.47,10.21
807272.84,31.21,6.04,263828.71,10.2
807066.64,31.21,6.04,263757.64,10.2
806802.09,31.21,6.05,263782.32,10.2
806802.09,31.21,6.05,263782.32,10.2
806494.26,31.2,6.04,263572.7,10.2
806229.71,31.21,6.04,263568.57,10.2
806156.94,31.21,6.05,263544.27,10.2
805891.22,31.22,6.05,263860.37,10.22
805891.22,31.22,6.05,263860.37,10.22
806068.53,31.23,6.06,263872.76,10.22
805802.81,31.23,6.07,264159.52,10.24
805758.58,31.24,6.07,264168.81,10.24
805494.02,31.24,6.08,264131.06,10.24
805229.46,31.24,6.08,264169.2,10.25
805229.46,31.24,6.08,264169.2,10.25
805153.21,31.25,6.09,264147.16,10.25
805080.45,31.26,6.09,264130.68,10.25
805307.97,31.27,6.11,264550.06,10.27
805019.28,31.26,6.1,264223.3,10.26
804867.39,31.26,6.1,264047.91,10.26
804601.67,31.26,6.1,264260.2,10.27
804335.95,31.26,6.1,264500.48,10.28
804070.23,31.27,6.1,264549.57,10.29
804052.07,31.27,6.11,264645.96,10.29
803819.53,31.28,6.11,264650.42,10.3
803554.97,31.28,6.12,264613.85,10.3
803478.72,31.29,6.12,264650.98,10.31
803214.16,31.29,6.12,264617.65,10.31
803214.16,31.29,6.12,264617.65,10.31
803214.16,31.29,6.12,264617.65,10.31
802953.09,31.29,6.13,264628.68,10.31
802687.37,31.29,6.13,264948.34,10.33
802421.65,31.29,6.13,264854.71,10.33
802482.93,31.3,6.14,265049.29,10.34
802250.39,31.31,6.15,265045.44,10.34
802174.14,31.31,6.15,265021.1,10.35
801967.95,31.32,6.16,265010.0,10.35
801967.95,31.32,6.16,265010.0,10.35
801703.39,31.32,6.16,265043.21,10.35
801438.83,31.32,6.16,265031.33,10.36
801177.76,31.32,6.16,265016.2,10.36
800804.04,31.32,6.15,264651.65,10.35
800507.04,31.31,6.14,264408.72,10.34
800782.16,31.32,6.16,264830.12,10.36
801009.68,31.34,6.17,264893.85,10.36
800932.27,31.34,6.18,264982.46,10.37
800666.55,31.35,6.18,265133.59,10.38
800622.32,31.35,6.19,265142.88,10.38
800622.32,31.35,6.19,265179.97,10.38
800248.6,31.35,6.18,265045.48,10.38
800034.76,31.34,6.18,265049.48,10.38
800034.76,31.34,6.18,265012.39,10.38
799818.43,31.33,6.17,264801.45,10.37
799818.43,31.33,6.17,264801.45,10.37
799880.87,31.35,6.18,264767.42,10.38
799880.87,31.35,6.18,264810.51,10.38
800059.33,31.36,6.19,264869.66,10.38
800059.33,31.36,6.19,264869.66,10.38
800059.33,31.36,6.19,264871.23,10.38
800059.33,31.36,6.19,264841.1,10.38
799794.77,31.36,6.2,264806.08,10.38
799588.58,31.36,6.2,264860.6,10.39
799480.54,31.36,6.2,264752.87,10.39
799407.78,31.37,6.2,264753.33,10.39
799330.36,31.38,6.21,264717.2,10.39
799064.64,31.38,6.21,265800.47,10.44
799064.64,31.38,6.21,265800.47,10.44
798038.43,31.39,6.22,265759.54,10.45
797961.02,31.39,6.23,266085.82,10.47
797578.0,31.38,6.22,265618.72,10.45
797759.95,31.4,6.23,265806.85,10.46
797462.95,31.39,6.23,265502.33,10.45
797857.99,31.41,6.24,265435.29,10.45
797592.27,31.41,6.25,265386.54,10.45
797592.27,31.41,6.25,265417.04,10.45
797386.07,31.41,6.25,266027.08,10.48
797120.36,31.42,6.25,266284.6,10.49
796854.64,31.42,6.25,266286.08,10.5
796553.11,31.41,6.25,265944.62,10.49
796320.57,31.41,6.25,265927.02,10.49
796114.37,31.42,6.25,265924.85,10.49
795849.82,31.42,6.25,265976.79,10.5
795849.82,31.42,6.25,265956.02,10.5
795849.82,31.42,6.25,265982.16,10.5
795643.62,31.43,6.26,265908.09,10.5
795643.62,31.43,6.26,265908.09,10.5
795379.06,31.43,6.26,265880.83,10.51
795379.06,31.43,6.26,265880.83,10.51
795379.06,31.43,6.26,265880.83,10.51
795114.5,31.43,6.26,265844.32,10.51
794853.43,31.43,6.26,265834.44,10.51
794587.71,31.43,6.27,266032.7,10.52
794587.71,31.43,6.27,266032.7,10.52
794510.3,31.44,6.27,266057.87,10.53
794432.89,31.45,6.28,266164.47,10.54
794200.35,31.45,6.28,266159.65,10.54
794200.35,31.45,6.28,266160.49,10.54
793994.15,31.45,6.29,266089.86,10.54
793729.59,31.46,6.29,266134.58,10.55
793465.04,31.46,6.29,266085.98,10.55
793258.84,31.46,6.29,266080.38,10.55
792994.28,31.46,6.3,266047.76,10.56
792921.52,31.47,6.3,266057.38,10.56
792655.8,31.47,6.31,266044.95,10.56
792282.77,31.47,6.3,265700.19,10.55
791964.01,31.46,6.29,265379.4,10.54
791698.29,31.46,6.29,265669.85,10.56
791698.29,31.46,6.29,265669.77,10.56
791432.57,31.46,6.29,265527.64,10.55
791226.37,31.46,6.3,265525.61,10.56
791226.37,31.46,6.3,265525.61,10.56
791009.72,31.46,6.29,265296.71,10.55
790655.56,31.46,6.29,265276.85,10.55
790655.56,31.46,6.29,265200.97,10.55
790423.02,31.46,6.29,265196.74,10.56
790601.48,31.47,6.31,265170.76,10.56
790583.32,31.48,6.31,265258.07,10.56
790583.32,31.48,6.31,265258.07,10.56
790318.77,31.48,6.32,265290.85,10.57
789935.74,31.48,6.31,265254.23,10.57
789780.82,31.47,6.3,265100.12,10.56
789520.91,31.47,6.3,266686.37,10.63
789471.78,31.48,6.31,266076.16,10.61
789566.24,31.49,6.33,266075.58,10.61
789744.7,31.51,6.34,266047.03,10.61
789744.7,31.51,6.34,266047.03,10.61
789538.5,31.51,6.34,266044.86,10.62
789332.31,31.52,6.34,265970.79,10.62
789067.75,31.52,6.35,266044.03,10.63
788803.19,31.52,6.35,265999.04,10.63
788869.12,31.53,6.36,265965.42,10.63
788593.97,31.53,6.36,265330.74,10.61
788328.25,31.53,6.36,266205.05,10.65
788107.12,31.53,6.36,266001.59,10.64
788107.12,31.53,6.36,266106.45,10.65
788205.46,31.54,6.37,266308.07,10.66
787902.68,31.54,6.37,266371.12,10.66
787670.14,31.54,6.37,266375.58,10.67
787405.59,31.55,6.38,266350.91,10.67
787141.03,31.55,6.38,266347.54,10.67
786934.83,31.55,6.38,266276.91,10.68
786858.58,31.56,6.39,266271.02,10.68
786597.51,31.56,6.39,266283.2,10.68
786331.79,31.56,6.39,266579.34,10.7
786125.59,31.57,6.4,266573.74,10.7
785893.05,31.57,6.4,266568.36,10.71
785893.05,31.57,6.4,266568.36,10.71
785893.05,31.57,6.4,266568.36,10.71
785636.76,31.57,6.4,266403.18,10.71
785636.76,31.57,6.4,266426.97,10.71
785361.62,31.58,6.4,266444.01,10.71
785285.36,31.58,6.41,266420.07,10.71
785209.11,31.59,6.42,266413.6,10.72
785209.11,31.59,6.42,266396.92,10.72
785209.11,31.59,6.42,266396.92,10.72
784944.56,31.59,6.42,266449.44,10.72
785101.94,31.61,6.44,266408.91,10.72
784895.74,31.61,6.44,266355.96,10.73
784598.74,31.6,6.43,266238.92,10.72
784333.02,31.6,6.43,266702.02,10.75
784067.3,31.61,6.43,266763.9,10.75
784128.58,31.62,6.45,267171.94,10.77
784128.58,31.62,6.45,267171.94,10.77
783922.38,31.62,6.45,267148.65,10.78
783689.84,31.62,6.45,267150.73,10.78
783425.29,31.63,6.45,267115.92,10.78
783108.83,31.62,6.45,267063.37,10.78
782844.27,31.62,6.45,267120.64,10.79
782768.02,31.63,6.46,267092.53,10.79
782506.95,31.63,6.46,267059.35,10.8
782241.23,31.63,6.46,267378.7,10.81
782241.23,31.63,6.46,267374.66,10.81
781984.93,31.64,6.47,267318.88,10.81
782036.79,31.65,6.48,267520.92,10.83
781831.11,31.65,6.48,267762.76,10.84
781486.96,31.65,6.48,267404.32,10.83
781273.4,31.65,6.48,267442.65,10.84
781367.87,31.67,6.5,267442.07,10.84
780892.2,31.66,6.49,267221.57,10.83
780627.65,31.66,6.49,267190.85,10.84
780627.65,31.66,6.49,267210.26,10.84
780338.96,31.65,6.49,267080.61,10.83
780457.5,31.67,6.5,267069.15,10.84
780160.5,31.66,6.49,266753.78,10.82
780160.5,31.66,6.49,266767.99,10.83
779895.95,31.66,6.49,266834.65,10.83
779631.39,31.66,6.5,266794.2,10.84
779631.39,31.66,6.5,266794.2,10.84
779697.31,31.67,6.51,266763.7,10.84
779697.31,31.67,6.51,266749.48,10.84
779697.31,31.67,6.51,266764.86,10.84
779697.31,31.67,6.51,266755.67,10.84
779431.59,31.68,6.51,267244.45,10.86
779431.59,31.68,6.51,267244.45,10.86
779225.4,31.68,6.51,267493.92,10.88
779225.4,31.68,6.51,267493.92,10.88
779402.7,31.69,6.52,267565.31,10.88
779196.5,31.7,6.53,267494.23,10.88
778990.31,31.7,6.53,267489.07,10.89
778990.31,31.7,6.53,267443.89,10.88
778724.59,31.71,6.53,267985.51,10.91
778492.05,31.71,6.54,267980.3,10.92
778383.21,31.71,6.53,267871.72,10.91
778118.65,31.71,6.54,267844.19,10.91
778181.09,31.72,6.55,267891.37,10.92
778104.84,31.73,6.55,267855.81,10.92
777897.63,31.72,6.55,267467.61,10.91
777636.56,31.72,6.55,267449.68,10.91
777559.14,31.73,6.56,267814.32,10.93
777293.42,31.73,6.56,267821.27,10.93
776920.4,31.72,6.55,267602.7,10.93
776920.4,31.72,6.55,267649.23,10.93
776654.68,31.73,6.55,267958.57,10.95
776422.14,31.73,6.56,267963.03,10.95
776157.59,31.73,6.56,267939.82,10.95
775951.39,31.74,6.56,267869.19,10.96
775686.83,31.74,6.57,267929.35,10.96
775686.83,31.74,6.57,267962.98,10.96
775422.27,31.74,6.57,268041.22,10.97
775161.2,31.74,6.57,268016.26,10.98
775002.89,31.74,6.57,267858.22,10.97
774756.02,31.74,6.57,268484.54,11.0
774523.49,31.74,6.57,268479.51,11.0
773468.74,31.75,6.58,268443.67,11.02
773468.74,31.75,6.58,268443.67,11.02
773203.02,31.76,6.59,268594.57,11.03
772937.3,31.76,6.59,268550.57,11.03
772671.58,31.76,6.59,268427.22,11.03
772461.0,31.76,6.6,267865.41,11.01
772309.6,31.77,6.6,267836.61,11.02
772309.6,31.77,6.6,267815.55,11.02
772012.82,31.76,6.59,267518.81,11.01
771854.51,31.76,6.59,267379.53,11.0
772065.0,31.77,6.6,267384.49,11.0
771988.75,31.78,6.61,267363.84,11.01
771605.72,31.77,6.6,267347.82,11.01
771386.01,31.76,6.6,267150.05,11.0
771564.48,31.78,6.61,267251.44,11.01
771299.92,31.78,6.61,267151.73,11.01
771299.92,31.78,6.61,267126.23,11.01
771002.92,31.77,6.6,266857.78,11.0
770741.85,31.77,6.61,266850.01,11.0
770444.85,31.76,6.6,266519.71,10.99
770238.65,31.77,6.6,266514.11,10.99
769855.63,31.76,6.59,267062.58,11.02
769650.67,31.75,6.59,266851.36,11.01
769403.81,31.76,6.59,266810.2,11.01
769403.81,31.76,6.59,266837.72,11.01
769316.97,31.76,6.6,266388.93,11.0
768997.78,31.75,6.59,266070.33,10.99
768723.57,31.76,6.59,266490.4,11.01
768723.57,31.76,6.59,266491.22,11.01
768723.57,31.76,6.59,266477.63,11.01
768491.03,31.76,6.59,266479.71,11.01
768491.03,31.76,6.59,266479.71,11.01
768226.47,31.76,6.6,266451.29,11.02
767961.91,31.76,6.6,266519.78,11.02
767961.91,31.76,6.6,266519.78,11.02
767697.36,31.77,6.6,266491.95,11.03
767977.12,31.78,6.62,266439.35,11.03
767977.12,31.78,6.62,266439.35,11.03
767711.4,31.78,6.62,266707.51,11.04
767445.68,31.79,6.62,266748.59,11.05
767112.97,31.78,6.62,266471.86,11.04
766847.26,31.78,6.62,266627.79,11.05
766614.72,31.78,6.62,266622.75,11.05
766350.16,31.79,6.62,266595.48,11.06
766350.16,31.79,6.62,266595.48,11.06
766085.6,31.79,6.63,266643.04,11.06
765821.04,31.79,6.63,266611.21,11.07
765748.28,31.8,6.64,266588.86,11.07
765670.87,31.81,6.65,266621.74,11.08
765405.15,31.81,6.65,266906.19,11.09
765405.15,31.81,6.65,266906.19,11.09
765139.43,31.81,6.65,266907.73,11.1
765349.91,31.83,6.67,266912.68,11.1
765085.36,31.83,6.67,266877.17,11.1
765085.36,31.83,6.67,266904.15,11.1
764712.33,31.82,6.66,266969.59,11.11
764447.78,31.82,6.66,266899.81,11.11
764183.22,31.82,6.66,266901.87,11.11
763922.15,31.83,6.67,267464.71,11.14
763922.15,31.83,6.67,267446.34,11.14
764002.28,31.84,6.68,267402.61,11.14
763769.74,31.84,6.68,267397.23,11.15
763710.53,31.85,6.69,266987.1,11.13
763407.75,31.85,6.69,267438.14,11.16
763586.22,31.86,6.71,267412.33,11.16
763321.66,31.87,6.71,267493.06,11.17
763245.41,31.87,6.72,267417.99,11.17
762984.34,31.88,6.72,267411.33,11.17
762778.14,31.88,6.72,267409.16,11.18
762531.15,31.87,6.72,267161.15,11.17
762758.66,31.89,6.73,267441.28,11.18
762681.25,31.9,6.74,267433.12,11.18
762681.25,31.9,6.74,267433.12,11.18
762415.53,31.9,6.74,268048.62,11.22
762149.81,31.9,6.74,268024.3,11.22
762149.81,31.9,6.74,268024.3,11.22
761766.79,31.89,6.73,267850.01,11.21
761534.25,31.9,6.74,267854.47,11.22
761269.69,31.9,6.74,267831.26,11.22
761005.14,31.9,6.74,267813.18,11.23
760631.42,31.89,6.73,267518.98,11.22
760366.86,31.89,6.74,267559.26,11.22
760548.81,31.91,6.75,267558.49,11.22
760165.79,31.9,6.74,268067.72,11.25
760165.79,31.9,6.74,268067.72,11.25
759918.92,31.9,6.74,267982.59,11.25
759671.41,31.9,6.75,267586.35,11.24
759909.47,31.92,6.76,268124.17,11.26
759859.47,31.92,6.76,268074.17,11.26
760095.17,31.93,6.77,268071.65,11.26
759584.33,31.92,6.76,267535.97,11.24
759212.43,31.91,6.75,267641.25,11.25
759361.15,31.92,6.77,267633.88,11.25
759019.9,31.91,6.76,267660.39,11.25
758755.34,31.92,6.76,267631.89,11.26
758490.78,31.92,6.76,267610.92,11.26
758677.6,31.93,6.78,267675.13,11.27
758296.22,31.92,6.77,267637.92,11.27
758486.53,31.94,6.78,267602.77,11.27
758220.81,31.94,6.78,268165.68,11.3
758393.22,31.96,6.8,268362.28,11.31
758030.69,31.95,6.79,268236.73,11.3
758241.18,31.96,6.8,268241.68,11.31
758241.18,31.96,6.8,268241.68,11.31
757976.62,31.96,6.81,268206.16,11.31
757658.01,31.96,6.8,267960.56,11.3
757639.85,31.97,6.81,268056.95,11.31
757590.09,31.96,6.8,268007.19,11.31
757325.53,31.97,6.81,268310.59,11.33
757060.97,31.97,6.81,268434.53,11.34
756854.77,31.97,6.81,268423.42,11.34
756304.48,31.98,6.82,268147.22,11.34
756532.0,31.99,6.83,268210.95,11.34
756270.93,32.0,6.84,267907.25,11.33
756193.52,32.0,6.84,268555.66,11.37
756116.11,32.01,6.85,268387.27,11.36
756038.69,32.02,6.86,268533.16,11.37
755994.46,32.03,6.87,268517.43,11.38
755729.91,32.03,6.87,268550.24,11.38
755729.91,32.03,6.87,268550.24,11.38
755653.66,32.04,6.88,268523.04,11.38
755653.66,32.04,6.88,268523.04,11.38
755447.46,32.04,6.88,268745.72,11.4
755566.0,32.06,6.89,268734.27,11.4
755361.04,32.05,6.89,268876.88,11.41
755096.49,32.05,6.89,268855.45,11.41
755096.49,32.05,6.89,268855.45,11.41
754954.3,32.05,6.89,268947.78,11.42
754881.53,32.06,6.9,268940.74,11.42
754615.81,32.06,6.9,269312.25,11.44
754350.09,32.06,6.9,269084.74,11.44
754272.68,32.07,6.91,269596.54,11.46
754040.14,32.07,6.91,269598.63,11.47
753666.43,32.07,6.9,269295.98,11.46
753401.87,32.07,6.91,269261.17,11.46
753518.57,32.08,6.92,269306.05,11.47
753518.57,32.08,6.92,269280.55,11.46
753254.01,32.08,6.92,269251.58,11.47
753181.24,32.09,6.93,269229.67,11.47
753366.91,32.11,6.95,269707.32,11.49
753101.19,32.11,6.95,269856.67,11.5
753023.77,32.12,6.96,270149.72,11.52
752526.68,32.12,6.96,270174.97,11.53
752320.48,32.13,6.97,270070.61,11.53
752118.93,32.13,6.97,270054.04,11.54
752118.93,32.13,6.97,270077.53,11.54
752118.93,32.13,6.97,270077.53,11.54
751854.37,32.13,6.97,270038.73,11.54
751589.82,32.14,6.97,270016.89,11.55
751383.62,32.14,6.98,270000.48,11.55
751122.55,32.14,6.98,270046.22,11.56
750831.29,32.14,6.97,270015.38,11.56
750831.29,32.14,6.97,270015.38,11.56
750565.57,32.14,6.97,270036.43,11.56
750547.41,32.15,6.98,270290.38,11.58
750547.41,32.15,6.98,270350.0,11.58
750470.0,32.16,6.99,270588.12,11.59
750470.0,32.16,6.99,270588.12,11.59
750088.62,32.15,6.98,270201.84,11.58
749867.78,32.14,6.98,269929.31,11.57
750045.09,32.15,6.99,270138.97,11.58
750045.09,32.15,6.99,270168.13,11.58
750045.09,32.15,6.99,270168.13,11.58
747960.65,32.18,7.01,270110.81,11.62
748055.11,32.19,7.03,270110.23,11.62
747790.55,32.19,7.03,270082.64,11.63
747790.55,32.19,7.03,270053.66,11.63
747714.3,32.2,7.04,270047.21,11.63
747449.74,32.2,7.04,270087.33,11.64
747291.43,32.2,7.04,269929.29,11.63
747218.67,32.2,7.05,269918.78,11.63
747141.26,32.21,7.05,269884.29,11.64
746758.23,32.2,7.04,269594.79,11.63
746985.75,32.22,7.06,269853.45,11.64
746908.34,32.23,7.07,269846.53,11.64
746830.93,32.23,7.08,271083.44,11.7
746598.39,32.24,7.08,271087.9,11.71
746333.83,32.24,7.08,271063.23,11.71
746036.83,32.23,7.07,270689.62,11.7
745772.28,32.24,7.08,270740.54,11.7
745507.72,32.24,7.08,270772.26,11.71
745134.0,32.23,7.07,270493.05,11.7
744872.93,32.23,7.07,270682.67,11.71
744795.52,32.24,7.08,270384.61,11.7
744539.22,32.24,7.08,270463.19,11.71
744264.08,32.24,7.09,270560.0,11.72
744264.08,32.24,7.09,270560.0,11.72
744264.08,32.24,7.09,270560.0,11.72
744473.43,32.26,7.1,270491.25,11.72
744240.89,32.26,7.11,270487.82,11.73
744240.89,32.26,7.11,270484.12,11.73
743945.13,32.26,7.1,270683.62,11.74
743680.57,32.26,7.1,270759.84,11.74
743680.57,32.26,7.1,270792.97,11.75
743956.85,32.28,7.12,270719.44,11.74
743956.85,32.28,7.12,270705.4,11.74
743624.14,32.27,7.11,270670.15,11.74
743810.96,32.28,7.12,271095.49,11.77
743549.89,32.28,7.13,270821.9,11.76
743284.17,32.29,7.13,270663.03,11.76
743133.62,32.28,7.13,271191.84,11.78
742877.33,32.29,7.13,271179.12,11.79
742671.13,32.29,7.13,271075.16,11.79
742671.13,32.29,7.13,271075.16,11.79
742395.99,32.29,7.14,271034.58,11.79
742163.45,32.3,7.14,271029.76,11.79
742439.73,32.31,7.16,271004.67,11.8
742233.53,32.32,7.16,270933.81,11.8
741968.98,32.32,7.16,270993.11,11.81
741704.42,32.32,7.16,270952.5,11.81
741498.22,32.33,7.17,270947.12,11.81
741498.22,32.33,7.17,270975.72,11.81
741237.15,32.33,7.17,272000.07,11.86
741004.61,32.34,7.18,271995.83,11.87
741004.61,32.34,7.18,271995.83,11.87
740740.05,32.34,7.18,271967.71,11.87
740493.19,32.34,7.18,271502.31,11.86
740228.63,32.34,7.18,271551.02,11.87
740228.63,32.34,7.18,271551.02,11.87
740022.43,32.35,7.19,271479.94,11.87
739837.17,32.35,7.19,272189.21,11.9
739899.61,32.36,7.2,272479.3,11.92
739638.54,32.36,7.2,272136.25,11.91
739561.12,32.37,7.21,272243.99,11.92
739747.85,32.39,7.23,273214.36,11.96
739525.09,32.39,7.23,273117.5,11.96
739123.56,32.38,7.22,272724.12,11.95
739334.05,32.39,7.24,272729.07,11.95
739334.05,32.39,7.24,272724.86,11.95
738951.03,32.38,7.23,272695.05,11.95
738686.47,32.39,7.23,272794.21,11.96
738421.91,32.39,7.23,272830.08,11.97
738421.91,32.39,7.23,272830.08,11.97
738215.71,32.4,7.23,272824.92,11.97
737951.16,32.4,7.24,272958.62,11.98
737690.09,32.4,7.24,272808.29,11.98
737443.22,32.4,7.24,273214.7,12.01
737443.22,32.4,7.24,273214.7,12.01
737335.84,32.4,7.24,273101.57,12.0
737103.3,32.4,7.25,273096.2,12.01
736838.75,32.41,7.25,273068.87,12.01
736838.75,32.41,7.25,273068.87,12.01
736680.91,32.4,7.24,272920.14,12.0
736921.26,32.42,7.26,272904.74,12.01
736921.26,32.42,7.26,272904.74,12.01
736715.06,32.43,7.26,272889.96,12.01
736557.23,32.42,7.26,272737.44,12.0
736351.03,32.43,7.26,273050.37,12.02
736086.47,32.43,7.26,273120.11,12.03
735821.91,32.43,7.27,273050.84,12.03
735560.84,32.43,7.27,273508.55,12.06
735313.97,32.44,7.27,273508.51,12.07
735081.44,32.44,7.28,273504.28,12.07
734994.6,32.45,7.29,273312.43,12.07
734907.76,32.46,7.29,273338.2,12.07
734643.2,32.46,7.3,273310.59,12.08
734643.2,32.46,7.3,273310.59,12.08
734556.37,32.47,7.31,272890.89,12.06
734184.46,32.46,7.29,272622.52,12.05
734571.8,32.48,7.31,273237.48,12.08
734296.65,32.48,7.32,273362.45,12.09
734220.4,32.49,7.33,273397.57,12.1
733955.85,32.49,7.33,273363.21,12.1
733694.77,32.49,7.33,273370.89,12.11
733516.79,32.49,7.33,273104.72,12.1
733310.59,32.5,7.33,273102.7,12.1
733371.87,32.51,7.34,273556.78,12.13
733371.87,32.51,7.34,273556.78,12.13
733115.57,32.51,7.35,273178.36,12.11
732844.5,32.51,7.35,273590.08,12.14
732611.96,32.52,7.35,273584.7,12.14
732611.96,32.52,7.35,273564.7,12.14
732535.71,32.53,7.36,273540.75,12.15
732329.51,32.53,7.37,273466.54,12.15
732391.95,32.54,7.38,273537.07,12.15
732127.39,32.55,7.38,273501.93,12.16
732193.32,32.56,7.39,273462.48,12.16
731972.49,32.55,7.39,273259.77,12.15
731725.62,32.56,7.39,274635.9,12.22
731936.1,32.57,7.41,274640.86,12.22
731936.1,32.57,7.41,274606.48,12.22
731671.55,32.57,7.41,274570.96,12.22
731406.99,32.58,7.41,274625.86,12.23
731200.79,32.58,7.42,274623.84,12.24
730865.24,32.57,7.41,274367.37,12.23
730600.69,32.58,7.41,274348.62,12.23
730339.62,32.58,7.41,274322.96,12.24
730073.9,32.58,7.42,274854.25,12.27
730073.9,32.58,7.42,274854.25,12.27
729950.56,32.58,7.41,274405.91,12.25
729744.36,32.58,7.42,274331.7,12.25
729744.36,32.58,7.42,274371.83,12.25
729744.36,32.58,7.42,274371.83,12.25
729744.36,32.58,7.42,274371.83,12.25
729916.77,32.6,7.43,274302.89,12.25
729684.23,32.6,7.44,274307.35,12.26
729684.23,32.6,7.44,274307.35,12.26
729684.23,32.6,7.44,274307.35,12.26
729478.03,32.61,7.44,274671.72,12.28
729213.48,32.61,7.44,274648.5,12.28
728948.92,32.62,7.45,274630.42,12.29
728948.92,32.62,7.45,274630.42,12.29
728948.92,32.62,7.45,274630.42,12.29
728742.72,32.62,7.45,274577.47,12.29
728495.21,32.62,7.45,274009.25,12.27
728192.43,32.63,7.45,274045.1,12.28
727927.87,32.63,7.46,274107.68,12.29
727666.8,32.63,7.46,274128.71,12.29
727419.93,32.63,7.47,274674.51,12.32
727630.42,32.65,7.48,274679.02,12.33
727365.86,32.65,7.48,274643.94,12.33
727428.3,32.67,7.5,274703.9,12.34
727534.41,32.68,7.51,274173.74,12.32
727151.39,32.67,7.5,274110.31,12.32
726904.03,32.67,7.5,274399.6,12.33
726844.83,32.68,7.51,275014.84,12.37
726638.63,32.69,7.52,274991.56,12.37
726335.85,32.69,7.52,274726.29,12.36
726075.94,32.69,7.52,274986.11,12.38
725998.53,32.7,7.53,276160.11,12.44
