ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6fa8-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
185,774,638020,6212,638020
185,774,638830,6212,638830
186,776,639830,6212,639830
186,776,640830,6212,640830
187,778,641830,6212,641830
188,782,642640,6212,642640
188,782,643450,6212,643450
188,782,643670,6212,643670
188,782,644670,6212,644670
188,782,645130,6212,645130
188,782,645940,6212,645940
188,782,646940,6212,646940
189,784,647940,6212,647940
189,784,648940,6212,648940
190,786,649940,6212,649940
190,786,650940,6212,650940
190,786,651940,6212,651940
190,786,651940,6212,651940
190,786,651940,6212,651940
191,788,652940,6212,652940
192,790,653940,6212,653940
192,790,654940,6212,654940
192,790,655940,6212,655940
193,798,656940,6212,656940
193,798,656940,6212,656940
193,798,656940,6212,656940
194,800,657940,6212,657940
194,800,658750,6212,658750
194,800,659750,6212,659750
194,800,660560,6212,660560
194,800,660560,6212,660560
194,800,661560,6212,661560
194,800,662560,6212,662560
194,800,663560,6212,663560
194,800,664560,6212,664560
194,800,664560,6212,664560
194,800,665560,6212,665560
194,800,666370,6212,666370
194,800,667370,6212,667370
194,800,668370,6212,668370
195,802,669370,6212,669370
195,802,670370,6212,670370
195,802,671370,6212,671370
196,810,672020,6212,672020
196,810,673020,6212,673020
196,810,674020,6212,674020
196,810,675020,6212,675020
196,810,675830,6212,675830
196,810,676830,6212,676830
196,810,677150,6212,677150
196,810,678150,6212,678150
196,810,679150,6212,679150
197,818,680150,6212,680150
197,818,680150,6212,680150
197,818,681150,6212,681150
197,818,682150,6212,682150
197,818,683150,6212,683150
197,818,684150,6212,684150
197,818,685150,6212,685150
197,818,685960,6212,685960
197,818,685960,6212,685960
197,818,685960,6212,685960
197,818,686960,6212,686960
198,822,687610,6212,687610
199,824,688610,6212,688610
200,826,689610,6212,689610
200,826,690200,6212,690200
200,826,690200,6212,690200
200,826,690430,6212,690430
200,826,691430,6212,691430
200,826,691890,6212,691890
201,834,692890,6212,692890
201,834,692890,6212,692890
201,834,693890,6212,693890
202,838,694260,6212,694260
203,842,695260,6212,695260
203,842,696070,6212,696070
203,842,697070,6212,697070
203,842,698070,6212,698070
203,842,699070,6212,699070
203,842,699540,6212,699540
203,842,700540,6212,700540
203,842,701540,6212,701540
203,842,702540,6212,702540
203,842,703540,6212,703540
204,850,704540,6212,704540
204,850,705540,6212,705540
204,850,705540,6212,705540
204,850,706000,6212,706000
204,850,707000,6212,707000
204,850,707000,6212,707000
204,850,708000,6212,708000
204,850,709000,6212,709000
204,850,709000,6212,709000
204,850,709000,6212,709000
204,850,710000,6212,710000
204,850,710000,6212,710000
204,850,711000,6212,711000
204,850,711000,6212,711000
204,850,711160,6212,711160
204,850,712160,6212,712160
205,854,712970,6212,712970
206,862,713970,6212,713970
206,862,713970,6212,713970
206,862,714970,6212,714970
207,864,715970,6212,715970
207,864,716620,6212,716620
207,864,716990,6212,716990
208,866,717220,6212,717220
208,866,718220,6212,718220
208,866,719030,6212,719030
208,866,719250,6212,719250
208,866,719720,6212,719720
208,866,720270,6212,720270
208,866,721270,6212,721270
208,866,722270,6212,722270
208,866,723270,6212,723270
209,868,723590,6212,723590
210,876,723590,6212,723590
210,876,724590,6212,724590
210,876,725060,6212,725060
210,876,725870,6212,725870
211,884,726870,6212,726870
211,884,727340,6212,727340
211,884,728150,6212,728150
211,884,729150,6212,729150
211,884,729620,6212,729620
212,886,730620,6212,730620
212,886,730780,6212,730780
212,886,731590,6212,731590
212,886,732400,6212,732400
213,894,732400,6212,732400
213,894,733400,6212,733400
213,894,734400,6212,734400
213,894,735400,6212,735400
213,894,736400,6212,736400
213,894,737400,6212,737400
213,894,738400,6212,738400
214,902,739400,6212,739400
214,902,740400,6212,740400
214,902,741210,6212,741210
214,902,742210,6212,742210
214,902,743210,6212,743210
215,904,744210,6212,744210
215,904,745210,6212,745210
215,904,746210,6212,746210
215,904,747210,6212,747210
216,906,747670,6212,747670
216,906,748480,6212,748480
217,908,749480,6212,749480
218,916,749480,6212,749480
219,918,750070,6212,750070
219,918,751070,6212,751070
220,926,752070,6212,752070
220,926,753070,6212,753070
220,926,754070,6212,754070
220,926,754880,6212,754880
220,926,755880,6212,755880
220,926,756530,6212,756530
221,934,756530,6212,756530
221,934,757530,6212,757530
221,934,758340,6212,758340
221,934,758810,6212,758810
221,934,759360,6212,759360
221,934,760170,6212,760170
222,942,761170,6212,761170
222,942,762170,6212,762170
222,942,762980,6212,762980
222,942,763790,6212,763790
223,944,764790,6212,764790
223,944,765790,6212,765790
223,944,766260,6212,766260
223,944,766420,6212,766420
223,944,766890,6212,766890
223,944,766890,6212,766890
223,944,766890,6212,766890
223,944,767700,6212,767700
223,944,768700,6212,768700
223,944,769700,6212,769700
223,944,770700,6212,770700
223,944,771170,6212,771170
223,944,771640,6212,771640
224,952,772640,6212,772640
224,952,773640,6212,773640
225,954,774450,6212,774450
226,956,775450,6212,775450
227,964,776450,6212,776450
227,964,777450,6212,777450
227,964,778260,6212,778260
227,964,778850,6212,778850
227,964,779660,6212,779660
227,964,780660,6212,780660
227,964,781470,6212,781470
227,964,781470,6212,781470
227,964,782280,6212,782280
227,964,783280,6212,783280
227,964,784280,6212,784280
227,964,785090,6212,785090
227,964,785900,6212,785900
228,968,786710,6212,786710
228,968,787520,6212,787520
229,972,788170,6212,788170
230,974,789170,6212,789170
230,974,789170,6212,789170
230,974,790170,6212,790170
230,974,790820,6212,790820
230,974,791280,6212,791280
230,974,792280,6212,792280
230,974,793280,6212,793280
230,974,794280,6212,794280
230,974,795280,6212,795280
230,974,795280,6212,795280
231,982,803280,6212,803280
231,982,804280,6212,804280
231,982,805280,6212,805280
231,982,805750,6212,805750
231,982,806070,6212,806070
231,982,806390,6212,806390
231,982,807200,6212,807200
232,990,808200,6212,808200
232,990,809200,6212,809200
233,998,809200,6212,809200
233,998,810200,6212,810200
233,998,811010,6212,811010
233,998,812010,6212,812010
233,998,812820,6212,812820
233,998,813630,6212,813630
234,1000,814440,6212,814440
234,1000,815440,6212,815440
234,1000,816440,6212,816440
234,1000,817440,6212,817440
235,1004,818440,6212,818440
235,1004,819440,6212,819440
236,1006,819910,6212,819910
236,1006,820910,6212,820910
236,1006,821910,6212,821910
236,1006,822910,6212,822910
237,1008,823560,6212,823560
237,1008,824560,6212,824560
237,1008,825560,6212,825560
237,1008,826560,6212,826560
237,1008,826790,6212,826790
238,1010,827440,6212,827440
239,1018,828440,6212,828440
239,1018,829440,6212,829440
239,1018,830440,6212,830440
239,1018,831440,6212,831440
239,1018,832250,6212,832250
239,1018,833250,6212,833250
239,1018,833250,6212,833250
239,1018,834250,6212,834250
239,1018,834720,6212,834720
239,1018,835530,6212,835530
239,1018,835850,6212,835850
240,1026,835850,6212,835850
240,1026,835850,6212,835850
241,1028,836850,6212,836850
241,1028,837070,6212,837070
241,1028,838070,6212,838070
241,1028,838300,6212,838300
241,1028,839110,6212,839110
241,1028,839110,6212,839110
241,1028,840110,6212,840110
241,1028,841110,6212,841110
241,1028,841430,6212,841430
241,1028,842430,6212,842430
241,1028,843430,6212,843430
241,1028,844430,6212,844430
241,1028,845430,6212,845430
241,1028,846240,6212,846240
242,1032,847050,6212,847050
242,1032,847280,6212,847280
242,1032,848280,6212,848280
242,1032,849280,6212,849280
243,1040,850280,6212,850280
243,1040,851280,6212,851280
243,1040,852280,6212,852280
243,1040,853280,6212,853280
243,1040,854280,6212,854280
243,1040,854600,6212,854600
244,1048,855600,6212,855600
244,1048,856600,6212,856600
244,1048,856600,6212,856600
244,1048,857600,6212,857600
244,1048,858600,6212,858600
244,1048,860600,6212,860600
244,1048,860820,6212,860820
244,1048,860820,6212,860820
244,1048,861820,6212,861820
244,1048,862820,6212,862820
245,1050,863820,6212,863820
245,1050,863980,6212,863980
245,1050,863980,6212,863980
246,1058,864980,6212,864980
246,1058,865980,6212,865980
246,1058,866790,6212,866790
246,1058,867790,6212,867790
246,1058,868260,6212,868260
246,1058,868490,6212,868490
246,1058,869300,6212,869300
246,1058,869620,6212,869620
246,1058,870430,6212,870430
246,1058,870750,6212,870750
246,1058,871210,6212,871210
246,1058,872210,6212,872210
246,1058,873210,6212,873210
247,1060,873860,6212,873860
247,1060,874860,6212,874860
247,1060,875860,6212,875860
248,1062,876860,6212,876860
248,1062,877860,6212,877860
248,1062,878860,6212,878860
248,1062,879860,6212,879860
248,1062,880670,6212,880670
248,1062,881480,6212,881480
248,1062,882480,6212,882480
249,1064,883480,6212,883480
249,1064,884480,6212,884480
249,1064,885480,6212,885480
250,1068,886480,6212,886480
250,1068,887480,6212,887480
251,1072,888290,6212,888290
252,1080,889290,6212,889290
252,1080,890290,6212,890290
252,1080,891290,6212,891290
252,1080,892100,6212,892100
252,1080,893100,6212,893100
252,1080,894100,6212,894100
252,1080,894690,6212,894690
252,1080,895690,6212,895690
252,1080,896690,6212,896690
252,1080,897690,6212,897690
252,1080,897690,6212,897690
252,1080,898010,6212,898010
253,1088,898010,6212,898010
253,1088,898010,6212,898010
253,1088,899010,6212,899010
253,1088,899010,6212,899010
253,1088,899820,6212,899820
254,1090,900820,6212,900820
254,1090,900980,6212,900980
254,1090,901790,6212,901790
254,1090,902020,6212,902020
254,1090,902020,6212,902020
255,1092,902830,6212,902830
255,1092,903200,6212,903200
256,1100,903850,6212,903850
256,1100,904850,6212,904850
256,1100,905850,6212,905850
256,1100,906170,6212,906170
256,1100,906640,6212,906640
256,1100,906870,6212,906870
257,1108,914870,6212,914870
257,1108,915680,6212,915680
257,1108,916680,6212,916680
257,1108,917490,6212,917490
258,1116,918490,6212,918490
258,1116,919490,6212,919490
258,1116,920490,6212,920490
258,1116,921490,6212,921490
258,1116,922300,6212,922300
258,1116,923300,6212,923300
258,1116,924110,6212,924110
258,1116,925110,6212,925110
258,1116,925580,6212,925580
258,1116,926050,6212,926050
258,1116,927050,6212,927050
259,1118,927370,6212,927370
259,1118,927840,6212,927840
259,1118,928840,6212,928840
260,1120,929840,6212,929840
260,1120,930840,6212,930840
260,1120,931160,6212,931160
261,1122,931390,6212,931390
261,1122,932390,6212,932390
261,1122,933390,6212,933390
261,1122,934390,6212,934390
261,1122,935200,6212,935200
261,1122,936010,6212,936010
261,1122,937010,6212,937010
261,1122,937480,6212,937480
261,1122,938480,6212,938480
261,1122,938950,6212,938950
261,1122,939950,6212,939950
261,1122,940950,6212,940950
262,1124,941950,6212,941950
262,1124,942950,6212,942950
262,1124,943540,6212,943540
262,1124,944010,6212,944010
262,1124,944010,6212,944010
262,1124,944820,6212,944820
262,1124,944820,6212,944820
262,1124,944820,6212,944820
263,1132,948820,6212,948820
264,1140,949820,6212,949820
264,1140,951820,6212,951820
264,1140,952630,6212,952630
264,1140,953440,6212,953440
264,1140,954440,6212,954440
264,1140,954990,6212,954990
264,1140,955990,6212,955990
264,1140,956990,6212,956990
264,1140,957990,6212,957990
264,1140,958990,6212,958990
264,1140,959990,6212,959990
264,1140,960990,6212,960990
264,1140,961450,6212,961450
264,1140,962450,6212,962450
264,1140,962920,6212,962920
264,1140,963390,6212,963390
264,1140,963390,6212,964390
264,1140,964390,6212,965390
264,1140,965390,6212,966390
264,1140,966200,6212,967200
264,1140,966570,6212,967570
264,1140,967570,6212,968570
264,1140,967570,6212,968570
264,1140,968570,6212,969570
264,1140,969040,6212,970040
264,1140,970040,6212,971040
264,1140,970260,6212,971260
264,1140,971260,6212,972260
264,1140,972260,6212,973260
264,1140,972260,6212,973260
264,1140,973260,6212,974260
264,1140,974260,6212,975260
264,1140,975260,6212,976260
264,1140,976260,6212,977260
264,1140,977070,6212,978070
265,1148,978070,6212,979070
265,1148,979070,6212,980070
265,1148,980070,6212,981070
265,1148,981070,6212,982070
265,1148,982070,6212,983070
265,1148,983070,6212,984070
265,1148,983540,6212,984540
265,1148,984350,6212,985350
265,1148,984820,6212,985820
265,1148,985290,6212,986290
265,1148,986290,6212,987290
265,1148,986290,6212,987290
265,1148,986760,6212,987760
265,1148,987130,6212,988130
265,1148,988130,6212,989130
266,1150,988600,6212,989600
266,1150,989600,6212,990600
266,1150,990600,6212,991600
267,1152,990830,6212,991830
267,1152,991480,6212,992480
267,1152,991850,6212,992850
267,1152,992660,6212,993660
267,1152,993660,6212,994660
268,1156,994660,6212,995660
268,1156,995130,6212,996130
268,1156,996130,6212,997130
268,1156,996130,6212,997130
268,1156,997130,6212,998130
268,1156,998130,6212,999130
268,1156,998130,6212,999130
268,1156,998130,6212,999130
268,1156,998600,6212,999600
268,1156,999600,6212,1000600
268,1156,999920,6212,1000920
268,1156,1000150,6212,1001150
268,1156,1000310,6212,1001310
269,1164,1001310,6212,1002310
269,1164,1002310,6212,1003310
269,1164,1003310,6212,1004310
269,1164,1003310,6212,1004310
269,1164,1003780,6212,1004780
269,1164,1004590,6212,1005590
269,1164,1005180,6212,1006180
270,1172,1006180,6212,1007180
270,1172,1006830,6212,1007830
270,1172,1008830,6212,1009830
270,1172,1009830,6212,1010830
270,1172,1010830,6212,1011830
270,1172,1011830,6212,1012830
271,1180,1012830,6212,1013830
271,1180,1012830,6212,1014830
271,1180,1013830,6212,1015830
271,1180,1014830,6212,1016830
271,1180,1015150,6212,1017150
271,1180,1019150,6212,1021150
271,1180,1020150,6212,1022150
272,1188,1021150,6212,1023150
272,1188,1021800,6212,1023800
272,1188,1021800,6212,1023800
272,1188,1022800,6212,1024800
272,1188,1023800,6212,1025800
272,1188,1024610,6212,1026610
272,1188,1025420,6212,1027420
272,1188,1026420,6212,1028420
272,1188,1026420,6212,1028420
272,1188,1026890,6212,1028890
273,1196,1027890,6212,1029890
274,1198,1028120,6212,1030120
274,1198,1029120,6212,1031120
274,1198,1030120,6212,1032120
274,1198,1031120,6212,1033120
274,1198,1032120,6212,1034120
274,1198,1033120,6212,1035120
274,1198,1034120,6212,1036120
274,1198,1035120,6212,1037120
275,1206,1036120,6212,1038120
275,1206,1036120,6212,1038120
275,1206,1036120,6212,1038120
275,1206,1036930,6212,1038930
275,1206,1036930,6212,1038930
275,1206,1037740,6212,1039740
275,1206,1038740,6212,1040740
275,1206,1039740,6212,1041740
275,1206,1039740,6212,1041740
275,1206,1039900,6212,1041900
275,1206,1040220,6212,1042220
275,1206,1041220,6212,1043220
275,1206,1041220,6212,1043220
275,1206,1042220,6212,1044220
275,1206,1043220,6212,1045220
275,1206,1044220,6212,1046220
275,1206,1044540,6212,1046540
275,1206,1045540,6212,1047540
275,1206,1045540,6212,1048540
275,1206,1046350,6212,1049350
275,1206,1047350,6212,1050350
275,1206,1048160,6212,1051160
275,1206,1049160,6212,1052160
275,1206,1050160,6212,1053160
276,1214,1051160,6212,1054160
276,1214,1051810,6212,1054810
276,1214,1052810,6212,1055810
276,1214,1053620,6212,1056620
276,1214,1053620,6212,1056620
276,1214,1054270,6212,1057270
276,1214,1055270,6212,1058270
276,1214,1056270,6212,1059270
277,1216,1057270,6212,1060270
278,1224,1058270,6212,1061270
278,1224,1059080,6212,1062080
279,1226,1059550,6212,1062550
279,1226,1060550,6212,1063550
279,1226,1061550,6212,1064550
279,1226,1062360,6212,1065360
279,1226,1062360,6212,1065360
279,1226,1063360,6212,1066360
279,1226,1064170,6212,1067170
279,1226,1064720,6212,1067720
279,1226,1065040,6212,1068040
279,1226,1066040,6212,1069040
279,1226,1066040,6212,1069040
280,1234,1067040,6212,1070040
280,1234,1068040,6212,1071040
280,1234,1069040,6212,1072040
280,1234,1070040,6212,1073040
280,1234,1070510,6212,1073510
280,1234,1071510,6212,1074510
280,1234,1072510,6212,1075510
280,1234,1073320,6212,1076320
280,1234,1074320,6212,1077320
281,1236,1075320,6212,1078320
281,1236,1076130,6212,1079130
281,1236,1077130,6212,1080130
281,1236,1077130,6212,1080130
281,1236,1078130,6212,1081130
281,1236,1079130,6212,1082130
282,1244,1080130,6212,1083130
282,1244,1081130,6212,1084130
282,1244,1081600,6212,1084600
282,1244,1082600,6212,1085600
282,1244,1083250,6212,1086250
282,1244,1084250,6212,1087250
282,1244,1085250,6212,1088250
282,1244,1085570,6212,1088570
282,1244,1086380,6212,1089380
282,1244,1086380,6212,1090380
282,1244,1086380,6212,1090380
282,1244,1087380,6212,1091380
282,1244,1087380,6212,1091380
282,1244,1088380,6212,1092380
283,1252,1089190,6212,1093190
283,1252,1090190,6212,1094190
283,1252,1090190,6212,1094190
283,1252,1091190,6212,1095190
284,1254,1091660,6212,1095660
284,1254,1092470,6212,1096470
284,1254,1092470,6212,1096470
284,1254,1093470,6212,1097470
284,1254,1094470,6212,1098470
285,1256,1095280,6212,1099280
285,1256,1096090,6212,1100090
285,1256,1096740,6212,1100740
285,1256,1097550,6212,1101550
285,1256,1098360,6212,1102360
285,1256,1098360,6212,1102360
285,1256,1098360,6212,1102360
286,1264,1099360,6212,1103360
286,1264,1099360,6212,1103360
286,1264,1099680,6212,1103680
286,1264,1100680,6212,1104680
286,1264,1101680,6212,1105680
286,1264,1102680,6212,1106680
287,1272,1103490,6212,1107490
287,1272,1104490,6212,1108490
287,1272,1105080,6212,1109080
287,1272,1105080,6212,1109080
287,1272,1105080,6212,1109080
287,1272,1106080,6212,1110080
287,1272,1107080,6212,1111080
287,1272,1107080,6212,1111080
287,1272,1108080,6212,1112080
287,1272,1109080,6212,1113080
288,1274,1109450,6212,1113450
288,1274,1109680,6212,1113680
288,1274,1110680,6212,1114680
289,1276,1111680,6212,1115680
289,1276,1112490,6212,1116490
290,1284,1113140,6212,1117140
290,1284,1113140,6212,1117140
290,1284,1113950,6212,1117950
290,1284,1114760,6212,1118760
290,1284,1115760,6212,1119760
290,1284,1116130,6212,1120130
290,1284,1116130,6212,1120130
290,1284,1117130,6212,1121130
291,1286,1117600,6212,1121600
292,1288,1118600,6212,1122600
292,1288,1118600,6212,1122600
292,1288,1119600,6212,1123600
292,1288,1120600,6212,1124600
292,1288,1121600,6212,1125600
292,1288,1121920,6212,1125920
292,1288,1122920,6212,1126920
292,1288,1123920,6212,1127920
293,1296,1124920,6212,1128920
293,1296,1125730,6212,1129730
293,1296,1125950,6212,1129950
293,1296,1126270,6212,1130270
293,1296,1127080,6212,1131080
293,1296,1127550,6212,1131550
293,1296,1128550,6212,1132550
294,1298,1129550,6212,1133550
294,1298,1130020,6212,1134020
294,1298,1131020,6212,1135020
294,1298,1131490,6212,1135490
295,1306,1132490,6212,1136490
295,1306,1133490,6212,1137490
296,1308,1134300,6212,1138300
296,1308,1134770,6212,1138770
296,1308,1135580,6212,1139580
296,1308,1135900,6212,1139900
296,1308,1136710,6212,1140710
296,1308,1137710,6212,1141710
296,1308,1138520,6212,1142520
297,1310,1139520,6212,1143520
297,1310,1140520,6212,1144520
297,1310,1140740,6212,1144740
297,1310,1141740,6212,1145740
297,1310,1142550,6212,1146550
297,1310,1142920,6212,1146920
297,1310,1143030,6212,1147030
297,1310,1143030,6212,1147030
297,1310,1144030,6212,1148030
297,1310,1145030,6212,1149030
298,1318,1146030,6212,1150030
298,1318,1147030,6212,1151030
299,1320,1148030,6212,1152030
299,1320,1149030,6212,1153030
299,1320,1149030,6212,1154030
299,1320,1150030,6212,1155030
299,1320,1151030,6212,1156030
300,1328,1152030,6212,1157030
300,1328,1153030,6212,1158030
300,1328,1153500,6212,1158500
300,1328,1153820,6212,1158820
300,1328,1154630,6212,1159630
300,1328,1154630,6212,1159630
300,1328,1155280,6212,1160280
300,1328,1155280,6212,1160280
300,1328,1156280,6212,1161280
300,1328,1156280,6212,1161280
300,1328,1157280,6212,1162280
301,1336,1158280,6212,1163280
301,1336,1158600,6212,1163600
301,1336,1159250,6212,1164250
301,1336,1159840,6212,1164840
301,1336,1160650,6212,1165650
301,1336,1161120,6212,1166120
301,1336,1161930,6212,1166930
301,1336,1162250,6212,1167250
301,1336,1163250,6212,1168250
301,1336,1164250,6212,1169250
301,1336,1164620,6212,1169620
301,1336,1165090,6212,1170090
301,1336,1165900,6212,1170900
301,1336,1166120,6212,1171120
301,1336,1167120,6212,1172120
301,1336,1168120,6212,1173120
302,1344,1169120,6212,1174120
302,1344,1170120,6212,1175120
302,1344,1170120,6212,1175120
302,1344,1171120,6212,1176120
302,1344,1171930,6212,1176930
302,1344,1172930,6212,1177930
302,1344,1173250,6212,1178250
302,1344,1173720,6212,1178720
303,1352,1174720,6212,1179720
303,1352,1175720,6212,1180720
303,1352,1175720,6212,1180720
303,1352,1175720,6212,1180720
303,1352,1176370,6212,1181370
303,1352,1177370,6212,1182370
303,1352,1177920,6212,1182920
303,1352,1178730,6212,1183730
304,1360,1179730,6212,1184730
304,1360,1180730,6212,1185730
304,1360,1180730,6212,1185730
304,1360,1181380,6212,1186380
304,1360,1182380,6212,1187380
304,1360,1183380,6212,1188380
305,1362,1184380,6212,1189380
305,1362,1184700,6212,1189700
305,1362,1185170,6212,1190170
306,1364,1186170,6212,1191170
306,1364,1187170,6212,1192170
306,1364,1188170,6212,1193170
307,1372,1189170,6212,1194170
307,1372,1189170,6212,1194170
307,1372,1189170,6212,1194170
307,1372,1190170,6212,1195170
308,1374,1190980,6212,1195980
308,1374,1191790,6212,1196790
308,1374,1192790,6212,1197790
308,1374,1192790,6212,1197790
308,1374,1192790,6212,1197790
309,1382,1193790,6212,1198790
309,1382,1194110,6212,1199110
309,1382,1194430,6212,1199430
309,1382,1195430,6212,1200430
309,1382,1196240,6212,1201240
309,1382,1197240,6212,1202240
309,1382,1198240,6212,1203240
309,1382,1198710,6212,1203710
309,1382,1199520,6212,1204520
310,1384,1199990,6212,1204990
311,1392,1200990,6212,1205990
311,1392,1201150,6212,1206150
311,1392,1201150,6212,1206150
311,1392,1201740,6212,1206740
311,1392,1202740,6212,1207740
311,1392,1203210,6212,1208210
311,1392,1203530,6212,1208530
311,1392,1204530,6212,1209530
311,1392,1205530,6212,1210530
311,1392,1206530,6212,1211530
311,1392,1207530,6212,1212530
311,1392,1208340,6212,1213340
312,1400,1209340,6212,1214340
312,1400,1209810,6212,1214810
312,1400,1210360,6212,1215360
312,1400,1211360,6212,1216360
312,1400,1211360,6212,1216360
313,1402,1212360,6212,1217360
313,1402,1212360,6212,1217360
313,1402,1213360,6212,1218360
313,1402,1214360,6212,1219360
313,1402,1215360,6212,1220360
313,1402,1215830,6212,1220830
313,1402,1215830,6212,1220830
313,1402,1216050,6212,1221050
314,1410,1216700,6212,1221700
314,1410,1216700,6212,1221700
314,1410,1217510,6212,1222510
314,1410,1218510,6212,1223510
314,1410,1219320,6212,1224320
314,1410,1220320,6212,1225320
314,1410,1220970,6212,1225970
314,1410,1221970,6212,1226970
314,1410,1222520,6212,1227520
314,1410,1222980,6212,1227980
315,1418,1223980,6212,1228980
316,1420,1224980,6212,1229980
316,1420,1224980,6212,1229980
316,1420,1225980,6212,1230980
316,1420,1226980,6212,1231980
316,1420,1227980,6212,1232980
317,1428,1228980,6212,1233980
