ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_813c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
734,3719,3525580,6212,3525580
735,3721,3526580,6212,3526580
735,3721,3526580,6212,3526580
735,3721,3527580,6212,3527580
736,3725,3528390,6212,3528390
736,3725,3529390,6212,3529390
736,3725,3529390,6212,3529390
736,3725,3530390,6212,3530390
736,3725,3530390,6212,3530390
736,3725,3531200,6212,3531200
736,3725,3531200,6212,3531200
736,3725,3531200,6212,3531200
737,3733,3532200,6212,3532200
737,3733,3533010,6212,3533010
737,3733,3533480,6212,3533480
737,3733,3533480,6212,3533480
737,3733,3534030,6212,3534030
737,3733,3535030,6212,3535030
737,3733,3536030,6212,3536030
737,3733,3536030,6212,3536030
737,3733,3536030,6212,3536030
737,3733,3537030,6212,3537030
737,3733,3537030,6212,3537030
737,3733,3537030,6212,3537030
737,3733,3538030,6212,3538030
737,3733,3538840,6212,3538840
737,3733,3538840,6212,3538840
738,3741,3539840,6212,3539840
738,3741,3540840,6212,3540840
738,3741,3541840,6212,3541840
738,3741,3542840,6212,3542840
738,3741,3543490,6212,3543490
738,3741,3543490,6212,3543490
738,3741,3544490,6212,3544490
738,3741,3544490,6212,3544490
738,3741,3545490,6212,3545490
738,3741,3546490,6212,3546490
739,3749,3547490,6212,3547490
739,3749,3548080,6212,3548080
739,3749,3548080,6212,3548080
739,3749,3548540,6212,3548540
739,3749,3549540,6212,3549540
739,3749,3550540,6212,3550540
739,3749,3551540,6212,3551540
739,3749,3552540,6212,3552540
739,3749,3553540,6212,3553540
740,3757,3554540,6212,3554540
740,3757,3554540,6212,3554540
740,3757,3555350,6212,3555350
740,3757,3555350,6212,3555350
740,3757,3556350,6212,3556350
740,3757,3556350,6212,3556350
740,3757,3556350,6212,3556350
740,3757,3556580,6212,3556580
740,3757,3557230,6212,3557230
740,3757,3558040,6212,3558040
740,3757,3559040,6212,3559040
740,3757,3559690,6212,3559690
740,3757,3559690,6212,3559690
740,3757,3560690,6212,3560690
741,3765,3561690,6212,3561690
741,3765,3562690,6212,3562690
741,3765,3563690,6212,3563690
741,3765,3564690,6212,3564690
741,3765,3565690,6212,3565690
741,3765,3566500,6212,3566500
741,3765,3567500,6212,3567500
741,3765,3568310,6212,3568310
742,3767,3569310,6212,3569310
742,3767,3569310,6212,3569310
742,3767,3570310,6212,3570310
742,3767,3570470,6212,3570470
742,3767,3570790,6212,3570790
743,3775,3578790,6212,3578790
743,3775,3579260,6212,3579260
744,3777,3580070,6212,3580070
744,3777,3580880,6212,3580880
744,3777,3580880,6212,3580880
745,3779,3581880,6212,3581880
745,3779,3581880,6212,3581880
745,3779,3582530,6212,3582530
746,3781,3583000,6212,3583000
746,3781,3584000,6212,3584000
747,3783,3584810,6212,3584810
747,3783,3584810,6212,3584810
748,3791,3585810,6212,3585810
748,3791,3586810,6212,3586810
748,3791,3587620,6212,3587620
748,3791,3587620,6212,3587620
748,3791,3588090,6212,3588090
748,3791,3588320,6212,3588320
748,3791,3589320,6212,3589320
748,3791,3589320,6212,3589320
748,3791,3590320,6212,3590320
748,3791,3591130,6212,3591130
748,3791,3591940,6212,3591940
748,3791,3592750,6212,3592750
748,3791,3593750,6212,3593750
749,3793,3594560,6212,3594560
749,3793,3595560,6212,3595560
750,3801,3596560,6212,3596560
751,3805,3597560,6212,3597560
751,3805,3598560,6212,3598560
751,3805,3599110,6212,3599110
751,3805,3599110,6212,3599110
751,3805,3599920,6212,3599920
751,3805,3600920,6212,3600920
751,3805,3600920,6212,3600920
751,3805,3601920,6212,3601920
751,3805,3602470,6212,3602470
751,3805,3603280,6212,3603280
751,3805,3603750,6212,3603750
751,3805,3604220,6212,3604220
751,3805,3604220,6212,3604220
752,3807,3605220,6212,3605220
752,3807,3606220,6212,3606220
752,3807,3606220,6212,3606220
752,3807,3607030,6212,3607030
752,3807,3607620,6212,3607620
752,3807,3607620,6212,3607620
753,3815,3608620,6212,3608620
753,3815,3608620,6212,3608620
753,3815,3609090,6212,3609090
753,3815,3609550,6212,3609550
753,3815,3610550,6212,3610550
753,3815,3611550,6212,3611550
753,3815,3611550,6212,3611550
753,3815,3612010,6212,3612010
753,3815,3613010,6212,3613010
753,3815,3613010,6212,3613010
753,3815,3613600,6212,3613600
754,3823,3617600,6212,3617600
754,3823,3617830,6212,3617830
754,3823,3618830,6212,3618830
754,3823,3619830,6212,3619830
754,3823,3620830,6212,3620830
754,3823,3621480,6212,3621480
754,3823,3621480,6212,3621480
754,3823,3622130,6212,3622130
755,3825,3623130,6212,3623130
755,3825,3623780,6212,3623780
756,3833,3624780,6212,3624780
756,3833,3625010,6212,3625010
756,3833,3626010,6212,3626010
756,3833,3627010,6212,3627010
756,3833,3627010,6212,3627010
756,3833,3627010,6212,3627010
756,3833,3629010,6212,3629010
756,3833,3629010,6212,3629010
756,3833,3630010,6212,3630010
756,3833,3631010,6212,3631010
756,3833,3631480,6212,3631480
756,3833,3631850,6212,3631850
756,3833,3632850,6212,3632850
756,3833,3632850,6212,3632850
756,3833,3633200,6212,3633200
757,3841,3633670,6212,3633670
758,3849,3641670,6212,3641670
758,3849,3642670,6212,3642670
758,3849,3642670,6212,3642670
758,3849,3643130,6212,3643130
758,3849,3643360,6212,3643360
759,3851,3644170,6212,3644170
759,3851,3644980,6212,3644980
759,3851,3645980,6212,3645980
759,3851,3646790,6212,3646790
759,3851,3646790,6212,3646790
759,3851,3646790,6212,3646790
759,3851,3647600,6212,3647600
759,3851,3648600,6212,3648600
759,3851,3649250,6212,3649250
759,3851,3650250,6212,3650250
760,3853,3651250,6212,3651250
760,3853,3651250,6212,3651250
760,3853,3652250,6212,3652250
761,3861,3653250,6212,3653250
762,3863,3654060,6212,3654060
762,3863,3655060,6212,3655060
762,3863,3655060,6212,3655060
762,3863,3655060,6212,3655060
762,3863,3655870,6212,3655870
762,3863,3655870,6212,3655870
762,3863,3656680,6212,3656680
762,3863,3657000,6212,3657000
762,3863,3658000,6212,3658000
762,3863,3659000,6212,3659000
762,3863,3660000,6212,3660000
762,3863,3660650,6212,3660650
762,3863,3661650,6212,3661650
763,3865,3662650,6212,3662650
763,3865,3663110,6212,3663110
763,3865,3663330,6212,3663330
764,3869,3664140,6212,3664140
764,3869,3664950,6212,3664950
764,3869,3665950,6212,3665950
764,3869,3666270,6212,3666270
764,3869,3666270,6212,3666270
764,3869,3667270,6212,3667270
764,3869,3667270,6212,3667270
764,3869,3667270,6212,3667270
764,3869,3667270,6212,3667270
765,3871,3668270,6212,3668270
765,3871,3668920,6212,3668920
766,3879,3669920,6212,3669920
766,3879,3670920,6212,3670920
766,3879,3671390,6212,3671390
766,3879,3672200,6212,3672200
766,3879,3672200,6212,3672200
766,3879,3673200,6212,3673200
766,3879,3673430,6212,3673430
766,3879,3674430,6212,3674430
766,3879,3674750,6212,3674750
766,3879,3675560,6212,3675560
766,3879,3676370,6212,3676370
766,3879,3677370,6212,3677370
766,3879,3677370,6212,3677370
767,3887,3678370,6212,3678370
767,3887,3678840,6212,3678840
767,3887,3678840,6212,3678840
767,3887,3679840,6212,3679840
767,3887,3679840,6212,3679840
767,3887,3680310,6212,3680310
767,3887,3681310,6212,3681310
767,3887,3681310,6212,3681310
767,3887,3682310,6212,3682310
767,3887,3682310,6212,3682310
767,3887,3683310,6212,3683310
767,3887,3684120,6212,3684120
767,3887,3684590,6212,3684590
767,3887,3684590,6212,3684590
768,3895,3685180,6212,3685180
768,3895,3685180,6212,3685180
768,3895,3685770,6212,3685770
768,3895,3686770,6212,3686770
768,3895,3687580,6212,3687580
768,3895,3687580,6212,3687580
768,3895,3688580,6212,3688580
768,3895,3689390,6212,3689390
768,3895,3689550,6212,3689550
768,3895,3689870,6212,3689870
768,3895,3689870,6212,3689870
768,3895,3690870,6212,3690870
768,3895,3690870,6212,3690870
768,3895,3690870,6212,3690870
768,3895,3691870,6212,3691870
768,3895,3692340,6212,3692340
768,3895,3692660,6212,3692660
769,3903,3693660,6212,3693660
769,3903,3694470,6212,3694470
769,3903,3694470,6212,3694470
769,3903,3694940,6212,3694940
769,3903,3694940,6212,3694940
769,3903,3695940,6212,3695940
769,3903,3695940,6212,3695940
769,3903,3696940,6212,3696940
769,3903,3697940,6212,3697940
769,3903,3698940,6212,3698940
769,3903,3698940,6212,3698940
769,3903,3698940,6212,3698940
769,3903,3699940,6212,3699940
770,3911,3700410,6212,3700410
770,3911,3701410,6212,3701410
770,3911,3701880,6212,3701880
770,3911,3702690,6212,3702690
770,3911,3703500,6212,3703500
770,3911,3704310,6212,3704310
770,3911,3704310,6212,3704310
770,3911,3704310,6212,3704310
770,3911,3704310,6212,3704310
770,3911,3704900,6212,3704900
770,3911,3705900,6212,3705900
770,3911,3705900,6212,3705900
770,3911,3706900,6212,3706900
770,3911,3707710,6212,3707710
770,3911,3708520,6212,3708520
771,3913,3709520,6212,3709520
771,3913,3709680,6212,3709680
771,3913,3710150,6212,3710150
772,3915,3710960,6212,3710960
772,3915,3711960,6212,3711960
772,3915,3712430,6212,3712430
773,3923,3713430,6212,3713430
773,3923,3714430,6212,3714430
773,3923,3714430,6212,3714430
773,3923,3715430,6212,3715430
773,3923,3715430,6212,3715430
773,3923,3716240,6212,3716240
773,3923,3716710,6212,3716710
773,3923,3717260,6212,3717260
773,3923,3717260,6212,3717260
773,3923,3718070,6212,3718070
773,3923,3719070,6212,3719070
774,3931,3719880,6212,3719880
774,3931,3720880,6212,3720880
774,3931,3721880,6212,3721880
774,3931,3721880,6212,3721880
774,3931,3722530,6212,3722530
774,3931,3723340,6212,3723340
774,3931,3724150,6212,3724150
774,3931,3725150,6212,3725150
774,3931,3725610,6212,3725610
774,3931,3726070,6212,3726070
774,3931,3726540,6212,3726540
774,3931,3726540,6212,3726540
774,3931,3726540,6212,3726540
775,3933,3727540,6212,3727540
775,3933,3728540,6212,3728540
775,3933,3728540,6212,3728540
776,3935,3729090,6212,3729090
776,3935,3729410,6212,3729410
776,3935,3730060,6212,3730060
776,3935,3730060,6212,3730060
777,3937,3730870,6212,3730870
777,3937,3731870,6212,3731870
778,3939,3732340,6212,3732340
778,3939,3732660,6212,3732660
778,3939,3732660,6212,3732660
778,3939,3733660,6212,3733660
779,3941,3734660,6212,3734660
779,3941,3735660,6212,3735660
780,3943,3736470,6212,3736470
780,3943,3737470,6212,3737470
781,3945,3738470,6212,3738470
781,3945,3738940,6212,3738940
781,3945,3739940,6212,3739940
782,3947,3741940,6212,3741940
783,3955,3742940,6212,3742940
783,3955,3742940,6212,3742940
783,3955,3743260,6212,3743260
783,3955,3743260,6212,3743260
783,3955,3743420,6212,3743420
783,3955,3743420,6212,3743420
783,3955,3744230,6212,3744230
783,3955,3745230,6212,3745230
783,3955,3745550,6212,3745550
783,3955,3746550,6212,3746550
783,3955,3747550,6212,3747550
783,3955,3747550,6212,3747550
783,3955,3747550,6212,3747550
784,3963,3748550,6212,3748550
784,3963,3748870,6212,3748870
784,3963,3749340,6212,3749340
784,3963,3749340,6212,3749340
784,3963,3750340,6212,3750340
784,3963,3751340,6212,3751340
784,3963,3751800,6212,3751800
784,3963,3752800,6212,3752800
784,3963,3753800,6212,3753800
784,3963,3754800,6212,3754800
784,3963,3755270,6212,3755270
784,3963,3756270,6212,3756270
784,3963,3757270,6212,3757270
784,3963,3757590,6212,3757590
784,3963,3758400,6212,3758400
785,3971,3759400,6212,3759400
785,3971,3760400,6212,3760400
785,3971,3760630,6212,3760630
785,3971,3761630,6212,3761630
785,3971,3762630,6212,3762630
785,3971,3763630,6212,3763630
785,3971,3764630,6212,3764630
785,3971,3765630,6212,3765630
785,3971,3766630,6212,3766630
786,3973,3767630,6212,3767630
786,3973,3767860,6212,3767860
786,3973,3768330,6212,3768330
786,3973,3768330,6212,3768330
786,3973,3768980,6212,3768980
787,3981,3769980,6212,3769980
787,3981,3770980,6212,3770980
787,3981,3771980,6212,3771980
787,3981,3772530,6212,3772530
787,3981,3773530,6212,3773530
787,3981,3774530,6212,3774530
788,3989,3775000,6212,3775000
788,3989,3775810,6212,3775810
788,3989,3776810,6212,3776810
788,3989,3777620,6212,3777620
788,3989,3777850,6212,3777850
788,3989,3781850,6212,3781850
788,3989,3782850,6212,3782850
788,3989,3782900,6212,3782900
788,3989,3783900,6212,3783900
788,3989,3783900,6212,3783900
789,3997,3784550,6212,3784550
789,3997,3784780,6212,3784780
789,3997,3785000,6212,3785000
789,3997,3786000,6212,3786000
789,3997,3786470,6212,3786470
789,3997,3788470,6212,3788470
789,3997,3789120,6212,3789120
789,3997,3789120,6212,3789120
789,3997,3790120,6212,3790120
789,3997,3791120,6212,3791120
789,3997,3791590,6212,3791590
790,4005,3792400,6212,3792400
790,4005,3793400,6212,3793400
790,4005,3793870,6212,3793870
790,4005,3794680,6212,3794680
790,4005,3794680,6212,3794680
790,4005,3795490,6212,3795490
790,4005,3795960,6212,3795960
790,4005,3796960,6212,3796960
790,4005,3797960,6212,3797960
790,4005,3798960,6212,3798960
790,4005,3799430,6212,3799430
790,4005,3799800,6212,3799800
790,4005,3799800,6212,3799800
790,4005,3800120,6212,3800120
791,4007,3801120,6212,3801120
791,4007,3802120,6212,3802120
791,4007,3802350,6212,3802350
792,4015,3802820,6212,3802820
792,4015,3803630,6212,3803630
792,4015,3804630,6212,3804630
792,4015,3805100,6212,3805100
792,4015,3805910,6212,3805910
792,4015,3806380,6212,3806380
792,4015,3807380,6212,3807380
792,4015,3808380,6212,3808380
792,4015,3809380,6212,3809380
793,4023,3810380,6212,3810380
793,4023,3811380,6212,3811380
793,4023,3811380,6212,3811380
793,4023,3812380,6212,3812380
793,4023,3813380,6212,3813380
793,4023,3813850,6212,3813850
793,4023,3814850,6212,3814850
793,4023,3815850,6212,3815850
793,4023,3816850,6212,3816850
794,4031,3817500,6212,3817500
794,4031,3818310,6212,3818310
794,4031,3819120,6212,3819120
794,4031,3820120,6212,3820120
794,4031,3820120,6212,3820120
794,4031,3821120,6212,3821120
794,4031,3821350,6212,3821350
794,4031,3822350,6212,3822350
794,4031,3823160,6212,3823160
794,4031,3824160,6212,3824160
794,4031,3824480,6212,3824480
795,4033,3825290,6212,3825290
795,4033,3826290,6212,3826290
796,4041,3827290,6212,3827290
796,4041,3828100,6212,3828100
796,4041,3828320,6212,3828320
796,4041,3828320,6212,3828320
796,4041,3829320,6212,3829320
796,4041,3829790,6212,3829790
796,4041,3830790,6212,3830790
796,4041,3831600,6212,3831600
796,4041,3832410,6212,3832410
796,4041,3833410,6212,3833410
796,4041,3833880,6212,3833880
796,4041,3834690,6212,3834690
797,4043,3835690,6212,3835690
797,4043,3836500,6212,3836500
798,4045,3837500,6212,3837500
798,4045,3838500,6212,3838500
799,4047,3839500,6212,3839500
799,4047,3839500,6212,3839500
799,4047,3840500,6212,3840500
800,4049,3841310,6212,3841310
800,4049,3842120,6212,3842120
800,4049,3842350,6212,3842350
800,4049,3842670,6212,3842670
801,4051,3843670,6212,3843670
801,4051,3843670,6212,3843670
801,4051,3844670,6212,3844670
801,4051,3844670,6212,3844670
802,4059,3845480,6212,3845480
802,4059,3845480,6212,3845480
802,4059,3846290,6212,3846290
802,4059,3846290,6212,3846290
802,4059,3846880,6212,3846880
802,4059,3846880,6212,3846880
802,4059,3846880,6212,3846880
802,4059,3846880,6212,3846880
802,4059,3847880,6212,3847880
802,4059,3848350,6212,3848350
802,4059,3849350,6212,3849350
802,4059,3849350,6212,3849350
802,4059,3850350,6212,3850350
802,4059,3850350,6212,3850350
802,4059,3850940,6212,3850940
802,4059,3851410,6212,3851410
803,4061,3852060,6212,3852060
804,4069,3856060,6212,3856060
804,4069,3856530,6212,3856530
804,4069,3857340,6212,3857340
804,4069,3857340,6212,3857340
804,4069,3857810,6212,3857810
804,4069,3858180,6212,3858180
804,4069,3858180,6212,3858180
804,4069,3859180,6212,3859180
804,4069,3860180,6212,3860180
804,4069,3860410,6212,3860410
804,4069,3860410,6212,3860410
804,4069,3861220,6212,3861220
805,4077,3862220,6212,3862220
805,4077,3862380,6212,3862380
805,4077,3863190,6212,3863190
805,4077,3863350,6212,3863350
805,4077,3864350,6212,3864350
805,4077,3865160,6212,3865160
805,4077,3865970,6212,3865970
805,4077,3866780,6212,3866780
805,4077,3867780,6212,3867780
805,4077,3868780,6212,3868780
806,4085,3869780,6212,3869780
806,4085,3870010,6212,3870010
806,4085,3870010,6212,3870010
806,4085,3871010,6212,3871010
806,4085,3872010,6212,3872010
806,4085,3873010,6212,3873010
806,4085,3874010,6212,3874010
806,4085,3874010,6212,3874010
806,4085,3874010,6212,3874010
806,4085,3874330,6212,3874330
807,4093,3875140,6212,3875140
807,4093,3876140,6212,3876140
807,4093,3876510,6212,3876510
807,4093,3877510,6212,3877510
807,4093,3878510,6212,3878510
807,4093,3879320,6212,3879320
807,4093,3879320,6212,3879320
807,4093,3880320,6212,3880320
807,4093,3881320,6212,3881320
807,4093,3881320,6212,3881320
807,4093,3881320,6212,3881320
808,4095,3882130,6212,3882130
808,4095,3882940,6212,3882940
809,4103,3883750,6212,3883750
809,4103,3884220,6212,3884220
809,4103,3884690,6212,3884690
809,4103,3885160,6212,3885160
809,4103,3885160,6212,3885160
809,4103,3885970,6212,3885970
809,4103,3885970,6212,3885970
809,4103,3886970,6212,3886970
809,4103,3887440,6212,3887440
809,4103,3887910,6212,3887910
809,4103,3888910,6212,3888910
809,4103,3888910,6212,3888910
809,4103,3889910,6212,3889910
809,4103,3890910,6212,3890910
810,4111,3891910,6212,3891910
810,4111,3892910,6212,3892910
810,4111,3893380,6212,3893380
810,4111,3893380,6212,3893380
810,4111,3894380,6212,3894380
810,4111,3895380,6212,3895380
810,4111,3895380,6212,3895380
810,4111,3896380,6212,3896380
810,4111,3897380,6212,3897380
810,4111,3898190,6212,3898190
811,4113,3899000,6212,3899000
811,4113,3899000,6212,3899000
811,4113,3900000,6212,3900000
812,4121,3901000,6212,3901000
812,4121,3901320,6212,3901320
812,4121,3901320,6212,3901320
812,4121,3901790,6212,3901790
812,4121,3901790,6212,3901790
812,4121,3902600,6212,3902600
812,4121,3903600,6212,3903600
812,4121,3904600,6212,3904600
812,4121,3905070,6212,3905070
812,4121,3906070,6212,3906070
812,4121,3907070,6212,3907070
812,4121,3907070,6212,3907070
812,4121,3908070,6212,3908070
813,4123,3909070,6212,3909070
813,4123,3910070,6212,3910070
814,4131,3910540,6212,3910540
814,4131,3911540,6212,3911540
814,4131,3912540,6212,3912540
814,4131,3913350,6212,3913350
814,4131,3914350,6212,3914350
814,4131,3915160,6212,3915160
814,4131,3916160,6212,3916160
814,4131,3917160,6212,3917160
814,4131,3917160,6212,3917160
814,4131,3917480,6212,3917480
815,4139,3918290,6212,3918290
815,4139,3919290,6212,3919290
815,4139,3919290,6212,3919290
815,4139,3920290,6212,3920290
815,4139,3920940,6212,3920940
815,4139,3921940,6212,3921940
815,4139,3922260,6212,3922260
815,4139,3922730,6212,3922730
815,4139,3923280,6212,3923280
815,4139,3923280,6212,3923280
815,4139,3923280,6212,3923280
815,4139,3924280,6212,3924280
815,4139,3924750,6212,3924750
815,4139,3925020,6212,3925020
815,4139,3925020,6212,3925020
816,4147,3925670,6212,3925670
816,4147,3926670,6212,3926670
816,4147,3927670,6212,3927670
816,4147,3928670,6212,3928670
816,4147,3929140,6212,3929140
816,4147,3930140,6212,3930140
816,4147,3930610,6212,3930610
816,4147,3931610,6212,3931610
816,4147,3931610,6212,3931610
816,4147,3932610,6212,3932610
817,4155,3933610,6212,3933610
817,4155,3934610,6212,3934610
817,4155,3935260,6212,3935260
817,4155,3936260,6212,3936260
817,4155,3936490,6212,3936490
818,4163,3944490,6212,3944490
818,4163,3945490,6212,3945490
818,4163,3945490,6212,3945490
818,4163,3946490,6212,3946490
818,4163,3946490,6212,3946490
819,4171,3947490,6212,3947490
819,4171,3947810,6212,3947810
819,4171,3948280,6212,3948280
819,4171,3948930,6212,3948930
819,4171,3949400,6212,3949400
819,4171,3950400,6212,3950400
820,4179,3951050,6212,3951050
820,4179,3951600,6212,3951600
820,4179,3951600,6212,3951600
820,4179,3952600,6212,3952600
820,4179,3953070,6212,3953070
820,4179,3953070,6212,3953070
820,4179,3954070,6212,3954070
820,4179,3955070,6212,3955070
820,4179,3956070,6212,3956070
820,4179,3956070,6212,3956070
821,4181,3956880,6212,3956880
821,4181,3957880,6212,3957880
821,4181,3958880,6212,3958880
822,4189,3959880,6212,3959880
822,4189,3960880,6212,3960880
822,4189,3961880,6212,3961880
822,4189,3962350,6212,3962350
822,4189,3963350,6212,3963350
822,4189,3964350,6212,3964350
822,4189,3964350,6212,3964350
822,4189,3964350,6212,3964350
822,4189,3964810,6212,3964810
822,4189,3965620,6212,3965620
822,4189,3965990,6212,3965990
822,4189,3966430,6212,3966430
823,4197,3967430,6212,3967430
823,4197,3968430,6212,3968430
823,4197,3969080,6212,3969080
823,4197,3969080,6212,3969080
823,4197,3970080,6212,3970080
823,4197,3970890,6212,3970890
823,4197,3971890,6212,3971890
823,4197,3972890,6212,3972890
823,4197,3973890,6212,3973890
823,4197,3974890,6212,3974890
824,4205,3975890,6212,3975890
824,4205,3976700,6212,3976700
824,4205,3976700,6212,3976700
824,4205,3976920,6212,3976920
824,4205,3977920,6212,3977920
824,4205,3978390,6212,3978390
824,4205,3979390,6212,3979390
824,4205,3980200,6212,3980200
824,4205,3980200,6212,3980200
824,4205,3981200,6212,3981200
824,4205,3982200,6212,3982200
824,4205,3983200,6212,3983200
824,4205,3983850,6212,3983850
824,4205,3984320,6212,3984320
825,4213,3985320,6212,3985320
825,4213,3986320,6212,3986320
825,4213,3987130,6212,3987130
825,4213,3987500,6212,3987500
825,4213,3988500,6212,3988500
825,4213,3988970,6212,3988970
825,4213,3989970,6212,3989970
825,4213,3990450,6212,3990450
825,4213,3990920,6212,3990920
826,4221,3992920,6212,3992920
826,4221,3993920,6212,3993920
827,4229,4001920,6212,4001920
827,4229,4001920,6212,4001920
827,4229,4002730,6212,4002730
827,4229,4003540,6212,4003540
827,4229,4004540,6212,4004540
827,4229,4005540,6212,4005540
827,4229,4006540,6212,4006540
827,4229,4006540,6212,4006540
828,4231,4007540,6212,4007540
828,4231,4008540,6212,4008540
828,4231,4008540,6212,4008540
828,4231,4008540,6212,4008540
829,4239,4009350,6212,4009350
829,4239,4010160,6212,4010160
829,4239,4011160,6212,4011160
829,4239,4011810,6212,4011810
829,4239,4011810,6212,4011810
829,4239,4012810,6212,4012810
829,4239,4013810,6212,4013810
829,4239,4014810,6212,4014810
829,4239,4015810,6212,4015810
829,4239,4016810,6212,4016810
829,4239,4017400,6212,4017400
829,4239,4018400,6212,4018400
830,4247,4019400,6212,4019400
830,4247,4019870,6212,4019870
830,4247,4020870,6212,4020870
830,4247,4021870,6212,4021870
830,4247,4022870,6212,4022870
831,4255,4023870,6212,4023870
831,4255,4024870,6212,4024870
831,4255,4025870,6212,4025870
831,4255,4026870,6212,4026870
831,4255,4027330,6212,4027330
831,4255,4028140,6212,4028140
831,4255,4028950,6212,4028950
831,4255,4028950,6212,4028950
831,4255,4029950,6212,4029950
831,4255,4030950,6212,4030950
831,4255,4031950,6212,4031950
831,4255,4032950,6212,4032950
832,4257,4033420,6212,4033420
832,4257,4033420,6212,4033420
832,4257,4034420,6212,4034420
832,4257,4035420,6212,4035420
833,4265,4036420,6212,4036420
833,4265,4037420,6212,4037420
833,4265,4037420,6212,4037420
833,4265,4037420,6212,4037420
833,4265,4038230,6212,4038230
833,4265,4039040,6212,4039040
833,4265,4040040,6212,4040040
833,4265,4040040,6212,4040040
833,4265,4040040,6212,4040040
833,4265,4040040,6212,4040040
833,4265,4041040,6212,4041040
833,4265,4042040,6212,4042040
833,4265,4043040,6212,4043040
833,4265,4043510,6212,4043510
834,4273,4044510,6212,4044510
834,4273,4045320,6212,4045320
834,4273,4046320,6212,4046320
834,4273,4046320,6212,4046320
835,4281,4047320,6212,4047320
835,4281,4048320,6212,4048320
835,4281,4048970,6212,4048970
835,4281,4049970,6212,4049970
835,4281,4050970,6212,4050970
835,4281,4051970,6212,4051970
835,4281,4052970,6212,4052970
835,4281,4053620,6212,4053620
835,4281,4053620,6212,4053620
836,4283,4054090,6212,4054090
836,4283,4054900,6212,4054900
836,4283,4055550,6212,4055550
836,4283,4056550,6212,4056550
837,4291,4057550,6212,4057550
837,4291,4057550,6212,4057550
837,4291,4058550,6212,4058550
837,4291,4059550,6212,4059550
837,4291,4060550,6212,4060550
837,4291,4061550,6212,4061550
837,4291,4062550,6212,4062550
838,4293,4063200,6212,4063200
838,4293,4063670,6212,4063670
838,4293,4064480,6212,4064480
838,4293,4065130,6212,4065130
838,4293,4065940,6212,4065940
838,4293,4066260,6212,4066260
838,4293,4066850,6212,4066850
838,4293,4066850,6212,4066850
838,4293,4067850,6212,4067850
838,4293,4068850,6212,4068850
839,4295,4069850,6212,4069850
839,4295,4070850,6212,4070850
839,4295,4071170,6212,4071170
839,4295,4071980,6212,4071980
839,4295,4072630,6212,4072630
839,4295,4072630,6212,4072630
840,4303,4073630,6212,4073630
840,4303,4073790,6212,4073790
840,4303,4074260,6212,4074260
840,4303,4075070,6212,4075070
840,4303,4075070,6212,4075070
840,4303,4075390,6212,4075390
840,4303,4076390,6212,4076390
840,4303,4077390,6212,4077390
840,4303,4078390,6212,4078390
840,4303,4078390,6212,4078390
840,4303,4078390,6212,4078390
840,4303,4079390,6212,4079390
840,4303,4080390,6212,4080390
840,4303,4081390,6212,4081390
841,4311,4082390,6212,4082390
841,4311,4082390,6212,4082390
841,4311,4082390,6212,4082390
841,4311,4082390,6212,4082390
841,4311,4083390,6212,4083390
841,4311,4083390,6212,4083390
841,4311,4084390,6212,4084390
841,4311,4085390,6212,4085390
841,4311,4086390,6212,4086390
841,4311,4086710,6212,4086710
841,4311,4087520,6212,4087520
842,4313,4088330,6212,4088330
842,4313,4089330,6212,4089330
842,4313,4089800,6212,4089800
842,4313,4089800,6212,4089800
842,4313,4089800,6212,4089800
842,4313,4089800,6212,4089800
842,4313,4090800,6212,4090800
842,4313,4091610,6212,4091610
842,4313,4092610,6212,4092610
843,4321,4093420,6212,4093420
843,4321,4093420,6212,4093420
843,4321,4094230,6212,4094230
843,4321,4094230,6212,4094230
843,4321,4095230,6212,4095230
843,4321,4096230,6212,4096230
843,4321,4096700,6212,4096700
843,4321,4097700,6212,4097700
843,4321,4098700,6212,4098700
843,4321,4099170,6212,4099170
843,4321,4100170,6212,4100170
843,4321,4101170,6212,4101170
843,4321,4102170,6212,4102170
843,4321,4102640,6212,4102640
844,4329,4103640,6212,4103640
844,4329,4104640,6212,4104640
844,4329,4105450,6212,4105450
844,4329,4105910,6212,4105910
844,4329,4106910,6212,4106910
844,4329,4107720,6212,4107720
844,4329,4107950,6212,4107950
844,4329,4108760,6212,4108760
844,4329,4108760,6212,4108760
844,4329,4108760,6212,4108760
844,4329,4108760,6212,4108760
844,4329,4109760,6212,4109760
844,4329,4109990,6212,4109990
845,4331,4110990,6212,4110990
