ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7e61-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
1168541.15,20.1,1.43,244147.39,4.2
1168557.67,20.1,1.43,244140.55,4.2
1168390.64,20.1,1.43,244063.41,4.2
1168411.57,20.1,1.43,244242.38,4.2
1168639.91,20.11,1.44,243988.01,4.2
1168885.04,20.12,1.45,243807.34,4.2
1168663.89,20.12,1.45,243560.58,4.19
1168465.62,20.12,1.45,243513.28,4.19
1168482.15,20.12,1.45,243500.36,4.19
1168283.88,20.12,1.45,243404.24,4.19
1168282.99,20.12,1.45,243373.61,4.19
1168490.1,20.12,1.46,243921.91,4.2
1168565.48,20.13,1.46,249860.93,4.3
1168409.55,20.12,1.46,249704.0,4.3
1168124.49,20.12,1.45,249403.96,4.3
1167619.38,20.11,1.45,248913.31,4.29
1168228.74,20.13,1.46,249092.7,4.29
1168473.87,20.13,1.47,248912.03,4.29
1167951.98,20.13,1.46,248347.67,4.28
1167935.86,20.13,1.46,248293.26,4.28
1168182.75,20.13,1.47,248276.92,4.28
1167990.16,20.13,1.47,248638.6,4.29
1167823.13,20.13,1.47,248561.1,4.29
1167656.1,20.14,1.47,248556.97,4.29
1167440.13,20.13,1.46,248371.7,4.28
1171414.83,20.2,1.53,249966.2,4.31
1171948.07,20.21,1.55,250031.17,4.31
1170440.39,20.22,1.55,249970.03,4.32
1169728.5,20.21,1.54,249215.67,4.31
1169749.43,20.21,1.54,249313.0,4.31
1169749.43,20.21,1.54,249313.0,4.31
1169582.4,20.21,1.54,249317.72,4.31
1169827.52,20.22,1.55,249137.05,4.31
1169684.29,20.22,1.55,248992.66,4.3
1169841.14,20.22,1.55,249030.27,4.3
1169674.11,20.22,1.55,249225.53,4.31
1169902.46,20.23,1.56,248971.15,4.31
1169735.42,20.23,1.56,248894.01,4.3
1169892.28,20.24,1.56,249204.02,4.31
1169370.39,20.23,1.56,248639.66,4.3
1169203.36,20.23,1.56,248637.66,4.3
1169360.21,20.23,1.56,248873.43,4.31
1169622.2,20.24,1.57,248968.77,4.31
1169622.2,20.24,1.57,248968.77,4.31
1169117.09,20.24,1.56,248478.12,4.3
1168748.07,20.23,1.56,248305.53,4.3
1169010.06,20.24,1.56,248783.5,4.31
1168641.04,20.23,1.56,248421.15,4.3
1168903.03,20.24,1.57,248516.49,4.3
1168923.96,20.24,1.57,248820.02,4.31
1168756.93,20.24,1.57,248811.07,4.31
1168460.68,20.24,1.56,248521.48,4.3
1168293.65,20.24,1.57,248448.8,4.3
1168314.58,20.24,1.57,248546.12,4.31
1167945.56,20.24,1.56,248307.02,4.3
1167778.52,20.24,1.56,248289.52,4.3
1167484.64,20.23,1.56,248005.03,4.3
1167505.57,20.24,1.56,248102.35,4.3
1167347.6,20.23,1.56,247991.88,4.3
1167180.57,20.24,1.56,247974.38,4.3
1167337.43,20.24,1.56,248011.99,4.3
1167337.43,20.24,1.56,248011.99,4.3
1168716.8,20.27,1.59,247580.07,4.29
1168978.79,20.27,1.6,248048.1,4.3
1168811.76,20.27,1.6,247970.67,4.3
1168517.87,20.27,1.59,247686.17,4.3
1168350.84,20.27,1.59,247681.98,4.3
1168612.74,20.28,1.6,247461.17,4.29
1168342.01,20.28,1.6,247342.02,4.29
1168174.98,20.28,1.6,247333.08,4.29
1168007.94,20.28,1.6,247260.4,4.29
1168541.18,20.29,1.61,247325.37,4.29
1168374.15,20.29,1.61,247323.36,4.3
1167403.97,20.28,1.6,246353.18,4.28
1167244.42,20.28,1.6,246358.6,4.28
1167051.83,20.28,1.6,246330.23,4.28
1167051.83,20.28,1.6,246330.23,4.28
1167051.83,20.28,1.6,246330.23,4.28
1166847.7,20.28,1.6,246117.85,4.28
1166655.11,20.28,1.6,246161.09,4.28
1166655.11,20.28,1.6,246161.09,4.28
1166361.22,20.27,1.59,245854.42,4.27
1166601.35,20.28,1.6,245813.81,4.27
1166431.34,20.28,1.6,245842.03,4.27
1166238.75,20.28,1.6,245815.79,4.27
1166046.16,20.28,1.6,246159.12,4.28
1166041.54,20.28,1.6,246235.35,4.28
1166036.91,20.28,1.61,246442.56,4.29
1165654.19,20.28,1.6,246223.39,4.28
1166273.14,20.29,1.62,246389.72,4.29
1166106.11,20.29,1.62,246310.11,4.29
1166368.02,20.3,1.62,246089.29,4.28
1166368.02,20.3,1.62,246089.29,4.28
1166629.93,20.31,1.63,245868.48,4.28
1166387.9,20.31,1.63,245721.45,4.28
1165849.23,20.3,1.62,245197.24,4.27
1165682.2,20.3,1.63,245119.94,4.27
1165944.18,20.31,1.63,245537.55,4.28
1165777.15,20.31,1.63,245535.54,4.28
1165238.48,20.3,1.62,245011.33,4.27
1164699.81,20.3,1.62,244487.11,4.26
1164532.78,20.3,1.62,244407.5,4.26
1164592.93,20.3,1.62,243221.05,4.24
1164941.97,20.31,1.63,242832.6,4.23
1164962.9,20.32,1.64,242929.92,4.24
1164823.47,20.31,1.63,242755.71,4.23
1164656.43,20.31,1.63,242760.43,4.23
1164656.43,20.31,1.63,242760.43,4.23
1165189.67,20.33,1.65,242825.41,4.24
1164980.09,20.32,1.64,242657.68,4.23
1165218.85,20.33,1.65,242748.78,4.24
1165214.22,20.33,1.65,243049.53,4.24
1165047.19,20.33,1.65,243040.59,4.24
1164880.15,20.33,1.65,242967.91,4.24
1164713.12,20.33,1.65,242965.9,4.24
1164734.05,20.34,1.66,243047.73,4.24
1164944.26,20.34,1.66,242971.95,4.24
1164777.23,20.34,1.66,243335.3,4.25
1163189.0,20.34,1.66,243279.47,4.26
1163436.01,20.35,1.67,243203.84,4.25
1163456.95,20.35,1.67,243791.75,4.27
1163456.95,20.35,1.67,243791.75,4.27
1163289.91,20.36,1.67,243714.25,4.26
1163122.88,20.36,1.67,243710.12,4.27
1163122.88,20.36,1.67,243710.12,4.27
1162955.85,20.36,1.67,243701.17,4.27
1162788.82,20.36,1.67,243628.49,4.27
1162589.65,20.35,1.67,243412.26,4.26
1162851.56,20.36,1.68,243191.45,4.26
1162693.76,20.36,1.68,243042.01,4.26
1162955.67,20.37,1.69,242821.19,4.25
1162788.64,20.37,1.69,242744.05,4.25
1162621.6,20.37,1.69,242739.57,4.25
1162250.26,20.36,1.68,242502.25,4.25
1163009.94,20.38,1.7,242824.05,4.26
1163619.31,20.39,1.71,243003.43,4.26
1163452.27,20.39,1.71,242925.94,4.26
1162913.6,20.39,1.7,242401.73,4.25
1162184.93,20.38,1.69,241687.52,4.24
1162017.9,20.38,1.69,241683.39,4.24
1161733.59,20.37,1.69,241361.41,4.23
1161227.14,20.37,1.68,240824.58,4.22
1161087.98,20.37,1.68,240574.37,4.22
1161349.97,20.37,1.69,240669.71,4.22
1160813.01,20.37,1.68,240205.51,4.21
1161572.69,20.38,1.7,240527.31,4.22
1161405.66,20.38,1.7,240772.27,4.23
1161036.64,20.38,1.69,240410.34,4.22
1161036.64,20.38,1.69,240410.34,4.22
1161020.19,20.38,1.69,240363.52,4.22
1160853.16,20.38,1.69,240361.51,4.22
1160693.61,20.38,1.69,240361.83,4.22
1160688.99,20.38,1.7,240341.48,4.22
1160496.4,20.38,1.7,240369.35,4.22
1160736.52,20.39,1.7,240359.9,4.22
1161087.89,20.4,1.71,240806.72,4.23
1160715.18,20.39,1.71,240785.02,4.23
1160710.55,20.39,1.71,240763.98,4.23
1160399.9,20.39,1.7,240415.99,4.22
1160207.31,20.39,1.7,240714.6,4.23
1160014.72,20.39,1.7,240551.05,4.23
1159822.12,20.39,1.7,240829.92,4.23
1159822.12,20.39,1.7,240829.92,4.23
1159978.98,20.4,1.71,240867.53,4.24
1159811.95,20.4,1.71,241063.68,4.24
1159832.88,20.4,1.71,241161.0,4.24
1159832.88,20.4,1.71,241161.0,4.24
1159853.81,20.4,1.72,241304.96,4.24
1159686.78,20.4,1.72,241227.81,4.24
1159519.75,20.4,1.72,241223.33,4.24
1159781.73,20.41,1.72,241318.67,4.25
1159781.73,20.41,1.72,241318.67,4.25
1159781.73,20.41,1.72,241318.67,4.25
1159614.7,20.41,1.72,241495.4,4.25
1159859.83,20.42,1.73,241303.6,4.25
1160393.07,20.43,1.74,241368.57,4.25
1160226.04,20.43,1.74,241291.08,4.25
1160059.0,20.43,1.74,241286.95,4.25
1159765.12,20.43,1.74,241001.56,4.25
1160010.24,20.44,1.75,240820.89,4.24
1159843.21,20.44,1.75,240743.75,4.24
1159843.21,20.44,1.75,240736.68,4.24
1159843.21,20.44,1.75,240736.68,4.24
1159676.18,20.44,1.75,240732.2,4.24
1159921.31,20.45,1.76,240551.53,4.24
1159552.28,20.44,1.75,240257.83,4.24
1159385.25,20.44,1.75,240180.34,4.23
1159385.25,20.44,1.75,240180.34,4.23
1159542.11,20.45,1.76,240490.7,4.24
1159787.23,20.46,1.76,240310.03,4.24
1160049.22,20.46,1.77,240405.38,4.24
1160049.22,20.46,1.77,240405.38,4.24
1159941.75,20.46,1.77,240307.65,4.24
1159572.73,20.46,1.76,240135.06,4.24
1159405.7,20.46,1.76,240190.68,4.24
1159405.7,20.46,1.76,240190.68,4.24
1159238.66,20.46,1.76,240188.68,4.24
1158526.77,20.45,1.76,239445.45,4.23
1158359.74,20.45,1.76,239365.83,4.23
1158604.87,20.46,1.76,239185.16,4.22
1157892.98,20.45,1.75,238430.8,4.21
1158138.11,20.46,1.76,238250.13,4.21
1157971.08,20.46,1.76,238172.64,4.21
1157766.94,20.45,1.76,237961.15,4.2
1157599.91,20.45,1.76,237957.02,4.2
1157432.88,20.45,1.76,237948.07,4.21
1156910.99,20.45,1.75,237383.72,4.2
1156743.96,20.45,1.75,237311.04,4.2
1156576.92,20.45,1.75,237309.03,4.2
1156847.01,20.46,1.76,237662.23,4.2
1156135.12,20.45,1.75,236907.87,4.19
1155778.0,20.44,1.75,236555.06,4.18
1155610.97,20.44,1.75,236477.91,4.18
1155089.08,20.44,1.74,235913.55,4.17
1155089.08,20.44,1.74,235913.55,4.17
1154377.19,20.43,1.73,235159.2,4.16
1154210.16,20.43,1.73,235154.72,4.16
1154017.57,20.43,1.73,235070.2,4.16
1154012.94,20.43,1.74,235249.81,4.17
1154207.56,20.44,1.74,234553.06,4.15
1154424.96,20.44,1.75,235235.7,4.17
1154257.92,20.44,1.75,235158.4,4.16
1153589.79,20.45,1.75,235118.96,4.17
1153589.79,20.45,1.75,235118.96,4.17
1153851.78,20.45,1.75,235536.57,4.17
1153851.78,20.45,1.75,235536.57,4.17
1153593.01,20.45,1.75,235235.66,4.17
1153613.94,20.45,1.75,235332.98,4.17
1153446.91,20.45,1.75,235337.49,4.17
1153279.88,20.45,1.75,235335.48,4.17
1153279.88,20.45,1.75,235335.48,4.17
1153112.84,20.45,1.75,235255.86,4.17
1152973.41,20.45,1.75,235081.65,4.17
1152806.37,20.45,1.75,235004.16,4.17
1152639.34,20.45,1.75,235000.03,4.17
1152884.47,20.46,1.76,234819.36,4.17
1152884.47,20.46,1.76,234819.36,4.17
1152717.44,20.46,1.76,234742.21,4.17
1152979.42,20.47,1.77,235159.66,4.17
1153136.28,20.47,1.77,235197.28,4.18
1152969.25,20.47,1.77,235392.54,4.18
1152257.36,20.47,1.76,234638.18,4.17
1152257.36,20.47,1.76,234638.18,4.17
1152090.33,20.47,1.76,234616.68,4.17
1151721.3,20.46,1.76,234254.74,4.16
1152060.44,20.47,1.77,234031.31,4.16
1152081.37,20.47,1.77,234132.64,4.16
1152037.05,20.47,1.77,234130.12,4.16
1152796.74,20.49,1.79,234451.92,4.17
1152100.29,20.48,1.78,233725.09,4.15
1152133.34,20.48,1.78,233737.79,4.16
1151966.31,20.48,1.78,233660.29,4.15
1151799.27,20.48,1.78,233656.16,4.16
1151632.24,20.48,1.78,233634.66,4.16
1151465.21,20.48,1.78,233574.54,4.16
1151255.63,20.48,1.78,233406.82,4.15
1151088.59,20.48,1.78,233385.31,4.15
1150921.56,20.48,1.78,233325.19,4.15
1150754.53,20.48,1.78,233316.24,4.15
1150775.46,20.49,1.78,233405.02,4.16
1150775.46,20.49,1.78,233416.6,4.16
1151045.54,20.49,1.79,233661.78,4.16
1150851.39,20.49,1.78,233474.09,4.16
1150684.36,20.49,1.78,233552.78,4.16
1150486.09,20.49,1.78,232906.35,4.15
1150118.97,20.49,1.78,232570.85,4.14
1149920.7,20.49,1.78,232347.94,4.14
1149731.85,20.49,1.78,232495.34,4.14
1149524.16,20.49,1.78,232264.81,4.14
1148016.48,20.49,1.78,232203.66,4.14
1147804.9,20.49,1.78,232044.59,4.14
1148051.91,20.49,1.79,231968.96,4.14
1147884.88,20.49,1.79,232371.62,4.15
1147884.88,20.49,1.79,232371.62,4.15
1147717.85,20.49,1.79,232294.47,4.15
1147738.78,20.5,1.79,232451.62,4.15
1148000.77,20.5,1.8,232546.97,4.15
1148021.7,20.51,1.8,232850.49,4.16
1147854.67,20.51,1.8,232848.49,4.16
1147662.64,20.51,1.8,232629.76,4.16
1147495.6,20.51,1.8,232550.14,4.16
1147126.58,20.5,1.79,232311.04,4.15
1147147.51,20.5,1.79,232234.33,4.15
1146980.48,20.5,1.79,232413.34,4.15
1146975.86,20.51,1.8,232505.35,4.16
1147305.18,20.51,1.8,232863.07,4.16
1147305.18,20.51,1.8,232863.07,4.16
1147326.11,20.52,1.81,232960.4,4.17
1147347.04,20.52,1.81,233104.35,4.17
1147347.04,20.52,1.81,233063.99,4.17
1147348.03,20.52,1.81,233111.75,4.17
1147368.96,20.52,1.81,233209.07,4.17
1147201.92,20.53,1.81,233191.58,4.17
1147222.86,20.53,1.82,233288.9,4.17
1147034.22,20.53,1.81,233258.15,4.17
1147055.15,20.53,1.82,233402.11,4.18
1146888.12,20.53,1.82,233393.16,4.18
1146909.05,20.53,1.82,233481.94,4.18
1146742.02,20.53,1.82,233479.93,4.18
1146574.99,20.54,1.82,233400.31,4.18
1146281.71,20.53,1.82,233088.13,4.17
1146114.68,20.53,1.82,233010.98,4.17
1146384.76,20.54,1.82,233438.53,4.18
1146918.0,20.55,1.84,233503.5,4.18
1146938.93,20.56,1.84,233600.82,4.19
1146771.9,20.56,1.84,233583.32,4.19
1146604.87,20.56,1.84,233581.32,4.19
1146707.74,20.56,1.85,238973.68,4.29
1146707.74,20.56,1.85,238973.68,4.29
1147783.92,20.58,1.87,235733.15,4.23
1147613.92,20.59,1.87,235278.69,4.22
1147646.97,20.59,1.87,235291.38,4.22
1147603.21,20.59,1.87,235128.48,4.22
1148352.16,20.61,1.89,235976.72,4.23
1148185.13,20.61,1.89,235897.1,4.23
1148601.55,20.62,1.9,236559.67,4.25
1148408.96,20.62,1.9,236515.52,4.25
1148368.11,20.62,1.9,237772.17,4.27
1148687.44,20.63,1.91,237183.74,4.26
1148475.43,20.63,1.91,237003.82,4.26
1148282.84,20.63,1.91,237009.06,4.26
1147925.72,20.62,1.9,236657.03,4.25
1147946.65,20.62,1.91,236754.36,4.25
1147754.06,20.62,1.91,236936.04,4.26
1147587.03,20.62,1.91,236918.54,4.26
1149006.93,20.65,1.94,240263.78,4.32
1148720.63,20.65,1.94,239326.88,4.3
1148238.64,20.65,1.93,238288.87,4.28
1148071.6,20.65,1.93,238211.37,4.28
1148071.6,20.65,1.93,238211.37,4.28
1148088.13,20.65,1.93,238196.79,4.28
1147921.09,20.65,1.93,238192.66,4.28
1147754.06,20.65,1.93,238190.65,4.29
1147587.03,20.65,1.93,238111.03,4.28
1148116.01,20.66,1.95,238171.75,4.29
1147948.98,20.66,1.95,238162.8,4.29
1147965.5,20.67,1.95,238158.68,4.29
1147965.5,20.67,1.95,239143.25,4.3
1147798.47,20.67,1.95,239070.57,4.3
1147819.4,20.67,1.95,239167.9,4.31
1147652.37,20.67,1.95,239150.4,4.31
1147227.81,20.67,1.94,238753.46,4.3
1147227.81,20.67,1.94,238753.46,4.3
1147472.93,20.67,1.95,238572.79,4.3
1147305.9,20.67,1.95,238495.3,4.3
1147138.87,20.67,1.95,238491.17,4.3
1146426.98,20.67,1.94,237736.81,4.29
1146738.84,20.67,1.95,237568.48,4.28
1146556.06,20.67,1.95,236938.62,4.27
1146460.05,20.67,1.95,236816.88,4.27
1146293.01,20.67,1.95,236739.74,4.27
1146125.98,20.67,1.95,236735.26,4.27
1145958.95,20.68,1.95,236726.31,4.27
1145791.92,20.68,1.95,236653.63,4.27
1145599.32,20.68,1.95,236626.53,4.27
1145756.18,20.68,1.96,236664.14,4.27
1145563.59,20.68,1.96,236602.6,4.27
1145396.56,20.68,1.96,236798.75,4.28
1145641.68,20.69,1.97,236618.08,4.27
1145119.79,20.68,1.96,236053.72,4.26
1144952.76,20.69,1.96,235976.28,4.26
1144658.88,20.68,1.96,235690.9,4.26
1144491.84,20.68,1.96,235686.71,4.26
1144324.81,20.68,1.96,235677.76,4.26
1144157.78,20.68,1.96,235605.08,4.26
1150271.11,20.79,2.07,242744.0,4.39
1150078.52,20.79,2.07,242659.49,4.39
1149885.93,20.79,2.07,242655.35,4.39
1149718.9,20.79,2.07,242646.41,4.39
1149551.87,20.8,2.07,242573.73,4.39
1149384.83,20.8,2.07,242496.43,4.39
1149405.77,20.8,2.07,242675.56,4.39
1149405.77,20.8,2.07,242675.56,4.39
1149405.77,20.8,2.07,242675.56,4.39
1149238.73,20.8,2.07,242598.26,4.39
1149395.59,20.81,2.08,242908.43,4.4
1149212.81,20.81,2.08,242278.57,4.39
1148928.83,20.8,2.08,241973.41,4.38
1149139.03,20.81,2.08,241897.62,4.38
1149139.03,20.81,2.08,241897.62,4.38
1148934.9,20.81,2.08,241686.13,4.38
1148767.87,20.81,2.08,242049.92,4.38
1149037.95,20.82,2.09,242040.6,4.38
1148870.92,20.82,2.09,242400.32,4.39
1148870.92,20.82,2.09,242400.32,4.39
1148703.89,20.82,2.09,242323.17,4.39
1148366.65,20.81,2.08,241993.55,4.39
1148199.61,20.81,2.08,241989.07,4.39
1148220.55,20.82,2.09,242086.39,4.39
1148053.51,20.82,2.09,242069.08,4.39
1147886.48,20.82,2.09,241991.78,4.39
1147719.45,20.82,2.09,241987.45,4.39
1147352.33,20.81,2.08,241625.43,4.38
1147185.3,20.81,2.08,241603.92,4.38
1147025.75,20.82,2.08,241609.34,4.38
1146833.16,20.82,2.08,241582.72,4.38
1146640.57,20.82,2.08,241563.93,4.39
1146447.98,20.82,2.08,241754.43,4.39
1146255.39,20.82,2.08,241703.96,4.39
1146255.39,20.82,2.08,241681.21,4.39
1146503.68,20.82,2.09,241530.52,4.39
1146311.09,20.82,2.09,242009.71,4.4
1146327.61,20.82,2.09,242000.36,4.4
1146135.02,20.82,2.09,241907.23,4.4
1145967.99,20.82,2.09,241847.11,4.39
1145967.99,20.82,2.09,241945.79,4.4
1145984.51,20.82,2.09,242466.32,4.41
1146229.64,20.83,2.1,242285.65,4.4
1149613.66,20.89,2.16,247232.89,4.49
1149446.63,20.9,2.16,247155.74,4.49
1149463.15,20.9,2.16,247142.94,4.49
1149304.69,20.89,2.16,246985.54,4.49
1149112.1,20.89,2.16,246907.5,4.49
1149133.04,20.9,2.16,247086.47,4.49
1148940.45,20.9,2.16,247075.88,4.49
1148956.97,20.9,2.16,247067.08,4.49
1148789.94,20.9,2.16,246989.94,4.49
1148078.05,20.89,2.15,246235.58,4.48
1148234.9,20.89,2.16,246545.6,4.49
1147962.2,20.89,2.16,246317.23,4.48
1147758.07,20.89,2.15,246105.74,4.48
1147591.03,20.89,2.15,246028.59,4.48
1147611.96,20.89,2.16,246207.57,4.48
1148422.64,20.91,2.17,246308.95,4.48
1149182.32,20.92,2.19,246630.75,4.49
1148939.72,20.92,2.19,246648.61,4.49
1148772.68,20.92,2.19,246646.61,4.49
1148076.24,20.91,2.18,245919.78,4.48
1147909.2,20.91,2.18,245840.16,4.48
1148260.58,20.92,2.18,245917.64,4.48
1151255.28,20.98,2.24,248327.46,4.52
1151088.25,20.98,2.24,248589.16,4.53
1150777.6,20.97,2.24,248371.13,4.53
1150162.77,20.96,2.23,247736.86,4.52
1149995.74,20.97,2.23,247659.72,4.52
1150257.73,20.97,2.23,248076.89,4.52
1150262.91,20.98,2.24,247637.75,4.52
1149980.97,20.97,2.24,247331.86,4.51
1149611.94,20.97,2.23,246970.21,4.5
1149444.91,20.97,2.23,246893.07,4.5
1149288.0,20.97,2.23,246734.95,4.5
1149308.93,20.97,2.23,246913.92,4.51
1149329.87,20.97,2.24,247011.25,4.51
1149331.69,20.97,2.24,247013.07,4.51
1149164.65,20.98,2.24,247017.76,4.51
1148997.62,20.98,2.24,246940.27,4.51
1148830.59,20.98,2.24,246936.14,4.51
1148663.56,20.98,2.24,246927.19,4.51
1148587.66,20.98,2.24,247031.04,4.51
1149306.65,21.0,2.26,247369.58,4.52
1149139.61,21.0,2.26,247296.9,4.52
1148972.58,21.0,2.26,247294.9,4.52
1148722.15,21.0,2.26,247087.44,4.52
1148555.12,21.0,2.26,247007.82,4.52
1148388.09,21.0,2.26,246998.87,4.52
1148221.05,21.0,2.26,246926.19,4.52
1148054.02,21.0,2.26,246848.7,4.52
1147886.99,21.0,2.26,246844.57,4.52
1148148.9,21.01,2.27,246623.75,4.51
1148444.17,21.02,2.27,246684.6,4.51
1147905.5,21.01,2.27,246160.39,4.51
1147738.47,21.01,2.27,246083.24,4.5
1147738.47,21.01,2.27,246081.1,4.5
1147948.68,21.02,2.27,246446.64,4.51
1147781.65,21.02,2.27,246444.64,4.51
1147612.03,21.02,2.27,246450.9,4.51
1147409.37,21.02,2.27,246413.98,4.51
1147206.71,21.02,2.27,246441.48,4.52
1147192.02,21.02,2.28,246423.68,4.52
1146989.36,21.02,2.28,246408.08,4.52
1147111.18,21.03,2.28,246641.88,4.52
1147111.18,21.03,2.28,247413.47,4.54
1146908.52,21.03,2.28,247419.57,4.54
1146893.82,21.03,2.29,247733.13,4.54
1147155.81,21.04,2.29,248007.21,4.55
1147402.82,21.04,2.3,247931.57,4.55
1147423.76,21.05,2.3,248519.44,4.56
1147256.72,21.05,2.3,248441.95,4.56
1147089.69,21.05,2.3,248437.81,4.56
1147110.62,21.05,2.31,248535.14,4.56
1147131.55,21.06,2.31,248679.09,4.56
1146964.52,21.06,2.31,248601.6,4.56
1146797.49,21.06,2.31,248597.47,4.56
1146428.47,21.05,2.3,248303.77,4.56
1146270.5,21.05,2.3,248261.03,4.56
1146532.49,21.06,2.31,248356.38,4.56
1146870.17,21.06,2.32,252971.78,4.65
1146886.69,21.06,2.32,252957.19,4.65
1146907.63,21.07,2.32,253260.72,4.65
1146740.59,21.07,2.32,253183.4,4.65
1146573.56,21.07,2.32,253179.1,4.65
1146403.95,21.07,2.32,253185.36,4.65
1146034.93,21.06,2.32,252946.26,4.65
1146264.98,21.07,2.32,252918.58,4.65
1146062.32,21.07,2.32,252907.01,4.65
1145859.66,21.07,2.32,252932.06,4.65
1145844.97,21.07,2.32,252914.98,4.65
1145642.31,21.07,2.33,252897.26,4.65
1145439.65,21.07,2.33,253342.65,4.66
1145236.99,21.07,2.33,253406.36,4.66
1145257.92,21.08,2.33,253503.69,4.67
1145468.13,21.08,2.34,253879.7,4.67
1145489.06,21.09,2.34,253977.02,4.68
1145322.03,21.09,2.34,253981.76,4.68
1145342.96,21.09,2.34,254079.09,4.68
1151464.56,21.2,2.45,256654.69,4.73
1151485.49,21.21,2.46,256798.65,4.73
1151318.46,21.21,2.46,256796.64,4.73
1151151.43,21.21,2.46,256717.02,4.73
1151156.61,21.21,2.46,256277.88,4.72
1151060.59,21.21,2.46,256148.85,4.72
1151081.53,21.22,2.47,256246.17,4.72
1151102.46,21.22,2.47,256390.13,4.73
1151259.31,21.23,2.47,256427.74,4.73
1151092.28,21.23,2.47,256623.0,4.73
1151108.8,21.23,2.48,256615.99,4.73
1150941.77,21.23,2.48,256607.04,4.73
1151098.62,21.23,2.48,256848.86,4.74
1150735.91,21.23,2.48,256578.64,4.73
1150568.88,21.23,2.48,256501.49,4.73
1150401.84,21.23,2.48,256497.01,4.73
1150234.81,21.23,2.48,256475.51,4.73
1150067.78,21.23,2.48,256415.39,4.73
1150067.78,21.23,2.48,256944.77,4.74
1148560.1,21.24,2.48,256883.63,4.75
1148393.07,21.24,2.48,256874.68,4.75
1148226.03,21.24,2.48,256802.0,4.75
1148488.02,21.24,2.49,256897.35,4.75
1148193.55,21.24,2.48,256579.79,4.75
1147899.66,21.24,2.48,256295.3,4.74
1147920.59,21.24,2.48,256598.82,4.75
1147753.56,21.24,2.48,256596.82,4.75
1147586.53,21.24,2.48,256517.2,4.75
1147586.53,21.24,2.48,256753.14,4.75
1147831.66,21.25,2.49,256572.47,4.75
1147309.77,21.24,2.49,256008.11,4.74
1147571.68,21.25,2.49,255787.3,4.74
1147033.01,21.24,2.49,255263.08,4.73
1147053.94,21.25,2.49,255360.41,4.73
1147074.87,21.25,2.49,255504.36,4.73
1146907.84,21.25,2.49,255482.86,4.73
1146740.81,21.25,2.5,255422.74,4.73
1146573.77,21.25,2.5,255345.59,4.73
1146406.74,21.26,2.5,255341.11,4.73
1146239.71,21.26,2.5,255263.62,4.73
1145870.69,21.25,2.49,255024.52,4.73
1145703.65,21.25,2.49,255020.39,4.73
1145511.06,21.25,2.49,254942.53,4.73
1145318.47,21.25,2.49,255033.25,4.73
1145914.41,21.27,2.51,258677.87,4.8
1146961.65,21.29,2.53,257900.65,4.79
1146639.77,21.29,2.53,256554.23,4.76
1146472.73,21.29,2.53,256476.74,4.76
1147103.12,21.3,2.54,257255.69,4.78
1147259.97,21.31,2.55,257566.05,4.78
1147092.94,21.31,2.55,257564.05,4.78
1146925.91,21.31,2.55,257484.43,4.78
1146758.87,21.31,2.55,257406.93,4.78
1146591.84,21.31,2.55,257402.8,4.78
1146612.77,21.31,2.55,257500.13,4.79
1146445.74,21.31,2.55,257504.64,4.79
1146445.74,21.31,2.55,257504.64,4.79
1146278.71,21.32,2.55,257427.34,4.79
1146540.7,21.32,2.56,257844.94,4.8
1146561.63,21.33,2.56,257942.27,4.8
1146267.74,21.32,2.56,257657.77,4.79
1146267.74,21.32,2.56,257657.77,4.79
1146267.74,21.32,2.56,257657.77,4.79
1146100.71,21.32,2.56,257640.46,4.79
1145906.56,21.32,2.55,257452.76,4.79
1145739.52,21.32,2.55,257443.82,4.79
1145540.35,21.32,2.55,257247.6,4.79
1145561.29,21.32,2.55,257336.37,4.79
1145561.29,21.32,2.55,257336.37,4.79
1145401.74,21.32,2.56,257331.69,4.79
1145209.15,21.32,2.56,257304.09,4.79
1144924.84,21.32,2.55,256982.15,4.79
1144732.25,21.32,2.55,257045.15,4.79
1144539.66,21.32,2.55,256994.01,4.79
1144347.07,21.32,2.55,257203.58,4.79
1144154.48,21.32,2.55,257240.9,4.79
1144149.85,21.32,2.56,257197.88,4.79
1144145.22,21.33,2.56,257290.42,4.8
1143946.05,21.32,2.56,257049.87,4.79
1143779.02,21.32,2.56,257047.86,4.79
1143611.99,21.33,2.56,256968.24,4.79
1143444.96,21.33,2.56,256959.3,4.79
1143277.92,21.33,2.56,256886.62,4.79
1143110.89,21.33,2.56,256809.18,4.79
1142115.15,21.31,2.54,255813.14,4.77
