ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
434319.16,19.53,7.95,396596.22,17.83
434403.37,19.54,7.96,396522.48,17.84
434234.95,19.54,7.97,396227.34,17.83
434071.16,19.54,7.96,396109.89,17.83
434230.63,19.55,7.97,396376.85,17.85
434104.32,19.56,7.98,396089.22,17.84
433956.95,19.56,7.98,395587.4,17.83
433725.37,19.56,7.98,395456.93,17.83
433578.0,19.56,7.98,395211.37,17.83
433837.37,19.57,8.0,396005.72,17.87
433690.0,19.58,8.0,395812.11,17.87
433458.42,19.57,8.0,395623.21,17.87
433542.63,19.59,8.01,395497.58,17.87
345711.47,15.62,7.2,345897.96,15.63
345458.84,15.62,7.2,345635.83,15.63
345216.74,15.62,7.19,345364.17,15.62
345216.74,15.62,7.19,345364.17,15.62
345090.42,15.62,7.2,345153.06,15.62
344995.68,15.62,7.2,344988.2,15.62
344858.84,15.62,7.2,345152.63,15.63
344702.84,15.61,7.19,344990.23,15.63
344566.0,15.62,7.19,344814.03,15.63
344615.16,15.62,7.2,344826.85,15.63
344615.16,15.62,7.2,344823.52,15.63
344927.47,15.64,7.22,344826.35,15.64
344801.16,15.64,7.22,344556.69,15.63
344043.26,15.67,7.25,343821.13,15.66
344307.47,15.68,7.26,343609.97,15.65
344181.16,15.68,7.26,343989.99,15.68
343850.63,15.67,7.25,343880.38,15.67
343941.89,15.68,7.26,343661.77,15.67
343805.05,15.68,7.26,343532.18,15.67
343741.89,15.69,7.27,344166.23,15.71
343868.21,15.7,7.28,343994.37,15.71
343657.16,15.69,7.27,343746.72,15.7
343920.84,15.71,7.29,343859.3,15.7
344197.16,15.72,7.3,343586.5,15.7
344197.16,15.72,7.3,343586.5,15.7
344256.84,15.73,7.31,343955.22,15.72
344130.53,15.73,7.31,343656.52,15.71
344035.79,15.74,7.32,343487.18,15.71
343869.58,15.73,7.31,343300.76,15.7
343596.95,15.72,7.3,344180.6,15.75
342839.05,15.74,7.32,343445.03,15.77
342702.21,15.74,7.32,342703.81,15.74
342966.42,15.76,7.34,342529.4,15.74
343221.68,15.78,7.35,343555.66,15.79
343348.0,15.79,7.37,343478.61,15.8
343131.16,15.78,7.36,343184.82,15.78
343004.84,15.78,7.36,342796.66,15.77
342520.63,15.79,7.37,342866.48,15.81
342383.79,15.79,7.37,342689.29,15.8
342637.47,15.81,7.38,342883.36,15.82
343076.95,15.83,7.41,342775.11,15.82
342950.63,15.83,7.41,342434.13,15.81
342824.32,15.83,7.41,342757.02,15.83
342698.0,15.84,7.41,342555.96,15.83
342024.32,15.86,7.44,341949.16,15.86
341741.16,15.85,7.43,341746.87,15.85
341646.42,15.85,7.43,341940.27,15.87
341315.89,15.84,7.42,341643.22,15.86
341179.05,15.84,7.42,341460.44,15.86
341228.21,15.85,7.43,341308.15,15.86
341091.37,15.85,7.43,341459.4,15.87
341217.68,15.87,7.45,341294.99,15.87
341217.68,15.87,7.45,341294.99,15.87
341052.42,15.86,7.44,341109.36,15.86
341052.42,15.86,7.44,341109.36,15.86
340926.11,15.86,7.44,340808.56,15.86
340799.79,15.86,7.44,341105.75,15.88
340673.47,15.86,7.44,340879.26,15.87
339915.58,15.89,7.47,340143.69,15.9
339820.84,15.89,7.47,339960.53,15.9
339684.0,15.89,7.47,340238.8,15.92
339557.68,15.89,7.47,340045.45,15.92
339409.68,15.89,7.47,339888.82,15.91
339652.84,15.9,7.48,340003.05,15.92
339779.16,15.92,7.5,340089.52,15.93
339838.84,15.93,7.5,339853.54,15.93
339712.53,15.93,7.51,339486.01,15.92
339382.0,15.92,7.49,339188.96,15.91
339382.0,15.92,7.49,339166.3,15.91
339382.0,15.92,7.49,339166.3,15.91
339255.68,15.92,7.5,339493.05,15.93
339551.47,15.93,7.51,339408.61,15.93
339600.63,15.94,7.52,339163.49,15.92
339270.11,15.93,7.51,339127.56,15.92
339534.32,15.95,7.53,339989.57,15.97
339677.47,15.96,7.54,340171.56,15.98
339677.47,15.96,7.54,340171.56,15.98
339803.79,15.97,7.55,340258.02,15.99
339368.74,15.96,7.53,339695.18,15.97
339428.42,15.96,7.54,339582.6,15.97
339753.05,15.98,7.56,339544.38,15.97
339626.74,15.98,7.56,339274.73,15.97
339532.0,15.99,7.57,339074.2,15.97
339395.16,15.99,7.57,339417.57,15.99
339234.63,15.98,7.56,339504.57,16.0
339488.32,16.0,7.58,339557.15,16.0
339537.47,16.01,7.59,339695.04,16.01
339206.95,16.0,7.57,339608.85,16.01
339333.26,16.01,7.59,339576.33,16.02
339206.95,16.01,7.59,339304.3,16.01
339080.63,16.01,7.59,339441.65,16.03
338954.32,16.01,7.59,339228.08,16.03
338859.58,16.02,7.6,339031.18,16.02
338743.79,16.02,7.6,339558.64,16.06
338870.11,16.03,7.61,339385.28,16.06
338743.79,16.03,7.61,339093.44,16.05
338617.47,16.04,7.61,339395.71,16.07
338804.32,16.05,7.63,339190.28,16.07
338597.26,16.04,7.62,339007.65,16.06
338893.05,16.06,7.64,338844.65,16.06
445351.47,21.11,6.37,280521.76,13.29
445351.47,21.11,6.37,280521.76,13.29
445351.47,21.11,6.37,280521.76,13.29
445351.47,21.11,6.37,280521.76,13.29
445046.21,21.09,6.36,279785.23,13.26
444972.53,21.1,6.36,279458.08,13.25
444646.21,21.1,6.36,279023.14,13.24
444646.21,21.1,6.36,279023.14,13.24
444456.74,21.1,6.36,278523.73,13.22
444456.74,21.1,6.36,278523.73,13.22
444288.32,21.1,6.36,278954.86,13.25
444116.84,21.1,6.36,278714.04,13.24
444190.53,21.11,6.38,278752.68,13.25
444201.58,21.12,6.39,278581.41,13.25
444435.47,21.14,6.4,278420.78,13.24
444256.53,21.14,6.4,278986.31,13.28
444256.53,21.14,6.4,278986.31,13.28
444109.16,21.14,6.41,278819.88,13.27
443919.68,21.14,6.41,278559.06,13.27
443824.74,21.14,6.41,279427.65,13.31
443825.26,21.15,6.41,279124.44,13.3
444066.63,21.17,6.43,279233.63,13.31
444553.16,21.19,6.46,279305.63,13.32
444374.21,21.2,6.46,279101.67,13.31
444195.26,21.2,6.46,278934.37,13.31
444206.32,21.21,6.47,279436.17,13.34
444058.95,21.21,6.47,279273.18,13.34
443869.47,21.21,6.47,279097.18,13.34
443577.58,21.2,6.46,278827.39,13.33
443577.58,21.2,6.46,278827.39,13.33
443409.16,21.2,6.47,278707.21,13.33
443198.63,21.2,6.47,279103.71,13.35
443093.37,21.22,6.48,278960.21,13.36
442914.42,21.22,6.48,278787.71,13.36
442525.68,21.21,6.47,278534.24,13.35
442182.84,21.19,6.46,278180.48,13.33
442182.84,21.19,6.46,278180.48,13.33
442182.84,21.19,6.46,278180.48,13.33
442512.11,21.21,6.48,278516.49,13.35
442554.74,21.22,6.49,278402.92,13.35
442555.26,21.23,6.49,278254.56,13.35
442463.47,21.23,6.49,278689.51,13.37
441284.53,21.25,6.52,278215.62,13.4
441124.53,21.25,6.51,278055.62,13.39
441358.42,21.26,6.53,278056.82,13.4
441158.42,21.26,6.53,278253.96,13.41
440742.0,21.25,6.51,278180.17,13.41
441005.68,21.27,6.53,278287.63,13.42
440652.84,21.26,6.52,277936.15,13.41
440663.89,21.27,6.53,277777.39,13.41
440905.58,21.28,6.55,277568.31,13.4
439726.63,21.31,6.57,277094.42,13.43
439547.68,21.31,6.57,277382.11,13.45
439400.32,21.31,6.58,277243.76,13.45
439400.84,21.32,6.59,277124.28,13.45
439610.32,21.34,6.6,278042.67,13.5
439289.68,21.33,6.59,277392.97,13.47
439089.68,21.33,6.59,277955.52,13.5
439163.37,21.34,6.6,277994.16,13.51
438479.16,21.35,6.61,277607.95,13.52
438479.68,21.36,6.62,277945.52,13.54
438300.74,21.36,6.62,277701.44,13.53
438290.74,21.37,6.63,277861.64,13.55
438777.26,21.4,6.66,277933.64,13.55
438598.32,21.4,6.66,277729.68,13.55
438419.37,21.4,6.66,277562.38,13.55
438066.53,21.39,6.65,278018.86,13.57
437887.58,21.39,6.65,277906.68,13.57
438161.79,21.41,6.67,278638.31,13.61
438328.63,21.42,6.69,278387.77,13.61
438402.32,21.44,6.7,278395.49,13.61
438402.32,21.44,6.7,278395.49,13.61
438636.21,21.45,6.72,278217.0,13.61
438457.26,21.46,6.72,278890.89,13.65
438468.32,21.46,6.73,278559.67,13.64
438320.95,21.47,6.73,278421.47,13.64
438152.53,21.47,6.73,278228.83,13.63
438152.53,21.47,6.73,278228.83,13.63
438152.53,21.47,6.73,278228.83,13.63
438205.68,21.48,6.74,277595.65,13.61
438095.68,21.48,6.74,277485.65,13.6
437832.53,21.48,6.74,278147.22,13.64
437906.21,21.49,6.75,278154.94,13.65
437727.26,21.49,6.75,277862.81,13.64
437548.32,21.49,6.76,278525.7,13.68
437782.21,21.51,6.77,278413.33,13.68
437782.21,21.51,6.77,278413.33,13.68
437583.79,21.5,6.76,278225.27,13.67
437273.05,21.49,6.75,278068.51,13.67
436988.84,21.48,6.74,277763.35,13.65
437062.53,21.5,6.76,277784.93,13.66
436883.58,21.5,6.76,277602.32,13.66
436884.11,21.51,6.77,277361.2,13.65
437040.42,21.52,6.78,277971.64,13.69
437062.0,21.53,6.79,278863.23,13.74
435883.05,21.56,6.82,278389.34,13.77
435704.11,21.56,6.82,278315.55,13.77
435588.32,21.56,6.83,278097.4,13.77
435662.0,21.58,6.84,278118.97,13.77
435540.74,21.58,6.84,279420.11,13.84
394642.42,19.55,6.92,210504.27,10.43
394642.42,19.55,6.92,210504.27,10.43
394929.58,19.57,6.94,210426.41,10.43
394792.74,19.57,6.94,210357.58,10.43
395079.89,19.59,6.96,210306.82,10.43
394715.89,19.58,6.95,210252.92,10.43
394579.05,19.58,6.95,210769.24,10.46
394866.21,19.6,6.97,210855.3,10.47
394729.37,19.6,6.97,210386.53,10.45
394782.53,19.61,6.98,210410.48,10.45
393772.0,19.64,7.01,210235.73,10.49
393825.16,19.65,7.02,209884.68,10.47
393825.16,19.65,7.02,209884.68,10.47
393878.32,19.66,7.03,209663.03,10.47
393588.0,19.65,7.02,210424.42,10.51
393377.47,19.65,7.02,210080.08,10.49
393324.84,19.66,7.03,210090.08,10.5
393188.0,19.66,7.03,209977.91,10.5
393197.68,19.67,7.03,210421.25,10.52
393484.84,19.68,7.05,210539.78,10.53
393348.0,19.69,7.06,210506.84,10.54
393211.16,19.69,7.06,210424.59,10.54
393074.32,19.69,7.06,210758.24,10.56
392710.32,19.68,7.05,210500.29,10.55
392573.47,19.68,7.05,210394.71,10.55
392436.63,19.69,7.05,210408.67,10.55
392384.0,19.69,7.06,210408.96,10.56
392671.16,19.71,7.08,210349.65,10.56
392534.32,19.72,7.08,210294.0,10.56
392732.74,19.73,7.1,210440.37,10.57
392595.89,19.73,7.1,210276.06,10.57
392231.89,19.72,7.09,210462.45,10.58
392519.05,19.74,7.11,210357.71,10.58
392466.42,19.75,7.12,210357.24,10.58
392329.58,19.75,7.12,210273.29,10.59
392528.0,19.77,7.14,210452.28,10.6
392581.16,19.78,7.15,211600.65,10.66
392444.32,19.78,7.15,211364.02,10.65
392307.47,19.78,7.15,211339.15,10.66
392170.63,19.79,7.16,211235.76,10.66
392033.79,19.79,7.16,211884.92,10.7
391949.58,19.8,7.16,211710.94,10.69
391950.11,19.8,7.17,211594.92,10.69
391950.11,19.8,7.17,211594.92,10.69
391600.84,19.79,7.16,211219.38,10.67
391738.21,19.81,7.17,211236.23,10.68
391738.21,19.81,7.17,211236.23,10.68
391994.11,19.82,7.19,211250.49,10.68
391994.11,19.82,7.19,211250.49,10.68
392047.26,19.84,7.2,211192.44,10.69
391910.42,19.84,7.21,211133.8,10.69
391773.58,19.84,7.21,211220.22,10.7
392060.74,19.86,7.23,211228.12,10.7
391923.89,19.86,7.23,211197.55,10.7
391923.89,19.86,7.23,211197.55,10.7
391787.05,19.87,7.24,212241.88,10.76
391734.42,19.87,7.24,212219.89,10.77
391734.42,19.87,7.24,212219.89,10.77
391787.58,19.89,7.25,212162.24,10.77
391572.32,19.88,7.25,211943.61,10.76
391625.47,19.89,7.26,211905.13,10.76
391488.63,19.89,7.26,211974.38,10.77
391283.37,19.88,7.25,211794.17,10.76
391080.63,19.87,7.24,211391.03,10.74
390943.79,19.88,7.25,211332.94,10.75
390806.95,19.88,7.25,211290.2,10.75
390670.11,19.88,7.25,211768.98,10.78
390533.26,19.89,7.26,211645.15,10.78
390670.63,19.9,7.27,211662.0,10.78
390670.63,19.9,7.27,211662.0,10.78
390533.79,19.91,7.27,211588.01,10.78
390396.95,19.91,7.28,211526.75,10.79
390032.95,19.9,7.26,211362.65,10.78
390032.95,19.9,7.26,211362.65,10.78
390086.11,19.91,7.27,211432.23,10.79
389949.26,19.91,7.28,211375.05,10.79
390236.42,19.93,7.3,211340.0,10.79
390434.84,19.95,7.31,212349.71,10.85
390298.0,19.95,7.32,212194.92,10.85
390245.37,19.96,7.32,212241.7,10.85
390108.53,19.96,7.33,212167.99,10.86
389803.26,19.95,7.32,212124.99,10.85
389682.74,19.94,7.31,211994.72,10.85
389682.74,19.94,7.31,211994.72,10.85
389545.89,19.95,7.31,211938.18,10.85
389409.05,19.95,7.32,211889.02,10.86
389272.21,19.95,7.32,211978.54,10.87
389135.37,19.96,7.32,211882.76,10.87
388998.53,19.96,7.33,211857.44,10.87
388861.68,19.96,7.33,211846.91,10.88
389331.58,19.99,7.36,211837.45,10.88
389194.74,19.99,7.36,211772.56,10.88
389194.74,19.99,7.36,211772.56,10.88
389057.89,20.0,7.36,211731.95,10.88
388921.05,20.0,7.37,211869.93,10.9
388784.21,20.0,7.37,211749.79,10.89
388471.68,19.99,7.36,211705.95,10.89
388334.84,19.99,7.36,212372.18,10.93
388388.0,20.01,7.37,212220.17,10.93
388388.0,20.01,7.37,212220.17,10.93
333187.37,17.17,8.75,290768.18,14.99
333240.0,17.18,8.76,290683.77,14.99
333632.42,17.21,8.78,290446.3,14.98
333516.63,17.21,8.79,291202.46,15.03
333442.95,17.21,8.79,291491.09,15.05
333226.21,17.2,8.78,291273.4,15.04
333278.84,17.22,8.8,291161.39,15.04
333163.05,17.22,8.8,290930.05,15.04
332895.37,17.21,8.79,290140.95,15.0
333209.16,17.23,8.81,290850.56,15.04
333424.95,17.25,8.83,290495.58,15.03
333246.0,17.25,8.83,291976.8,15.11
333193.37,17.25,8.83,291821.35,15.11
333297.47,17.26,8.84,294107.64,15.23
333244.84,17.27,8.85,293421.84,15.21
333297.47,17.28,8.86,293342.01,15.21
333161.68,17.28,8.86,293121.93,15.2
333475.47,17.3,8.88,292949.15,15.2
333359.68,17.3,8.88,293182.93,15.22
333243.89,17.31,8.88,292922.63,15.21
332884.32,17.29,8.87,293229.64,15.23
333199.05,17.31,8.89,292311.41,15.19
332525.37,17.35,8.93,291875.88,15.23
332525.37,17.35,8.93,291875.88,15.23
332766.42,17.37,8.95,292125.21,15.25
332640.63,17.37,8.95,291820.57,15.24
332556.42,17.37,8.95,291680.07,15.24
332856.42,17.39,8.97,291365.97,15.23
333212.32,17.42,9.0,292412.16,15.28
332454.42,17.45,9.03,291879.34,15.32
332221.68,17.44,9.02,291677.35,15.31
332274.32,17.45,9.03,291592.95,15.32
331958.53,17.45,9.03,291186.0,15.3
331842.74,17.45,9.03,290950.32,15.3
331916.95,17.46,9.04,291290.38,15.32
331801.16,17.46,9.04,291034.43,15.32
332146.53,17.49,9.07,290911.09,15.32
331961.05,17.48,9.06,290750.04,15.31
331834.74,17.48,9.06,290691.06,15.31
331486.21,17.47,9.05,291322.28,15.35
331812.95,17.49,9.07,291414.85,15.36
331824.0,17.5,9.08,291385.2,15.36
331876.63,17.51,9.09,290731.96,15.34
331580.32,17.5,9.08,290448.59,15.33
331632.95,17.51,9.09,290354.8,15.33
331632.95,17.51,9.09,290354.8,15.33
331517.16,17.51,9.09,290105.24,15.32
331401.37,17.51,9.09,291002.7,15.38
331285.58,17.52,9.1,290683.82,15.37
331359.26,17.53,9.11,290645.11,15.38
330675.05,17.5,9.08,289921.2,15.35
330727.68,17.52,9.1,289901.43,15.35
330611.89,17.52,9.1,289686.2,15.35
330496.11,17.52,9.1,289546.26,15.35
330496.11,17.52,9.1,289546.26,15.35
330380.32,17.53,9.1,290160.96,15.39
330068.95,17.51,9.09,289847.7,15.38
329697.47,17.5,9.08,289529.03,15.37
329813.79,17.51,9.09,289168.52,15.35
329729.58,17.52,9.09,289018.05,15.35
329729.58,17.52,9.09,289018.05,15.35
329708.53,17.52,9.1,288740.97,15.35
330174.63,17.55,9.13,289476.22,15.39
330030.63,17.55,9.13,289075.93,15.37
330083.26,17.57,9.14,288991.74,15.38
329851.68,17.57,9.15,288701.0,15.38
330165.47,17.59,9.17,289487.85,15.43
330165.47,17.59,9.17,289487.85,15.43
330218.11,17.6,9.18,289394.06,15.43
330218.11,17.6,9.18,289394.06,15.43
330218.11,17.6,9.18,289394.06,15.43
330433.89,17.62,9.2,289155.55,15.42
330349.68,17.63,9.21,289176.63,15.43
330138.11,17.62,9.2,289727.9,15.46
330022.32,17.62,9.2,289449.61,15.45
329727.58,17.64,9.22,289125.97,15.47
329643.37,17.65,9.23,289043.1,15.47
329527.58,17.65,9.23,289016.07,15.48
329506.53,17.66,9.24,289600.91,15.52
329464.42,17.67,9.25,289255.68,15.51
329148.63,17.66,9.24,288889.76,15.5
329201.26,17.67,9.25,288751.2,15.5
329222.84,17.68,9.26,289188.23,15.53
328928.11,17.67,9.25,288762.36,15.52
328812.32,17.68,9.26,288580.83,15.51
329038.63,17.7,9.27,288960.23,15.54
328922.84,17.7,9.28,289287.16,15.57
328807.05,17.7,9.28,289054.44,15.56
328722.84,17.71,9.29,288897.77,15.56
328669.05,17.71,9.29,289110.6,15.58
328648.0,17.72,9.3,289793.23,15.62
328700.63,17.73,9.31,289698.34,15.63
328700.63,17.73,9.31,289698.34,15.63
328584.84,17.73,9.31,289449.88,15.62
327826.95,17.77,9.35,288917.05,15.66
327711.16,17.77,9.35,289373.41,15.69
328022.53,17.79,9.37,289021.5,15.68
327980.95,17.8,9.38,289190.24,15.69
327865.16,17.8,9.38,289003.4,15.69
327939.37,17.81,9.39,288186.39,15.66
414433.26,22.53,8.84,353801.62,19.23
414433.79,22.54,8.85,353136.54,19.2
414054.84,22.54,8.86,352751.4,19.2
413928.53,22.54,8.86,352262.45,19.19
413928.53,22.54,8.86,352262.45,19.19
413928.53,22.54,8.86,352262.45,19.19
413928.53,22.54,8.86,352262.45,19.19
413960.63,22.56,8.87,352915.99,19.23
413866.42,22.56,8.88,352733.61,19.23
413919.58,22.57,8.89,352522.61,19.23
413677.47,22.57,8.89,352574.82,19.24
413824.84,22.59,8.91,352385.56,19.24
413423.05,22.58,8.89,351968.83,19.22
413423.58,22.59,8.9,351717.29,19.22
413697.16,22.61,8.92,352095.0,19.24
413507.68,22.61,8.93,351848.65,19.24
413653.47,22.63,8.94,351520.95,19.23
413464.0,22.63,8.94,352362.67,19.28
413369.26,22.64,8.95,352429.48,19.3
413369.26,22.64,8.95,352429.48,19.3
413166.74,22.64,8.95,352376.74,19.31
413314.11,22.66,8.97,352419.43,19.32
413314.11,22.66,8.97,352419.43,19.32
413124.63,22.66,8.97,352086.66,19.31
412935.16,22.66,8.98,352214.27,19.33
413208.74,22.68,9.0,351992.12,19.32
413019.26,22.68,9.0,351757.68,19.32
412829.79,22.69,9.0,351685.18,19.33
412735.05,22.69,9.01,352392.0,19.38
412517.79,22.69,9.01,352055.39,19.37
413128.21,22.73,9.05,352072.68,19.37
413128.74,22.74,9.06,351787.22,19.37
412939.26,22.75,9.06,351505.09,19.36
412686.21,22.74,9.05,351936.02,19.39
412496.74,22.74,9.05,351662.83,19.38
412307.26,22.74,9.06,351422.91,19.38
411212.53,22.78,9.1,350690.65,19.43
411023.05,22.78,9.1,351213.57,19.47
410886.21,22.79,9.1,350823.2,19.46
409707.26,22.82,9.14,349971.85,19.5
409655.16,22.83,9.15,350210.42,19.52
410467.16,22.88,9.19,350518.5,19.54
410467.68,22.89,9.2,350226.28,19.53
410467.68,22.89,9.2,350226.28,19.53
409288.74,22.93,9.24,349374.93,19.57
409099.26,22.93,9.24,349108.01,19.57
408734.63,22.91,9.23,348796.66,19.55
408937.89,22.93,9.25,349171.49,19.58
409211.47,22.95,9.27,348981.13,19.58
409022.0,22.96,9.27,348688.24,19.57
407843.05,22.99,9.31,347836.89,19.61
407695.68,23.0,9.31,348969.02,19.69
407302.63,22.98,9.3,348110.85,19.64
407302.63,22.98,9.3,348110.85,19.64
407071.05,22.98,9.3,348606.87,19.68
407261.05,23.0,9.32,348006.48,19.66
407261.05,23.0,9.32,348006.48,19.66
407180.53,23.01,9.33,347254.75,19.62
407327.89,23.03,9.35,347069.1,19.63
406594.74,23.0,9.32,346483.41,19.6
406594.74,23.0,9.32,346483.41,19.6
406594.74,23.0,9.32,346483.41,19.6
406405.26,23.01,9.32,346133.5,19.59
406215.79,23.01,9.32,346597.4,19.63
406026.32,23.01,9.33,346247.64,19.62
406026.84,23.02,9.34,346047.41,19.62
405837.37,23.02,9.34,345974.71,19.63
405721.58,23.03,9.35,346342.31,19.66
405458.42,23.03,9.34,346007.71,19.65
404279.47,23.07,9.38,345156.36,19.69
403966.84,23.05,9.37,344843.1,19.68
404114.21,23.07,9.39,344817.39,19.69
403924.74,23.08,9.39,344457.19,19.68
403735.26,23.08,9.39,344254.9,19.68
403735.26,23.08,9.39,344254.9,19.68
403735.79,23.09,9.41,344525.9,19.7
403356.84,23.09,9.41,344199.26,19.71
403209.47,23.1,9.42,344104.48,19.71
403167.89,23.11,9.42,344371.75,19.74
403315.26,23.13,9.45,344414.43,19.75
403006.32,23.12,9.43,344104.54,19.74
402816.84,23.12,9.43,343835.86,19.73
402627.37,23.12,9.44,343594.27,19.73
402627.37,23.12,9.44,343594.27,19.73
402627.37,23.12,9.44,343594.27,19.73
402627.89,23.13,9.45,343762.6,19.75
402248.95,23.14,9.45,343366.23,19.75
402564.63,23.16,9.48,343891.36,19.79
402333.05,23.16,9.48,343748.6,19.79
402480.42,23.18,9.5,343691.69,19.8
402290.95,23.18,9.5,343433.09,19.79
402101.47,23.19,9.5,343196.0,19.79
401941.47,23.18,9.5,343036.0,19.78
401752.0,23.18,9.5,342947.91,19.79
401449.26,23.17,9.49,342647.4,19.78
401690.84,23.19,9.51,342950.61,19.8
401501.37,23.19,9.51,342828.14,19.8
401354.0,23.2,9.51,342768.89,19.81
401122.42,23.2,9.51,342870.61,19.83
401459.79,23.23,9.54,342924.84,19.84
433504.95,25.11,9.32,254084.6,14.72
433326.0,25.12,9.33,253967.99,14.72
432966.42,25.1,9.31,253604.52,14.7
432966.42,25.1,9.31,253604.52,14.7
433146.95,25.12,9.33,253523.74,14.7
432957.47,25.13,9.34,253888.08,14.73
432979.05,25.14,9.35,253922.79,14.74
432979.05,25.14,9.35,253922.79,14.74
432768.53,25.14,9.35,253980.58,14.75
432768.53,25.14,9.35,253980.58,14.75
432768.53,25.14,9.35,253980.58,14.75
432557.47,25.13,9.34,253766.18,14.74
432215.89,25.12,9.33,253416.64,14.73
432215.89,25.12,9.33,253416.64,14.73
432215.89,25.12,9.33,253416.64,14.73
432311.16,25.13,9.35,253358.7,14.73
432132.21,25.14,9.35,253181.07,14.73
431437.47,25.16,9.37,253352.55,14.77
430174.32,25.2,9.41,253056.95,14.82
430005.89,25.21,9.42,253030.65,14.83
429795.37,25.21,9.42,252924.62,14.83
429700.63,25.22,9.43,252820.39,14.84
429951.26,25.24,9.45,252684.24,14.83
429772.32,25.24,9.45,252654.61,14.84
429593.37,25.25,9.46,253147.7,14.88
429773.89,25.27,9.48,252962.04,14.87
429605.47,25.27,9.48,252833.82,14.87
429510.74,25.28,9.49,252802.6,14.88
429510.74,25.28,9.49,252802.6,14.88
429302.84,25.27,9.48,252733.96,14.88
429451.79,25.29,9.5,252535.76,14.87
429451.79,25.29,9.5,252535.76,14.87
429272.84,25.3,9.51,252738.28,14.89
429093.89,25.3,9.51,252596.85,14.89
429093.89,25.3,9.51,252596.85,14.89
428946.53,25.31,9.52,252486.05,14.9
428787.47,25.3,9.52,253894.34,14.98
428619.05,25.31,9.52,255156.16,15.07
428524.32,25.32,9.53,255124.25,15.07
428345.37,25.32,9.53,255008.14,15.08
428345.37,25.32,9.53,255008.14,15.08
428166.42,25.33,9.54,254874.99,15.08
427788.53,25.34,9.55,253857.39,15.03
427620.11,25.34,9.55,252933.04,14.99
427441.16,25.34,9.56,253390.28,15.02
427441.16,25.34,9.56,253390.28,15.02
427021.16,25.33,9.55,253020.71,15.01
426873.79,25.34,9.55,252932.73,15.02
427134.95,25.36,9.57,252769.89,15.01
426985.89,25.36,9.57,253865.61,15.08
427320.74,25.39,9.6,253815.62,15.08
427172.21,25.38,9.59,253679.73,15.07
427492.74,25.41,9.62,253891.77,15.09
426993.26,25.39,9.6,253738.84,15.09
426635.37,25.4,9.61,253569.71,15.09
425288.0,25.44,9.65,253183.28,15.14
425330.63,25.45,9.66,253485.76,15.17
425141.16,25.46,9.67,253338.53,15.17
425402.32,25.48,9.69,253241.6,15.17
425193.26,25.47,9.68,254008.76,15.22
424972.21,25.47,9.68,253773.28,15.21
424877.47,25.48,9.69,253671.5,15.21
424698.53,25.49,9.7,253544.66,15.22
424698.53,25.49,9.7,253544.66,15.22
424519.58,25.49,9.7,253495.44,15.22
424340.63,25.5,9.71,254013.34,15.26
424193.26,25.5,9.71,253841.26,15.26
424024.84,25.51,9.72,253517.6,15.25
423845.89,25.51,9.72,253701.7,15.27
423751.16,25.52,9.73,253586.8,15.27
423530.11,25.53,9.74,253271.95,15.26
423942.84,25.55,9.76,253142.95,15.26
423763.89,25.56,9.77,253465.38,15.29
423443.89,25.55,9.76,253521.7,15.29
423694.53,25.57,9.78,253323.24,15.29
423367.05,25.56,9.77,253260.55,15.29
423367.58,25.57,9.78,254513.69,15.37
423272.84,25.58,9.79,254481.78,15.38
423104.42,25.58,9.79,253926.16,15.35
422799.16,25.58,9.79,252811.59,15.3
422493.89,25.58,9.79,252588.75,15.29
422314.95,25.58,9.79,252461.12,15.29
422136.0,25.59,9.8,252339.5,15.3
421957.05,25.59,9.8,252790.5,15.33
421850.63,25.59,9.8,252118.91,15.29
422132.84,25.61,9.82,251990.11,15.29
421964.42,25.62,9.83,251722.43,15.28
421869.68,25.63,9.84,251625.43,15.29
422128.42,25.65,9.86,251476.3,15.28
421808.42,25.64,9.85,251156.3,15.26
421808.42,25.64,9.85,251156.3,15.26
421576.84,25.64,9.85,251572.09,15.3
421576.84,25.64,9.85,251572.09,15.3
421209.16,25.62,9.83,251796.06,15.32
421209.16,25.62,9.83,251796.06,15.32
421125.47,25.63,9.84,251594.22,15.31
421166.42,25.64,9.85,252982.81,15.4
420987.47,25.64,9.85,252847.0,15.4
420808.53,25.65,9.86,252780.5,15.41
420524.32,25.64,9.86,251780.96,15.35
434338.74,26.5,8.61,259896.22,15.86
434190.74,26.5,8.6,259741.27,15.85
