ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7be2-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1584158.67,27.13,1.56,213378.21,3.65
1583902.94,27.13,1.56,213373.34,3.66
1583647.2,27.13,1.56,213329.57,3.66
1581601.29,27.14,1.56,213326.68,3.66
1581959.38,27.14,1.57,213384.16,3.66
1581959.38,27.14,1.57,213381.23,3.66
1581892.5,27.15,1.57,213470.35,3.66
1582081.95,27.15,1.58,213465.67,3.66
1581826.22,27.15,1.58,213460.8,3.66
1581826.22,27.15,1.58,213460.8,3.66
1581826.22,27.15,1.58,213456.33,3.66
1581570.48,27.15,1.58,213412.56,3.66
1581314.74,27.15,1.58,213405.16,3.66
1581314.74,27.15,1.58,213405.16,3.66
1581059.0,27.15,1.58,213397.76,3.66
1580803.26,27.15,1.58,213397.76,3.67
1580547.52,27.15,1.58,213390.36,3.67
1580547.52,27.15,1.58,213385.9,3.67
1580480.64,27.16,1.58,213380.78,3.67
1580224.9,27.16,1.58,213373.38,3.67
1579969.16,27.16,1.58,213371.1,3.67
1579713.42,27.16,1.58,213327.33,3.67
1580071.52,27.16,1.59,213242.75,3.67
1580004.64,27.17,1.59,213239.82,3.67
1579748.9,27.17,1.59,213234.99,3.67
1580035.25,27.17,1.6,213227.59,3.67
1580158.98,27.18,1.6,213128.07,3.67
1579931.33,27.18,1.6,212526.85,3.66
1580667.9,27.19,1.62,212998.59,3.66
1580412.16,27.19,1.62,212998.59,3.66
1580412.16,27.19,1.62,212954.82,3.66
1580412.16,27.19,1.62,212911.05,3.66
1580738.98,27.2,1.62,212357.95,3.65
1580738.98,27.2,1.62,212219.52,3.65
1580483.24,27.2,1.62,212219.52,3.65
1580557.1,27.2,1.63,212475.75,3.66
1580490.22,27.2,1.63,212475.75,3.66
1580679.67,27.21,1.64,212471.07,3.66
1580679.67,27.21,1.64,212548.26,3.66
1580423.94,27.21,1.64,212504.49,3.66
1580552.25,27.22,1.64,212460.72,3.66
1580485.36,27.22,1.64,212455.6,3.66
1580229.63,27.22,1.64,212455.6,3.66
1579973.89,27.22,1.64,212455.6,3.66
1579718.15,27.22,1.64,212411.83,3.66
1579462.41,27.22,1.65,212409.49,3.66
1579628.19,27.22,1.65,212365.72,3.66
1579372.45,27.22,1.65,212373.64,3.66
1579116.71,27.23,1.65,212368.77,3.66
1579306.16,27.23,1.66,212441.12,3.66
1579495.61,27.24,1.66,212436.44,3.66
1579239.88,27.24,1.66,212429.04,3.66
1579239.88,27.24,1.66,212385.27,3.66
1579429.33,27.24,1.67,212380.59,3.66
1577383.42,27.24,1.67,212373.19,3.67
1577457.28,27.25,1.67,212635.48,3.67
1577201.54,27.25,1.67,212630.66,3.67
1576945.8,27.25,1.68,212625.78,3.67
1576690.06,27.25,1.68,212582.01,3.67
1576763.93,27.25,1.68,212602.87,3.67
1577050.28,27.26,1.69,212600.35,3.67
1577050.28,27.26,1.69,212556.58,3.67
1577463.25,27.27,1.7,212450.61,3.67
1577463.25,27.27,1.7,212406.84,3.67
1577463.25,27.27,1.7,212547.87,3.67
1577749.6,27.28,1.7,212545.35,3.67
1575703.69,27.28,1.71,212537.95,3.68
1576082.57,27.29,1.71,213268.23,3.69
1575826.83,27.29,1.71,213263.41,3.69
1576016.28,27.29,1.72,213261.19,3.69
1575949.4,27.3,1.72,213258.66,3.69
1575693.66,27.3,1.72,213266.59,3.69
1575437.93,27.3,1.72,213261.41,3.7
1575182.19,27.3,1.72,213217.64,3.7
1574926.45,27.3,1.72,213173.87,3.69
1575115.9,27.3,1.73,213259.8,3.7
1574860.16,27.3,1.73,213254.92,3.7
1574604.42,27.3,1.73,213250.05,3.7
1574348.68,27.3,1.73,213206.28,3.7
1574348.68,27.3,1.73,213162.51,3.7
1574092.94,27.3,1.73,213118.74,3.7
1574026.06,27.31,1.73,212884.8,3.69
1573770.32,27.31,1.73,212882.52,3.69
1573898.63,27.31,1.74,212879.95,3.69
1573642.9,27.31,1.74,213059.89,3.7
1573929.25,27.32,1.75,213052.5,3.7
1574987.41,27.34,1.76,213794.72,3.71
1575273.77,27.34,1.77,214312.24,3.72
1575428.32,27.35,1.78,213987.6,3.72
1575172.59,27.35,1.78,214001.19,3.72
1575172.59,27.35,1.78,214001.19,3.72
1575172.59,27.35,1.78,213996.73,3.72
1574661.11,27.35,1.78,213989.33,3.72
1574850.56,27.36,1.78,213989.33,3.72
1575040.01,27.36,1.79,213989.33,3.72
1575040.01,27.36,1.79,213945.56,3.72
1575229.46,27.37,1.8,214031.49,3.72
1575229.46,27.37,1.8,214031.49,3.72
1574973.72,27.37,1.8,214132.13,3.72
1575163.18,27.38,1.8,214127.45,3.72
1575352.63,27.38,1.81,214125.17,3.72
1575352.63,27.38,1.81,214273.42,3.72
1575352.63,27.38,1.81,214216.05,3.72
1575096.89,27.38,1.81,214213.72,3.72
1575096.89,27.38,1.81,214209.25,3.72
1575096.89,27.38,1.81,214286.43,3.73
1575454.99,27.39,1.81,214324.3,3.73
1575199.25,27.39,1.81,214316.9,3.73
1574943.51,27.39,1.82,214309.5,3.73
1574943.51,27.39,1.82,214265.73,3.73
1575111.11,27.4,1.82,213914.38,3.72
1576524.08,27.42,1.85,214808.41,3.74
1576713.53,27.43,1.85,214880.76,3.74
1576713.53,27.43,1.85,214836.99,3.74
1576572.78,27.43,1.85,214663.66,3.73
1576317.04,27.43,1.85,214663.66,3.73
1576317.04,27.43,1.85,214663.66,3.73
1576061.3,27.43,1.85,214423.26,3.73
1576250.76,27.43,1.86,214495.61,3.73
1575995.02,27.43,1.86,214493.28,3.73
1575739.28,27.43,1.86,214493.14,3.73
1575483.54,27.43,1.86,214506.3,3.73
1575227.8,27.43,1.86,214519.89,3.74
1575301.66,27.44,1.86,214517.18,3.74
1575301.66,27.44,1.86,214512.71,3.74
1576464.3,27.46,1.88,215969.91,3.76
1576208.56,27.46,1.88,215967.57,3.76
1575952.83,27.46,1.88,215981.16,3.76
1575952.83,27.46,1.88,215979.49,3.76
1575990.27,27.46,1.88,216761.0,3.78
1575734.53,27.46,1.88,216753.83,3.78
1575478.79,27.46,1.89,216753.83,3.78
1575411.91,27.46,1.89,216748.71,3.78
1575156.17,27.46,1.89,216857.65,3.78
1574900.43,27.46,1.89,216850.25,3.78
1574900.43,27.46,1.89,216846.91,3.78
1574644.69,27.46,1.89,216839.52,3.78
1574388.95,27.46,1.89,216834.64,3.78
1574578.4,27.47,1.89,216834.64,3.78
1574746.0,27.48,1.9,216483.3,3.78
1574490.26,27.48,1.9,216475.9,3.78
1574644.82,27.48,1.91,216151.26,3.77
1574799.38,27.49,1.92,215826.62,3.77
1574799.38,27.49,1.92,218172.62,3.81
1574732.49,27.49,1.92,218261.74,3.81
1574732.49,27.49,1.92,218338.92,3.81
1574476.76,27.49,1.92,218295.15,3.81
1574792.65,27.5,1.93,218287.75,3.81
1574536.92,27.5,1.93,218287.75,3.81
1574281.18,27.5,1.93,218301.35,3.81
1574470.63,27.51,1.93,218387.28,3.82
1574214.89,27.51,1.93,218400.87,3.82
1573959.15,27.51,1.93,218400.87,3.82
1573714.33,27.51,1.93,217626.03,3.8
1573903.78,27.51,1.94,217893.51,3.81
1573882.13,27.52,1.94,217771.78,3.81
1573626.39,27.52,1.94,217766.91,3.81
1573912.74,27.52,1.95,217759.51,3.81
1573657.0,27.52,1.95,217729.76,3.81
1573657.0,27.52,1.95,217725.25,3.81
1573401.26,27.52,1.95,217717.85,3.81
1573145.52,27.52,1.95,217725.78,3.81
1573145.52,27.52,1.95,217722.85,3.81
1573145.52,27.52,1.95,217722.85,3.81
1573089.56,27.53,1.95,217203.9,3.8
1573279.01,27.53,1.96,217199.22,3.8
1573279.01,27.53,1.96,217194.7,3.8
1573205.16,27.54,1.96,217481.84,3.81
1572949.43,27.54,1.96,217438.07,3.81
1573024.2,27.54,1.97,216948.77,3.8
1573152.51,27.55,1.97,216941.37,3.8
1573341.96,27.55,1.98,217027.3,3.8
1573086.22,27.55,1.98,217023.68,3.8
1573284.07,27.56,1.98,217455.59,3.81
1573284.07,27.56,1.98,217453.31,3.81
1573570.42,27.56,1.99,217445.91,3.81
1573314.68,27.57,1.99,217444.32,3.81
1573504.14,27.57,2.0,217439.63,3.81
1573437.25,27.57,2.0,217434.52,3.81
1573181.52,27.57,2.0,217434.52,3.81
1572925.78,27.57,2.0,217429.69,3.81
1572670.04,27.57,2.0,217424.87,3.81
1572414.3,27.58,2.0,217381.1,3.81
1572158.56,27.58,2.0,217381.1,3.81
1571902.82,27.58,2.0,217376.22,3.81
1571647.08,27.58,2.0,217373.65,3.81
1571391.34,27.58,2.0,217368.47,3.81
1571135.61,27.58,2.0,217368.17,3.82
1571493.7,27.58,2.01,217425.42,3.82
1571426.82,27.59,2.01,217425.42,3.82
1571426.82,27.59,2.01,217381.65,3.82
1571359.94,27.59,2.02,217560.68,3.82
1571359.94,27.59,2.02,217637.86,3.82
1571433.8,27.59,2.02,217637.86,3.82
1571433.8,27.59,2.02,217594.09,3.82
1571433.8,27.59,2.02,217692.43,3.82
1571650.38,27.6,2.03,218053.13,3.83
1571804.93,27.61,2.03,217738.96,3.82
1571994.38,27.61,2.04,217738.96,3.82
1572160.16,27.62,2.05,217736.68,3.83
1571904.43,27.62,2.05,217734.4,3.83
1571648.69,27.62,2.05,217727.0,3.83
1571838.14,27.63,2.05,218148.44,3.83
1571582.4,27.63,2.05,218145.92,3.83
1571582.4,27.63,2.05,218102.15,3.83
1571326.66,27.63,2.05,218119.11,3.83
1571326.66,27.63,2.05,218061.75,3.83
1571326.66,27.63,2.05,218017.98,3.83
1571692.73,27.63,2.06,217933.4,3.83
1571341.37,27.63,2.06,217431.7,3.82
1571085.63,27.63,2.06,217426.52,3.82
1571085.63,27.63,2.06,217384.25,3.82
1571275.08,27.64,2.06,217539.31,3.83
1571275.08,27.64,2.06,217539.31,3.83
1571275.08,27.64,2.06,217822.32,3.83
1571208.2,27.64,2.06,217822.32,3.83
1570952.46,27.64,2.07,217959.57,3.83
1570885.58,27.64,2.07,217273.81,3.82
1570629.84,27.64,2.07,217383.94,3.83
1570629.84,27.64,2.07,217340.17,3.83
1570819.29,27.65,2.07,217426.1,3.83
1571036.82,27.65,2.08,217597.52,3.83
1570969.94,27.66,2.08,217686.64,3.83
1571043.8,27.66,2.09,217708.32,3.83
1571330.15,27.67,2.09,217779.94,3.83
1571074.42,27.67,2.09,217777.05,3.84
1571074.42,27.67,2.09,217750.29,3.83
1570818.68,27.67,2.09,217742.89,3.84
1570562.94,27.67,2.09,217917.54,3.84
1570728.72,27.67,2.1,217982.39,3.84
1570728.72,27.67,2.1,217919.73,3.84
1570472.98,27.67,2.1,217914.91,3.84
1570217.24,27.68,2.1,217910.04,3.84
1570515.17,27.68,2.11,218239.8,3.85
1570881.24,27.69,2.12,218232.4,3.85
1570625.5,27.69,2.12,218232.4,3.85
1570369.76,27.69,2.12,218232.4,3.85
1570444.54,27.7,2.12,217743.1,3.84
1570444.54,27.7,2.12,217711.35,3.84
1570188.8,27.7,2.12,217667.58,3.84
1570121.92,27.7,2.13,217662.46,3.84
1570311.37,27.71,2.13,217662.46,3.84
1570311.37,27.71,2.13,217662.46,3.84
1570083.71,27.71,2.13,217311.44,3.83
1569827.97,27.71,2.13,217389.47,3.84
1569494.62,27.7,2.13,217274.08,3.84
1569780.97,27.71,2.14,217271.55,3.84
1569525.23,27.71,2.14,217271.55,3.84
1569525.23,27.71,2.14,217271.55,3.84
1569525.23,27.71,2.14,217308.66,3.84
1569269.49,27.71,2.14,217303.79,3.84
1569467.34,27.72,2.14,217301.27,3.84
1569976.43,27.73,2.16,217443.26,3.84
1569976.43,27.73,2.16,217399.49,3.84
1569720.7,27.73,2.16,217407.42,3.84
1569653.81,27.73,2.16,217402.3,3.84
1569653.81,27.73,2.16,217397.79,3.84
1569653.81,27.73,2.16,217331.8,3.84
1569398.07,27.73,2.16,217326.98,3.84
1569142.34,27.73,2.16,217326.98,3.84
1569331.79,27.74,2.17,218299.37,3.86
1569076.05,27.74,2.17,218296.84,3.86
1568820.31,27.74,2.17,218253.07,3.86
1568564.57,27.74,2.17,218310.43,3.86
1568308.83,27.74,2.17,218247.59,3.86
1568053.09,27.74,2.17,218255.51,3.86
1567986.21,27.74,2.17,218322.32,3.86
1567730.47,27.74,2.17,218278.55,3.86
1567474.73,27.75,2.17,218276.03,3.86
1567474.73,27.75,2.17,218276.03,3.86
1567218.99,27.75,2.17,218271.15,3.86
1566963.26,27.75,2.17,218265.98,3.86
1566896.37,27.75,2.17,218354.32,3.87
1566829.49,27.75,2.18,218533.71,3.87
1567018.94,27.76,2.18,218619.64,3.87
1567018.94,27.76,2.18,218612.25,3.87
1566763.2,27.76,2.18,218575.18,3.87
1566507.47,27.76,2.18,218570.35,3.87
1566251.73,27.76,2.18,218565.17,3.87
1566251.73,27.76,2.18,218562.46,3.87
1565995.99,27.76,2.18,218560.18,3.87
1566185.44,27.76,2.19,218632.53,3.88
1566374.89,27.77,2.2,218718.46,3.88
1566119.15,27.77,2.2,218718.46,3.88
1565863.41,27.77,2.2,218711.06,3.88
1565863.41,27.77,2.2,218711.06,3.88
1566052.87,27.78,2.2,218796.99,3.88
1565797.13,27.78,2.2,218810.58,3.88
1565730.25,27.78,2.21,218805.46,3.88
1565474.51,27.78,2.21,218798.06,3.88
1565474.51,27.78,2.21,218754.29,3.88
1565218.77,27.78,2.21,218710.52,3.88
1565218.77,27.78,2.21,218710.52,3.88
1564877.7,27.78,2.21,218313.5,3.88
1564877.7,27.78,2.21,218311.28,3.88
1565067.15,27.78,2.21,218306.6,3.88
1564724.94,27.78,2.21,217975.46,3.87
1564668.98,27.79,2.21,217456.51,3.86
1564413.24,27.79,2.21,217453.99,3.86
1564157.5,27.79,2.21,217396.63,3.86
1565215.67,27.81,2.23,218138.85,3.88
1565148.79,27.81,2.24,218135.92,3.88
1565081.91,27.81,2.24,218135.02,3.88
1565271.36,27.82,2.24,218199.08,3.88
1565271.36,27.82,2.24,218149.32,3.88
1565015.62,27.82,2.24,218122.9,3.88
1565015.62,27.82,2.24,218122.67,3.88
1565278.05,27.82,2.25,218126.08,3.88
1565022.32,27.82,2.25,218125.85,3.88
1565022.32,27.82,2.25,218082.08,3.88
1564766.58,27.83,2.25,218038.31,3.88
1564425.51,27.82,2.25,217641.29,3.87
1564553.82,27.83,2.26,217641.29,3.87
1564840.17,27.84,2.26,217633.89,3.87
1564584.43,27.84,2.26,217582.19,3.87
1564782.28,27.84,2.27,217579.67,3.87
1564526.55,27.84,2.27,217535.9,3.87
1564207.17,27.84,2.27,217830.53,3.88
1564207.17,27.84,2.27,218306.66,3.89
1564493.52,27.85,2.27,218306.66,3.89
1564237.78,27.85,2.27,218222.08,3.88
1563982.04,27.85,2.27,218219.36,3.89
1563915.16,27.85,2.28,218214.24,3.89
1563659.42,27.85,2.28,218394.19,3.89
1563403.69,27.85,2.28,218389.32,3.89
1563403.69,27.85,2.28,218466.5,3.89
1563477.55,27.85,2.28,218722.74,3.9
1563835.65,27.86,2.29,219189.54,3.91
1564025.1,27.87,2.29,219261.89,3.91
1564025.1,27.87,2.29,219145.77,3.9
1563769.36,27.87,2.29,219047.43,3.9
1563958.81,27.87,2.3,219042.75,3.9
1563703.07,27.87,2.3,219039.82,3.9
1563857.63,27.88,2.31,218725.65,3.9
1564047.08,27.89,2.31,218725.65,3.9
1564047.08,27.89,2.31,218725.65,3.9
1563980.2,27.89,2.32,218727.66,3.9
1563980.2,27.89,2.32,218723.15,3.9
1563980.2,27.89,2.32,218762.07,3.9
1563724.46,27.89,2.32,218718.3,3.9
1563657.58,27.89,2.32,218713.18,3.9
1563401.84,27.89,2.32,219120.44,3.91
1563146.1,27.9,2.32,219078.78,3.91
1563300.66,27.9,2.33,218764.61,3.9
1563044.92,27.9,2.33,218720.84,3.9
1562978.04,27.91,2.33,218809.96,3.91
1562911.16,27.91,2.34,218808.64,3.91
1562655.42,27.91,2.34,218707.51,3.91
1562655.42,27.91,2.34,218702.99,3.91
1562399.68,27.91,2.34,218695.59,3.91
1562143.94,27.91,2.34,218688.2,3.91
1562077.06,27.91,2.34,218777.32,3.91
1561821.32,27.91,2.34,218784.69,3.91
1561754.44,27.92,2.34,218784.75,3.91
1561498.7,27.92,2.34,218779.92,3.91
1561498.7,27.92,2.34,218736.15,3.91
1561785.05,27.92,2.35,219253.54,3.92
1561974.5,27.93,2.36,219505.83,3.92
1562332.6,27.94,2.36,219735.23,3.93
1562076.86,27.94,2.36,219735.23,3.93
1562009.98,27.94,2.37,219980.73,3.93
1561754.24,27.94,2.37,219936.96,3.93
1561687.36,27.94,2.37,219931.84,3.94
1561687.36,27.94,2.37,219928.51,3.94
1561620.48,27.95,2.37,219928.51,3.94
1561818.33,27.95,2.38,219921.11,3.94
1561562.59,27.95,2.38,219916.29,3.94
1561306.85,27.95,2.38,219929.88,3.94
1561306.85,27.95,2.38,219929.88,3.94
1561051.11,27.95,2.38,219905.08,3.94
1560984.23,27.96,2.38,219902.37,3.94
1561173.68,27.96,2.39,219902.37,3.94
1560917.94,27.96,2.39,219936.5,3.94
1561284.01,27.97,2.4,220017.57,3.94
1561028.28,27.97,2.4,219970.01,3.94
1560772.54,27.97,2.4,220014.7,3.94
1560516.8,27.97,2.4,220022.62,3.94
1560516.8,27.97,2.4,219978.85,3.94
1560261.06,27.97,2.4,219992.44,3.94
1560005.32,27.97,2.4,219992.44,3.94
1559938.44,27.97,2.4,219987.32,3.95
1560296.54,27.98,2.41,219987.27,3.95
1559554.95,27.97,2.4,219195.47,3.93
1559554.95,27.97,2.4,219062.57,3.93
1559488.07,27.98,2.4,219062.57,3.93
1559669.12,27.98,2.41,219339.31,3.94
1559858.57,27.99,2.41,219339.31,3.94
1559858.57,27.99,2.41,219322.49,3.94
1559602.83,27.99,2.42,219251.02,3.93
1559535.95,27.99,2.42,218565.26,3.92
1559280.21,27.99,2.42,218573.19,3.92
1559289.57,27.99,2.42,218876.6,3.93
1560774.55,28.02,2.45,219951.12,3.95
1560518.81,28.02,2.45,219844.65,3.95
1560518.81,28.02,2.45,219844.65,3.95
1560805.16,28.03,2.45,219933.21,3.95
1560349.97,28.02,2.45,219275.02,3.94
1560094.23,28.02,2.45,219267.62,3.94
1559838.49,28.02,2.45,219281.21,3.94
1559838.49,28.02,2.45,219537.16,3.94
1560004.27,28.03,2.45,219899.89,3.95
1560004.27,28.03,2.45,219939.31,3.95
1559748.53,28.03,2.46,219937.03,3.95
1559937.98,28.04,2.46,220363.56,3.96
1559871.1,28.04,2.46,220358.44,3.96
1559871.1,28.04,2.46,220301.08,3.96
1559804.22,28.04,2.47,220390.2,3.96
1559548.48,28.04,2.47,220382.8,3.96
1559834.83,28.05,2.47,220462.65,3.96
1560024.28,28.05,2.48,220459.77,3.96
1559957.4,28.06,2.48,220454.65,3.96
1560031.26,28.06,2.49,220476.33,3.97
1559775.52,28.06,2.49,220471.45,3.97
1559708.64,28.06,2.49,220387.27,3.97
1559708.64,28.06,2.49,220384.99,3.97
1559452.9,28.07,2.49,220382.06,3.97
1559452.9,28.07,2.49,220382.06,3.97
1559386.02,28.07,2.49,220376.94,3.97
1559130.28,28.07,2.49,220376.94,3.97
1559130.28,28.07,2.49,220454.12,3.97
1559284.84,28.08,2.5,220129.48,3.96
1559228.88,28.08,2.51,219610.54,3.95
1559162.0,28.08,2.51,219610.54,3.96
1558906.26,28.08,2.51,219605.66,3.96
1558650.52,28.08,2.51,219603.44,3.96
1558394.78,28.08,2.51,219600.87,3.96
1558394.78,28.08,2.51,219513.71,3.96
1558327.9,28.09,2.51,219513.71,3.96
1558327.9,28.09,2.51,219513.71,3.96
1558517.35,28.09,2.52,219378.54,3.95
1558684.94,28.1,2.53,219027.2,3.95
1558429.21,28.1,2.53,219040.79,3.95
1558557.52,28.11,2.53,219033.39,3.95
1558843.87,28.11,2.54,218989.62,3.95
1558588.13,28.11,2.54,218989.62,3.95
1558332.39,28.11,2.54,218987.4,3.95
1558332.39,28.11,2.54,218984.87,3.95
1558690.49,28.12,2.55,218999.34,3.95
1558879.94,28.13,2.55,219051.93,3.95
1558879.94,28.13,2.55,219049.05,3.95
1558624.2,28.13,2.55,219098.62,3.95
1558368.46,28.13,2.55,219098.62,3.95
1558301.58,28.13,2.56,219095.73,3.96
1558667.65,28.14,2.56,219947.62,3.97
1558411.91,28.14,2.57,219947.62,3.97
1558156.17,28.14,2.57,219864.71,3.97
1557900.44,28.14,2.57,221017.85,3.99
1558089.89,28.15,2.57,221013.17,3.99
1558218.2,28.15,2.58,221010.28,3.99
1558407.65,28.16,2.58,221082.63,3.99
1558597.1,28.16,2.59,221072.69,3.99
1558341.36,28.16,2.59,221069.98,4.0
1558274.48,28.17,2.59,221064.86,4.0
1558480.88,28.17,2.6,221017.15,4.0
1558678.73,28.18,2.6,221023.14,4.0
1558611.85,28.18,2.61,221018.02,4.0
1558356.11,28.18,2.61,221015.44,4.0
1558100.37,28.18,2.61,221008.05,4.0
1558289.82,28.19,2.61,221126.83,4.0
1558289.82,28.19,2.61,221185.89,4.0
1558479.27,28.19,2.62,221183.36,4.0
1558479.27,28.19,2.62,221180.84,4.0
1558479.27,28.19,2.62,222217.27,4.02
1558223.54,28.19,2.62,222225.19,4.02
1557967.8,28.19,2.62,222217.79,4.02
1557712.06,28.2,2.62,222217.79,4.02
1557456.32,28.2,2.62,222389.65,4.03
1557389.44,28.2,2.62,222318.88,4.03
1557389.44,28.2,2.62,222275.11,4.02
1557133.7,28.2,2.63,222170.86,4.02
1557133.7,28.2,2.63,222170.86,4.02
1556877.96,28.2,2.63,222227.96,4.03
1557067.41,28.21,2.63,222313.89,4.03
1556811.67,28.21,2.63,222309.07,4.03
1556555.93,28.21,2.63,222301.67,4.03
1556300.2,28.21,2.63,222301.67,4.03
1556044.46,28.21,2.63,222276.88,4.03
1556199.01,28.22,2.64,221962.71,4.02
1555943.28,28.22,2.64,221905.34,4.02
1555687.54,28.22,2.64,221861.57,4.02
1555431.8,28.22,2.64,221919.23,4.03
1555431.8,28.22,2.64,221786.34,4.02
1555176.06,28.22,2.64,221337.79,4.02
1554920.32,28.22,2.64,221332.92,4.02
1555109.77,28.22,2.65,221296.68,4.02
1555109.77,28.22,2.65,221296.68,4.02
1555042.89,28.23,2.65,221385.25,4.02
1554976.01,28.23,2.66,221564.59,4.02
1554701.55,28.23,2.65,221190.06,4.02
1554445.81,28.23,2.65,221184.89,4.02
1554190.07,28.23,2.65,221184.89,4.02
1554379.52,28.23,2.66,221184.89,4.02
1554745.59,28.24,2.67,222129.01,4.03
1554489.85,28.24,2.67,222129.01,4.04
1554655.63,28.25,2.67,222085.24,4.04
1555551.78,28.26,2.69,222790.06,4.05
1555484.89,28.27,2.69,222790.06,4.05
1555229.15,28.27,2.69,222782.67,4.05
1554973.42,28.27,2.69,222782.67,4.05
1555516.29,28.28,2.71,222860.96,4.05
1555260.55,28.28,2.71,222860.96,4.05
1555004.82,28.28,2.71,222856.09,4.05
1554549.62,28.28,2.7,222197.9,4.04
1554218.03,28.27,2.7,221816.09,4.04
1554415.88,28.28,2.71,221808.7,4.04
1554160.14,28.28,2.71,221805.76,4.04
1554446.5,28.29,2.71,222267.1,4.04
1554635.95,28.29,2.72,222267.1,4.05
1554709.81,28.3,2.72,222266.87,4.05
1554454.07,28.3,2.73,222264.29,4.05
1554198.33,28.3,2.73,222264.29,4.05
1553942.59,28.3,2.73,222330.81,4.05
1553730.79,28.3,2.73,222018.94,4.04
1553475.05,28.3,2.73,222016.72,4.04
1553888.03,28.31,2.74,221910.75,4.04
1553888.03,28.31,2.74,221906.28,4.04
1553888.03,28.31,2.74,221899.02,4.04
1553632.29,28.31,2.74,221825.13,4.04
1553786.84,28.32,2.75,221500.49,4.04
1553125.04,28.31,2.74,220738.63,4.02
1553058.16,28.32,2.74,220827.75,4.03
1552717.09,28.32,2.74,220430.72,4.02
1552650.21,28.32,2.74,220519.85,4.02
1552583.33,28.32,2.75,220516.92,4.02
1552583.33,28.32,2.75,220519.82,4.02
1552869.68,28.33,2.75,220519.82,4.02
1552613.94,28.33,2.76,220472.26,4.02
1552358.2,28.33,2.76,220472.26,4.02
1552102.46,28.33,2.76,220468.4,4.02
1552035.58,28.33,2.76,220772.93,4.03
1551968.7,28.34,2.76,220767.81,4.03
1551968.7,28.34,2.76,220799.55,4.03
1552326.8,28.34,2.77,220797.03,4.03
1552326.8,28.34,2.77,220797.03,4.03
1552326.8,28.34,2.77,220789.76,4.03
1552071.06,28.34,2.77,220782.36,4.03
1552484.03,28.36,2.78,220676.39,4.03
1552484.03,28.36,2.78,220970.63,4.04
1552228.29,28.36,2.78,220970.63,4.04
1552228.29,28.36,2.78,220918.94,4.04
1551972.55,28.36,2.78,221104.37,4.04
1551716.82,28.36,2.78,221101.23,4.04
1551461.08,28.36,2.79,221101.23,4.04
1551205.34,28.36,2.79,221206.01,4.04
1551571.41,28.37,2.79,221770.82,4.05
1551315.67,28.37,2.79,221763.65,4.06
1551315.67,28.37,2.79,221719.88,4.05
1551248.79,28.37,2.8,221947.8,4.06
1551322.65,28.38,2.8,222122.13,4.06
1551322.65,28.38,2.8,222216.46,4.06
1551066.91,28.38,2.8,222224.39,4.07
1551066.91,28.38,2.8,222108.27,4.06
1551066.91,28.38,2.8,222103.75,4.06
1550811.17,28.38,2.8,222103.75,4.06
1550437.58,28.37,2.8,222261.71,4.07
1550511.45,28.38,2.8,222572.38,4.07
1550255.71,28.38,2.8,222567.51,4.07
1550445.16,28.38,2.81,222607.85,4.08
1550189.42,28.38,2.81,222603.03,4.08
1550475.77,28.39,2.82,222600.75,4.08
1550665.22,28.4,2.82,222517.06,4.07
1550409.49,28.4,2.82,222512.18,4.08
1550342.6,28.4,2.83,222512.18,4.08
1550416.47,28.4,2.83,222533.86,4.08
1550160.73,28.41,2.83,222490.09,4.08
1550447.08,28.41,2.84,222496.17,4.08
1550191.34,28.41,2.84,222488.78,4.08
1550582.1,28.42,2.85,222726.1,4.08
1550779.95,28.43,2.85,222723.82,4.08
1550779.95,28.43,2.85,222723.82,4.08
1550524.21,28.43,2.85,222723.82,4.08
1550457.33,28.43,2.86,222721.54,4.08
1550743.68,28.44,2.86,222793.16,4.09
1550516.02,28.44,2.86,222191.94,4.08
1550516.02,28.44,2.86,222148.17,4.07
1550260.28,28.44,2.86,222161.76,4.08
1550004.54,28.44,2.86,222128.32,4.08
1549748.81,28.44,2.87,222128.32,4.08
1549822.67,28.44,2.87,222126.1,4.08
1549822.67,28.44,2.87,222121.59,4.08
1549755.79,28.45,2.87,222210.71,4.08
1549500.05,28.45,2.87,222201.74,4.08
1549244.31,28.45,2.87,222209.67,4.08
1548988.57,28.45,2.87,222631.06,4.09
1548732.83,28.45,2.88,222631.06,4.09
1548477.09,28.45,2.88,222629.46,4.09
1548221.35,28.45,2.88,222572.1,4.09
1547965.62,28.45,2.88,222585.69,4.09
1548323.71,28.46,2.88,222289.02,4.09
1548323.71,28.46,2.88,222231.66,4.08
