ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
1075,5108,4741590,6212,4741590
1075,5108,4742590,6212,4742590
1075,5108,4743400,6212,4743400
1075,5108,4744400,6212,4744400
1075,5108,4745400,6212,4745400
1076,5116,4746210,6212,4746210
1076,5116,4747210,6212,4747210
1076,5116,4747860,6212,4747860
1076,5116,4748860,6212,4748860
1076,5116,4748860,6212,4748860
1076,5116,4749450,6212,4749450
1076,5116,4749920,6212,4749920
1076,5116,4750920,6212,4750920
1076,5116,4751150,6212,4751150
1076,5116,4751960,6212,4751960
1076,5116,4752960,6212,4752960
1077,5124,4753960,6212,4753960
1077,5124,4754430,6212,4754430
1077,5124,4755240,6212,4755240
1077,5124,4756240,6212,4756240
1077,5124,4756710,6212,4756710
1077,5124,4757710,6212,4757710
1077,5124,4758710,6212,4758710
1077,5124,4759710,6212,4759710
1077,5124,4760080,6212,4760080
1077,5124,4761080,6212,4761080
1078,5132,4762080,6212,4762080
1078,5132,4763080,6212,4763080
1078,5132,4763080,6212,4763080
1078,5132,4763890,6212,4763890
1078,5132,4764890,6212,4764890
1078,5132,4765700,6212,4765700
1078,5132,4766160,6212,4766160
1078,5132,4766480,6212,4766480
1078,5132,4767290,6212,4767290
1078,5132,4768290,6212,4768290
1079,5140,4769290,6212,4769290
1079,5140,4770290,6212,4770290
1079,5140,4770760,6212,4770760
1079,5140,4771760,6212,4771760
1079,5140,4771760,6212,4771760
1079,5140,4772760,6212,4772760
1079,5140,4773570,6212,4773570
1079,5140,4773680,6212,4773680
1079,5140,4773680,6212,4773680
1079,5140,4774230,6212,4774230
1079,5140,4775230,6212,4775230
1080,5148,4776040,6212,4776040
1080,5148,4777040,6212,4777040
1080,5148,4778040,6212,4778040
1080,5148,4778510,6212,4778510
1080,5148,4779510,6212,4779510
1080,5148,4779980,6212,4779980
1080,5148,4780980,6212,4780980
1080,5148,4781140,6212,4781140
1080,5148,4782140,6212,4782140
1080,5148,4783140,6212,4783140
1080,5148,4783370,6212,4783370
1081,5156,4784370,6212,4784370
1081,5156,4784740,6212,4784740
1081,5156,4785740,6212,4785740
1081,5156,4786060,6212,4786060
1081,5156,4787060,6212,4787060
1081,5156,4788060,6212,4788060
1081,5156,4788530,6212,4788530
1081,5156,4789340,6212,4789340
1081,5156,4790150,6212,4790150
1081,5156,4790370,6212,4790370
1081,5156,4791370,6212,4791370
1082,5164,4792370,6212,4792370
1082,5164,4793020,6212,4793020
1082,5164,4794020,6212,4794020
1082,5164,4794490,6212,4794490
1082,5164,4794650,6212,4794650
1082,5164,4795650,6212,4795650
1082,5164,4796650,6212,4796650
1082,5164,4797650,6212,4797650
1082,5164,4798650,6212,4798650
1083,5172,4799650,6212,4799650
1083,5172,4800650,6212,4800650
1083,5172,4801650,6212,4801650
1083,5172,4802120,6212,4802120
1083,5172,4803120,6212,4803120
1083,5172,4804120,6212,4804120
1083,5172,4804350,6212,4804350
1083,5172,4805350,6212,4805350
1083,5172,4806350,6212,4806350
1083,5172,4807350,6212,4807350
1084,5180,4808350,6212,4808350
1084,5180,4808820,6212,4808820
1084,5180,4809630,6212,4809630
1084,5180,4810630,6212,4810630
1084,5180,4811630,6212,4811630
1084,5180,4812630,6212,4812630
1084,5180,4813630,6212,4813630
1084,5180,4814630,6212,4814630
1085,5188,4815630,6212,4815630
1085,5188,4816440,6212,4816440
1085,5188,4816440,6212,4816440
1085,5188,4817440,6212,4817440
1085,5188,4818440,6212,4818440
1085,5188,4819440,6212,4819440
1085,5188,4820440,6212,4820440
1085,5188,4820900,6212,4820900
1085,5188,4821900,6212,4821900
1085,5188,4822900,6212,4822900
1086,5196,4823710,6212,4823710
1086,5196,4824710,6212,4824710
1086,5196,4825180,6212,4825180
1086,5196,4826180,6212,4826180
1086,5196,4827180,6212,4827180
1086,5196,4827340,6212,4827340
1086,5196,4828340,6212,4828340
1086,5196,4829150,6212,4829150
1086,5196,4830150,6212,4830150
1087,5204,4831150,6212,4831150
1087,5204,4832150,6212,4832150
1087,5204,4832960,6212,4832960
1087,5204,4832960,6212,4832960
1087,5204,4833960,6212,4833960
1087,5204,4834960,6212,4834960
1087,5204,4835960,6212,4835960
1087,5204,4836960,6212,4836960
1087,5204,4837610,6212,4837610
1088,5212,4838610,6212,4838610
1088,5212,4839080,6212,4839080
1088,5212,4839560,6212,4839560
1088,5212,4840560,6212,4840560
1088,5212,4841560,6212,4841560
1088,5212,4842370,6212,4842370
1088,5212,4843370,6212,4843370
1088,5212,4844370,6212,4844370
1088,5212,4845370,6212,4845370
1089,5220,4846370,6212,4846370
1089,5220,4847370,6212,4847370
1089,5220,4847370,6212,4847370
1089,5220,4848180,6212,4848180
1089,5220,4848410,6212,4848410
1089,5220,4849220,6212,4849220
1089,5220,4850220,6212,4850220
1089,5220,4850680,6212,4850680
1089,5220,4851680,6212,4851680
1089,5220,4852680,6212,4852680
1089,5220,4853230,6212,4853230
1090,5228,4854230,6212,4854230
1090,5228,4854700,6212,4854700
1090,5228,4855020,6212,4855020
1090,5228,4856020,6212,4856020
1090,5228,4857020,6212,4857020
1090,5228,4858020,6212,4858020
1090,5228,4858830,6212,4858830
1090,5228,4859830,6212,4859830
1090,5228,4860150,6212,4860150
1091,5236,4861150,6212,4861150
1091,5236,4861150,6212,4861150
1091,5236,4861800,6212,4861800
1091,5236,4862800,6212,4862800
1091,5236,4863120,6212,4863120
1091,5236,4863280,6212,4863280
1091,5236,4863600,6212,4863600
1091,5236,4864600,6212,4864600
1091,5236,4864830,6212,4864830
1091,5236,4865300,6212,4865300
1091,5236,4865760,6212,4865760
1091,5236,4866760,6212,4866760
1091,5236,4867760,6212,4867760
1092,5244,4868570,6212,4868570
1092,5244,4869380,6212,4869380
1092,5244,4869700,6212,4869700
1092,5244,4870700,6212,4870700
1092,5244,4871700,6212,4871700
1092,5244,4872020,6212,4872020
1092,5244,4873020,6212,4873020
1092,5244,4874020,6212,4874020
1092,5244,4874180,6212,4874180
1092,5244,4874990,6212,4874990
1092,5244,4875450,6212,4875450
1093,5252,4876260,6212,4876260
1093,5252,4877070,6212,4877070
1093,5252,4878070,6212,4878070
1093,5252,4878880,6212,4878880
1093,5252,4879880,6212,4879880
1093,5252,4880880,6212,4880880
1093,5252,4880880,6212,4880880
1093,5252,4881880,6212,4881880
1093,5252,4882880,6212,4882880
1094,5260,4883690,6212,4883690
1094,5260,4884160,6212,4884160
1094,5260,4884970,6212,4884970
1094,5260,4885970,6212,4885970
1094,5260,4886290,6212,4886290
1094,5260,4886750,6212,4886750
1094,5260,4887220,6212,4887220
1094,5260,4888220,6212,4888220
1094,5260,4889220,6212,4889220
1094,5260,4890220,6212,4890220
1095,5268,4890690,6212,4890690
1095,5268,4891690,6212,4891690
1095,5268,4892690,6212,4892690
1095,5268,4893160,6212,4893160
1095,5268,4893630,6212,4893630
1095,5268,4894220,6212,4894220
1095,5268,4895220,6212,4895220
1095,5268,4895220,6212,4895220
1095,5268,4895540,6212,4895540
1095,5268,4896540,6212,4896540
1095,5268,4897540,6212,4897540
1095,5268,4898540,6212,4898540
1096,5276,4899190,6212,4899190
1096,5276,4900190,6212,4900190
1096,5276,4900510,6212,4900510
1096,5276,4901320,6212,4901320
1096,5276,4901780,6212,4901780
1096,5276,4902250,6212,4902250
1096,5276,4903250,6212,4903250
1096,5276,4903410,6212,4903410
1096,5276,4904410,6212,4904410
1096,5276,4905220,6212,4905220
1096,5276,4905220,6212,4905220
1097,5284,4906220,6212,4906220
1097,5284,4907030,6212,4907030
1097,5284,4908030,6212,4908030
1097,5284,4908840,6212,4908840
1097,5284,4909650,6212,4909650
1097,5284,4910650,6212,4910650
1097,5284,4911120,6212,4911120
1097,5284,4911590,6212,4911590
1097,5284,4912050,6212,4912050
1097,5284,4913050,6212,4913050
1098,5292,4914050,6212,4914050
1098,5292,4914860,6212,4914860
1098,5292,4914860,6212,4914860
1098,5292,4915670,6212,4915670
1098,5292,4916670,6212,4916670
1098,5292,4916890,6212,4916890
1098,5292,4917360,6212,4917360
1098,5292,4918170,6212,4918170
1098,5292,4919170,6212,4919170
1098,5292,4920170,6212,4920170
1098,5292,4921170,6212,4921170
1099,5300,4922170,6212,4922170
1099,5300,4923170,6212,4923170
1099,5300,4924170,6212,4924170
1099,5300,4924820,6212,4924820
1099,5300,4925290,6212,4925290
1099,5300,4926290,6212,4926290
1099,5300,4927290,6212,4927290
1099,5300,4928290,6212,4928290
1100,5308,4929290,6212,4929290
1100,5308,4930290,6212,4930290
1100,5308,4931290,6212,4931290
1100,5308,4931760,6212,4931760
1100,5308,4932760,6212,4932760
1100,5308,4933230,6212,4933230
1100,5308,4934230,6212,4934230
1100,5308,4935230,6212,4935230
1101,5316,4936230,6212,4936230
1101,5316,4937230,6212,4937230
1101,5316,4938230,6212,4938230
1101,5316,4939230,6212,4939230
1101,5316,4939700,6212,4939700
1101,5316,4940700,6212,4940700
1101,5316,4941700,6212,4941700
1101,5316,4942700,6212,4942700
1101,5316,4943700,6212,4943700
1102,5324,4944700,6212,4944700
1102,5324,4944930,6212,4944930
1102,5324,4945930,6212,4945930
1102,5324,4946400,6212,4946400
1102,5324,4946560,6212,4946560
1102,5324,4947560,6212,4947560
1102,5324,4947560,6212,4947560
1102,5324,4948560,6212,4948560
1102,5324,4949560,6212,4949560
1102,5324,4950110,6212,4950110
1102,5324,4951110,6212,4951110
1103,5332,4951920,6212,4951920
1103,5332,4952920,6212,4952920
1103,5332,4953920,6212,4953920
1103,5332,4954390,6212,4954390
1103,5332,4954660,6212,4954660
1103,5332,4955660,6212,4955660
1103,5332,4956660,6212,4956660
1103,5332,4957470,6212,4957470
1103,5332,4958470,6212,4958470
1103,5332,4958790,6212,4958790
1103,5332,4959790,6212,4959790
1104,5340,4960440,6212,4960440
1104,5340,4961250,6212,4961250
1104,5340,4962060,6212,4962060
1104,5340,4962870,6212,4962870
1104,5340,4962870,6212,4962870
1104,5340,4963870,6212,4963870
1104,5340,4964680,6212,4964680
1104,5340,4965490,6212,4965490
1104,5340,4966080,6212,4966080
1105,5348,4967080,6212,4967080
1105,5348,4967540,6212,4967540
1105,5348,4968540,6212,4968540
1105,5348,4969010,6212,4969010
1105,5348,4969240,6212,4969240
1105,5348,4970240,6212,4970240
1105,5348,4971240,6212,4971240
1105,5348,4971400,6212,4971400
1105,5348,4971870,6212,4971870
1105,5348,4972340,6212,4972340
1106,5356,4973340,6212,4973340
1106,5356,4974150,6212,4974150
1106,5356,4975150,6212,4975150
1106,5356,4976150,6212,4976150
1106,5356,4976620,6212,4976620
1107,5364,4977620,6212,4977620
1107,5364,4977850,6212,4977850
1107,5364,4978850,6212,4978850
1107,5364,4979320,6212,4979320
1107,5364,4980320,6212,4980320
1107,5364,4981130,6212,4981130
1107,5364,4982130,6212,4982130
1107,5364,4983130,6212,4983130
1107,5364,4984130,6212,4984130
1107,5364,4984130,6212,4984130
1107,5364,4984600,6212,4984600
1107,5364,4985600,6212,4985600
1107,5364,4986410,6212,4986410
1107,5364,4986880,6212,4986880
1107,5364,4986880,6212,4986880
1108,5372,4987690,6212,4987690
1108,5372,4987690,6212,4987690
1108,5372,4987850,6212,4987850
1108,5372,4988320,6212,4988320
1108,5372,4989320,6212,4989320
1108,5372,4989790,6212,4989790
1108,5372,4990600,6212,4990600
1108,5372,4991600,6212,4991600
1108,5372,4992070,6212,4992070
1108,5372,4992880,6212,4992880
1108,5372,4993880,6212,4993880
1108,5372,4994880,6212,4994880
1109,5380,4995880,6212,4995880
1109,5380,4996880,6212,4996880
1109,5380,4997880,6212,4997880
1109,5380,4998430,6212,4998430
1109,5380,4998430,6212,4998430
1109,5380,4999430,6212,4999430
1109,5380,4999800,6212,4999800
1109,5380,5000350,6212,5000350
1109,5380,5001350,6212,5001350
1109,5380,5002350,6212,5002350
1110,5388,5003350,6212,5003350
1110,5388,5004350,6212,5004350
1110,5388,5005350,6212,5005350
1110,5388,5005670,6212,5005670
1110,5388,5006670,6212,5006670
1110,5388,5007670,6212,5007670
1110,5388,5008670,6212,5008670
1110,5388,5009130,6212,5009130
1110,5388,5009940,6212,5009940
1111,5396,5010940,6212,5010940
1111,5396,5011940,6212,5011940
1111,5396,5012940,6212,5012940
1111,5396,5013940,6212,5013940
1111,5396,5014940,6212,5014940
1111,5396,5014940,6212,5014940
1111,5396,5015750,6212,5015750
1111,5396,5016750,6212,5016750
1111,5396,5017750,6212,5017750
1112,5404,5018750,6212,5018750
1112,5404,5019750,6212,5019750
1112,5404,5020560,6212,5020560
1112,5404,5021560,6212,5021560
1112,5404,5022370,6212,5022370
1112,5404,5023370,6212,5023370
1112,5404,5024370,6212,5024370
1112,5404,5025370,6212,5025370
1113,5412,5026180,6212,5026180
1113,5412,5027180,6212,5027180
1113,5412,5027990,6212,5027990
1113,5412,5028800,6212,5028800
1113,5412,5029260,6212,5029260
1113,5412,5029910,6212,5029910
1113,5412,5030910,6212,5030910
1113,5412,5031910,6212,5031910
1113,5412,5032910,6212,5032910
1114,5420,5033910,6212,5033910
1114,5420,5034720,6212,5034720
1114,5420,5035720,6212,5035720
1114,5420,5036720,6212,5036720
1114,5420,5037720,6212,5037720
1114,5420,5038720,6212,5038720
1114,5420,5039310,6212,5039310
1114,5420,5040310,6212,5040310
1115,5428,5041310,6212,5041310
1115,5428,5042310,6212,5042310
1115,5428,5043310,6212,5043310
1115,5428,5044310,6212,5044310
1115,5428,5044780,6212,5044780
1115,5428,5044780,6212,5044780
1115,5428,5045590,6212,5045590
1115,5428,5046050,6212,5046050
1115,5428,5047050,6212,5047050
1115,5428,5047520,6212,5047520
1115,5428,5047840,6212,5047840
1116,5436,5048840,6212,5048840
1116,5436,5049840,6212,5049840
1116,5436,5050840,6212,5050840
1116,5436,5051840,6212,5051840
1116,5436,5052210,6212,5052210
1116,5436,5053210,6212,5053210
1116,5436,5054210,6212,5054210
1116,5436,5055210,6212,5055210
1116,5436,5055670,6212,5055670
1116,5436,5055670,6212,5055670
1116,5436,5055830,6212,5055830
1116,5436,5056830,6212,5056830
1117,5444,5057830,6212,5057830
1117,5444,5058830,6212,5058830
1117,5444,5059830,6212,5059830
1117,5444,5060640,6212,5060640
1117,5444,5060640,6212,5060640
1117,5444,5064640,6212,5064640
1118,5452,5064860,6212,5064860
1118,5452,5065860,6212,5065860
1118,5452,5065860,6212,5065860
1118,5452,5066860,6212,5066860
1118,5452,5067860,6212,5067860
1119,5460,5075860,6212,5075860
1119,5460,5076860,6212,5076860
1119,5460,5077670,6212,5077670
1119,5460,5078480,6212,5078480
1119,5460,5079480,6212,5079480
1120,5468,5080480,6212,5080480
1120,5468,5080950,6212,5080950
1120,5468,5081950,6212,5081950
1120,5468,5082760,6212,5082760
1120,5468,5083570,6212,5083570
1121,5476,5091570,6212,5091570
1121,5476,5092570,6212,5092570
1121,5476,5093570,6212,5093570
1121,5476,5094570,6212,5094570
1121,5476,5095570,6212,5095570
1122,5484,5096220,6212,5096220
1122,5484,5097030,6212,5097030
1122,5484,5098030,6212,5098030
1122,5484,5099030,6212,5099030
1122,5484,5100030,6212,5100030
1122,5484,5100350,6212,5100350
1122,5484,5100580,6212,5100580
1122,5484,5100580,6212,5100580
1122,5484,5101580,6212,5101580
1122,5484,5101580,6212,5101580
1122,5484,5102050,6212,5102050
1122,5484,5103050,6212,5103050
1123,5492,5104050,6212,5104050
1123,5492,5104700,6212,5104700
1123,5492,5108700,6212,5108700
1123,5492,5109510,6212,5109510
1123,5492,5110320,6212,5110320
1124,5500,5111320,6212,5111320
1124,5500,5112320,6212,5112320
1124,5500,5113320,6212,5113320
1124,5500,5113540,6212,5113540
1124,5500,5114540,6212,5114540
1124,5500,5115350,6212,5115350
1124,5500,5116350,6212,5116350
1124,5500,5117350,6212,5117350
1124,5500,5117350,6212,5117350
1124,5500,5117820,6212,5117820
1124,5500,5118140,6212,5118140
1125,5508,5118460,6212,5118460
1125,5508,5119270,6212,5119270
1125,5508,5119740,6212,5119740
1125,5508,5120550,6212,5120550
1125,5508,5121550,6212,5121550
1125,5508,5121550,6212,5121550
1125,5508,5121710,6212,5121710
1125,5508,5122030,6212,5122030
1125,5508,5123030,6212,5123030
1125,5508,5124030,6212,5124030
1125,5508,5124490,6212,5124490
1125,5508,5124600,6212,5124600
1125,5508,5125190,6212,5125190
1126,5516,5125780,6212,5125780
1126,5516,5126780,6212,5126780
1126,5516,5126780,6212,5126780
1126,5516,5127780,6212,5127780
1126,5516,5128780,6212,5128780
1126,5516,5129780,6212,5129780
1126,5516,5130780,6212,5130780
1126,5516,5131780,6212,5131780
1126,5516,5132250,6212,5132250
1127,5524,5133250,6212,5133250
1127,5524,5134250,6212,5134250
1128,5532,5142250,6212,5142250
1128,5532,5142600,6212,5142600
1128,5532,5143410,6212,5143410
1128,5532,5144410,6212,5144410
1128,5532,5145410,6212,5145410
1128,5532,5146410,6212,5146410
1128,5532,5146780,6212,5146780
1128,5532,5147330,6212,5147330
1128,5532,5148330,6212,5148330
1129,5540,5148650,6212,5148650
1129,5540,5149650,6212,5149650
1129,5540,5150650,6212,5150650
1129,5540,5151460,6212,5151460
1129,5540,5152460,6212,5152460
1129,5540,5153460,6212,5153460
1129,5540,5153920,6212,5153920
1129,5540,5154390,6212,5154390
1129,5540,5155390,6212,5155390
1129,5540,5155860,6212,5155860
1130,5548,5156860,6212,5156860
1131,5556,5164860,6212,5164860
1131,5556,5165860,6212,5165860
1131,5556,5166860,6212,5166860
1131,5556,5167860,6212,5167860
1131,5556,5168860,6212,5168860
1131,5556,5169670,6212,5169670
1131,5556,5170040,6212,5170040
1131,5556,5171040,6212,5171040
1131,5556,5171510,6212,5171510
1132,5564,5172320,6212,5172320
1132,5564,5172320,6212,5172320
1132,5564,5172320,6212,5172320
1132,5564,5172640,6212,5172640
1132,5564,5173640,6212,5173640
1132,5564,5174110,6212,5174110
1132,5564,5174110,6212,5174110
1132,5564,5174580,6212,5174580
1132,5564,5175050,6212,5175050
1132,5564,5175050,6212,5175050
1132,5564,5175520,6212,5175520
1132,5564,5176520,6212,5176520
1132,5564,5176840,6212,5176840
1132,5564,5177840,6212,5177840
1132,5564,5178650,6212,5178650
1132,5564,5179120,6212,5179120
1133,5572,5179930,6212,5179930
1133,5572,5179930,6212,5179930
1133,5572,5180400,6212,5180400
1133,5572,5181400,6212,5181400
1133,5572,5181400,6212,5181400
1133,5572,5181870,6212,5181870
1133,5572,5182100,6212,5182100
1133,5572,5183100,6212,5183100
1133,5572,5183570,6212,5183570
1133,5572,5184040,6212,5184040
1133,5572,5185040,6212,5185040
1133,5572,5185630,6212,5185630
1134,5580,5186630,6212,5186630
1134,5580,5187630,6212,5187630
1134,5580,5188630,6212,5188630
1134,5580,5189280,6212,5189280
1134,5580,5190280,6212,5190280
1134,5580,5191280,6212,5191280
1134,5580,5192090,6212,5192090
1134,5580,5193090,6212,5193090
1135,5588,5194090,6212,5194090
1135,5588,5195090,6212,5195090
1135,5588,5196090,6212,5196090
1135,5588,5197090,6212,5197090
1135,5588,5197560,6212,5197560
1135,5588,5198560,6212,5198560
1135,5588,5199560,6212,5199560
1135,5588,5200560,6212,5200560
1136,5596,5201370,6212,5201370
1136,5596,5202370,6212,5202370
1136,5596,5203370,6212,5203370
1136,5596,5204370,6212,5204370
1136,5596,5205180,6212,5205180
1136,5596,5206180,6212,5206180
1136,5596,5206990,6212,5206990
1136,5596,5207990,6212,5207990
1136,5596,5208450,6212,5208450
1137,5604,5209450,6212,5209450
1137,5604,5210450,6212,5210450
1137,5604,5211450,6212,5211450
1137,5604,5211920,6212,5211920
1137,5604,5212920,6212,5212920
1137,5604,5212920,6212,5212920
1137,5604,5213920,6212,5213920
1137,5604,5214920,6212,5214920
1138,5612,5215920,6212,5215920
1138,5612,5216390,6212,5216390
1138,5612,5216710,6212,5216710
1138,5612,5217710,6212,5217710
1138,5612,5217710,6212,5217710
1138,5612,5218710,6212,5218710
1138,5612,5219710,6212,5219710
1138,5612,5220710,6212,5220710
1138,5612,5221180,6212,5221180
1138,5612,5221990,6212,5221990
1138,5612,5222990,6212,5222990
1138,5612,5223990,6212,5223990
1139,5620,5224990,6212,5224990
1139,5620,5225580,6212,5225580
1139,5620,5226390,6212,5226390
1139,5620,5227040,6212,5227040
1139,5620,5227510,6212,5227510
1139,5620,5228510,6212,5228510
1139,5620,5228510,6212,5228510
1139,5620,5229510,6212,5229510
1139,5620,5230510,6212,5230510
1139,5620,5230980,6212,5230980
1140,5628,5231980,6212,5231980
1140,5628,5232450,6212,5232450
1140,5628,5233450,6212,5233450
1141,5636,5241450,6212,5241450
1141,5636,5241920,6212,5241920
1141,5636,5242730,6212,5242730
1141,5636,5243730,6212,5243730
1141,5636,5244730,6212,5244730
1141,5636,5245190,6212,5245190
1141,5636,5246190,6212,5246190
1141,5636,5246190,6212,5246190
1141,5636,5246660,6212,5246660
1142,5644,5247660,6212,5247660
1142,5644,5247880,6212,5247880
1142,5644,5248880,6212,5248880
1142,5644,5249880,6212,5249880
1142,5644,5250880,6212,5250880
1142,5644,5251880,6212,5251880
1142,5644,5252880,6212,5252880
1142,5644,5253200,6212,5253200
1142,5644,5253660,6212,5253660
1142,5644,5254470,6212,5254470
1142,5644,5254790,6212,5254790
1143,5652,5255790,6212,5255790
1143,5652,5256340,6212,5256340
1143,5652,5257340,6212,5257340
1143,5652,5258340,6212,5258340
1143,5652,5259150,6212,5259150
1143,5652,5260150,6212,5260150
1143,5652,5260960,6212,5260960
1143,5652,5261610,6212,5261610
1144,5660,5262610,6212,5262610
1144,5660,5263420,6212,5263420
1144,5660,5264230,6212,5264230
1144,5660,5265230,6212,5265230
1144,5660,5266230,6212,5266230
1144,5660,5267230,6212,5267230
1144,5660,5268230,6212,5268230
1144,5660,5269040,6212,5269040
1145,5668,5269850,6212,5269850
1145,5668,5270850,6212,5270850
1145,5668,5271850,6212,5271850
1145,5668,5272850,6212,5272850
1145,5668,5273850,6212,5273850
1145,5668,5274850,6212,5274850
1145,5668,5275500,6212,5275500
