ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_4c47-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
346124.98,6.05,0.88,141168.14,2.47
345762.54,6.05,0.88,140786.77,2.46
345913.21,6.05,0.88,140427.41,2.46
345753.27,6.05,0.88,140161.16,2.45
345890.1,6.05,0.88,140283.78,2.45
346026.92,6.06,0.88,140405.5,2.46
345975.2,6.06,0.88,140385.19,2.46
345923.48,6.06,0.88,140292.4,2.46
346060.3,6.06,0.89,140415.02,2.46
346060.3,6.06,0.89,140415.02,2.46
346008.58,6.06,0.89,140365.49,2.46
345804.45,6.06,0.88,140179.46,2.45
345752.72,6.06,0.88,140071.14,2.45
346123.44,6.06,0.89,140508.57,2.46
346575.11,6.07,0.9,140343.89,2.46
346112.73,6.06,0.89,139881.51,2.45
346581.35,6.07,0.9,139797.48,2.45
346377.22,6.07,0.9,139611.45,2.45
346649.63,6.08,0.9,139675.34,2.45
346597.9,6.08,0.9,139823.64,2.45
347066.53,6.09,0.91,139739.6,2.45
346398.64,6.08,0.9,139008.03,2.44
346194.51,6.07,0.9,138802.74,2.43
345910.63,6.07,0.89,138492.81,2.43
345858.91,6.07,0.89,138384.49,2.43
345496.46,6.06,0.89,138002.29,2.42
345875.15,6.07,0.9,138448.58,2.43
345588.06,6.06,0.89,138155.55,2.42
344920.17,6.05,0.88,137423.97,2.41
345409.71,6.06,0.89,137347.58,2.41
344720.91,6.05,0.88,136608.36,2.4
344617.46,6.05,0.88,136495.26,2.4
344203.67,6.05,0.88,136495.26,2.4
344165.79,6.05,0.88,135993.15,2.39
344354.4,6.06,0.89,136029.65,2.39
344823.03,6.07,0.89,135945.62,2.39
345291.65,6.08,0.9,135861.59,2.39
345239.93,6.08,0.9,135796.59,2.39
344762.04,6.07,0.9,135255.02,2.38
344401.63,6.06,0.89,134873.94,2.37
344203.16,6.06,0.89,134660.26,2.37
344151.44,6.06,0.89,134612.16,2.37
344603.11,6.07,0.9,134447.48,2.37
345056.48,6.08,0.91,134434.23,2.37
344884.77,6.07,0.9,134710.82,2.37
345255.49,6.08,0.91,135036.55,2.38
345203.77,6.08,0.91,135033.31,2.38
344910.38,6.08,0.9,134811.75,2.38
344242.48,6.07,0.89,134080.17,2.36
344190.76,6.07,0.89,133970.31,2.36
343828.32,6.06,0.89,133589.7,2.35
343776.59,6.06,0.89,133476.6,2.35
343315.66,6.05,0.88,133015.67,2.35
343263.94,6.05,0.88,133015.67,2.35
343212.21,6.05,0.88,132995.35,2.35
343160.49,6.05,0.88,132902.56,2.34
343001.94,6.05,0.88,132753.84,2.34
343001.94,6.05,0.88,132753.84,2.34
342660.68,6.05,0.87,132412.58,2.34
342986.04,6.05,0.88,132298.93,2.33
342934.32,6.05,0.88,132682.0,2.34
342882.59,6.05,0.88,132568.9,2.34
342830.87,6.05,0.88,132568.9,2.34
342779.15,6.05,0.88,132460.58,2.34
342779.15,6.05,0.88,132460.58,2.34
342727.42,6.05,0.88,132455.8,2.34
342675.7,6.05,0.88,132343.56,2.34
342623.97,6.05,0.88,132342.69,2.34
343002.66,6.06,0.89,132359.26,2.34
343139.49,6.06,0.89,132773.14,2.35
342950.95,6.06,0.89,132568.78,2.34
342792.4,6.06,0.89,132412.61,2.34
343261.03,6.07,0.9,132328.58,2.34
343209.3,6.07,0.9,132325.34,2.34
342731.41,6.06,0.89,131783.76,2.33
342679.69,6.06,0.89,131673.9,2.33
342641.81,6.06,0.89,131109.41,2.32
342480.42,6.06,0.89,130858.29,2.31
342428.7,6.06,0.89,130745.19,2.31
342376.97,6.06,0.89,130745.19,2.31
342376.97,6.06,0.89,130745.19,2.31
342325.25,6.06,0.89,130764.33,2.31
342273.52,6.06,0.89,130632.09,2.31
342221.8,6.06,0.89,130628.85,2.31
342170.08,6.06,0.89,130518.99,2.31
342987.31,6.07,0.9,130746.94,2.32
342320.81,6.06,0.89,130053.38,2.3
342269.09,6.06,0.89,129940.28,2.3
342217.36,6.06,0.89,129940.28,2.3
342165.64,6.06,0.89,129827.17,2.3
342165.64,6.06,0.89,129827.17,2.3
342113.91,6.06,0.89,129827.17,2.3
342062.19,6.06,0.89,129714.07,2.3
341701.78,6.06,0.89,129427.44,2.3
342072.5,6.07,0.89,129868.84,2.3
342562.04,6.08,0.9,129792.45,2.3
342063.23,6.07,0.9,129243.24,2.29
342011.51,6.07,0.9,129239.99,2.29
341841.02,6.07,0.89,129049.43,2.29
341789.29,6.07,0.89,128939.57,2.29
342590.03,6.08,0.91,129123.97,2.29
342538.3,6.08,0.91,129058.97,2.29
342486.58,6.08,0.91,129010.86,2.29
343472.34,6.1,0.93,129452.95,2.3
342817.31,6.09,0.92,128725.26,2.29
343089.72,6.09,0.92,128789.15,2.29
343038.0,6.09,0.92,128937.44,2.29
342986.27,6.09,0.92,128872.45,2.29
343123.1,6.1,0.93,129003.06,2.29
343493.82,6.1,0.93,129118.0,2.29
343141.38,6.1,0.93,129081.98,2.29
343089.65,6.1,0.93,128959.96,2.29
343037.93,6.1,0.93,128846.86,2.29
342986.2,6.1,0.93,128846.86,2.29
342934.48,6.1,0.93,128733.76,2.29
343071.3,6.1,0.93,128919.93,2.29
343019.58,6.1,0.93,128890.44,2.29
342967.86,6.1,0.93,128806.83,2.29
342916.13,6.1,0.93,128803.59,2.29
343052.96,6.11,0.93,128872.45,2.29
343189.78,6.11,0.94,128995.07,2.3
343326.61,6.11,0.94,129116.79,2.3
343274.89,6.11,0.94,129113.55,2.3
343223.16,6.11,0.94,129003.69,2.3
343359.99,6.12,0.94,129126.31,2.3
343308.26,6.12,0.94,129076.76,2.3
343458.94,6.12,0.95,128717.4,2.29
343674.64,6.13,0.95,128838.15,2.3
344143.26,6.13,0.96,128754.11,2.3
344091.54,6.14,0.96,128750.87,2.3
351677.75,6.27,1.1,136750.87,2.44
351626.02,6.27,1.1,136641.01,2.44
351404.07,6.27,1.09,136420.17,2.43
350926.18,6.26,1.09,135878.6,2.42
350874.45,6.26,1.09,135765.49,2.42
351245.17,6.27,1.09,136206.86,2.43
350951.04,6.26,1.09,135911.57,2.42
350899.32,6.26,1.09,135891.26,2.42
350612.23,6.26,1.08,135592.13,2.42
350749.05,6.26,1.09,135678.07,2.42
350697.33,6.26,1.09,135674.82,2.42
350645.6,6.26,1.09,135564.96,2.42
350293.16,6.25,1.08,135193.59,2.41
350241.44,6.26,1.08,135080.49,2.41
350189.71,6.26,1.08,135080.49,2.41
350560.43,6.26,1.09,135195.43,2.42
350508.71,6.26,1.09,135362.42,2.42
350456.98,6.26,1.09,135359.18,2.42
350405.26,6.26,1.09,135249.32,2.42
350767.41,6.27,1.1,135136.21,2.42
350715.69,6.27,1.1,135559.47,2.42
351184.32,6.28,1.11,135475.44,2.42
350706.42,6.27,1.1,134933.86,2.41
350654.7,6.27,1.1,134821.62,2.41
351016.85,6.28,1.11,135244.02,2.42
350965.13,6.28,1.11,135223.7,2.42
350631.25,6.27,1.1,134880.44,2.41
350579.53,6.27,1.1,134787.66,2.41
350527.8,6.27,1.1,134674.56,2.41
350243.93,6.27,1.1,134381.3,2.41
350380.75,6.27,1.1,134567.49,2.41
349966.96,6.27,1.1,134567.49,2.41
350435.59,6.28,1.11,134483.46,2.41
350383.86,6.28,1.11,134463.14,2.41
350332.14,6.28,1.11,134370.36,2.41
350280.41,6.28,1.11,134367.11,2.41
350228.69,6.29,1.11,134257.25,2.41
350096.96,6.28,1.11,134153.93,2.41
351082.72,6.3,1.13,134596.02,2.42
350862.01,6.3,1.13,134374.32,2.41
351662.74,6.31,1.14,134558.71,2.42
351687.72,6.31,1.14,134511.01,2.41
352058.43,6.32,1.15,134625.95,2.42
352006.71,6.32,1.15,134792.94,2.42
351954.99,6.32,1.15,134679.83,2.42
351477.09,6.31,1.14,134138.26,2.41
351613.92,6.32,1.14,134324.43,2.41
351562.2,6.32,1.14,134321.19,2.41
351510.47,6.32,1.15,134211.33,2.41
351458.75,6.32,1.15,134099.09,2.41
351407.02,6.32,1.15,134098.23,2.41
351355.3,6.32,1.15,134094.99,2.41
351355.3,6.32,1.15,134094.99,2.41
351303.58,6.32,1.15,133985.13,2.41
351440.4,6.32,1.15,134107.74,2.41
351577.23,6.33,1.15,134229.47,2.41
351214.79,6.32,1.15,133894.44,2.41
351163.06,6.32,1.15,133864.95,2.41
351111.34,6.32,1.15,133781.34,2.41
351059.61,6.32,1.15,133761.02,2.41
351430.33,6.33,1.15,134063.26,2.41
351378.61,6.33,1.15,134042.95,2.41
351326.88,6.33,1.15,133950.16,2.41
351289.01,6.33,1.16,133385.67,2.4
351237.28,6.33,1.16,133320.68,2.4
351075.89,6.33,1.15,133069.56,2.4
350861.85,6.32,1.15,132882.28,2.39
350998.67,6.33,1.15,133012.9,2.4
350946.95,6.33,1.15,133035.37,2.4
350895.23,6.33,1.15,132899.8,2.4
350843.5,6.33,1.15,132896.56,2.4
350791.78,6.33,1.15,132786.7,2.39
350928.6,6.33,1.16,132909.31,2.4
350876.88,6.33,1.16,132859.77,2.4
351013.71,6.33,1.16,132982.38,2.4
350693.71,6.33,1.16,132662.38,2.39
350641.98,6.33,1.16,132612.84,2.39
350914.39,6.33,1.16,132676.73,2.39
350862.66,6.33,1.16,132825.03,2.4
350810.94,6.33,1.16,132795.53,2.4
350759.22,6.34,1.16,132711.92,2.4
350465.08,6.33,1.16,132416.63,2.39
350933.71,6.34,1.17,132332.6,2.39
350881.99,6.34,1.17,132219.5,2.39
350214.1,6.33,1.16,131487.92,2.38
350584.81,6.34,1.16,131886.01,2.38
350453.09,6.33,1.16,131779.63,2.38
350921.71,6.34,1.17,131695.6,2.38
350921.71,6.34,1.17,131695.6,2.38
351375.09,6.35,1.18,131682.35,2.38
351078.39,6.35,1.18,131890.84,2.38
351026.66,6.35,1.18,131780.03,2.38
350878.77,6.35,1.17,131568.46,2.38
351015.6,6.35,1.18,131691.07,2.38
351152.42,6.35,1.18,131812.8,2.38
350993.87,6.35,1.18,131664.08,2.38
351144.55,6.35,1.18,131304.71,2.38
351171.71,6.35,1.18,131221.65,2.37
351308.53,6.36,1.19,131344.27,2.38
351308.53,6.36,1.19,131344.27,2.38
351679.25,6.37,1.19,131645.19,2.38
351627.53,6.37,1.19,131532.09,2.38
351575.8,6.37,1.19,131532.09,2.38
351537.93,6.37,1.19,130875.18,2.37
351376.54,6.36,1.19,130716.48,2.37
351513.36,6.37,1.2,130839.1,2.37
351650.19,6.37,1.2,130960.82,2.37
351287.75,6.37,1.19,130671.51,2.37
351613.11,6.37,1.2,130558.4,2.37
351561.39,6.37,1.2,130941.4,2.37
352050.93,6.38,1.21,130865.01,2.37
352421.65,6.39,1.22,130994.18,2.37
352369.92,6.39,1.22,131146.93,2.38
352318.2,6.39,1.22,131143.69,2.38
352266.48,6.39,1.22,131033.83,2.38
351767.67,6.38,1.21,130484.62,2.37
352568.4,6.4,1.23,130669.01,2.37
352516.68,6.4,1.23,130555.91,2.37
352464.95,6.4,1.23,130555.91,2.37
351999.44,6.39,1.22,130040.77,2.36
351999.44,6.39,1.22,130040.77,2.36
351788.72,6.39,1.21,129829.06,2.36
352278.26,6.4,1.22,129752.67,2.36
352226.54,6.4,1.23,129643.79,2.35
352174.82,6.4,1.23,129639.01,2.36
352123.09,6.4,1.23,129635.77,2.36
352071.37,6.4,1.23,129525.91,2.35
352343.77,6.4,1.23,129589.8,2.36
351865.88,6.4,1.22,129024.15,2.35
351177.08,6.38,1.21,128284.93,2.33
351125.35,6.39,1.21,128420.12,2.34
350762.91,6.38,1.21,128085.09,2.33
351141.6,6.39,1.21,128102.21,2.33
351089.87,6.39,1.21,128423.02,2.34
351226.7,6.39,1.22,128545.64,2.34
351174.98,6.39,1.22,128496.23,2.34
351174.98,6.39,1.22,128496.23,2.34
351174.98,6.39,1.22,128496.23,2.34
351975.71,6.41,1.23,128680.62,2.34
352126.39,6.41,1.24,128321.26,2.34
352074.66,6.41,1.24,128208.16,2.33
351914.72,6.41,1.24,127941.91,2.33
351863.0,6.41,1.24,127941.91,2.33
351502.58,6.4,1.23,127560.87,2.32
351971.21,6.41,1.24,127476.84,2.32
351919.49,6.41,1.24,127456.52,2.32
352191.89,6.42,1.25,127689.03,2.33
352140.17,6.42,1.25,127580.71,2.33
351662.28,6.41,1.24,127039.13,2.32
351610.55,6.41,1.24,127034.35,2.32
351610.55,6.41,1.24,127034.35,2.32
351610.55,6.41,1.24,127034.35,2.32
351610.55,6.41,1.24,129068.81,2.35
351761.23,6.41,1.24,128709.45,2.35
351761.23,6.41,1.24,128709.45,2.35
351601.29,6.41,1.24,128443.2,2.34
351549.56,6.41,1.24,128334.88,2.34
351497.84,6.41,1.24,128330.1,2.34
351868.56,6.42,1.25,128445.04,2.34
351661.66,6.42,1.25,128445.04,2.35
351798.49,6.42,1.25,128753.64,2.35
351436.05,6.42,1.25,128464.32,2.35
351141.91,6.41,1.24,128182.14,2.34
351278.74,6.42,1.24,128304.76,2.34
351415.57,6.42,1.25,128426.49,2.35
351552.39,6.42,1.25,128549.1,2.35
351500.67,6.42,1.25,128492.11,2.35
351448.94,6.42,1.25,128462.61,2.35
351397.22,6.42,1.25,128379.0,2.35
351534.05,6.43,1.26,128501.62,2.35
351482.32,6.43,1.26,128444.62,2.35
351430.6,6.43,1.26,128441.38,2.35
351567.42,6.43,1.26,128510.24,2.35
351515.7,6.43,1.26,128480.75,2.35
351652.53,6.44,1.26,128575.87,2.35
351600.8,6.44,1.26,128555.55,2.35
351971.52,6.44,1.27,128857.79,2.36
352066.49,6.45,1.27,129420.84,2.37
352867.22,6.46,1.29,129605.23,2.37
352504.78,6.45,1.28,129270.21,2.37
352453.06,6.46,1.28,129249.89,2.37
352589.88,6.46,1.29,129335.83,2.37
352960.6,6.47,1.29,129465.0,2.37
352908.88,6.47,1.29,129617.75,2.37
352857.15,6.47,1.29,129597.44,2.38
352520.06,6.46,1.29,129254.44,2.37
352157.62,6.45,1.28,128919.41,2.36
352105.9,6.45,1.28,128826.63,2.36
352512.49,6.46,1.29,129095.83,2.37
352883.21,6.47,1.3,129210.77,2.37
352831.48,6.47,1.3,129377.76,2.37
352469.04,6.46,1.29,129042.73,2.37
352417.32,6.46,1.29,129013.24,2.37
352365.59,6.46,1.29,128929.63,2.37
352071.46,6.46,1.29,128634.34,2.36
352540.09,6.47,1.3,128550.31,2.36
351872.2,6.46,1.29,127818.73,2.35
351820.47,6.46,1.29,127789.24,2.35
351957.3,6.46,1.29,127884.35,2.35
351905.57,6.46,1.29,127881.11,2.35
352276.29,6.47,1.3,128166.28,2.35
352166.29,6.47,1.3,128056.28,2.35
352114.57,6.47,1.3,128053.04,2.35
352062.84,6.47,1.3,127943.18,2.35
355820.9,6.54,1.37,129570.51,2.38
355769.17,6.54,1.37,129550.04,2.38
355406.73,6.53,1.36,129215.02,2.37
355355.01,6.53,1.36,129121.83,2.37
355491.83,6.54,1.36,129244.44,2.38
355628.66,6.54,1.37,129366.17,2.38
355999.38,6.55,1.37,129495.35,2.38
355947.65,6.55,1.37,129648.1,2.38
356084.48,6.55,1.38,129770.71,2.39
356221.31,6.55,1.38,129892.44,2.39
356169.58,6.55,1.38,129872.12,2.39
356117.86,6.55,1.38,129779.34,2.39
356117.86,6.55,1.38,129779.34,2.39
356254.68,6.56,1.39,129901.95,2.39
356040.64,6.55,1.38,129714.68,2.39
355988.91,6.55,1.38,129657.68,2.39
356456.14,6.56,1.39,129579.56,2.39
356770.23,6.57,1.4,129961.24,2.39
356770.23,6.57,1.4,129961.24,2.39
357140.95,6.58,1.4,130090.42,2.4
357089.23,6.58,1.4,130243.17,2.4
356715.65,6.57,1.4,129736.7,2.39
356988.06,6.58,1.4,129800.59,2.39
356936.33,6.58,1.4,129948.89,2.39
356884.61,6.58,1.4,129945.65,2.39
356680.48,6.57,1.4,129740.36,2.39
356393.47,6.57,1.4,129447.66,2.39
356341.75,6.57,1.4,129337.8,2.38
356478.57,6.57,1.4,129460.41,2.39
356426.85,6.57,1.4,129403.42,2.39
356375.12,6.57,1.4,129400.18,2.39
356323.4,6.57,1.4,129290.32,2.39
356460.23,6.58,1.4,129412.93,2.39
356822.38,6.58,1.41,129788.14,2.39
356770.66,6.58,1.41,129679.82,2.39
356718.93,6.58,1.41,129675.04,2.39
356667.21,6.59,1.41,129654.73,2.39
356992.57,6.59,1.42,129944.94,2.4
356658.69,6.59,1.41,129587.98,2.39
356371.61,6.58,1.41,129294.98,2.39
356319.88,6.58,1.41,129229.99,2.39
356105.84,6.58,1.41,129042.78,2.38
356626.06,6.59,1.42,129627.92,2.39
356344.83,6.58,1.41,129269.88,2.39
356439.8,6.58,1.41,134503.95,2.48
356388.07,6.59,1.41,134483.63,2.48
356336.35,6.59,1.41,134390.85,2.48
356284.62,6.59,1.41,134361.36,2.48
356421.45,6.59,1.42,134456.47,2.49
356369.73,6.59,1.42,134453.23,2.49
356318.0,6.59,1.42,134343.37,2.48
356454.83,6.59,1.42,134465.98,2.49
356403.1,6.59,1.42,134416.45,2.49
356871.73,6.6,1.43,134332.42,2.49
356820.01,6.6,1.43,134312.11,2.49
356768.28,6.6,1.43,134219.32,2.48
356716.56,6.6,1.43,134154.32,2.48
356664.83,6.6,1.43,134106.22,2.48
355996.94,6.59,1.42,133374.64,2.47
356147.62,6.6,1.42,133015.28,2.46
363638.86,6.74,1.56,135781.2,2.52
363478.91,6.73,1.56,135514.96,2.51
363947.54,6.74,1.57,135430.93,2.51
363895.82,6.74,1.57,135322.61,2.51
363895.82,6.74,1.57,135322.61,2.51
363844.09,6.74,1.57,135317.83,2.51
364214.81,6.75,1.58,135432.77,2.51
364163.09,6.75,1.58,135599.75,2.51
364111.36,6.75,1.58,135596.51,2.51
367844.54,6.82,1.65,139371.67,2.58
367792.82,6.82,1.65,139261.81,2.58
368282.36,6.83,1.66,139135.0,2.58
368230.64,6.83,1.66,139114.69,2.58
368178.91,6.83,1.66,139021.9,2.58
368127.19,6.83,1.66,139001.59,2.58
367906.48,6.83,1.66,138796.39,2.58
367428.58,6.82,1.65,138254.81,2.57
366929.78,6.81,1.64,137756.0,2.56
366715.73,6.81,1.64,137568.73,2.55
367086.45,6.82,1.65,137870.97,2.56
367034.73,6.82,1.65,137890.77,2.56
366983.0,6.82,1.65,137757.87,2.56
366931.28,6.82,1.65,137644.77,2.56
366809.24,6.82,1.64,137551.34,2.56
366946.07,6.82,1.65,137737.52,2.56
366894.34,6.82,1.65,137624.42,2.56
367031.17,6.82,1.65,137810.59,2.56
366921.17,6.82,1.65,137700.59,2.56
366869.44,6.82,1.65,137635.04,2.56
367141.85,6.83,1.66,137913.04,2.56
367090.13,6.83,1.66,137883.54,2.56
367038.4,6.83,1.66,137799.93,2.56
367189.08,6.83,1.66,137440.57,2.56
367559.14,6.84,1.67,137704.33,2.56
367298.73,6.84,1.66,137442.72,2.56
367094.6,6.83,1.66,137236.62,2.55
367231.43,6.84,1.66,137359.24,2.56
366817.63,6.84,1.67,137359.24,2.56
366954.46,6.84,1.67,137480.96,2.56
367423.09,6.85,1.68,137396.93,2.56
367371.36,6.85,1.68,137367.44,2.56
367319.64,6.85,1.68,137283.83,2.56
367698.33,6.86,1.69,137300.95,2.56
367646.6,6.86,1.69,137576.77,2.57
367433.17,6.86,1.68,137386.97,2.56
367803.89,6.86,1.69,137501.91,2.57
367672.17,6.86,1.69,137639.49,2.57
367620.44,6.86,1.69,137565.57,2.57
367991.16,6.87,1.7,137680.51,2.57
367991.16,6.87,1.7,137680.51,2.57
367513.27,6.86,1.69,137138.94,2.56
367461.54,6.86,1.69,137352.26,2.57
367409.82,6.86,1.69,137239.16,2.56
367546.64,6.87,1.69,137425.35,2.57
368015.27,6.88,1.7,137341.32,2.57
367537.38,6.87,1.7,136799.74,2.56
367485.66,6.87,1.7,136796.5,2.56
367433.93,6.87,1.7,136686.64,2.56
367570.76,6.87,1.7,136809.26,2.56
367208.32,6.87,1.69,136427.89,2.55
367345.14,6.87,1.7,136549.61,2.55
367813.77,6.88,1.71,136465.58,2.55
367762.04,6.88,1.71,136445.27,2.55
367710.32,6.88,1.71,136352.48,2.55
368089.01,6.89,1.72,136369.6,2.55
368037.28,6.89,1.72,136645.42,2.56
367985.56,6.89,1.72,136532.32,2.56
368257.97,6.9,1.72,136857.61,2.56
367897.55,6.89,1.72,136521.57,2.56
367845.83,6.89,1.72,136518.32,2.56
367794.11,6.89,1.72,136408.46,2.56
368594.84,6.91,1.73,136592.86,2.56
369395.58,6.92,1.75,136777.25,2.56
368917.68,6.91,1.74,136235.67,2.55
368917.68,6.91,1.74,136283.97,2.55
369288.4,6.92,1.75,136398.91,2.56
369236.68,6.92,1.75,136612.24,2.56
369373.5,6.93,1.75,136734.85,2.56
369510.33,6.93,1.76,136856.58,2.57
369458.61,6.93,1.76,136742.92,2.56
369406.88,6.93,1.76,136742.92,2.57
369543.71,6.93,1.76,136865.54,2.57
369181.26,6.93,1.76,136484.17,2.56
369129.54,6.93,1.76,136434.63,2.56
368835.41,6.92,1.75,136139.34,2.56
368783.69,6.92,1.75,136026.24,2.55
368783.69,6.92,1.75,136062.71,2.55
369154.4,6.93,1.76,136504.08,2.56
369102.68,6.93,1.76,136390.98,2.56
369050.96,6.93,1.76,136390.98,2.56
368836.91,6.93,1.76,136147.14,2.56
368785.19,6.93,1.76,136034.04,2.56
368733.46,6.93,1.76,136034.04,2.56
369185.13,6.94,1.77,135869.37,2.55
369164.2,6.94,1.77,135848.43,2.55
369617.57,6.95,1.77,135974.98,2.56
369565.85,6.95,1.78,136205.26,2.56
369716.52,6.95,1.78,135845.9,2.55
369556.58,6.95,1.78,135579.65,2.55
369693.41,6.95,1.78,135702.27,2.55
369641.68,6.95,1.78,135645.27,2.55
369589.96,6.95,1.78,135624.95,2.55
369293.26,6.95,1.78,135352.56,2.55
369241.53,6.95,1.78,135259.78,2.55
369241.53,6.95,1.78,135191.34,2.54
369378.36,6.95,1.78,135313.95,2.55
369326.64,6.95,1.78,135265.3,2.55
369274.91,6.95,1.78,135152.2,2.55
369223.19,6.95,1.78,135152.2,2.55
369601.88,6.96,1.79,135409.54,2.55
369241.46,6.96,1.78,135139.55,2.55
369189.74,6.96,1.78,135109.1,2.55
369138.02,6.96,1.78,135105.86,2.55
369508.73,6.96,1.79,135391.02,2.55
369457.01,6.96,1.79,135326.03,2.55
369094.57,6.96,1.79,134991.0,2.54
369042.84,6.96,1.79,134942.89,2.54
368991.12,6.96,1.79,134922.58,2.54
373784.79,7.05,1.88,142654.93,2.69
373784.79,7.05,1.88,142667.14,2.69
373733.06,7.05,1.88,142574.36,2.69
374103.78,7.06,1.88,142703.53,2.69
374052.06,7.06,1.89,142902.97,2.7
374000.33,7.06,1.89,142899.73,2.7
373948.61,7.06,1.89,142789.87,2.7
374099.28,7.06,1.89,142430.51,2.69
373939.34,7.06,1.89,142164.26,2.68
373887.62,7.06,1.89,142051.16,2.68
374024.45,7.06,1.89,142237.33,2.69
373662.0,7.06,1.89,141855.62,2.68
374115.38,7.07,1.89,141982.16,2.68
374063.65,7.07,1.9,142212.44,2.69
374011.93,7.07,1.9,142209.2,2.69
373960.21,7.07,1.9,142099.34,2.69
373788.5,7.07,1.89,141965.45,2.68
373925.33,7.07,1.9,142088.07,2.69
373821.88,7.07,1.9,141974.97,2.69
373770.15,7.07,1.9,141925.42,2.68
373718.43,7.07,1.9,141922.18,2.69
373855.25,7.07,1.9,141991.04,2.69
373992.08,7.08,1.91,142113.66,2.69
373940.36,7.08,1.91,142056.66,2.69
373888.63,7.08,1.91,142076.6,2.69
374325.97,7.09,1.91,142400.04,2.7
374274.24,7.09,1.92,142291.72,2.69
373865.18,7.08,1.91,141915.24,2.69
373813.46,7.08,1.91,141910.46,2.69
373950.29,7.08,1.91,142033.08,2.69
373898.56,7.09,1.91,141983.53,2.69
373846.84,7.09,1.91,141980.29,2.69
373983.66,7.09,1.92,142049.15,2.69
373931.94,7.09,1.92,141936.91,2.69
374068.76,7.09,1.92,142123.12,2.69
374886.0,7.11,1.94,142351.07,2.7
375256.72,7.12,1.94,142480.25,2.7
375204.99,7.12,1.95,142633.0,2.71
375094.99,7.12,1.94,142523.0,2.7
375563.62,7.13,1.95,142438.96,2.7
375211.18,7.12,1.95,142113.94,2.7
375581.9,7.13,1.96,142228.88,2.7
375361.18,7.12,1.95,142007.17,2.7
375309.46,7.12,1.95,142220.53,2.7
374947.01,7.12,1.95,141839.13,2.69
374909.12,7.12,1.95,141737.55,2.69
374857.4,7.12,1.95,141624.45,2.69
375228.12,7.13,1.95,142065.85,2.7
375228.12,7.13,1.95,142065.85,2.7
375500.52,7.13,1.96,142129.74,2.7
374834.02,7.12,1.95,141436.18,2.69
374782.3,7.12,1.95,141565.21,2.69
374730.58,7.12,1.95,141452.11,2.69
374678.85,7.12,1.95,141452.11,2.69
374627.13,7.12,1.95,141339.01,2.69
374575.4,7.12,1.95,141339.01,2.69
374523.68,7.12,1.95,141309.52,2.69
374161.24,7.12,1.94,140928.12,2.68
374109.51,7.12,1.94,140844.51,2.68
374057.79,7.12,1.94,140731.4,2.68
374428.51,7.12,1.95,141172.82,2.69
374135.11,7.12,1.95,140876.78,2.68
373772.67,7.11,1.94,140495.36,2.67
373720.95,7.11,1.94,140387.04,2.67
374099.64,7.12,1.95,140833.34,2.68
374900.37,7.14,1.97,141017.73,2.68
374848.65,7.14,1.97,140904.63,2.68
374796.92,7.14,1.97,140904.63,2.68
374745.2,7.14,1.97,140875.14,2.68
374882.03,7.14,1.97,140970.25,2.69
374830.3,7.14,1.97,140857.15,2.68
374778.58,7.14,1.97,140857.15,2.68
374726.85,7.14,1.97,140853.9,2.69
374675.13,7.14,1.97,140744.04,2.68
374675.13,7.14,1.97,140736.91,2.68
374471.0,7.14,1.97,140550.88,2.68
374607.82,7.14,1.97,140673.5,2.68
374390.84,7.14,1.97,140457.26,2.68
374339.12,7.14,1.97,140407.71,2.68
374287.39,7.14,1.97,140387.4,2.68
374235.67,7.14,1.97,140294.61,2.68
374183.94,7.14,1.97,140181.51,2.68
374132.22,7.14,1.97,140181.51,2.68
374080.49,7.14,1.97,140068.41,2.67
374028.77,7.14,1.97,140068.41,2.68
373977.05,7.14,1.97,139955.31,2.67
373925.32,7.14,1.97,139955.31,2.67
373873.6,7.14,1.97,139934.99,2.67
374010.42,7.15,1.98,140020.93,2.68
373748.71,7.14,1.97,139729.76,2.67
374119.43,7.15,1.98,139858.94,2.67
374119.43,7.15,1.98,139855.96,2.67
374067.71,7.15,1.98,140008.71,2.68
374015.98,7.15,1.98,139895.61,2.68
373964.26,7.15,1.98,139895.61,2.68
373912.54,7.15,1.98,139866.12,2.68
374049.36,7.16,1.98,139961.23,2.68
373997.64,7.16,1.98,139848.13,2.68
373945.91,7.16,1.99,139848.13,2.68
374435.46,7.17,2.0,139771.74,2.68
374383.73,7.17,2.0,139751.42,2.68
374332.01,7.17,2.0,139658.64,2.67
374694.16,7.18,2.0,139545.53,2.67
374694.16,7.18,2.0,139662.45,2.68
374195.35,7.17,2.0,139113.24,2.66
