ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_98fe-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1170,5868,5243620,6212,6129760
1170,5868,5243620,6212,6130760
1170,5868,5244620,6212,6131760
1170,5868,5245620,6212,6132760
1170,5868,5246620,6212,6133760
1170,5868,5246620,6212,6133760
1171,5876,5247620,6212,6134760
1171,5876,5247990,6212,6135130
1171,5876,5247990,6212,6136130
1171,5876,5248990,6212,6137130
1171,5876,5249990,6212,6138130
1171,5876,5250310,6212,6138450
1171,5876,5251310,6212,6139450
1171,5876,5252310,6212,6140450
1171,5876,5253120,6212,6141260
1171,5876,5253120,6212,6141260
1171,5876,5254120,6212,6142260
1172,5884,5255120,6212,6143260
1172,5884,5256120,6212,6144260
1172,5884,5257120,6212,6145260
1172,5884,5258120,6212,6146260
1172,5884,5259120,6212,6147260
1172,5884,5260120,6212,6148260
1172,5884,5260120,6212,6148910
1172,5884,5260120,6212,6149560
1172,5884,5261120,6212,6150560
1173,5892,5269120,6212,6158560
1173,5892,5269580,6212,6159020
1174,5900,5270390,6212,6159830
1174,5900,5270390,6212,6160640
1174,5900,5271390,6212,6161640
1174,5900,5271390,6212,6161640
1174,5900,5272200,6212,6162450
1174,5900,5272200,6212,6163450
1174,5900,5273200,6212,6164450
1174,5900,5274200,6212,6165450
1174,5900,5275200,6212,6166450
1174,5900,5276200,6212,6167450
1174,5900,5277200,6212,6168450
1174,5900,5277200,6212,6168920
1174,5900,5277200,6212,6169920
1174,5900,5277520,6212,6170240
1175,5908,5277840,6212,6170560
1175,5908,5277840,6212,6171150
1175,5908,5278650,6212,6171960
1175,5908,5279650,6212,6172960
1175,5908,5280650,6212,6173960
1175,5908,5281650,6212,6174960
1175,5908,5282650,6212,6175960
1175,5908,5282650,6212,6175960
1175,5908,5282650,6212,6175960
1175,5908,5283650,6212,6176960
1175,5908,5284460,6212,6177770
1175,5908,5284690,6212,6178000
1176,5916,5285500,6212,6178810
1176,5916,5285720,6212,6179030
1176,5916,5285880,6212,6179190
1176,5916,5286350,6212,6179660
1176,5916,5287160,6212,6180470
1176,5916,5288160,6212,6181470
1176,5916,5288160,6212,6181470
1176,5916,5289160,6212,6182470
1176,5916,5289160,6212,6182470
1176,5916,5290160,6212,6183470
1176,5916,5290160,6212,6184470
1176,5916,5290160,6212,6185470
1176,5916,5290970,6212,6186280
1176,5916,5291970,6212,6187280
1176,5916,5292970,6212,6188280
1177,5924,5293970,6212,6189280
1177,5924,5294970,6212,6190280
1177,5924,5295190,6212,6190500
1177,5924,5296190,6212,6191500
1177,5924,5296190,6212,6192500
1177,5924,5296190,6212,6192970
1177,5924,5297190,6212,6193970
1177,5924,5297420,6212,6194200
1177,5924,5297420,6212,6194200
1177,5924,5297420,6212,6194200
1178,5932,5298420,6212,6195200
1178,5932,5299420,6212,6196200
1178,5932,5299890,6212,6196670
1178,5932,5300700,6212,6197480
1178,5932,5300700,6212,6197480
1178,5932,5300700,6212,6197480
1178,5932,5301170,6212,6197950
1178,5932,5302170,6212,6198950
1178,5932,5302980,6212,6199760
1178,5932,5302980,6212,6200760
1178,5932,5302980,6212,6201760
1178,5932,5302980,6212,6202760
1178,5932,5302980,6212,6202760
1178,5932,5303980,6212,6203760
1178,5932,5303980,6212,6204760
1178,5932,5304980,6212,6205760
1178,5932,5305790,6212,6206570
1179,5940,5306790,6212,6207570
1179,5940,5307020,6212,6207800
1179,5940,5308020,6212,6208800
1179,5940,5309020,6212,6209800
1179,5940,5309340,6212,6210120
1179,5940,5310150,6212,6210930
1179,5940,5310960,6212,6211740
1179,5940,5311960,6212,6212740
1179,5940,5312770,6212,6213550
1179,5940,5313040,6212,6213820
1179,5940,5313040,6212,6213820
1180,5948,5313690,6212,6214470
1180,5948,5314500,6212,6215280
1180,5948,5314500,6212,6215280
1180,5948,5315500,6212,6216280
1180,5948,5316500,6212,6217280
1180,5948,5317500,6212,6218280
1180,5948,5317500,6212,6219280
1180,5948,5318500,6212,6220280
1180,5948,5318660,6212,6220440
1180,5948,5319660,6212,6221440
1181,5956,5320660,6212,6222440
1181,5956,5321660,6212,6223440
1181,5956,5322660,6212,6224440
1181,5956,5323660,6212,6225440
1181,5956,5324660,6212,6226440
1181,5956,5325660,6212,6227440
1181,5956,5326470,6212,6228250
1181,5956,5327280,6212,6229060
1181,5956,5327280,6212,6229710
1181,5956,5328280,6212,6230710
1182,5964,5329090,6212,6231520
1182,5964,5330090,6212,6232520
1182,5964,5330090,6212,6232520
1182,5964,5330310,6212,6232740
1182,5964,5330310,6212,6233740
1182,5964,5330860,6212,6234290
1182,5964,5330860,6212,6234760
1182,5964,5331860,6212,6235760
1182,5964,5332860,6212,6236760
1182,5964,5333860,6212,6237760
1182,5964,5333860,6212,6238760
1182,5964,5333860,6212,6239080
1182,5964,5334330,6212,6239550
1182,5964,5334330,6212,6240550
1182,5964,5335330,6212,6241550
1182,5964,5335330,6212,6241550
1183,5972,5336330,6212,6242550
1183,5972,5337330,6212,6243550
1183,5972,5338330,6212,6244550
1183,5972,5338330,6212,6245550
1183,5972,5339330,6212,6246550
1183,5972,5339330,6212,6247020
1183,5972,5339440,6212,6247130
1183,5972,5340440,6212,6248130
1183,5972,5341250,6212,6248940
1183,5972,5342060,6212,6249750
1183,5972,5342290,6212,6249980
1183,5972,5342290,6212,6250630
1183,5972,5342840,6212,6251180
1183,5972,5342840,6212,6251180
1183,5972,5342840,6212,6251180
1184,5980,5343840,6212,6252180
1184,5980,5344310,6212,6252650
1184,5980,5345310,6212,6253650
1184,5980,5345310,6212,6253650
1184,5980,5345310,6212,6253650
1185,5988,5346310,6212,6254650
1185,5988,5347120,6212,6255460
1185,5988,5348120,6212,6256460
1185,5988,5348120,6212,6257270
1185,5988,5349120,6212,6258270
1185,5988,5350120,6212,6259270
1185,5988,5350120,6212,6259740
1185,5988,5351120,6212,6260740
1185,5988,5351930,6212,6261550
1185,5988,5352400,6212,6262020
1185,5988,5353400,6212,6263020
1185,5988,5353400,6212,6263020
1185,5988,5353630,6212,6263250
1185,5988,5354100,6212,6263720
1185,5988,5354100,6212,6264530
1186,5996,5355100,6212,6265530
1186,5996,5355100,6212,6265530
1186,5996,5356100,6212,6266530
1186,5996,5357100,6212,6267530
1186,5996,5357750,6212,6268180
1186,5996,5358220,6212,6268650
1186,5996,5358220,6212,6269020
1186,5996,5359220,6212,6270020
1186,5996,5360220,6212,6271020
1187,6004,5361220,6212,6272020
1187,6004,5362220,6212,6273020
1187,6004,5362220,6212,6274020
1187,6004,5362590,6212,6274390
1187,6004,5363240,6212,6275040
1187,6004,5363710,6212,6275510
1187,6004,5364710,6212,6276510
1187,6004,5364710,6212,6277320
1187,6004,5365710,6212,6278320
1187,6004,5366180,6212,6278790
1187,6004,5367180,6212,6279790
1188,6012,5368180,6212,6280790
1188,6012,5369180,6212,6281790
1188,6012,5369180,6212,6281790
1188,6012,5370180,6212,6282790
1188,6012,5371180,6212,6283790
1188,6012,5371180,6212,6284790
1188,6012,5371650,6212,6285260
1188,6012,5372460,6212,6286070
1188,6012,5373460,6212,6287070
1188,6012,5373620,6212,6287230
1188,6012,5374620,6212,6288230
1188,6012,5375620,6212,6289230
1188,6012,5375620,6212,6289230
1188,6012,5376080,6212,6289690
1189,6020,5377080,6212,6290690
1189,6020,5377890,6212,6291500
1189,6020,5378890,6212,6292500
1189,6020,5378890,6212,6293500
1189,6020,5379360,6212,6293970
1189,6020,5379830,6212,6294440
1189,6020,5380640,6212,6295250
1189,6020,5381640,6212,6296250
1189,6020,5382110,6212,6296720
1189,6020,5383110,6212,6297720
1189,6020,5383110,6212,6298720
1190,6028,5384110,6212,6299720
1190,6028,5384110,6212,6300530
1190,6028,5385110,6212,6301530
1190,6028,5386110,6212,6302530
1190,6028,5387110,6212,6303530
1190,6028,5388110,6212,6304530
1190,6028,5388110,6212,6304530
1191,6036,5388760,6212,6305180
1191,6036,5388760,6212,6305650
1191,6036,5389570,6212,6306460
1191,6036,5389570,6212,6307460
1191,6036,5390040,6212,6307930
1191,6036,5390360,6212,6308250
1191,6036,5391360,6212,6309250
1191,6036,5391830,6212,6309720
1191,6036,5391830,6212,6310720
1191,6036,5392640,6212,6311530
1191,6036,5393640,6212,6312530
1191,6036,5394450,6212,6313340
1191,6036,5394450,6212,6313810
1191,6036,5395450,6212,6314810
1192,6044,5395920,6212,6315280
1192,6044,5396920,6212,6316280
1192,6044,5397920,6212,6317280
1192,6044,5397920,6212,6317280
1192,6044,5398920,6212,6318280
1192,6044,5399920,6212,6319280
1192,6044,5400730,6212,6320090
1192,6044,5401730,6212,6321090
1193,6052,5402200,6212,6321560
1193,6052,5402200,6212,6322370
1193,6052,5403200,6212,6323370
1193,6052,5403200,6212,6323370
1193,6052,5404200,6212,6324370
1193,6052,5404200,6212,6324370
1193,6052,5404200,6212,6324370
1193,6052,5404430,6212,6324600
1193,6052,5404900,6212,6325070
1193,6052,5405900,6212,6326070
1193,6052,5406710,6212,6326880
1193,6052,5407710,6212,6327880
1193,6052,5408520,6212,6328690
1193,6052,5409520,6212,6329690
1193,6052,5409520,6212,6330340
1194,6060,5410520,6212,6331340
1194,6060,5410520,6212,6331340
1194,6060,5411330,6212,6332150
1194,6060,5412330,6212,6333150
1194,6060,5413330,6212,6334150
1194,6060,5413330,6212,6335150
1194,6060,5414330,6212,6336150
1194,6060,5415140,6212,6336960
1194,6060,5415460,6212,6337280
1194,6060,5416270,6212,6338090
1194,6060,5416920,6212,6338740
1195,6068,5417290,6212,6339110
1195,6068,5417450,6212,6339270
1195,6068,5417910,6212,6339730
1195,6068,5418910,6212,6340730
1195,6068,5418910,6212,6340730
1195,6068,5419720,6212,6341540
1195,6068,5420720,6212,6342540
1195,6068,5421720,6212,6343540
1195,6068,5422720,6212,6344540
1195,6068,5423720,6212,6345540
1195,6068,5424310,6212,6346130
1195,6068,5424310,6212,6346130
1195,6068,5424310,6212,6346130
1195,6068,5424470,6212,6346290
1196,6076,5425470,6212,6347290
1196,6076,5425940,6212,6347760
1196,6076,5426410,6212,6348230
1196,6076,5427410,6212,6349230
1196,6076,5427410,6212,6349230
1196,6076,5427880,6212,6349700
1196,6076,5428880,6212,6350700
1196,6076,5429880,6212,6351700
1196,6076,5430110,6212,6351930
1196,6076,5430110,6212,6351930
1196,6076,5430920,6212,6352740
1197,6084,5431920,6212,6353740
1197,6084,5432920,6212,6354740
1197,6084,5432920,6212,6355550
1197,6084,5432920,6212,6356550
1197,6084,5433920,6212,6357550
1197,6084,5434390,6212,6358020
1197,6084,5434390,6212,6358020
1197,6084,5435390,6212,6359020
1197,6084,5435390,6212,6359020
1197,6084,5435860,6212,6359490
1197,6084,5436670,6212,6360300
1197,6084,5437670,6212,6361300
1197,6084,5437670,6212,6361300
1197,6084,5438670,6212,6362300
1197,6084,5438670,6212,6363300
1197,6084,5438670,6212,6363300
1198,6092,5439670,6212,6364300
1198,6092,5440040,6212,6364670
1198,6092,5441040,6212,6365670
1198,6092,5441040,6212,6366140
1198,6092,5441040,6212,6366950
1198,6092,5441040,6212,6367950
1198,6092,5441510,6212,6368420
1198,6092,5441970,6212,6368880
1198,6092,5441970,6212,6368880
1198,6092,5441970,6212,6368880
1198,6092,5442440,6212,6369350
1198,6092,5442440,6212,6370350
1198,6092,5442440,6212,6370820
1198,6092,5443250,6212,6371630
1198,6092,5443900,6212,6372280
1198,6092,5444370,6212,6372750
1198,6092,5444840,6212,6373220
1198,6092,5444840,6212,6373690
1198,6092,5444840,6212,6374690
1199,6100,5445840,6212,6375690
1199,6100,5446650,6212,6376500
1199,6100,5447650,6212,6377500
1199,6100,5447650,6212,6378500
1199,6100,5448120,6212,6378970
1199,6100,5448120,6212,6379290
1199,6100,5448930,6212,6380100
1199,6100,5449930,6212,6381100
1199,6100,5450390,6212,6381560
1199,6100,5450390,6212,6381560
1199,6100,5451040,6212,6382210
1199,6100,5451040,6212,6382210
1199,6100,5451040,6212,6383210
1199,6100,5451690,6212,6383860
1199,6100,5451690,6212,6384670
1199,6100,5452690,6212,6385670
1200,6108,5453690,6212,6386670
1200,6108,5454160,6212,6387140
1200,6108,5455160,6212,6388140
1200,6108,5456160,6212,6389140
1200,6108,5456630,6212,6389610
1200,6108,5457630,6212,6390610
1200,6108,5457630,6212,6391610
1200,6108,5457630,6212,6391610
1200,6108,5458100,6212,6392080
1200,6108,5458330,6212,6392310
1200,6108,5459330,6212,6393310
1200,6108,5460330,6212,6394310
1201,6116,5461330,6212,6395310
1201,6116,5462330,6212,6396310
1201,6116,5463330,6212,6397310
1201,6116,5463650,6212,6397630
1201,6116,5464650,6212,6398630
1201,6116,5465460,6212,6399440
1201,6116,5466460,6212,6400440
1201,6116,5466780,6212,6400760
1201,6116,5467590,6212,6401570
1202,6124,5468590,6212,6402570
1202,6124,5468590,6212,6402570
1202,6124,5469060,6212,6403040
1202,6124,5470060,6212,6404040
1202,6124,5471060,6212,6405040
1202,6124,5472060,6212,6406040
1202,6124,5472060,6212,6406040
1202,6124,5472060,6212,6407040
1203,6132,5473060,6212,6408040
1203,6132,5473710,6212,6408690
1203,6132,5473710,6212,6408690
1203,6132,5473710,6212,6409690
1203,6132,5473710,6212,6410690
1203,6132,5474710,6212,6411690
1203,6132,5475520,6212,6412500
1203,6132,5476520,6212,6413500
1203,6132,5476520,6212,6414500
1203,6132,5476980,6212,6414960
1203,6132,5477790,6212,6415770
1203,6132,5477790,6212,6415770
1203,6132,5478790,6212,6416770
1203,6132,5479260,6212,6417240
1203,6132,5479260,6212,6417680
1203,6132,5480070,6212,6418490
1204,6140,5481070,6212,6419490
1204,6140,5482070,6212,6420490
1204,6140,5483070,6212,6421490
1204,6140,5483070,6212,6421860
1204,6140,5483540,6212,6422330
1204,6140,5483540,6212,6423330
1204,6140,5484540,6212,6424330
1204,6140,5485540,6212,6425330
1204,6140,5485540,6212,6425330
1205,6148,5486540,6212,6426330
1205,6148,5486540,6212,6426800
1205,6148,5487540,6212,6427800
1205,6148,5488540,6212,6428800
1205,6148,5489540,6212,6429800
1205,6148,5489540,6212,6430800
1205,6148,5490540,6212,6431800
1205,6148,5491540,6212,6432800
1205,6148,5492540,6212,6433800
1206,6156,5493540,6212,6434800
1206,6156,5494010,6212,6435270
1206,6156,5494340,6212,6435600
1206,6156,5494340,6212,6435600
1206,6156,5494340,6212,6436250
1206,6156,5494890,6212,6436800
1206,6156,5494890,6212,6437800
1206,6156,5495480,6212,6438390
1206,6156,5496290,6212,6439200
1206,6156,5496290,6212,6440200
1206,6156,5496760,6212,6440670
1206,6156,5496760,6212,6440990
1206,6156,5496760,6212,6440990
1206,6156,5497760,6212,6441990
1206,6156,5498760,6212,6442990
1206,6156,5499760,6212,6443990
1206,6156,5500410,6212,6444640
1206,6156,5500730,6212,6444960
1207,6164,5501730,6212,6445960
1207,6164,5501730,6212,6445960
1207,6164,5501730,6212,6445960
1207,6164,5502540,6212,6446770
1207,6164,5502910,6212,6447140
1207,6164,5503910,6212,6448140
1207,6164,5503910,6212,6448140
1207,6164,5504140,6212,6448370
1207,6164,5505140,6212,6449370
1207,6164,5505950,6212,6450180
1207,6164,5506950,6212,6451180
1207,6164,5507180,6212,6451410
1207,6164,5508180,6212,6452410
1207,6164,5508650,6212,6452880
1208,6172,5509650,6212,6453880
1208,6172,5509650,6212,6454350
1208,6172,5509650,6212,6454350
1208,6172,5509650,6212,6454350
1208,6172,5510130,6212,6454830
1208,6172,5510940,6212,6455640
1208,6172,5510940,6212,6456450
1208,6172,5510940,6212,6456450
1208,6172,5511410,6212,6456920
1208,6172,5511410,6212,6456920
1208,6172,5511410,6212,6456920
1208,6172,5511410,6212,6457920
1208,6172,5512410,6212,6458920
1208,6172,5513410,6212,6459920
1208,6172,5513640,6212,6460150
1208,6172,5514450,6212,6460960
1208,6172,5515450,6212,6461960
1208,6172,5515920,6212,6462430
1208,6172,5515920,6212,6462430
1209,6180,5516920,6212,6463430
1209,6180,5517920,6212,6464430
1209,6180,5518380,6212,6464890
1209,6180,5519380,6212,6465890
1209,6180,5519380,6212,6466890
1209,6180,5520380,6212,6467890
1209,6180,5521380,6212,6468890
1209,6180,5522190,6212,6469700
1209,6180,5522190,6212,6470510
1209,6180,5523000,6212,6471320
1209,6180,5523810,6212,6472130
1210,6188,5524810,6212,6473130
1210,6188,5525280,6212,6473600
1210,6188,5526280,6212,6474600
1210,6188,5526280,6212,6475600
1210,6188,5526280,6212,6475600
1210,6188,5527090,6212,6476410
1210,6188,5528090,6212,6477410
1210,6188,5529090,6212,6478410
1210,6188,5529900,6212,6479220
1210,6188,5530710,6212,6480030
1210,6188,5531520,6212,6480840
1211,6196,5532330,6212,6481650
1211,6196,5532700,6212,6482020
1211,6196,5532700,6212,6482250
1211,6196,5533510,6212,6483060
1211,6196,5534060,6212,6483610
1211,6196,5534530,6212,6484080
1211,6196,5535530,6212,6485080
1211,6196,5536530,6212,6486080
1211,6196,5537340,6212,6486890
1211,6196,5537340,6212,6486890
1211,6196,5537340,6212,6486890
1211,6196,5538340,6212,6487890
1211,6196,5538340,6212,6488890
1212,6204,5539340,6212,6489890
1212,6204,5539800,6212,6490350
1212,6204,5540800,6212,6491350
1212,6204,5540800,6212,6492350
1212,6204,5540800,6212,6492350
1212,6204,5541800,6212,6493350
1212,6204,5542800,6212,6494350
1212,6204,5543610,6212,6495160
1212,6204,5544420,6212,6495970
1212,6204,5545420,6212,6496970
1212,6204,5546230,6212,6497780
1212,6204,5546230,6212,6498780
1213,6212,5546780,6212,6499330
1213,6212,5547590,6212,6500140
1213,6212,5548590,6212,6501140
1213,6212,5548590,6212,6501460
1213,6212,5549400,6212,6502270
1213,6212,5549400,6212,6503270
1213,6212,5550050,6212,6503920
1213,6212,5551050,6212,6504920
1213,6212,5551700,6212,6505570
1213,6212,5552700,6212,6506570
1213,6212,5552700,6212,6507570
1213,6212,5552700,6212,6508380
1213,6212,5552700,6212,6509380
1213,6212,5552700,6212,6509380
1213,6212,5552700,6212,6510380
1213,6212,5552700,6212,6511380
1213,6212,5552700,6212,6512380
1213,6212,5552700,6212,6513380
1213,6212,5553020,6212,6513700
1213,6212,5553020,6212,6514700
1213,6212,5553020,6212,6515700
1213,6212,5553020,6212,6516510
1213,6212,5553020,6212,6516980
1213,6212,5553020,6212,6517980
1213,6212,5553020,6212,6517980
1213,6212,5553020,6212,6518980
1213,6212,5553020,6212,6519980
1213,6212,5553020,6212,6520980
1213,6212,5553020,6212,6521980
1213,6212,5553020,6212,6522980
1213,6212,5553340,6212,6523300
1213,6212,5553340,6212,6524300
1213,6212,5553340,6212,6524300
1213,6212,5553340,6212,6525300
1213,6212,5553660,6212,6525620
1213,6212,5553660,6212,6526620
1213,6212,5553660,6212,6527210
1213,6212,5553660,6212,6528020
1213,6212,5553660,6212,6528490
1213,6212,5553660,6212,6529490
1213,6212,5553660,6212,6530490
1213,6212,5553660,6212,6531080
1213,6212,5553660,6212,6532080
1213,6212,5553660,6212,6533080
1213,6212,5553660,6212,6534080
1213,6212,5553660,6212,6534550
1213,6212,5553660,6212,6535550
1213,6212,5553660,6212,6536020
1213,6212,5553660,6212,6536240
1213,6212,5553660,6212,6536610
1213,6212,5553660,6212,6537610
1213,6212,5553660,6212,6538610
1213,6212,5553890,6212,6538840
1213,6212,5553890,6212,6538840
1213,6212,5553890,6212,6539300
1213,6212,5553890,6212,6540110
1213,6212,5553890,6212,6541110
1213,6212,5553890,6212,6541110
1213,6212,5553890,6212,6541110
1213,6212,5553890,6212,6542110
1213,6212,5553890,6212,6542920
1213,6212,5553890,6212,6543240
1213,6212,5553890,6212,6543240
1213,6212,5553890,6212,6544240
1213,6212,5553890,6212,6545240
1213,6212,5553890,6212,6546240
1213,6212,5554110,6212,6546460
1213,6212,5554110,6212,6546830
1213,6212,5554110,6212,6547640
1213,6212,5554110,6212,6547960
1213,6212,5554110,6212,6548960
1213,6212,5554110,6212,6549430
1213,6212,5554110,6212,6550430
1213,6212,5554110,6212,6551430
1213,6212,5554110,6212,6552080
1213,6212,5554110,6212,6552540
1213,6212,5554110,6212,6553540
1213,6212,5554110,6212,6554540
1213,6212,5554110,6212,6554540
1213,6212,5554270,6212,6554700
1213,6212,5554270,6212,6555170
1213,6212,5554270,6212,6555170
1213,6212,5554430,6212,6555330
1213,6212,5554430,6212,6556330
1213,6212,5554430,6212,6556790
1213,6212,5554430,6212,6557020
1213,6212,5554430,6212,6557250
1213,6212,5554430,6212,6557250
1213,6212,5554430,6212,6558250
1213,6212,5554430,6212,6559250
1213,6212,5554430,6212,6559480
1213,6212,5554430,6212,6559940
1213,6212,5554430,6212,6560940
1213,6212,5554430,6212,6561410
1213,6212,5554590,6212,6561570
1213,6212,5554590,6212,6562570
1213,6212,5554590,6212,6562570
1213,6212,5554590,6212,6563570
1213,6212,5554590,6212,6564570
1213,6212,5554590,6212,6564570
1213,6212,5554590,6212,6564570
1213,6212,5554590,6212,6565380
1213,6212,5554590,6212,6565850
1213,6212,5554590,6212,6566080
1213,6212,5554750,6212,6566240
1213,6212,5554750,6212,6567240
1213,6212,5554750,6212,6567240
1213,6212,5554750,6212,6568240
1213,6212,5554750,6212,6569240
1213,6212,5554750,6212,6570240
1213,6212,5554750,6212,6570560
1213,6212,5554750,6212,6570880
1213,6212,5554750,6212,6571880
1213,6212,5554750,6212,6571880
1213,6212,5554750,6212,6572690
1213,6212,5554750,6212,6573010
1213,6212,5554750,6212,6573010
1213,6212,5554750,6212,6573010
1213,6212,5554750,6212,6573010
1213,6212,5554750,6212,6574010
1213,6212,5554750,6212,6574480
1213,6212,5554750,6212,6575030
1213,6212,5554750,6212,6576030
1213,6212,5554750,6212,6577030
1213,6212,5554750,6212,6578030
1213,6212,5554750,6212,6579030
1213,6212,5554750,6212,6580030
1213,6212,5554750,6212,6581030
1213,6212,5554750,6212,6589030
1213,6212,5554750,6212,6589840
1213,6212,5554750,6212,6589840
1213,6212,5554750,6212,6590490
1213,6212,5554750,6212,6591490
1213,6212,5554750,6212,6592490
1213,6212,5554750,6212,6592960
1213,6212,5554750,6212,6592960
1213,6212,5554750,6212,6593770
1213,6212,5554750,6212,6594580
1213,6212,5554750,6212,6595580
1213,6212,5554750,6212,6595580
1213,6212,5554750,6212,6596580
1213,6212,5554750,6212,6597040
1213,6212,5554750,6212,6598040
1213,6212,5554750,6212,6599040
1213,6212,5554750,6212,6600040
1213,6212,5554750,6212,6600040
1213,6212,5554750,6212,6601040
1213,6212,5554750,6212,6601850
1213,6212,5554750,6212,6602850
1213,6212,5554750,6212,6603850
1213,6212,5554750,6212,6604660
1213,6212,5554750,6212,6605030
1213,6212,5554750,6212,6605500
1213,6212,5554750,6212,6606500
1213,6212,5554750,6212,6607500
1213,6212,5554750,6212,6607960
1213,6212,5554750,6212,6608960
1213,6212,5554750,6212,6609960
1213,6212,5554750,6212,6610960
1213,6212,5554750,6212,6611960
1213,6212,5554750,6212,6612960
1213,6212,5554750,6212,6613430
1213,6212,5554750,6212,6614430
1213,6212,5554750,6212,6615430
1213,6212,5554750,6212,6615430
1213,6212,5554750,6212,6616430
1213,6212,5554750,6212,6617430
1213,6212,5554750,6212,6617900
1213,6212,5554750,6212,6618900
1213,6212,5554750,6212,6619900
1213,6212,5554750,6212,6620900
1213,6212,5554750,6212,6621900
1213,6212,5554750,6212,6622900
1213,6212,5554750,6212,6623900
1213,6212,5554750,6212,6624270
1213,6212,5554750,6212,6624740
1213,6212,5554750,6212,6625740
1213,6212,5554750,6212,6626550
1213,6212,5554750,6212,6627360
1213,6212,5554750,6212,6628170
1213,6212,5554750,6212,6629170
1213,6212,5554750,6212,6630170
1213,6212,5554750,6212,6630170
1213,6212,5554750,6212,6630980
1213,6212,5554750,6212,6631980
1213,6212,5554750,6212,6632980
1213,6212,5554750,6212,6633980
1213,6212,5554750,6212,6634980
1213,6212,5554750,6212,6635300
1213,6212,5554750,6212,6636300
1213,6212,5554750,6212,6637110
1213,6212,5554750,6212,6637920
1213,6212,5554750,6212,6638920
1213,6212,5554750,6212,6638920
1213,6212,5554750,6212,6639510
1213,6212,5554750,6212,6639510
1213,6212,5554750,6212,6639840
1213,6212,5554750,6212,6639840
1213,6212,5554750,6212,6640840
1213,6212,5554750,6212,6641840
1213,6212,5554750,6212,6642650
1213,6212,5554750,6212,6642650
1213,6212,5554750,6212,6642650
1213,6212,5554750,6212,6643650
1213,6212,5554750,6212,6644650
1213,6212,5554750,6212,6645300
1213,6212,5554750,6212,6646300
1213,6212,5554750,6212,6646760
1213,6212,5554750,6212,6647760
1213,6212,5554750,6212,6648760
1213,6212,5554750,6212,6649230
1213,6212,5554750,6212,6650230
1213,6212,5554750,6212,6650230
1213,6212,5554750,6212,6651230
1213,6212,5554750,6212,6651230
1213,6212,5554750,6212,6652230
1213,6212,5554750,6212,6652700
1213,6212,5554750,6212,6653510
1213,6212,5554750,6212,6653880
1213,6212,5554750,6212,6654880
1213,6212,5554750,6212,6655880
1213,6212,5554750,6212,6656880
1213,6212,5554750,6212,6657880
1213,6212,5554750,6212,6658880
1213,6212,5554750,6212,6659880
1213,6212,5554750,6212,6660690
1213,6212,5554750,6212,6661500
1213,6212,5554750,6212,6662310
1213,6212,5554750,6212,6663310
1213,6212,5554750,6212,6664310
1213,6212,5554750,6212,6664780
1213,6212,5554750,6212,6665590
1213,6212,5554750,6212,6666590
1213,6212,5554750,6212,6667590
1213,6212,5554750,6212,6667590
1213,6212,5554750,6212,6667590
1213,6212,5554750,6212,6668590
1213,6212,5554750,6212,6669590
1213,6212,5555070,6212,6669910
1213,6212,5555070,6212,6670460
1213,6212,5555070,6212,6670460
1213,6212,5555070,6212,6670460
1213,6212,5555070,6212,6671460
1213,6212,5555070,6212,6672270
1213,6212,5555070,6212,6672920
1213,6212,5555070,6212,6673920
1213,6212,5555070,6212,6674150
1213,6212,5555070,6212,6675150
1213,6212,5555070,6212,6676150
1213,6212,5555070,6212,6676960
1213,6212,5555070,6212,6677770
1213,6212,5555070,6212,6678770
1213,6212,5555070,6212,6679230
1213,6212,5555070,6212,6680230
1213,6212,5555070,6212,6681230
1213,6212,5555070,6212,6682230
1213,6212,5555070,6212,6683230
1213,6212,5555070,6212,6684230
1213,6212,5555070,6212,6685230
1213,6212,5555070,6212,6686230
1213,6212,5555070,6212,6687040
1213,6212,5555070,6212,6687850
1213,6212,5555070,6212,6688850
1213,6212,5555070,6212,6689070
1213,6212,5555070,6212,6689070
1213,6212,5555070,6212,6690070
1213,6212,5555070,6212,6690530
1213,6212,5555070,6212,6691530
1213,6212,5555070,6212,6692530
1213,6212,5555070,6212,6692530
1213,6212,5555070,6212,6693010
1213,6212,5555070,6212,6694010
1213,6212,5555070,6212,6694820
1213,6212,5555070,6212,6695820
1213,6212,5555070,6212,6696820
1213,6212,5555070,6212,6697820
1213,6212,5555070,6212,6697820
1213,6212,5555070,6212,6698820
1213,6212,5555070,6212,6699820
1213,6212,5555070,6212,6700820
1213,6212,5555070,6212,6701820
1213,6212,5555070,6212,6702470
1213,6212,5555070,6212,6703470
