ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9523-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
625360.1,61.22,24.94,398917.53,39.05
624990.33,61.24,24.97,399140.76,39.11
624992.42,61.24,24.97,399203.03,39.12
624992.42,61.24,24.97,399203.03,39.12
624992.42,61.24,24.97,399203.03,39.12
624649.49,61.27,24.99,399203.99,39.16
624468.27,61.3,25.03,399185.34,39.18
624468.27,61.3,25.03,399185.34,39.18
624287.05,61.33,25.06,399177.28,39.21
624105.83,61.36,25.09,399196.58,39.25
623810.61,61.35,25.08,399021.96,39.25
623588.13,61.35,25.07,398798.74,39.23
623588.13,61.35,25.07,398798.74,39.23
623588.13,61.35,25.07,398798.74,39.23
623672.36,61.38,25.11,398785.42,39.25
623302.59,61.41,25.13,398771.78,39.29
623302.59,61.41,25.13,398771.78,39.29
623302.59,61.41,25.13,398771.78,39.29
623302.59,61.41,25.13,398701.89,39.28
623302.59,61.41,25.13,398780.39,39.29
622932.81,61.43,25.16,399493.78,39.4
622932.81,61.43,25.16,399493.78,39.4
622563.04,61.45,25.18,399579.29,39.44
622563.04,61.45,25.18,399579.29,39.44
622220.11,61.48,25.21,399572.25,39.48
621850.34,61.51,25.24,399615.29,39.53
621850.34,61.51,25.24,399615.29,39.53
621850.34,61.51,25.24,399615.29,39.53
621850.34,61.51,25.24,399615.29,39.53
621850.34,61.51,25.24,399615.29,39.53
621669.12,61.54,25.27,399589.72,39.55
621299.35,61.56,25.29,399561.66,39.59
621118.13,61.59,25.32,399547.02,39.62
621118.13,61.59,25.32,399547.02,39.62
621171.06,61.63,25.36,399816.48,39.67
620989.84,61.66,25.39,400163.98,39.74
620620.07,61.69,25.42,400328.0,39.79
620374.47,61.68,25.41,400293.24,39.8
620374.47,61.68,25.41,400293.24,39.8
620031.54,61.71,25.44,400294.19,39.84
620031.54,61.71,25.44,400294.19,39.84
619661.77,61.74,25.47,400269.56,39.88
619661.77,61.74,25.47,400269.56,39.88
619291.99,61.76,25.49,400293.44,39.92
619291.99,61.76,25.49,400293.44,39.92
619291.99,61.76,25.49,400293.44,39.92
618922.22,61.78,25.52,400280.27,39.96
618922.22,61.78,25.52,400280.27,39.96
618922.22,61.78,25.52,400280.27,39.96
618552.45,61.81,25.54,400259.5,40.0
618182.67,61.83,25.57,400394.08,40.05
617820.52,61.86,25.59,400299.77,40.08
618001.57,61.9,25.63,400808.47,40.14
618001.57,61.9,25.63,400808.47,40.14
618001.57,61.9,25.63,400808.47,40.14
617847.2,61.93,25.67,400816.08,40.18
617847.2,61.93,25.67,400816.08,40.18
617477.43,61.96,25.69,400787.86,40.22
617482.99,61.96,25.69,400790.45,40.22
617113.21,61.98,25.72,400863.59,40.26
616743.44,62.01,25.74,400849.82,40.3
616373.67,62.03,25.77,400777.98,40.34
616003.9,62.06,25.8,401018.03,40.4
615634.12,62.08,25.82,400908.13,40.43
615634.12,62.08,25.82,400908.13,40.43
615264.35,62.11,25.85,400954.35,40.48
615264.35,62.11,25.85,401153.79,40.5
614921.42,62.14,25.88,401153.71,40.54
614702.58,62.14,25.87,400917.45,40.53
614332.81,62.16,25.9,400893.86,40.56
614332.81,62.16,25.9,400893.86,40.56
614151.59,62.19,25.93,400921.52,40.6
614235.82,62.23,25.97,400902.57,40.62
613866.04,62.26,26.0,401037.54,40.67
613496.27,62.28,26.02,401004.32,40.71
613496.27,62.28,26.02,401004.32,40.71
613126.5,62.31,26.05,401450.16,40.8
612756.72,62.33,26.07,401388.73,40.83
612413.8,62.36,26.1,401392.47,40.87
612021.24,62.35,26.09,401127.47,40.87
611651.47,62.38,26.12,401107.22,40.91
611735.7,62.42,26.16,401156.01,40.93
611536.1,62.41,26.15,400973.23,40.92
611193.39,62.4,26.14,400608.79,40.9
610823.62,62.43,26.17,400556.36,40.94
610823.62,62.43,26.17,400556.36,40.94
610661.72,62.42,26.17,400547.39,40.95
610663.17,62.42,26.17,400550.29,40.95
610755.96,62.46,26.2,401180.32,41.03
610574.74,62.5,26.24,400805.74,41.02
610204.97,62.52,26.26,400618.39,41.05
610204.97,62.52,26.26,400618.39,41.05
610204.97,62.52,26.26,400596.87,41.05
609835.2,62.55,26.29,401423.74,41.17
609680.82,62.58,26.33,401431.36,41.21
609435.33,62.58,26.32,401133.64,41.19
609435.33,62.58,26.32,401133.64,41.19
609065.56,62.61,26.35,401108.34,41.23
608695.78,62.63,26.38,401130.01,41.27
608695.78,62.63,26.38,401130.01,41.27
608695.78,62.63,26.38,401130.01,41.27
608857.38,62.67,26.42,401102.05,41.29
608857.38,62.67,26.42,401102.05,41.29
608627.85,62.67,26.41,401129.26,41.3
608258.08,62.7,26.44,401105.64,41.34
608342.31,62.74,26.48,401092.39,41.36
608342.31,62.74,26.48,401092.39,41.36
607972.53,62.76,26.51,401791.15,41.48
607932.93,62.8,26.55,402097.53,41.54
607548.93,62.79,26.54,401967.74,41.54
607206.0,62.82,26.57,401969.72,41.59
606836.23,62.85,26.59,401946.41,41.63
606840.92,62.85,26.59,401921.52,41.62
606682.36,62.84,26.59,401763.77,41.62
606766.59,62.88,26.63,401820.02,41.64
606766.59,62.88,26.63,401820.02,41.64
606766.59,62.88,26.63,401820.02,41.64
606396.82,62.91,26.65,401790.83,41.68
606012.82,62.9,26.65,401755.3,41.7
605806.8,62.89,26.64,401583.15,41.69
605584.7,62.88,26.63,401442.28,41.69
605584.7,62.88,26.63,401442.28,41.69
605214.93,62.91,26.66,401786.77,41.76
604845.15,62.94,26.69,401694.41,41.8
605115.35,62.98,26.73,401520.89,41.79
604843.94,62.98,26.73,402149.07,41.88
604843.94,62.98,26.73,402149.07,41.88
604944.44,63.02,26.77,402336.28,41.92
604787.49,63.02,26.77,402179.11,41.91
604444.56,63.05,26.8,402182.86,41.95
604447.46,63.05,26.8,402186.93,41.95
604077.68,63.08,26.83,402159.51,41.99
603707.91,63.1,26.85,402184.2,42.04
603707.91,63.1,26.85,402184.2,42.04
603712.25,63.1,26.85,402187.48,42.04
603531.03,63.14,26.89,402173.33,42.07
603615.26,63.18,26.93,402155.14,42.09
603615.26,63.18,26.93,402155.14,42.09
603457.12,63.17,26.92,402034.2,42.09
603087.35,63.2,26.95,402275.21,42.16
603087.35,63.2,26.95,402275.21,42.16
602717.58,63.23,26.98,402201.86,42.19
602347.81,63.25,27.0,402645.36,42.28
602004.88,63.28,27.03,402643.89,42.33
601759.28,63.28,27.03,402375.13,42.31
601947.95,63.32,27.07,402355.2,42.33
601578.18,63.35,27.1,402386.49,42.37
601578.95,63.35,27.1,402428.1,42.38
601397.73,63.38,27.14,402412.37,42.41
601178.89,63.38,27.13,402389.67,42.42
601178.89,63.38,27.13,402389.67,42.42
601178.89,63.38,27.13,402389.67,42.42
601180.34,63.38,27.13,402392.67,42.42
600810.56,63.41,27.16,402446.77,42.47
600810.56,63.41,27.16,402446.77,42.47
600863.49,63.45,27.2,402388.45,42.49
600493.72,63.48,27.23,403237.42,42.63
600123.95,63.51,27.26,403227.73,42.67
599781.02,63.54,27.29,403229.71,42.72
599411.25,63.57,27.32,403204.53,42.76
599041.47,63.6,27.35,403228.9,42.81
598671.7,63.62,27.38,403472.27,42.88
595740.36,63.86,27.61,403428.46,43.24
595559.14,63.89,27.65,403293.94,43.27
595559.14,63.89,27.65,403293.94,43.27
595519.54,63.93,27.69,403243.71,43.29
595519.54,63.93,27.69,403243.71,43.29
595157.38,63.96,27.72,403751.14,43.39
595234.0,64.0,27.76,403972.58,43.44
595234.0,64.0,27.76,403936.66,43.43
595234.0,64.0,27.76,403936.66,43.43
595079.62,64.04,27.8,403944.27,43.47
594709.85,64.07,27.83,403913.62,43.52
594709.85,64.07,27.83,403913.62,43.52
594709.85,64.07,27.83,403913.62,43.52
594709.85,64.07,27.83,403913.62,43.52
594340.08,64.1,27.86,403944.83,43.57
593970.3,64.13,27.89,403911.51,43.61
593970.3,64.13,27.89,403911.51,43.61
593970.3,64.13,27.89,404066.04,43.63
593600.53,64.16,27.92,404462.21,43.72
593419.31,64.2,27.96,404252.85,43.73
593419.31,64.2,27.96,404252.85,43.73
593057.15,64.23,27.99,404164.7,43.77
592868.32,64.26,28.02,404612.38,43.86
592868.32,64.26,28.02,404612.38,43.86
592495.59,64.25,28.02,404379.91,43.85
592152.67,64.29,28.05,404381.89,43.9
592152.67,64.29,28.05,404381.89,43.9
592152.67,64.29,28.05,404381.89,43.9
591782.89,64.32,28.08,404358.58,43.95
591413.12,64.35,28.11,404436.65,44.0
591043.35,64.38,28.14,404412.34,44.05
590673.58,64.41,28.17,404348.55,44.09
590673.58,64.41,28.17,404348.55,44.09
590757.81,64.45,28.21,405024.8,44.19
590454.76,64.48,28.25,405017.25,44.23
590093.09,64.52,28.28,404864.94,44.26
590093.09,64.52,28.28,404864.94,44.26
589750.17,64.55,28.32,404857.9,44.31
589380.39,64.58,28.35,404841.27,44.36
589464.62,64.62,28.39,404879.95,44.39
589464.62,64.62,28.39,404879.95,44.39
589464.62,64.62,28.39,404879.95,44.39
589094.85,64.65,28.42,404852.28,44.43
588725.08,64.68,28.45,404832.98,44.48
588355.31,64.71,28.48,405038.45,44.55
587985.53,64.74,28.51,404898.46,44.58
587642.83,64.73,28.5,404495.29,44.56
587280.06,64.73,28.49,404767.82,44.61
587280.06,64.73,28.49,404767.82,44.61
587067.61,64.76,28.53,404658.97,44.64
586913.23,64.8,28.57,404666.58,44.68
586732.01,64.84,28.61,404650.24,44.72
586732.01,64.84,28.61,404650.24,44.72
586732.01,64.84,28.61,404650.24,44.72
586736.36,64.84,28.61,404655.24,44.72
586555.14,64.88,28.65,404638.85,44.76
586185.36,64.91,28.68,404657.52,44.81
586185.36,64.91,28.68,404657.52,44.81
585815.59,64.94,28.71,404632.79,44.85
585815.59,64.94,28.71,404632.79,44.85
585516.36,64.93,28.7,404374.3,44.84
585146.58,64.96,28.73,404625.94,44.92
585146.58,64.96,28.73,404625.94,44.92
584965.36,65.0,28.77,404896.6,44.99
584965.36,65.0,28.77,404896.6,44.99
584965.36,65.0,28.77,404896.6,44.99
584965.36,65.0,28.77,404896.6,44.99
584965.36,65.0,28.77,404896.6,44.99
585145.82,65.04,28.82,405591.73,45.08
585145.82,65.04,28.82,405471.2,45.07
584802.9,65.08,28.85,405464.98,45.12
584433.12,65.11,28.88,405447.53,45.17
584251.9,65.15,28.92,405494.96,45.21
584253.35,65.15,28.92,405503.96,45.22
584332.04,65.16,28.93,405697.46,45.24
583962.27,65.19,28.96,405776.39,45.3
583615.34,65.22,29.0,405812.37,45.35
583615.34,65.22,29.0,405812.37,45.35
583237.95,65.25,29.03,406586.25,45.49
583390.64,65.3,29.08,405916.59,45.44
583024.63,65.33,29.11,406359.89,45.54
582681.7,65.37,29.15,406344.14,45.59
582681.7,65.37,29.15,406344.14,45.59
582311.93,65.4,29.18,406390.26,45.64
582312.66,65.4,29.18,406404.87,45.64
581942.89,65.43,29.21,406437.32,45.7
581942.89,65.43,29.21,406437.32,45.7
581942.89,65.43,29.21,406437.32,45.7
582027.12,65.48,29.26,406407.28,45.72
581845.9,65.52,29.29,406344.5,45.75
581522.76,65.51,29.29,406101.48,45.75
581152.99,65.54,29.32,406198.53,45.81
581152.99,65.54,29.32,406198.53,45.81
580783.21,65.57,29.35,406676.09,45.91
580783.21,65.57,29.35,406676.09,45.91
580783.21,65.57,29.35,406676.09,45.91
580413.44,65.6,29.38,406593.49,45.96
580259.07,65.65,29.43,406601.11,46.0
580077.85,65.69,29.47,406584.77,46.04
579896.63,65.73,29.51,406568.38,46.08
579896.63,65.73,29.51,406568.38,46.08
579526.85,65.76,29.54,406597.53,46.14
579132.85,65.75,29.53,406339.04,46.13
578951.63,65.79,29.57,406316.58,46.17
578951.63,65.79,29.57,406316.58,46.17
578581.86,65.82,29.6,406301.57,46.22
578584.75,65.82,29.61,406305.18,46.22
578584.75,65.82,29.61,406305.18,46.22
578214.98,65.86,29.64,407016.6,46.36
577845.21,65.89,29.67,406940.64,46.4
577525.98,65.88,29.66,406622.05,46.38
577605.75,65.93,29.71,406617.39,46.41
577605.75,65.93,29.71,406617.39,46.41
577610.09,65.93,29.71,406639.87,46.41
577240.32,65.96,29.74,406665.11,46.47
577059.1,66.0,29.79,406643.1,46.51
577019.5,66.04,29.83,406621.8,46.54
576649.72,66.08,29.86,406614.11,46.59
576439.34,66.07,29.86,406752.27,46.62
576439.34,66.07,29.86,406752.27,46.62
576069.56,66.1,29.89,406712.19,46.67
575888.34,66.15,29.93,407446.15,46.8
575707.12,66.19,29.97,407655.4,46.87
575364.2,66.22,30.01,407655.32,46.92
575456.99,66.27,30.06,407633.54,46.94
575456.99,66.27,30.06,407633.54,46.94
575087.22,66.3,30.09,407681.75,47.0
574717.45,66.34,30.13,407645.02,47.05
574717.45,66.34,30.13,407645.02,47.05
574347.67,66.37,30.16,407627.89,47.1
573977.9,66.4,30.19,408318.75,47.24
573683.24,66.45,30.24,408340.9,47.3
573446.91,66.48,30.27,408217.04,47.33
573292.54,66.53,30.32,408224.65,47.37
573292.54,66.53,30.32,408224.65,47.37
573292.54,66.53,30.32,408224.65,47.37
573292.54,66.53,30.32,408224.65,47.37
572922.76,66.56,30.35,408199.35,47.42
572520.56,66.55,30.34,407861.54,47.41
572150.79,66.58,30.38,407852.84,47.46
572150.79,66.58,30.38,407852.84,47.46
572150.79,66.58,30.38,407726.58,47.45
572226.45,66.63,30.42,407730.0,47.48
572226.45,66.63,30.42,407730.0,47.48
572045.23,66.67,30.47,407722.3,47.52
571675.46,66.71,30.5,407916.55,47.6
571305.69,66.74,30.54,407940.97,47.66
570935.91,66.78,30.57,408494.37,47.78
571012.23,66.79,30.58,408607.19,47.79
570669.3,66.82,30.62,408605.73,47.85
570669.3,66.82,30.62,408605.73,47.85
570299.53,66.86,30.65,408583.52,47.9
569929.76,66.89,30.69,408631.07,47.96
569890.15,66.94,30.74,408596.6,47.99
569520.38,66.97,30.77,408580.78,48.05
569520.38,66.97,30.77,408580.78,48.05
569165.84,67.01,30.81,409426.29,48.2
569170.43,67.01,30.81,409618.17,48.23
569060.64,67.01,30.8,409525.13,48.22
568717.72,67.05,30.84,409518.03,48.28
568861.83,67.1,30.9,409550.55,48.31
568492.06,67.14,30.93,409533.97,48.36
568492.06,67.14,30.93,409638.22,48.38
568576.29,67.18,30.98,409890.65,48.43
568339.58,67.22,31.02,409882.66,48.48
567969.81,67.26,31.05,409854.86,48.53
567930.21,67.3,31.1,409768.35,48.56
567930.21,67.3,31.1,409768.35,48.56
567930.21,67.3,31.1,409768.35,48.56
567710.67,67.36,31.16,411622.38,48.84
567711.96,67.42,31.22,411225.38,48.84
567711.96,67.42,31.22,411225.38,48.84
567369.03,67.46,31.26,411227.36,48.9
567369.03,67.46,31.26,411227.36,48.9
566999.26,67.5,31.3,411201.71,48.95
566999.26,67.5,31.3,411201.71,48.95
566999.26,67.5,31.3,411201.71,48.95
566342.72,67.5,31.3,410563.21,48.93
566426.95,67.55,31.35,410617.99,48.97
566057.18,67.58,31.39,410580.44,49.02
565687.41,67.62,31.42,410571.31,49.08
565506.19,67.66,31.47,410861.95,49.16
565506.19,67.66,31.47,410820.75,49.16
565506.19,67.66,31.47,410820.75,49.16
565506.19,67.66,31.47,410820.75,49.16
566370.02,67.77,31.57,412858.74,49.4
566030.73,67.79,31.6,412406.21,49.39
565687.8,67.83,31.64,412409.95,49.45
565318.03,67.87,31.67,412382.54,49.51
565318.03,67.87,31.67,412382.54,49.51
565402.26,67.92,31.72,412435.29,49.54
565240.36,67.92,31.72,412380.74,49.55
565059.14,67.96,31.77,412483.74,49.61
564689.36,68.0,31.81,412503.76,49.67
564689.36,68.0,31.81,412527.52,49.68
564689.36,68.0,31.81,412527.52,49.68
564319.59,68.04,31.84,412394.51,49.72
563949.82,68.07,31.88,412972.36,49.85
563949.82,68.07,31.88,412972.36,49.85
563949.82,68.07,31.88,412972.36,49.85
564034.05,68.12,31.93,413146.22,49.9
563640.05,68.11,31.92,412925.67,49.9
563297.12,68.16,31.96,412929.42,49.96
562927.35,68.19,32.0,412902.48,50.02
562557.57,68.23,32.04,412940.12,50.08
562557.57,68.23,32.04,412940.12,50.08
562264.84,68.22,32.03,412639.82,50.07
562349.07,68.27,32.08,412621.88,50.09
562349.07,68.27,32.08,412621.88,50.09
562349.07,68.27,32.08,412621.88,50.09
562349.07,68.27,32.08,412621.88,50.09
562167.85,68.32,32.13,412596.01,50.14
561798.08,68.35,32.16,413020.85,50.25
561798.08,68.35,32.16,413020.85,50.25
563130.42,68.52,32.33,415293.5,50.53
562787.5,68.56,32.37,415292.03,50.59
562417.72,68.6,32.41,415269.83,50.65
561678.18,68.67,32.49,415327.79,50.78
561308.4,68.71,32.53,415263.39,50.83
561308.4,68.71,32.53,415263.39,50.83
561308.4,68.71,32.53,415263.39,50.83
561127.19,68.76,32.57,415261.2,50.88
561211.41,68.81,32.62,415775.33,50.98
560841.64,68.85,32.66,415754.56,51.04
560498.71,68.89,32.71,415752.14,51.1
560498.71,68.89,32.71,415752.14,51.1
560317.49,68.94,32.75,415731.55,51.15
559947.72,68.98,32.79,415744.13,51.21
559908.12,69.03,32.84,415742.62,51.25
559908.12,69.03,32.84,415742.62,51.25
559168.57,69.11,32.92,415981.47,51.41
558798.8,69.15,32.96,416112.19,51.49
558798.8,69.15,32.96,416112.19,51.49
558404.8,69.14,32.96,415854.23,51.49
558404.8,69.14,32.96,415854.23,51.49
558404.8,69.14,32.96,415854.23,51.49
558035.02,69.18,33.0,415957.49,51.56
558035.02,69.18,33.0,415957.49,51.56
558146.1,69.23,33.05,415961.74,51.59
557826.63,69.22,33.04,415683.42,51.58
557526.46,69.21,33.03,415373.91,51.57
557132.46,69.2,33.02,415349.55,51.59
557132.46,69.2,33.02,415372.01,51.6
557132.46,69.2,33.02,415372.01,51.6
557216.69,69.26,33.08,415425.91,51.63
556846.91,69.3,33.12,415390.52,51.69
556862.27,69.35,33.17,415628.21,51.76
556492.5,69.39,33.21,415568.35,51.82
556122.72,69.43,33.25,415471.57,51.87
555949.12,69.48,33.3,416433.91,52.04
553017.78,69.81,33.64,416390.1,52.56
553017.78,69.81,33.64,416390.1,52.56
552828.95,69.86,33.69,416513.26,52.63
552486.02,69.9,33.73,416512.13,52.7
552116.25,69.94,33.77,416489.59,52.76
551746.47,69.99,33.82,416580.94,52.84
551376.7,70.03,33.86,416490.56,52.9
551376.7,70.03,33.86,416490.56,52.9
551006.93,70.07,33.9,416899.88,53.02
550637.16,70.11,33.94,416590.09,53.04
550267.38,70.15,33.99,416650.62,53.12
549897.61,70.2,34.03,416469.46,53.16
549602.48,70.19,34.02,416035.32,53.13
549259.55,70.23,34.07,416035.24,53.2
548889.78,70.28,34.11,416011.65,53.26
548850.18,70.33,34.16,416050.53,53.31
548850.18,70.33,34.16,416050.53,53.31
548850.18,70.33,34.16,416050.53,53.31
548480.4,70.37,34.21,416007.11,53.38
548480.4,70.37,34.21,416007.11,53.38
548110.63,70.42,34.25,416288.77,53.48
548110.63,70.42,34.25,416288.77,53.48
547803.33,70.47,34.3,416302.03,53.55
548021.14,70.58,34.42,417341.52,53.75
547627.14,70.58,34.41,417153.58,53.76
547284.21,70.62,34.46,417146.48,53.83
547102.99,70.67,34.51,417130.55,53.88
547187.22,70.73,34.57,417194.73,53.93
547006.0,70.78,34.62,417154.62,53.98
547006.0,70.78,34.62,417154.62,53.98
547006.0,70.78,34.62,417154.62,53.98
547006.0,70.78,34.62,417154.62,53.98
547006.0,70.78,34.62,417154.62,53.98
547006.0,70.78,34.62,417154.62,53.98
547006.0,70.78,34.62,417154.62,53.98
546612.0,70.77,34.61,417132.71,54.01
546562.0,70.77,34.61,417082.71,54.0
546562.0,70.77,34.61,417082.71,54.0
546562.0,70.77,34.61,417082.71,54.0
546192.23,70.81,34.65,417755.83,54.16
546192.23,70.81,34.65,417755.83,54.16
546285.02,70.87,34.71,417301.06,54.13
546285.02,70.87,34.71,417301.06,54.13
545922.87,70.91,34.75,417968.55,54.29
545922.87,70.91,34.75,417968.55,54.29
545764.31,70.91,34.75,417811.23,54.28
545575.48,70.96,34.8,417930.86,54.36
545421.1,71.01,34.85,417938.47,54.41
545051.33,71.06,34.9,417918.12,54.48
545051.33,71.06,34.9,417918.12,54.48
544681.56,71.1,34.94,417904.47,54.55
544311.79,71.14,34.99,417921.87,54.62
543942.01,71.19,35.03,417900.16,54.69
543942.01,71.19,35.03,417900.16,54.69
543994.94,71.25,35.09,417922.35,54.74
543994.94,71.25,35.09,417922.35,54.74
543813.72,71.3,35.14,417893.2,54.79
543856.93,71.3,35.15,417932.86,54.8
543941.16,71.36,35.21,418880.37,54.95
543941.16,71.36,35.21,418880.37,54.95
543928.41,71.42,35.26,418881.48,55.0
543928.41,71.42,35.26,418881.48,55.0
543928.41,71.42,35.26,418881.48,55.0
543558.63,71.46,35.31,418857.87,55.07
543558.63,71.46,35.31,418857.87,55.07
543164.63,71.46,35.3,418759.21,55.09
543164.63,71.46,35.3,418759.21,55.09
543164.63,71.46,35.3,418759.21,55.09
542953.98,71.45,35.3,418549.69,55.08
542953.98,71.45,35.3,418549.69,55.08
542953.98,71.45,35.3,418549.69,55.08
542584.2,71.5,35.34,418587.4,55.16
542214.43,71.54,35.39,418596.21,55.23
542298.66,71.6,35.44,418541.41,55.26
542117.44,71.65,35.5,419061.53,55.39
542117.44,71.65,35.5,419061.53,55.39
541936.22,71.7,35.55,419267.4,55.47
541936.22,71.7,35.55,419267.4,55.47
541566.45,71.75,35.6,419433.01,55.57
541223.52,71.8,35.65,419433.97,55.64
541183.92,71.85,35.71,419410.51,55.69
541183.92,71.85,35.71,419410.51,55.69
541183.92,71.85,35.71,419410.51,55.69
541002.7,71.91,35.76,419441.4,55.75
541002.7,71.91,35.76,419441.4,55.75
540632.92,71.95,35.81,419417.95,55.82
540632.92,71.95,35.81,419417.95,55.82
540339.99,71.95,35.8,419112.44,55.8
540158.77,72.0,35.85,419113.56,55.86
539877.33,71.99,35.85,418895.49,55.86
539696.11,72.05,35.9,418903.7,55.92
539326.34,72.09,35.95,419612.52,56.09
539326.34,72.09,35.95,419853.86,56.12
538932.33,72.09,35.94,419436.17,56.1
538632.16,72.08,35.93,419175.02,56.09
538724.96,72.13,35.99,419397.25,56.16
538382.03,72.18,36.04,419396.11,56.23
538382.03,72.18,36.04,419396.11,56.23
538200.81,72.24,36.09,419376.64,56.29
537831.04,72.29,36.14,419418.86,56.37
537461.27,72.33,36.19,419419.86,56.45
537280.05,72.39,36.25,419379.28,56.5
537280.05,72.39,36.25,419379.28,56.5
537280.05,72.39,36.25,419752.35,56.55
537121.13,72.38,36.24,419594.54,56.54
536939.91,72.44,36.29,419579.11,56.6
536995.51,72.44,36.3,419628.89,56.61
536720.33,72.44,36.3,419374.42,56.6
536991.12,72.5,36.36,420159.15,56.72
536621.35,72.54,36.4,420233.12,56.81
536278.42,72.6,36.46,420233.04,56.89
536278.79,72.6,36.46,420233.93,56.89
536278.79,72.6,36.46,420233.93,56.89
536278.79,72.6,36.46,420233.93,56.89
536097.57,72.65,36.51,420213.41,56.95
536097.57,72.65,36.51,420213.41,56.95
535727.8,72.7,36.56,420239.11,57.03
535818.8,72.71,36.57,420688.46,57.09
535818.8,72.71,36.57,420688.46,57.09
535818.8,72.71,36.57,420688.46,57.09
535818.8,72.71,36.57,420688.46,57.09
535449.03,72.76,36.62,420692.51,57.17
535449.03,72.76,36.62,420692.51,57.17
535079.26,72.81,36.67,420801.37,57.26
535079.26,72.81,36.67,420801.37,57.26
535079.26,72.81,36.67,420801.37,57.26
535079.26,72.81,36.67,420801.37,57.26
534836.74,72.87,36.74,421804.25,57.47
534658.3,72.87,36.74,421603.33,57.46
534790.75,72.99,36.86,421625.1,57.55
534447.82,73.04,36.91,421626.06,57.62
534532.05,73.1,36.97,421603.21,57.66
534492.45,73.16,37.03,421647.75,57.72
534492.45,73.16,37.03,421647.75,57.72
534311.23,73.22,37.09,421613.36,57.78
533941.46,73.27,37.14,421597.84,57.85
533571.68,73.32,37.19,421591.6,57.93
533201.91,73.37,37.24,422354.17,58.12
530270.57,73.78,37.65,422310.36,58.76
530270.57,73.78,37.65,422310.36,58.76
530070.17,73.77,37.65,421612.94,58.68
530402.91,73.82,37.69,423026.22,58.87
530059.99,73.87,37.75,423026.14,58.96
529953.12,73.87,37.74,422919.16,58.95
529953.12,73.87,37.74,422919.16,58.95
529768.81,73.88,37.75,422563.49,58.93
529198.28,73.88,37.76,422150.44,58.94
528828.5,73.93,37.81,422126.85,59.01
528458.73,73.98,37.86,422168.87,59.1
528458.73,73.98,37.86,422371.37,59.13
528458.73,73.98,37.86,422361.85,59.13
528088.96,74.04,37.91,422316.67,59.21
527907.74,74.09,37.97,422314.81,59.27
527726.52,74.15,38.03,422307.69,59.34
527356.75,74.21,38.09,422763.73,59.49
527356.75,74.21,38.09,422763.73,59.49
527837.96,74.27,38.15,423471.09,59.59
527949.03,74.34,38.22,423475.63,59.63
527949.03,74.34,38.22,423475.63,59.63
527767.81,74.4,38.28,423491.42,59.7
527767.81,74.4,38.28,423491.42,59.7
527398.04,74.45,38.33,423471.11,59.78
527398.04,74.45,38.33,423471.11,59.78
527028.27,74.5,38.39,423451.47,59.86
527028.27,74.5,38.39,423451.47,59.86
527028.27,74.5,38.39,423451.47,59.86
526782.67,74.5,38.39,423660.61,59.92
527045.25,74.56,38.45,423473.45,59.91
526675.48,74.62,38.5,424286.14,60.11
526675.48,74.62,38.5,424286.14,60.11
526313.32,74.67,38.56,423901.11,60.14
526076.62,74.74,38.63,424597.29,60.33
526076.62,74.74,38.63,424597.29,60.33
526187.69,74.81,38.7,424601.53,60.37
525817.92,74.86,38.75,424577.98,60.45
524969.83,74.85,38.74,423786.58,60.42
524600.06,74.9,38.79,423814.56,60.51
524600.06,74.9,38.79,423814.56,60.51
524600.06,74.9,38.79,423814.56,60.51
524206.06,74.9,38.79,423801.2,60.55
524206.06,74.9,38.79,423801.2,60.55
524206.06,74.9,38.79,423801.2,60.55
524216.18,74.9,38.79,423818.54,60.55
523846.41,74.95,38.84,423793.05,60.64
523930.64,75.02,38.91,424463.44,60.77
523930.64,75.02,38.91,424463.44,60.77
523930.64,75.02,38.91,424463.44,60.77
523694.32,75.09,38.98,424940.88,60.93
523694.32,75.09,38.98,424940.88,60.93
523694.32,75.09,38.98,424940.88,60.93
523627.54,75.19,39.08,424856.18,61.0
523086.16,75.2,39.09,424558.72,61.03
523086.16,75.2,39.09,424558.72,61.03
522743.23,75.26,39.15,424557.59,61.12
522743.23,75.26,39.15,424557.59,61.12
522931.9,75.32,39.21,424537.33,61.15
522931.9,75.32,39.21,424537.33,61.15
522562.13,75.37,39.27,424608.91,61.24
522192.36,75.43,39.32,424568.31,61.33
522192.36,75.43,39.32,424568.31,61.33
521822.59,75.48,39.38,424527.27,61.41
521822.59,75.48,39.38,424527.27,61.41
521294.14,75.48,39.37,425346.42,61.59
521128.15,75.54,39.44,424626.66,61.55
520939.31,75.6,39.5,425112.71,61.7
