ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_8e5b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
862081.54,41.19,27.6,664315.83,31.74
861905.95,41.18,27.59,664193.01,31.74
861650.34,41.18,27.59,664230.23,31.74
861810.02,41.2,27.61,664216.08,31.75
861860.47,41.22,27.63,664199.68,31.77
861910.92,41.24,27.65,664193.01,31.78
861775.01,41.25,27.66,664207.84,31.79
861825.46,41.27,27.68,664213.22,31.81
862005.16,41.29,27.7,665549.56,31.88
862243.85,41.31,27.72,665549.14,31.89
862294.3,41.33,27.74,665549.14,31.9
862294.3,41.33,27.74,665580.75,31.9
862453.98,41.35,27.76,665580.75,31.91
862199.32,41.34,27.75,665470.5,31.91
861953.71,41.34,27.75,665038.93,31.89
862004.16,41.36,27.77,665094.09,31.91
862163.84,41.38,27.79,665107.36,31.92
862214.29,41.4,27.81,665235.15,31.94
861948.7,41.39,27.8,665226.96,31.94
861999.15,41.41,27.82,665641.28,31.98
862178.86,41.43,27.84,666152.13,32.01
862229.31,41.45,27.85,666152.09,32.02
862279.76,41.46,27.87,666151.71,32.03
862330.2,41.48,27.89,666151.71,32.05
862334.21,41.48,27.89,666271.96,32.05
862198.31,41.5,27.91,666271.96,32.07
862212.88,41.5,27.91,666275.17,32.07
862076.97,41.51,27.92,666314.3,32.08
862127.42,41.53,27.94,666348.11,32.1
862132.44,41.53,27.94,666337.04,32.1
861866.85,41.52,27.93,666958.32,32.13
861917.3,41.54,27.95,667143.35,32.15
861661.69,41.54,27.95,666789.8,32.14
861661.69,41.54,27.95,666758.19,32.14
861712.14,41.56,27.97,667463.43,32.19
861762.59,41.58,27.98,667463.38,32.2
861942.29,41.59,28.0,667463.0,32.21
862101.97,41.61,28.02,667463.0,32.22
861846.36,41.61,28.02,667564.82,32.23
861670.77,41.61,28.02,667217.77,32.22
861856.43,41.63,28.04,667143.37,32.22
861720.52,41.64,28.05,667118.05,32.24
861770.97,41.66,28.07,667643.9,32.27
861821.42,41.68,28.09,667874.42,32.3
861659.3,41.67,28.08,668006.37,32.31
861523.39,41.69,28.1,668003.19,32.32
861683.07,41.71,28.12,668002.77,32.33
861733.52,41.73,28.14,668002.77,32.35
861557.93,41.72,28.13,668343.39,32.37
861422.02,41.74,28.15,668373.98,32.38
861286.12,41.75,28.16,668348.39,32.4
861336.56,41.77,28.18,668348.59,32.41
861085.0,41.77,28.18,668056.94,32.4
860819.41,41.76,28.17,668051.74,32.41
860979.09,41.78,28.19,668572.76,32.44
861138.77,41.8,28.21,668807.93,32.47
861189.22,41.82,28.23,669111.65,32.49
861368.92,41.84,28.25,669111.23,32.5
861419.37,41.86,28.27,669111.23,32.51
861153.79,41.85,28.26,668782.35,32.5
861017.88,41.87,28.27,668782.35,32.52
861068.33,41.88,28.29,668810.99,32.53
861118.78,41.9,28.31,668822.85,32.55
860863.16,41.9,28.31,668791.2,32.55
861042.87,41.92,28.33,668799.21,32.56
861093.32,41.94,28.35,668782.35,32.57
860934.64,41.94,28.35,669869.2,32.63
860985.09,41.96,28.37,669933.59,32.65
861164.79,41.98,28.38,669933.56,32.65
860919.18,41.97,28.38,669962.46,32.66
861098.89,41.99,28.4,669995.4,32.67
861258.56,42.01,28.42,669997.94,32.68
861309.01,42.03,28.44,669937.16,32.69
861043.43,42.02,28.43,669860.68,32.69
861093.88,42.04,28.45,669872.71,32.71
861144.33,42.06,28.47,670562.95,32.75
860888.71,42.06,28.47,670533.26,32.76
860888.71,42.06,28.47,670526.06,32.76
860764.65,42.07,28.48,669975.33,32.75
861206.92,42.11,28.52,671427.5,32.83
861386.63,42.12,28.53,671427.08,32.83
861437.07,42.14,28.55,671427.08,32.85
861487.52,42.16,28.57,671427.08,32.86
861231.91,42.16,28.57,671427.08,32.87
861096.0,42.17,28.58,671447.27,32.89
861275.71,42.19,28.6,671436.48,32.89
861275.71,42.19,28.6,671471.79,32.89
861020.1,42.19,28.6,671462.39,32.9
861020.1,42.19,28.6,671456.23,32.9
861023.74,42.19,28.6,671467.4,32.9
861183.42,42.21,28.62,672529.67,32.96
861233.87,42.23,28.64,672509.36,32.98
861472.55,42.25,28.66,672675.46,32.99
861523.0,42.27,28.68,672675.41,33.01
861387.1,42.29,28.7,672675.04,33.02
861566.8,42.31,28.71,672675.04,33.03
861430.89,42.32,28.73,672698.76,33.05
861175.28,42.32,28.73,672680.96,33.05
860999.7,42.31,28.72,672673.57,33.06
861050.15,42.33,28.74,672667.65,33.07
861100.59,42.35,28.76,672667.65,33.08
861151.04,42.37,28.78,673561.46,33.14
861201.49,42.39,28.8,673657.81,33.16
861251.94,42.41,28.82,673657.76,33.17
861431.65,42.43,28.84,673657.39,33.18
861187.05,42.42,28.83,673378.69,33.17
861187.05,42.42,28.83,673330.73,33.17
861237.5,42.44,28.85,673330.73,33.18
861287.95,42.46,28.87,673330.73,33.2
861447.63,42.48,28.89,673450.32,33.21
861192.02,42.48,28.89,673401.99,33.22
861202.95,42.48,28.89,673417.72,33.22
861253.4,42.5,28.91,673524.05,33.24
861427.15,42.52,28.93,673450.15,33.24
861477.6,42.54,28.95,674871.69,33.32
861682.99,42.56,28.97,674871.26,33.33
861423.33,42.56,28.97,674612.34,33.33
861444.61,42.56,28.97,674631.1,33.33
861195.77,42.55,28.96,674374.65,33.32
860894.47,42.55,28.95,674374.65,33.33
860686.02,42.54,28.95,674216.38,33.32
859692.07,42.51,28.92,673218.32,33.29
859871.77,42.53,28.94,673226.76,33.3
859922.22,42.55,28.96,673225.51,33.31
859972.67,42.57,28.98,673219.49,33.33
859717.06,42.57,28.98,673224.56,33.33
859922.45,42.59,29.0,673218.32,33.34
859922.45,42.59,29.0,673119.22,33.34
860161.13,42.61,29.02,673762.83,33.38
860320.81,42.63,29.04,673469.93,33.37
860371.26,42.65,29.06,674428.69,33.44
860371.26,42.65,29.06,674541.61,33.44
860069.96,42.65,29.06,674628.85,33.45
860088.18,42.65,29.06,674634.87,33.45
860138.63,42.67,29.08,674634.82,33.47
860189.08,42.69,29.1,674634.45,33.48
860013.49,42.68,29.09,674365.14,33.47
860013.49,42.68,29.09,674540.57,33.48
859877.59,42.7,29.11,674548.86,33.5
859899.45,42.7,29.11,674552.29,33.5
859763.54,42.71,29.12,674547.79,33.51
859813.99,42.73,29.14,674548.97,33.53
859813.99,42.73,29.14,674533.92,33.52
859813.99,42.73,29.14,674447.41,33.52
859864.44,42.75,29.16,674442.43,33.53
860044.14,42.77,29.18,674442.43,33.54
860094.59,42.79,29.2,675673.08,33.62
860145.04,42.81,29.22,675673.03,33.63
860195.49,42.83,29.24,675672.66,33.64
859939.88,42.83,29.24,675430.38,33.64
860145.27,42.85,29.26,675430.38,33.65
860009.36,42.87,29.27,675453.59,33.67
859796.89,42.86,29.27,675272.63,33.66
859801.91,42.86,29.27,675280.23,33.66
858714.65,42.98,29.39,675279.81,33.8
858894.35,43.0,29.41,675260.27,33.8
858638.74,42.99,29.4,675256.59,33.81
858824.4,43.01,29.42,675636.74,33.84
858874.85,43.03,29.44,675971.18,33.87
858623.28,43.03,29.44,675784.24,33.87
858802.99,43.05,29.46,676071.53,33.89
858853.44,43.07,29.48,676071.48,33.9
858903.89,43.09,29.5,676071.1,33.92
858903.89,43.09,29.5,676071.1,33.92
858648.27,43.09,29.5,676361.86,33.94
858698.72,43.11,29.52,676361.86,33.95
858878.43,43.13,29.54,676361.86,33.96
858622.81,43.12,29.53,676454.63,33.97
858802.52,43.14,29.55,676422.28,33.98
858556.91,43.14,29.55,676367.02,33.99
858736.61,43.16,29.57,676361.86,33.99
858896.29,43.18,29.59,676409.94,34.01
858650.68,43.18,29.59,677467.12,34.07
858810.36,43.2,29.61,677721.14,34.09
858860.81,43.22,29.63,677721.09,34.11
858860.81,43.22,29.63,677721.09,34.11
858911.25,43.24,29.65,677720.71,34.12
858961.7,43.26,29.67,677720.71,34.13
859012.15,43.28,29.69,677720.71,34.15
858760.86,43.28,29.69,677448.34,34.14
858940.56,43.3,29.71,677448.34,34.15
858804.65,43.31,29.72,677567.19,34.17
858668.75,43.33,29.74,678208.17,34.22
858668.75,43.33,29.74,678208.56,34.22
858784.27,43.33,29.74,678310.39,34.23
858834.72,43.35,29.76,678710.77,34.26
858885.17,43.37,29.78,678710.72,34.27
859044.85,43.39,29.8,678710.35,34.28
859095.3,43.41,29.82,678710.35,34.3
859145.75,43.44,29.84,678710.35,34.31
858890.13,43.43,29.84,678443.7,34.31
858754.23,43.45,29.86,678443.77,34.32
858754.23,43.45,29.86,678260.14,34.32
858804.68,43.47,29.88,678260.35,34.33
858668.77,43.48,29.89,679272.09,34.4
858403.18,43.48,29.89,679283.35,34.4
858582.89,43.5,29.91,679495.85,34.42
858327.28,43.49,29.9,679176.45,34.42
858377.72,43.51,29.92,679176.4,34.43
858557.43,43.53,29.94,679176.03,34.44
858607.88,43.55,29.96,679176.03,34.45
858471.97,43.57,29.98,679176.03,34.47
858471.97,43.57,29.98,679135.83,34.47
858522.42,43.59,30.0,679135.83,34.48
858365.06,43.59,29.99,678978.89,34.48
858415.51,43.61,30.01,678978.89,34.49
858465.96,43.63,30.04,678978.89,34.5
858516.41,43.65,30.06,680382.93,34.59
858566.86,43.67,30.08,680382.88,34.6
858617.31,43.69,30.1,680382.51,34.62
858481.4,43.7,30.11,680382.68,34.64
858531.85,43.72,30.13,680382.64,34.65
858582.3,43.74,30.15,680382.51,34.67
858587.31,43.74,30.15,680536.92,34.67
858341.7,43.74,30.15,680267.57,34.67
858341.7,43.74,30.15,680155.23,34.66
858205.79,43.76,30.17,680636.28,34.7
858385.5,43.78,30.19,680615.1,34.71
858226.96,43.77,30.18,680388.47,34.7
857971.35,43.77,30.18,680226.57,34.7
857835.44,43.79,30.2,680739.33,34.75
857885.89,43.81,30.22,680739.28,34.76
858065.59,43.83,30.24,680738.91,34.77
857860.47,43.82,30.23,680567.71,34.77
857910.92,43.84,30.25,680567.71,34.78
857655.3,43.84,30.25,680567.71,34.79
857506.23,43.84,30.25,680420.36,34.78
857512.25,43.84,30.25,680605.79,34.79
857562.7,43.86,30.27,680698.56,34.81
857613.15,43.88,30.29,680755.76,34.83
857772.83,43.9,30.31,680866.6,34.85
857772.83,43.9,30.31,681035.45,34.86
858011.51,43.93,30.33,680774.64,34.85
857875.61,43.94,30.35,682281.44,34.95
858055.31,43.96,30.37,682281.41,34.96
858214.99,43.98,30.39,682281.02,34.97
858265.44,44.0,30.41,682281.02,34.98
858315.89,44.03,30.43,682281.02,35.0
858179.98,44.04,30.45,682291.5,35.01
857924.37,44.04,30.45,682713.45,35.04
857658.78,44.03,30.44,682655.12,35.05
857522.88,44.05,30.46,682477.58,35.06
857702.58,44.07,30.48,682378.9,35.06
857444.46,44.06,30.47,683337.99,35.11
857443.13,44.08,30.49,683082.41,35.12
857493.58,44.1,30.51,683082.36,35.13
857357.67,44.12,30.53,683081.98,35.15
857517.35,44.14,30.55,683081.98,35.16
857381.44,44.16,30.57,683168.46,35.19
857431.89,44.18,30.59,683089.92,35.2
857482.34,44.2,30.61,683081.98,35.21
857241.97,44.2,30.61,682902.27,35.21
857292.42,44.22,30.63,682902.27,35.22
857342.87,44.24,30.65,683823.48,35.29
857342.87,44.24,30.65,683782.42,35.28
857487.27,44.25,30.66,683895.61,35.29
857537.71,44.27,30.68,683895.57,35.3
857547.49,44.27,30.68,684240.26,35.32
857547.49,44.27,30.68,684214.29,35.32
857547.49,44.27,30.68,684184.33,35.32
857727.19,44.29,30.7,684183.95,35.33
857471.58,44.29,30.69,684183.95,35.34
857522.03,44.31,30.72,684183.95,35.35
857264.89,44.3,30.71,683898.05,35.34
857444.59,44.32,30.73,683940.63,35.35
857444.59,44.32,30.73,683973.09,35.35
857188.98,44.32,30.73,683946.46,35.36
857053.07,44.33,30.74,683930.51,35.38
857103.52,44.36,30.76,684464.6,35.42
857308.91,44.38,30.79,684424.3,35.43
857173.01,44.4,30.8,684945.19,35.48
857223.45,44.42,30.83,684945.14,35.49
856907.69,44.41,30.82,684633.06,35.48
857113.08,44.43,30.84,684632.69,35.49
857318.47,44.46,30.87,684637.05,35.5
857153.72,44.45,30.86,684426.08,35.49
857204.17,44.47,30.88,684433.36,35.51
857254.62,44.5,30.9,684463.31,35.53
856993.32,44.49,30.9,684606.08,35.54
856742.02,44.48,30.89,684442.98,35.54
856921.73,44.5,30.91,684421.72,35.55
856785.82,44.52,30.93,685202.4,35.6
856836.27,44.54,30.95,685565.76,35.64
857041.66,44.57,30.97,685565.34,35.65
856905.75,44.58,30.99,685565.34,35.67
856868.98,44.59,30.99,685397.38,35.66
856890.84,44.59,31.0,685446.39,35.67
856639.55,44.58,30.99,685463.09,35.67
856503.64,44.6,31.01,685482.16,35.69
856700.2,44.61,31.02,685458.54,35.7
856573.7,44.62,31.03,685458.72,35.71
856733.38,44.64,31.05,685446.39,35.72
856913.09,44.66,31.07,686574.97,35.78
856913.09,44.66,31.07,686557.53,35.78
856704.25,44.66,31.07,686569.03,35.79
856754.69,44.68,31.09,686471.77,35.8
856805.14,44.7,31.11,686647.76,35.82
856669.24,44.72,31.13,686647.34,35.84
856719.69,44.74,31.15,686647.34,35.86
856958.37,44.76,31.17,686661.37,35.87
856702.76,44.76,31.17,686348.66,35.86
856538.49,44.76,31.17,686314.07,35.86
856552.87,44.76,31.17,686380.37,35.87
856791.56,44.78,31.19,686366.33,35.88
856791.56,44.78,31.19,686379.33,35.88
856791.56,44.78,31.19,686340.72,35.87
856629.43,44.78,31.19,686412.76,35.88
856629.43,44.78,31.19,686420.79,35.88
856679.88,44.8,31.21,686463.07,35.9
856730.33,44.82,31.23,686609.46,35.92
856517.86,44.82,31.23,686348.75,35.91
856568.31,44.84,31.25,687396.72,35.98
856568.31,44.84,31.25,686963.17,35.96
856323.72,44.83,31.24,687477.26,35.99
856503.42,44.85,31.26,687556.74,36.01
856346.06,44.85,31.26,687398.97,36.0
856396.51,44.87,31.28,687398.92,36.02
856446.96,44.89,31.3,687398.55,36.03
856340.6,44.89,31.3,687299.29,36.03
856084.99,44.89,31.3,687023.08,36.02
856290.38,44.91,31.32,687023.08,36.03
856039.08,44.91,31.32,687026.47,36.04
856089.53,44.93,31.34,687030.05,36.06
856269.24,44.95,31.36,687023.08,36.06
856319.69,44.97,31.38,687023.08,36.08
856074.08,44.97,31.38,687623.49,36.12
856253.78,44.99,31.4,687598.15,36.13
856304.23,45.01,31.42,688174.72,36.17
856058.62,45.01,31.42,688020.08,36.17
856109.07,45.03,31.44,688020.03,36.19
856349.64,45.05,31.46,688019.66,36.19
856149.71,45.05,31.46,688019.66,36.21
856390.28,45.07,31.48,688023.27,36.21
856440.73,45.09,31.5,688024.51,36.23
856440.73,45.09,31.5,688203.34,36.23
856343.09,45.1,31.51,688198.49,36.24
856522.8,45.12,31.53,688198.49,36.25
856573.25,45.14,31.55,688198.49,36.27
856732.92,45.17,31.57,689429.34,36.35
856574.24,45.17,31.58,688907.63,36.33
856624.69,45.19,31.6,689438.58,36.37
856804.4,45.21,31.62,689438.55,36.38
856548.79,45.21,31.62,689438.16,36.39
856412.88,45.22,31.63,689545.13,36.41
856431.1,45.22,31.63,689549.3,36.41
856610.8,45.24,31.65,689501.33,36.42
856661.25,45.27,31.68,689460.67,36.43
856711.7,45.29,31.7,689453.71,36.45
856575.79,45.31,31.71,689922.21,36.49
856672.46,45.31,31.72,690432.12,36.52
856416.85,45.31,31.72,690371.09,36.52
856467.29,45.33,31.74,690483.53,36.55
856517.74,45.35,31.76,690728.61,36.57
856697.45,45.37,31.78,690728.19,36.58
856747.9,45.4,31.8,690728.19,36.6
856953.29,45.42,31.83,690728.19,36.61
857112.97,45.44,31.85,690745.77,36.62
857272.64,45.47,31.88,690734.91,36.64
857123.58,45.46,31.87,690590.83,36.63
856987.67,45.48,31.89,690584.1,36.65
856732.06,45.48,31.89,691568.48,36.71
856414.17,45.47,31.88,691250.42,36.7
856593.88,45.49,31.9,691149.3,36.7
856799.27,45.52,31.93,691408.93,36.73
856663.36,45.53,31.94,691408.51,36.75
856663.36,45.53,31.94,691508.83,36.76
856713.81,45.56,31.96,691508.83,36.77
856713.81,45.56,31.96,691478.87,36.77
856577.9,45.57,31.98,691488.38,36.79
856276.6,45.57,31.97,692051.69,36.83
856327.05,45.59,32.0,692057.41,36.84
856486.73,45.61,32.02,692047.38,36.85
856486.73,45.61,32.02,692082.19,36.86
856537.18,45.63,32.04,692076.99,36.87
856401.27,45.65,32.06,692924.45,36.94
856402.22,45.65,32.06,692924.94,36.94
856787.87,45.67,32.08,693137.06,36.95
856638.8,45.67,32.08,692993.36,36.94
856689.25,45.69,32.1,693155.02,36.97
856868.95,45.71,32.12,693154.6,36.98
856551.43,45.7,32.11,692836.54,36.97
856415.52,45.72,32.13,692836.54,36.99
856239.94,45.72,32.13,692570.94,36.98
855984.33,45.71,32.12,692600.41,36.99
856034.77,45.74,32.15,692590.45,37.0
856194.45,45.76,32.17,692577.39,37.02
855928.87,45.75,32.16,692570.94,37.02
856108.57,45.78,32.18,693038.25,37.06
855972.67,45.79,32.2,692815.3,37.06
855848.6,45.81,32.22,693644.4,37.13
856027.66,45.83,32.23,693555.3,37.13
855891.75,45.84,32.25,693554.87,37.15
855755.84,45.86,32.27,693572.53,37.17
855755.84,45.86,32.27,693700.27,37.18
855935.55,45.88,32.29,693701.18,37.19
856095.23,45.91,32.32,693690.78,37.2
855959.32,45.92,32.33,694222.65,37.25
855785.07,45.93,32.34,693961.62,37.25
855529.46,45.93,32.34,693840.79,37.25
855709.16,45.95,32.36,693769.06,37.26
855487.23,45.95,32.36,694808.85,37.32
855680.78,45.98,32.39,694327.24,37.31
855533.03,45.99,32.4,694253.91,37.32
855328.51,45.99,32.4,694070.59,37.32
855378.95,46.01,32.42,694070.54,37.33
855429.4,46.03,32.44,694070.17,37.35
855609.11,46.06,32.46,694070.17,37.36
855659.56,46.08,32.49,694070.17,37.38
855413.95,46.08,32.49,694116.66,37.39
855593.65,46.1,32.51,694114.74,37.4
855644.1,46.12,32.53,694176.91,37.42
855388.49,46.12,32.53,694070.17,37.42
855252.58,46.14,32.55,695051.56,37.49
855116.67,46.15,32.56,694951.37,37.51
855296.38,46.18,32.58,694950.95,37.52
855346.83,46.2,32.61,694950.95,37.54
855346.83,46.2,32.61,694921.85,37.53
855397.28,46.22,32.63,694921.85,37.55
855447.73,46.24,32.65,694921.85,37.57
855498.18,46.27,32.68,694921.85,37.58
855246.2,46.26,32.67,694582.93,37.57
854990.59,46.26,32.67,694732.9,37.59
854883.09,46.26,32.67,694626.38,37.59
855079.66,46.28,32.68,694501.93,37.58
854814.75,46.27,32.68,694258.51,37.58
854688.25,46.27,32.68,694233.0,37.59
854738.7,46.3,32.71,694233.0,37.6
854918.4,46.32,32.73,695755.11,37.69
854968.85,46.34,32.75,695755.06,37.71
854968.85,46.34,32.75,695725.6,37.71
855019.3,46.36,32.77,695725.23,37.73
854909.66,46.37,32.78,695607.4,37.73
855101.34,46.39,32.79,695612.19,37.73
854965.43,46.4,32.81,695633.33,37.76
854657.85,46.4,32.81,695618.54,37.77
854657.85,46.4,32.81,695493.34,37.76
854854.41,46.42,32.83,695482.2,37.77
854904.86,46.44,32.85,695482.2,37.78
854955.31,46.47,32.88,696298.23,37.84
854828.81,46.47,32.88,696282.04,37.85
854879.26,46.5,32.91,696572.28,37.89
853792.0,46.64,33.05,696571.86,38.05
853842.45,46.66,33.07,696571.81,38.07
854083.02,46.68,33.09,696571.43,38.07
853985.38,46.69,33.1,696571.43,38.08
854035.83,46.71,33.12,696571.43,38.1
853826.99,46.71,33.12,696585.38,38.11
854012.65,46.73,33.14,696579.95,38.11
853961.33,46.73,33.14,696571.43,38.12
854141.04,46.75,33.16,696823.99,38.14
854163.28,46.75,33.16,696913.91,38.15
854043.84,46.76,33.17,697030.22,38.16
853773.59,46.75,33.16,696661.35,38.15
853953.29,46.77,33.18,696836.49,38.17
854003.74,46.8,33.2,696749.81,38.18
853748.13,46.79,33.2,697806.97,38.25
853982.67,46.82,33.23,697945.21,38.26
853846.77,46.84,33.25,697944.78,38.28
853710.86,46.85,33.26,697944.78,38.31
853710.86,46.85,33.26,697944.78,38.31
853574.95,46.87,33.28,697976.99,38.33
853625.4,46.9,33.31,697961.99,38.34
853675.85,46.92,33.33,697944.78,38.36
853855.56,46.94,33.35,698349.87,38.39
853599.94,46.94,33.35,698066.49,38.39
853650.39,46.96,33.37,698005.62,38.4
853650.39,46.96,33.37,697983.8,38.4
853514.49,46.98,33.39,698545.41,38.45
853514.49,46.98,33.39,698545.41,38.45
853564.93,47.01,33.42,698545.36,38.47
853770.32,47.03,33.44,698544.99,38.48
853820.77,47.06,33.47,698544.99,38.5
853535.08,47.05,33.46,698231.14,38.49
853535.08,47.05,33.46,698211.61,38.49
853399.18,47.07,33.48,698234.82,38.51
853263.27,47.09,33.5,698211.8,38.53
853442.98,47.11,33.52,698212.15,38.54
853493.42,47.14,33.54,699002.62,38.6
853543.87,47.16,33.57,699470.93,38.65
853288.26,47.16,33.57,699189.19,38.64
853288.26,47.16,33.57,699212.81,38.64
853036.96,47.15,33.56,699130.71,38.64
853087.41,47.18,33.59,699130.66,38.66
853137.86,47.2,33.61,699130.29,38.68
853188.31,47.22,33.63,699130.29,38.7
853368.02,47.25,33.66,699130.29,38.71
853573.41,47.27,33.68,699195.83,38.72
853317.79,47.27,33.68,699151.76,38.73
853153.05,47.27,33.68,699130.29,38.73
853156.69,47.27,33.68,699136.13,38.73
853336.39,47.29,33.7,699682.74,38.78
853496.07,47.32,33.73,699875.38,38.8
853522.34,47.32,33.73,700026.3,38.81
853266.73,47.32,33.73,699845.4,38.81
853426.41,47.34,33.75,700791.15,38.87
853160.82,47.34,33.74,700446.49,38.86
853171.75,47.34,33.75,700473.57,38.86
853351.46,47.36,33.77,700473.15,38.87
853366.03,47.36,33.77,700476.46,38.87
853110.42,47.36,33.77,700476.46,38.88
853160.87,47.38,33.79,700476.46,38.9
853160.87,47.38,33.79,700383.82,38.9
853346.53,47.4,33.81,700435.81,38.91
853094.96,47.4,33.81,700419.39,38.92
852959.06,47.42,33.83,700383.93,38.94
853138.76,47.44,33.85,700383.82,38.95
852883.15,47.44,33.85,701288.94,39.01
852617.56,47.44,33.84,701041.67,39.0
852812.2,47.46,33.87,701538.72,39.04
852859.56,47.48,33.89,701089.94,39.03
853463.48,47.53,33.94,701766.55,39.08
853327.58,47.55,33.96,701766.12,39.1
853191.67,47.57,33.98,701766.12,39.12
853191.67,47.57,33.98,701740.86,39.12
853191.67,47.57,33.98,701844.13,39.13
853377.33,47.59,34.0,701874.15,39.14
853125.76,47.59,34.0,701877.28,39.15
853176.21,47.61,34.02,701850.21,39.17
853190.79,47.61,34.02,701854.1,39.17
853190.79,47.61,34.02,701881.45,39.17
853241.23,47.64,34.05,701875.37,39.19
853291.68,47.66,34.07,701876.89,39.2
853532.25,47.68,34.09,702616.83,39.25
853582.7,47.71,34.11,703006.88,39.29
853580.82,47.71,34.12,702766.92,39.28
853740.5,47.74,34.15,702766.5,39.3
853945.89,47.77,34.18,702766.5,39.31
853809.98,47.79,34.2,702788.25,39.33
853515.39,47.78,34.19,702796.02,39.34
853249.8,47.77,34.18,702781.84,39.35
852998.5,47.77,34.18,702774.26,39.36
853178.21,47.79,34.2,702774.26,39.37
853228.66,47.82,34.22,703137.93,39.4
853232.3,47.82,34.22,703144.7,39.4
853391.98,47.84,34.25,703153.81,39.42
853391.98,47.84,34.25,703128.55,39.42
853391.98,47.84,34.25,703158.08,39.42
853442.43,47.87,34.28,703183.14,39.44
853492.88,47.89,34.3,703565.45,39.48
853543.33,47.92,34.32,703565.4,39.5
853407.42,47.93,34.34,703565.03,39.52
853457.87,47.96,34.37,703565.03,39.54
853508.32,47.98,34.39,703613.48,39.56
853558.77,48.01,34.42,703679.21,39.58
853304.0,48.0,34.41,703499.82,39.58
853542.68,48.03,34.44,703385.64,39.58
853542.68,48.03,34.44,703363.82,39.58
853406.78,48.05,34.46,704348.94,39.66
853566.46,48.08,34.49,704733.37,39.69
853567.46,48.08,34.49,704734.9,39.69
853301.87,48.07,34.48,705006.07,39.72
853523.98,48.08,34.49,705197.19,39.73
853574.43,48.11,34.52,705197.14,39.75
853760.09,48.13,34.54,705196.77,39.76
853760.09,48.13,34.54,705125.47,39.75
853774.67,48.13,34.54,705207.46,39.76
853523.1,48.13,34.54,705207.46,39.77
853573.55,48.16,34.56,705207.46,39.79
853624.0,48.18,34.59,705256.85,39.81
853448.41,48.18,34.59,704813.67,39.79
853498.86,48.2,34.61,704869.15,39.81
853678.57,48.22,34.63,704826.32,39.82
853729.02,48.25,34.66,704978.45,39.84
853729.02,48.25,34.66,705002.35,39.84
853779.47,48.27,34.68,705587.86,39.9
853794.04,48.28,34.68,705623.1,39.9
853844.49,48.3,34.71,705623.06,39.92
853683.67,48.3,34.71,705766.31,39.93
853547.77,48.32,34.73,705765.93,39.95
853598.21,48.34,34.75,705765.93,39.97
853394.44,48.34,34.75,705448.28,39.96
853444.89,48.36,34.77,705479.03,39.98
853335.25,48.36,34.77,706082.5,40.02
853385.69,48.39,34.8,706140.64,40.04
853249.79,48.41,34.82,706051.75,40.06
853429.49,48.43,34.84,706051.75,40.07
853319.85,48.43,34.84,707038.8,40.13
853319.85,48.43,34.84,707025.99,40.13
853499.56,48.46,34.87,707167.43,40.15
853243.95,48.46,34.87,706909.2,40.15
853108.04,48.48,34.89,706908.78,40.17
853304.6,48.5,34.91,706908.78,40.18
853168.7,48.52,34.93,706933.97,40.2
852926.22,48.52,34.93,706908.78,40.21
852790.32,48.54,34.95,706953.82,40.24
852970.02,48.56,34.97,706959.21,40.25
852834.11,48.58,34.99,706908.78,40.27
852884.56,48.61,35.02,706908.78,40.29
852888.57,48.61,35.02,707044.58,40.3
852752.67,48.63,35.04,707645.43,40.35
852757.79,48.63,35.04,707802.94,40.36
852808.23,48.65,35.06,707802.9,40.38
852650.88,48.65,35.06,707645.95,40.37
852405.26,48.65,35.06,707353.89,40.37
852455.71,48.67,35.08,707353.51,40.39
852506.16,48.7,35.11,707353.51,40.41
852556.61,48.72,35.13,707353.51,40.42
852607.06,48.75,35.16,707353.51,40.44
852289.18,48.74,35.15,707039.2,40.43
852153.27,48.76,35.17,707332.86,40.47
852017.36,48.78,35.19,707429.88,40.5
852067.81,48.8,35.21,708002.4,40.55
852264.38,48.82,35.23,708001.98,40.56
852306.5,48.83,35.24,708001.98,40.57
851989.76,48.82,35.23,707683.92,40.55
851989.76,48.82,35.23,707673.53,40.55
851828.95,48.82,35.23,707678.49,40.56
851693.04,48.84,35.25,707673.54,40.58
851872.75,48.87,35.27,707673.53,40.59
851627.13,48.86,35.27,707922.54,40.62
851627.13,48.86,35.27,707960.69,40.62
851823.7,48.88,35.29,707829.61,40.62
851697.2,48.89,35.3,707980.54,40.64
851876.9,48.91,35.32,707862.47,40.64
851927.35,48.94,35.35,709371.44,40.75
852107.06,48.96,35.37,709371.41,40.76
851851.45,48.96,35.37,709371.02,40.77
