ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2ccc-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,5251250,6212,6052600
1213,6212,5251250,6212,6053600
1213,6212,5251250,6212,6055600
1213,6212,5251250,6212,6056070
1213,6212,5251250,6212,6057070
1213,6212,5251710,6212,6057530
1213,6212,5252300,6212,6058120
1213,6212,5252620,6212,6058440
1213,6212,5253080,6212,6058900
1213,6212,5253400,6212,6059220
1213,6212,5253400,6212,6059220
1213,6212,5253400,6212,6059690
1213,6212,5253400,6212,6060160
1213,6212,5253400,6212,6060160
1213,6212,5253950,6212,6060710
1213,6212,5253950,6212,6061180
1213,6212,5253950,6212,6061990
1213,6212,5253950,6212,6061990
1213,6212,5253950,6212,6062800
1213,6212,5253950,6212,6063450
1213,6212,5253950,6212,6064260
1213,6212,5254270,6212,6064580
1213,6212,5254270,6212,6064580
1213,6212,5254270,6212,6065230
1213,6212,5254270,6212,6066230
1213,6212,5254270,6212,6067230
1213,6212,5254270,6212,6068230
1213,6212,5254270,6212,6069230
1213,6212,5254590,6212,6069550
1213,6212,5254590,6212,6069550
1213,6212,5254590,6212,6069550
1213,6212,5255050,6212,6070010
1213,6212,5255050,6212,6071010
1213,6212,5255050,6212,6072010
1213,6212,5255050,6212,6072010
1213,6212,5255050,6212,6072480
1213,6212,5255050,6212,6072480
1213,6212,5255050,6212,6072950
1213,6212,5255050,6212,6073600
1213,6212,5255050,6212,6074600
1213,6212,5255050,6212,6075410
1213,6212,5255050,6212,6076220
1213,6212,5255370,6212,6076540
1213,6212,5255690,6212,6076860
1213,6212,5255690,6212,6077670
1213,6212,5255690,6212,6078670
1213,6212,5255690,6212,6079140
1213,6212,5255690,6212,6079610
1213,6212,5255690,6212,6080420
1213,6212,5255690,6212,6081230
1213,6212,5255690,6212,6081700
1213,6212,5255690,6212,6082700
1213,6212,5255690,6212,6082700
1213,6212,5256010,6212,6083020
1213,6212,5256240,6212,6083250
1213,6212,5256240,6212,6083800
1213,6212,5256240,6212,6084800
1213,6212,5256240,6212,6085800
1213,6212,5256240,6212,6086270
1213,6212,5256240,6212,6086820
1213,6212,5256560,6212,6087140
1213,6212,5256560,6212,6088140
1213,6212,5256880,6212,6088460
1213,6212,5256880,6212,6088460
1213,6212,5256880,6212,6089460
1213,6212,5256880,6212,6089460
1213,6212,5256880,6212,6090460
1213,6212,5257470,6212,6091050
1213,6212,5257470,6212,6091860
1213,6212,5257470,6212,6092860
1213,6212,5257470,6212,6093860
1213,6212,5257470,6212,6093860
1213,6212,5257470,6212,6094860
1213,6212,5257470,6212,6095860
1213,6212,5257470,6212,6096670
1213,6212,5257470,6212,6097670
1213,6212,5257470,6212,6098140
1213,6212,5257470,6212,6099140
1213,6212,5257790,6212,6099460
1213,6212,5257790,6212,6100270
1213,6212,5257790,6212,6108270
1213,6212,5257790,6212,6108740
1213,6212,5258010,6212,6108960
1213,6212,5258010,6212,6109960
1213,6212,5258240,6212,6110190
1213,6212,5258240,6212,6110190
1213,6212,5258240,6212,6111190
1213,6212,5258240,6212,6111660
1213,6212,5258460,6212,6111880
1213,6212,5258460,6212,6112690
1213,6212,5258460,6212,6113690
1213,6212,5258460,6212,6114690
1213,6212,5258460,6212,6115690
1213,6212,5258460,6212,6116690
1213,6212,5258460,6212,6117340
1213,6212,5258460,6212,6117810
1213,6212,5258460,6212,6118810
1213,6212,5258780,6212,6119130
1213,6212,5258780,6212,6120130
1213,6212,5259240,6212,6120590
1213,6212,5259240,6212,6121400
1213,6212,5259240,6212,6122210
1213,6212,5259240,6212,6123020
1213,6212,5259700,6212,6123480
1213,6212,5259700,6212,6124480
1213,6212,5259700,6212,6124950
1213,6212,5259700,6212,6125760
1213,6212,5259700,6212,6126230
1213,6212,5259700,6212,6127040
1213,6212,5259700,6212,6128040
1213,6212,5259700,6212,6128040
1213,6212,5259700,6212,6129040
1213,6212,5259700,6212,6129040
1213,6212,5259700,6212,6130040
1213,6212,5259700,6212,6131040
1213,6212,5259700,6212,6132040
1213,6212,5259700,6212,6132510
1213,6212,5259700,6212,6133320
1213,6212,5259700,6212,6133320
1213,6212,5259700,6212,6133320
1213,6212,5259700,6212,6134320
1213,6212,5259930,6212,6134550
1213,6212,5259930,6212,6135360
1213,6212,5259930,6212,6136360
1213,6212,5259930,6212,6137010
1213,6212,5259930,6212,6137010
1213,6212,5260150,6212,6137230
1213,6212,5260150,6212,6138230
1213,6212,5260150,6212,6138700
1213,6212,5260150,6212,6139510
1213,6212,5260150,6212,6139980
1213,6212,5260150,6212,6140980
1213,6212,5260150,6212,6141790
1213,6212,5260150,6212,6142790
1213,6212,5260150,6212,6143600
1213,6212,5260150,6212,6144070
1213,6212,5260150,6212,6145070
1213,6212,5260470,6212,6145390
1213,6212,5260800,6212,6145720
1213,6212,5260800,6212,6146720
1213,6212,5261120,6212,6147040
1213,6212,5261120,6212,6147690
1213,6212,5261120,6212,6148160
1213,6212,5261120,6212,6149160
1213,6212,5261280,6212,6149320
1213,6212,5261280,6212,6150130
1213,6212,5261280,6212,6150940
1213,6212,5261280,6212,6151940
1213,6212,5261510,6212,6152170
1213,6212,5261510,6212,6152980
1213,6212,5261510,6212,6153450
1213,6212,5261510,6212,6153450
1213,6212,5261830,6212,6153770
1213,6212,5261830,6212,6154770
1213,6212,5262150,6212,6155090
1213,6212,5262150,6212,6155900
1213,6212,5262150,6212,6156550
1213,6212,5262150,6212,6157360
1213,6212,5262150,6212,6157830
1213,6212,5262150,6212,6158830
1213,6212,5262150,6212,6159830
1213,6212,5262150,6212,6160830
1213,6212,5262150,6212,6161300
1213,6212,5262150,6212,6161300
1213,6212,5262150,6212,6162110
1213,6212,5262150,6212,6163110
1213,6212,5262150,6212,6163110
1213,6212,5262150,6212,6163580
1213,6212,5262150,6212,6163580
1213,6212,5262150,6212,6164050
1213,6212,5262150,6212,6164860
1213,6212,5262150,6212,6165410
1213,6212,5262150,6212,6166410
1213,6212,5262150,6212,6167410
1213,6212,5262150,6212,6167410
1213,6212,5262150,6212,6168410
1213,6212,5262150,6212,6168410
1213,6212,5262150,6212,6169060
1213,6212,5262150,6212,6170060
1213,6212,5262150,6212,6171060
1213,6212,5262150,6212,6172060
1213,6212,5262150,6212,6172060
1213,6212,5262150,6212,6173060
1213,6212,5262380,6212,6173290
1213,6212,5262380,6212,6174290
1213,6212,5262380,6212,6175290
1213,6212,5262380,6212,6176290
1213,6212,5262610,6212,6176520
1213,6212,5262610,6212,6177330
1213,6212,5262610,6212,6177800
1213,6212,5262610,6212,6178610
1213,6212,5262610,6212,6179610
1213,6212,5262840,6212,6179840
1213,6212,5262840,6212,6179840
1213,6212,5262840,6212,6180840
1213,6212,5262840,6212,6181650
1213,6212,5262840,6212,6181650
1213,6212,5262840,6212,6182110
1213,6212,5262840,6212,6182110
1213,6212,5262840,6212,6183110
1213,6212,5262840,6212,6184110
1213,6212,5262840,6212,6184580
1213,6212,5262840,6212,6184580
1213,6212,5262840,6212,6185580
1213,6212,5262840,6212,6186390
1213,6212,5262840,6212,6187390
1213,6212,5262840,6212,6187860
1213,6212,5262840,6212,6188860
1213,6212,5262840,6212,6189510
1213,6212,5262840,6212,6189510
1213,6212,5262840,6212,6190320
1213,6212,5262840,6212,6191320
1213,6212,5262840,6212,6192130
1213,6212,5262840,6212,6193130
1213,6212,5262840,6212,6194130
1213,6212,5262840,6212,6195130
1213,6212,5262840,6212,6195780
1213,6212,5262840,6212,6196590
1213,6212,5262840,6212,6197050
1213,6212,5262840,6212,6198050
1213,6212,5262840,6212,6199050
1213,6212,5262840,6212,6200050
1213,6212,5262840,6212,6201050
1213,6212,5262840,6212,6202050
1213,6212,5262840,6212,6203050
1213,6212,5262840,6212,6204050
1213,6212,5262840,6212,6205050
1213,6212,5262840,6212,6205700
1213,6212,5262840,6212,6206700
1213,6212,5262840,6212,6206700
1213,6212,5262840,6212,6207170
1213,6212,5262840,6212,6208170
1213,6212,5262840,6212,6209170
1213,6212,5262840,6212,6210170
1213,6212,5262840,6212,6211170
1213,6212,5262840,6212,6212170
1213,6212,5262840,6212,6212980
1213,6212,5262840,6212,6213980
1213,6212,5262840,6212,6214450
1213,6212,5262840,6212,6215450
1213,6212,5262840,6212,6215450
1213,6212,5262840,6212,6216450
1213,6212,5262840,6212,6217100
1213,6212,5262840,6212,6218100
1213,6212,5263210,6212,6218470
1213,6212,5263210,6212,6218470
1213,6212,5263210,6212,6219470
1213,6212,5263210,6212,6220280
1213,6212,5263210,6212,6221090
1213,6212,5263210,6212,6221090
1213,6212,5263210,6212,6221090
1213,6212,5263800,6212,6221680
1213,6212,5264120,6212,6222000
1213,6212,5264120,6212,6222000
1213,6212,5264120,6212,6222000
1213,6212,5264120,6212,6222650
1213,6212,5264120,6212,6223460
1213,6212,5264710,6212,6224050
1213,6212,5264870,6212,6224210
1213,6212,5264870,6212,6225210
1213,6212,5264870,6212,6226210
1213,6212,5264870,6212,6226210
1213,6212,5264870,6212,6227210
1213,6212,5264870,6212,6228210
1213,6212,5264870,6212,6229210
1213,6212,5264870,6212,6229680
1213,6212,5264870,6212,6229680
1213,6212,5265190,6212,6230000
1213,6212,5265190,6212,6230000
1213,6212,5265190,6212,6231000
1213,6212,5265190,6212,6231000
1213,6212,5265190,6212,6232000
1213,6212,5265190,6212,6233000
1213,6212,5265190,6212,6234000
1213,6212,5265190,6212,6235000
1213,6212,5265190,6212,6235810
1213,6212,5265190,6212,6236620
1213,6212,5265190,6212,6237620
1213,6212,5265190,6212,6238620
1213,6212,5265190,6212,6239080
1213,6212,5265190,6212,6239890
1213,6212,5265510,6212,6240210
1213,6212,5265510,6212,6241210
1213,6212,5265510,6212,6242020
1213,6212,5265510,6212,6242830
1213,6212,5265510,6212,6243290
1213,6212,5265620,6212,6243400
1213,6212,5265620,6212,6243870
1213,6212,5265620,6212,6244870
1213,6212,5265620,6212,6244870
1213,6212,5265620,6212,6245870
1213,6212,5265620,6212,6246420
1213,6212,5265990,6212,6246790
1213,6212,5265990,6212,6247790
1213,6212,5265990,6212,6248790
1213,6212,5265990,6212,6249790
1213,6212,5265990,6212,6250260
1213,6212,5265990,6212,6251260
1213,6212,5265990,6212,6252260
1213,6212,5265990,6212,6253260
1213,6212,5265990,6212,6253810
1213,6212,5265990,6212,6253810
1213,6212,5265990,6212,6254810
1213,6212,5266220,6212,6255040
1213,6212,5266220,6212,6256040
1213,6212,5266220,6212,6256510
1213,6212,5266540,6212,6256830
1213,6212,5266540,6212,6257640
1213,6212,5266540,6212,6258450
1213,6212,5266540,6212,6258920
1213,6212,5266540,6212,6259380
1213,6212,5266540,6212,6259380
1213,6212,5266540,6212,6260190
1213,6212,5266540,6212,6261190
1213,6212,5266540,6212,6261660
1213,6212,5266540,6212,6262660
1213,6212,5267020,6212,6263140
1213,6212,5267020,6212,6264140
1213,6212,5267020,6212,6265140
1213,6212,5267020,6212,6265610
1213,6212,5267020,6212,6266080
1213,6212,5267020,6212,6267080
1213,6212,5267020,6212,6267730
1213,6212,5267610,6212,6268320
1213,6212,5267610,6212,6269320
1213,6212,5267610,6212,6270130
1213,6212,5267610,6212,6270130
1213,6212,5267610,6212,6271130
1213,6212,5267610,6212,6271130
1213,6212,5267610,6212,6271940
1213,6212,5267610,6212,6272940
1213,6212,5267840,6212,6273170
1213,6212,5267840,6212,6273980
1213,6212,5267840,6212,6274980
1213,6212,5267840,6212,6275980
1213,6212,5268160,6212,6276300
1213,6212,5268160,6212,6277300
1213,6212,5268160,6212,6278300
1213,6212,5268160,6212,6279300
1213,6212,5268160,6212,6280300
1213,6212,5268160,6212,6281110
1213,6212,5268160,6212,6281760
1213,6212,5268160,6212,6282760
1213,6212,5268160,6212,6283570
1213,6212,5268160,6212,6284570
1213,6212,5268160,6212,6285570
1213,6212,5268160,6212,6286380
1213,6212,5268160,6212,6287380
1213,6212,5268160,6212,6288380
1213,6212,5268160,6212,6289380
1213,6212,5268160,6212,6290380
1213,6212,5268480,6212,6290700
1213,6212,5268480,6212,6291510
1213,6212,5268480,6212,6292510
1213,6212,5268480,6212,6293510
1213,6212,5268480,6212,6293970
1213,6212,5268480,6212,6294970
1213,6212,5268480,6212,6295440
1213,6212,5268480,6212,6296440
1213,6212,5268480,6212,6296900
1213,6212,5268480,6212,6296900
1213,6212,5268480,6212,6297370
1213,6212,5268480,6212,6297830
1213,6212,5268800,6212,6298150
1213,6212,5268800,6212,6299150
1213,6212,5269120,6212,6299470
1213,6212,5269120,6212,6300470
1213,6212,5269120,6212,6301470
1213,6212,5269120,6212,6302120
1213,6212,5269120,6212,6302930
1213,6212,5269120,6212,6303930
1213,6212,5269120,6212,6304400
1213,6212,5269120,6212,6304400
1213,6212,5269350,6212,6304630
1213,6212,5269350,6212,6304630
1213,6212,5269350,6212,6305440
1213,6212,5269350,6212,6306090
1213,6212,5269350,6212,6307090
1213,6212,5269350,6212,6308090
1213,6212,5269350,6212,6308900
1213,6212,5269350,6212,6309900
1213,6212,5269350,6212,6310900
1213,6212,5269720,6212,6311270
1213,6212,5269720,6212,6312080
1213,6212,5270040,6212,6312400
1213,6212,5270390,6212,6312750
1213,6212,5270390,6212,6313210
1213,6212,5270390,6212,6313680
1213,6212,5270390,6212,6314680
1213,6212,5270390,6212,6315490
1213,6212,5270710,6212,6315810
1213,6212,5270710,6212,6316620
1213,6212,5270870,6212,6316780
1213,6212,5270870,6212,6317780
1213,6212,5270870,6212,6318780
1213,6212,5270870,6212,6319780
1213,6212,5271190,6212,6320100
1213,6212,5271190,6212,6321100
1213,6212,5271190,6212,6322100
1213,6212,5271420,6212,6322330
1213,6212,5271420,6212,6323330
1213,6212,5271740,6212,6323650
1213,6212,5271740,6212,6324650
1213,6212,5271740,6212,6325650
1213,6212,5271740,6212,6326650
1213,6212,5271740,6212,6327200
1213,6212,5271740,6212,6327670
1213,6212,5271850,6212,6327780
1213,6212,5271850,6212,6328430
1213,6212,5271850,6212,6328430
1213,6212,5271850,6212,6329430
1213,6212,5272220,6212,6329800
1213,6212,5272220,6212,6330610
1213,6212,5272220,6212,6330610
1213,6212,5272220,6212,6331610
1213,6212,5272810,6212,6332200
1213,6212,5272810,6212,6332750
1213,6212,5272810,6212,6333560
1213,6212,5272810,6212,6334370
1213,6212,5272810,6212,6335370
1213,6212,5272810,6212,6335370
1213,6212,5272810,6212,6335370
1213,6212,5272810,6212,6335840
1213,6212,5272970,6212,6336000
1213,6212,5272970,6212,6337000
1213,6212,5273290,6212,6337320
1213,6212,5273290,6212,6337780
1213,6212,5273290,6212,6338590
1213,6212,5273290,6212,6339400
1213,6212,5273290,6212,6340400
1213,6212,5273290,6212,6341210
1213,6212,5273290,6212,6342210
1213,6212,5273290,6212,6342680
1213,6212,5273290,6212,6343680
1213,6212,5273290,6212,6344680
1213,6212,5273290,6212,6345680
1213,6212,5273450,6212,6345840
1213,6212,5273450,6212,6346650
1213,6212,5273450,6212,6347650
1213,6212,5273450,6212,6348460
1213,6212,5273450,6212,6348930
1213,6212,5273450,6212,6349400
1213,6212,5273450,6212,6350400
1213,6212,5273450,6212,6351400
1213,6212,5273450,6212,6351870
1213,6212,5273450,6212,6352680
1213,6212,5273450,6212,6353150
1213,6212,5273450,6212,6353620
1213,6212,5273450,6212,6354620
1213,6212,5273450,6212,6355620
1213,6212,5273450,6212,6356620
1213,6212,5273450,6212,6357620
1213,6212,5273450,6212,6357620
1213,6212,5273450,6212,6358620
1213,6212,5273450,6212,6359620
1213,6212,5273450,6212,6360090
1213,6212,5273450,6212,6360550
1213,6212,5273450,6212,6361550
1213,6212,5273450,6212,6362550
1213,6212,5273450,6212,6363550
1213,6212,5273450,6212,6364010
1213,6212,5273450,6212,6364480
1213,6212,5273450,6212,6364480
1213,6212,5273450,6212,6365290
1213,6212,5273450,6212,6365290
1213,6212,5273450,6212,6366100
1213,6212,5273450,6212,6366100
1213,6212,5273450,6212,6366750
1213,6212,5273450,6212,6367750
1213,6212,5273450,6212,6368750
1213,6212,5273450,6212,6369750
1213,6212,5273450,6212,6370220
1213,6212,5273450,6212,6370220
1213,6212,5273450,6212,6371220
1213,6212,5273450,6212,6372220
1213,6212,5273450,6212,6373220
1213,6212,5273450,6212,6374220
1213,6212,5273450,6212,6375220
1213,6212,5273680,6212,6375450
1213,6212,5274270,6212,6376040
1213,6212,5274270,6212,6376040
1213,6212,5274430,6212,6376200
1213,6212,5274430,6212,6376200
1213,6212,5274430,6212,6376200
1213,6212,5274430,6212,6377010
1213,6212,5274430,6212,6378010
1213,6212,5274430,6212,6378820
1213,6212,5274430,6212,6379820
1213,6212,5274430,6212,6380370
1213,6212,5274430,6212,6380370
1213,6212,5274430,6212,6380830
1213,6212,5274430,6212,6381640
1213,6212,5274430,6212,6382640
1213,6212,5274430,6212,6383640
1213,6212,5274430,6212,6384640
1213,6212,5274430,6212,6385640
1213,6212,5274430,6212,6386640
1213,6212,5274430,6212,6386640
1213,6212,5274430,6212,6387640
1213,6212,5274430,6212,6387640
1213,6212,5274660,6212,6387870
1213,6212,5274660,6212,6387870
1213,6212,5274660,6212,6387870
1213,6212,5274660,6212,6388680
1213,6212,5274660,6212,6389680
1213,6212,5274660,6212,6390680
1213,6212,5274660,6212,6391680
1213,6212,5274660,6212,6392490
1213,6212,5274660,6212,6392950
1213,6212,5274660,6212,6393500
1213,6212,5274660,6212,6394310
1213,6212,5274660,6212,6395120
1213,6212,5275030,6212,6395490
1213,6212,5275030,6212,6395490
1213,6212,5275030,6212,6396300
1213,6212,5275260,6212,6396530
1213,6212,5275260,6212,6397530
1213,6212,5275260,6212,6398340
1213,6212,5275260,6212,6399340
1213,6212,5275260,6212,6400150
1213,6212,5275260,6212,6401150
1213,6212,5275260,6212,6402150
1213,6212,5275260,6212,6402740
1213,6212,5275260,6212,6403390
1213,6212,5275260,6212,6403860
1213,6212,5275580,6212,6404180
1213,6212,5275900,6212,6404500
1213,6212,5275900,6212,6405310
1213,6212,5275900,6212,6405770
1213,6212,5276380,6212,6406250
1213,6212,5276380,6212,6407060
1213,6212,5276380,6212,6408060
1213,6212,5276380,6212,6408530
1213,6212,5276380,6212,6409340
1213,6212,5276380,6212,6409340
1213,6212,5276380,6212,6410150
1213,6212,5276380,6212,6410960
1213,6212,5276380,6212,6411770
1213,6212,5276540,6212,6411930
1213,6212,5276540,6212,6412930
1213,6212,5276760,6212,6413150
1213,6212,5276760,6212,6413800
1213,6212,5276760,6212,6414270
1213,6212,5276760,6212,6415270
1213,6212,5276760,6212,6416270
1213,6212,5276760,6212,6417080
1213,6212,5276760,6212,6425080
1213,6212,5276760,6212,6425550
1213,6212,5276760,6212,6426360
1213,6212,5276920,6212,6426520
1213,6212,5276920,6212,6427330
1213,6212,5276920,6212,6427800
1213,6212,5276920,6212,6427800
1213,6212,5276920,6212,6427800
1213,6212,5276920,6212,6427800
1213,6212,5276920,6212,6428800
1213,6212,5277240,6212,6429120
1213,6212,5277240,6212,6429120
1213,6212,5277240,6212,6429120
1213,6212,5277720,6212,6429600
1213,6212,5277720,6212,6430600
1213,6212,5278040,6212,6430920
1213,6212,5278040,6212,6431390
1213,6212,5278040,6212,6431860
1213,6212,5278040,6212,6432860
1213,6212,5278040,6212,6433670
1213,6212,5278040,6212,6434140
1213,6212,5278040,6212,6434140
1213,6212,5278040,6212,6435140
1213,6212,5278200,6212,6435300
1213,6212,5278200,6212,6435760
1213,6212,5278200,6212,6436570
1213,6212,5278200,6212,6437570
1213,6212,5278200,6212,6438570
1213,6212,5278430,6212,6438800
1213,6212,5278430,6212,6439800
1213,6212,5278430,6212,6439800
1213,6212,5278430,6212,6440800
1213,6212,5278750,6212,6441120
1213,6212,5278750,6212,6441580
1213,6212,5278750,6212,6442580
1213,6212,5278750,6212,6443050
1213,6212,5278750,6212,6443860
1213,6212,5278750,6212,6444330
1213,6212,5278750,6212,6444330
1213,6212,5278750,6212,6445140
1213,6212,5278750,6212,6446140
1213,6212,5278750,6212,6446140
1213,6212,5278750,6212,6446950
1213,6212,5278750,6212,6447420
1213,6212,5278750,6212,6447890
1213,6212,5278750,6212,6448440
1213,6212,5278750,6212,6448440
1213,6212,5278750,6212,6449440
1213,6212,5278750,6212,6450440
1213,6212,5278750,6212,6451440
1213,6212,5278750,6212,6451990
1213,6212,5278750,6212,6452800
1213,6212,5278910,6212,6452960
1213,6212,5278910,6212,6453770
1213,6212,5278910,6212,6454770
1213,6212,5278910,6212,6455770
1213,6212,5278910,6212,6456770
1213,6212,5278910,6212,6456770
1213,6212,5278910,6212,6457580
1213,6212,5278910,6212,6458580
1213,6212,5278910,6212,6459130
1213,6212,5278910,6212,6460130
1213,6212,5278910,6212,6461130
1213,6212,5278910,6212,6461940
1213,6212,5278910,6212,6461940
1213,6212,5279140,6212,6462170
1213,6212,5279140,6212,6462170
1213,6212,5279140,6212,6462980
1213,6212,5279140,6212,6463790
1213,6212,5279140,6212,6464440
1213,6212,5279140,6212,6465090
1213,6212,5279140,6212,6466090
1213,6212,5279140,6212,6466560
1213,6212,5279140,6212,6467560
1213,6212,5279140,6212,6468560
1213,6212,5279140,6212,6469560
1213,6212,5279140,6212,6470560
1213,6212,5279140,6212,6471370
1213,6212,5279140,6212,6472180
1213,6212,5279140,6212,6473180
1213,6212,5279140,6212,6473180
1213,6212,5279140,6212,6474180
1213,6212,5279140,6212,6474650
1213,6212,5279140,6212,6475460
1213,6212,5279140,6212,6476270
1213,6212,5279360,6212,6476490
1213,6212,5279520,6212,6476650
1213,6212,5279520,6212,6477460
1213,6212,5279520,6212,6478270
1213,6212,5279520,6212,6479270
1213,6212,5279840,6212,6479590
1213,6212,5279840,6212,6480590
1213,6212,5279840,6212,6481060
1213,6212,5279840,6212,6481870
1213,6212,5279840,6212,6482870
1213,6212,5279840,6212,6483870
1213,6212,5279840,6212,6483870
1213,6212,5279840,6212,6484870
1213,6212,5280000,6212,6485030
1213,6212,5280000,6212,6485030
1213,6212,5280000,6212,6485030
1213,6212,5280000,6212,6485030
1213,6212,5280000,6212,6486030
1213,6212,5280000,6212,6487030
1213,6212,5280000,6212,6487840
1213,6212,5280000,6212,6487840
1213,6212,5280000,6212,6488310
1213,6212,5280320,6212,6488630
1213,6212,5280550,6212,6488860
1213,6212,5280550,6212,6489860
1213,6212,5280550,6212,6490670
1213,6212,5280550,6212,6491670
1213,6212,5280550,6212,6492670
1213,6212,5280870,6212,6492990
1213,6212,5280870,6212,6496990
1213,6212,5280870,6212,6497990
1213,6212,5280870,6212,6498990
1213,6212,5280870,6212,6499990
1213,6212,5281030,6212,6500150
1213,6212,5281030,6212,6500620
1213,6212,5281030,6212,6501080
1213,6212,5281030,6212,6502080
1213,6212,5281030,6212,6502670
1213,6212,5281030,6212,6503670
1213,6212,5281030,6212,6504670
1213,6212,5281030,6212,6505140
1213,6212,5281030,6212,6505140
1213,6212,5281030,6212,6506140
1213,6212,5281350,6212,6506460
1213,6212,5281350,6212,6506460
1213,6212,5281350,6212,6507460
1213,6212,5281350,6212,6507930
1213,6212,5281350,6212,6508740
1213,6212,5281350,6212,6509210
1213,6212,5281350,6212,6510210
1213,6212,5281350,6212,6510860
1213,6212,5281350,6212,6511860
1213,6212,5281670,6212,6512180
1213,6212,5281670,6212,6513180
1213,6212,5281670,6212,6514180
1213,6212,5281670,6212,6515180
1213,6212,5281670,6212,6515990
1213,6212,5281670,6212,6516990
1213,6212,5281670,6212,6517990
1213,6212,5281670,6212,6518990
1213,6212,5281670,6212,6519990
1213,6212,5281670,6212,6520800
1213,6212,5281670,6212,6521800
1213,6212,5281670,6212,6522350
1213,6212,5281830,6212,6522510
1213,6212,5281830,6212,6523510
1213,6212,5281830,6212,6524510
1213,6212,5281830,6212,6525100
1213,6212,5281830,6212,6526100
1213,6212,5281830,6212,6526100
1213,6212,5281830,6212,6526570
1213,6212,5281830,6212,6526570
1213,6212,5281830,6212,6527040
1213,6212,5281830,6212,6527850
1213,6212,5281830,6212,6528320
1213,6212,5281830,6212,6529320
1213,6212,5282120,6212,6529610
1213,6212,5282120,6212,6530420
1213,6212,5282120,6212,6531420
1213,6212,5282120,6212,6535420
1213,6212,5282120,6212,6535890
1213,6212,5282120,6212,6535890
1213,6212,5282120,6212,6536700
1213,6212,5282120,6212,6537700
1213,6212,5282120,6212,6538700
1213,6212,5282120,6212,6539510
1213,6212,5282120,6212,6539980
1213,6212,5282120,6212,6540440
1213,6212,5282120,6212,6540440
1213,6212,5282120,6212,6541250
1213,6212,5282120,6212,6542060
1213,6212,5282120,6212,6542870
1213,6212,5282120,6212,6543870
1213,6212,5282120,6212,6544870
1213,6212,5282120,6212,6545870
1213,6212,5282120,6212,6546870
1213,6212,5282120,6212,6547520
1213,6212,5282120,6212,6548330
1213,6212,5282120,6212,6549140
1213,6212,5282120,6212,6550140
1213,6212,5282120,6212,6551140
1213,6212,5282120,6212,6552140
1213,6212,5282120,6212,6552790
1213,6212,5282120,6212,6553790
1213,6212,5282120,6212,6554790
1213,6212,5282440,6212,6555110
1213,6212,5282440,6212,6555110
1213,6212,5282440,6212,6555700
1213,6212,5282440,6212,6556510
1213,6212,5282440,6212,6557510
1213,6212,5282440,6212,6558510
1213,6212,5282440,6212,6558510
1213,6212,5282440,6212,6559320
1213,6212,5282440,6212,6560130
1213,6212,5282440,6212,6560130
1213,6212,5282440,6212,6560720
1213,6212,5282440,6212,6561720
1213,6212,5282440,6212,6561720
1213,6212,5282760,6212,6562040
1213,6212,5282760,6212,6563040
1213,6212,5283080,6212,6563360
1213,6212,5283400,6212,6563680
1213,6212,5283720,6212,6564000
1213,6212,5283720,6212,6564000
1213,6212,5283720,6212,6564810
1213,6212,5284040,6212,6565130
1213,6212,5284040,6212,6565600
1213,6212,5284040,6212,6566600
1213,6212,5284040,6212,6567600
1213,6212,5284040,6212,6568250
1213,6212,5284360,6212,6568570
1213,6212,5284360,6212,6569380
1213,6212,5284360,6212,6569850
1213,6212,5284360,6212,6570850
1213,6212,5284360,6212,6571500
1213,6212,5284360,6212,6572310
1213,6212,5284680,6212,6572630
1213,6212,5284910,6212,6572860
1213,6212,5284910,6212,6573670
1213,6212,5284910,6212,6574670
1213,6212,5284910,6212,6575140
1213,6212,5284910,6212,6576140
1213,6212,5284910,6212,6576950
1213,6212,5285230,6212,6577270
1213,6212,5285230,6212,6578270
1213,6212,5285230,6212,6578920
1213,6212,5285230,6212,6579920
1213,6212,5285230,6212,6580380
1213,6212,5285230,6212,6581190
1213,6212,5285230,6212,6581840
1213,6212,5285230,6212,6582650
1213,6212,5285550,6212,6582970
1213,6212,5285550,6212,6582970
1213,6212,5285550,6212,6583430
1213,6212,5285550,6212,6583430
1213,6212,5285550,6212,6584430
1213,6212,5285550,6212,6585430
1213,6212,5285550,6212,6586240
1213,6212,5285550,6212,6587240
1213,6212,5285550,6212,6587710
1213,6212,5285550,6212,6588520
1213,6212,5285550,6212,6588520
1213,6212,5285550,6212,6589520
1213,6212,5285550,6212,6589520
1213,6212,5285550,6212,6589980
1213,6212,5285550,6212,6590980
1213,6212,5285550,6212,6591980
