ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
490834.91,19.89,7.62,430397.48,17.44
489817.49,19.91,7.65,429586.08,17.46
490527.85,19.95,7.68,429691.65,17.47
490108.87,19.93,7.67,429253.98,17.46
489925.13,19.93,7.67,428918.6,17.45
489741.39,19.93,7.67,429356.62,17.48
489582.74,19.94,7.67,429217.81,17.48
489201.13,19.92,7.66,429003.99,17.47
488992.39,19.92,7.65,428886.28,17.47
489238.3,19.93,7.67,428514.31,17.46
488895.34,19.92,7.66,428160.71,17.45
488895.34,19.92,7.66,428160.71,17.45
488698.36,19.92,7.66,428860.63,17.48
488698.36,19.92,7.66,428860.63,17.48
488904.69,19.93,7.67,428837.82,17.49
488622.23,19.96,7.69,428454.21,17.5
488318.62,19.95,7.69,428230.37,17.5
488206.66,19.95,7.69,428361.65,17.51
488187.8,19.96,7.7,428161.72,17.51
487772.47,19.96,7.7,427988.92,17.51
488230.04,19.99,7.72,428139.03,17.53
487862.56,19.99,7.72,427494.58,17.51
487678.82,19.99,7.72,427497.96,17.52
486661.4,20.01,7.75,426686.56,17.55
486549.44,20.02,7.75,426949.29,17.56
486341.77,20.01,7.75,426634.23,17.56
486150.71,20.02,7.75,426491.36,17.56
485926.44,20.01,7.75,426554.26,17.57
486578.15,20.05,7.78,426494.8,17.57
486578.15,20.05,7.78,426494.8,17.57
486282.84,20.04,7.77,426229.92,17.56
486084.1,20.03,7.77,426033.28,17.56
485900.36,20.03,7.77,425672.93,17.55
485716.62,20.03,7.77,426166.03,17.58
485532.88,20.03,7.77,425823.19,17.57
485420.92,20.04,7.77,425583.98,17.57
485213.25,20.04,7.77,425908.1,17.59
485213.25,20.04,7.77,425908.1,17.59
485211.0,20.04,7.78,425904.68,17.59
484986.73,20.04,7.78,425788.37,17.59
484986.73,20.04,7.78,425788.37,17.59
485255.48,20.06,7.8,425855.28,17.6
485071.74,20.06,7.8,425416.26,17.59
484919.36,20.06,7.8,426088.31,17.63
484729.35,20.06,7.8,425568.48,17.61
484781.11,20.07,7.81,425322.8,17.61
484584.13,20.07,7.81,425248.62,17.61
483602.95,20.1,7.83,424509.33,17.64
483440.58,20.1,7.84,424777.61,17.66
483176.93,20.1,7.83,424414.33,17.65
483445.69,20.12,7.85,424429.88,17.66
483261.95,20.12,7.85,423969.48,17.65
483109.57,20.12,7.85,424079.21,17.66
483361.16,20.13,7.87,425016.59,17.7
483412.92,20.14,7.88,424548.14,17.69
482395.5,20.17,7.9,423736.74,17.72
482218.03,20.17,7.9,423254.94,17.7
482676.38,20.19,7.93,424189.34,17.75
482945.13,20.21,7.95,424294.58,17.76
482761.39,20.21,7.95,423840.67,17.75
482609.01,20.21,7.95,423714.76,17.75
482040.26,20.2,7.93,423363.31,17.74
481514.72,20.18,7.92,422756.93,17.72
481766.32,20.2,7.93,423437.57,17.75
481629.27,20.2,7.94,423265.0,17.75
480611.84,20.23,7.96,422453.6,17.78
480434.38,20.23,7.96,421961.71,17.77
480441.3,20.23,7.97,421975.53,17.77
480144.92,20.23,7.96,421672.12,17.76
479939.14,20.22,7.96,422009.39,17.78
479939.14,20.22,7.96,422009.39,17.78
480207.9,20.24,7.98,422114.62,17.8
480465.76,20.26,7.99,421779.59,17.79
480282.02,20.26,8.0,422217.61,17.81
480123.37,20.26,8.0,422201.41,17.82
479741.76,20.25,7.99,422017.83,17.81
479459.3,20.27,8.01,421634.22,17.83
479511.06,20.28,8.02,421231.36,17.82
479333.59,20.28,8.02,421191.28,17.82
479644.07,20.3,8.04,421971.36,17.86
479542.36,20.3,8.04,421714.84,17.85
479139.25,20.29,8.02,421314.38,17.84
479027.29,20.29,8.03,421141.64,17.84
478628.57,20.29,8.03,421108.86,17.85
478593.1,20.3,8.03,421052.09,17.86
478484.3,20.3,8.03,420943.66,17.85
479136.0,20.33,8.06,420884.2,17.86
478977.2,20.32,8.06,420726.52,17.85
478793.46,20.32,8.06,421007.3,17.87
478589.38,20.32,8.05,420868.08,17.87
478296.42,20.31,8.04,420607.24,17.86
478112.68,20.31,8.04,420307.98,17.85
477095.26,20.33,8.07,419496.58,17.88
476936.61,20.34,8.07,419314.18,17.88
476799.56,20.34,8.07,419681.84,17.9
476602.58,20.34,8.07,419207.72,17.89
476602.58,20.34,8.07,419207.72,17.89
475585.16,20.37,8.1,418396.31,17.92
475393.17,20.37,8.1,418591.79,17.93
475159.14,20.36,8.1,418298.18,17.93
475427.9,20.38,8.12,418268.45,17.93
475244.16,20.39,8.12,417853.33,17.92
475502.02,20.4,8.14,418369.77,17.95
475502.02,20.4,8.14,418372.16,17.95
475318.28,20.4,8.14,418099.1,17.95
474337.1,20.43,8.16,417359.81,17.98
474225.14,20.43,8.17,417115.49,17.97
474206.28,20.44,8.18,416981.13,17.97
474207.47,20.44,8.18,416994.48,17.97
474016.41,20.44,8.18,417424.19,18.0
473759.04,20.46,8.2,417015.55,18.01
473759.04,20.46,8.2,417005.86,18.01
473723.57,20.47,8.21,417133.4,18.02
473631.82,20.48,8.21,417684.93,18.06
473260.21,20.46,8.2,417341.28,18.05
473528.97,20.48,8.22,417340.71,18.05
473345.23,20.48,8.22,416896.43,18.04
473346.42,20.48,8.22,416897.74,18.04
473194.04,20.49,8.22,417478.3,18.07
473332.77,20.5,8.23,417258.91,18.07
473211.75,20.5,8.24,417927.9,18.11
472230.56,20.53,8.27,417188.62,18.14
471942.29,20.52,8.26,416884.53,18.13
470924.87,20.55,8.28,416073.13,18.16
470731.37,20.55,8.28,415409.95,18.13
471005.49,20.57,8.31,415807.44,18.16
471715.85,20.61,8.34,415910.16,18.17
471715.85,20.61,8.34,415912.48,18.17
471532.11,20.61,8.34,415497.58,18.16
470815.39,20.58,8.32,414698.22,18.13
470631.65,20.58,8.32,414536.84,18.13
470473.0,20.59,8.32,414838.09,18.15
470473.0,20.59,8.32,414861.21,18.15
470498.28,20.6,8.33,414504.68,18.14
470361.23,20.6,8.33,414241.22,18.14
470492.98,20.61,8.35,414230.45,18.15
470301.0,20.61,8.35,414858.5,18.18
470569.76,20.63,8.37,414779.64,18.19
470524.53,20.64,8.37,414752.51,18.19
470525.73,20.64,8.37,414753.89,18.19
470341.99,20.64,8.37,414387.89,18.18
469960.38,20.63,8.36,413972.77,18.17
469283.96,20.63,8.37,413984.91,18.2
469541.91,20.65,8.38,413829.62,18.2
469330.24,20.64,8.38,413617.95,18.19
469186.28,20.64,8.38,413934.55,18.21
469455.03,20.66,8.4,413829.42,18.22
469271.29,20.66,8.4,413489.7,18.21
468253.87,20.69,8.43,412678.29,18.24
468101.49,20.7,8.43,412672.46,18.24
468100.29,20.7,8.44,413074.04,18.27
467963.24,20.71,8.44,412753.43,18.26
467755.57,20.71,8.44,412644.25,18.27
467546.83,20.7,8.43,412462.59,18.26
467365.53,20.7,8.43,412607.5,18.27
467022.58,20.69,8.42,412301.03,18.26
466788.55,20.69,8.42,412003.53,18.26
467246.11,20.71,8.45,412153.64,18.27
467042.03,20.71,8.44,411954.13,18.27
466378.85,20.71,8.45,411263.82,18.27
465361.43,20.74,8.48,410452.41,18.3
465342.57,20.75,8.49,410791.53,18.32
465151.51,20.75,8.49,410553.54,18.32
464927.24,20.75,8.49,410512.22,18.32
465196.0,20.77,8.51,410617.45,18.33
464828.52,20.77,8.51,410380.62,18.34
464828.52,20.77,8.51,410380.62,18.34
464998.61,20.79,8.52,410037.47,18.33
464998.61,20.79,8.52,410039.21,18.33
464699.87,20.78,8.51,410511.57,18.35
464562.82,20.78,8.52,410251.8,18.35
464564.01,20.78,8.52,410265.15,18.35
464545.15,20.79,8.52,409962.01,18.34
464542.9,20.79,8.53,409859.19,18.35
464318.63,20.79,8.53,410123.58,18.37
464587.38,20.81,8.55,410171.55,18.38
464219.9,20.82,8.55,409617.63,18.37
464061.25,20.82,8.55,409990.57,18.39
464539.32,20.84,8.58,409688.24,18.38
464331.66,20.84,8.58,409548.52,18.38
464329.41,20.85,8.59,410138.15,18.42
464105.14,20.85,8.58,409990.84,18.42
464373.89,20.87,8.61,410096.07,18.43
464182.01,20.87,8.6,410033.85,18.43
464381.23,20.88,8.61,409508.81,18.41
463363.8,20.91,8.64,408697.4,18.44
463365.0,20.91,8.64,408707.47,18.44
462708.09,20.92,8.65,409504.96,18.51
463418.45,20.95,8.69,409610.53,18.52
463125.21,20.94,8.68,409312.81,18.51
462941.47,20.94,8.68,408794.76,18.5
462789.08,20.95,8.68,409708.57,18.54
462599.07,20.95,8.68,409400.87,18.54
462462.02,20.95,8.69,408851.58,18.52
461444.6,20.98,8.72,408040.18,18.55
461108.29,20.97,8.71,409395.66,18.62
460090.87,21.0,8.74,408584.25,18.65
460359.63,21.02,8.76,408505.4,18.65
461124.79,21.07,8.8,408362.18,18.66
460610.81,21.05,8.79,407607.5,18.63
460561.34,21.05,8.79,407624.17,18.63
460758.55,21.07,8.81,407521.76,18.64
460763.62,21.08,8.81,407167.38,18.63
460611.24,21.08,8.82,407825.99,18.67
460749.96,21.09,8.83,407585.15,18.66
460441.22,21.08,8.82,408241.31,18.69
460492.98,21.09,8.83,407627.68,18.67
460832.26,21.11,8.85,407171.27,18.65
460640.28,21.11,8.85,407887.81,18.7
460406.25,21.11,8.85,407759.57,18.7
460087.51,21.1,8.84,407388.91,18.68
460739.22,21.14,8.87,407329.45,18.69
460076.03,21.15,8.88,407816.47,18.74
459957.8,21.15,8.89,407385.08,18.73
459752.46,21.15,8.89,407377.84,18.74
460462.82,21.19,8.92,407480.57,18.75
460462.82,21.19,8.92,407477.14,18.75
460279.08,21.19,8.92,407129.8,18.74
459911.6,21.19,8.93,406933.48,18.75
459799.64,21.2,8.93,406863.13,18.76
459780.78,21.2,8.94,407218.39,18.78
459589.72,21.2,8.94,407064.05,18.78
459365.45,21.2,8.94,407074.63,18.79
459450.47,21.23,8.96,406872.38,18.8
459266.73,21.23,8.96,406568.68,18.79
459108.07,21.23,8.97,407077.0,18.82
458987.05,21.24,8.97,406635.35,18.81
459781.48,21.28,9.02,408028.62,18.89
459632.24,21.28,9.01,407996.25,18.89
459203.89,21.27,9.0,407257.4,18.86
459203.89,21.27,9.0,407257.26,18.86
459472.65,21.29,9.02,407256.68,18.87
459472.65,21.29,9.02,407256.43,18.87
459288.91,21.29,9.02,406884.9,18.86
459578.13,21.31,9.04,407586.41,18.9
459196.53,21.29,9.03,406849.68,18.87
458179.11,21.33,9.06,406038.27,18.9
457989.09,21.33,9.06,405954.61,18.9
457868.07,21.33,9.07,407066.39,18.96
457868.07,21.33,9.07,407114.36,18.97
458175.41,21.35,9.09,406939.56,18.96
458459.18,21.37,9.11,406843.93,18.97
457644.08,21.35,9.08,406007.38,18.94
458354.44,21.38,9.12,406110.11,18.95
458170.7,21.38,9.12,405762.76,18.94
457660.57,21.37,9.1,405381.01,18.93
457805.57,21.38,9.12,405366.3,18.93
457621.83,21.38,9.12,405153.24,18.93
457621.83,21.38,9.12,405153.24,18.93
456886.87,21.39,9.12,405594.41,18.99
456664.5,21.38,9.12,405350.4,18.98
457122.07,21.41,9.15,405500.51,18.99
457127.14,21.42,9.15,405218.92,18.99
456943.4,21.42,9.16,404867.67,18.98
457088.4,21.43,9.17,405366.12,19.01
457088.4,21.43,9.17,405366.12,19.01
456976.43,21.44,9.17,405093.46,19.0
456976.43,21.44,9.17,405093.46,19.0
456976.43,21.44,9.17,405093.46,19.0
456768.77,21.44,9.17,404771.1,19.0
456560.03,21.43,9.17,404474.68,18.99
456557.78,21.44,9.17,405268.19,19.03
456333.51,21.44,9.17,405024.85,19.03
456602.26,21.46,9.2,404982.59,19.04
456607.33,21.47,9.21,404663.76,19.03
456612.4,21.48,9.21,404542.12,19.03
456428.66,21.48,9.22,404961.26,19.06
456047.06,21.47,9.2,404657.5,19.05
455935.09,21.47,9.21,404235.6,19.04
455727.43,21.47,9.21,404112.02,19.04
455546.13,21.47,9.21,404584.9,19.07
455312.1,21.47,9.21,404287.3,19.07
455580.85,21.5,9.23,404302.85,19.08
455397.11,21.5,9.23,403949.93,19.07
454379.69,21.53,9.27,403138.53,19.1
454379.69,21.53,9.27,403138.53,19.1
454379.69,21.53,9.27,403138.53,19.1
454195.95,21.53,9.27,402969.95,19.1
454037.14,21.53,9.26,402815.22,19.1
453342.72,21.53,9.27,402645.07,19.13
453307.25,21.54,9.28,402697.49,19.14
453576.01,21.56,9.3,402592.36,19.14
453721.01,21.58,9.31,402274.01,19.13
452703.59,21.61,9.35,401461.13,19.16
452551.21,21.61,9.35,402030.88,19.2
452361.2,21.62,9.35,401804.98,19.2
452361.2,21.62,9.35,401793.91,19.2
452240.17,21.62,9.35,401499.16,19.19
452031.43,21.61,9.35,401405.06,19.19
452441.22,21.64,9.37,403044.52,19.27
452709.97,21.66,9.39,402939.39,19.28
452746.75,21.67,9.41,402208.43,19.25
452156.18,21.65,9.39,401720.57,19.24
451972.44,21.66,9.39,401385.3,19.23
452240.37,21.67,9.41,401997.33,19.27
452491.96,21.69,9.43,401694.07,19.26
452493.15,21.69,9.43,401707.42,19.26
452111.55,21.68,9.41,401337.11,19.24
452416.1,21.7,9.43,402557.4,19.31
451398.68,21.73,9.47,401746.0,19.34
450381.26,21.77,9.5,400934.59,19.38
450263.03,21.77,9.51,400703.81,19.38
450529.23,21.79,9.53,401241.21,19.41
450614.25,21.82,9.56,401038.97,19.42
449596.82,21.86,9.59,400227.57,19.46
448579.4,21.89,9.63,399416.16,19.49
448395.66,21.89,9.63,399112.46,19.49
448237.01,21.9,9.63,399559.48,19.52
448099.96,21.9,9.63,399168.19,19.51
448039.1,21.91,9.64,399926.45,19.55
448207.62,21.93,9.66,399537.66,19.55
448476.38,21.95,9.69,399642.9,19.56
447495.2,21.99,9.72,398903.61,19.6
446764.54,21.96,9.7,398172.95,19.57
446580.8,21.97,9.7,397843.7,19.57
446397.06,21.97,9.7,397561.77,19.56
446238.4,21.97,9.71,397681.71,19.58
445585.52,21.95,9.68,396885.33,19.55
445637.28,21.96,9.7,396778.01,19.55
445429.61,21.96,9.7,396646.12,19.56
445238.56,21.96,9.7,396904.75,19.58
445203.09,21.97,9.7,396819.44,19.58
445913.45,22.01,9.74,396925.01,19.59
445913.45,22.01,9.74,396934.95,19.59
445918.52,22.02,9.75,396630.38,19.58
445734.78,22.02,9.76,397007.14,19.61
445734.78,22.02,9.76,397007.14,19.61
445734.78,22.02,9.76,397007.14,19.61
445576.13,22.02,9.76,396755.3,19.61
445194.52,22.01,9.74,396406.89,19.6
445499.08,22.03,9.76,397462.36,19.65
445321.61,22.03,9.77,396857.34,19.63
445190.48,22.04,9.77,396539.37,19.63
445275.5,22.06,9.8,396684.75,19.65
445533.37,22.08,9.82,396393.11,19.64
445151.76,22.07,9.8,396039.75,19.63
444993.11,22.07,9.8,396460.45,19.66
444819.36,22.06,9.8,396252.78,19.65
444562.82,22.06,9.8,396495.47,19.68
444425.77,22.07,9.8,396253.55,19.67
444228.79,22.07,9.8,396039.27,19.67
444497.55,22.09,9.83,396054.82,19.68
444313.81,22.09,9.83,395602.29,19.67
444635.99,22.11,9.85,396086.0,19.7
444635.99,22.11,9.85,396086.0,19.7
444590.77,22.12,9.85,396086.94,19.71
444848.64,22.14,9.87,396643.86,19.74
444615.72,22.13,9.86,396303.27,19.72
444457.06,22.13,9.87,395996.11,19.72
444648.75,22.15,9.88,396926.69,19.77
444328.75,22.14,9.87,396606.69,19.76
444312.96,22.15,9.88,396830.09,19.78
444154.15,22.14,9.88,396671.72,19.77
444422.91,22.17,9.9,396671.14,19.78
444535.36,22.18,9.92,396589.94,19.79
444351.62,22.18,9.92,396218.41,19.78
443844.54,22.17,9.9,395612.03,19.76
444133.77,22.19,9.92,395800.85,19.77
443943.75,22.19,9.92,395983.42,19.79
442926.33,22.23,9.96,395172.01,19.83
442777.1,22.22,9.96,394651.0,19.81
441759.68,22.26,10.0,393839.59,19.85
441667.92,22.27,10.0,395237.18,19.93
441828.11,22.28,10.02,394206.19,19.88
441688.11,22.28,10.01,394066.19,19.87
441885.32,22.3,10.03,394472.27,19.9
441434.82,22.28,10.02,394294.01,19.9
441892.38,22.32,10.05,394444.12,19.92
441708.64,22.32,10.05,393951.34,19.9
441524.9,22.32,10.06,394359.73,19.94
440507.48,22.36,10.09,393548.33,19.98
440323.74,22.36,10.1,393262.52,19.97
440211.78,22.37,10.1,393104.56,19.97
440004.11,22.37,10.1,393014.04,19.98
440254.66,22.39,10.12,392951.11,19.98
439912.43,22.37,10.11,393274.48,20.0
439648.78,22.37,10.11,392919.63,19.99
440106.35,22.4,10.14,393069.75,20.01
439088.93,22.44,10.18,392258.34,20.05
439094.0,22.45,10.19,391976.75,20.04
439094.0,22.45,10.19,391976.75,20.04
438076.57,22.49,10.23,391165.34,20.08
437059.15,22.53,10.27,390353.94,20.13
437064.22,22.54,10.28,390049.66,20.12
436880.48,22.55,10.28,390455.21,20.15
436768.52,22.55,10.29,390123.49,20.14
435751.1,22.59,10.33,389312.08,20.18
435751.1,22.59,10.33,389312.08,20.18
435754.67,22.59,10.33,389313.91,20.18
435547.01,22.59,10.33,389568.58,20.21
435544.76,22.6,10.34,389630.33,20.22
435509.29,22.61,10.35,389691.97,20.23
436314.31,22.66,10.39,389662.44,20.23
436130.57,22.66,10.39,389993.44,20.26
435946.83,22.66,10.4,389544.14,20.25
435650.61,22.65,10.39,389234.59,20.24
435650.61,22.65,10.39,389234.59,20.24
435902.21,22.67,10.4,390010.97,20.28
435765.16,22.67,10.41,389700.53,20.28
435587.69,22.68,10.41,389247.17,20.26
435587.69,22.68,10.41,389247.17,20.26
435621.73,22.68,10.42,390702.98,20.34
436055.98,22.71,10.44,390230.01,20.32
435417.0,22.69,10.42,389824.65,20.31
436127.36,22.73,10.47,389930.22,20.32
436363.94,22.75,10.48,389439.67,20.3
436180.2,22.75,10.49,390003.3,20.34
436180.2,22.75,10.49,390003.3,20.34
436021.54,22.76,10.49,389745.16,20.34
435823.98,22.75,10.48,389531.08,20.33
435442.38,22.73,10.47,389193.61,20.32
435746.93,22.76,10.49,389996.96,20.37
435375.33,22.74,10.48,389460.4,20.34
435178.35,22.74,10.48,389780.9,20.37
435457.59,22.76,10.5,389891.65,20.38
435255.56,22.76,10.5,389845.22,20.39
435524.32,22.79,10.53,389950.45,20.41
435529.39,22.8,10.54,389679.2,20.4
435345.65,22.8,10.54,389350.88,20.39
435187.0,22.81,10.54,389776.41,20.43
435491.55,22.83,10.56,389609.25,20.42
435283.89,22.83,10.56,389288.67,20.42
435102.59,22.83,10.57,389884.39,20.46
435251.51,22.85,10.58,389874.82,20.46
435251.51,22.85,10.58,389874.82,20.46
434966.38,22.83,10.57,389570.74,20.45
434966.38,22.83,10.57,389570.74,20.45
435051.4,22.86,10.6,389368.49,20.46
435056.47,22.87,10.61,389076.4,20.46
434872.73,22.88,10.61,389481.29,20.49
434949.57,22.89,10.62,389297.91,20.49
434741.91,22.89,10.63,389042.16,20.48
433724.48,22.93,10.67,388230.75,20.53
433724.48,22.93,10.67,388230.75,20.53
433724.48,22.93,10.67,388230.75,20.53
433722.24,22.94,10.68,388107.48,20.53
433497.96,22.94,10.68,388512.94,20.56
433766.72,22.97,10.71,388528.49,20.57
433582.98,22.97,10.71,388137.65,20.56
433201.37,22.96,10.69,387937.75,20.56
433048.99,22.96,10.7,388113.62,20.58
433048.99,22.96,10.7,388113.62,20.58
433300.59,22.98,10.72,387815.14,20.57
433083.07,22.97,10.71,387614.44,20.56
432701.46,22.96,10.69,388552.06,20.62
432609.71,22.97,10.7,388146.66,20.6
432896.11,22.99,10.72,387725.82,20.59
433481.41,23.03,10.76,388900.94,20.66
433198.95,23.06,10.8,388517.33,20.68
432906.0,23.05,10.79,388214.09,20.67
432794.04,23.06,10.79,388392.59,20.69
432597.06,23.06,10.79,388209.79,20.69
432597.06,23.06,10.79,388202.76,20.69
432597.06,23.06,10.79,388202.76,20.69
432597.06,23.06,10.79,388202.76,20.69
432584.12,23.07,10.8,387989.11,20.69
432359.85,23.07,10.8,387968.06,20.7
432628.61,23.1,10.83,387945.85,20.71
432981.13,23.12,10.85,387573.52,20.69
432982.32,23.12,10.85,387574.74,20.69
432798.58,23.12,10.86,387992.2,20.73
432639.92,23.13,10.86,387610.7,20.72
431622.5,23.17,10.91,386799.3,20.76
431622.5,23.17,10.91,386799.3,20.76
431485.45,23.17,10.91,386663.96,20.77
431157.88,23.16,10.9,387135.96,20.8
430960.9,23.17,10.9,386845.52,20.79
431210.51,23.18,10.92,386598.88,20.79
430953.14,23.22,10.96,386190.25,20.81
430776.97,23.22,10.96,386661.92,20.85
430655.95,23.23,10.96,386631.27,20.85
430367.8,23.22,10.95,386327.19,20.84
430636.56,23.24,10.98,386626.98,20.87
430452.82,23.25,10.98,385882.34,20.84
430085.34,23.25,10.99,385798.72,20.86
429973.37,23.26,10.99,385781.5,20.87
429765.71,23.26,11.0,385823.15,20.88
429574.65,23.26,11.0,385655.4,20.88
429440.39,23.27,11.0,386318.09,20.93
429440.39,23.27,11.0,386439.3,20.94
429709.15,23.3,11.03,386438.72,20.95
429709.15,23.3,11.03,386438.72,20.95
429525.41,23.3,11.03,386688.98,20.97
429373.03,23.3,11.04,386431.58,20.97
429337.56,23.31,11.05,386480.08,20.98
429683.81,23.33,11.07,386078.67,20.97
429546.76,23.34,11.07,386888.08,21.02
429264.48,23.33,11.06,386891.3,21.03
429264.48,23.33,11.06,386891.3,21.03
429836.37,23.37,11.11,386999.32,21.04
429553.91,23.41,11.14,386615.7,21.07
429030.45,23.39,11.13,386296.85,21.06
428502.53,23.37,11.11,385690.28,21.04
428390.57,23.38,11.12,385688.91,21.05
428182.9,23.38,11.12,385448.67,21.05
428181.35,23.39,11.13,384990.53,21.03
428183.73,23.39,11.13,385001.08,21.03
427166.31,23.44,11.18,384188.2,21.08
426975.26,23.44,11.18,384137.31,21.09
427192.59,23.46,11.2,384463.07,21.11
427192.59,23.46,11.2,384463.07,21.11
426192.59,23.42,11.15,383463.07,21.07
426650.15,23.45,11.19,383613.18,21.09
426466.41,23.46,11.19,383187.77,21.08
426471.48,23.47,11.2,382980.34,21.07
426287.74,23.47,11.21,383401.03,21.11
426054.82,23.46,11.2,383148.65,21.1
425942.86,23.47,11.2,382849.08,21.09
425735.19,23.47,11.2,382601.63,21.09
425985.74,23.49,11.22,383246.01,21.13
425761.46,23.49,11.23,383106.31,21.14
426219.03,23.53,11.26,383256.42,21.15
426035.29,23.53,11.26,382831.02,21.14
426035.29,23.53,11.26,382831.02,21.14
426040.36,23.54,11.27,382623.58,21.14
425856.62,23.54,11.28,383044.27,21.18
424839.2,23.59,11.33,382232.87,21.22
424519.2,23.58,11.31,381912.87,21.21
424519.2,23.58,11.31,381912.87,21.21
424360.51,23.57,11.31,381754.19,21.2
424437.36,23.59,11.32,381519.88,21.2
424229.69,23.59,11.32,381223.31,21.2
424038.64,23.59,11.32,381739.81,21.24
423814.36,23.59,11.33,381520.53,21.24
424083.12,23.62,11.35,381625.76,21.25
424088.19,23.63,11.36,381354.52,21.25
423706.58,23.61,11.35,381086.38,21.24
423708.97,23.61,11.35,381087.49,21.24
423525.23,23.62,11.35,381090.22,21.25
423341.49,23.62,11.36,380891.84,21.25
423341.49,23.62,11.36,380891.84,21.25
423341.49,23.62,11.36,380891.84,21.25
423341.49,23.62,11.36,380891.84,21.25
423229.52,23.63,11.36,380779.65,21.26
423021.86,23.63,11.36,380635.17,21.26
423019.61,23.64,11.37,381017.99,21.29
423019.61,23.64,11.37,381017.99,21.29
422795.34,23.64,11.37,380800.93,21.29
423064.09,23.67,11.4,380906.16,21.31
423330.29,23.69,11.42,380389.07,21.29
423330.29,23.69,11.42,380389.07,21.29
423221.48,23.68,11.42,380280.63,21.28
423037.74,23.69,11.42,380765.76,21.32
422879.09,23.69,11.43,380537.35,21.32
422879.09,23.69,11.43,380537.35,21.32
422879.09,23.69,11.43,380537.35,21.32
422742.04,23.7,11.43,380451.88,21.33
422578.5,23.69,11.43,380295.83,21.32
422188.56,23.68,11.41,380536.2,21.34
422588.13,23.7,11.44,380195.69,21.32
422411.89,23.7,11.43,380647.41,21.35
422398.96,23.71,11.44,380486.08,21.35
422667.72,23.73,11.47,380407.22,21.36
422004.53,23.75,11.49,379965.82,21.38
421780.26,23.75,11.49,379796.32,21.39
421780.26,23.75,11.49,379796.32,21.39
421572.59,23.75,11.49,379955.96,21.41
421381.54,23.75,11.49,379659.55,21.4
421157.26,23.76,11.49,379505.18,21.41
421157.26,23.76,11.49,379505.18,21.41
421614.83,23.79,11.53,379655.29,21.42
421614.83,23.79,11.53,379655.29,21.42
421431.09,23.8,11.53,379339.16,21.42
421247.35,23.8,11.53,379010.84,21.41
420951.65,23.81,11.54,379201.24,21.45
420661.33,23.8,11.53,378988.69,21.44
420895.27,23.82,11.55,378876.68,21.44
420704.21,23.82,11.55,379204.35,21.47
420479.94,23.82,11.55,379039.87,21.47
420748.7,23.85,11.58,379087.83,21.49
420564.96,23.85,11.59,378704.45,21.48
420381.22,23.85,11.59,378533.92,21.48
420222.57,23.86,11.59,378907.74,21.51
420085.52,23.86,11.6,378697.05,21.51
419877.85,23.87,11.6,378420.58,21.51
419875.6,23.88,11.61,378629.36,21.53
419651.33,23.88,11.61,378400.37,21.53
419269.72,23.86,11.6,378089.94,21.52
419538.48,23.89,11.63,378060.21,21.53
418875.3,23.91,11.64,377865.01,21.57
418856.44,23.92,11.65,377617.96,21.56
418665.38,23.92,11.66,377429.86,21.57
418441.11,23.92,11.66,377466.03,21.58
418709.87,23.95,11.69,377571.27,21.6
418714.93,23.96,11.7,377300.02,21.59
418714.93,23.96,11.7,377300.02,21.59
418981.13,23.98,11.72,377605.0,21.62
418986.2,24.0,11.73,377370.11,21.61
418874.24,24.0,11.74,377147.5,21.61
418666.57,24.0,11.74,376902.88,21.61
418475.52,24.01,11.74,377518.09,21.66
418560.53,24.04,11.78,377267.64,21.67
418336.26,24.04,11.78,377168.08,21.68
418152.52,24.04,11.78,376912.58,21.67
417993.87,24.05,11.78,376947.98,21.69
417856.82,24.05,11.79,376883.76,21.7
417649.15,24.06,11.79,377121.19,21.72
417467.85,24.06,11.8,376752.19,21.71
417699.31,24.08,11.82,377090.35,21.74
417319.37,24.06,11.8,376733.59,21.72
417588.13,24.09,11.83,376800.5,21.74
417404.39,24.1,11.83,376496.61,21.74
417147.01,24.14,11.87,376087.98,21.76
417467.6,24.16,11.9,376693.23,21.8
417315.22,24.17,11.9,376455.63,21.8
416297.79,24.22,11.96,375644.23,21.86
416107.78,24.22,11.96,376197.38,21.9
415986.76,24.23,11.97,375923.19,21.9
415982.07,24.24,11.98,375603.14,21.89
415989.0,24.25,11.99,376034.47,21.93
414971.58,24.31,12.04,375223.06,21.98
414971.58,24.31,12.04,375223.28,21.98
414971.58,24.31,12.04,375240.16,21.98
414714.77,24.3,12.03,374965.62,21.97
413697.35,24.35,12.09,374154.21,22.03
413622.51,24.36,12.1,373993.5,22.03
413792.46,24.38,12.11,373968.35,22.03
