ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f0e1-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
417,1136,1002030,6212,1002030
417,1136,1002840,6212,1002840
418,1138,1003840,6212,1003840
418,1138,1004840,6212,1004840
419,1140,1005840,6212,1005840
419,1140,1006310,6212,1006310
419,1140,1006310,6212,1006310
419,1140,1006780,6212,1006780
420,1142,1007780,6212,1007780
420,1142,1008250,6212,1008250
420,1142,1008250,6212,1008250
421,1150,1016250,6212,1016250
422,1152,1016900,6212,1016900
422,1152,1017900,6212,1017900
423,1154,1018710,6212,1018710
423,1154,1019710,6212,1019710
424,1156,1020710,6212,1020710
424,1156,1021030,6212,1021030
425,1158,1023030,6212,1023030
425,1158,1023030,6212,1023030
425,1158,1024030,6212,1024030
425,1158,1024500,6212,1024500
426,1160,1025500,6212,1025500
426,1160,1026500,6212,1026500
426,1160,1027310,6212,1027310
426,1160,1027310,6212,1027310
427,1162,1028310,6212,1028310
428,1170,1036310,6212,1036310
428,1170,1036780,6212,1036780
429,1172,1037430,6212,1037430
430,1174,1039430,6212,1039430
430,1174,1040430,6212,1040430
431,1178,1044430,6212,1044430
432,1180,1045240,6212,1045240
432,1180,1046240,6212,1046240
432,1180,1046240,6212,1046240
432,1180,1046470,6212,1046470
433,1182,1047470,6212,1047470
433,1182,1047470,6212,1047470
433,1182,1048280,6212,1048280
433,1182,1049280,6212,1049280
434,1184,1050280,6212,1050280
434,1184,1050280,6212,1050280
434,1184,1050510,6212,1050510
434,1184,1050510,6212,1050510
434,1184,1051510,6212,1051510
434,1184,1051980,6212,1051980
435,1186,1052790,6212,1052790
436,1194,1060790,6212,1060790
436,1194,1061790,6212,1061790
437,1196,1063790,6212,1063790
437,1196,1064160,6212,1064160
437,1196,1064160,6212,1064160
438,1198,1065160,6212,1065160
438,1198,1065630,6212,1065630
438,1198,1065630,6212,1065630
439,1200,1066440,6212,1066440
439,1200,1067440,6212,1067440
439,1200,1067910,6212,1067910
440,1202,1068720,6212,1068720
440,1202,1069720,6212,1069720
441,1204,1070720,6212,1070720
441,1204,1071720,6212,1071720
442,1206,1072720,6212,1072720
442,1206,1073190,6212,1073190
443,1208,1074190,6212,1074190
443,1208,1075190,6212,1075190
444,1216,1083190,6212,1083190
445,1218,1084190,6212,1084190
445,1218,1085190,6212,1085190
446,1220,1086190,6212,1086190
446,1220,1087000,6212,1087000
447,1222,1087590,6212,1087590
447,1222,1087910,6212,1087910
447,1222,1088910,6212,1088910
448,1224,1089720,6212,1089720
449,1228,1093720,6212,1093720
449,1228,1094180,6212,1094180
450,1236,1102180,6212,1102180
450,1236,1103180,6212,1103180
451,1238,1103830,6212,1103830
452,1246,1111830,6212,1111830
452,1246,1112640,6212,1112640
453,1248,1113110,6212,1113110
453,1248,1114110,6212,1114110
454,1250,1114660,6212,1114660
454,1250,1115310,6212,1115310
455,1258,1123310,6212,1123310
456,1260,1124310,6212,1124310
456,1260,1125310,6212,1125310
457,1262,1126310,6212,1126310
457,1262,1126310,6212,1126310
457,1262,1126310,6212,1126310
457,1262,1127310,6212,1127310
457,1262,1127630,6212,1127630
458,1264,1128630,6212,1128630
458,1264,1129630,6212,1129630
459,1266,1130630,6212,1130630
459,1266,1131630,6212,1131630
460,1270,1135630,6212,1135630
461,1272,1136630,6212,1136630
461,1272,1137440,6212,1137440
462,1274,1138250,6212,1138250
462,1274,1139250,6212,1139250
463,1276,1140250,6212,1140250
463,1276,1141250,6212,1141250
464,1278,1142250,6212,1142250
464,1278,1143250,6212,1143250
465,1286,1151250,6212,1151250
466,1288,1152250,6212,1152250
467,1296,1160250,6212,1160250
467,1296,1161060,6212,1161060
468,1298,1162060,6212,1162060
468,1298,1163060,6212,1163060
468,1298,1163060,6212,1163060
469,1300,1163710,6212,1163710
469,1300,1164520,6212,1164520
470,1302,1165520,6212,1165520
470,1302,1165990,6212,1165990
470,1302,1165990,6212,1165990
471,1310,1173990,6212,1173990
472,1312,1174990,6212,1174990
472,1312,1174990,6212,1174990
472,1312,1175990,6212,1175990
473,1314,1176800,6212,1176800
473,1314,1176800,6212,1176800
473,1314,1177450,6212,1177450
474,1316,1178260,6212,1178260
474,1316,1179260,6212,1179260
475,1318,1180260,6212,1180260
475,1318,1181260,6212,1181260
476,1320,1182260,6212,1182260
477,1328,1190260,6212,1190260
477,1328,1191260,6212,1191260
477,1328,1191730,6212,1191730
478,1330,1192730,6212,1192730
478,1330,1192730,6212,1192730
478,1330,1193540,6212,1193540
479,1338,1201540,6212,1201540
480,1340,1202540,6212,1202540
480,1340,1203350,6212,1203350
481,1342,1203820,6212,1203820
481,1342,1204630,6212,1204630
482,1344,1205630,6212,1205630
482,1344,1206630,6212,1206630
483,1352,1210630,6212,1210630
483,1352,1210630,6212,1210630
483,1352,1210850,6212,1210850
483,1352,1211660,6212,1211660
483,1352,1212130,6212,1212130
483,1352,1212940,6212,1212940
484,1354,1213940,6212,1213940
484,1354,1214940,6212,1214940
484,1354,1214940,6212,1214940
484,1354,1215940,6212,1215940
485,1356,1216750,6212,1216750
485,1356,1217220,6212,1217220
485,1356,1218220,6212,1218220
486,1358,1219220,6212,1219220
487,1366,1227220,6212,1227220
487,1366,1228030,6212,1228030
488,1374,1232030,6212,1232030
488,1374,1233030,6212,1233030
488,1374,1234030,6212,1234030
489,1376,1234840,6212,1234840
489,1376,1235840,6212,1235840
490,1378,1236840,6212,1236840
490,1378,1237840,6212,1237840
490,1378,1237840,6212,1237840
491,1380,1238650,6212,1238650
492,1388,1242650,6212,1242650
492,1388,1242650,6212,1242650
492,1388,1243650,6212,1243650
492,1388,1244130,6212,1244130
492,1388,1245130,6212,1245130
492,1388,1245130,6212,1245130
492,1388,1245130,6212,1245130
492,1388,1246130,6212,1246130
492,1388,1247130,6212,1247130
493,1390,1248130,6212,1248130
493,1390,1248130,6212,1248130
493,1390,1248590,6212,1248590
493,1390,1249590,6212,1249590
494,1392,1250050,6212,1250050
494,1392,1250050,6212,1250050
494,1392,1251050,6212,1251050
494,1392,1251050,6212,1251050
495,1394,1251860,6212,1251860
495,1394,1252330,6212,1252330
495,1394,1253330,6212,1253330
495,1394,1253560,6212,1253560
496,1396,1254560,6212,1254560
496,1396,1255560,6212,1255560
497,1404,1263560,6212,1263560
497,1404,1263560,6212,1263560
497,1404,1263560,6212,1263560
498,1406,1264560,6212,1264560
498,1406,1265030,6212,1265030
499,1414,1273030,6212,1273030
500,1416,1273840,6212,1273840
500,1416,1273840,6212,1273840
500,1416,1274840,6212,1274840
500,1416,1274840,6212,1274840
500,1416,1274840,6212,1274840
501,1418,1275840,6212,1275840
501,1418,1276840,6212,1276840
501,1418,1276840,6212,1276840
501,1418,1277160,6212,1277160
502,1420,1278160,6212,1278160
502,1420,1278630,6212,1278630
502,1420,1279630,6212,1279630
503,1422,1280630,6212,1280630
503,1422,1281440,6212,1281440
504,1424,1282440,6212,1282440
504,1424,1283440,6212,1283440
505,1426,1284250,6212,1284250
506,1434,1292250,6212,1292250
507,1442,1296250,6212,1296250
507,1442,1297250,6212,1297250
507,1442,1297250,6212,1297250
507,1442,1297900,6212,1297900
507,1442,1298900,6212,1298900
507,1442,1299370,6212,1299370
507,1442,1299370,6212,1299370
507,1442,1299370,6212,1299370
508,1450,1307370,6212,1307370
508,1450,1308180,6212,1308180
509,1452,1308990,6212,1308990
509,1452,1309800,6212,1309800
510,1454,1310800,6212,1310800
510,1454,1311800,6212,1311800
511,1456,1312610,6212,1312610
512,1464,1320610,6212,1320610
512,1464,1321610,6212,1321610
513,1466,1322610,6212,1322610
513,1466,1323080,6212,1323080
513,1466,1324080,6212,1324080
513,1466,1324310,6212,1324310
514,1468,1325310,6212,1325310
514,1468,1325780,6212,1325780
515,1470,1326430,6212,1326430
515,1470,1326720,6212,1326720
516,1478,1334720,6212,1334720
516,1478,1334720,6212,1334720
516,1478,1335720,6212,1335720
516,1478,1335940,6212,1335940
517,1480,1336940,6212,1336940
518,1482,1338940,6212,1338940
518,1482,1339750,6212,1339750
519,1484,1340750,6212,1340750
519,1484,1341560,6212,1341560
520,1486,1342030,6212,1342030
520,1486,1343030,6212,1343030
521,1494,1351030,6212,1351030
521,1494,1351490,6212,1351490
522,1502,1359490,6212,1359490
523,1510,1363490,6212,1363490
523,1510,1364490,6212,1364490
523,1510,1364490,6212,1364490
523,1510,1365490,6212,1365490
523,1510,1366490,6212,1366490
523,1510,1367490,6212,1367490
524,1512,1367960,6212,1367960
525,1520,1375960,6212,1375960
525,1520,1376120,6212,1376120
525,1520,1376280,6212,1376280
525,1520,1377280,6212,1377280
526,1522,1378280,6212,1378280
526,1522,1379280,6212,1379280
526,1522,1379750,6212,1379750
527,1524,1380750,6212,1380750
528,1532,1384750,6212,1384750
528,1532,1385750,6212,1385750
528,1532,1386400,6212,1386400
529,1534,1387400,6212,1387400
529,1534,1388400,6212,1388400
530,1536,1389400,6212,1389400
530,1536,1389720,6212,1389720
530,1536,1390530,6212,1390530
530,1536,1391530,6212,1391530
531,1538,1392530,6212,1392530
531,1538,1393530,6212,1393530
532,1540,1394340,6212,1394340
533,1548,1402340,6212,1402340
533,1548,1403150,6212,1403150
534,1550,1403960,6212,1403960
534,1550,1404960,6212,1404960
534,1550,1405280,6212,1405280
535,1558,1413280,6212,1413280
536,1560,1413930,6212,1413930
536,1560,1414930,6212,1414930
537,1562,1415930,6212,1415930
537,1562,1416930,6212,1416930
538,1564,1417930,6212,1417930
538,1564,1418250,6212,1418250
538,1564,1418250,6212,1418250
538,1564,1418570,6212,1418570
538,1564,1419570,6212,1419570
539,1566,1420040,6212,1420040
539,1566,1420270,6212,1420270
539,1566,1420740,6212,1420740
539,1566,1420960,6212,1420960
539,1566,1421960,6212,1421960
540,1568,1422770,6212,1422770
540,1568,1422770,6212,1422770
540,1568,1423580,6212,1423580
541,1576,1431580,6212,1431580
542,1584,1439580,6212,1439580
543,1586,1440580,6212,1440580
543,1586,1441050,6212,1441050
543,1586,1441280,6212,1441280
543,1586,1441280,6212,1441280
543,1586,1441280,6212,1441280
544,1588,1442280,6212,1442280
544,1588,1443280,6212,1443280
545,1590,1444280,6212,1444280
545,1590,1444750,6212,1444750
546,1592,1445750,6212,1445750
546,1592,1446750,6212,1446750
547,1594,1447750,6212,1447750
547,1594,1448750,6212,1448750
547,1594,1448980,6212,1448980
547,1594,1449450,6212,1449450
548,1596,1450100,6212,1450100
549,1604,1458100,6212,1458100
549,1604,1459100,6212,1459100
550,1606,1460100,6212,1460100
550,1606,1460750,6212,1460750
550,1606,1461070,6212,1461070
550,1606,1461180,6212,1461180
551,1608,1462180,6212,1462180
551,1608,1463180,6212,1463180
552,1610,1464180,6212,1464180
552,1610,1464650,6212,1464650
553,1612,1465460,6212,1465460
553,1612,1466460,6212,1466460
554,1614,1467460,6212,1467460
554,1614,1468270,6212,1468270
555,1622,1476270,6212,1476270
555,1622,1476730,6212,1476730
555,1622,1476730,6212,1476730
556,1624,1477730,6212,1477730
557,1632,1485730,6212,1485730
557,1632,1486730,6212,1486730
558,1634,1487730,6212,1487730
558,1634,1488730,6212,1488730
559,1636,1489730,6212,1489730
559,1636,1489950,6212,1489950
559,1636,1490500,6212,1490500
560,1638,1491500,6212,1491500
560,1638,1491500,6212,1491500
560,1638,1492500,6212,1492500
561,1640,1493500,6212,1493500
561,1640,1494500,6212,1494500
562,1642,1495310,6212,1495310
562,1642,1495780,6212,1495780
563,1650,1503780,6212,1503780
564,1652,1504590,6212,1504590
564,1652,1505060,6212,1505060
564,1652,1505870,6212,1505870
565,1654,1506680,6212,1506680
565,1654,1507680,6212,1507680
566,1656,1509680,6212,1509680
567,1664,1513680,6212,1513680
567,1664,1514000,6212,1514000
567,1664,1514550,6212,1514550
567,1664,1515550,6212,1515550
567,1664,1516550,6212,1516550
567,1664,1517550,6212,1517550
568,1666,1518020,6212,1518020
568,1666,1519020,6212,1519020
569,1668,1520020,6212,1520020
569,1668,1521020,6212,1521020
570,1670,1522020,6212,1522020
570,1670,1522340,6212,1522340
570,1670,1522660,6212,1522660
571,1678,1530660,6212,1530660
571,1678,1530660,6212,1530660
571,1678,1530660,6212,1530660
571,1678,1531130,6212,1531130
572,1680,1532130,6212,1532130
572,1680,1532450,6212,1532450
572,1680,1532450,6212,1532450
572,1680,1533450,6212,1533450
572,1680,1533450,6212,1533450
573,1682,1534450,6212,1534450
573,1682,1535260,6212,1535260
574,1690,1543260,6212,1543260
575,1692,1544070,6212,1544070
575,1692,1544720,6212,1544720
575,1692,1545040,6212,1545040
576,1694,1545850,6212,1545850
576,1694,1546170,6212,1546170
576,1694,1546170,6212,1546170
576,1694,1546980,6212,1546980
577,1696,1547980,6212,1547980
577,1696,1548790,6212,1548790
578,1698,1549790,6212,1549790
578,1698,1550790,6212,1550790
579,1700,1551790,6212,1551790
579,1700,1552790,6212,1552790
580,1702,1553790,6212,1553790
580,1702,1553790,6212,1553790
580,1702,1554260,6212,1554260
581,1704,1555070,6212,1555070
581,1704,1556070,6212,1556070
582,1706,1556880,6212,1556880
582,1706,1556880,6212,1556880
583,1714,1564880,6212,1564880
583,1714,1564880,6212,1564880
583,1714,1565880,6212,1565880
583,1714,1565880,6212,1565880
583,1714,1565880,6212,1565880
584,1716,1566530,6212,1566530
584,1716,1566760,6212,1566760
584,1716,1567760,6212,1567760
585,1718,1568760,6212,1568760
585,1718,1569760,6212,1569760
586,1726,1573760,6212,1573760
586,1726,1574570,6212,1574570
586,1726,1575380,6212,1575380
586,1726,1577380,6212,1577380
587,1728,1578380,6212,1578380
587,1728,1579380,6212,1579380
588,1730,1580380,6212,1580380
588,1730,1581190,6212,1581190
589,1732,1582190,6212,1582190
589,1732,1583190,6212,1583190
590,1734,1584190,6212,1584190
590,1734,1584190,6212,1584190
590,1734,1584510,6212,1584510
591,1742,1592510,6212,1592510
591,1742,1593510,6212,1593510
591,1742,1593510,6212,1593510
592,1744,1594510,6212,1594510
592,1744,1595510,6212,1595510
593,1746,1596160,6212,1596160
593,1746,1596970,6212,1596970
594,1748,1597970,6212,1597970
594,1748,1598970,6212,1598970
594,1748,1598970,6212,1598970
594,1748,1599440,6212,1599440
595,1756,1603440,6212,1603440
595,1756,1604250,6212,1604250
595,1756,1604250,6212,1604250
595,1756,1604480,6212,1604480
595,1756,1605480,6212,1605480
595,1756,1606480,6212,1606480
596,1758,1608480,6212,1608480
596,1758,1609480,6212,1609480
597,1760,1610480,6212,1610480
597,1760,1611480,6212,1611480
598,1762,1612480,6212,1612480
598,1762,1612800,6212,1612800
598,1762,1613800,6212,1613800
599,1764,1614800,6212,1614800
599,1764,1615800,6212,1615800
600,1766,1616800,6212,1616800
600,1766,1617800,6212,1617800
601,1768,1618800,6212,1618800
601,1768,1619800,6212,1619800
602,1770,1620800,6212,1620800
602,1770,1621120,6212,1621120
602,1770,1621230,6212,1621230
602,1770,1622230,6212,1622230
603,1772,1622460,6212,1622460
603,1772,1623460,6212,1623460
604,1774,1624460,6212,1624460
604,1774,1625460,6212,1625460
605,1776,1626270,6212,1626270
605,1776,1627270,6212,1627270
605,1776,1627270,6212,1627270
606,1778,1628270,6212,1628270
606,1778,1629080,6212,1629080
607,1780,1630080,6212,1630080
607,1780,1631080,6212,1631080
607,1780,1631550,6212,1631550
608,1782,1632550,6212,1632550
608,1782,1633020,6212,1633020
609,1784,1633570,6212,1633570
609,1784,1634570,6212,1634570
610,1786,1635570,6212,1635570
610,1786,1635570,6212,1635570
610,1786,1636570,6212,1636570
611,1788,1637380,6212,1637380
611,1788,1637700,6212,1637700
611,1788,1638510,6212,1638510
612,1790,1638970,6212,1638970
612,1790,1639780,6212,1639780
612,1790,1640250,6212,1640250
613,1792,1641060,6212,1641060
613,1792,1641870,6212,1641870
614,1794,1642870,6212,1642870
614,1794,1643870,6212,1643870
615,1796,1644870,6212,1644870
615,1796,1645100,6212,1645100
615,1796,1646100,6212,1646100
615,1796,1646100,6212,1646100
615,1796,1646420,6212,1646420
616,1798,1646650,6212,1646650
616,1798,1646650,6212,1646650
616,1798,1647460,6212,1647460
617,1800,1648270,6212,1648270
618,1808,1656270,6212,1656270
618,1808,1657080,6212,1657080
619,1810,1658080,6212,1658080
619,1810,1659080,6212,1659080
620,1812,1659890,6212,1659890
620,1812,1660700,6212,1660700
620,1812,1660700,6212,1660700
621,1814,1661510,6212,1661510
621,1814,1661980,6212,1661980
621,1814,1662300,6212,1662300
622,1822,1670300,6212,1670300
623,1830,1678300,6212,1678300
624,1832,1679300,6212,1679300
624,1832,1680300,6212,1680300
625,1834,1681110,6212,1681110
625,1834,1681580,6212,1681580
625,1834,1681900,6212,1681900
626,1836,1682710,6212,1682710
626,1836,1683710,6212,1683710
626,1836,1683940,6212,1683940
627,1838,1684940,6212,1684940
627,1838,1684940,6212,1684940
627,1838,1685750,6212,1685750
627,1838,1686750,6212,1686750
628,1846,1694750,6212,1694750
629,1848,1695750,6212,1695750
629,1848,1696750,6212,1696750
630,1850,1697750,6212,1697750
630,1850,1698750,6212,1698750
631,1852,1699750,6212,1699750
631,1852,1700750,6212,1700750
631,1852,1700750,6212,1700750
631,1852,1700750,6212,1700750
631,1852,1700980,6212,1700980
632,1854,1702980,6212,1702980
632,1854,1702980,6212,1702980
633,1856,1703980,6212,1703980
633,1856,1704980,6212,1704980
634,1858,1705450,6212,1705450
634,1858,1706000,6212,1706000
635,1866,1714000,6212,1714000
635,1866,1714000,6212,1714000
636,1868,1715000,6212,1715000
636,1868,1716000,6212,1716000
637,1870,1717000,6212,1717000
637,1870,1718000,6212,1718000
637,1870,1718470,6212,1718470
638,1872,1719470,6212,1719470
639,1874,1721470,6212,1721470
639,1874,1721790,6212,1721790
639,1874,1722440,6212,1722440
639,1874,1722440,6212,1722440
640,1876,1723440,6212,1723440
640,1876,1723440,6212,1723440
640,1876,1723440,6212,1723440
640,1876,1724440,6212,1724440
641,1878,1725440,6212,1725440
641,1878,1726440,6212,1726440
642,1880,1727440,6212,1727440
642,1880,1728440,6212,1728440
643,1882,1729440,6212,1729440
643,1882,1730440,6212,1730440
644,1884,1731440,6212,1731440
644,1884,1731440,6212,1731440
644,1884,1732440,6212,1732440
645,1886,1733440,6212,1733440
645,1886,1733660,6212,1733660
645,1886,1734130,6212,1734130
646,1894,1738130,6212,1738130
646,1894,1738130,6212,1738130
646,1894,1738600,6212,1738600
646,1894,1739600,6212,1739600
646,1894,1740070,6212,1740070
646,1894,1740070,6212,1740070
646,1894,1741070,6212,1741070
646,1894,1741540,6212,1741540
647,1896,1742540,6212,1742540
647,1896,1742760,6212,1742760
648,1904,1750760,6212,1750760
648,1904,1750760,6212,1750760
648,1904,1751760,6212,1751760
648,1904,1752220,6212,1752220
649,1906,1753220,6212,1753220
649,1906,1754220,6212,1754220
649,1906,1754220,6212,1754220
649,1906,1754220,6212,1754220
650,1908,1755220,6212,1755220
650,1908,1755690,6212,1755690
650,1908,1756010,6212,1756010
650,1908,1756330,6212,1756330
651,1910,1757330,6212,1757330
651,1910,1758330,6212,1758330
652,1912,1760330,6212,1760330
653,1914,1761330,6212,1761330
653,1914,1761800,6212,1761800
653,1914,1762800,6212,1762800
654,1916,1763270,6212,1763270
654,1916,1763430,6212,1763430
655,1918,1765430,6212,1765430
655,1918,1766430,6212,1766430
655,1918,1766900,6212,1766900
656,1920,1767710,6212,1767710
656,1920,1767870,6212,1767870
656,1920,1768520,6212,1768520
657,1922,1769330,6212,1769330
657,1922,1770140,6212,1770140
658,1924,1771140,6212,1771140
658,1924,1772140,6212,1772140
658,1924,1772460,6212,1772460
659,1926,1773460,6212,1773460
659,1926,1774460,6212,1774460
660,1928,1775460,6212,1775460
660,1928,1776460,6212,1776460
661,1930,1777460,6212,1777460
661,1930,1778270,6212,1778270
662,1932,1778740,6212,1778740
662,1932,1779550,6212,1779550
663,1934,1780360,6212,1780360
663,1934,1781360,6212,1781360
664,1942,1785360,6212,1785360
664,1942,1786360,6212,1786360
664,1942,1786680,6212,1786680
664,1942,1787680,6212,1787680
664,1942,1788490,6212,1788490
664,1942,1788490,6212,1788490
664,1942,1788600,6212,1788600
664,1942,1789600,6212,1789600
664,1942,1789600,6212,1789600
665,1944,1790070,6212,1790070
666,1952,1794070,6212,1794070
666,1952,1795070,6212,1795070
666,1952,1795070,6212,1795070
666,1952,1796070,6212,1796070
666,1952,1797070,6212,1797070
666,1952,1798070,6212,1798070
666,1952,1799070,6212,1799070
667,1954,1799880,6212,1799880
667,1954,1800690,6212,1800690
668,1956,1801690,6212,1801690
668,1956,1802500,6212,1802500
669,1958,1803500,6212,1803500
669,1958,1804500,6212,1804500
669,1958,1804500,6212,1804500
669,1958,1804500,6212,1804500
670,1966,1812500,6212,1812500
671,1968,1813310,6212,1813310
671,1968,1814310,6212,1814310
672,1970,1815310,6212,1815310
672,1970,1816120,6212,1816120
673,1972,1817120,6212,1817120
673,1972,1817930,6212,1817930
674,1974,1818930,6212,1818930
674,1974,1819930,6212,1819930
675,1976,1820930,6212,1820930
675,1976,1820930,6212,1820930
675,1976,1821740,6212,1821740
676,1978,1823740,6212,1823740
677,1980,1824740,6212,1824740
677,1980,1824740,6212,1824740
677,1980,1825390,6212,1825390
678,1982,1826390,6212,1826390
678,1982,1827390,6212,1827390
679,1984,1828390,6212,1828390
679,1984,1828390,6212,1828390
679,1984,1828980,6212,1828980
680,1986,1829980,6212,1829980
680,1986,1830980,6212,1830980
681,1988,1831630,6212,1831630
681,1988,1832280,6212,1832280
682,1990,1833280,6212,1833280
682,1990,1834090,6212,1834090
