ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5ec5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
1118358.63,19.14,0.54,197378.63,3.38
1118199.09,19.14,0.54,197383.57,3.38
1118194.46,19.14,0.54,197363.66,3.38
1118326.34,19.14,0.54,197341.45,3.38
1118326.34,19.14,0.54,197832.62,3.39
1118133.75,19.14,0.54,197524.99,3.38
1117941.16,19.14,0.54,197495.34,3.38
1117579.82,19.14,0.54,197256.07,3.38
1117575.19,19.14,0.54,197192.77,3.38
1117408.16,19.14,0.54,197175.42,3.38
1117241.12,19.14,0.54,197162.26,3.38
1117075.9,19.14,0.54,197154.93,3.38
1116908.87,19.14,0.54,197268.74,3.38
1116904.24,19.14,0.54,198096.38,3.4
1116904.24,19.14,0.54,198096.38,3.4
1116742.29,19.15,0.55,198072.66,3.4
1116559.51,19.15,0.55,197442.79,3.39
1116275.53,19.14,0.54,197137.63,3.38
1116509.97,19.15,0.55,197113.11,3.38
1116342.94,19.15,0.55,196990.37,3.38
1116160.16,19.15,0.55,196360.5,3.37
1116160.16,19.15,0.55,196359.43,3.37
1115876.18,19.15,0.55,196054.27,3.36
1115865.87,19.15,0.55,196119.18,3.37
1115662.71,19.15,0.55,195907.76,3.36
1115495.68,19.15,0.55,195905.75,3.36
1115312.9,19.15,0.55,195275.88,3.35
1115170.0,19.15,0.55,194507.24,3.34
1114886.02,19.15,0.55,194202.08,3.34
1115124.78,19.15,0.55,194293.17,3.34
1114957.75,19.15,0.55,194213.55,3.34
1114790.71,19.15,0.55,194136.06,3.34
1114623.68,19.15,0.55,194131.93,3.34
1114456.65,19.16,0.55,194054.63,3.34
1114452.54,19.16,0.56,193585.5,3.33
1114183.5,19.16,0.55,193594.4,3.33
1114016.47,19.16,0.55,193590.07,3.33
1113747.2,19.16,0.55,194503.69,3.35
1113604.07,19.15,0.55,194459.55,3.34
1113604.07,19.15,0.55,194456.36,3.34
1113437.04,19.15,0.55,194379.21,3.34
1113335.34,19.16,0.55,194198.89,3.34
1113168.31,19.16,0.55,194194.41,3.34
1113001.28,19.16,0.55,194192.4,3.34
1112777.68,19.15,0.55,194017.66,3.34
1112579.41,19.15,0.55,193988.71,3.34
1112579.41,19.15,0.55,194012.88,3.34
1112412.38,19.15,0.55,193933.26,3.34
1112402.07,19.16,0.55,194132.59,3.34
1112618.6,19.16,0.56,193936.46,3.34
1112618.6,19.16,0.56,193936.46,3.34
1112460.64,19.16,0.56,193778.77,3.34
1112175.57,19.16,0.55,194448.85,3.35
1112165.26,19.16,0.56,194607.09,3.35
1112399.71,19.16,0.56,194835.09,3.36
1112232.68,19.16,0.56,194833.08,3.36
1112222.37,19.17,0.56,194616.59,3.35
1111849.65,19.16,0.56,194585.87,3.35
1112130.99,19.17,0.56,194582.54,3.35
1111938.4,19.17,0.56,194552.82,3.35
1111745.81,19.17,0.56,194777.82,3.36
1111553.22,19.17,0.56,194760.03,3.36
1111343.63,19.17,0.56,194523.37,3.35
1111343.63,19.17,0.56,194518.72,3.35
1111176.6,19.17,0.56,194439.1,3.35
1109588.37,19.16,0.56,194383.28,3.36
1109395.78,19.16,0.56,195441.81,3.38
1109394.9,19.17,0.57,195325.75,3.37
1109394.9,19.17,0.57,195344.85,3.38
1109187.21,19.17,0.57,195831.15,3.38
1109020.17,19.17,0.57,195829.15,3.38
1108804.21,19.16,0.56,195618.47,3.38
1108961.06,19.17,0.57,195853.35,3.39
1108794.03,19.17,0.57,195844.4,3.39
1108627.0,19.17,0.57,195771.72,3.39
1108459.96,19.17,0.57,195694.58,3.38
1108616.82,19.18,0.57,196004.59,3.39
1108606.51,19.18,0.57,195926.74,3.39
1108439.48,19.18,0.57,195924.73,3.39
1108596.33,19.18,0.58,196159.61,3.39
1108473.29,19.18,0.58,196629.41,3.4
1108473.29,19.18,0.58,196617.97,3.4
1108462.99,19.19,0.58,196575.14,3.4
1108724.97,19.19,0.59,196670.48,3.4
1108355.95,19.19,0.58,196497.89,3.4
1108590.4,19.19,0.59,196465.78,3.4
1108217.68,19.19,0.58,197116.99,3.41
1108207.38,19.19,0.59,196795.39,3.41
1108040.34,19.19,0.59,196851.01,3.41
1107746.46,19.19,0.58,196566.51,3.4
1107579.43,19.19,0.58,196564.5,3.41
1107569.12,19.19,0.58,196419.36,3.4
1107803.57,19.19,0.59,196370.32,3.4
1107636.53,19.2,0.59,196290.7,3.4
1107342.65,19.19,0.59,196006.21,3.4
1107332.34,19.19,0.59,195809.77,3.39
1107174.87,19.19,0.59,195649.03,3.39
1107007.83,19.19,0.59,195647.02,3.39
1107164.69,19.2,0.59,195881.9,3.4
1107164.69,19.2,0.59,195880.82,3.4
1107009.79,19.2,0.59,197879.16,3.43
1106637.07,19.19,0.59,197811.53,3.43
1106470.04,19.19,0.59,197734.09,3.43
1106176.15,19.19,0.58,197449.59,3.43
1106009.12,19.19,0.58,197445.41,3.43
1105842.09,19.19,0.58,197368.26,3.42
1106147.61,19.2,0.59,198713.49,3.45
1105980.58,19.2,0.59,198709.01,3.45
1105813.54,19.2,0.59,198707.0,3.45
1105646.51,19.2,0.59,198627.38,3.45
1105479.48,19.2,0.59,198625.37,3.45
1105224.67,19.2,0.59,198166.3,3.44
1105065.12,19.2,0.59,198171.24,3.44
1104872.53,19.2,0.59,198143.25,3.44
1104872.53,19.2,0.59,198216.87,3.44
1104872.53,19.2,0.59,198187.22,3.44
1104668.4,19.19,0.59,197975.73,3.44
1104475.81,19.19,0.59,198162.14,3.44
1104475.81,19.19,0.59,198162.14,3.44
1104280.68,19.19,0.58,197259.43,3.43
1104520.8,19.2,0.59,199123.15,3.46
1104313.11,19.2,0.59,199980.7,3.48
1104146.08,19.2,0.59,199901.08,3.48
1103979.05,19.2,0.59,199823.64,3.48
1103968.74,19.2,0.59,199283.78,3.47
1103958.43,19.2,0.59,199067.28,3.46
1103613.41,19.2,0.59,197142.67,3.43
1103446.38,19.2,0.59,197138.48,3.43
1103279.35,19.2,0.59,197136.48,3.43
1103112.31,19.2,0.59,197056.86,3.43
1103112.31,19.2,0.59,197056.86,3.43
1102945.28,19.2,0.59,196979.71,3.43
1102778.25,19.2,0.59,196975.23,3.43
1102777.37,19.2,0.59,196859.18,3.43
1102569.67,19.2,0.59,197345.55,3.44
1102804.12,19.21,0.6,200200.4,3.49
1102637.09,19.21,0.6,200198.39,3.49
1102626.78,19.21,0.6,199390.04,3.47
1102616.47,19.22,0.6,198850.17,3.47
1102449.44,19.22,0.6,198770.55,3.46
1102289.9,19.22,0.6,198770.4,3.47
1102097.3,19.22,0.6,198740.44,3.47
1102092.68,19.22,0.61,198731.92,3.47
1101875.9,19.22,0.6,198500.55,3.46
1101683.3,19.22,0.6,198531.61,3.46
1101683.3,19.22,0.6,198516.58,3.46
1101490.71,19.22,0.6,198492.29,3.46
1101545.05,19.22,0.61,196847.45,3.43
1101785.17,19.22,0.61,197480.76,3.45
1101780.55,19.23,0.61,197409.01,3.44
1101587.96,19.23,0.61,197475.63,3.45
1101420.92,19.23,0.61,197466.69,3.45
1101253.89,19.23,0.61,197394.01,3.45
1101243.59,19.23,0.62,197177.51,3.44
1101438.2,19.23,0.62,196480.77,3.43
1101154.22,19.23,0.62,196625.9,3.43
1099566.0,19.23,0.62,196570.07,3.44
1099791.95,19.24,0.63,197287.57,3.45
1099772.22,19.24,0.63,197207.0,3.45
1099772.22,19.24,0.63,197221.05,3.45
1099605.19,19.24,0.63,197143.55,3.45
1099438.15,19.24,0.63,197139.42,3.45
1099438.15,19.24,0.63,197125.38,3.45
1099271.12,19.24,0.63,197116.43,3.45
1099104.09,19.24,0.63,197043.75,3.45
1098905.23,19.24,0.63,196838.88,3.45
1098738.19,19.24,0.63,196761.73,3.45
1098583.1,19.24,0.63,196602.93,3.44
1098416.07,19.24,0.63,196598.45,3.44
1098249.03,19.24,0.63,196521.31,3.44
1098082.0,19.24,0.63,196516.83,3.44
1097709.28,19.23,0.62,196312.44,3.44
1097943.73,19.24,0.63,196283.41,3.44
1097571.01,19.23,0.62,196204.9,3.44
1097403.98,19.24,0.62,196127.41,3.44
1097393.68,19.24,0.62,195587.54,3.43
1097210.9,19.24,0.62,194884.36,3.42
1096926.91,19.24,0.62,194652.51,3.41
1096641.85,19.23,0.62,194516.56,3.41
1096631.54,19.23,0.62,194300.07,3.41
1096970.68,19.24,0.63,194076.63,3.4
1097209.43,19.25,0.64,194702.51,3.42
1097165.12,19.25,0.64,194699.99,3.42
1096793.77,19.24,0.63,194308.65,3.41
1096626.74,19.25,0.63,194304.52,3.41
1096865.49,19.25,0.64,194395.61,3.41
1096865.49,19.25,0.64,194411.88,3.41
1096631.27,19.25,0.63,194235.17,3.41
1096464.24,19.25,0.63,194233.17,3.41
1096304.69,19.25,0.64,194233.02,3.41
1096300.07,19.25,0.64,194212.92,3.41
1096107.48,19.25,0.64,194251.78,3.41
1095736.13,19.25,0.63,194248.95,3.41
1096087.5,19.25,0.64,194695.77,3.42
1095776.85,19.25,0.64,194347.78,3.41
1095772.22,19.25,0.64,194309.99,3.41
1096012.35,19.26,0.64,194289.98,3.41
1095819.75,19.26,0.65,194281.12,3.41
1095627.16,19.26,0.65,194985.59,3.43
1095434.57,19.26,0.65,194911.96,3.43
1095434.57,19.26,0.65,194912.44,3.43
1095591.43,19.26,0.65,194950.06,3.43
1095424.4,19.26,0.65,195145.31,3.43
1095423.51,19.27,0.65,195029.26,3.43
1095423.51,19.27,0.65,195029.7,3.43
1095403.78,19.27,0.66,195706.47,3.44
1095236.75,19.27,0.66,195629.33,3.44
1095069.72,19.27,0.66,195624.85,3.44
1094697.0,19.27,0.65,195418.95,3.44
1094697.0,19.27,0.65,195393.02,3.44
1094697.0,19.27,0.65,195422.68,3.44
1094529.97,19.27,0.65,195420.68,3.44
1094362.94,19.27,0.65,195341.06,3.44
1094195.91,19.27,0.65,195263.56,3.44
1094028.87,19.27,0.65,195259.43,3.44
1093861.84,19.27,0.65,195182.29,3.44
1093564.48,19.26,0.65,194879.92,3.43
1093397.45,19.26,0.65,194875.44,3.43
1093230.42,19.26,0.65,194798.29,3.43
1093230.42,19.26,0.65,194798.29,3.43
1093230.42,19.26,0.65,194797.22,3.43
1093063.39,19.26,0.65,194792.74,3.43
1092896.35,19.26,0.65,194790.73,3.43
1093135.11,19.27,0.65,195027.21,3.44
1092968.08,19.27,0.65,194947.59,3.44
1092968.08,19.27,0.65,194946.51,3.44
1093124.93,19.28,0.66,194984.13,3.44
1092957.9,19.28,0.66,195179.38,3.44
1092586.55,19.27,0.65,194886.0,3.44
1092586.55,19.27,0.65,194886.0,3.44
1092480.62,19.27,0.65,194779.03,3.44
1092719.38,19.28,0.66,194870.11,3.44
1092552.35,19.28,0.66,194861.16,3.44
1092552.35,19.28,0.66,194862.2,3.44
1092385.32,19.28,0.66,194789.52,3.44
1092202.54,19.28,0.66,194159.66,3.43
1091918.55,19.28,0.66,193854.49,3.42
1091751.52,19.28,0.66,193852.49,3.42
1091568.74,19.28,0.66,193222.62,3.41
1091284.76,19.27,0.65,192917.46,3.41
1091117.73,19.27,0.65,192837.84,3.41
1090913.59,19.27,0.65,192626.35,3.4
1090746.56,19.27,0.65,192549.05,3.4
1090579.53,19.27,0.65,192544.73,3.4
1090569.22,19.28,0.65,193099.1,3.41
1090402.19,19.28,0.65,193021.8,3.41
1090235.16,19.28,0.65,193017.47,3.41
1089873.81,19.27,0.65,193019.61,3.41
1089691.03,19.27,0.65,192389.75,3.4
1089902.3,19.28,0.65,192596.01,3.41
1089735.27,19.28,0.65,192518.86,3.41
1089734.38,19.28,0.66,192461.06,3.41
1089734.38,19.28,0.66,192461.06,3.41
1089532.37,19.28,0.66,190410.27,3.37
1089324.68,19.28,0.66,190221.8,3.37
1089157.64,19.28,0.66,190217.32,3.37
1089147.34,19.28,0.66,189677.45,3.36
1089341.96,19.29,0.67,188980.71,3.35
1089559.35,19.29,0.67,189663.34,3.36
1089392.32,19.29,0.67,189586.04,3.36
1088614.73,19.29,0.67,189581.01,3.36
1088614.73,19.29,0.67,189579.94,3.36
1088844.79,19.3,0.68,189559.79,3.36
1088844.79,19.3,0.68,189559.79,3.36
1088550.9,19.3,0.67,189275.29,3.36
1088536.2,19.3,0.68,189256.94,3.36
1088333.54,19.3,0.68,189765.54,3.36
1088130.89,19.3,0.68,189830.57,3.37
1088130.89,19.3,0.68,189830.57,3.37
1087963.85,19.3,0.68,189826.25,3.37
1087778.6,19.3,0.67,189624.83,3.36
1087611.57,19.3,0.67,189547.33,3.36
1087444.54,19.3,0.67,189543.2,3.36
1087277.51,19.3,0.67,189541.2,3.36
1087277.51,19.3,0.67,189541.2,3.36
1087110.47,19.3,0.67,189461.58,3.36
1086737.76,19.29,0.67,189104.83,3.36
1086894.61,19.3,0.67,189142.45,3.36
1086727.58,19.3,0.67,189337.87,3.36
1086544.8,19.3,0.67,188634.69,3.35
1086544.8,19.3,0.67,188634.69,3.35
1086260.82,19.3,0.67,188402.84,3.35
1086499.58,19.3,0.68,188641.36,3.35
1086240.8,19.3,0.67,188340.45,3.35
1086230.49,19.3,0.68,188123.95,3.34
1086229.61,19.3,0.68,188007.9,3.34
1085858.26,19.3,0.68,187717.5,3.34
1085650.57,19.3,0.68,188203.03,3.35
1085650.57,19.3,0.68,188203.03,3.35
1085483.54,19.3,0.68,188125.53,3.34
1085316.51,19.3,0.68,188121.4,3.35
1085133.73,19.3,0.68,187491.54,3.33
1084849.74,19.3,0.67,187186.38,3.33
1084655.59,19.3,0.67,186998.52,3.33
1084472.81,19.3,0.67,186368.66,3.32
1084305.78,19.3,0.67,186291.51,3.32
1084021.8,19.3,0.67,185986.35,3.31
1084011.49,19.3,0.67,185446.48,3.3
1084011.49,19.3,0.67,185446.48,3.3
1084292.82,19.3,0.68,185486.05,3.3
1084148.61,19.3,0.68,185434.29,3.3
1083956.02,19.3,0.68,185412.73,3.3
1083757.74,19.3,0.68,185100.64,3.3
1083997.87,19.31,0.68,185375.75,3.3
1083832.64,19.31,0.68,185376.84,3.3
1083640.05,19.31,0.68,185137.38,3.3
1083447.46,19.31,0.68,185091.31,3.3
1081859.24,19.31,0.69,185035.49,3.3
1081562.57,19.3,0.68,186020.33,3.32
1081784.78,19.31,0.69,185243.74,3.31
1081617.75,19.31,0.69,185239.26,3.31
1081617.75,19.31,0.69,185239.26,3.31
1081450.72,19.31,0.69,185162.11,3.31
1081440.41,19.31,0.69,185142.02,3.31
1081145.66,19.31,0.69,186269.55,3.33
1081135.36,19.31,0.69,186251.96,3.33
1080968.32,19.31,0.69,186247.48,3.33
1080883.19,19.31,0.69,185279.47,3.31
1080716.16,19.31,0.69,185270.53,3.31
1080950.61,19.32,0.69,185301.82,3.31
1080940.3,19.32,0.7,185268.65,3.31
1080773.27,19.32,0.7,185195.97,3.31
1080768.64,19.32,0.7,185287.97,3.31
1080543.67,19.32,0.7,185335.82,3.31
1080543.67,19.32,0.7,185334.74,3.31
1080533.37,19.32,0.7,185397.65,3.32
1080523.06,19.33,0.7,185722.16,3.32
1080523.06,19.33,0.7,185699.93,3.32
1080523.06,19.33,0.7,185722.83,3.32
1080512.76,19.33,0.7,186414.39,3.33
1080345.72,19.33,0.7,186412.38,3.34
1080344.84,19.33,0.71,186382.23,3.34
1080661.79,19.34,0.71,187243.31,3.35
1080657.16,19.34,0.72,187385.56,3.35
1080490.13,19.34,0.72,187305.94,3.35
1080479.82,19.34,0.72,186766.07,3.34
1080312.79,19.35,0.72,186764.06,3.34
1080130.01,19.35,0.72,186134.2,3.33
1079939.12,19.34,0.72,185832.91,3.33
1079772.08,19.34,0.72,185753.3,3.33
1079983.35,19.35,0.72,185959.56,3.33
1079816.32,19.35,0.72,185882.06,3.33
1079806.01,19.35,0.73,185665.56,3.33
1079638.98,19.35,0.73,185661.43,3.33
1079471.95,19.35,0.73,185659.43,3.33
1079312.4,19.35,0.73,185648.27,3.33
1079312.4,19.35,0.73,185628.32,3.33
1079307.78,19.36,0.73,185986.28,3.34
1079142.55,19.36,0.73,185982.72,3.34
1079142.55,19.36,0.73,185972.54,3.34
1078944.28,19.36,0.73,185945.27,3.34
1078939.66,19.36,0.73,185740.9,3.33
1078747.06,19.36,0.73,185576.45,3.33
1078582.74,19.36,0.73,187305.65,3.36
1078423.2,19.36,0.73,187303.52,3.36
1078418.57,19.36,0.74,187283.82,3.36
1078413.94,19.37,0.74,187267.81,3.36
1078237.79,19.36,0.74,187075.48,3.36
1078045.2,19.36,0.74,187234.79,3.36
1078293.49,19.37,0.74,187099.15,3.36
1078314.42,19.37,0.75,187180.98,3.36
1078121.83,19.37,0.75,187147.15,3.36
1077954.79,19.37,0.75,187145.15,3.36
1077771.63,19.37,0.75,188034.63,3.38
1077569.61,19.37,0.75,187881.62,3.38
1077386.83,19.37,0.75,187251.75,3.37
1077219.8,19.37,0.75,187172.13,3.37
1077219.8,19.37,0.75,187272.6,3.37
1077219.8,19.37,0.75,187272.6,3.37
1076935.82,19.37,0.75,186967.44,3.36
1076768.79,19.37,0.75,186965.43,3.36
1076601.75,19.37,0.75,186885.81,3.36
1076434.72,19.37,0.75,186808.51,3.36
1076267.69,19.37,0.75,186804.19,3.36
1076267.69,19.37,0.75,186804.19,3.36
1076267.69,19.37,0.75,186804.19,3.36
1076084.91,19.37,0.75,186101.01,3.35
1076105.84,19.38,0.75,186198.33,3.35
1075821.86,19.38,0.75,185966.49,3.35
1075811.55,19.38,0.75,185959.92,3.35
1075811.55,19.38,0.75,185959.92,3.35
1075644.52,19.38,0.75,185942.43,3.35
1075477.49,19.38,0.75,185864.94,3.35
1075310.46,19.38,0.75,185860.8,3.35
1075127.68,19.38,0.75,185230.93,3.34
1075127.68,19.38,0.75,185230.93,3.34
1074843.7,19.38,0.75,184925.77,3.33
1074833.39,19.38,0.75,184959.69,3.34
1074666.36,19.38,0.75,184882.55,3.33
1074499.32,19.38,0.75,184878.06,3.33
1074332.29,19.38,0.75,184869.12,3.34
1074149.51,19.38,0.75,184239.25,3.32
1073865.53,19.38,0.75,183934.09,3.32
1074022.39,19.39,0.76,184176.08,3.32
1073855.35,19.39,0.76,184174.07,3.33
1073688.32,19.39,0.76,184094.45,3.32
1073521.29,19.39,0.76,184092.44,3.32
1073510.98,19.39,0.76,184066.77,3.32
1073343.95,19.39,0.76,183987.15,3.32
1073050.06,19.39,0.75,183702.49,3.32
1072883.03,19.39,0.75,183700.48,3.32
1072716.0,19.39,0.75,183620.86,3.32
1072548.97,19.39,0.75,183618.85,3.32
1072548.97,19.39,0.75,183618.85,3.32
1072381.93,19.39,0.75,183539.24,3.32
1072214.9,19.39,0.75,183461.74,3.32
1072047.87,19.39,0.75,183457.61,3.32
1071880.84,19.39,0.75,183448.67,3.32
1071713.8,19.39,0.75,183375.99,3.32
1071703.5,19.39,0.76,183363.5,3.32
1071703.5,19.39,0.76,183363.5,3.32
1071703.5,19.39,0.76,183363.5,3.32
1071536.47,19.39,0.76,183286.2,3.32
1071693.32,19.4,0.76,183596.37,3.32
1071510.54,19.4,0.76,182966.5,3.31
1071226.56,19.4,0.76,182661.34,3.31
1071421.18,19.4,0.77,181964.59,3.3
1071421.18,19.4,0.77,181964.59,3.3
1071217.04,19.4,0.76,181753.1,3.29
1071050.01,19.4,0.76,181675.96,3.29
1070689.13,19.4,0.76,181383.51,3.29
1070522.1,19.4,0.76,181379.03,3.29
1070522.1,19.4,0.76,181377.96,3.29
1070270.72,19.4,0.76,181549.68,3.29
1070576.24,19.4,0.76,182458.45,3.31
1070409.2,19.4,0.76,182456.44,3.31
1070430.14,19.41,0.77,182538.27,3.31
1070263.1,19.41,0.77,182461.13,3.31
1070096.07,19.41,0.77,182456.65,3.31
1069929.04,19.41,0.77,182379.35,3.31
1069583.54,19.4,0.76,182173.11,3.3
1069400.76,19.4,0.76,181543.24,3.29
1069241.21,19.4,0.76,181548.18,3.29
1068957.23,19.4,0.76,181243.02,3.29
1068764.64,19.4,0.76,181219.0,3.29
1068572.05,19.4,0.76,181198.67,3.29
1068379.46,19.4,0.76,181553.49,3.3
1068379.46,19.4,0.76,181553.49,3.3
1068627.75,19.41,0.77,181350.56,3.29
1068435.16,19.41,0.77,181801.32,3.3
1068435.16,19.41,0.77,181801.32,3.3
1068281.55,19.41,0.77,181666.08,3.3
1068114.1,19.41,0.77,181696.39,3.3
1068114.1,19.41,0.77,181696.39,3.3
1068114.1,19.41,0.77,181696.39,3.3
1067947.07,19.41,0.77,181692.07,3.3
1067947.07,19.41,0.77,181692.07,3.3
1067780.04,19.41,0.77,181614.92,3.3
1067780.04,19.41,0.77,181614.92,3.3
1067623.29,19.41,0.77,181458.17,3.3
1067425.02,19.41,0.77,181554.66,3.3
1067445.95,19.41,0.77,181733.64,3.3
1067278.92,19.41,0.77,181656.49,3.3
1067278.92,19.41,0.77,181656.49,3.3
1067111.89,19.41,0.77,181652.01,3.3
1066929.11,19.41,0.77,181022.14,3.29
1066995.13,19.42,0.78,181066.98,3.29
1066660.12,19.41,0.77,180718.61,3.29
1066456.1,19.41,0.77,180595.09,3.29
1066289.07,19.41,0.77,180517.95,3.29
1066288.19,19.41,0.77,180401.89,3.28
1066682.28,19.42,0.78,181547.5,3.31
1066396.6,19.42,0.78,181201.84,3.3
1066629.65,19.42,0.78,181173.05,3.3
1066462.62,19.42,0.78,181168.57,3.3
1066279.84,19.42,0.78,180465.39,3.29
1065995.86,19.42,0.78,180233.54,3.28
1065710.79,19.42,0.78,180211.58,3.28
1065710.79,19.42,0.78,180210.51,3.28
1065543.76,19.42,0.78,180208.5,3.28
1065778.21,19.42,0.78,180330.49,3.29
1065767.9,19.43,0.78,180261.59,3.29
1065600.87,19.43,0.78,180181.97,3.28
1065228.15,19.42,0.78,180163.1,3.28
1065217.85,19.42,0.78,180118.31,3.28
1065048.23,19.43,0.78,180120.42,3.29
1065278.29,19.43,0.79,180092.64,3.28
1065075.63,19.43,0.79,180122.8,3.29
1064917.42,19.43,0.79,179966.14,3.28
1064902.73,19.43,0.79,179946.57,3.28
1064888.03,19.43,0.79,179931.77,3.28
1064888.03,19.43,0.79,179930.69,3.28
1064685.37,19.43,0.79,180163.61,3.29
1064482.71,19.43,0.79,180140.72,3.29
1064315.68,19.43,0.79,180131.77,3.29
1064113.02,19.43,0.79,180503.09,3.3
1063947.8,19.43,0.79,180498.66,3.3
1063780.77,19.43,0.79,180425.98,3.3
1063613.73,19.44,0.79,180348.84,3.3
1063446.7,19.44,0.79,180344.36,3.3
1063436.39,19.44,0.8,180320.89,3.3
1063269.36,19.44,0.8,180243.75,3.3
1063102.33,19.44,0.8,180239.27,3.3
1062935.3,19.44,0.8,180161.77,3.29
1062768.27,19.44,0.8,180157.64,3.3
1062601.23,19.44,0.8,180080.2,3.29
1062434.2,19.44,0.8,180076.02,3.3
1062071.48,19.44,0.79,179909.96,3.29
1062061.18,19.44,0.79,179901.25,3.29
1061894.15,19.44,0.8,179824.1,3.29
1061894.15,19.44,0.8,179823.03,3.29
1062088.76,19.45,0.8,179126.28,3.28
1061836.22,19.44,0.8,179296.83,3.28
1061666.61,19.44,0.8,179303.1,3.28
1061463.95,19.44,0.8,179266.18,3.28
1061261.29,19.44,0.8,179293.71,3.29
1061246.59,19.45,0.8,179275.86,3.29
1061043.93,19.45,0.8,179260.78,3.29
1061200.79,19.45,0.81,179570.8,3.29
1061200.79,19.45,0.81,179570.8,3.29
1060998.13,19.45,0.81,179564.91,3.29
1060983.43,19.45,0.81,179964.08,3.3
1061213.49,19.46,0.82,180225.94,3.3
1061430.02,19.47,0.82,180267.74,3.31
1061419.71,19.47,0.83,180239.03,3.31
1061252.68,19.47,0.83,180161.54,3.31
1061085.65,19.47,0.83,180157.41,3.31
1061075.34,19.47,0.83,180146.99,3.31
1061096.28,19.48,0.83,180244.31,3.31
1060929.24,19.48,0.83,180248.82,3.31
1060762.21,19.48,0.83,180246.81,3.31
1060389.5,19.47,0.83,180001.34,3.31
1060231.53,19.47,0.82,179841.37,3.3
1060465.98,19.48,0.83,179827.79,3.3
1060465.98,19.48,0.83,179827.79,3.3
1060465.98,19.48,0.83,179827.79,3.3
1060455.67,19.48,0.83,181570.36,3.34
1060272.89,19.48,0.83,180867.18,3.32
1059988.91,19.48,0.83,180635.34,3.32
1059819.3,19.48,0.83,180641.6,3.32
1059446.58,19.47,0.83,180208.56,3.31
1059676.64,19.48,0.83,180180.88,3.31
1059473.98,19.48,0.83,180169.31,3.31
1059271.32,19.48,0.83,180193.94,3.31
1059256.62,19.48,0.84,180178.93,3.31
1059053.96,19.48,0.84,180159.55,3.31
1058851.31,19.48,0.84,180605.02,3.32
1058648.65,19.48,0.84,180668.66,3.32
1058638.34,19.48,0.84,181057.15,3.33
1058832.96,19.49,0.85,180360.41,3.32
1058736.94,19.49,0.85,180698.0,3.33
1058569.91,19.49,0.85,180618.38,3.33
1058559.6,19.49,0.85,180506.14,3.32
1058559.6,19.49,0.85,180506.14,3.32
1058549.3,19.5,0.85,180764.6,3.33
1058382.27,19.5,0.85,180762.59,3.33
1058215.23,19.5,0.85,180682.97,3.33
1058204.93,19.5,0.86,181309.34,3.34
1058194.62,19.5,0.86,180769.47,3.33
1058184.32,19.5,0.86,180552.97,3.33
1058183.43,19.51,0.86,180436.92,3.33
1058300.21,19.51,0.87,181255.66,3.34
1058133.18,19.51,0.87,181178.51,3.34
1058133.18,19.51,0.87,181178.51,3.34
1057966.15,19.51,0.87,181174.03,3.34
1058123.0,19.52,0.87,181211.65,3.34
1057760.29,19.51,0.87,180941.43,3.34
1057593.25,19.51,0.87,181136.69,3.34
1057426.22,19.51,0.87,181059.25,3.34
1057243.44,19.51,0.87,180429.38,3.33
1056959.46,19.51,0.87,180124.22,3.33
1056959.46,19.51,0.87,180124.22,3.33
1055371.23,19.51,0.87,180068.4,3.33
1055204.2,19.51,0.87,180064.21,3.33
1055021.42,19.51,0.87,179434.34,3.32
1055232.41,19.52,0.87,179623.26,3.32
1054945.5,19.51,0.87,179325.11,3.32
1054660.53,19.51,0.87,179041.03,3.31
1054655.9,19.51,0.87,179133.03,3.31
1054488.87,19.51,0.87,179131.03,3.31
1054321.84,19.51,0.87,179051.41,3.31
1054321.84,19.51,0.87,179082.67,3.31
1054154.81,19.51,0.87,179080.66,3.32
1054150.18,19.52,0.87,179222.92,3.32
1053983.15,19.52,0.87,179143.3,3.32
1053978.52,19.52,0.88,179235.3,3.32
1053968.22,19.52,0.88,178695.43,3.31
1053957.91,19.53,0.88,178478.94,3.31
1053775.13,19.53,0.88,177849.07,3.3
1053491.15,19.53,0.88,177543.91,3.29
1053324.12,19.53,0.88,177466.76,3.29
1053157.08,19.53,0.88,177462.28,3.29
1052990.05,19.53,0.88,177384.79,3.29
1053224.5,19.53,0.89,177299.53,3.29
1053057.46,19.53,0.89,177295.4,3.29
1052897.92,19.53,0.89,177300.33,3.29
1052705.33,19.53,0.89,177263.85,3.29
1052837.21,19.54,0.89,177347.17,3.29
1052644.62,19.54,0.89,177275.02,3.29
