ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6f7c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
353032.96,97.27,84.58,351177.14,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352783.16,97.27,84.58,350921.61,96.76
352624.4,97.27,84.58,350762.85,96.76
352624.4,97.27,84.58,350762.85,96.76
352624.4,97.27,84.58,350762.85,96.76
352624.4,97.27,84.58,350762.85,96.76
352624.4,97.27,84.58,350762.85,96.76
352624.4,97.27,84.58,350762.85,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352515.63,97.27,84.58,350671.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352375.63,97.27,84.58,350531.02,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
352125.84,97.28,84.58,350275.5,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351969.54,97.27,84.58,350119.39,96.76
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351687.41,97.28,84.59,349821.46,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
351529.88,97.28,84.59,349662.5,96.77
