ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b45b-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
826726.28,14.19,0.6,198206.22,3.4
826726.28,14.19,0.6,198206.22,3.4
826612.28,14.19,0.6,198250.8,3.4
826476.32,14.19,0.6,198530.28,3.41
826539.08,14.2,0.6,198145.73,3.4
826539.08,14.2,0.6,198145.73,3.4
826513.78,14.2,0.6,197968.02,3.4
826377.82,14.2,0.6,197883.56,3.4
826429.52,14.2,0.6,197832.8,3.4
826293.56,14.2,0.6,198093.78,3.4
826157.6,14.2,0.6,198074.17,3.4
826021.64,14.2,0.6,197990.87,3.4
826021.64,14.2,0.6,197990.87,3.4
826021.64,14.2,0.6,197990.87,3.4
826349.48,14.21,0.61,197990.68,3.4
826349.48,14.21,0.61,197990.68,3.4
826349.48,14.21,0.61,197987.64,3.4
826213.52,14.21,0.61,197988.36,3.4
826077.56,14.21,0.61,197987.64,3.41
825941.6,14.21,0.61,197987.64,3.41
825557.8,14.2,0.61,198017.39,3.41
825421.84,14.2,0.61,198000.51,3.41
825690.66,14.21,0.61,197987.64,3.41
825345.88,14.2,0.61,198452.97,3.42
825209.92,14.2,0.61,198045.93,3.41
825544.45,14.21,0.61,198645.4,3.42
825408.49,14.21,0.61,198645.66,3.42
825272.53,14.21,0.61,198542.49,3.42
824932.04,14.21,0.61,198154.73,3.41
824932.04,14.21,0.61,198130.47,3.41
824983.73,14.21,0.61,198130.65,3.41
825255.77,14.21,0.62,198130.27,3.41
825119.81,14.21,0.62,198132.28,3.41
824983.85,14.21,0.62,198131.01,3.41
824983.85,14.21,0.62,198131.01,3.41
824847.89,14.22,0.62,198132.95,3.41
824899.58,14.22,0.62,198572.84,3.42
824763.62,14.22,0.62,198585.7,3.42
824763.62,14.22,0.62,198656.97,3.42
824485.62,14.21,0.62,198201.54,3.42
824485.62,14.21,0.62,198201.54,3.42
823397.94,14.21,0.62,198201.35,3.42
823397.94,14.21,0.62,198201.35,3.42
823261.98,14.22,0.62,198704.13,3.43
823126.02,14.22,0.62,198684.52,3.43
823126.02,14.22,0.62,198684.52,3.43
823126.02,14.22,0.62,198684.52,3.43
822990.06,14.22,0.62,198601.22,3.43
822854.1,14.22,0.62,198498.32,3.43
822905.8,14.22,0.62,198682.14,3.43
823089.51,14.22,0.63,198681.94,3.43
822953.55,14.22,0.63,198681.94,3.43
823222.37,14.23,0.63,198681.94,3.43
823274.07,14.23,0.64,198764.03,3.44
823509.84,14.24,0.64,198689.44,3.44
823373.88,14.24,0.64,198681.94,3.44
823083.88,14.23,0.64,198391.94,3.43
823083.88,14.23,0.64,198391.94,3.43
823083.88,14.23,0.64,198487.79,3.43
822739.09,14.23,0.63,199301.3,3.45
822930.27,14.23,0.64,199543.12,3.45
822598.54,14.23,0.63,199645.73,3.45
822369.12,14.23,0.63,199294.36,3.45
822198.12,14.22,0.63,199157.79,3.45
822198.12,14.22,0.63,199244.53,3.45
822466.94,14.23,0.63,199319.01,3.45
822122.16,14.23,0.63,199141.62,3.45
822518.96,14.23,0.64,199765.45,3.46
822383.0,14.23,0.64,199662.54,3.46
822247.04,14.23,0.64,199662.54,3.46
822003.08,14.23,0.63,199350.35,3.45
821867.12,14.23,0.63,199350.15,3.45
821731.16,14.23,0.63,199350.15,3.45
821782.85,14.23,0.64,199395.73,3.45
821646.89,14.23,0.64,199358.21,3.45
821915.71,14.24,0.64,199350.15,3.45
821759.58,14.24,0.64,199215.23,3.45
821623.62,14.24,0.64,199938.82,3.46
821487.66,14.24,0.64,199938.62,3.47
821157.81,14.23,0.64,199818.71,3.46
821021.85,14.23,0.64,199861.36,3.46
821205.56,14.24,0.64,199839.54,3.46
821069.6,14.24,0.64,199818.71,3.46
821253.32,14.24,0.65,199903.34,3.47
821253.32,14.24,0.65,199925.61,3.47
821323.03,14.25,0.65,199523.09,3.46
821033.36,14.24,0.65,200762.68,3.48
820865.96,14.24,0.65,201000.18,3.49
820647.16,14.24,0.64,200818.55,3.48
820511.2,14.24,0.64,200945.1,3.49
820375.24,14.24,0.64,200944.91,3.49
820644.06,14.24,0.65,200944.91,3.49
820537.24,14.24,0.65,200836.25,3.49
820537.24,14.24,0.65,200865.93,3.49
820192.46,14.24,0.64,200865.93,3.49
820056.5,14.24,0.64,201229.9,3.49
820384.34,14.24,0.65,200278.64,3.48
820384.34,14.24,0.65,200256.37,3.48
820110.84,14.24,0.64,201763.78,3.5
820110.84,14.24,0.64,201787.56,3.5
819974.88,14.24,0.64,201742.6,3.5
819974.88,14.24,0.64,201728.23,3.5
820026.57,14.24,0.65,201603.45,3.5
820078.26,14.25,0.65,201500.33,3.5
820129.96,14.25,0.65,202202.8,3.51
819994.0,14.25,0.65,201997.92,3.51
819869.11,14.25,0.65,201275.5,3.5
819656.16,14.25,0.65,201069.41,3.5
819656.16,14.25,0.65,201069.41,3.5
819707.85,14.25,0.66,201192.52,3.5
819571.89,14.25,0.66,201128.32,3.5
819755.6,14.26,0.66,201128.32,3.5
819465.93,14.25,0.66,200844.23,3.49
818378.25,14.25,0.66,200844.03,3.5
818242.29,14.25,0.66,200844.03,3.5
818106.33,14.25,0.66,200214.42,3.49
817985.31,14.25,0.66,200477.77,3.49
818029.53,14.26,0.66,200324.74,3.49
818029.53,14.26,0.66,200324.74,3.49
818029.53,14.26,0.66,200324.74,3.49
817886.86,14.26,0.66,200151.41,3.49
817750.9,14.26,0.66,200152.77,3.49
817614.94,14.26,0.66,200151.41,3.49
817883.77,14.26,0.67,200151.41,3.49
817747.81,14.26,0.67,200472.21,3.5
817611.85,14.26,0.67,200536.33,3.5
817475.89,14.26,0.67,200736.72,3.5
817339.93,14.26,0.67,200736.98,3.5
817005.14,14.26,0.66,200545.5,3.5
817067.91,14.26,0.67,200160.95,3.49
816854.95,14.26,0.66,199804.64,3.49
816917.72,14.26,0.67,199420.1,3.48
816872.66,14.26,0.67,199376.65,3.48
817169.21,14.27,0.67,199553.73,3.48
817404.97,14.27,0.68,199818.58,3.49
817456.67,14.28,0.68,199818.76,3.49
817320.71,14.28,0.68,199818.39,3.49
817320.71,14.28,0.68,199818.39,3.49
817184.75,14.28,0.68,199850.81,3.49
817076.26,14.28,0.68,199762.26,3.49
816786.59,14.27,0.68,199468.43,3.49
816838.28,14.27,0.68,199449.87,3.49
816889.97,14.28,0.68,199441.63,3.49
817158.8,14.28,0.69,199440.69,3.49
817022.84,14.28,0.69,200280.18,3.5
816886.88,14.28,0.69,200339.4,3.5
817070.59,14.29,0.69,200339.2,3.5
816780.92,14.28,0.69,200339.2,3.5
816436.13,14.28,0.68,200003.61,3.5
816487.83,14.28,0.69,200021.89,3.5
816220.68,14.28,0.68,199730.86,3.49
816497.14,14.28,0.69,199712.57,3.49
816361.18,14.28,0.69,199712.57,3.49
816225.22,14.28,0.69,199934.59,3.5
816276.91,14.29,0.69,199896.25,3.5
816140.95,14.29,0.69,199843.78,3.5
816004.99,14.29,0.69,200533.89,3.51
816004.99,14.29,0.69,200533.89,3.51
815869.03,14.29,0.69,200533.69,3.51
815733.07,14.29,0.69,200533.69,3.51
815597.11,14.29,0.69,200551.83,3.51
815254.69,14.28,0.69,200179.67,3.51
815438.41,14.29,0.69,200169.65,3.51
815490.1,14.29,0.7,200167.46,3.51
815354.14,14.29,0.7,200161.54,3.51
815405.83,14.29,0.7,200877.03,3.52
815269.87,14.29,0.7,200798.9,3.52
815332.63,14.3,0.7,200414.36,3.51
815196.67,14.3,0.7,200414.16,3.52
815196.67,14.3,0.7,200414.16,3.52
815391.72,14.3,0.71,200435.22,3.52
815627.49,14.31,0.71,200435.22,3.52
815491.53,14.31,0.71,200473.62,3.52
815727.3,14.31,0.72,200441.94,3.52
815996.12,14.32,0.72,200435.22,3.52
815802.17,14.32,0.72,200220.49,3.51
815512.49,14.31,0.72,199987.97,3.51
815235.26,14.31,0.71,199741.61,3.51
815286.95,14.31,0.72,200316.25,3.52
815286.95,14.31,0.72,200316.25,3.52
815286.95,14.31,0.72,200316.25,3.52
815558.98,14.32,0.72,200337.54,3.52
815214.2,14.31,0.72,199741.61,3.51
815265.89,14.32,0.72,201386.65,3.54
815129.93,14.32,0.72,201386.46,3.54
814993.97,14.32,0.72,201386.46,3.54
814993.97,14.32,0.72,201460.49,3.54
815177.69,14.32,0.72,201460.49,3.54
815177.69,14.32,0.72,201460.49,3.54
815041.73,14.32,0.73,201498.36,3.54
815041.73,14.32,0.73,201498.36,3.54
815093.42,14.32,0.73,201488.33,3.54
814957.46,14.32,0.73,201462.39,3.54
815226.28,14.33,0.73,202196.05,3.55
815090.32,14.33,0.73,202265.56,3.56
814933.5,14.33,0.73,202106.9,3.55
815117.22,14.33,0.74,202106.7,3.55
815168.91,14.34,0.74,202106.7,3.55
815352.62,14.34,0.74,202106.7,3.55
815020.89,14.34,0.74,201544.43,3.54
814884.93,14.34,0.74,201629.46,3.55
815068.64,14.34,0.74,201593.93,3.55
814932.68,14.34,0.74,201544.43,3.55
814716.88,14.34,0.74,201326.85,3.54
814768.57,14.34,0.74,201453.66,3.55
814632.61,14.34,0.74,202721.49,3.57
814684.3,14.34,0.75,202721.66,3.57
814339.52,14.34,0.74,202405.43,3.56
814339.52,14.34,0.74,202390.84,3.56
814203.56,14.34,0.74,202390.46,3.56
814067.6,14.34,0.74,202390.46,3.56
814336.42,14.34,0.75,202541.33,3.57
814200.46,14.34,0.75,202510.22,3.57
814252.15,14.35,0.75,202390.46,3.57
814123.66,14.35,0.75,203277.2,3.58
813987.7,14.35,0.75,203277.01,3.58
813987.7,14.35,0.75,203293.42,3.58
814031.92,14.35,0.76,203379.29,3.59
813895.96,14.35,0.76,203379.29,3.59
813606.29,14.35,0.75,203168.0,3.58
813481.4,14.35,0.75,202445.58,3.57
813456.1,14.35,0.75,202427.14,3.57
813124.37,14.34,0.75,202272.62,3.57
813176.07,14.35,0.75,202272.62,3.57
813227.76,14.35,0.75,202272.85,3.57
812801.85,14.35,0.75,201067.67,3.55
812801.85,14.35,0.75,201067.67,3.55
812665.89,14.35,0.75,201227.02,3.55
812529.93,14.35,0.75,201139.56,3.55
812393.97,14.35,0.75,201558.84,3.56
812445.67,14.35,0.75,201623.98,3.56
812100.88,14.35,0.75,201258.58,3.56
811811.21,14.34,0.75,200902.92,3.55
811862.9,14.34,0.75,201026.02,3.55
812139.36,14.35,0.75,201258.29,3.56
812003.4,14.35,0.75,201258.1,3.56
811660.98,14.35,0.75,201051.36,3.55
811844.69,14.35,0.75,201051.36,3.55
811844.69,14.35,0.75,201051.36,3.55
811907.46,14.35,0.76,200666.81,3.55
812176.28,14.36,0.76,200756.25,3.55
811831.5,14.35,0.76,200730.18,3.55
811620.89,14.35,0.76,200376.22,3.54
811484.93,14.35,0.76,200531.32,3.55
811484.93,14.35,0.76,200531.32,3.55
811484.93,14.35,0.76,200531.32,3.55
811536.63,14.36,0.76,200447.27,3.55
811720.34,14.36,0.77,200447.27,3.55
811584.38,14.36,0.77,200447.27,3.55
811448.42,14.36,0.77,200806.01,3.55
811515.05,14.37,0.77,201801.7,3.57
811783.87,14.37,0.78,202109.42,3.58
811640.44,14.37,0.78,201625.51,3.57
811684.67,14.37,0.78,201777.74,3.57
811548.71,14.37,0.78,201777.55,3.57
811412.75,14.37,0.78,201777.55,3.57
811276.79,14.37,0.78,201803.06,3.58
810993.81,14.37,0.77,201534.75,3.57
811177.53,14.38,0.78,201519.5,3.57
811449.56,14.38,0.79,201509.24,3.57
811685.33,14.39,0.79,202237.88,3.58
811549.37,14.39,0.79,202136.82,3.58
811413.41,14.39,0.79,202441.78,3.59
811413.41,14.39,0.79,202441.78,3.59
811413.41,14.39,0.79,202441.78,3.59
811413.41,14.39,0.79,202441.78,3.59
811277.45,14.39,0.79,202441.78,3.59
810932.67,14.38,0.79,202094.06,3.58
811201.49,14.39,0.79,202094.06,3.58
811065.53,14.39,0.79,202094.18,3.59
810720.75,14.38,0.79,202094.06,3.59
810989.57,14.39,0.79,202094.06,3.59
811041.27,14.39,0.8,202094.06,3.59
811041.27,14.39,0.8,202094.06,3.59
810696.48,14.39,0.79,202153.08,3.59
810591.86,14.39,0.79,202043.83,3.59
810455.9,14.39,0.79,202019.94,3.59
810507.59,14.39,0.79,202089.14,3.59
810371.64,14.39,0.79,202478.07,3.6
810235.68,14.39,0.79,202375.16,3.59
810099.72,14.39,0.79,202375.16,3.59
809963.76,14.39,0.79,202375.42,3.6
809827.8,14.39,0.79,202272.25,3.59
809827.8,14.39,0.79,202272.25,3.59
809827.8,14.39,0.79,202272.25,3.59
810096.62,14.4,0.8,202272.06,3.59
809751.84,14.39,0.8,202272.06,3.59
809935.55,14.4,0.8,202272.06,3.6
809810.66,14.4,0.8,201662.66,3.59
809947.71,14.4,0.8,201693.55,3.59
809947.71,14.4,0.8,201693.55,3.59
809658.04,14.4,0.8,201552.83,3.58
809522.08,14.4,0.8,201854.43,3.59
809386.12,14.4,0.8,201825.64,3.59
809437.81,14.4,0.8,201552.83,3.59
809489.5,14.4,0.81,202402.51,3.6
809353.54,14.4,0.81,202402.32,3.6
809166.96,14.4,0.8,202214.41,3.6
809031.0,14.4,0.8,201926.71,3.59
808895.04,14.4,0.8,202030.24,3.6
808946.73,14.4,0.81,202030.24,3.6
808657.06,14.4,0.8,201801.51,3.59
808521.1,14.4,0.8,201834.57,3.59
808704.81,14.4,0.81,201815.35,3.59
808568.85,14.4,0.81,201801.51,3.59
808347.44,14.4,0.8,201562.36,3.59
808531.15,14.41,0.81,202251.27,3.6
808395.19,14.41,0.81,202307.85,3.61
808664.02,14.41,0.82,202506.84,3.61
808319.23,14.41,0.81,202485.46,3.61
808588.06,14.41,0.82,202485.26,3.61
808452.1,14.41,0.82,202485.26,3.61
808117.31,14.41,0.81,202506.57,3.61
808169.0,14.41,0.82,202485.27,3.61
808033.04,14.41,0.82,202485.34,3.61
807897.08,14.41,0.82,202725.72,3.62
807761.12,14.41,0.82,202654.84,3.62
808037.59,14.42,0.82,202552.47,3.61
807901.63,14.42,0.82,203186.31,3.63
807901.63,14.42,0.82,203186.31,3.63
807765.67,14.42,0.82,203085.04,3.62
807949.38,14.42,0.83,203397.73,3.63
807813.42,14.42,0.83,203296.46,3.63
807471.0,14.42,0.82,202921.33,3.62
807335.04,14.42,0.82,202919.69,3.62
807181.4,14.42,0.82,202761.03,3.62
807181.4,14.42,0.82,202761.03,3.62
807450.22,14.42,0.83,202831.61,3.62
807314.26,14.42,0.83,202984.39,3.63
807178.3,14.42,0.83,202984.97,3.63
807020.65,14.42,0.82,202826.95,3.62
806884.69,14.42,0.82,202826.64,3.62
806748.73,14.42,0.82,202826.18,3.63
806612.77,14.42,0.82,202844.66,3.63
806664.46,14.42,0.83,202834.26,3.63
806664.46,14.42,0.83,202834.26,3.63
806528.5,14.42,0.83,202826.18,3.63
806528.5,14.42,0.83,202826.18,3.63
806392.54,14.42,0.83,203130.13,3.63
806047.76,14.42,0.82,202857.4,3.63
806099.45,14.42,0.83,202919.61,3.63
805963.49,14.42,0.83,202885.44,3.63
806015.18,14.42,0.83,202978.52,3.63
806198.9,14.43,0.83,203063.16,3.63
806062.94,14.43,0.83,203189.83,3.64
805773.26,14.43,0.83,203100.39,3.64
805773.26,14.43,0.83,203074.17,3.64
805836.03,14.43,0.83,202689.63,3.63
805623.08,14.43,0.83,202107.89,3.62
805410.12,14.43,0.83,201751.59,3.61
805461.82,14.43,0.83,201751.77,3.61
805325.86,14.43,0.83,201751.39,3.61
805377.55,14.43,0.84,201751.39,3.62
805646.37,14.44,0.84,201769.82,3.62
805311.59,14.43,0.84,201752.23,3.62
805580.41,14.44,0.84,201758.05,3.62
805235.63,14.43,0.84,201751.39,3.62
805235.63,14.43,0.84,201782.83,3.62
805235.63,14.43,0.84,201782.83,3.62
805287.32,14.44,0.84,202418.14,3.63
805471.03,14.44,0.85,202511.75,3.63
805335.07,14.44,0.85,202667.36,3.63
805603.9,14.45,0.85,202667.16,3.63
805467.94,14.45,0.85,202667.16,3.64
805331.98,14.45,0.85,202697.73,3.64
805383.67,14.45,0.86,202682.17,3.64
805247.71,14.45,0.86,202667.16,3.64
805299.4,14.46,0.86,202667.16,3.64
805163.44,14.46,0.86,203408.43,3.65
805163.44,14.46,0.86,203408.43,3.65
805027.48,14.46,0.86,203311.94,3.65
805090.25,14.46,0.86,202927.39,3.64
804879.64,14.46,0.86,202573.43,3.64
804743.68,14.46,0.86,202470.53,3.64
804454.01,14.45,0.86,202273.0,3.63
804318.05,14.45,0.86,202273.0,3.63
804318.05,14.45,0.86,202251.0,3.63
804369.74,14.46,0.86,202374.1,3.64
804233.78,14.46,0.86,202309.91,3.64
804285.47,14.46,0.86,202433.02,3.64
804149.51,14.46,0.86,202368.82,3.64
804013.55,14.46,0.86,202368.63,3.64
803678.77,14.46,0.86,202171.84,3.64
803730.46,14.46,0.86,202171.84,3.64
803914.17,14.46,0.87,202171.84,3.64
803965.87,14.47,0.87,202227.35,3.64
804149.58,14.47,0.88,202231.04,3.64
803857.9,14.47,0.87,201930.38,3.63
803721.94,14.47,0.87,201876.93,3.63
803585.98,14.47,0.87,202976.83,3.65
803450.02,14.47,0.87,202841.46,3.65
803314.06,14.47,0.87,202841.27,3.65
803582.89,14.47,0.88,202841.27,3.65
803238.1,14.47,0.87,202892.44,3.65
803238.1,14.47,0.87,202915.76,3.66
803289.8,14.47,0.88,202889.61,3.66
803558.62,14.48,0.88,202891.19,3.66
803610.31,14.48,0.89,202864.59,3.66
803322.32,14.48,0.88,202547.48,3.65
803201.29,14.48,0.88,204057.35,3.68
803065.33,14.48,0.88,204057.16,3.68
802929.37,14.48,0.88,204057.16,3.68
802999.09,14.48,0.88,203702.05,3.67
802863.74,14.48,0.89,203506.71,3.67
803047.46,14.49,0.89,203506.71,3.67
802911.5,14.49,0.89,203695.05,3.68
802540.18,14.48,0.88,203425.63,3.67
802591.88,14.48,0.89,203281.8,3.67
802407.8,14.48,0.89,203093.01,3.67
802224.07,14.48,0.88,202847.47,3.66
802088.11,14.48,0.88,202802.96,3.66
801952.15,14.48,0.88,203398.65,3.67
802003.84,14.48,0.89,203480.99,3.67
802239.61,14.49,0.89,203480.8,3.67
802103.65,14.49,0.89,203480.8,3.68
801967.69,14.49,0.89,203484.15,3.68
801831.73,14.49,0.89,203486.94,3.68
801831.73,14.49,0.89,203486.94,3.68
801695.77,14.49,0.89,203480.8,3.68
801559.81,14.49,0.89,203904.89,3.69
801431.32,14.49,0.89,203669.61,3.68
801700.14,14.49,0.9,203744.09,3.68
801556.71,14.49,0.9,203937.02,3.69
801263.45,14.49,0.89,203669.46,3.68
800918.66,14.49,0.89,203492.07,3.68
800970.36,14.49,0.89,203733.94,3.69
800970.36,14.49,0.89,203717.71,3.68
801239.18,14.49,0.9,203717.51,3.69
801422.89,14.5,0.9,203717.51,3.69
801286.93,14.5,0.9,203760.76,3.69
801150.97,14.5,0.9,203935.76,3.69
801015.01,14.5,0.9,205369.79,3.72
801081.64,14.5,0.91,204851.11,3.71
800863.21,14.5,0.9,204623.46,3.7
800657.48,14.5,0.9,204490.51,3.7
800657.48,14.5,0.9,204509.21,3.7
800657.48,14.5,0.9,204509.21,3.7
800926.3,14.5,0.91,204583.69,3.7
800790.35,14.5,0.91,204813.31,3.71
800445.56,14.5,0.9,204466.31,3.7
800497.25,14.5,0.91,204589.41,3.71
800361.29,14.5,0.91,204547.22,3.71
800412.98,14.5,0.91,204547.4,3.71
800277.02,14.51,0.91,204547.02,3.71
800141.06,14.51,0.91,204547.02,3.71
800409.89,14.51,0.92,204565.14,3.71
800075.1,14.51,0.91,204553.82,3.71
800126.8,14.51,0.91,204547.02,3.71
800403.26,14.52,0.92,204856.17,3.72
800267.3,14.52,0.92,204813.52,3.72
799723.46,14.52,0.92,204813.52,3.72
799587.5,14.52,0.92,205393.11,3.73
799587.5,14.52,0.92,205393.11,3.73
799451.54,14.52,0.92,205373.49,3.73
799503.23,14.52,0.92,205452.02,3.73
799213.56,14.52,0.92,205167.7,3.73
799213.56,14.52,0.92,205167.7,3.73
798871.14,14.51,0.91,204805.69,3.72
798871.14,14.51,0.91,204805.69,3.72
799139.96,14.52,0.92,204880.17,3.72
799412.0,14.52,0.93,205515.14,3.73
799276.04,14.52,0.93,205514.94,3.73
798944.31,14.52,0.92,205173.2,3.73
798944.31,14.52,0.92,205173.2,3.73
798808.35,14.52,0.92,205173.2,3.73
798473.56,14.51,0.92,204761.61,3.72
798745.6,14.52,0.92,204783.93,3.72
798929.31,14.53,0.93,204770.61,3.72
798793.35,14.53,0.93,204761.61,3.72
798657.39,14.53,0.93,205627.27,3.74
798521.43,14.53,0.93,205627.08,3.74
798385.47,14.53,0.93,205627.08,3.74
798249.51,14.53,0.93,205627.08,3.74
798312.28,14.53,0.93,205242.53,3.74
798112.6,14.53,0.93,205048.32,3.73
797902.0,14.53,0.93,204694.36,3.73
797953.69,14.53,0.93,204675.39,3.73
798005.38,14.53,0.94,204831.26,3.73
797869.42,14.53,0.94,204875.72,3.73
797921.12,14.53,0.94,204849.89,3.73
798189.94,14.54,0.94,204880.44,3.73
797845.16,14.54,0.94,204831.26,3.73
797645.48,14.53,0.94,204764.66,3.73
797697.18,14.54,0.94,205333.57,3.74
797748.87,14.54,0.94,205380.46,3.74
797549.19,14.54,0.94,205225.33,3.74
797600.89,14.54,0.94,205225.51,3.74
797600.89,14.54,0.94,205225.51,3.74
797600.89,14.54,0.94,205225.51,3.74
797869.71,14.54,0.95,205225.14,3.74
797869.71,14.54,0.95,205225.14,3.74
797733.75,14.55,0.95,205225.14,3.74
797597.79,14.55,0.95,205586.82,3.75
797461.83,14.55,0.95,205524.41,3.75
797461.83,14.55,0.95,205524.41,3.75
797139.45,14.54,0.94,205395.49,3.75
796939.78,14.54,0.94,205139.11,3.74
796803.82,14.54,0.94,205036.2,3.74
796667.86,14.54,0.94,205036.2,3.74
796531.9,14.54,0.94,205036.01,3.74
796800.72,14.54,0.95,205036.01,3.74
796664.76,14.54,0.95,205036.01,3.74
796329.98,14.54,0.94,205134.35,3.75
796606.44,14.55,0.95,205051.54,3.74
796650.66,14.55,0.95,204993.64,3.74
796650.66,14.55,0.95,204993.64,3.74
796514.7,14.55,0.95,204978.11,3.74
796182.28,14.54,0.95,205549.96,3.75
796233.97,14.55,0.95,205272.05,3.75
796105.48,14.55,0.95,205042.68,3.75
796105.48,14.55,0.95,205042.68,3.75
796149.71,14.55,0.95,205505.15,3.76
796013.75,14.55,0.95,205504.96,3.76
795877.79,14.55,0.95,205504.96,3.76
795678.11,14.55,0.95,205271.44,3.75
795729.8,14.55,0.96,205272.25,3.75
795593.84,14.55,0.96,205271.44,3.75
795645.54,14.55,0.96,205271.44,3.75
795914.36,14.56,0.96,205271.44,3.76
795778.4,14.56,0.96,205849.8,3.77
795778.4,14.56,0.96,205849.8,3.77
795443.62,14.56,0.96,205443.11,3.76
795712.44,14.56,0.97,205886.66,3.77
795576.48,14.56,0.97,205886.47,3.77
795628.17,14.57,0.97,205886.47,3.77
795628.17,14.57,0.97,205904.98,3.77
795283.39,14.56,0.96,205792.36,3.77
795552.21,14.57,0.97,205792.36,3.77
795416.25,14.57,0.97,205848.94,3.77
795599.97,14.57,0.98,205812.53,3.77
795255.18,14.57,0.97,205792.36,3.77
795306.87,14.57,0.97,205831.46,3.77
795178.38,14.57,0.97,206706.49,3.79
795178.38,14.57,0.97,206728.49,3.79
794090.7,14.57,0.98,206728.49,3.79
794090.7,14.57,0.98,206706.49,3.79
793801.03,14.57,0.97,206527.13,3.79
793657.6,14.57,0.97,206291.18,3.79
793521.64,14.57,0.97,206188.27,3.79
793573.33,14.57,0.97,205784.08,3.78
793849.8,14.58,0.98,206200.27,3.79
793657.61,14.57,0.98,206078.96,3.78
793521.65,14.57,0.98,206044.79,3.78
793364.76,14.57,0.98,205883.86,3.78
793228.8,14.57,0.98,205815.12,3.78
793092.84,14.57,0.98,205815.39,3.78
792750.41,14.57,0.97,205469.19,3.78
792802.11,14.57,0.97,205232.64,3.77
792666.15,14.57,0.97,205129.47,3.77
792934.97,14.58,0.98,205203.95,3.77
792994.13,14.58,0.98,205034.01,3.77
792850.7,14.58,0.98,205530.44,3.78
792913.47,14.58,0.99,205145.89,3.77
792702.86,14.58,0.99,204791.93,3.77
792566.9,14.58,0.99,204947.27,3.77
792232.12,14.58,0.98,204684.55,3.77
792283.81,14.58,0.98,204807.65,3.77
792147.85,14.58,0.98,204743.46,3.77
792199.54,14.58,0.99,204866.56,3.77
792063.58,14.58,0.99,204802.37,3.77
791927.62,14.58,0.99,204768.2,3.77
791791.66,14.58,0.99,204699.46,3.77
791633.25,14.58,0.99,204542.39,3.77
791684.95,14.58,0.99,204542.2,3.77
791548.99,14.58,0.99,204542.2,3.77
791413.03,14.58,0.99,204618.81,3.77
791681.85,14.59,1.0,204612.62,3.77
791681.85,14.59,1.0,204636.82,3.77
791545.89,14.59,1.0,204705.29,3.77
791409.93,14.59,1.0,204705.1,3.77
791217.74,14.59,0.99,204455.19,3.77
791004.79,14.59,0.99,204396.36,3.77
790979.49,14.59,0.99,204204.19,3.77
791042.25,14.59,1.0,203819.64,3.76
791016.95,14.59,1.0,203641.93,3.76
790880.99,14.59,1.0,203641.93,3.76
790558.61,14.59,0.99,205143.39,3.79
790270.46,14.59,0.99,204859.81,3.78
790322.15,14.59,0.99,204899.79,3.78
790322.15,14.59,0.99,204891.53,3.78
790322.15,14.59,0.99,204901.43,3.78
790186.19,14.59,0.99,204888.59,3.78
790186.19,14.59,0.99,204888.59,3.78
790186.19,14.59,0.99,204909.68,3.78
790237.88,14.59,1.0,204896.26,3.78
790101.92,14.59,1.0,204882.54,3.78
789965.96,14.59,1.0,205379.62,3.79
789830.0,14.59,1.0,205236.78,3.79
789694.04,14.59,1.0,205135.51,3.79
789694.04,14.59,1.0,205135.51,3.79
789962.86,14.6,1.0,205540.87,3.8
789962.86,14.6,1.0,205540.87,3.8
789962.86,14.6,1.0,205540.87,3.8
789673.19,14.59,1.0,205330.5,3.79
789735.96,14.6,1.0,204945.96,3.79
789600.0,14.6,1.0,204843.05,3.79
789443.86,14.6,1.0,204681.63,3.78
789443.86,14.6,1.0,204660.53,3.78
789418.56,14.6,1.0,204493.7,3.78
789221.18,14.59,1.0,204265.56,3.78
789221.18,14.59,1.0,204288.4,3.78
789490.01,14.6,1.0,204695.4,3.79
789490.01,14.6,1.0,204665.3,3.78
789354.05,14.6,1.0,204645.68,3.79
789218.09,14.6,1.0,204562.39,3.78
789082.13,14.6,1.0,204562.2,3.79
788884.75,14.6,1.0,204334.05,3.78
788748.79,14.6,1.0,204334.05,3.78
788612.83,14.6,1.0,204367.8,3.78
788476.87,14.6,1.0,204342.87,3.78
788340.91,14.6,1.0,204337.93,3.78
788392.6,14.6,1.01,204334.05,3.78
788444.29,14.61,1.01,204849.42,3.79
788308.33,14.61,1.01,204671.87,3.79
788308.33,14.61,1.01,204655.75,3.79
788092.52,14.6,1.01,204446.3,3.79
