ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
94,408,340220,6212,340220
94,408,341030,6212,341030
95,416,341840,6212,341840
95,416,341840,6212,341840
95,416,342110,6212,342110
95,416,342920,6212,342920
95,416,343730,6212,343730
95,416,344200,6212,344200
95,416,344670,6212,344670
95,416,345140,6212,345140
95,416,345790,6212,345790
95,416,346260,6212,346260
95,416,346630,6212,346630
95,416,347280,6212,347280
95,416,347750,6212,347750
96,424,348560,6212,348560
96,424,349210,6212,349210
96,424,350210,6212,350210
96,424,350680,6212,350680
96,424,351270,6212,351270
96,424,351920,6212,351920
96,424,352380,6212,352380
96,424,353190,6212,353190
96,424,353190,6212,353190
96,424,353650,6212,353650
97,432,354460,6212,354460
97,432,354930,6212,354930
97,432,355250,6212,355250
97,432,356250,6212,356250
97,432,356470,6212,356470
97,432,356940,6212,356940
97,432,357530,6212,357530
97,432,357530,6212,357530
97,432,358010,6212,358010
97,432,359010,6212,359010
97,432,359480,6212,359480
97,432,359480,6212,359480
97,432,360030,6212,360030
97,432,360030,6212,360030
97,432,361030,6212,361030
97,432,361030,6212,361030
97,432,361500,6212,361500
98,440,362310,6212,362310
98,440,362900,6212,362900
98,440,363550,6212,363550
98,440,363780,6212,363780
98,440,364780,6212,364780
98,440,364780,6212,364780
98,440,365250,6212,365250
98,440,365720,6212,365720
98,440,365940,6212,365940
98,440,366490,6212,366490
99,448,374490,6212,374490
99,448,375080,6212,375080
99,448,376080,6212,376080
99,448,376310,6212,376310
100,456,377120,6212,377120
100,456,377120,6212,377120
100,456,377120,6212,377120
100,456,377440,6212,377440
100,456,378250,6212,378250
100,456,378900,6212,378900
100,456,379220,6212,379220
100,456,380030,6212,380030
100,456,380350,6212,380350
100,456,381160,6212,381160
100,456,382160,6212,382160
100,456,382480,6212,382480
100,456,382940,6212,382940
100,456,383750,6212,383750
100,456,384070,6212,384070
100,456,384540,6212,384540
100,456,384700,6212,384700
101,464,385290,6212,385290
101,464,386100,6212,386100
101,464,387100,6212,387100
101,464,387100,6212,387100
101,464,388100,6212,388100
101,464,388910,6212,388910
101,464,389560,6212,389560
101,464,389780,6212,389780
101,464,390430,6212,390430
101,464,391080,6212,391080
101,464,391550,6212,391550
102,472,392360,6212,392360
102,472,393010,6212,393010
102,472,393330,6212,393330
102,472,393650,6212,393650
102,472,394460,6212,394460
102,472,394930,6212,394930
102,472,395740,6212,395740
102,472,396550,6212,396550
102,472,397200,6212,397200
102,472,398010,6212,398010
102,472,398820,6212,398820
103,480,399630,6212,399630
103,480,399630,6212,399630
103,480,399950,6212,399950
103,480,400760,6212,400760
103,480,401230,6212,401230
103,480,402040,6212,402040
103,480,402360,6212,402360
103,480,403010,6212,403010
103,480,403330,6212,403330
103,480,403800,6212,403800
103,480,404800,6212,404800
103,480,405260,6212,405260
103,480,406260,6212,406260
103,480,406260,6212,406260
104,482,407070,6212,407070
104,482,407720,6212,407720
105,490,408720,6212,408720
105,490,409190,6212,409190
105,490,410000,6212,410000
105,490,410810,6212,410810
105,490,411620,6212,411620
105,490,412090,6212,412090
105,490,412900,6212,412900
105,490,412900,6212,412900
105,490,412900,6212,412900
105,490,413220,6212,413220
105,490,413690,6212,413690
105,490,414500,6212,414500
106,492,415500,6212,415500
106,492,416310,6212,416310
106,492,416310,6212,416310
106,492,417120,6212,417120
106,492,417120,6212,417120
107,494,417590,6212,417590
107,494,417590,6212,417590
107,494,418400,6212,418400
108,502,419210,6212,419210
108,502,419580,6212,419580
108,502,420390,6212,420390
108,502,421040,6212,421040
108,502,421510,6212,421510
108,502,421980,6212,421980
108,502,422450,6212,422450
108,502,422930,6212,422930
108,502,423740,6212,423740
108,502,424390,6212,424390
108,502,424620,6212,424620
108,502,425090,6212,425090
108,502,425560,6212,425560
109,504,426030,6212,426030
109,504,426840,6212,426840
109,504,427310,6212,427310
109,504,427310,6212,427310
110,506,428310,6212,428310
110,506,428780,6212,428780
111,508,429430,6212,429430
111,508,430240,6212,430240
111,508,430700,6212,430700
111,508,431020,6212,431020
112,516,431830,6212,431830
112,516,431830,6212,431830
112,516,432150,6212,432150
112,516,432470,6212,432470
112,516,432950,6212,432950
112,516,433270,6212,433270
112,516,434080,6212,434080
112,516,434890,6212,434890
112,516,435540,6212,435540
112,516,435860,6212,435860
112,516,436860,6212,436860
112,516,436860,6212,436860
112,516,437670,6212,437670
112,516,438220,6212,438220
112,516,438690,6212,438690
113,518,439500,6212,439500
113,518,439820,6212,439820
113,518,440140,6212,440140
113,518,440300,6212,440300
113,518,440760,6212,440760
113,518,440920,6212,440920
114,526,441570,6212,441570
114,526,442040,6212,442040
114,526,442040,6212,442040
114,526,442510,6212,442510
114,526,442970,6212,442970
114,526,443780,6212,443780
114,526,444780,6212,444780
114,526,445590,6212,445590
114,526,445590,6212,445590
114,526,445590,6212,445590
114,526,446400,6212,446400
114,526,446630,6212,446630
114,526,446740,6212,446740
114,526,447390,6212,447390
114,526,447860,6212,447860
115,534,448670,6212,448670
115,534,449670,6212,449670
115,534,450140,6212,450140
115,534,451140,6212,451140
115,534,452140,6212,452140
115,534,452950,6212,452950
115,534,453760,6212,453760
115,534,454080,6212,454080
115,534,454890,6212,454890
115,534,455700,6212,455700
116,538,456700,6212,456700
116,538,457170,6212,457170
116,538,457170,6212,457170
116,538,457170,6212,457170
116,538,457170,6212,457170
116,538,457760,6212,457760
116,538,458570,6212,458570
116,538,459040,6212,459040
117,546,460040,6212,460040
117,546,460850,6212,460850
117,546,461660,6212,461660
117,546,462310,6212,462310
117,546,462310,6212,462310
117,546,462540,6212,462540
117,546,463190,6212,463190
117,546,464190,6212,464190
117,546,465000,6212,465000
117,546,465810,6212,465810
118,548,466810,6212,466810
118,548,467280,6212,467280
119,550,468090,6212,468090
119,550,469090,6212,469090
119,550,469090,6212,469090
119,550,469090,6212,469090
120,552,469740,6212,469740
120,552,470210,6212,470210
120,552,470680,6212,470680
121,556,471490,6212,471490
121,556,471810,6212,471810
121,556,471810,6212,471810
121,556,472130,6212,472130
121,556,473130,6212,473130
121,556,473450,6212,473450
121,556,474260,6212,474260
121,556,474730,6212,474730
121,556,475730,6212,475730
122,558,476540,6212,476540
