ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9a36-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
226784.78,97.9,84.83,223539.97,96.49
226784.78,97.9,84.83,223539.97,96.49
226784.78,97.9,84.83,223539.97,96.49
226784.78,97.9,84.83,223563.56,96.51
226784.78,97.9,84.83,223563.56,96.51
226784.78,97.9,84.83,223563.56,96.51
226784.78,97.9,84.83,223563.56,96.51
226784.78,97.9,84.83,223563.81,96.51
226784.78,97.9,84.83,223563.81,96.51
226784.78,97.9,84.83,223563.81,96.51
226784.78,97.9,84.83,223563.81,96.51
226784.78,97.9,84.83,223563.81,96.51
226784.78,97.9,84.83,223563.81,96.51
226784.78,97.9,84.83,223563.81,96.51
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226784.78,97.9,84.83,223552.09,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223447.71,96.5
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223419.48,96.49
226676.05,97.9,84.83,223450.51,96.5
226676.05,97.9,84.83,223450.51,96.5
226676.05,97.9,84.83,223463.47,96.51
226676.05,97.9,84.83,223463.47,96.51
226676.05,97.9,84.83,223463.47,96.51
226676.05,97.9,84.83,223463.47,96.51
226676.05,97.9,84.83,223463.47,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223459.37,96.51
226676.05,97.9,84.83,223559.81,96.55
226676.05,97.9,84.83,223559.81,96.55
226676.05,97.9,84.83,223559.81,96.55
226676.05,97.9,84.83,223559.81,96.55
226676.05,97.9,84.83,223559.81,96.55
226676.05,97.9,84.83,223559.81,96.55
226676.05,97.9,84.83,223541.26,96.54
226676.05,97.9,84.83,223522.75,96.53
226676.05,97.9,84.83,223522.75,96.53
226676.05,97.9,84.83,223522.75,96.53
226676.05,97.9,84.83,223522.75,96.53
226676.05,97.9,84.83,223522.75,96.53
226676.05,97.9,84.83,223522.75,96.53
226676.05,97.9,84.83,223522.75,96.53
226676.05,97.9,84.83,223522.75,96.53
226676.05,97.9,84.83,223585.57,96.56
226676.05,97.9,84.83,223585.57,96.56
226676.05,97.9,84.83,223585.57,96.56
226676.05,97.9,84.83,223585.57,96.56
226676.05,97.9,84.83,223585.57,96.56
226676.05,97.9,84.83,223585.57,96.56
226676.05,97.9,84.83,223585.57,96.56
226676.05,97.9,84.83,223585.57,96.56
226676.05,97.9,84.83,223585.57,96.56
226676.05,97.9,84.83,223605.86,96.57
226676.05,97.9,84.83,223605.86,96.57
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226676.05,97.9,84.83,223582.19,96.56
226626.05,97.89,84.83,223532.19,96.56
226626.05,97.89,84.83,223532.95,96.56
226626.05,97.89,84.83,223532.95,96.56
226626.05,97.89,84.83,223532.95,96.56
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226626.05,97.89,84.83,223558.74,96.57
226375.58,97.9,84.84,223311.61,96.58
226375.58,97.9,84.84,223311.61,96.58
226375.58,97.9,84.84,223311.61,96.58
226375.58,97.9,84.84,223311.61,96.58
226375.58,97.9,84.84,223311.61,96.58
226375.58,97.9,84.84,223311.61,96.58
226375.58,97.9,84.84,223311.61,96.58
226375.58,97.9,84.84,223311.61,96.58
226375.58,97.9,84.84,223295.83,96.57
226375.58,97.9,84.84,223295.83,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226375.58,97.9,84.84,223295.89,96.57
226328.12,97.9,84.84,223257.12,96.57
226328.12,97.9,84.84,223257.12,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223148.39,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223146.93,96.57
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
226219.39,97.9,84.84,223164.37,96.58
225997.52,97.9,84.84,222941.44,96.58
225997.52,97.9,84.84,222941.44,96.58
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225997.52,97.9,84.84,223020.55,96.61
225838.79,97.9,84.84,222870.01,96.61
225838.79,97.9,84.84,222870.01,96.61
225838.79,97.9,84.84,222870.01,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225838.79,97.9,84.84,222870.04,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.13,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225680.06,97.9,84.84,222707.4,96.61
225523.86,97.9,84.84,222551.41,96.61
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225523.86,97.9,84.84,222573.6,96.62
225413.86,97.9,84.84,222463.6,96.62
225413.86,97.9,84.84,222463.6,96.62
225413.86,97.9,84.84,222463.6,96.62
225413.86,97.9,84.84,222463.6,96.62
225413.86,97.9,84.84,222463.6,96.62
225413.86,97.9,84.84,222463.6,96.62
225413.86,97.9,84.84,222463.6,96.62
225413.86,97.9,84.84,222463.6,96.62
225413.86,97.9,84.84,222463.6,96.62
225413.86,97.9,84.84,222463.65,96.62
225413.86,97.9,84.84,222463.65,96.62
225413.86,97.9,84.84,222443.41,96.61
225413.86,97.9,84.84,222443.41,96.61
225413.86,97.9,84.84,222443.41,96.61
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225413.86,97.9,84.84,222459.77,96.62
225255.13,97.9,84.83,222301.04,96.61
225255.13,97.9,84.83,222301.04,96.61
225255.13,97.9,84.83,222301.04,96.61
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.67,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222323.86,96.62
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
225255.13,97.9,84.83,222326.43,96.63
