ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a7bf-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
475226.01,75.51,49.54,419042.32,66.59
474964.93,75.59,49.62,419016.58,66.69
474773.33,75.68,49.71,419332.55,66.85
475264.67,75.82,49.85,419836.31,66.98
475156.36,75.81,49.84,419729.31,66.97
474923.83,75.9,49.93,419733.77,67.08
474506.57,75.93,49.96,419557.75,67.14
474430.32,76.02,50.05,419537.2,67.22
474228.52,76.01,50.04,419291.11,67.21
474290.96,76.1,50.13,419272.57,67.27
474444.85,76.19,50.22,419300.22,67.34
474446.55,76.19,50.22,419306.72,67.34
474446.55,76.19,50.22,419306.72,67.34
474185.47,76.27,50.3,419277.64,67.44
474185.47,76.27,50.3,419277.64,67.44
473919.75,76.35,50.38,419813.84,67.64
473919.75,76.35,50.38,419813.84,67.64
473919.75,76.35,50.38,419813.84,67.64
473654.03,76.43,50.46,419828.89,67.75
473576.62,76.52,50.55,420393.47,67.93
473344.09,76.61,50.64,420393.76,68.04
473267.83,76.7,50.73,420374.37,68.12
473003.28,76.78,50.81,420357.42,68.23
473003.28,76.78,50.81,420357.42,68.23
473181.74,76.87,50.9,420386.39,68.29
473181.74,76.87,50.9,420386.39,68.29
473108.98,76.95,50.99,420377.73,68.38
472725.95,76.95,50.98,420353.92,68.43
472460.23,77.03,51.06,420667.95,68.59
472460.23,77.03,51.06,420667.95,68.59
472253.02,77.03,51.06,420309.0,68.56
472430.32,77.12,51.15,420439.95,68.63
472352.91,77.21,51.24,421019.68,68.82
472120.37,77.29,51.33,421009.87,68.93
472120.37,77.29,51.33,421028.67,68.93
471855.82,77.38,51.41,421005.74,69.04
471591.26,77.46,51.49,421287.86,69.2
471653.7,77.55,51.59,421215.75,69.26
471270.68,77.55,51.58,420817.94,69.25
470932.22,77.54,51.57,420616.28,69.26
470699.43,77.63,51.66,421886.04,69.58
470825.32,77.78,51.81,421946.03,69.71
470592.78,77.87,51.9,421936.41,69.82
470592.78,77.87,51.9,421936.41,69.82
470664.46,78.01,52.05,421722.07,69.9
470295.41,78.0,52.03,421353.6,69.88
470357.85,78.09,52.13,421398.54,69.96
470536.32,78.18,52.22,421364.34,70.01
470536.32,78.18,52.22,421364.34,70.01
470536.32,78.18,52.22,421364.34,70.01
470271.76,78.27,52.3,421350.07,70.13
469888.74,78.27,52.3,421323.55,70.18
469888.74,78.27,52.3,421323.55,70.18
469627.66,78.35,52.39,422523.57,70.5
469436.06,78.45,52.49,422026.92,70.53
469436.06,78.45,52.49,422026.92,70.53
469848.56,78.65,52.69,422710.07,70.76
469616.02,78.75,52.78,422712.16,70.88
469351.47,78.83,52.87,422683.74,71.0
469351.47,78.83,52.87,422683.74,71.0
469351.47,78.83,52.87,422683.74,71.0
469351.47,78.83,52.87,422683.74,71.0
469197.54,78.83,52.86,422524.91,70.99
468932.98,78.92,52.95,422686.98,71.14
468668.42,79.01,53.04,422517.73,71.23
468668.42,79.01,53.04,422517.73,71.23
468668.42,79.01,53.04,422517.73,71.23
468407.35,79.1,53.13,422656.91,71.37
468348.79,79.19,53.23,423113.33,71.55
468152.66,79.3,53.33,422751.51,71.61
467800.19,79.37,53.4,422683.92,71.72
468010.68,79.47,53.5,422688.43,71.77
467627.65,79.47,53.5,422655.53,71.83
467627.65,79.47,53.5,422655.53,71.83
467363.09,79.56,53.59,422721.24,71.96
467541.56,79.65,53.69,422680.23,72.01
467277.0,79.74,53.78,422644.97,72.13
467277.0,79.74,53.78,422644.97,72.13
467015.93,79.83,53.87,423874.49,72.46
466957.37,79.94,53.97,423316.1,72.46
466761.24,80.04,54.07,423133.66,72.56
466761.24,80.04,54.07,423133.66,72.56
466463.86,80.13,54.16,423387.49,72.73
466231.33,80.22,54.26,423378.45,72.85
466231.33,80.22,54.26,423378.45,72.85
466293.77,80.32,54.36,423356.19,72.93
466293.77,80.32,54.36,423356.19,72.93
466217.52,80.42,54.46,423417.38,73.04
465952.96,80.52,54.55,423377.33,73.16
466134.91,80.61,54.65,423352.75,73.21
466134.91,80.61,54.65,423352.75,73.21
465869.19,80.71,54.74,423820.41,73.42
465486.17,80.71,54.74,423478.44,73.42
465229.87,80.8,54.84,423413.42,73.54
465143.03,80.9,54.94,424087.79,73.76
464910.5,81.0,55.04,424088.08,73.89
464834.25,81.1,55.14,424068.68,73.99
465012.71,81.2,55.24,424053.91,74.05
464748.15,81.3,55.33,424087.63,74.18
464365.13,81.29,55.33,424052.51,74.24
464104.06,81.39,55.43,424296.84,74.41
463838.34,81.49,55.53,424237.88,74.53
463838.34,81.49,55.53,424260.8,74.54
463582.05,81.59,55.62,424158.61,74.65
463582.05,81.59,55.62,424158.61,74.65
463582.05,81.59,55.62,424158.61,74.65
463307.37,81.68,55.72,424301.41,74.8
463517.85,81.79,55.83,424305.92,74.87
463441.6,81.89,55.93,424284.5,74.97
463177.04,81.99,56.03,424367.91,75.12
463177.04,81.99,56.03,424351.52,75.12
462912.49,82.09,56.13,424279.07,75.24
462912.49,82.09,56.13,424296.37,75.24
462914.45,82.09,56.13,424301.03,75.24
462707.23,82.08,56.12,424040.42,75.22
462324.21,82.08,56.12,424006.06,75.28
462063.14,82.18,56.22,424504.54,75.5
462063.14,82.18,56.22,424504.54,75.5
461797.42,82.28,56.32,424134.11,75.57
461720.01,82.39,56.43,424052.73,75.67
461454.29,82.49,56.53,424424.12,75.87
461548.75,82.6,56.64,424423.54,75.96
461284.19,82.7,56.74,424392.82,76.09
461284.19,82.7,56.74,424392.82,76.09
461207.94,82.81,56.85,424445.37,76.21
461207.94,82.81,56.85,424445.37,76.21
460943.38,82.91,56.95,424390.26,76.33
460682.31,83.01,57.05,424387.78,76.47
460416.59,83.11,57.15,424891.47,76.7
460339.18,83.22,57.26,424984.08,76.83
460042.18,83.22,57.26,424461.84,76.78
460042.18,83.22,57.26,424461.84,76.78
460103.46,83.32,57.37,425098.66,76.99
459773.81,83.32,57.36,424789.46,76.98
459615.04,83.32,57.36,424630.95,76.97
459833.89,83.43,57.47,424629.41,77.04
459569.33,83.53,57.57,424600.43,77.17
459569.33,83.53,57.57,424600.43,77.17
459493.08,83.64,57.68,424644.23,77.3
459228.52,83.74,57.78,424606.92,77.43
458967.45,83.85,57.89,424592.89,77.57
458967.45,83.85,57.89,424592.89,77.57
458701.73,83.95,58.0,424948.33,77.78
458817.26,84.06,58.11,424704.72,77.81
458817.26,84.06,58.11,424704.72,77.81
458817.26,84.06,58.11,424704.72,77.81
458660.83,84.06,58.1,424560.45,77.81
458395.11,84.17,58.21,425446.22,78.12
458013.72,84.17,58.21,425029.57,78.11
458224.21,84.28,58.32,425034.52,78.18
457959.65,84.39,58.43,424999.01,78.31
457959.65,84.39,58.43,424999.01,78.31
457576.63,84.39,58.43,425097.82,78.4
457312.07,84.5,58.54,425054.7,78.54
457312.07,84.5,58.54,425054.7,78.54
457104.86,84.49,58.54,424808.9,78.52
457108.24,84.49,58.54,424847.86,78.53
457031.99,84.61,58.65,424866.65,78.65
456770.92,84.72,58.76,424992.44,78.82
456524.05,84.83,58.87,425082.89,78.99
456437.21,84.94,58.98,425409.32,79.17
456163.0,85.05,59.09,425201.95,79.27
455930.46,85.16,59.21,425206.41,79.42
456108.93,85.27,59.31,425180.21,79.49
456108.93,85.27,59.31,425180.21,79.49
455844.37,85.38,59.42,425218.54,79.64
455844.37,85.38,59.42,425218.54,79.64
455461.35,85.38,59.43,425190.05,79.71
455385.1,85.5,59.54,425167.88,79.83
455124.03,85.61,59.66,425163.89,79.98
455124.03,85.61,59.66,425146.64,79.97
454858.31,85.72,59.77,425518.54,80.19
454602.01,85.84,59.88,425226.07,80.29
454602.01,85.84,59.88,425226.07,80.29
454326.87,85.95,59.99,425374.79,80.47
453985.61,85.94,59.99,425071.49,80.47
453753.07,86.06,60.11,425066.29,80.62
453931.54,86.17,60.22,425041.02,80.69
453855.29,86.29,60.34,425092.32,80.82
453855.29,86.29,60.34,425092.32,80.82
453472.27,86.29,60.34,425063.88,80.89
453472.27,86.29,60.34,425063.88,80.89
453472.27,86.29,60.34,425045.1,80.88
453472.5,86.29,60.34,425045.46,80.88
453650.97,86.4,60.45,425019.78,80.95
453389.9,86.52,60.57,425771.13,81.25
453006.87,86.52,60.57,425537.62,81.28
453006.87,86.52,60.57,425537.62,81.28
453245.04,86.68,60.72,425446.35,81.36
454085.23,86.92,60.96,427183.19,81.77
454295.71,87.03,61.08,427188.15,81.84
453912.69,87.04,61.09,427158.34,81.91
453648.13,87.16,61.2,427211.45,82.08
453383.58,87.27,61.32,427171.91,82.23
453307.32,87.39,61.44,427142.88,82.35
453046.25,87.51,61.56,427287.96,82.54
452780.53,87.63,61.68,427243.27,82.69
452957.84,87.75,61.79,427201.71,82.76
452732.37,87.76,61.8,427762.66,82.92
452645.53,87.88,61.93,427758.14,83.05
452412.99,88.0,62.05,427762.6,83.21
452412.99,88.0,62.05,427762.6,83.21
452412.99,88.0,62.05,427780.98,83.21
452475.43,88.13,62.17,427748.35,83.31
452475.43,88.13,62.17,427726.06,83.31
452475.43,88.13,62.17,427726.06,83.31
452537.87,88.25,62.3,427817.74,83.43
452461.62,88.37,62.42,427768.86,83.55
452461.62,88.37,62.42,427768.86,83.55
452461.62,88.37,62.42,427768.86,83.55
452461.62,88.37,62.42,427768.86,83.55
452200.55,88.5,62.55,427747.49,83.71
451934.83,88.62,62.67,428644.86,84.05
452169.08,88.75,62.8,428974.6,84.19
451902.86,88.87,62.92,429090.39,84.38
451670.33,89.0,63.05,429085.36,84.55
451670.33,89.0,63.05,429109.54,84.55
451670.33,89.0,63.05,429109.54,84.55
451516.51,89.01,63.06,428903.29,84.55
451251.95,89.13,63.18,428875.58,84.71
450987.39,89.25,63.31,428903.93,84.88
450722.83,89.38,63.43,428879.87,85.05
450461.76,89.51,63.56,429066.14,85.25
450196.04,89.63,63.68,428984.62,85.41
450480.59,89.74,63.8,429443.32,85.55
450205.44,89.87,63.92,429323.18,85.7
450161.21,90.01,64.06,429332.47,85.84
450161.21,90.01,64.06,429332.47,85.84
449873.09,90.01,64.06,429031.58,85.84
449796.84,90.14,64.19,429010.96,85.97
449796.84,90.14,64.19,429010.96,85.97
449796.84,90.14,64.19,429013.37,85.97
449464.13,90.15,64.21,428748.68,86.0
449199.58,90.28,64.33,428724.73,86.17
448935.02,90.41,64.46,428742.79,86.34
448935.02,90.41,64.46,428742.79,86.34
448935.02,90.41,64.46,428742.79,86.34
448673.95,90.54,64.59,428720.14,86.51
448408.23,90.67,64.72,429048.96,86.76
448469.51,90.8,64.85,429036.54,86.87
448469.51,90.8,64.85,429036.54,86.87
448469.51,90.8,64.85,429036.54,86.87
448203.79,90.93,64.98,429403.17,87.12
447971.25,91.07,65.12,429407.63,87.3
447971.25,91.07,65.12,429407.63,87.3
447706.69,91.2,65.25,429384.42,87.47
447442.13,91.33,65.39,429366.34,87.64
447628.96,91.46,65.51,429409.95,87.73
447556.19,91.59,65.65,429383.35,87.87
447556.19,91.59,65.65,429383.35,87.87
447556.19,91.59,65.65,429383.35,87.87
447174.81,91.6,65.66,429362.68,87.96
447372.85,91.73,65.78,429937.36,88.15
447295.44,91.86,65.92,429935.63,88.3
447029.72,92.0,66.05,430064.13,88.51
446797.18,92.14,66.19,430054.32,88.69
446532.63,92.28,66.33,430216.92,88.9
446257.17,92.29,66.34,430135.17,88.96
446435.64,92.42,66.47,430046.4,89.02
446175.73,92.55,66.61,430011.66,89.2
445910.01,92.69,66.75,430889.11,89.57
445910.01,92.69,66.75,430889.11,89.57
445910.01,92.69,66.75,430889.11,89.57
445718.4,92.84,66.9,430657.08,89.71
446180.57,93.03,67.09,431326.26,89.93
445948.03,93.18,67.23,431330.72,90.12
445683.47,93.32,67.37,431293.54,90.3
445418.91,93.46,67.51,431327.46,90.5
444793.22,93.52,67.58,430810.71,90.58
444528.66,93.66,67.72,430778.59,90.77
444295.87,93.81,67.87,430993.89,91.0
444082.7,93.97,68.02,431668.1,91.34
443850.16,94.12,68.17,431664.67,91.53
444359.45,94.32,68.38,431829.46,91.66
444052.45,94.32,68.38,431525.59,91.66
444052.45,94.32,68.38,431551.12,91.66
444114.89,94.46,68.52,431523.25,91.78
443971.06,94.54,68.6,431421.8,91.87
443706.5,94.69,68.75,431606.69,92.11
443291.45,94.72,68.78,431192.23,92.13
443215.2,94.87,68.93,431027.66,92.26
442954.13,95.01,69.07,431023.86,92.45
443131.43,95.15,69.21,431693.04,92.69
442834.44,95.15,69.21,431361.33,92.68
442834.44,95.15,69.21,431383.77,92.69
442647.61,95.31,69.37,431311.11,92.87
442415.07,95.47,69.53,431306.88,93.07
442118.77,95.61,69.67,431721.94,93.36
442118.77,95.61,69.67,431721.94,93.36
441839.13,95.62,69.68,431429.52,93.36
441574.57,95.77,69.83,431401.4,93.56
441576.26,95.77,69.83,431422.76,93.57
441576.26,95.77,69.83,431404.54,93.56
441500.01,95.92,69.98,431447.76,93.74
441752.14,96.05,70.11,431405.35,93.8
441491.07,96.2,70.27,431399.32,94.01
441491.07,96.2,70.27,431419.52,94.01
441346.34,96.22,70.28,431664.19,94.11
441080.62,96.37,70.43,431590.85,94.3
441003.21,96.53,70.59,431475.62,94.44
440737.49,96.68,70.74,432148.83,94.8
440737.49,96.68,70.74,432148.83,94.8
440504.95,96.84,70.9,432153.29,95.01
440683.42,96.98,71.04,432127.09,95.1
440418.86,97.14,71.2,432270.23,95.34
440418.86,97.14,71.2,432270.23,95.34
440418.86,97.14,71.2,432252.93,95.34
440420.82,97.14,71.2,432274.29,95.34
440027.8,97.15,71.22,432115.78,95.41
439951.55,97.31,71.37,432330.3,95.63
439878.78,97.47,71.53,432176.27,95.76
439878.78,97.47,71.53,432176.27,95.76
440056.09,97.61,71.67,432112.35,95.85
440056.09,97.61,71.67,432112.35,95.85
440056.09,97.61,71.67,432112.35,95.85
439790.37,97.77,71.83,432808.27,96.22
439524.65,97.93,71.99,432871.22,96.44
439292.11,98.09,72.16,432871.51,96.66
439088.64,98.1,72.16,432617.35,96.65
439088.64,98.1,72.16,432617.35,96.65
438824.08,98.26,72.32,432584.84,96.86
438441.06,98.28,72.34,432281.72,96.9
438441.06,98.28,72.34,432281.72,96.9
438176.5,98.44,72.5,432311.71,97.12
437911.94,98.6,72.66,432288.72,97.33
438102.25,98.75,72.81,432275.34,97.43
437836.53,98.91,72.97,432420.36,97.68
437570.81,99.07,73.14,432420.31,97.91
437305.09,99.24,73.3,432704.84,98.19
437305.09,99.24,73.3,432704.84,98.19
437305.09,99.24,73.3,432704.84,98.19
437305.09,99.24,73.3,432704.84,98.19
437305.09,99.24,73.3,432704.84,98.19
437305.09,99.24,73.3,432704.84,98.19
437305.09,99.24,73.3,432704.84,98.19
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432326.62,98.21
436923.71,99.26,73.32,432303.35,98.21
436923.71,99.26,73.32,432325.65,98.21
436923.71,99.26,73.32,432325.65,98.21
436923.71,99.26,73.32,432325.65,98.21
436923.71,99.26,73.32,432325.65,98.21
436923.71,99.26,73.32,432325.65,98.21
436923.71,99.26,73.32,432325.65,98.21
436923.71,99.26,73.32,432325.65,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432310.46,98.21
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432293.03,98.2
436923.71,99.26,73.32,432312.43,98.21
436923.71,99.26,73.32,432312.43,98.21
436923.71,99.26,73.32,432312.43,98.21
436923.71,99.26,73.32,432312.43,98.21
436923.71,99.26,73.32,432312.43,98.21
436923.71,99.26,73.32,432312.43,98.21
436923.71,99.26,73.32,432312.43,98.21
436923.71,99.26,73.32,432312.43,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436923.71,99.26,73.32,432331.09,98.21
436707.06,99.26,73.32,432157.72,98.22
436707.06,99.26,73.32,432157.72,98.22
436707.06,99.26,73.32,432157.72,98.22
436707.06,99.26,73.32,432157.72,98.22
436707.06,99.26,73.32,432157.72,98.22
436707.06,99.26,73.32,432118.43,98.21
436707.06,99.26,73.32,432118.43,98.21
436707.06,99.26,73.32,432118.43,98.21
436707.06,99.26,73.32,432118.43,98.21
436710.45,99.26,73.32,432131.97,98.22
436715.53,99.26,73.32,432179.22,98.23
436715.53,99.26,73.32,432179.22,98.23
436715.53,99.26,73.32,432179.22,98.23
436715.53,99.26,73.32,432179.22,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.53,99.26,73.32,432179.91,98.23
436715.99,99.26,73.32,432180.95,98.23
436557.68,99.26,73.32,432023.53,98.23
436557.68,99.26,73.32,432023.53,98.23
436557.68,99.26,73.32,432001.51,98.22
436401.36,99.26,73.32,431846.24,98.22
436401.36,99.26,73.32,431846.24,98.22
436401.36,99.26,73.32,431846.24,98.22
436401.36,99.26,73.32,431846.24,98.22
436401.36,99.26,73.32,431846.24,98.22
436401.36,99.26,73.32,431870.56,98.23
436401.36,99.26,73.32,431870.56,98.23
436401.36,99.26,73.32,431870.56,98.23
436401.36,99.26,73.32,431870.56,98.23
436401.36,99.26,73.32,431870.56,98.23
436401.36,99.26,73.32,431870.56,98.23
436401.36,99.26,73.32,431870.56,98.23
436243.33,99.26,73.32,431712.56,98.23
436243.33,99.26,73.32,431712.56,98.23
436243.33,99.26,73.32,431712.56,98.23
436243.33,99.26,73.32,431712.56,98.23
436243.33,99.26,73.32,431712.56,98.23
436243.33,99.26,73.32,431705.47,98.23
436245.29,99.26,73.32,431707.7,98.23
436245.29,99.26,73.32,431707.7,98.23
436245.29,99.26,73.32,431707.7,98.23
436245.29,99.26,73.32,431707.7,98.23
436087.5,99.26,73.32,431549.07,98.23
436087.5,99.26,73.32,431549.07,98.23
436089.46,99.26,73.32,431560.32,98.23
436089.46,99.26,73.32,431560.32,98.23
436089.46,99.26,73.32,431560.32,98.23
436089.46,99.26,73.32,431560.32,98.23
436089.46,99.26,73.32,431560.32,98.23
436089.46,99.26,73.32,431560.32,98.23
436089.46,99.26,73.32,431560.32,98.23
436089.46,99.26,73.32,431584.05,98.23
436089.46,99.26,73.32,431584.05,98.23
436089.46,99.26,73.32,431584.05,98.23
436089.93,99.26,73.32,431587.3,98.24
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431565.9,98.23
436089.93,99.26,73.32,431590.33,98.24
436089.93,99.26,73.32,431590.33,98.24
436089.93,99.26,73.32,431590.33,98.24
436089.93,99.26,73.32,431590.33,98.24
436089.93,99.26,73.32,431590.33,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436090.39,99.26,73.32,431592.05,98.24
436092.36,99.26,73.32,431594.01,98.24
436092.36,99.26,73.32,431594.01,98.24
436092.36,99.26,73.32,431594.01,98.24
436092.36,99.26,73.32,431594.01,98.24
435774.4,99.26,73.32,431274.75,98.24
435774.4,99.26,73.32,431274.75,98.24
435774.4,99.26,73.32,431274.75,98.24
435774.4,99.26,73.32,431274.75,98.24
435774.4,99.26,73.32,431274.75,98.24
435774.4,99.26,73.32,431274.75,98.24
435774.4,99.26,73.32,431274.75,98.24
435774.4,99.26,73.32,431274.75,98.24
