ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
1327553.4,99.09,85.52,1313967.53,98.07
1327553.4,99.09,85.52,1313967.53,98.07
1327344.17,99.09,85.52,1313687.28,98.07
1327344.17,99.09,85.52,1313687.28,98.07
1327154.67,99.09,85.52,1313551.84,98.07
1327154.67,99.09,85.52,1313551.84,98.07
1327156.79,99.09,85.52,1313788.49,98.09
1327156.79,99.09,85.52,1313788.49,98.09
1327195.1,99.09,85.53,1314008.34,98.11
1327195.1,99.09,85.53,1314008.34,98.11
1327195.1,99.09,85.53,1314008.34,98.11
1327195.1,99.09,85.53,1314064.06,98.11
1327195.1,99.09,85.53,1314064.06,98.11
1326893.74,99.1,85.53,1313676.27,98.11
1326893.74,99.1,85.53,1313710.65,98.11
1326893.74,99.1,85.53,1313710.65,98.11
1326786.55,99.1,85.53,1313645.69,98.12
1326786.55,99.1,85.53,1313645.69,98.12
1326526.62,99.1,85.54,1313346.8,98.12
1326526.62,99.1,85.54,1313346.8,98.12
1326526.62,99.1,85.54,1313346.8,98.12
1326282.68,99.11,85.54,1313062.9,98.12
1326282.68,99.11,85.54,1313062.9,98.12
1326282.68,99.11,85.54,1313062.9,98.12
1326282.68,99.11,85.54,1313062.9,98.12
1326282.68,99.11,85.54,1313062.9,98.12
1326282.68,99.11,85.54,1313062.9,98.12
1326282.68,99.11,85.54,1313062.9,98.12
1326104.14,99.12,85.55,1312787.93,98.12
1325976.47,99.13,85.56,1312734.61,98.14
1325762.4,99.13,85.56,1312429.87,98.13
1325762.4,99.13,85.56,1312429.87,98.13
1325502.47,99.13,85.56,1312077.94,98.13
1325244.52,99.13,85.57,1311790.2,98.13
1325137.33,99.13,85.57,1311715.45,98.13
1325137.33,99.13,85.57,1311715.45,98.13
1325137.33,99.13,85.57,1311715.45,98.13
1324924.56,99.14,85.57,1311522.61,98.13
1324879.29,99.14,85.57,1311523.63,98.14
1324879.29,99.14,85.57,1311523.63,98.14
1324879.29,99.14,85.57,1311523.63,98.14
1324879.29,99.14,85.57,1311523.63,98.14
1324879.29,99.14,85.57,1311523.63,98.14
1324879.29,99.14,85.57,1311523.63,98.14
1324879.29,99.14,85.57,1311523.63,98.14
1324739.3,99.14,85.57,1311380.91,98.14
1324739.3,99.14,85.57,1311380.91,98.14
1324479.37,99.14,85.58,1311112.67,98.14
1324479.37,99.14,85.58,1311112.67,98.14
1324322.18,99.14,85.58,1310985.77,98.14
1324322.18,99.14,85.58,1311009.06,98.14
1324322.18,99.14,85.58,1311009.06,98.14
1324322.18,99.14,85.58,1311179.65,98.16
1324322.18,99.14,85.58,1311179.65,98.16
1324322.18,99.14,85.58,1311179.65,98.16
1324322.18,99.14,85.58,1311179.65,98.16
1324322.18,99.14,85.58,1311152.45,98.16
1324322.18,99.14,85.58,1311152.45,98.16
1324322.18,99.14,85.58,1311152.45,98.16
1324322.18,99.14,85.58,1311152.45,98.16
1324322.18,99.14,85.58,1311152.45,98.16
1324322.18,99.14,85.58,1311177.3,98.16
1324322.18,99.14,85.58,1311177.3,98.16
1324322.18,99.14,85.58,1311217.94,98.16
1324175.43,99.15,85.58,1311130.98,98.17
1324175.43,99.15,85.58,1311130.98,98.17
1324175.43,99.15,85.58,1311130.98,98.17
1324175.43,99.15,85.58,1311130.98,98.17
1324175.43,99.15,85.58,1311130.98,98.17
1324175.43,99.15,85.58,1311130.98,98.17
1324175.43,99.15,85.58,1311130.98,98.17
1324175.43,99.15,85.58,1311130.98,98.17
1323915.5,99.15,85.58,1311181.46,98.2
1323745.57,99.16,85.59,1311295.15,98.22
1323745.57,99.16,85.59,1311295.15,98.22
1323716.84,99.16,85.59,1311260.12,98.22
1323399.52,99.16,85.59,1310966.51,98.23
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1323187.52,99.16,85.59,1310712.84,98.22
1322927.59,99.16,85.6,1310892.62,98.26
1322927.59,99.16,85.6,1310892.62,98.26
1322641.07,99.17,85.6,1310353.01,98.25
1322431.84,99.17,85.6,1310215.89,98.25
1322431.84,99.17,85.6,1310215.89,98.25
1322503.03,99.18,85.61,1310479.77,98.27
1322503.03,99.18,85.61,1310479.77,98.27
1322243.1,99.18,85.61,1310525.23,98.3
1322243.1,99.18,85.61,1310525.23,98.3
1322243.1,99.18,85.61,1310578.62,98.3
1322243.1,99.18,85.61,1310578.62,98.3
1322243.1,99.18,85.61,1310578.62,98.3
1322040.8,99.18,85.62,1310424.48,98.31
1322040.8,99.18,85.62,1310424.48,98.31
1322040.8,99.18,85.62,1310424.48,98.31
1321841.57,99.18,85.62,1310222.77,98.31
1321841.57,99.18,85.62,1310222.77,98.31
1321841.57,99.18,85.62,1310222.77,98.31
1321841.57,99.18,85.62,1310222.77,98.31
1321841.57,99.18,85.62,1310222.77,98.31
1321841.57,99.18,85.62,1310222.77,98.31
1321841.57,99.18,85.62,1310222.77,98.31
1321592.43,99.19,85.62,1310139.21,98.33
1321592.43,99.19,85.62,1310139.21,98.33
1321422.5,99.19,85.63,1309831.53,98.32
1321422.5,99.19,85.63,1309831.53,98.32
1321124.82,99.2,85.63,1309537.82,98.33
1321124.82,99.2,85.63,1309537.82,98.33
1321124.82,99.2,85.63,1309537.82,98.33
1321124.82,99.2,85.63,1309537.82,98.33
1321124.82,99.2,85.63,1309537.82,98.33
1321142.26,99.2,85.63,1309541.29,98.33
1321142.26,99.2,85.63,1309535.63,98.33
1321142.26,99.2,85.63,1309535.63,98.33
1321142.26,99.2,85.63,1309535.63,98.33
1321142.26,99.2,85.63,1309535.63,98.33
1321142.26,99.2,85.63,1309535.63,98.33
1320842.75,99.2,85.64,1308936.78,98.31
1320842.75,99.2,85.64,1308934.55,98.31
1320633.52,99.21,85.64,1308681.4,98.31
1320588.82,99.21,85.64,1308634.67,98.31
1320588.82,99.21,85.64,1308634.67,98.31
1320588.82,99.21,85.64,1308634.67,98.31
1320588.82,99.21,85.64,1308634.67,98.31
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308599.4,98.32
1320431.63,99.21,85.64,1308626.28,98.32
1320431.63,99.21,85.64,1308626.28,98.32
1320431.63,99.21,85.64,1308626.28,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1320114.55,99.21,85.64,1308286.35,98.32
1319854.62,99.21,85.64,1308238.41,98.34
1319594.7,99.21,85.65,1307909.88,98.34
1319300.75,99.22,85.65,1307626.62,98.34
1319300.75,99.22,85.65,1307626.62,98.34
1319040.83,99.22,85.66,1307254.57,98.34
1319040.83,99.22,85.66,1307289.67,98.34
1319040.83,99.22,85.66,1307289.67,98.34
1318828.89,99.23,85.67,1307008.55,98.34
1318828.89,99.23,85.67,1306991.36,98.34
1318828.89,99.23,85.67,1306991.36,98.34
1318828.89,99.23,85.67,1306991.36,98.34
1318828.89,99.23,85.67,1306991.36,98.34
1318828.89,99.23,85.67,1306938.81,98.34
1318568.96,99.24,85.67,1306636.37,98.34
1318568.96,99.24,85.67,1306636.37,98.34
1318568.96,99.24,85.67,1306636.37,98.34
1318359.73,99.24,85.67,1306501.39,98.35
1318359.73,99.24,85.67,1306501.39,98.35
1318101.52,99.24,85.68,1306227.61,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306255.56,98.35
1318101.52,99.24,85.68,1306215.87,98.35
1318101.52,99.24,85.68,1306215.87,98.35
1318101.52,99.24,85.68,1306215.87,98.35
1318101.52,99.24,85.68,1306215.87,98.35
1317944.33,99.24,85.68,1306153.65,98.35
1317944.33,99.24,85.68,1306176.46,98.36
1317944.33,99.24,85.68,1306176.46,98.36
1317740.25,99.24,85.68,1305979.83,98.36
1317740.25,99.24,85.68,1305979.83,98.36
1317740.25,99.24,85.68,1305979.83,98.36
1317740.25,99.24,85.68,1305979.83,98.36
1317740.25,99.24,85.68,1305979.83,98.36
1317740.25,99.24,85.68,1305979.83,98.36
1317556.05,99.25,85.68,1305772.99,98.36
1317296.12,99.25,85.68,1305828.48,98.39
1317296.12,99.25,85.68,1305828.48,98.39
1317083.35,99.25,85.68,1305455.77,98.37
1316767.78,99.25,85.69,1305151.97,98.38
1316767.78,99.25,85.69,1305151.97,98.38
1316767.78,99.25,85.69,1305151.97,98.38
1316573.58,99.25,85.69,1304977.34,98.38
1316573.58,99.25,85.69,1304977.34,98.38
1316573.58,99.25,85.69,1304977.34,98.38
1316573.58,99.25,85.69,1304977.34,98.38
1316466.38,99.25,85.69,1304962.85,98.39
1316466.38,99.25,85.69,1304962.85,98.39
1316466.38,99.25,85.69,1304962.85,98.39
1316466.38,99.25,85.69,1304962.85,98.39
1316466.38,99.25,85.69,1304962.85,98.39
1316466.38,99.25,85.69,1304962.85,98.39
1316466.38,99.25,85.69,1304962.85,98.39
1316466.38,99.25,85.69,1304962.85,98.39
1316466.38,99.25,85.69,1304962.85,98.39
1316244.62,99.26,85.69,1304706.0,98.39
1316244.62,99.26,85.69,1304706.0,98.39
1316244.62,99.26,85.69,1304706.0,98.39
1316244.62,99.26,85.69,1304837.19,98.4
1316244.62,99.26,85.69,1304837.19,98.4
1316244.62,99.26,85.69,1304837.19,98.4
1316244.62,99.26,85.69,1304837.19,98.4
1316244.62,99.26,85.69,1304818.29,98.4
1316244.62,99.26,85.69,1304818.29,98.4
1316244.62,99.26,85.69,1304818.29,98.4
1316244.62,99.26,85.69,1304786.98,98.39
1316244.62,99.26,85.69,1304786.98,98.39
1316244.62,99.26,85.69,1304786.98,98.39
1316244.62,99.26,85.69,1304786.98,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316244.62,99.26,85.69,1304761.63,98.39
1316246.74,99.26,85.69,1304723.92,98.39
1316246.74,99.26,85.69,1304723.92,98.39
1316246.74,99.26,85.69,1304723.92,98.39
1316249.54,99.26,85.69,1304727.25,98.39
1316249.54,99.26,85.69,1304727.25,98.39
1316040.32,99.26,85.69,1304744.28,98.41
1315828.32,99.26,85.69,1304714.98,98.42
1315828.32,99.26,85.69,1304714.98,98.42
1315828.32,99.26,85.69,1304714.98,98.42
1315828.32,99.26,85.69,1304714.98,98.42
1315828.32,99.26,85.69,1304714.98,98.42
1315828.32,99.26,85.69,1304684.84,98.42
1315619.79,99.26,85.7,1304428.72,98.42
1315619.79,99.26,85.7,1304428.72,98.42
1315619.79,99.26,85.7,1304428.72,98.42
1315619.79,99.26,85.7,1304428.72,98.42
1315410.56,99.26,85.7,1304205.72,98.42
1315410.56,99.26,85.7,1304205.72,98.42
1315410.56,99.26,85.7,1304205.72,98.42
1315410.56,99.26,85.7,1304205.72,98.42
1315410.56,99.26,85.7,1304205.72,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304191.74,98.42
1315410.56,99.26,85.7,1304167.04,98.42
1315410.56,99.26,85.7,1304167.04,98.42
1315410.56,99.26,85.7,1304160.83,98.41
1315410.56,99.26,85.7,1304160.83,98.41
1315410.56,99.26,85.7,1304160.83,98.41
1315410.56,99.26,85.7,1304160.83,98.41
1315410.56,99.26,85.7,1304160.83,98.41
1315410.56,99.26,85.7,1304160.83,98.41
1315410.56,99.26,85.7,1304160.83,98.41
1315410.56,99.26,85.7,1304165.88,98.41
1315410.56,99.26,85.7,1304165.88,98.41
1315166.43,99.27,85.7,1303884.69,98.42
1315166.43,99.27,85.7,1303859.65,98.42
1315166.43,99.27,85.7,1303859.65,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315166.43,99.27,85.7,1303894.0,98.42
1315009.24,99.27,85.7,1303758.27,98.42
1315009.24,99.27,85.7,1303758.27,98.42
1315009.24,99.27,85.7,1303758.27,98.42
1315009.24,99.27,85.7,1303758.27,98.42
1314800.01,99.27,85.7,1303582.47,98.42
1314800.01,99.27,85.7,1303582.47,98.42
1314800.01,99.27,85.7,1303582.47,98.42
1314601.28,99.27,85.71,1303433.86,98.43
1314601.28,99.27,85.71,1303433.86,98.43
1314601.28,99.27,85.71,1303433.86,98.43
1314601.28,99.27,85.71,1303433.86,98.43
1314601.28,99.27,85.71,1303433.86,98.43
1314601.28,99.27,85.71,1303398.51,98.43
1314601.28,99.27,85.71,1303398.51,98.43
1314601.28,99.27,85.71,1303398.51,98.43
1314601.28,99.27,85.71,1303352.86,98.42
1314601.28,99.27,85.71,1303342.47,98.42
1314618.13,99.27,85.71,1303345.08,98.42
1314618.13,99.27,85.71,1303372.14,98.42
1314618.13,99.27,85.71,1303372.14,98.42
1314618.13,99.27,85.71,1303337.13,98.42
1314618.13,99.27,85.71,1303337.13,98.42
1314618.13,99.27,85.71,1303337.13,98.42
1314618.13,99.27,85.71,1303337.13,98.42
1314526.64,99.27,85.71,1303244.9,98.42
1314526.64,99.27,85.71,1303244.9,98.42
1314526.64,99.27,85.71,1303244.9,98.42
1314526.64,99.27,85.71,1303244.9,98.42
1314526.64,99.27,85.71,1303264.62,98.42
1314526.64,99.27,85.71,1303264.62,98.42
1314526.64,99.27,85.71,1303264.62,98.42
1314526.64,99.27,85.71,1303264.62,98.42
1314526.64,99.27,85.71,1303264.62,98.42
1314526.64,99.27,85.71,1303264.62,98.42
1314526.64,99.27,85.71,1303254.63,98.42
1314526.64,99.27,85.71,1303254.63,98.42
1314526.64,99.27,85.71,1303254.63,98.42
1314526.64,99.27,85.71,1303541.62,98.45
1314526.64,99.27,85.71,1303541.62,98.45
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303515.05,98.44
1314526.64,99.27,85.71,1303619.08,98.45
1314526.64,99.27,85.71,1303619.08,98.45
1314526.64,99.27,85.71,1303619.08,98.45
1314526.64,99.27,85.71,1303619.08,98.45
1314526.64,99.27,85.71,1303619.08,98.45
1314526.64,99.27,85.71,1303619.08,98.45
1314526.64,99.27,85.71,1303619.08,98.45
1314543.77,99.28,85.71,1303622.53,98.45
1314543.77,99.28,85.71,1303622.53,98.45
1314386.58,99.28,85.71,1303372.89,98.44
1314386.58,99.28,85.71,1303393.95,98.45
1314386.58,99.28,85.71,1303393.95,98.45
1314183.98,99.28,85.71,1303177.11,98.45
1314028.97,99.28,85.71,1303102.55,98.45
1314028.97,99.28,85.71,1303102.55,98.45
1314028.97,99.28,85.71,1303102.55,98.45
1314028.97,99.28,85.71,1303094.52,98.45
1314028.97,99.28,85.71,1303094.52,98.45
1314028.97,99.28,85.71,1303094.52,98.45
1314028.97,99.28,85.71,1303094.52,98.45
1314028.97,99.28,85.71,1303094.52,98.45
1314028.97,99.28,85.71,1303094.52,98.45
1313716.32,99.28,85.71,1302777.2,98.45
1313716.32,99.28,85.71,1302777.2,98.45
1313716.32,99.28,85.71,1302777.2,98.45
1313716.32,99.28,85.71,1302777.2,98.45
1313716.32,99.28,85.71,1302777.2,98.45
1313716.32,99.28,85.71,1302777.2,98.45
1313716.32,99.28,85.71,1302777.2,98.45
1313716.32,99.28,85.71,1302777.2,98.45
1313716.32,99.28,85.71,1302777.2,98.45
1313716.32,99.28,85.71,1302914.04,98.46
1313716.32,99.28,85.71,1302914.04,98.46
1313716.32,99.28,85.71,1302914.04,98.46
1313716.32,99.28,85.71,1302938.65,98.46
1313716.32,99.28,85.71,1302938.65,98.46
1313716.32,99.28,85.71,1302938.65,98.46
1313609.13,99.28,85.71,1302868.86,98.47
1313400.59,99.28,85.71,1302730.54,98.47
1313400.59,99.28,85.71,1302730.54,98.47
1313400.59,99.28,85.71,1302730.54,98.47
1313400.59,99.28,85.71,1302786.07,98.48
1313400.59,99.28,85.71,1302786.07,98.48
1313400.59,99.28,85.71,1302786.07,98.48
1313400.59,99.28,85.71,1302786.07,98.48
1313400.59,99.28,85.71,1302807.97,98.48
1313400.59,99.28,85.71,1302807.97,98.48
1313400.59,99.28,85.71,1302807.97,98.48
1313400.59,99.28,85.71,1302807.97,98.48
1313400.59,99.28,85.71,1302807.97,98.48
1313400.59,99.28,85.71,1302807.97,98.48
1313400.59,99.28,85.71,1302947.01,98.49
1313400.59,99.28,85.71,1302903.17,98.49
1313400.59,99.28,85.71,1302903.17,98.49
1313400.59,99.28,85.71,1302903.17,98.49
1313191.37,99.28,85.72,1302691.74,98.49
1313191.37,99.28,85.72,1302691.74,98.49
1312982.14,99.28,85.72,1302555.03,98.49
1312982.14,99.28,85.72,1302555.03,98.49
1312982.14,99.28,85.72,1302555.03,98.49
1312982.14,99.28,85.72,1302555.03,98.49
1312982.14,99.28,85.72,1302555.03,98.49
1312982.14,99.28,85.72,1302555.03,98.49
1312982.14,99.28,85.72,1302555.03,98.49
1312982.14,99.28,85.72,1302555.03,98.49
1312783.61,99.28,85.72,1302366.41,98.5
1312783.61,99.28,85.72,1302333.97,98.49
1312783.61,99.28,85.72,1302333.97,98.49
1312783.61,99.28,85.72,1302333.97,98.49
1312783.61,99.28,85.72,1302333.97,98.49
1312783.61,99.28,85.72,1302268.51,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301961.79,98.49
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312468.03,99.28,85.72,1301869.5,98.48
1312471.92,99.29,85.72,1301808.22,98.48
1312471.92,99.29,85.72,1301808.22,98.48
1312471.92,99.29,85.72,1301808.22,98.48
1312471.92,99.29,85.72,1301808.22,98.48
1312471.92,99.29,85.72,1301808.22,98.48
1312471.92,99.29,85.72,1301808.22,98.48
1312471.92,99.29,85.72,1301808.22,98.48
1312471.92,99.29,85.72,1301808.22,98.48
1312272.69,99.29,85.72,1301637.33,98.48
1312272.69,99.29,85.72,1301637.33,98.48
1312272.69,99.29,85.72,1301637.33,98.48
1312272.69,99.29,85.72,1301637.33,98.48
1312284.22,99.29,85.72,1301640.5,98.48
1312284.22,99.29,85.72,1301640.5,98.48
1312284.22,99.29,85.72,1301640.5,98.48
1312284.22,99.29,85.72,1301640.5,98.48
1312284.22,99.29,85.72,1301640.5,98.48
1312090.64,99.29,85.72,1301521.88,98.49
1312090.64,99.29,85.72,1301521.88,98.49
1312090.64,99.29,85.72,1301477.07,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301510.01,98.49
1312090.64,99.29,85.72,1301544.74,98.49
1311890.72,99.29,85.72,1301378.34,98.5
1311890.72,99.29,85.72,1301378.34,98.5
1311681.5,99.29,85.73,1301368.82,98.51
1311681.5,99.29,85.73,1301368.82,98.51
1311681.5,99.29,85.73,1301368.82,98.51
1311481.36,99.29,85.73,1301153.61,98.51
1311481.36,99.29,85.73,1301153.61,98.51
1311481.36,99.29,85.73,1301153.61,98.51
1311481.36,99.29,85.73,1301153.61,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311374.17,99.29,85.73,1301047.6,98.51
1311165.63,99.3,85.73,1300870.45,98.52
1310952.87,99.3,85.73,1300679.48,98.52
1310952.87,99.3,85.73,1300679.48,98.52
1310952.87,99.3,85.73,1300679.48,98.52
1310952.87,99.3,85.73,1300679.48,98.52
1310952.87,99.3,85.73,1300679.48,98.52
1310952.87,99.3,85.73,1300679.48,98.52
1310952.87,99.3,85.73,1300679.48,98.52
1310952.87,99.3,85.73,1300679.48,98.52
1310952.87,99.3,85.73,1300679.48,98.52
1310902.87,99.3,85.73,1300635.59,98.52
1310697.14,99.3,85.73,1300470.88,98.52
1310697.14,99.3,85.73,1300425.09,98.52
1310697.14,99.3,85.73,1300425.09,98.52
1310697.14,99.3,85.73,1300425.09,98.52
1310698.69,99.3,85.73,1300402.21,98.52
1310698.69,99.3,85.73,1300402.21,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
1310541.5,99.3,85.73,1300246.38,98.52
