ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3956-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
560,2872,357800,6212,357800
561,2876,358610,6212,358610
562,2878,359420,6212,359420
563,2880,359890,6212,359890
564,2888,360350,6212,360350
564,2888,360820,6212,360820
564,2888,361290,6212,361290
564,2888,361400,6212,361400
565,2890,361860,6212,361860
566,2898,362670,6212,362670
566,2898,363140,6212,363140
567,2900,363140,6212,363140
567,2900,363360,6212,363360
568,2908,364170,6212,364170
569,2916,364640,6212,364640
569,2916,364990,6212,364990
569,2916,365640,6212,365640
569,2916,365870,6212,365870
570,2924,366680,6212,366680
571,2926,367150,6212,367150
571,2926,367960,6212,367960
572,2934,368420,6212,368420
572,2934,368890,6212,368890
573,2942,368890,6212,368890
573,2942,369540,6212,369540
574,2950,369760,6212,369760
575,2952,370570,6212,370570
576,2960,371040,6212,371040
576,2960,371410,6212,371410
577,2962,371730,6212,371730
577,2962,372540,6212,372540
578,2970,373130,6212,373130
579,2972,373780,6212,373780
580,2976,373780,6212,373780
580,2976,373780,6212,373780
581,2980,374590,6212,374590
582,2982,375400,6212,375400
582,2982,375870,6212,375870
582,2982,376680,6212,376680
582,2982,377000,6212,377000
583,2990,377000,6212,377000
583,2990,377810,6212,377810
584,2998,377810,6212,377810
584,2998,378460,6212,378460
585,3000,378460,6212,378460
585,3000,378930,6212,378930
586,3008,379740,6212,379740
586,3008,380390,6212,380390
586,3008,380860,6212,380860
586,3008,381090,6212,381090
586,3008,381410,6212,381410
586,3008,381730,6212,381730
587,3016,382540,6212,382540
588,3024,383350,6212,383350
588,3024,384160,6212,384160
589,3032,384630,6212,384630
589,3032,385100,6212,385100
590,3033,385910,6212,385910
591,3035,386500,6212,386500
591,3035,387310,6212,387310
592,3037,387770,6212,387770
593,3038,388090,6212,388090
594,3046,388090,6212,388090
595,3054,388900,6212,388900
595,3054,389710,6212,389710
595,3054,390520,6212,390520
596,3062,390990,6212,390990
597,3064,391310,6212,391310
598,3072,392120,6212,392120
598,3072,392590,6212,392590
598,3072,392590,6212,392590
599,3080,393400,6212,393400
599,3080,394210,6212,394210
600,3082,394530,6212,394530
601,3084,395340,6212,395340
602,3086,395800,6212,395800
602,3086,396260,6212,396260
603,3088,396580,6212,396580
603,3088,397390,6212,397390
603,3088,397940,6212,397940
604,3096,397940,6212,397940
604,3096,398750,6212,398750
604,3096,399220,6212,399220
604,3096,399690,6212,399690
604,3096,400500,6212,400500
604,3096,400730,6212,400730
605,3098,401320,6212,401320
605,3098,402130,6212,402130
606,3106,402940,6212,402940
607,3114,403750,6212,403750
607,3114,403910,6212,403910
608,3116,404370,6212,404370
608,3116,404370,6212,404370
608,3116,404690,6212,404690
609,3124,405160,6212,405160
609,3124,405970,6212,405970
610,3126,406340,6212,406340
610,3126,406810,6212,406810
611,3134,406810,6212,406810
612,3142,406810,6212,406810
612,3142,407130,6212,407130
613,3150,407680,6212,407680
614,3158,408490,6212,408490
614,3158,409140,6212,409140
615,3160,409950,6212,409950
616,3162,410760,6212,410760
616,3162,411080,6212,411080
617,3170,411550,6212,411550
617,3170,412020,6212,412020
617,3170,412490,6212,412490
618,3178,413300,6212,413300
619,3180,414110,6212,414110
620,3188,414160,6212,414160
620,3188,414620,6212,414620
621,3196,415090,6212,415090
621,3196,415320,6212,415320
621,3196,416130,6212,416130
622,3198,416130,6212,416130
623,3206,416130,6212,416130
623,3206,416130,6212,416130
624,3214,416780,6212,416780
625,3216,417370,6212,417370
626,3218,417420,6212,417420
627,3220,417890,6212,417890
627,3220,418210,6212,418210
628,3228,419020,6212,419020
628,3228,419340,6212,419340
628,3228,419340,6212,419340
629,3230,419810,6212,419810
629,3230,420620,6212,420620
630,3232,421080,6212,421080
630,3232,421550,6212,421550
630,3232,422200,6212,422200
631,3234,423010,6212,423010
631,3234,423480,6212,423480
631,3234,423950,6212,423950
632,3236,424760,6212,424760
632,3236,424760,6212,424760
632,3236,424760,6212,424760
633,3238,425410,6212,425410
634,3240,425520,6212,425520
634,3240,425980,6212,425980
635,3248,426210,6212,426210
636,3256,426860,6212,426860
637,3258,426860,6212,426860
637,3258,427180,6212,427180
637,3258,427830,6212,427830
638,3262,428640,6212,428640
638,3262,429110,6212,429110
638,3262,429660,6212,429660
639,3270,430310,6212,430310
639,3270,430780,6212,430780
639,3270,431590,6212,431590
639,3270,432240,6212,432240
640,3272,433050,6212,433050
640,3272,433640,6212,433640
640,3272,434290,6212,434290
641,3280,434610,6212,434610
642,3282,435080,6212,435080
643,3290,435890,6212,435890
644,3292,436700,6212,436700
645,3294,437170,6212,437170
646,3302,437490,6212,437490
647,3310,437810,6212,437810
647,3310,438620,6212,438620
647,3310,438990,6212,438990
647,3310,439460,6212,439460
647,3310,440110,6212,440110
647,3310,440570,6212,440570
647,3310,441380,6212,441380
648,3318,442190,6212,442190
649,3320,442660,6212,442660
650,3322,442880,6212,442880
650,3322,442880,6212,442880
650,3322,443690,6212,443690
651,3330,444170,6212,444170
652,3331,444980,6212,444980
653,3333,445790,6212,445790
653,3333,446600,6212,446600
653,3333,447070,6212,447070
653,3333,447070,6212,447070
654,3341,447880,6212,447880
655,3343,448350,6212,448350
655,3343,448510,6212,448510
655,3343,449320,6212,449320
656,3345,450130,6212,450130
656,3345,450940,6212,450940
657,3347,451260,6212,451260
657,3347,452070,6212,452070
658,3349,452070,6212,452070
659,3357,452720,6212,452720
660,3359,452720,6212,452720
661,3361,453190,6212,453190
662,3369,453840,6212,453840
662,3369,454490,6212,454490
662,3369,454950,6212,454950
663,3371,455760,6212,455760
663,3371,456350,6212,456350
664,3373,456820,6212,456820
664,3373,457630,6212,457630
664,3373,457630,6212,457630
665,3375,457860,6212,457860
665,3375,458180,6212,458180
666,3377,458990,6212,458990
667,3379,459460,6212,459460
668,3387,459930,6212,459930
668,3387,460390,6212,460390
668,3387,460550,6212,460550
669,3395,461360,6212,461360
669,3395,462170,6212,462170
670,3403,462400,6212,462400
671,3411,462400,6212,462400
671,3411,462400,6212,462400
671,3411,463210,6212,463210
672,3419,464020,6212,464020
673,3427,464490,6212,464490
673,3427,464960,6212,464960
674,3435,465770,6212,465770
675,3437,466240,6212,466240
675,3437,466710,6212,466710
676,3445,467520,6212,467520
676,3445,467990,6212,467990
676,3445,468800,6212,468800
676,3445,468800,6212,468800
676,3445,469450,6212,469450
677,3447,469770,6212,469770
677,3447,470000,6212,470000
678,3455,470810,6212,470810
678,3455,471620,6212,471620
679,3457,471840,6212,471840
680,3459,471840,6212,471840
681,3467,472160,6212,472160
682,3475,472970,6212,472970
682,3475,473620,6212,473620
683,3479,473850,6212,473850
684,3481,474500,6212,474500
684,3481,475310,6212,475310
685,3489,476120,6212,476120
685,3489,476590,6212,476590
685,3489,477060,6212,477060
685,3489,477530,6212,477530
686,3491,477640,6212,477640
686,3491,478110,6212,478110
687,3499,478580,6212,478580
687,3499,479230,6212,479230
688,3501,479460,6212,479460
689,3503,479680,6212,479680
689,3503,480490,6212,480490
689,3503,480490,6212,480490
690,3505,481300,6212,481300
691,3513,481950,6212,481950
691,3513,482600,6212,482600
692,3515,483410,6212,483410
693,3523,483870,6212,483870
693,3523,484190,6212,484190
694,3525,485000,6212,485000
695,3527,485460,6212,485460
696,3535,486270,6212,486270
697,3537,486740,6212,486740
697,3537,487550,6212,487550
697,3537,488200,6212,488200
697,3537,489010,6212,489010
697,3537,489820,6212,489820
697,3537,490370,6212,490370
698,3539,491180,6212,491180
699,3541,491650,6212,491650
699,3541,492460,6212,492460
699,3541,492780,6212,492780
699,3541,493590,6212,493590
700,3549,494400,6212,494400
701,3551,495210,6212,495210
701,3551,495210,6212,495210
702,3553,495440,6212,495440
702,3553,496250,6212,496250
703,3561,496800,6212,496800
704,3563,497120,6212,497120
705,3571,497930,6212,497930
705,3571,498400,6212,498400
706,3579,498870,6212,498870
707,3587,499340,6212,499340
707,3587,499340,6212,499340
708,3589,500150,6212,500150
708,3589,500960,6212,500960
708,3589,501770,6212,501770
709,3593,502580,6212,502580
710,3601,503050,6212,503050
711,3603,503280,6212,503280
711,3603,503750,6212,503750
712,3611,504400,6212,504400
713,3619,504400,6212,504400
714,3621,504400,6212,504400
714,3621,504870,6212,504870
715,3629,505680,6212,505680
716,3631,506150,6212,506150
716,3631,506470,6212,506470
717,3639,506790,6212,506790
718,3647,507600,6212,507600
719,3655,508410,6212,508410
719,3655,509000,6212,509000
720,3657,509810,6212,509810
720,3657,510280,6212,510280
721,3659,511090,6212,511090
721,3659,511900,6212,511900
721,3659,512710,6212,512710
722,3661,513180,6212,513180
722,3661,513650,6212,513650
723,3663,513650,6212,513650
724,3671,514460,6212,514460
724,3671,514930,6212,514930
725,3679,515400,6212,515400
725,3679,515400,6212,515400
725,3679,515770,6212,515770
726,3681,515770,6212,515770
726,3681,516240,6212,516240
727,3683,516890,6212,516890
727,3683,517210,6212,517210
727,3683,517680,6212,517680
727,3683,517680,6212,517680
727,3683,518150,6212,518150
728,3691,518960,6212,518960
729,3693,519550,6212,519550
730,3695,519870,6212,519870
730,3695,520680,6212,520680
730,3695,521490,6212,521490
730,3695,522300,6212,522300
730,3695,523110,6212,523110
731,3703,523920,6212,523920
731,3703,524390,6212,524390
732,3711,524610,6212,524610
733,3719,525080,6212,525080
734,3723,525550,6212,525550
735,3731,526360,6212,526360
735,3731,526680,6212,526680
735,3731,527150,6212,527150
736,3739,527520,6212,527520
737,3740,527990,6212,527990
738,3742,528640,6212,528640
738,3742,528800,6212,528800
738,3742,529260,6212,529260
738,3742,530070,6212,530070
738,3742,530390,6212,530390
738,3742,530390,6212,530390
738,3742,530390,6212,530390
739,3750,531200,6212,531200
739,3750,531200,6212,531200
740,3758,532010,6212,532010
740,3758,532480,6212,532480
741,3760,532950,6212,532950
742,3768,532950,6212,532950
742,3768,533410,6212,533410
743,3776,533880,6212,533880
743,3776,534340,6212,534340
743,3776,534570,6212,534570
743,3776,535380,6212,535380
743,3776,536190,6212,536190
743,3776,536660,6212,536660
744,3784,537130,6212,537130
744,3784,537600,6212,537600
744,3784,538070,6212,538070
745,3792,538070,6212,538070
746,3800,538540,6212,538540
746,3800,539010,6212,539010
746,3800,539230,6212,539230
746,3800,539880,6212,539880
746,3800,539880,6212,539880
746,3800,540040,6212,540040
746,3800,540850,6212,540850
747,3808,541500,6212,541500
747,3808,541870,6212,541870
747,3808,542340,6212,542340
747,3808,543150,6212,543150
747,3808,543960,6212,543960
747,3808,544190,6212,544190
747,3808,544410,6212,544410
748,3810,544410,6212,544410
748,3810,544640,6212,544640
748,3810,545110,6212,545110
749,3818,545760,6212,545760
749,3818,546220,6212,546220
750,3820,546220,6212,546220
751,3822,546690,6212,546690
751,3822,547160,6212,547160
752,3824,547970,6212,547970
752,3824,548430,6212,548430
753,3826,549240,6212,549240
754,3834,549710,6212,549710
755,3842,550520,6212,550520
756,3844,550520,6212,550520
756,3844,551330,6212,551330
756,3844,551330,6212,551330
756,3844,551980,6212,551980
757,3846,552450,6212,552450
757,3846,552670,6212,552670
757,3846,552990,6212,552990
757,3846,553220,6212,553220
758,3854,553690,6212,553690
758,3854,554500,6212,554500
759,3862,554970,6212,554970
760,3864,555560,6212,555560
760,3864,556110,6212,556110
760,3864,556580,6212,556580
761,3872,557230,6212,557230
761,3872,557690,6212,557690
762,3874,558160,6212,558160
763,3878,558480,6212,558480
764,3880,558950,6212,558950
764,3880,559270,6212,559270
765,3888,560080,6212,560080
766,3896,560890,6212,560890
766,3896,561360,6212,561360
767,3904,562170,6212,562170
768,3905,562640,6212,562640
768,3905,563110,6212,563110
769,3913,563580,6212,563580
770,3915,564050,6212,564050
771,3923,564700,6212,564700
771,3923,564930,6212,564930
772,3931,565740,6212,565740
772,3931,566550,6212,566550
772,3931,567200,6212,567200
772,3931,567520,6212,567520
773,3933,567520,6212,567520
774,3935,568170,6212,568170
774,3935,568490,6212,568490
774,3935,568960,6212,568960
774,3935,569610,6212,569610
774,3935,570260,6212,570260
774,3935,570730,6212,570730
775,3937,571540,6212,571540
775,3937,572350,6212,572350
775,3937,572940,6212,572940
775,3937,573590,6212,573590
776,3945,574050,6212,574050
777,3947,574050,6212,574050
777,3947,574050,6212,574050
777,3947,574510,6212,574510
777,3947,574510,6212,574510
777,3947,574510,6212,574510
777,3947,575320,6212,575320
777,3947,575640,6212,575640
778,3955,576110,6212,576110
778,3955,576570,6212,576570
779,3957,576890,6212,576890
779,3957,576890,6212,576890
779,3957,577360,6212,577360
780,3959,577360,6212,577360
781,3961,577360,6212,577360
781,3961,578170,6212,578170
781,3961,578640,6212,578640
781,3961,579450,6212,579450
782,3969,580040,6212,580040
782,3969,580040,6212,580040
782,3969,580850,6212,580850
783,3971,581440,6212,581440
784,3979,581440,6212,581440
785,3987,582250,6212,582250
785,3987,582250,6212,582250
786,3989,582720,6212,582720
787,3997,583190,6212,583190
787,3997,583650,6212,583650
787,3997,583970,6212,583970
788,4005,584440,6212,584440
789,4007,585250,6212,585250
789,4007,586060,6212,586060
790,4015,586710,6212,586710
790,4015,586940,6212,586940
790,4015,587410,6212,587410
791,4023,588220,6212,588220
791,4023,588220,6212,588220
791,4023,588540,6212,588540
791,4023,588860,6212,588860
791,4023,588860,6212,588860
792,4031,589670,6212,589670
792,4031,590480,6212,590480
793,4039,591130,6212,591130
794,4041,591500,6212,591500
794,4041,591500,6212,591500
794,4041,592310,6212,592310
794,4041,592780,6212,592780
794,4041,593430,6212,593430
794,4041,593660,6212,593660
794,4041,594250,6212,594250
795,4043,595060,6212,595060
796,4051,595870,6212,595870
796,4051,596680,6212,596680
796,4051,597490,6212,597490
797,4055,597860,6212,597860
797,4055,598670,6212,598670
797,4055,598900,6212,598900
797,4055,599370,6212,599370
797,4055,600180,6212,600180
797,4055,600990,6212,600990
798,4057,601800,6212,601800
798,4057,602270,6212,602270
799,4059,602730,6212,602730
799,4059,602840,6212,602840
799,4059,603300,6212,603300
799,4059,603620,6212,603620
799,4059,604080,6212,604080
799,4059,604550,6212,604550
800,4067,605360,6212,605360
800,4067,606170,6212,606170
800,4067,606220,6212,606220
800,4067,607030,6212,607030
801,4075,607140,6212,607140
801,4075,607790,6212,607790
802,4083,608600,6212,608600
802,4083,608600,6212,608600
802,4083,609250,6212,609250
803,4085,610060,6212,610060
804,4093,610530,6212,610530
804,4093,611340,6212,611340
805,4101,611810,6212,611810
806,4103,612620,6212,612620
806,4103,613210,6212,613210
806,4103,613860,6212,613860
807,4111,614330,6212,614330
807,4111,615140,6212,615140
808,4119,615730,6212,615730
809,4127,616540,6212,616540
809,4127,617010,6212,617010
810,4135,617820,6212,617820
810,4135,617820,6212,617820
810,4135,618290,6212,618290
810,4135,618760,6212,618760
810,4135,618760,6212,618760
810,4135,619080,6212,619080
810,4135,619310,6212,619310
811,4137,619680,6212,619680
811,4137,619900,6212,619900
812,4139,620710,6212,620710
812,4139,621360,6212,621360
812,4139,621830,6212,621830
812,4139,622050,6212,622050
812,4139,622050,6212,622050
812,4139,622050,6212,622050
812,4139,622860,6212,622860
812,4139,623670,6212,623670
812,4139,624480,6212,624480
812,4139,625290,6212,625290
813,4141,625760,6212,625760
813,4141,625760,6212,625760
813,4141,625980,6212,625980
813,4141,626300,6212,626300
813,4141,626760,6212,626760
813,4141,626760,6212,626760
813,4141,627410,6212,627410
814,4149,628220,6212,628220
815,4157,628680,6212,628680
816,4161,629490,6212,629490
816,4161,630140,6212,630140
817,4163,630280,6212,630280
817,4163,630750,6212,630750
818,4171,630910,6212,630910
819,4175,630910,6212,630910
820,4177,630910,6212,630910
820,4177,630910,6212,630910
821,4178,631720,6212,631720
821,4178,631830,6212,631830
821,4178,632640,6212,632640
822,4179,633450,6212,633450
823,4183,633920,6212,633920
823,4183,634150,6212,634150
824,4191,634960,6212,634960
824,4191,635610,6212,635610
824,4191,636420,6212,636420
824,4191,636580,6212,636580
824,4191,637050,6212,637050
825,4193,637860,6212,637860
826,4201,638670,6212,638670
827,4203,639140,6212,639140
827,4203,639950,6212,639950
827,4203,640000,6212,640000
827,4203,640470,6212,640470
827,4203,641280,6212,641280
828,4211,641280,6212,641280
828,4211,642090,6212,642090
828,4211,642560,6212,642560
829,4212,642790,6212,642790
829,4212,643110,6212,643110
829,4212,643580,6212,643580
830,4216,644050,6212,644050
831,4224,644860,6212,644860
831,4224,645330,6212,645330
831,4224,646140,6212,646140
831,4224,646950,6212,646950
831,4224,647760,6212,647760
832,4226,648570,6212,648570
832,4226,648890,6212,648890
832,4226,649120,6212,649120
832,4226,649930,6212,649930
833,4228,650400,6212,650400
834,4236,650870,6212,650870
834,4236,651680,6212,651680
834,4236,652230,6212,652230
834,4236,653040,6212,653040
834,4236,653040,6212,653040
835,4238,653630,6212,653630
835,4238,654000,6212,654000
835,4238,654000,6212,654000
835,4238,654000,6212,654000
835,4238,654000,6212,654000
836,4240,654470,6212,654470
836,4240,655280,6212,655280
836,4240,655750,6212,655750
836,4240,656070,6212,656070
836,4240,656620,6212,656620
837,4248,657090,6212,657090
837,4248,657900,6212,657900
837,4248,658710,6212,658710
838,4256,659030,6212,659030
839,4258,659510,6212,659510
839,4258,660060,6212,660060
839,4258,660530,6212,660530
840,4266,660850,6212,660850
840,4266,661660,6212,661660
841,4274,662310,6212,662310
842,4282,663120,6212,663120
842,4282,663490,6212,663490
842,4282,663720,6212,663720
842,4282,663720,6212,663720
842,4282,664370,6212,664370
843,4284,664370,6212,664370
843,4284,664840,6212,664840
843,4284,665650,6212,665650
843,4284,666200,6212,666200
843,4284,666520,6212,666520
843,4284,666680,6212,666680
843,4284,667050,6212,667050
843,4284,667210,6212,667210
844,4286,667440,6212,667440
844,4286,668090,6212,668090
844,4286,668200,6212,668200
845,4290,668670,6212,668670
845,4290,668890,6212,668890
845,4290,669440,6212,669440
845,4290,670090,6212,670090
846,4292,670090,6212,670090
847,4294,670410,6212,670410
847,4294,670890,6212,670890
848,4302,671050,6212,671050
849,4310,671860,6212,671860
849,4310,672330,6212,672330
850,4311,672800,6212,672800
851,4319,673390,6212,673390
851,4319,673860,6212,673860
851,4319,674330,6212,674330
851,4319,674800,6212,674800
852,4327,675450,6212,675450
852,4327,675450,6212,675450
852,4327,675920,6212,675920
852,4327,676380,6212,676380
852,4327,677190,6212,677190
852,4327,677190,6212,677190
852,4327,678000,6212,678000
852,4327,678550,6212,678550
852,4327,678710,6212,678710
852,4327,679360,6212,679360
853,4329,679360,6212,679360
853,4329,680170,6212,680170
854,4337,680640,6212,680640
855,4341,681110,6212,681110
855,4341,681340,6212,681340
855,4341,681810,6212,681810
855,4341,682620,6212,682620
855,4341,683170,6212,683170
855,4341,683170,6212,683170
856,4349,683630,6212,683630
857,4351,684280,6212,684280
857,4351,684280,6212,684280
857,4351,684870,6212,684870
858,4353,685340,6212,685340
859,4355,685660,6212,685660
860,4363,686130,6212,686130
860,4363,686350,6212,686350
860,4363,687160,6212,687160
860,4363,687630,6212,687630
860,4363,688440,6212,688440
860,4363,688760,6212,688760
860,4363,689570,6212,689570
860,4363,690220,6212,690220
860,4363,691030,6212,691030
861,4371,691840,6212,691840
862,4373,692310,6212,692310
862,4373,692780,6212,692780
862,4373,693430,6212,693430
863,4375,694240,6212,694240
863,4375,694700,6212,694700
864,4383,695510,6212,695510
864,4383,695980,6212,695980
865,4385,695980,6212,695980
866,4387,696450,6212,696450
866,4387,697260,6212,697260
866,4387,698070,6212,698070
867,4395,698390,6212,698390
868,4397,698860,6212,698860
869,4405,699330,6212,699330
870,4413,699790,6212,699790
870,4413,700110,6212,700110
871,4415,700570,6212,700570
871,4415,701220,6212,701220
871,4415,702030,6212,702030
871,4415,702840,6212,702840
871,4415,703650,6212,703650
872,4423,704460,6212,704460
873,4431,704690,6212,704690
873,4431,704690,6212,704690
873,4431,704690,6212,704690
873,4431,705280,6212,705280
873,4431,706090,6212,706090
874,4439,706900,6212,706900
875,4441,707710,6212,707710
875,4441,708360,6212,708360
875,4441,708830,6212,708830
875,4441,709640,6212,709640
875,4441,710450,6212,710450
876,4449,710920,6212,710920
876,4449,711390,6212,711390
876,4449,712200,6212,712200
877,4451,712200,6212,712200
878,4453,712850,6212,712850
878,4453,713310,6212,713310
878,4453,714120,6212,714120
878,4453,714120,6212,714120
878,4453,714590,6212,714590
878,4453,715400,6212,715400
878,4453,715720,6212,715720
878,4453,716530,6212,716530
878,4453,717340,6212,717340
878,4453,717930,6212,717930
879,4461,718160,6212,718160
880,4469,718160,6212,718160
881,4477,718630,6212,718630
881,4477,719440,6212,719440
881,4477,719910,6212,719910
881,4477,720720,6212,720720
882,4479,721530,6212,721530
882,4479,722340,6212,722340
883,4481,722810,6212,722810
884,4489,723280,6212,723280
884,4489,724090,6212,724090
884,4489,724320,6212,724320
884,4489,725130,6212,725130
884,4489,725940,6212,725940
884,4489,726260,6212,726260
884,4489,727070,6212,727070
885,4497,727390,6212,727390
885,4497,727860,6212,727860
885,4497,728670,6212,728670
886,4505,729140,6212,729140
886,4505,729140,6212,729140
886,4505,729790,6212,729790
887,4513,730440,6212,730440
888,4521,730910,6212,730910
888,4521,731380,6212,731380
888,4521,731840,6212,731840
888,4521,732160,6212,732160
888,4521,732970,6212,732970
888,4521,732970,6212,732970
888,4521,733620,6212,733620
889,4525,734090,6212,734090
890,4527,734090,6212,734090
890,4527,734900,6212,734900
890,4527,735710,6212,735710
890,4527,735870,6212,735870
891,4535,736680,6212,736680
892,4543,737270,6212,737270
892,4543,738080,6212,738080
892,4543,738080,6212,738080
893,4551,738080,6212,738080
893,4551,738300,6212,738300
893,4551,738770,6212,738770
893,4551,739580,6212,739580
893,4551,739580,6212,739580
893,4551,740130,6212,740130
893,4551,740940,6212,740940
893,4551,741170,6212,741170
893,4551,741980,6212,741980
894,4559,742790,6212,742790
894,4559,742950,6212,742950
894,4559,743600,6212,743600
895,4567,743920,6212,743920
895,4567,744140,6212,744140
896,4575,744370,6212,744370
897,4577,745020,6212,745020
897,4577,745570,6212,745570
897,4577,746220,6212,746220
897,4577,746690,6212,746690
898,4585,747160,6212,747160
898,4585,747810,6212,747810
898,4585,748280,6212,748280
899,4593,748280,6212,748280
899,4593,748280,6212,748280
899,4593,748510,6212,748510
900,4601,749320,6212,749320
900,4601,749640,6212,749640
900,4601,750110,6212,750110
900,4601,750340,6212,750340
900,4601,750340,6212,750340
901,4603,750660,6212,750660
901,4603,751470,6212,751470
901,4603,751700,6212,751700
901,4603,752170,6212,752170
901,4603,752170,6212,752170
901,4603,752760,6212,752760
901,4603,753220,6212,753220
901,4603,753220,6212,753220
901,4603,753590,6212,753590
901,4603,753810,6212,753810
901,4603,754280,6212,754280
902,4611,755090,6212,755090
902,4611,755460,6212,755460
903,4613,755690,6212,755690
903,4613,756010,6212,756010
904,4621,756010,6212,756010
904,4621,756170,6212,756170
904,4621,756980,6212,756980
904,4621,757450,6212,757450
904,4621,757920,6212,757920
904,4621,758240,6212,758240
904,4621,758710,6212,758710
904,4621,758940,6212,758940
904,4621,759410,6212,759410
904,4621,759410,6212,759410
904,4621,760000,6212,760000
904,4621,760230,6212,760230
904,4621,760700,6212,760700
904,4621,760860,6212,760860
904,4621,760860,6212,760860
905,4629,761670,6212,761670
906,4637,762480,6212,762480
906,4637,763130,6212,763130
907,4641,763600,6212,763600
907,4641,764410,6212,764410
907,4641,765220,6212,765220
908,4649,765690,6212,765690
909,4657,766160,6212,766160
910,4665,766810,6212,766810
910,4665,767460,6212,767460
911,4673,767780,6212,767780
911,4673,767780,6212,767780
912,4681,768250,6212,768250
912,4681,768360,6212,768360
912,4681,768360,6212,768360
912,4681,768680,6212,768680
912,4681,769490,6212,769490
913,4683,769810,6212,769810
913,4683,770460,6212,770460
913,4683,770930,6212,770930
913,4683,771250,6212,771250
914,4691,771720,6212,771720
915,4699,772190,6212,772190
915,4699,773000,6212,773000
915,4699,773650,6212,773650
915,4699,774200,6212,774200
916,4703,774670,6212,774670
916,4703,775140,6212,775140
917,4705,775950,6212,775950
917,4705,776760,6212,776760
917,4705,777230,6212,777230
917,4705,778040,6212,778040
917,4705,778510,6212,778510
917,4705,779320,6212,779320
918,4707,779550,6212,779550
918,4707,780360,6212,780360
918,4707,780830,6212,780830
918,4707,781640,6212,781640
918,4707,782110,6212,782110
918,4707,782430,6212,782430
919,4715,782890,6212,782890
919,4715,783700,6212,783700
