ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599980.67,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599966.46,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.44,99.56,80.73,599983.19,99.12
602668.69,99.56,80.73,599983.45,99.12
602668.69,99.56,80.73,599983.45,99.12
602668.69,99.56,80.73,599983.45,99.12
602668.69,99.56,80.73,599983.45,99.12
602668.69,99.56,80.73,599983.45,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602350.62,99.56,80.73,599667.05,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602194.69,99.56,80.73,599509.79,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
602037.78,99.56,80.73,599353.78,99.12
601787.84,99.57,80.73,599101.99,99.12
601787.84,99.57,80.73,599101.99,99.12
601787.84,99.57,80.73,599101.99,99.12
601787.84,99.57,80.73,599101.99,99.12
601787.84,99.57,80.73,599101.99,99.12
601787.84,99.57,80.73,599101.99,99.12
601787.84,99.57,80.73,599101.99,99.12
601787.84,99.57,80.73,599101.99,99.12
601787.84,99.57,80.73,599101.99,99.12
601787.84,99.57,80.73,599101.99,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601630.93,99.57,80.73,598945.56,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601527.04,99.57,80.73,598837.18,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
601158.21,99.57,80.73,598469.62,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600999.75,99.57,80.73,598311.16,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600844.3,99.57,80.73,598156.94,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597999.23,99.12
600688.38,99.57,80.73,597974.65,99.12
600688.38,99.57,80.73,597974.65,99.12
600688.38,99.57,80.73,597974.65,99.12
600688.38,99.57,80.73,597974.65,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.38,99.57,80.73,598000.87,99.12
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,598004.5,99.13
600688.92,99.57,80.73,597982.49,99.12
600688.92,99.57,80.73,597982.49,99.12
600688.92,99.57,80.73,597982.49,99.12
600688.92,99.57,80.73,597982.49,99.12
600688.92,99.57,80.73,597982.49,99.12
600688.92,99.57,80.73,597982.49,99.12
600688.92,99.57,80.73,597982.49,99.12
600688.92,99.57,80.73,597982.49,99.12
600688.92,99.57,80.73,597953.53,99.12
600688.92,99.57,80.73,597953.53,99.12
600688.92,99.57,80.73,597953.53,99.12
600688.92,99.57,80.73,597953.53,99.12
600688.92,99.57,80.73,597953.53,99.12
600688.92,99.57,80.73,597953.53,99.12
600688.92,99.57,80.73,597953.53,99.12
