ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b34c-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
398911.84,97.57,87.35,398349.06,97.43
398432.32,97.65,87.42,397869.53,97.51
398432.32,97.65,87.42,397869.53,97.51
398432.32,97.65,87.42,397869.53,97.51
397748.06,97.72,87.5,397159.66,97.57
397253.8,97.79,87.57,396639.78,97.64
397249.54,97.87,87.64,396609.9,97.71
397249.54,97.87,87.64,396609.9,97.71
397249.54,97.87,87.64,396609.9,97.71
397249.54,97.87,87.64,396609.9,97.71
397249.54,97.87,87.64,396609.9,97.71
396576.14,97.94,87.72,395867.7,97.77
395927.18,98.02,87.8,395411.65,97.9
395927.18,98.02,87.8,395411.65,97.9
395927.18,98.02,87.8,395411.65,97.9
395927.18,98.02,87.8,395411.65,97.9
395927.18,98.02,87.8,395411.65,97.9
395927.18,98.02,87.8,395411.65,97.9
395927.18,98.02,87.8,395411.65,97.9
395927.18,98.02,87.8,395411.65,97.9
395927.18,98.02,87.8,395411.65,97.9
395455.58,98.1,87.88,395114.16,98.02
395455.58,98.1,87.88,395114.16,98.02
395455.58,98.1,87.88,395114.16,98.02
395455.58,98.1,87.88,395114.16,98.02
395455.58,98.1,87.88,395114.16,98.02
395455.58,98.1,87.88,395114.16,98.02
395455.58,98.1,87.88,395114.16,98.02
395455.58,98.1,87.88,395132.07,98.02
395455.58,98.1,87.88,395132.07,98.02
395455.58,98.1,87.88,395132.07,98.02
395455.58,98.1,87.88,395132.07,98.02
395455.58,98.1,87.88,395132.07,98.02
395455.58,98.1,87.88,395132.07,98.02
394782.19,98.18,87.96,394389.87,98.08
394155.11,98.27,88.05,393720.9,98.16
394527.31,98.44,88.22,393918.43,98.29
394381.32,98.6,88.38,393338.98,98.34
394381.32,98.6,88.38,393330.57,98.34
394200.17,98.76,88.54,393177.72,98.5
394020.39,98.91,88.69,393075.17,98.68
393839.24,99.07,88.85,392621.93,98.76
393679.2,99.23,89.01,392042.47,98.82
393679.2,99.23,89.01,392042.47,98.82
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393812.47,99.47,89.25,391463.02,98.87
393656.59,99.47,89.25,391307.14,98.87
393656.59,99.47,89.25,391307.14,98.87
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391308.64,98.88
393659.34,99.47,89.25,391309.46,98.88
393659.34,99.47,89.25,391309.46,98.88
393659.34,99.47,89.25,391309.46,98.88
393663.46,99.47,89.25,391310.75,98.88
393663.46,99.47,89.25,391310.75,98.88
393663.46,99.47,89.25,391310.75,98.88
393663.46,99.47,89.25,391310.75,98.88
393663.46,99.47,89.25,391310.75,98.88
393663.46,99.47,89.25,391310.75,98.88
393663.46,99.47,89.25,391310.75,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393667.57,99.47,89.25,391324.56,98.88
393510.32,99.47,89.25,391165.71,98.88
393510.32,99.47,89.25,391165.71,98.88
393510.32,99.47,89.25,391165.71,98.88
393510.32,99.47,89.25,391165.71,98.88
393510.32,99.47,89.25,391165.71,98.88
393510.32,99.47,89.25,391165.71,98.88
393510.32,99.47,89.25,391165.71,98.88
393510.32,99.47,89.25,391165.71,98.88
393513.07,99.47,89.25,391201.37,98.89
393513.07,99.47,89.25,391201.37,98.89
393513.07,99.47,89.25,391201.37,98.89
393513.07,99.47,89.25,391201.37,98.89
393513.07,99.47,89.25,391201.37,98.89
393513.07,99.47,89.25,391201.37,98.89
393513.07,99.47,89.25,391201.37,98.89
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393513.07,99.47,89.25,391248.7,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393517.18,99.47,89.25,391252.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393197.18,99.47,89.25,390932.89,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390774.26,98.9
393038.56,99.47,89.25,390802.39,98.91
393038.56,99.47,89.25,390802.39,98.91
393038.56,99.47,89.25,390802.39,98.91
393038.56,99.47,89.25,390802.39,98.91
393038.56,99.47,89.25,390802.39,98.91
393044.05,99.47,89.25,390885.56,98.93
393044.05,99.47,89.25,390885.56,98.93
393044.05,99.47,89.25,390885.56,98.93
393044.05,99.47,89.25,390885.56,98.93
393044.05,99.47,89.25,390884.13,98.93
393044.05,99.47,89.25,390884.13,98.93
393044.05,99.47,89.25,390884.13,98.93
393044.05,99.47,89.25,390884.13,98.93
393044.05,99.47,89.25,390884.13,98.93
393044.05,99.47,89.25,390884.13,98.93
393044.05,99.47,89.25,390884.13,98.93
393044.05,99.47,89.25,390884.13,98.93
392886.79,99.48,89.25,390725.29,98.93
392886.79,99.48,89.25,390725.29,98.93
392886.79,99.48,89.25,390725.29,98.93
392886.79,99.48,89.25,390725.29,98.93
392886.79,99.48,89.25,390725.29,98.93
392886.79,99.48,89.25,390725.29,98.93
392886.79,99.48,89.25,390725.29,98.93
392886.79,99.48,89.25,390725.29,98.93
392886.79,99.48,89.25,390725.29,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392888.17,99.48,89.25,390736.57,98.93
392518.17,99.47,89.25,390366.57,98.93
392518.17,99.47,89.25,390366.57,98.93
392518.17,99.47,89.25,390366.57,98.93
392518.17,99.47,89.25,390366.57,98.93
392518.17,99.47,89.25,390366.57,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392518.17,99.47,89.25,390382.48,98.93
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392520.91,99.48,89.25,390405.05,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392363.66,99.48,89.25,390248.67,98.94
392366.4,99.48,89.25,390249.83,98.94
392366.4,99.48,89.25,390249.83,98.94
392366.4,99.48,89.25,390249.83,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390262.52,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390245.23,98.94
392366.4,99.48,89.25,390264.62,98.94
392366.4,99.48,89.25,390264.62,98.94
392366.4,99.48,89.25,390264.62,98.94
392366.4,99.48,89.25,390264.62,98.94
392366.4,99.48,89.25,390264.62,98.94
392366.4,99.48,89.25,390264.77,98.94
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390278.75,98.95
392366.4,99.48,89.25,390275.65,98.95
392366.4,99.48,89.25,390275.65,98.95
392366.4,99.48,89.25,390275.65,98.95
392366.4,99.48,89.25,390275.65,98.95
392366.4,99.48,89.25,390275.65,98.95
392366.4,99.48,89.25,390275.65,98.95
392366.4,99.48,89.25,390275.65,98.95
392366.4,99.48,89.25,390275.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389955.65,98.95
392046.4,99.48,89.25,389942.83,98.94
392046.4,99.48,89.25,389942.83,98.94
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389956.82,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
392046.4,99.48,89.25,389978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391046.4,99.48,89.25,388978.23,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388996.7,98.95
391049.0,99.48,89.25,388996.7,98.95
391049.0,99.48,89.25,388996.7,98.95
391049.0,99.48,89.25,388996.7,98.95
391049.0,99.48,89.25,388996.7,98.95
391049.0,99.48,89.25,388979.4,98.95
391049.0,99.48,89.25,388998.7,98.95
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391001.75,99.48,89.25,388952.67,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391003.12,99.48,89.25,388954.07,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
391004.49,99.48,89.25,388955.57,98.96
