ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_aa9a-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
726236.94,12.43,2.21,176973.0,3.03
726134.72,12.43,2.21,176881.32,3.03
726134.72,12.43,2.21,176881.32,3.03
726032.5,12.43,2.21,176881.32,3.03
725930.28,12.44,2.21,176850.76,3.03
725828.06,12.44,2.21,176789.63,3.03
725725.84,12.44,2.21,176697.94,3.03
725623.62,12.44,2.21,176697.94,3.03
725412.41,12.43,2.21,176486.68,3.02
725310.18,12.43,2.21,176394.99,3.02
725207.96,12.43,2.21,176394.99,3.02
725105.74,12.43,2.21,176386.47,3.02
725003.52,12.43,2.21,176303.31,3.02
725003.52,12.43,2.21,176303.31,3.02
724901.3,12.44,2.21,176211.62,3.02
724799.08,12.44,2.21,176211.62,3.02
724696.86,12.44,2.21,176203.1,3.02
724594.64,12.44,2.21,176119.93,3.02
724486.01,12.43,2.21,176030.73,3.02
724572.42,12.44,2.22,176144.57,3.02
724470.2,12.44,2.22,176108.24,3.02
724367.97,12.44,2.22,176016.55,3.02
724265.75,12.44,2.22,176016.55,3.02
724265.75,12.44,2.22,176016.55,3.02
724163.53,12.44,2.22,175924.87,3.02
724249.94,12.44,2.22,176111.37,3.03
724575.89,12.45,2.23,176111.37,3.03
724662.29,12.45,2.23,176225.21,3.03
724885.58,12.46,2.24,176225.21,3.03
724783.36,12.46,2.24,176821.15,3.04
724681.14,12.46,2.24,176964.1,3.04
724411.81,12.45,2.23,176706.12,3.04
724498.22,12.46,2.24,176839.0,3.04
724396.0,12.46,2.24,176808.45,3.04
724482.4,12.46,2.24,176916.52,3.04
724482.4,12.46,2.24,176857.79,3.04
724380.18,12.46,2.24,176849.27,3.04
724380.18,12.46,2.24,176914.46,3.04
724277.96,12.46,2.24,176831.29,3.04
724175.74,12.46,2.24,176838.07,3.04
724073.52,12.46,2.24,176739.6,3.04
723971.3,12.46,2.24,176722.86,3.04
723775.79,12.46,2.24,176504.88,3.04
724101.74,12.47,2.25,176504.88,3.04
724188.15,12.47,2.25,176599.15,3.04
724085.92,12.47,2.25,176599.15,3.04
723983.7,12.47,2.25,176952.16,3.05
724070.11,12.47,2.25,177203.46,3.05
724156.52,12.48,2.26,177317.3,3.06
724054.29,12.48,2.26,177298.27,3.06
723952.07,12.48,2.26,177206.58,3.05
723952.07,12.48,2.26,177206.58,3.05
723849.85,12.48,2.26,177206.58,3.05
723747.63,12.48,2.26,177114.89,3.05
723457.63,12.47,2.25,176824.89,3.05
723089.46,12.47,2.25,176443.22,3.04
722987.24,12.47,2.25,176443.22,3.04
723073.65,12.47,2.25,176557.07,3.05
723160.05,12.48,2.25,176689.95,3.05
723246.46,12.48,2.26,176803.79,3.05
723196.46,12.48,2.26,176772.66,3.05
723522.41,12.49,2.26,177075.19,3.06
723154.24,12.48,2.26,176812.53,3.05
723052.02,12.48,2.26,176781.97,3.05
723138.42,12.48,2.26,176890.04,3.05
723550.62,12.49,2.27,176993.75,3.06
724030.89,12.5,2.28,177119.19,3.06
723928.67,12.5,2.28,177462.79,3.06
723544.26,12.5,2.27,177053.79,3.06
723442.04,12.5,2.27,177037.04,3.06
723442.04,12.5,2.27,177037.04,3.06
723339.82,12.5,2.27,176962.1,3.06
723237.59,12.5,2.27,176968.88,3.06
723555.46,12.5,2.28,177294.88,3.06
723641.87,12.51,2.28,177408.72,3.07
723539.65,12.51,2.28,177389.69,3.07
723626.06,12.51,2.29,177503.54,3.07
723523.83,12.51,2.29,177484.51,3.07
723143.74,12.5,2.28,177100.04,3.06
723041.52,12.51,2.28,177106.82,3.06
722939.3,12.51,2.28,177008.35,3.06
722837.08,12.51,2.28,177015.14,3.06
722734.86,12.51,2.28,176916.66,3.06
722734.86,12.51,2.28,176916.66,3.06
722632.64,12.51,2.28,176923.45,3.06
722530.42,12.51,2.28,176824.98,3.06
722239.13,12.5,2.28,176834.2,3.06
722239.13,12.5,2.28,176834.2,3.06
721830.25,12.5,2.28,176834.2,3.06
721728.03,12.5,2.28,176825.68,3.06
721728.03,12.5,2.28,176893.88,3.06
721814.43,12.51,2.29,176979.92,3.07
721712.21,12.51,2.29,176949.37,3.07
722105.59,12.52,2.29,181610.24,3.15
722003.37,12.52,2.29,181549.11,3.15
721901.15,12.52,2.3,181532.37,3.15
721798.93,12.52,2.3,181457.42,3.15
721798.93,12.52,2.3,181457.42,3.15
721696.71,12.52,2.3,181464.21,3.15
721594.49,12.52,2.3,181365.73,3.15
722860.75,12.54,2.32,181178.22,3.14
725704.35,12.59,2.37,181950.43,3.16
726184.62,12.6,2.38,182075.87,3.16
726271.03,12.6,2.38,182189.71,3.16
726168.81,12.61,2.38,182153.39,3.16
726255.22,12.61,2.39,182267.23,3.16
726152.99,12.61,2.39,182230.9,3.16
726633.27,12.62,2.4,182230.9,3.16
726856.56,12.62,2.4,182297.86,3.17
726856.56,12.62,2.4,182297.86,3.17
726561.05,12.62,2.4,182139.22,3.16
726458.83,12.62,2.4,182169.22,3.16
726458.83,12.62,2.4,182169.22,3.16
726356.61,12.62,2.4,182152.47,3.16
726254.39,12.62,2.4,182077.53,3.16
726152.16,12.62,2.4,182069.01,3.16
726238.57,12.62,2.4,182155.04,3.17
726071.88,12.62,2.4,181992.22,3.16
725969.65,12.62,2.4,182020.04,3.16
726056.06,12.63,2.4,182069.74,3.17
725953.84,12.63,2.4,182076.52,3.17
725851.62,12.63,2.4,181978.05,3.17
725749.4,12.63,2.4,181984.83,3.17
726075.35,12.63,2.41,182260.35,3.17
725973.13,12.63,2.41,182455.59,3.18
725870.9,12.63,2.41,182704.26,3.18
725408.41,12.63,2.41,182324.12,3.17
725494.81,12.63,2.41,182536.42,3.18
725392.59,12.63,2.41,182444.74,3.18
725290.37,12.63,2.41,182444.74,3.18
725376.78,12.63,2.41,182558.58,3.18
725694.28,12.64,2.42,183158.4,3.19
731695.43,12.74,2.52,189984.41,3.31
731593.21,12.75,2.52,189948.08,3.31
731543.21,12.74,2.52,189898.45,3.31
731440.99,12.74,2.52,189806.76,3.31
731338.77,12.75,2.52,189806.76,3.31
731425.17,12.75,2.53,189920.6,3.31
731511.58,12.75,2.53,190053.48,3.31
731409.36,12.75,2.53,189962.83,3.31
731307.14,12.75,2.53,189961.79,3.31
731393.54,12.76,2.53,190075.64,3.32
731479.95,12.76,2.54,190208.52,3.32
731111.78,12.75,2.53,189894.52,3.31
731111.78,12.75,2.53,189894.52,3.31
731009.56,12.75,2.53,189901.31,3.31
731489.83,12.76,2.54,190306.62,3.32
731387.61,12.76,2.54,190289.88,3.32
731285.39,12.76,2.54,190214.93,3.32
731183.17,12.76,2.54,190206.41,3.32
731183.17,12.76,2.54,190230.48,3.32
731016.48,12.76,2.54,190145.74,3.32
730914.25,12.76,2.54,190062.57,3.32
730812.03,12.76,2.54,190054.05,3.32
731088.65,12.77,2.55,190350.21,3.32
731175.06,12.77,2.55,190464.06,3.33
730889.26,12.77,2.55,190175.01,3.32
730787.04,12.77,2.55,190138.68,3.32
730684.82,12.77,2.55,190145.47,3.32
730582.6,12.77,2.55,190046.99,3.32
730293.75,12.77,2.54,189757.67,3.32
729293.75,12.75,2.53,188757.67,3.3
729380.16,12.75,2.53,188871.52,3.3
729277.94,12.75,2.53,188852.48,3.3
729175.72,12.75,2.53,188835.74,3.3
729262.12,12.76,2.54,188930.0,3.31
729159.9,12.76,2.54,188838.31,3.3
729485.85,12.76,2.54,189273.28,3.31
729572.26,12.77,2.55,189387.13,3.31
729658.66,12.77,2.55,189520.0,3.32
729658.66,12.77,2.55,189503.09,3.32
729881.95,12.78,2.55,189570.05,3.32
729779.73,12.78,2.56,189734.86,3.32
729779.73,12.78,2.56,189753.26,3.32
730056.35,12.78,2.56,189661.57,3.32
729954.13,12.78,2.56,190040.9,3.33
729585.96,12.78,2.56,189665.93,3.32
729483.74,12.78,2.56,189574.24,3.32
729381.52,12.78,2.56,189574.24,3.32
729279.3,12.78,2.56,189565.72,3.32
729365.7,12.78,2.56,189651.76,3.32
729263.48,12.78,2.56,189621.21,3.32
729153.48,12.78,2.56,189511.21,3.32
729239.89,12.79,2.56,189619.28,3.32
729137.67,12.79,2.56,189527.59,3.32
729035.45,12.79,2.56,189527.59,3.32
728933.23,12.79,2.56,189519.07,3.32
728524.34,12.79,2.57,189519.07,3.33
728422.12,12.79,2.57,189435.9,3.33
728508.53,12.79,2.57,189344.22,3.32
728508.53,12.79,2.57,189375.14,3.33
728406.31,12.79,2.57,189561.7,3.33
728304.08,12.79,2.57,189544.95,3.33
728108.58,12.79,2.57,189351.49,3.33
728194.98,12.79,2.57,189445.75,3.33
728092.76,12.79,2.57,189437.23,3.33
727990.54,12.79,2.57,189354.06,3.33
728316.49,12.8,2.58,189466.91,3.33
728214.27,12.8,2.58,189698.22,3.33
728112.05,12.8,2.58,189705.0,3.34
728009.83,12.8,2.58,189606.53,3.33
728490.1,12.81,2.59,189731.96,3.34
728121.93,12.81,2.58,189356.12,3.33
728455.96,12.81,2.59,189381.16,3.33
728353.74,12.81,2.59,189709.74,3.34
728440.14,12.82,2.59,189823.58,3.34
728440.14,12.82,2.59,189801.53,3.34
728440.14,12.82,2.59,189825.43,3.34
728337.92,12.82,2.6,189806.42,3.34
728337.92,12.82,2.6,189896.64,3.34
728561.21,12.82,2.6,189963.6,3.34
728272.37,12.82,2.6,189674.28,3.34
728358.78,12.82,2.6,189962.65,3.34
728212.53,12.82,2.6,189685.43,3.34
728110.31,12.82,2.6,189654.87,3.34
728008.09,12.82,2.6,189593.74,3.34
727788.98,12.82,2.6,189343.09,3.33
727875.39,12.82,2.6,189456.94,3.34
727773.17,12.82,2.6,189420.61,3.34
727670.95,12.82,2.6,189412.09,3.34
727757.35,12.83,2.6,189498.13,3.34
727980.64,12.83,2.61,189565.09,3.34
727878.42,12.83,2.61,189696.17,3.34
728101.71,12.84,2.61,189763.13,3.35
727806.2,12.83,2.61,189532.07,3.34
727703.98,12.83,2.61,189663.15,3.34
727408.47,12.83,2.61,189403.42,3.34
727306.25,12.83,2.61,189311.73,3.34
727204.03,12.83,2.61,189311.73,3.34
726837.78,12.82,2.6,192832.14,3.4
726924.18,12.83,2.6,192945.98,3.4
726821.96,12.83,2.61,192926.98,3.4
726908.37,12.83,2.61,193040.83,3.41
730914.79,12.9,2.68,195353.15,3.45
731001.2,12.91,2.68,195486.03,3.45
730898.98,12.91,2.69,195394.34,3.45
731224.93,12.91,2.69,195830.18,3.46
731448.21,12.92,2.7,196079.81,3.46
731534.62,12.92,2.7,196221.63,3.47
731176.45,12.92,2.7,195855.79,3.46
731399.74,12.92,2.7,195922.75,3.46
731297.52,12.92,2.7,196053.84,3.46
731195.29,12.92,2.7,195962.15,3.46
731093.07,12.92,2.7,195962.15,3.46
731419.02,12.93,2.71,195962.15,3.46
731505.43,12.93,2.71,196076.0,3.47
731403.21,12.94,2.71,196056.96,3.47
731300.99,12.94,2.71,196056.96,3.47
731198.77,12.94,2.71,196400.69,3.47
731039.92,12.93,2.71,196255.6,3.47
730937.7,12.93,2.71,196316.53,3.47
730718.01,12.93,2.71,196118.44,3.47
730615.79,12.93,2.71,196109.92,3.47
730513.57,12.93,2.71,196026.75,3.47
730296.43,12.93,2.71,195832.1,3.47
730194.21,12.93,2.71,195740.41,3.47
730091.98,12.93,2.71,195740.41,3.47
729989.76,12.93,2.71,195731.89,3.47
729887.54,12.93,2.71,195648.72,3.47
729973.95,12.93,2.71,195762.57,3.47
729768.44,12.93,2.71,195592.84,3.47
730094.39,12.94,2.72,195895.37,3.47
729992.17,12.94,2.72,195902.15,3.47
729889.95,12.94,2.72,195803.68,3.47
729684.44,12.94,2.71,195625.92,3.47
729582.22,12.94,2.71,195632.7,3.47
729480.0,12.94,2.71,195534.23,3.47
729377.77,12.94,2.72,195442.54,3.47
729377.77,12.94,2.72,195442.54,3.47
729691.36,12.94,2.72,195861.59,3.47
729589.13,12.94,2.72,195868.37,3.48
729486.91,12.94,2.72,195769.9,3.47
729573.32,12.95,2.73,195883.74,3.48
729471.1,12.95,2.73,195847.42,3.48
729102.93,12.94,2.72,195584.75,3.47
729326.22,12.95,2.73,195651.71,3.47
729224.0,12.95,2.73,195782.79,3.48
729121.77,12.95,2.73,195774.27,3.48
729019.55,12.95,2.73,195691.1,3.48
728917.33,12.95,2.73,195660.55,3.48
728815.11,12.95,2.73,195599.42,3.48
728712.89,12.95,2.73,195590.89,3.48
728799.3,12.96,2.73,195676.93,3.48
728799.3,12.96,2.73,195667.89,3.48
729117.17,12.96,2.74,195918.78,3.48
729014.95,12.96,2.74,196000.66,3.49
728654.85,12.96,2.73,195636.21,3.48
728552.63,12.96,2.74,195666.78,3.48
728450.41,12.96,2.74,195544.52,3.48
728536.82,12.96,2.74,195658.37,3.48
728536.82,12.96,2.74,195658.37,3.48
728434.6,12.96,2.74,195639.33,3.48
728332.38,12.96,2.74,195646.12,3.48
728230.16,12.96,2.74,195547.65,3.48
728230.16,12.96,2.74,195547.65,3.48
728230.16,12.96,2.74,195547.65,3.48
728127.93,12.96,2.74,195539.12,3.48
728025.71,12.96,2.74,195455.96,3.48
727923.49,12.96,2.74,195439.21,3.48
727821.27,12.96,2.74,195364.27,3.48
727719.05,12.97,2.74,195272.58,3.48
727616.83,12.97,2.74,195272.58,3.48
727321.32,12.96,2.74,195012.85,3.48
727219.1,12.96,2.74,195019.63,3.48
727219.1,12.96,2.74,195019.63,3.48
726401.33,12.97,2.74,195019.63,3.48
726727.28,12.97,2.75,195295.16,3.49
726727.28,12.97,2.75,195295.16,3.49
726625.06,12.97,2.75,195203.47,3.49
726522.84,12.97,2.75,195203.47,3.49
726522.84,12.97,2.75,195203.47,3.49
726420.62,12.97,2.75,195111.78,3.48
726318.4,12.97,2.75,195111.78,3.49
726318.4,12.97,2.75,195111.78,3.49
726216.17,12.98,2.75,195103.26,3.49
726113.95,12.98,2.75,195020.09,3.48
725745.78,12.97,2.75,194706.1,3.48
725745.78,12.97,2.75,194706.1,3.48
725832.19,12.97,2.75,194819.95,3.48
725729.97,12.97,2.75,194783.62,3.48
725621.34,12.97,2.75,194677.12,3.48
725519.12,12.97,2.75,194668.59,3.48
725416.9,12.97,2.75,194585.43,3.48
725224.36,12.97,2.75,194386.55,3.48
725122.14,12.97,2.75,194294.86,3.48
725122.14,12.97,2.75,194294.86,3.48
725019.92,12.97,2.75,194294.86,3.48
724796.66,12.97,2.75,194074.7,3.47
724694.44,12.97,2.75,194066.17,3.47
724780.84,12.97,2.75,194152.21,3.47
724678.62,12.97,2.75,194143.69,3.48
724576.4,12.97,2.75,194060.53,3.47
724474.18,12.97,2.75,194029.97,3.47
724371.96,12.97,2.75,193968.84,3.47
724076.45,12.97,2.75,193709.11,3.47
723974.23,12.97,2.75,193678.55,3.47
723872.01,12.97,2.75,193617.42,3.47
723769.79,12.97,2.75,193525.73,3.47
723449.79,12.97,2.74,193205.73,3.46
723536.19,12.97,2.75,193392.23,3.47
723622.6,12.97,2.75,193506.08,3.47
723845.89,12.98,2.76,193747.56,3.47
724171.83,12.98,2.76,193860.41,3.48
724069.61,12.99,2.76,194029.86,3.48
724156.02,12.99,2.77,194143.71,3.48
724053.8,12.99,2.77,194124.68,3.48
723758.29,12.98,2.76,193893.61,3.48
723758.29,12.98,2.76,193893.61,3.48
723656.07,12.99,2.76,193876.87,3.48
723553.85,12.99,2.76,193801.92,3.48
723553.85,12.99,2.76,193801.92,3.48
723640.25,12.99,2.77,193915.77,3.48
723538.03,12.99,2.77,193879.44,3.48
723435.81,12.99,2.77,193787.75,3.48
723077.64,12.98,2.76,193483.76,3.47
723079.16,12.98,2.76,193496.24,3.47
722976.94,12.99,2.76,193496.24,3.48
723063.34,12.99,2.77,193610.08,3.48
723475.54,13.0,2.77,193973.76,3.48
723262.04,12.99,2.77,193890.67,3.48
723159.82,12.99,2.77,193897.45,3.48
723057.6,13.0,2.77,193798.98,3.48
723383.55,13.0,2.78,193911.83,3.49
723281.33,13.0,2.78,194142.26,3.49
723179.1,13.0,2.78,194050.57,3.49
723076.88,13.0,2.78,194050.57,3.49
722974.66,13.0,2.78,193958.88,3.49
722872.44,13.0,2.78,193958.88,3.49
722770.22,13.01,2.78,193965.67,3.49
722549.3,13.0,2.78,193720.0,3.49
722635.71,13.01,2.78,193790.73,3.49
722722.12,13.01,2.79,193904.58,3.49
722945.4,13.01,2.79,194146.06,3.49
722843.18,13.01,2.79,194055.41,3.49
722843.18,13.01,2.79,194055.41,3.49
722929.59,13.02,2.8,194240.9,3.5
722827.37,13.02,2.8,194247.68,3.5
722558.04,13.01,2.79,193969.77,3.49
722644.45,13.02,2.8,194040.5,3.5
722970.4,13.02,2.8,194153.35,3.5
722868.18,13.03,2.8,194383.78,3.5
722765.96,13.03,2.8,194390.57,3.5
722852.36,13.03,2.81,194461.3,3.51
722852.36,13.03,2.81,194461.3,3.51
722484.19,13.02,2.8,194086.33,3.5
722381.97,13.02,2.8,194069.59,3.5
722273.34,13.02,2.8,193964.56,3.5
722359.75,13.03,2.8,194058.82,3.5
722685.7,13.03,2.81,194171.67,3.5
722685.7,13.03,2.81,194171.67,3.5
722380.19,13.03,2.81,193930.79,3.5
722466.6,13.03,2.81,194234.32,3.5
722364.38,13.03,2.81,194203.77,3.5
722364.38,13.03,2.81,194203.77,3.5
722262.15,13.03,2.81,194142.63,3.5
722159.93,13.03,2.81,194134.11,3.5
722246.34,13.04,2.81,194237.5,3.51
722246.34,13.04,2.81,194237.5,3.51
722332.75,13.04,2.82,194351.34,3.51
722332.75,13.04,2.82,194351.34,3.51
722230.52,13.04,2.82,194315.01,3.51
722128.3,13.04,2.82,194321.8,3.51
722616.14,13.05,2.83,194456.19,3.51
722396.46,13.05,2.83,194342.31,3.51
722482.86,13.05,2.83,194413.04,3.51
722380.64,13.05,2.83,194321.35,3.51
722380.64,13.05,2.83,194321.35,3.51
722467.05,13.05,2.83,194507.86,3.51
722364.83,13.06,2.83,194416.17,3.51
722262.61,13.06,2.83,194416.17,3.51
722160.39,13.06,2.83,194324.48,3.51
722160.39,13.06,2.83,194324.48,3.51
722246.79,13.06,2.84,194510.98,3.52
722333.2,13.06,2.84,194624.83,3.52
722667.23,13.07,2.85,194934.42,3.53
722565.0,13.07,2.85,194941.2,3.53
722462.78,13.07,2.85,194842.73,3.53
722549.19,13.07,2.85,194956.57,3.53
722446.97,13.08,2.85,194937.54,3.53
722344.75,13.08,2.85,194929.02,3.53
722242.53,13.08,2.85,194845.85,3.53
722140.31,13.08,2.85,194754.17,3.53
722226.71,13.08,2.86,194940.67,3.53
722124.49,13.08,2.86,194848.98,3.53
722022.27,13.08,2.86,194848.98,3.53
721803.17,13.08,2.86,194736.28,3.53
722129.11,13.09,2.86,194849.13,3.53
722026.89,13.09,2.86,195018.59,3.53
721924.67,13.09,2.86,194926.9,3.53
721822.45,13.09,2.86,194926.9,3.53
721720.23,13.09,2.87,194836.25,3.53
721806.64,13.09,2.87,195021.74,3.54
721438.47,13.09,2.86,194707.75,3.53
721279.84,13.08,2.86,194549.55,3.53
721177.62,13.08,2.86,194457.87,3.53
721075.4,13.08,2.86,194457.87,3.53
721555.67,13.09,2.87,194553.45,3.53
721642.08,13.1,2.87,194994.28,3.54
721728.49,13.1,2.88,195108.12,3.54
721446.91,13.1,2.87,194966.14,3.54
721670.19,13.1,2.88,195207.62,3.54
721756.6,13.11,2.88,195321.47,3.55
721467.45,13.1,2.88,195322.04,3.55
721365.23,13.1,2.88,195285.71,3.55
721263.01,13.1,2.88,195292.5,3.55
721160.79,13.1,2.88,195194.02,3.55
721247.2,13.11,2.88,195307.87,3.55
721581.22,13.11,2.89,195617.46,3.55
721479.0,13.11,2.89,195525.77,3.55
721479.0,13.11,2.89,195538.54,3.55
721755.62,13.12,2.9,195917.94,3.56
721653.4,13.12,2.9,195909.41,3.56
721739.81,13.12,2.9,195995.45,3.56
721637.59,13.12,2.9,196002.24,3.56
721535.37,13.13,2.9,195903.77,3.56
721239.86,13.12,2.9,195672.7,3.56
721326.26,13.12,2.9,195786.55,3.56
720960.02,13.12,2.9,195526.64,3.56
721273.6,13.13,2.9,195924.72,3.57
721131.35,13.12,2.9,200123.54,3.64
720131.35,13.11,2.89,199123.54,3.62
721829.35,13.14,2.92,199910.23,3.64
721915.76,13.14,2.92,200024.08,3.64
721813.54,13.14,2.92,199987.75,3.64
724136.29,13.19,2.97,200204.86,3.65
724034.07,13.19,2.97,200188.12,3.65
723745.23,13.18,2.96,199898.72,3.64
723643.01,13.18,2.96,199823.78,3.64
723540.79,13.18,2.96,199732.09,3.64
723438.57,13.19,2.96,199732.09,3.64
723336.35,13.19,2.96,199640.4,3.64
723234.12,13.19,2.96,199640.4,3.64
723560.07,13.19,2.97,199753.25,3.64
723646.48,13.2,2.98,200056.78,3.65
723732.89,13.2,2.98,200170.63,3.65
723630.66,13.2,2.98,200151.6,3.65
723528.44,13.2,2.98,200060.95,3.65
723426.22,13.2,2.98,200059.91,3.65
723512.63,13.21,2.98,200173.75,3.65
723144.46,13.2,2.98,199911.08,3.65
723470.41,13.21,2.99,200213.62,3.66
723368.19,13.21,2.99,200183.06,3.66
723265.97,13.21,2.99,200121.93,3.65
723163.74,13.21,2.99,200113.41,3.66
723163.74,13.21,2.99,200113.41,3.66
722757.94,13.2,2.98,199706.11,3.65
722844.35,13.21,2.98,199792.15,3.65
722742.13,13.21,2.98,199700.46,3.65
722639.91,13.21,2.99,199700.46,3.65
722537.69,13.21,2.99,199608.78,3.65
722379.06,13.21,2.98,199469.57,3.65
722276.84,13.21,2.98,199469.57,3.65
722174.62,13.21,2.98,199476.35,3.65
722261.02,13.21,2.99,199547.09,3.65
722347.43,13.21,2.99,199660.93,3.65
722245.21,13.21,2.99,199641.9,3.65
722142.99,13.21,2.99,199550.21,3.65
722229.39,13.22,3.0,199736.77,3.66
722315.8,13.22,3.0,199850.62,3.66
722094.88,13.22,3.0,199604.95,3.65
721875.2,13.21,2.99,199491.06,3.65
721772.98,13.22,2.99,199472.57,3.65
721996.26,13.22,3.0,199539.53,3.65
722330.29,13.23,3.01,200147.41,3.67
722553.58,13.23,3.01,200214.37,3.67
721553.58,13.22,3.0,199214.37,3.65
721258.07,13.21,2.99,198850.06,3.64
721344.48,13.22,2.99,199138.42,3.65
721242.25,13.22,3.0,199046.73,3.65
721140.03,13.22,3.0,199046.73,3.65
721037.81,13.22,3.0,199038.21,3.65
720681.56,13.21,2.99,198745.99,3.64
721007.51,13.22,3.0,199036.82,3.65
720905.29,13.22,3.0,198945.13,3.65
720803.07,13.22,3.0,198945.13,3.65
720700.85,13.22,3.0,198936.61,3.65
720598.63,13.22,3.0,198853.45,3.65
720230.46,13.22,2.99,198539.45,3.64
720128.24,13.22,3.0,198447.77,3.64
719969.61,13.22,2.99,198308.56,3.64
720056.02,13.22,3.0,198495.06,3.64
720056.02,13.22,3.0,198495.06,3.64
719953.8,13.22,3.0,198486.54,3.64
719851.57,13.22,3.0,198403.37,3.64
719749.35,13.22,3.0,198410.16,3.64
719835.76,13.22,3.0,198480.89,3.65
719922.17,13.23,3.01,198594.74,3.65
719626.66,13.22,3.0,198363.67,3.64
719524.44,13.22,3.0,198344.67,3.65
719422.22,13.22,3.0,198252.98,3.64
719319.99,13.22,3.0,198252.98,3.64
719543.28,13.23,3.01,198319.94,3.65
719441.06,13.23,3.01,198483.82,3.65
719921.34,13.24,3.02,198483.82,3.65
719921.34,13.24,3.02,198483.82,3.65
720007.74,13.24,3.02,198597.67,3.65
719905.52,13.24,3.02,198561.34,3.65
719905.52,13.24,3.02,198561.34,3.65
719803.3,13.24,3.02,198469.65,3.65
719701.08,13.25,3.02,198469.65,3.65
719701.08,13.25,3.02,198469.65,3.65
719787.49,13.25,3.03,198583.5,3.66
719628.86,13.25,3.02,198427.0,3.65
719628.86,13.25,3.02,198427.0,3.65
719715.26,13.25,3.03,198559.87,3.66
719613.04,13.25,3.03,198468.19,3.65
719699.45,13.25,3.03,198654.69,3.66
719540.82,13.25,3.03,198498.19,3.66
719438.6,13.25,3.03,198467.63,3.66
719772.63,13.26,3.04,198851.8,3.66
719670.41,13.26,3.04,198843.28,3.66
719568.19,13.26,3.04,198760.11,3.66
719654.59,13.26,3.04,198873.96,3.67
719552.37,13.26,3.04,198854.96,3.67
719450.15,13.27,3.04,198763.27,3.66
719450.15,13.27,3.04,198763.27,3.66
719347.93,13.27,3.04,198763.27,3.67
719245.71,13.27,3.04,198770.05,3.67
719143.49,13.27,3.04,198671.58,3.67
718984.86,13.26,3.04,198532.38,3.66
718882.64,13.26,3.04,198440.69,3.66
718780.42,13.27,3.04,198440.69,3.66
718780.42,13.27,3.04,198440.69,3.66
718780.42,13.27,3.04,198440.69,3.66
718414.17,13.26,3.04,198065.38,3.66
718311.95,13.26,3.04,197973.7,3.65
718311.95,13.26,3.04,197973.7,3.65
718209.73,13.26,3.04,197973.7,3.66
718107.51,13.26,3.04,197980.48,3.66
718433.46,13.27,3.05,198256.0,3.66
718519.86,13.27,3.05,198369.85,3.66
718417.64,13.27,3.05,198350.81,3.66
718315.42,13.27,3.05,198357.6,3.67
718213.2,13.27,3.05,198259.13,3.66
718110.98,13.27,3.05,198242.38,3.66
717752.81,13.27,3.05,197938.39,3.66
717976.1,13.27,3.05,198185.97,3.66
718062.5,13.28,3.06,198299.82,3.67
718062.5,13.28,3.06,198299.82,3.67
717960.28,13.28,3.06,198263.49,3.67
717960.28,13.28,3.06,198263.49,3.67
717664.77,13.27,3.05,197970.96,3.66
717562.55,13.27,3.05,197954.22,3.66
717648.96,13.28,3.06,198048.48,3.66
717357.67,13.27,3.05,198048.48,3.66
717255.45,13.27,3.05,198031.74,3.67
717581.4,13.28,3.06,198299.75,3.67
717479.18,13.28,3.06,198224.81,3.67
717565.58,13.29,3.06,198487.65,3.68
717463.36,13.29,3.06,198676.55,3.68
717463.36,13.29,3.06,198676.55,3.68
717361.14,13.29,3.06,198646.0,3.68
716992.97,13.28,3.06,198462.64,3.68
716890.75,13.28,3.06,198401.51,3.68
716788.53,13.28,3.06,198408.29,3.68
716874.94,13.29,3.06,198479.03,3.68
716772.71,13.29,3.06,198387.34,3.68
716670.49,13.29,3.07,198387.34,3.68
716568.27,13.29,3.07,198394.12,3.68
716466.05,13.29,3.07,198295.65,3.68
716783.92,13.3,3.07,198311.72,3.68
716488.41,13.29,3.07,198019.19,3.67
716386.19,13.29,3.07,198033.04,3.67
716016.1,13.29,3.06,198003.12,3.67
716342.05,13.29,3.07,198381.14,3.68
716239.83,13.29,3.07,198445.95,3.68
716020.14,13.29,3.07,198258.87,3.68
715808.93,13.29,3.06,198016.35,3.68
715650.31,13.28,3.06,197892.46,3.67
715650.31,13.28,3.06,197892.46,3.67
715736.71,13.29,3.07,198006.31,3.68
715823.12,13.29,3.07,198139.19,3.68
715909.52,13.3,3.07,198253.03,3.68
715807.3,13.3,3.07,198216.7,3.68
715705.08,13.3,3.07,198125.01,3.68
715791.49,13.3,3.08,198311.52,3.68
715689.27,13.3,3.08,198302.99,3.69
