ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
366,856,740730,6212,740730
367,858,741730,6212,741730
368,866,741730,6212,741730
368,866,742730,6212,742730
368,866,742840,6212,742840
369,868,743840,6212,743840
369,868,744840,6212,744840
369,868,744840,6212,744840
370,870,745840,6212,745840
370,870,746310,6212,746310
370,870,746310,6212,746310
370,870,747310,6212,747310
371,872,748120,6212,748120
371,872,748120,6212,748120
371,872,748930,6212,748930
372,874,749930,6212,749930
373,876,750930,6212,750930
373,876,750930,6212,750930
373,876,751400,6212,751400
373,876,752400,6212,752400
374,884,752400,6212,752400
374,884,752400,6212,752400
375,886,753400,6212,753400
375,886,753870,6212,753870
375,886,754870,6212,754870
376,888,755190,6212,755190
376,888,756000,6212,756000
377,890,757000,6212,757000
377,890,757000,6212,757000
377,890,758000,6212,758000
377,890,758650,6212,758650
378,892,759460,6212,759460
378,892,760460,6212,760460
378,892,760570,6212,760570
379,894,761570,6212,761570
379,894,761570,6212,761570
379,894,761570,6212,761570
379,894,762570,6212,762570
380,896,763380,6212,763380
380,896,764380,6212,764380
381,898,764850,6212,764850
381,898,764850,6212,764850
381,898,765320,6212,765320
381,898,766320,6212,766320
382,900,766970,6212,766970
383,908,766970,6212,766970
383,908,767320,6212,767320
383,908,767790,6212,767790
384,910,768340,6212,768340
384,910,769340,6212,769340
385,912,770340,6212,770340
385,912,771340,6212,771340
385,912,771670,6212,771670
386,914,772670,6212,772670
386,914,773480,6212,773480
387,916,773950,6212,773950
387,916,774270,6212,774270
387,916,774740,6212,774740
388,918,775740,6212,775740
388,918,776740,6212,776740
389,920,777390,6212,777390
389,920,778390,6212,778390
390,922,779390,6212,779390
390,922,780390,6212,780390
391,924,781390,6212,781390
391,924,782390,6212,782390
392,926,783390,6212,783390
392,926,784390,6212,784390
393,928,785390,6212,785390
393,928,786390,6212,786390
394,930,787390,6212,787390
395,932,788390,6212,788390
395,932,789390,6212,789390
395,932,790200,6212,790200
396,934,791200,6212,791200
396,934,792200,6212,792200
397,936,793200,6212,793200
397,936,793520,6212,793520
397,936,793840,6212,793840
397,936,794840,6212,794840
398,938,795840,6212,795840
399,940,796840,6212,796840
399,940,797840,6212,797840
399,940,797840,6212,797840
399,940,798650,6212,798650
400,942,799460,6212,799460
400,942,800460,6212,800460
401,944,801460,6212,801460
401,944,802270,6212,802270
402,946,803270,6212,803270
402,946,804270,6212,804270
403,948,805080,6212,805080
403,948,805890,6212,805890
403,948,805890,6212,805890
404,956,813890,6212,813890
405,958,814890,6212,814890
406,960,815540,6212,815540
406,960,816540,6212,816540
407,962,817350,6212,817350
407,962,818350,6212,818350
408,964,818820,6212,818820
409,966,819820,6212,819820
409,966,819820,6212,819820
409,966,819820,6212,819820
409,966,820820,6212,820820
409,966,821050,6212,821050
409,966,821050,6212,821050
410,968,822050,6212,822050
410,968,823050,6212,823050
411,976,823050,6212,823050
412,978,824050,6212,824050
412,978,824700,6212,824700
413,980,825170,6212,825170
413,980,825640,6212,825640
413,980,826450,6212,826450
413,980,826920,6212,826920
414,982,827920,6212,827920
414,982,828920,6212,828920
415,984,829920,6212,829920
415,984,830920,6212,830920
416,986,831920,6212,831920
416,986,832920,6212,832920
417,988,833920,6212,833920
417,988,833920,6212,833920
418,990,834920,6212,834920
418,990,835920,6212,835920
418,990,836730,6212,836730
419,992,837730,6212,837730
419,992,838730,6212,838730
419,992,846730,6212,846730
419,992,846890,6212,846890
420,994,847890,6212,847890
420,994,848350,6212,848350
420,994,848820,6212,848820
421,996,849820,6212,849820
421,996,850630,6212,850630
422,998,851630,6212,851630
422,998,852630,6212,852630
423,1000,853630,6212,853630
423,1000,854100,6212,854100
423,1000,854910,6212,854910
424,1002,855910,6212,855910
424,1002,856910,6212,856910
425,1004,857910,6212,857910
425,1004,858910,6212,858910
426,1006,859500,6212,859500
426,1006,859960,6212,859960
427,1008,860960,6212,860960
427,1008,861960,6212,861960
428,1016,861960,6212,861960
429,1018,862960,6212,862960
429,1018,863960,6212,863960
430,1020,864960,6212,864960
430,1020,865960,6212,865960
431,1022,866430,6212,866430
431,1022,866430,6212,866430
432,1024,867430,6212,867430
432,1024,867750,6212,867750
432,1024,868560,6212,868560
433,1026,869560,6212,869560
433,1026,869560,6212,869560
433,1026,869560,6212,869560
433,1026,870370,6212,870370
433,1026,871370,6212,871370
434,1028,872370,6212,872370
434,1028,872830,6212,872830
434,1028,873200,6212,873200
434,1028,873750,6212,873750
435,1030,874220,6212,874220
435,1030,874690,6212,874690
435,1030,875010,6212,875010
435,1030,876010,6212,876010
436,1032,876480,6212,876480
437,1034,877030,6212,877030
437,1034,877350,6212,877350
437,1034,878350,6212,878350
438,1036,879350,6212,879350
438,1036,880160,6212,880160
438,1036,881160,6212,881160
439,1038,881630,6212,881630
439,1038,882630,6212,882630
440,1040,883630,6212,883630
441,1042,884630,6212,884630
441,1042,885280,6212,885280
441,1042,885440,6212,885440
441,1042,885440,6212,885440
442,1044,887440,6212,887440
443,1046,888440,6212,888440
444,1048,889440,6212,889440
444,1048,890440,6212,890440
445,1050,891440,6212,891440
446,1052,892440,6212,892440
446,1052,893440,6212,893440
447,1054,894440,6212,894440
447,1054,895440,6212,895440
447,1054,896440,6212,896440
448,1056,897440,6212,897440
448,1056,897760,6212,897760
449,1064,905760,6212,905760
449,1064,906760,6212,906760
450,1066,907760,6212,907760
450,1066,908760,6212,908760
450,1066,909760,6212,909760
450,1066,910080,6212,910080
450,1066,911080,6212,911080
450,1066,911080,6212,911080
451,1068,911730,6212,911730
451,1068,911730,6212,911730
452,1076,919730,6212,919730
452,1076,920730,6212,920730
453,1078,921540,6212,921540
453,1078,922540,6212,922540
454,1080,923540,6212,923540
454,1080,923910,6212,923910
454,1080,924910,6212,924910
454,1080,925140,6212,925140
454,1080,925140,6212,925140
455,1082,926140,6212,926140
455,1082,926140,6212,926140
455,1082,927140,6212,927140
456,1084,928140,6212,928140
456,1084,928370,6212,928370
457,1086,929180,6212,929180
457,1086,930180,6212,930180
457,1086,930410,6212,930410
457,1086,930880,6212,930880
457,1086,930880,6212,930880
458,1088,931880,6212,931880
458,1088,931880,6212,931880
458,1088,932690,6212,932690
459,1090,933690,6212,933690
460,1092,934690,6212,934690
460,1092,935690,6212,935690
460,1092,935690,6212,935690
460,1092,935690,6212,935690
461,1094,936690,6212,936690
461,1094,937690,6212,937690
461,1094,937690,6212,937690
461,1094,938150,6212,938150
462,1096,938960,6212,938960
462,1096,938960,6212,938960
462,1096,939960,6212,939960
462,1096,939960,6212,939960
462,1096,940430,6212,940430
463,1098,941430,6212,941430
463,1098,942430,6212,942430
464,1100,944430,6212,944430
465,1102,945430,6212,945430
465,1102,945540,6212,945540
465,1102,945540,6212,945540
466,1104,946540,6212,946540
466,1104,947540,6212,947540
467,1106,948540,6212,948540
467,1106,949010,6212,949010
468,1110,953010,6212,953010
468,1110,953380,6212,953380
468,1110,953700,6212,953700
469,1112,954700,6212,954700
469,1112,955700,6212,955700
470,1114,956020,6212,956020
470,1114,957020,6212,957020
471,1116,957830,6212,957830
471,1116,958830,6212,958830
472,1118,959830,6212,959830
472,1118,960300,6212,960300
472,1118,961300,6212,961300
473,1120,962300,6212,962300
473,1120,962770,6212,962770
473,1120,963240,6212,963240
474,1122,964240,6212,964240
474,1122,965240,6212,965240
475,1124,966050,6212,966050
475,1124,967050,6212,967050
475,1124,967050,6212,967050
476,1126,967860,6212,967860
476,1126,968320,6212,968320
477,1128,969320,6212,969320
477,1128,969320,6212,969320
477,1128,969320,6212,969320
478,1130,970320,6212,970320
478,1130,970320,6212,970320
478,1130,970790,6212,970790
478,1130,971790,6212,971790
479,1132,972790,6212,972790
479,1132,973110,6212,973110
480,1140,981110,6212,981110
480,1140,982110,6212,982110
481,1142,983110,6212,983110
481,1142,983110,6212,983110
481,1142,984110,6212,984110
482,1144,984920,6212,984920
482,1144,985920,6212,985920
483,1146,986920,6212,986920
483,1146,987920,6212,987920
484,1148,988920,6212,988920
484,1148,989920,6212,989920
485,1150,990730,6212,990730
485,1150,991730,6212,991730
486,1152,992730,6212,992730
486,1152,992730,6212,992730
486,1152,993730,6212,993730
487,1154,994200,6212,994200
487,1154,995200,6212,995200
488,1156,996200,6212,996200
488,1156,997200,6212,997200
489,1158,998010,6212,998010
489,1158,999010,6212,999010
490,1160,1000010,6212,1000010
491,1168,1008010,6212,1008010
491,1168,1008480,6212,1008480
491,1168,1009480,6212,1009480
491,1168,1009480,6212,1009480
492,1170,1010480,6212,1010480
493,1178,1018480,6212,1018480
493,1178,1019480,6212,1019480
494,1180,1020480,6212,1020480
494,1180,1021290,6212,1021290
495,1182,1022290,6212,1022290
495,1182,1022290,6212,1022290
496,1184,1024290,6212,1024290
497,1192,1032290,6212,1032290
497,1192,1033100,6212,1033100
498,1194,1033570,6212,1033570
499,1196,1034570,6212,1034570
499,1196,1035120,6212,1035120
500,1198,1036120,6212,1036120
500,1198,1036440,6212,1036440
501,1200,1036910,6212,1036910
501,1200,1037910,6212,1037910
501,1200,1038910,6212,1038910
501,1200,1038910,6212,1038910
502,1202,1039910,6212,1039910
503,1204,1040910,6212,1040910
503,1204,1041720,6212,1041720
503,1204,1042720,6212,1042720
503,1204,1043530,6212,1043530
504,1206,1044180,6212,1044180
504,1206,1044990,6212,1044990
504,1206,1044990,6212,1044990
505,1208,1045800,6212,1045800
505,1208,1046270,6212,1046270
505,1208,1046590,6212,1046590
506,1210,1047590,6212,1047590
506,1210,1048590,6212,1048590
507,1212,1049590,6212,1049590
507,1212,1050590,6212,1050590
507,1212,1051060,6212,1051060
508,1214,1051530,6212,1051530
508,1214,1052530,6212,1052530
509,1216,1053180,6212,1053180
510,1218,1053830,6212,1053830
510,1218,1054830,6212,1054830
510,1218,1055150,6212,1055150
511,1220,1056150,6212,1056150
512,1222,1057150,6212,1057150
512,1222,1057960,6212,1057960
513,1224,1058960,6212,1058960
513,1224,1059960,6212,1059960
513,1224,1059960,6212,1059960
514,1226,1060960,6212,1060960
514,1226,1061770,6212,1061770
514,1226,1061770,6212,1061770
515,1228,1062580,6212,1062580
515,1228,1063230,6212,1063230
515,1228,1063700,6212,1063700
516,1230,1064170,6212,1064170
517,1232,1065170,6212,1065170
517,1232,1066170,6212,1066170
518,1234,1067170,6212,1067170
518,1234,1068170,6212,1068170
519,1236,1069170,6212,1069170
519,1236,1070170,6212,1070170
519,1236,1071170,6212,1071170
520,1238,1072170,6212,1072170
520,1238,1073170,6212,1073170
521,1240,1074170,6212,1074170
522,1242,1074640,6212,1074640
522,1242,1075640,6212,1075640
522,1242,1076290,6212,1076290
523,1244,1077100,6212,1077100
523,1244,1077100,6212,1077100
524,1246,1078100,6212,1078100
524,1246,1078260,6212,1078260
524,1246,1079260,6212,1079260
524,1246,1080070,6212,1080070
525,1248,1081070,6212,1081070
525,1248,1081880,6212,1081880
526,1250,1083880,6212,1083880
527,1252,1084880,6212,1084880
527,1252,1085880,6212,1085880
528,1254,1086690,6212,1086690
528,1254,1087690,6212,1087690
529,1256,1088500,6212,1088500
529,1256,1089500,6212,1089500
529,1256,1089960,6212,1089960
530,1258,1090960,6212,1090960
530,1258,1090960,6212,1090960
530,1258,1091960,6212,1091960
530,1258,1091960,6212,1091960
531,1260,1092960,6212,1092960
531,1260,1093960,6212,1093960
532,1262,1094770,6212,1094770
532,1262,1094990,6212,1094990
532,1262,1095150,6212,1095150
533,1264,1096150,6212,1096150
533,1264,1097150,6212,1097150
533,1264,1097620,6212,1097620
534,1266,1098270,6212,1098270
535,1268,1099270,6212,1099270
535,1268,1100270,6212,1100270
535,1268,1100590,6212,1100590
535,1268,1101590,6212,1101590
536,1270,1102240,6212,1102240
537,1272,1103240,6212,1103240
537,1272,1103240,6212,1103240
538,1274,1104240,6212,1104240
538,1274,1105240,6212,1105240
539,1276,1105890,6212,1105890
539,1276,1106210,6212,1106210
539,1276,1107210,6212,1107210
540,1278,1108210,6212,1108210
541,1280,1109210,6212,1109210
541,1280,1109680,6212,1109680
541,1280,1110490,6212,1110490
541,1280,1111300,6212,1111300
541,1280,1111770,6212,1111770
541,1280,1111770,6212,1111770
541,1280,1111770,6212,1111770
542,1282,1112770,6212,1112770
542,1282,1113580,6212,1113580
543,1290,1113580,6212,1113580
543,1290,1113580,6212,1113580
544,1292,1114580,6212,1114580
544,1292,1114900,6212,1114900
544,1292,1115710,6212,1115710
544,1292,1116520,6212,1116520
545,1294,1117520,6212,1117520
545,1294,1118330,6212,1118330
546,1296,1119330,6212,1119330
546,1296,1119980,6212,1119980
546,1296,1119980,6212,1119980
546,1296,1120300,6212,1120300
546,1296,1120770,6212,1120770
547,1298,1121580,6212,1121580
547,1298,1121900,6212,1121900
547,1298,1121900,6212,1121900
547,1298,1121900,6212,1121900
548,1300,1122900,6212,1122900
549,1302,1123900,6212,1123900
549,1302,1124900,6212,1124900
550,1304,1125900,6212,1125900
550,1304,1126900,6212,1126900
551,1306,1127900,6212,1127900
551,1306,1128900,6212,1128900
551,1306,1129130,6212,1129130
552,1308,1130130,6212,1130130
552,1308,1130940,6212,1130940
552,1308,1130940,6212,1130940
553,1310,1131940,6212,1131940
553,1310,1131940,6212,1131940
553,1310,1132940,6212,1132940
553,1310,1133310,6212,1133310
554,1312,1134310,6212,1134310
554,1312,1134310,6212,1134310
554,1312,1134780,6212,1134780
555,1314,1135250,6212,1135250
555,1314,1136060,6212,1136060
555,1314,1136430,6212,1136430
555,1314,1136540,6212,1136540
556,1316,1137540,6212,1137540
556,1316,1138540,6212,1138540
557,1318,1139540,6212,1139540
557,1318,1139540,6212,1139540
557,1318,1140540,6212,1140540
558,1320,1141350,6212,1141350
558,1320,1141820,6212,1141820
559,1322,1142820,6212,1142820
559,1322,1143140,6212,1143140
559,1322,1143140,6212,1143140
559,1322,1144140,6212,1144140
559,1322,1144140,6212,1144140
560,1324,1144600,6212,1144600
560,1324,1145410,6212,1145410
560,1324,1145880,6212,1145880
561,1326,1146690,6212,1146690
562,1334,1146690,6212,1146690
562,1334,1147690,6212,1147690
563,1342,1155690,6212,1155690
563,1342,1155690,6212,1155690
564,1344,1156690,6212,1156690
564,1344,1156910,6212,1156910
565,1346,1157910,6212,1157910
565,1346,1158720,6212,1158720
566,1348,1159720,6212,1159720
566,1348,1160040,6212,1160040
566,1348,1160040,6212,1160040
567,1352,1164040,6212,1164040
567,1352,1165040,6212,1165040
567,1352,1165040,6212,1165040
568,1354,1165850,6212,1165850
568,1354,1166310,6212,1166310
568,1354,1167310,6212,1167310
569,1356,1167540,6212,1167540
569,1356,1168540,6212,1168540
570,1358,1169540,6212,1169540
570,1358,1170010,6212,1170010
570,1358,1171010,6212,1171010
571,1360,1171480,6212,1171480
571,1360,1172480,6212,1172480
572,1362,1173290,6212,1173290
572,1362,1174290,6212,1174290
573,1364,1175290,6212,1175290
573,1364,1176290,6212,1176290
574,1366,1177290,6212,1177290
574,1366,1178100,6212,1178100
575,1368,1179100,6212,1179100
575,1368,1180100,6212,1180100
576,1370,1181100,6212,1181100
576,1370,1181100,6212,1181100
577,1372,1182100,6212,1182100
577,1372,1182910,6212,1182910
578,1374,1183910,6212,1183910
578,1374,1183910,6212,1183910
578,1374,1183910,6212,1183910
579,1376,1184910,6212,1184910
579,1376,1185910,6212,1185910
579,1376,1186720,6212,1186720
580,1378,1187720,6212,1187720
580,1378,1188720,6212,1188720
581,1380,1189720,6212,1189720
581,1380,1190530,6212,1190530
582,1382,1191530,6212,1191530
582,1382,1192000,6212,1192000
582,1382,1193000,6212,1193000
583,1384,1193470,6212,1193470
584,1386,1193930,6212,1193930
584,1386,1194930,6212,1194930
584,1386,1195390,6212,1195390
585,1388,1196390,6212,1196390
585,1388,1197390,6212,1197390
586,1390,1198390,6212,1198390
586,1390,1198390,6212,1198390
587,1392,1199390,6212,1199390
587,1392,1200040,6212,1200040
587,1392,1200850,6212,1200850
587,1392,1201660,6212,1201660
588,1396,1202130,6212,1202130
588,1396,1202450,6212,1202450
588,1396,1202450,6212,1202450
588,1396,1203450,6212,1203450
589,1400,1204450,6212,1204450
589,1400,1205100,6212,1205100
589,1400,1205100,6212,1205100
589,1400,1205100,6212,1205100
589,1400,1206100,6212,1206100
590,1404,1207100,6212,1207100
590,1404,1207100,6212,1207100
590,1404,1207750,6212,1207750
591,1408,1208750,6212,1208750
591,1408,1208750,6212,1208750
591,1408,1209070,6212,1209070
592,1412,1210070,6212,1210070
592,1412,1210880,6212,1210880
592,1412,1210880,6212,1210880
592,1412,1211880,6212,1211880
592,1412,1212880,6212,1212880
592,1412,1213690,6212,1213690
593,1416,1214690,6212,1214690
593,1416,1214690,6212,1214690
593,1416,1215340,6212,1215340
593,1416,1215660,6212,1215660
593,1416,1216660,6212,1216660
593,1416,1217660,6212,1217660
593,1416,1218660,6212,1218660
594,1420,1219130,6212,1219130
595,1424,1220130,6212,1220130
595,1424,1221130,6212,1221130
595,1424,1222130,6212,1222130
595,1424,1223130,6212,1223130
595,1424,1224130,6212,1224130
596,1428,1225130,6212,1225130
596,1428,1225940,6212,1225940
597,1432,1226940,6212,1226940
597,1432,1227410,6212,1227410
597,1432,1227960,6212,1227960
597,1432,1227960,6212,1227960
597,1432,1228190,6212,1228190
597,1432,1229190,6212,1229190
597,1432,1230000,6212,1230000
598,1436,1231000,6212,1231000
598,1436,1232000,6212,1232000
598,1436,1233000,6212,1233000
598,1436,1234000,6212,1234000
599,1440,1234810,6212,1234810
599,1440,1235130,6212,1235130
599,1440,1235600,6212,1235600
599,1440,1235600,6212,1235600
599,1440,1236600,6212,1236600
599,1440,1237600,6212,1237600
600,1444,1238600,6212,1238600
600,1444,1239600,6212,1239600
600,1444,1239920,6212,1239920
600,1444,1240730,6212,1240730
600,1444,1240730,6212,1240730
600,1444,1241730,6212,1241730
601,1448,1242190,6212,1242190
601,1448,1243190,6212,1243190
601,1448,1243660,6212,1243660
602,1452,1245660,6212,1245660
602,1452,1246660,6212,1246660
602,1452,1247130,6212,1247130
602,1452,1248130,6212,1248130
602,1452,1248130,6212,1248130
603,1456,1248940,6212,1248940
603,1456,1249590,6212,1249590
603,1456,1250060,6212,1250060
603,1456,1251060,6212,1251060
603,1456,1251610,6212,1251610
604,1460,1252080,6212,1252080
604,1460,1253080,6212,1253080
604,1460,1253400,6212,1253400
604,1460,1254400,6212,1254400
605,1464,1255400,6212,1255400
605,1464,1255870,6212,1255870
605,1464,1256680,6212,1256680
606,1472,1256680,6212,1256680
606,1472,1257270,6212,1257270
606,1472,1258080,6212,1258080
607,1476,1258890,6212,1258890
607,1476,1258890,6212,1258890
607,1476,1259890,6212,1259890
607,1476,1260700,6212,1260700
607,1476,1260810,6212,1260810
607,1476,1260970,6212,1260970
607,1476,1261970,6212,1261970
608,1480,1262560,6212,1262560
608,1480,1263030,6212,1263030
608,1480,1263840,6212,1263840
608,1480,1264840,6212,1264840
608,1480,1265160,6212,1265160
608,1480,1265160,6212,1265160
608,1480,1265630,6212,1265630
609,1484,1266630,6212,1266630
609,1484,1267630,6212,1267630
609,1484,1268630,6212,1268630
609,1484,1268630,6212,1268630
609,1484,1269440,6212,1269440
609,1484,1269600,6212,1269600
610,1488,1270410,6212,1270410
610,1488,1271410,6212,1271410
610,1488,1271730,6212,1271730
611,1496,1271730,6212,1271730
611,1496,1271890,6212,1271890
612,1500,1272890,6212,1272890
612,1500,1273890,6212,1273890
612,1500,1274700,6212,1274700
613,1504,1275700,6212,1275700
613,1504,1275700,6212,1275700
614,1508,1277700,6212,1277700
614,1508,1278700,6212,1278700
614,1508,1279170,6212,1279170
614,1508,1279980,6212,1279980
614,1508,1279980,6212,1279980
614,1508,1280530,6212,1280530
614,1508,1280530,6212,1280530
614,1508,1280530,6212,1280530
614,1508,1280530,6212,1280530
614,1508,1281530,6212,1281530
614,1508,1282530,6212,1282530
615,1512,1283530,6212,1283530
615,1512,1284340,6212,1284340
615,1512,1284710,6212,1284710
615,1512,1285710,6212,1285710
616,1516,1285930,6212,1285930
616,1516,1285930,6212,1285930
616,1516,1286930,6212,1286930
616,1516,1287740,6212,1287740
616,1516,1287740,6212,1287740
616,1516,1288740,6212,1288740
616,1516,1289740,6212,1289740
616,1516,1289740,6212,1289740
616,1516,1290210,6212,1290210
617,1520,1291210,6212,1291210
617,1520,1291210,6212,1291210
617,1520,1291210,6212,1291210
617,1520,1292210,6212,1292210
617,1520,1292370,6212,1292370
617,1520,1293370,6212,1293370
617,1520,1293690,6212,1293690
618,1524,1294690,6212,1294690
618,1524,1295690,6212,1295690
618,1524,1295690,6212,1295690
618,1524,1296690,6212,1296690
618,1524,1296690,6212,1296690
618,1524,1296690,6212,1296690
618,1524,1297690,6212,1297690
619,1528,1298010,6212,1298010
619,1528,1298010,6212,1298010
619,1528,1298330,6212,1298330
620,1532,1299330,6212,1299330
620,1532,1300330,6212,1300330
620,1532,1300330,6212,1300330
620,1532,1301330,6212,1301330
620,1532,1301980,6212,1301980
620,1532,1302450,6212,1302450
620,1532,1303450,6212,1303450
621,1536,1304100,6212,1304100
621,1536,1304570,6212,1304570
621,1536,1305570,6212,1305570
622,1540,1306570,6212,1306570
622,1540,1306680,6212,1306680
622,1540,1307680,6212,1307680
622,1540,1308680,6212,1308680
622,1540,1308680,6212,1308680
622,1540,1308910,6212,1308910
622,1540,1309910,6212,1309910
622,1540,1310500,6212,1310500
622,1540,1310500,6212,1310500
623,1544,1311500,6212,1311500
