ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a906-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
821448.92,14.45,1.11,314086.45,5.53
821300.45,14.45,1.11,314059.91,5.53
820980.45,14.45,1.1,313739.91,5.52
820593.54,14.44,1.1,313284.92,5.51
820445.06,14.44,1.1,313183.31,5.51
821276.68,14.46,1.11,313488.77,5.52
821361.59,14.46,1.11,319044.87,5.62
821064.65,14.46,1.11,318916.72,5.62
821333.88,14.46,1.12,318810.38,5.61
821512.28,14.47,1.13,319543.25,5.63
821363.81,14.47,1.13,319430.14,5.63
821649.17,14.48,1.13,319849.33,5.63
821500.7,14.48,1.13,319822.79,5.64
825731.18,14.55,1.21,321815.6,5.67
825731.18,14.55,1.21,321815.6,5.67
825731.18,14.55,1.21,321815.6,5.67
825524.31,14.55,1.2,321513.96,5.67
825236.6,14.54,1.2,321227.97,5.66
825088.13,14.54,1.2,321126.36,5.66
825088.13,14.54,1.2,321126.36,5.66
824020.66,14.54,1.2,320908.59,5.66
823732.95,14.54,1.2,320582.54,5.66
823732.95,14.54,1.2,320582.54,5.66
823445.25,14.54,1.19,320379.51,5.66
822943.69,14.53,1.19,319833.02,5.65
822943.69,14.53,1.19,319833.02,5.65
822801.56,14.53,1.18,319685.12,5.64
822653.09,14.53,1.18,319642.23,5.64
822938.45,14.53,1.19,319920.09,5.65
822789.98,14.53,1.19,319800.37,5.65
822641.51,14.53,1.19,319785.33,5.65
822819.91,14.54,1.19,319824.28,5.65
822671.44,14.54,1.19,319977.8,5.65
821603.96,14.54,1.2,319760.02,5.66
821603.96,14.54,1.2,319760.02,5.66
821455.49,14.54,1.2,319717.13,5.66
821455.49,14.54,1.2,319717.13,5.66
821495.72,14.54,1.2,319795.23,5.66
821347.25,14.54,1.2,319752.57,5.66
821135.55,14.54,1.2,319546.24,5.66
820987.08,14.54,1.2,319460.75,5.66
820987.08,14.54,1.2,319460.75,5.66
820838.61,14.54,1.2,319388.3,5.66
820690.14,14.54,1.2,319332.61,5.66
820730.37,14.54,1.2,319412.72,5.66
820356.54,14.54,1.19,319109.61,5.65
820534.94,14.54,1.2,319386.1,5.66
820534.94,14.54,1.2,319386.1,5.66
820386.47,14.54,1.2,319359.56,5.66
820671.83,14.55,1.2,319621.07,5.67
820374.96,14.54,1.2,319330.45,5.66
820374.96,14.54,1.2,319330.45,5.66
820235.21,14.54,1.2,318613.68,5.65
819985.02,14.54,1.2,318369.41,5.65
819845.27,14.54,1.2,317741.03,5.64
819595.08,14.54,1.2,317408.37,5.63
819446.6,14.54,1.2,317381.83,5.63
819298.13,14.54,1.2,317280.22,5.63
819158.38,14.54,1.2,316651.85,5.62
818908.19,14.54,1.19,316319.18,5.62
818948.42,14.54,1.2,316399.3,5.62
818799.95,14.54,1.2,316354.39,5.62
818840.19,14.54,1.2,316434.5,5.62
818466.35,14.54,1.19,316131.39,5.62
818466.35,14.54,1.19,316131.39,5.62
818506.59,14.54,1.2,316249.83,5.62
818358.12,14.54,1.2,316223.3,5.62
818308.12,14.54,1.2,316173.3,5.62
818159.64,14.54,1.2,316071.69,5.62
817826.24,14.54,1.19,315413.88,5.61
817529.37,14.53,1.19,315143.51,5.6
817017.6,14.52,1.18,314683.06,5.59
817196.0,14.53,1.19,314722.0,5.6
817047.53,14.53,1.19,314835.08,5.6
816899.06,14.53,1.19,314808.54,5.6
816750.59,14.53,1.19,314706.93,5.6
816602.12,14.53,1.19,314680.4,5.6
816453.65,14.53,1.19,314578.79,5.6
816453.65,14.53,1.19,314578.79,5.6
816305.18,14.53,1.19,314465.68,5.6
816345.41,14.53,1.19,314635.79,5.6
816385.64,14.53,1.19,314715.9,5.6
816505.94,14.54,1.19,314754.23,5.6
816505.94,14.54,1.19,314754.23,5.6
816357.46,14.54,1.19,314731.11,5.6
816397.7,14.54,1.2,314811.23,5.61
816249.23,14.54,1.2,314788.14,5.61
816109.47,14.54,1.2,314159.77,5.6
816389.28,14.55,1.2,314357.1,5.6
816240.81,14.55,1.2,314245.24,5.6
816092.34,14.55,1.2,314228.95,5.6
816092.34,14.55,1.2,314093.14,5.6
816774.8,14.56,1.22,314261.97,5.6
816387.89,14.55,1.21,313806.98,5.59
816181.02,14.55,1.21,313646.81,5.59
816181.02,14.55,1.21,313646.81,5.59
816229.97,14.55,1.21,313211.14,5.58
816168.48,14.55,1.21,313054.3,5.58
816020.01,14.55,1.21,313011.64,5.58
815871.54,14.55,1.21,312926.15,5.58
815723.07,14.55,1.21,312813.04,5.58
815574.6,14.55,1.21,312798.01,5.58
816235.91,14.57,1.22,312787.49,5.58
816087.44,14.57,1.22,312674.38,5.58
816770.79,14.58,1.24,319333.34,5.7
815703.31,14.58,1.24,319115.56,5.7
815453.81,14.58,1.23,319037.6,5.7
815747.36,14.58,1.24,319465.2,5.71
815375.34,14.58,1.24,319092.56,5.71
815179.86,14.58,1.23,318907.69,5.7
815300.15,14.58,1.23,318946.01,5.7
815300.15,14.58,1.23,318946.01,5.7
814964.66,14.57,1.23,318621.14,5.7
814816.19,14.57,1.23,318578.48,5.7
814994.59,14.58,1.23,318786.11,5.7
814846.12,14.58,1.23,318673.0,5.7
814124.36,14.57,1.22,317880.45,5.69
813975.89,14.57,1.22,317865.41,5.69
814261.25,14.57,1.23,317952.7,5.69
814112.78,14.57,1.23,318170.58,5.7
813738.95,14.57,1.23,317797.27,5.69
813590.48,14.57,1.23,317754.61,5.69
813630.71,14.57,1.23,317832.47,5.69
813333.84,14.57,1.22,317569.35,5.69
813185.37,14.57,1.22,317526.69,5.69
813036.9,14.57,1.22,317441.2,5.69
813036.9,14.57,1.22,317441.2,5.69
813215.3,14.57,1.23,317480.15,5.69
813066.82,14.57,1.23,317593.22,5.69
813352.18,14.58,1.23,317680.51,5.69
813203.71,14.58,1.23,317899.3,5.7
813063.96,14.58,1.23,317270.93,5.69
812915.49,14.58,1.23,317157.82,5.69
812767.02,14.58,1.23,317142.78,5.69
812618.55,14.58,1.23,317029.67,5.69
812557.06,14.58,1.24,316881.27,5.69
812408.59,14.58,1.24,316866.23,5.69
812448.82,14.58,1.24,316946.35,5.69
812300.35,14.58,1.24,316901.44,5.69
812340.59,14.58,1.24,316981.55,5.69
812340.59,14.58,1.24,316845.74,5.69
812192.11,14.58,1.24,316822.86,5.69
812043.64,14.58,1.24,316750.41,5.69
811669.81,14.58,1.24,316376.18,5.68
811955.17,14.59,1.24,316683.6,5.69
811806.7,14.59,1.24,316571.18,5.69
811509.83,14.58,1.24,316321.02,5.68
811550.06,14.58,1.24,316490.43,5.69
811550.06,14.58,1.24,316490.43,5.69
811590.3,14.59,1.24,316565.53,5.69
811441.82,14.59,1.24,316519.02,5.69
811293.35,14.59,1.24,316446.57,5.69
811144.88,14.59,1.24,316390.88,5.69
811828.23,14.6,1.26,323049.84,5.81
812060.33,14.6,1.26,322942.89,5.81
812100.56,14.61,1.26,323484.27,5.82
811726.73,14.6,1.26,323181.16,5.81
812012.09,14.61,1.26,323253.32,5.82
812012.09,14.61,1.26,323253.32,5.82
811638.26,14.6,1.26,323068.96,5.81
811489.79,14.6,1.26,323113.02,5.81
811341.32,14.6,1.26,323070.36,5.81
811192.85,14.6,1.26,322984.87,5.81
811241.8,14.61,1.26,322549.2,5.81
811488.39,14.61,1.27,322698.71,5.81
817617.28,14.72,1.38,323919.45,5.83
818041.68,14.73,1.39,323499.64,5.83
818327.04,14.74,1.39,323586.93,5.83
817962.7,14.73,1.39,323495.7,5.83
817672.12,14.73,1.39,323173.85,5.82
817523.65,14.73,1.39,323321.53,5.82
817375.18,14.73,1.39,323227.01,5.82
817226.71,14.73,1.39,323186.77,5.82
817266.94,14.73,1.39,323266.88,5.83
817118.47,14.73,1.39,323243.77,5.83
816970.0,14.73,1.39,323217.23,5.83
816970.0,14.73,1.39,323217.23,5.83
816684.51,14.73,1.38,322942.36,5.82
816536.04,14.73,1.38,322840.75,5.82
816776.86,14.73,1.39,322134.31,5.81
816556.1,14.73,1.39,322289.71,5.81
817166.16,14.75,1.4,322328.67,5.82
816940.89,14.74,1.4,322170.3,5.81
816792.42,14.74,1.4,322127.64,5.81
816643.95,14.74,1.4,322042.15,5.81
816929.31,14.75,1.41,322129.44,5.82
816780.84,14.75,1.41,322350.32,5.82
816901.13,14.75,1.41,322388.64,5.82
816941.37,14.75,1.41,322468.76,5.82
816567.54,14.75,1.4,322092.44,5.82
816567.54,14.75,1.4,322053.95,5.82
816419.06,14.75,1.4,322030.86,5.82
816704.43,14.75,1.41,322103.02,5.82
816340.59,14.75,1.41,322094.0,5.82
816192.12,14.75,1.41,321972.72,5.82
816043.65,14.75,1.41,321859.61,5.82
815895.18,14.75,1.41,321844.57,5.82
822707.41,14.87,1.53,329626.96,5.96
822558.94,14.87,1.53,329513.85,5.96
822410.47,14.87,1.53,329498.81,5.96
822262.0,14.87,1.53,329426.36,5.96
825894.04,14.94,1.59,330051.8,5.97
825745.57,14.94,1.59,329996.1,5.97
825597.1,14.94,1.59,329923.65,5.97
824529.63,14.94,1.6,329705.87,5.97
824529.63,14.94,1.6,329705.87,5.97
824381.15,14.94,1.6,329650.18,5.97
824559.55,14.95,1.6,329689.13,5.98
824411.08,14.95,1.6,329842.55,5.98
824451.32,14.95,1.6,329922.66,5.98
824302.84,14.95,1.6,329877.75,5.98
824005.97,14.94,1.6,329587.24,5.98
824005.97,14.94,1.6,329587.24,5.98
824046.21,14.95,1.6,329667.35,5.98
823897.74,14.95,1.6,329622.44,5.98
823955.36,14.95,1.6,329594.62,5.98
823806.88,14.95,1.6,329482.21,5.98
823847.12,14.95,1.61,329651.63,5.98
824025.52,14.96,1.61,329871.05,5.99
824065.75,14.96,1.62,330008.23,5.99
823917.28,14.96,1.62,329981.69,5.99
823768.81,14.96,1.62,329880.08,5.99
823620.33,14.96,1.62,329766.97,5.99
823620.33,14.96,1.62,329651.74,5.99
823323.46,14.95,1.61,329381.38,5.98
823608.82,14.96,1.62,329799.66,5.99
823649.06,14.96,1.62,329879.77,5.99
823689.29,14.97,1.62,329998.21,6.0
823315.46,14.96,1.62,329624.9,5.99
823600.82,14.97,1.62,329697.05,5.99
823663.49,14.97,1.63,331110.41,6.02
823289.66,14.96,1.62,330926.05,6.01
823141.19,14.96,1.62,330970.11,6.02
823454.31,14.97,1.63,330769.07,6.01
823305.84,14.97,1.63,330692.36,6.01
822602.78,14.96,1.62,329932.36,6.0
822602.78,14.96,1.62,329906.95,6.0
822687.69,14.96,1.62,330389.7,6.01
822539.22,14.96,1.62,330331.65,6.01
822390.75,14.96,1.62,330219.24,6.01
822242.28,14.96,1.62,330203.5,6.01
822093.81,14.96,1.62,330090.39,6.01
822134.04,14.97,1.62,330238.71,6.01
821985.57,14.97,1.62,330126.85,6.01
821837.1,14.97,1.62,330110.56,6.01
821688.63,14.97,1.62,329998.7,6.01
821540.15,14.97,1.62,329982.42,6.01
821580.39,14.97,1.63,330062.53,6.01
821431.92,14.97,1.63,330039.66,6.01
821283.44,14.97,1.63,329997.0,6.01
821134.97,14.97,1.63,329911.51,6.01
821175.21,14.97,1.63,329991.63,6.02
821810.03,14.98,1.64,334880.42,6.11
821661.56,14.98,1.64,334835.51,6.11
821513.09,14.98,1.64,334792.85,6.11
821798.45,14.99,1.65,335070.48,6.11
822039.27,15.0,1.65,334364.04,6.1
821818.51,14.99,1.65,334519.44,6.1
825414.16,15.06,1.72,335380.35,6.12
825265.69,15.06,1.72,335353.81,6.12
825117.22,15.06,1.72,335252.2,6.12
824968.75,15.06,1.72,335220.78,6.12
825011.2,15.06,1.72,335854.94,6.13
825051.44,15.06,1.72,335914.95,6.13
825171.73,15.07,1.72,335953.28,6.13
828535.39,15.13,1.78,338248.8,6.18
828535.39,15.13,1.78,338138.91,6.17
828171.56,15.12,1.78,337845.8,6.17
828023.09,15.12,1.78,337732.69,6.17
827874.61,15.12,1.78,337717.66,6.17
828326.77,15.13,1.79,337616.28,6.17
828027.57,15.13,1.78,337946.31,6.17
828112.48,15.13,1.79,343502.41,6.28
828397.84,15.14,1.79,343768.81,6.28
828249.37,15.14,1.79,343742.27,6.28
832479.84,15.21,1.87,345735.09,6.32
832331.37,15.21,1.87,345633.48,6.32
832182.9,15.21,1.87,345520.37,6.32
832240.52,15.21,1.87,345492.55,6.32
832092.05,15.21,1.87,345477.51,6.32
831982.05,15.21,1.87,345367.51,6.31
831833.58,15.21,1.87,345255.1,6.31
831685.11,15.21,1.87,345239.36,6.31
831747.78,15.21,1.87,345195.63,6.31
831599.31,15.21,1.87,345083.21,6.31
831225.48,15.21,1.86,344815.41,6.31
831225.48,15.21,1.86,347169.22,6.35
831077.01,15.21,1.86,347153.48,6.35
831117.24,15.21,1.87,347228.58,6.35
831117.24,15.21,1.87,346359.09,6.34
831157.47,15.21,1.87,346475.93,6.34
831470.59,15.22,1.88,346263.02,6.34
831322.12,15.22,1.88,346150.61,6.34
832135.87,15.24,1.89,346047.37,6.34
832421.23,15.24,1.9,346464.99,6.34
831718.17,15.23,1.89,345716.86,6.33
831775.79,15.24,1.89,345661.93,6.33
835398.74,15.3,1.96,351916.91,6.45
835250.26,15.3,1.96,351803.8,6.44
834876.43,15.3,1.95,351430.45,6.44
834727.96,15.3,1.95,351415.41,6.44
835103.11,15.3,1.96,351497.08,6.44
835143.34,15.31,1.96,351841.1,6.45
834994.87,15.31,1.96,351727.99,6.45
834994.87,15.31,1.96,351623.15,6.45
834846.4,15.31,1.96,351608.12,6.45
834352.78,15.3,1.96,351268.87,6.44
834393.01,15.3,1.96,351348.99,6.44
834244.54,15.3,1.96,351304.08,6.44
834135.84,15.3,1.96,351198.93,6.44
833987.37,15.3,1.96,351086.0,6.44
834050.04,15.3,1.96,351849.35,6.46
834050.04,15.3,1.96,352073.86,6.46
833901.57,15.3,1.96,352058.65,6.46
833941.8,15.31,1.96,352138.76,6.46
833793.33,15.31,1.96,352093.85,6.46
834078.69,15.31,1.97,352181.14,6.47
837750.16,15.38,2.04,355807.49,6.53
837376.33,15.37,2.03,355608.0,6.53
837227.86,15.37,2.03,355652.06,6.53
837406.26,15.38,2.04,355686.73,6.53
837526.55,15.38,2.04,355725.06,6.53
837199.68,15.38,2.03,355692.76,6.53
837485.04,15.38,2.04,355936.43,6.54
837909.44,15.39,2.05,355516.62,6.53
837545.1,15.39,2.05,355425.39,6.53
837396.63,15.39,2.05,355313.53,6.53
837248.16,15.39,2.05,355297.25,6.53
837012.96,15.39,2.04,355113.1,6.53
836864.49,15.39,2.04,355070.21,6.53
836904.72,15.39,2.05,355148.31,6.53
837190.08,15.4,2.05,355235.59,6.53
836964.82,15.39,2.05,355038.36,6.53
837250.18,15.4,2.05,355650.54,6.54
837101.71,15.4,2.06,355648.45,6.54
836953.24,15.4,2.06,355515.79,6.54
837131.64,15.4,2.06,355554.73,6.54
836983.16,15.4,2.06,355708.16,6.55
836834.69,15.4,2.06,355595.05,6.55
836686.22,15.4,2.06,355580.01,6.55
836537.75,15.4,2.06,355553.47,6.55
836389.28,15.4,2.06,355451.86,6.55
836240.81,15.4,2.06,355409.2,6.55
836092.34,15.4,2.06,355323.72,6.55
835943.87,15.4,2.06,355281.06,6.55
835795.4,15.4,2.06,355195.57,6.55
836108.51,15.41,2.07,354994.53,6.54
835960.04,15.41,2.07,354951.87,6.54
835811.57,15.41,2.07,354866.39,6.54
835298.51,15.41,2.06,354296.39,6.53
835150.04,15.41,2.06,354253.5,6.54
835001.57,15.41,2.06,354168.24,6.53
834853.1,15.41,2.06,354141.7,6.54
834556.23,15.4,2.06,353851.19,6.53
834330.96,15.4,2.06,353581.9,6.53
834182.49,15.4,2.06,353480.29,6.53
834495.61,15.41,2.06,353267.38,6.52
834347.14,15.41,2.06,353154.27,6.52
834198.67,15.41,2.06,353139.23,6.52
834198.67,15.41,2.06,353029.35,6.52
833685.61,15.4,2.06,352471.22,6.51
833725.84,15.4,2.06,352551.33,6.51
833577.37,15.4,2.06,352528.22,6.51
833428.9,15.4,2.06,352415.29,6.51
833469.13,15.41,2.06,352585.22,6.52
833320.66,15.41,2.06,352512.77,6.52
833172.19,15.41,2.06,352457.08,6.52
833212.42,15.41,2.07,352532.18,6.52
833252.65,15.41,2.07,352649.02,6.52
836393.42,15.47,2.13,355976.79,6.58
835325.94,15.47,2.13,355769.06,6.59
835936.0,15.49,2.15,355808.02,6.59
836114.4,15.49,2.15,355846.97,6.59
835965.93,15.49,2.15,356000.39,6.6
836006.16,15.5,2.15,356080.5,6.6
835857.69,15.5,2.15,356035.59,6.6
836689.3,15.51,2.17,356341.05,6.61
836540.83,15.51,2.17,356227.94,6.61
836540.83,15.51,2.17,358581.74,6.65
836625.75,15.52,2.17,359400.47,6.67
836477.27,15.52,2.17,359385.43,6.67
836255.85,15.51,2.17,359170.04,6.66
839645.29,15.58,2.23,360980.73,6.7
839496.82,15.58,2.23,360867.62,6.7
839348.35,15.58,2.23,360852.58,6.7
839405.97,15.58,2.23,360792.1,6.7
839257.5,15.58,2.23,360765.56,6.7
839435.89,15.58,2.24,360944.12,6.7
839721.25,15.59,2.24,361016.28,6.7
839347.42,15.58,2.24,360831.91,6.7
838845.87,15.58,2.23,360285.42,6.69
839131.23,15.58,2.24,360760.49,6.7
838982.76,15.58,2.24,360733.96,6.7
838834.29,15.58,2.24,360632.34,6.7
838685.82,15.58,2.24,360519.42,6.7
838537.34,15.58,2.24,360504.2,6.7
838388.87,15.58,2.24,360391.27,6.7
838240.4,15.58,2.24,360376.05,6.7
838553.52,15.59,2.25,360175.01,6.7
838553.52,15.59,2.25,360075.34,6.7
838405.05,15.59,2.25,359963.47,6.69
838256.58,15.59,2.25,359947.19,6.7
837743.52,15.59,2.24,359377.19,6.69
837595.05,15.59,2.24,359334.53,6.69
837446.58,15.59,2.24,359249.05,6.69
836321.48,15.59,2.24,359191.43,6.69
836162.78,15.59,2.24,359032.72,6.69
836014.31,15.59,2.24,358920.86,6.69
835650.48,15.58,2.24,358559.85,6.68
835935.84,15.59,2.24,358976.96,6.69
835787.36,15.59,2.24,358904.51,6.69
835827.6,15.59,2.25,359012.16,6.7
835679.13,15.59,2.25,358969.27,6.7
835530.65,15.59,2.25,358884.02,6.7
835382.18,15.59,2.25,358771.6,6.7
835008.35,15.58,2.24,358398.21,6.69
835048.58,15.59,2.24,358567.63,6.69
834900.11,15.59,2.24,358454.52,6.69
834751.64,15.59,2.24,358439.48,6.69
834603.17,15.59,2.24,358327.62,6.69
834454.7,15.59,2.24,358311.34,6.69
834695.52,15.59,2.25,357604.89,6.68
834947.03,15.6,2.26,358276.0,6.69
835260.15,15.61,2.27,358074.96,6.69
834557.09,15.6,2.26,357314.97,6.68
834614.71,15.6,2.26,357287.15,6.68
834466.24,15.6,2.26,357175.28,6.68
834317.77,15.6,2.26,357159.0,6.68
834169.29,15.6,2.26,357132.47,6.68
834020.82,15.6,2.26,357030.86,6.68
834703.28,15.61,2.27,357199.68,6.68
834765.96,15.62,2.27,357155.94,6.68
835079.07,15.62,2.28,356954.9,6.68
834782.2,15.62,2.28,356664.38,6.67
834395.29,15.62,2.27,356209.4,6.67
834246.82,15.62,2.27,356136.95,6.67
834246.82,15.62,2.27,357958.1,6.7
838562.21,15.7,2.35,363685.86,6.81
838049.15,15.69,2.35,363115.86,6.8
837900.68,15.69,2.35,363060.16,6.8
837760.93,15.69,2.35,362431.79,6.79
837368.65,15.68,2.34,361996.08,6.78
837033.17,15.68,2.33,361671.21,6.77
837200.68,15.68,2.34,361767.73,6.78
837486.04,15.69,2.35,361839.89,6.78
837112.21,15.68,2.34,361655.53,6.78
836815.34,15.68,2.34,361405.36,6.77
836666.87,15.68,2.34,361449.42,6.77
837498.48,15.7,2.35,361754.87,6.78
837767.71,15.7,2.36,361648.53,6.78
837480.01,15.7,2.36,361349.34,6.77
837331.54,15.7,2.36,361743.52,6.78
837183.07,15.7,2.36,361700.86,6.78
836681.51,15.69,2.35,361154.37,6.77
836533.04,15.69,2.35,361068.88,6.77
836818.4,15.7,2.36,361141.04,6.78
836669.93,15.7,2.36,361374.05,6.78
836983.05,15.71,2.36,361161.14,6.78
836834.58,15.71,2.36,361134.61,6.78
837012.98,15.71,2.37,361313.16,6.78
836854.27,15.71,2.37,361200.84,6.78
840192.15,15.77,2.43,364071.4,6.84
839895.21,15.77,2.43,363943.25,6.84
840208.33,15.78,2.44,363742.21,6.83
840059.86,15.78,2.44,363629.1,6.83
839911.39,15.78,2.44,363614.07,6.83
840224.5,15.79,2.45,363413.03,6.83
840076.03,15.79,2.45,363300.1,6.83
839927.56,15.79,2.45,363284.88,6.83
839779.09,15.79,2.45,363258.34,6.83
839076.03,15.78,2.44,362510.22,6.82
838927.56,15.78,2.44,362408.61,6.82
838779.09,15.78,2.44,362382.07,6.82
838482.22,15.78,2.43,362131.9,6.81
837414.74,15.78,2.44,361914.12,6.82
837266.27,15.78,2.44,361812.51,6.82
837117.8,15.78,2.44,361700.1,6.82
836969.33,15.78,2.44,361684.37,6.82
836266.27,15.77,2.43,360924.37,6.81
835978.57,15.77,2.42,360638.38,6.8
835275.51,15.76,2.41,359878.38,6.79
835275.51,15.76,2.41,359878.38,6.79
835453.91,15.76,2.42,359917.33,6.79
835453.91,15.76,2.42,359917.33,6.79
834386.44,15.77,2.42,359699.55,6.8
834237.96,15.77,2.42,359852.98,6.8
834278.2,15.77,2.43,359933.09,6.8
834129.73,15.77,2.43,359909.98,6.8
833981.25,15.77,2.43,359798.11,6.8
833706.33,15.77,2.42,359520.71,6.8
833557.86,15.77,2.42,359504.43,6.8
833350.99,15.76,2.42,359303.91,6.8
833350.99,15.76,2.42,359303.91,6.8
833202.52,15.76,2.42,359190.99,6.8
833202.52,15.76,2.42,359190.99,6.8
833054.05,15.76,2.42,359175.77,6.8
832905.58,15.76,2.42,359132.88,6.8
833350.03,15.77,2.43,359667.14,6.81
833390.26,15.78,2.43,359747.25,6.81
833241.79,15.78,2.43,359702.34,6.81
833090.88,15.77,2.43,359452.79,6.81
832718.87,15.77,2.42,359152.83,6.8
832718.87,15.77,2.42,359152.83,6.8
832570.4,15.77,2.42,359110.17,6.8
832570.4,15.77,2.42,359110.17,6.8
832610.63,15.77,2.43,359188.03,6.8
832942.45,15.78,2.44,358973.89,6.8
833240.4,15.79,2.45,358700.75,6.8
832518.64,15.78,2.43,357953.85,6.78
832518.64,15.78,2.43,357953.85,6.78
832518.64,15.78,2.43,357953.85,6.78
832370.17,15.78,2.44,357911.19,6.78
831682.27,15.77,2.43,357223.29,6.77
831682.27,15.77,2.43,357223.29,6.77
831975.82,15.78,2.43,357580.45,6.78
832024.77,15.78,2.44,357144.78,6.77
832024.77,15.78,2.44,357144.78,6.77
831774.58,15.78,2.43,356803.67,6.77
831774.58,15.78,2.43,356803.67,6.77
831402.57,15.77,2.43,356431.03,6.76
831254.09,15.77,2.43,356317.92,6.76
831105.62,15.77,2.43,356302.89,6.76
830808.68,15.77,2.43,356174.74,6.76
831140.5,15.78,2.44,355960.6,6.76
831031.79,15.78,2.44,355856.22,6.76
831031.79,15.78,2.44,355856.22,6.76
830883.32,15.78,2.44,355743.29,6.76
830734.85,15.78,2.44,355728.07,6.76
830586.38,15.78,2.44,355696.65,6.76
830871.74,15.79,2.44,355956.42,6.76
830277.86,15.79,2.44,354886.1,6.75
830002.93,15.78,2.44,354680.25,6.74
829961.18,15.78,2.44,354613.36,6.74
829812.7,15.78,2.44,354500.25,6.74
829664.23,15.78,2.44,354485.21,6.74
830039.38,15.79,2.45,354566.88,6.75
829890.91,15.79,2.45,354789.95,6.75
829931.14,15.8,2.45,354870.06,6.75
829782.67,15.8,2.45,354846.95,6.75
829634.2,15.8,2.45,354804.29,6.76
829319.15,15.79,2.45,354576.04,6.75
829170.68,15.79,2.45,354490.56,6.75
829022.21,15.79,2.45,354447.9,6.75
829307.57,15.8,2.46,354725.52,6.76
828933.74,15.79,2.45,354422.41,6.75
828793.98,15.79,2.45,353794.04,6.74
828543.79,15.79,2.45,353461.37,6.74
828584.03,15.79,2.45,353541.49,6.74
828435.55,15.79,2.45,353518.72,6.74
828435.55,15.79,2.45,353518.72,6.74
828475.79,15.8,2.45,353598.84,6.74
828769.33,15.81,2.46,353890.71,6.75
829082.45,15.81,2.47,353689.67,6.75
829082.45,15.81,2.47,353689.67,6.75
829082.45,15.81,2.47,353689.67,6.75
828933.98,15.81,2.47,353577.81,6.75
828933.98,15.81,2.47,353577.81,6.75
828561.96,15.81,2.47,353319.74,6.74
828413.49,15.81,2.47,353303.45,6.74
828265.02,15.81,2.47,353260.79,6.74
828241.96,15.81,2.47,353180.8,6.74
827174.49,15.81,2.47,352963.02,6.75
827026.01,15.81,2.47,352877.53,6.75
826877.54,15.81,2.47,352834.64,6.75
826877.54,15.81,2.47,352834.64,6.75
826729.07,15.81,2.47,352749.39,6.75
826769.31,15.82,2.47,352639.13,6.75
826620.83,15.82,2.47,352806.39,6.75
826472.36,15.82,2.47,352763.73,6.75
826323.89,15.82,2.47,352678.24,6.75
826175.42,15.82,2.47,352565.13,6.75
826026.95,15.82,2.47,352550.09,6.75
826075.9,15.82,2.48,352114.42,6.74
825827.01,15.82,2.48,351779.06,6.74
825678.54,15.82,2.48,351706.61,6.74
825678.54,15.82,2.48,351706.61,6.74
825530.07,15.82,2.48,351650.91,6.74
825815.43,15.83,2.48,351723.07,6.74
825666.95,15.83,2.48,351956.12,6.75
825527.2,15.83,2.48,351327.74,6.74
825277.01,15.83,2.48,350995.08,6.73
825317.25,15.83,2.49,351075.19,6.73
825168.77,15.83,2.49,351030.28,6.73
825020.3,15.83,2.49,351003.75,6.73
823952.83,15.83,2.49,350785.97,6.74
823579.0,15.83,2.48,350412.62,6.73
823430.53,15.83,2.48,350311.01,6.73
823430.53,15.83,2.48,350311.01,6.73
823282.05,15.83,2.48,350191.46,6.73
822214.58,15.83,2.49,349973.69,6.74
822066.11,15.83,2.49,349958.47,6.74
821917.64,15.83,2.49,349915.58,6.74
821957.87,15.84,2.49,349993.67,6.74
821809.4,15.84,2.49,349880.75,6.74
821809.4,15.84,2.49,349880.75,6.74
821512.46,15.84,2.49,349752.6,6.74
820444.98,15.84,2.5,349544.86,6.75
820485.21,15.84,2.5,349714.79,6.75
821316.83,15.86,2.52,350020.25,6.76
821168.36,15.86,2.52,350023.74,6.76
821437.59,15.87,2.52,350249.76,6.77
821750.7,15.88,2.53,350048.72,6.76
821463.0,15.87,2.53,349821.06,6.76
821748.36,15.88,2.54,349908.35,6.76
821056.81,15.87,2.53,349171.85,6.75
820908.33,15.87,2.53,349390.25,6.75
820908.33,15.87,2.53,349366.09,6.75
821240.15,15.88,2.53,349126.81,6.75
821091.68,15.88,2.54,349054.36,6.75
820578.62,15.87,2.53,348484.36,6.74
819856.86,15.86,2.52,347762.6,6.73
819897.1,15.86,2.52,347870.26,6.73
820558.97,15.88,2.53,347955.03,6.73
820047.15,15.87,2.53,347449.22,6.72
820047.15,15.87,2.53,347449.22,6.72
820087.39,15.87,2.53,347529.33,6.73
819713.56,15.87,2.52,347155.51,6.72
