ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7f77-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1344328.05,23.14,2.64,216783.69,3.73
1344123.08,23.14,2.64,216711.0,3.73
1344123.08,23.14,2.64,216711.0,3.73
1344106.88,23.15,2.65,216805.24,3.73
1344090.68,23.15,2.65,216953.26,3.74
1343885.71,23.15,2.65,216895.86,3.74
1343680.73,23.15,2.65,216895.86,3.74
1343475.76,23.15,2.65,216897.45,3.74
1343270.78,23.15,2.65,216838.47,3.74
1343065.8,23.15,2.65,216840.05,3.74
1342860.83,23.15,2.65,216781.07,3.74
1342844.63,23.15,2.66,216875.31,3.74
1342845.85,23.15,2.66,216891.51,3.74
1342640.88,23.15,2.66,216889.71,3.74
1342435.9,23.15,2.66,216905.0,3.74
1342435.9,23.15,2.66,216875.71,3.74
1342046.5,23.15,2.65,216615.62,3.74
1342046.5,23.15,2.65,216615.62,3.74
1342046.5,23.15,2.65,216651.02,3.74
1341841.52,23.15,2.65,216578.34,3.74
1341841.52,23.15,2.65,216542.14,3.74
1341636.54,23.15,2.65,216484.74,3.74
1341636.54,23.15,2.65,216523.74,3.74
1341636.54,23.15,2.65,216523.74,3.74
1341338.33,23.15,2.65,216238.01,3.73
1341338.33,23.15,2.65,216238.01,3.73
1341133.36,23.15,2.65,216238.01,3.73
1341133.36,23.15,2.65,216238.01,3.73
1341133.36,23.15,2.65,216238.01,3.73
1340928.38,23.15,2.65,216180.61,3.73
1340912.19,23.15,2.65,216361.15,3.74
1340912.19,23.15,2.65,216361.15,3.74
1340895.99,23.15,2.66,216455.39,3.74
1340691.01,23.15,2.66,216453.59,3.74
1340925.44,23.16,2.66,216453.39,3.74
1340546.04,23.16,2.66,216453.39,3.74
1340772.18,23.16,2.66,216583.76,3.74
1340567.2,23.16,2.66,216794.43,3.75
1340268.99,23.16,2.66,216567.96,3.74
1340268.99,23.16,2.66,216567.96,3.74
1340268.99,23.16,2.66,216567.96,3.74
1340064.01,23.16,2.66,216658.35,3.74
1339859.04,23.16,2.66,216659.93,3.74
1339654.06,23.16,2.66,216600.95,3.74
1339449.09,23.16,2.66,216543.55,3.74
1339449.09,23.16,2.66,216543.55,3.74
1339216.69,23.16,2.66,216362.26,3.74
1339459.41,23.16,2.67,216796.81,3.75
1339081.71,23.16,2.66,216432.26,3.74
1339081.71,23.16,2.66,216432.26,3.74
1338876.74,23.16,2.66,216433.84,3.74
1338671.76,23.16,2.66,216374.86,3.74
1338473.55,23.16,2.66,216166.13,3.74
1338268.57,23.16,2.66,216167.71,3.74
1338268.57,23.16,2.66,216148.29,3.74
1338268.57,23.16,2.66,216148.29,3.74
1338268.57,23.16,2.66,216148.29,3.74
1338503.0,23.16,2.67,216420.08,3.75
1338486.81,23.17,2.67,216514.32,3.75
1338378.03,23.16,2.67,216405.99,3.75
1338173.05,23.17,2.67,216404.18,3.75
1337968.08,23.17,2.67,216405.77,3.75
1337648.5,23.16,2.66,216097.4,3.74
1337489.79,23.16,2.66,215966.68,3.74
1337284.81,23.16,2.66,215907.69,3.74
1337054.06,23.16,2.66,215776.47,3.74
1336849.08,23.16,2.66,215791.76,3.74
1336849.08,23.16,2.66,215791.76,3.74
1336644.11,23.16,2.66,215719.07,3.74
1337042.32,23.17,2.67,215718.88,3.74
1336837.34,23.17,2.67,215734.16,3.74
1336632.37,23.17,2.67,215661.48,3.74
1336616.17,23.17,2.67,215755.72,3.74
1336850.6,23.18,2.68,216053.42,3.75
1336645.62,23.18,2.68,215996.02,3.75
1336645.62,23.18,2.68,215996.02,3.75
1336645.62,23.18,2.68,215996.02,3.75
1336266.22,23.17,2.67,215785.17,3.74
1336500.65,23.18,2.68,216210.23,3.75
1336295.67,23.18,2.68,216211.82,3.75
1336279.48,23.18,2.68,216302.67,3.75
1336074.5,23.18,2.68,216245.27,3.75
1335869.52,23.18,2.68,216245.27,3.75
1335664.55,23.18,2.68,216260.56,3.75
1335459.57,23.18,2.69,216187.87,3.75
1335459.57,23.18,2.69,216187.87,3.75
1335254.6,23.18,2.69,216130.47,3.75
1335254.6,23.18,2.69,216130.47,3.75
1335023.84,23.18,2.68,215871.01,3.75
1334818.87,23.18,2.68,215871.01,3.75
1334663.38,23.18,2.68,215878.17,3.75
1334458.4,23.18,2.68,215879.93,3.75
1334253.42,23.18,2.68,215871.01,3.75
1334048.45,23.18,2.68,216308.12,3.76
1334048.45,23.18,2.68,216308.12,3.76
1333843.47,23.18,2.68,216309.7,3.76
1333638.5,23.18,2.68,216250.72,3.76
1333260.8,23.18,2.68,215883.61,3.75
1333260.8,23.18,2.68,215883.61,3.75
1333055.83,23.18,2.68,215826.21,3.75
1333055.83,23.18,2.68,215826.21,3.75
1332850.85,23.18,2.68,215826.21,3.75
1332645.87,23.18,2.68,215841.5,3.75
1332440.9,23.18,2.68,215768.81,3.75
1332235.92,23.18,2.68,215770.4,3.75
1332219.73,23.18,2.68,215861.25,3.76
1332547.43,23.19,2.69,215957.52,3.76
1332547.43,23.19,2.69,215957.52,3.76
1332547.43,23.19,2.69,215995.57,3.76
1332437.08,23.19,2.69,216211.74,3.76
1332420.88,23.19,2.69,216407.63,3.77
1332215.91,23.19,2.69,216350.23,3.77
1332215.91,23.19,2.69,216350.23,3.77
1332450.34,23.2,2.7,216775.7,3.77
1332245.36,23.2,2.7,216718.3,3.77
1331865.96,23.19,2.7,216352.83,3.77
1331660.98,23.19,2.7,216352.83,3.77
1331895.41,23.2,2.7,216352.63,3.77
1331690.43,23.2,2.7,216352.63,3.77
1331485.46,23.2,2.7,216790.92,3.78
1331485.46,23.2,2.7,216790.92,3.78
1331116.05,23.2,2.7,216553.73,3.77
1330901.08,23.2,2.7,216412.63,3.77
1330884.88,23.2,2.7,216506.87,3.77
1330884.88,23.2,2.7,216480.37,3.77
1331111.02,23.21,2.71,216888.01,3.78
1330906.04,23.21,2.71,216903.3,3.78
1331029.28,23.21,2.71,217087.08,3.79
1330824.3,23.21,2.71,217029.68,3.79
1330619.33,23.21,2.71,217029.68,3.79
1330603.13,23.21,2.72,217123.92,3.79
1330586.93,23.22,2.72,217271.95,3.79
1330381.96,23.22,2.72,217214.55,3.79
1330381.96,23.22,2.72,217245.99,3.79
1330000.84,23.21,2.72,216875.98,3.79
1329795.87,23.21,2.72,216875.98,3.79
1329779.67,23.22,2.72,216970.22,3.79
1329779.67,23.22,2.72,216970.22,3.79
1329779.67,23.22,2.72,216970.22,3.79
1329779.67,23.22,2.72,216970.22,3.79
1329779.67,23.22,2.72,216970.22,3.79
1329574.7,23.22,2.72,216968.41,3.79
1329574.7,23.22,2.72,216968.46,3.79
1329369.72,23.22,2.72,216911.06,3.79
1329164.74,23.22,2.72,216911.06,3.79
1329164.74,23.22,2.72,216911.06,3.79
1329399.18,23.22,2.73,216910.87,3.79
1329194.2,23.22,2.73,216910.87,3.79
1328989.22,23.23,2.73,217233.98,3.8
1328784.25,23.23,2.73,217248.28,3.8
1328768.05,23.23,2.73,217342.52,3.8
1328792.53,23.23,2.73,217487.16,3.8
1328792.53,23.23,2.73,217487.16,3.8
1328969.83,23.23,2.74,217890.47,3.81
1328764.86,23.24,2.74,217833.07,3.81
1328764.86,23.24,2.74,217833.07,3.81
1328764.86,23.24,2.74,217833.07,3.81
1328559.88,23.24,2.74,217833.07,3.81
1328354.91,23.24,2.74,217848.36,3.81
1328149.93,23.24,2.74,217775.67,3.81
1328133.73,23.24,2.74,217869.91,3.81
1328117.54,23.24,2.74,218017.94,3.82
1328117.54,23.24,2.74,218017.94,3.82
1327862.3,23.24,2.74,217744.53,3.81
1327657.33,23.24,2.74,217795.48,3.81
1327641.13,23.24,2.75,217855.52,3.81
1327641.13,23.24,2.75,217855.52,3.81
1327641.13,23.24,2.75,217855.52,3.81
1327875.56,23.25,2.75,217855.32,3.81
1327859.36,23.25,2.75,218036.16,3.82
1328093.79,23.26,2.76,218319.69,3.82
1328093.79,23.26,2.76,218319.69,3.82
1327888.82,23.26,2.76,218319.69,3.82
1327872.62,23.26,2.76,218745.21,3.83
1327493.22,23.26,2.76,218445.42,3.83
1327083.27,23.26,2.76,218388.02,3.83
1327067.07,23.26,2.76,218609.27,3.83
1326784.74,23.26,2.76,218361.41,3.83
1326768.54,23.26,2.76,218455.65,3.83
1326563.57,23.26,2.76,218484.56,3.83
1326358.59,23.26,2.76,218427.16,3.83
1326153.62,23.26,2.76,218427.16,3.83
1326137.42,23.26,2.77,218521.4,3.83
1325795.14,23.26,2.76,218147.82,3.83
1325415.73,23.26,2.76,217864.55,3.82
1325415.73,23.26,2.76,217864.55,3.82
1325210.76,23.26,2.76,217893.66,3.82
1325005.78,23.26,2.76,217836.26,3.82
1324989.59,23.26,2.76,218017.0,3.83
1324973.39,23.26,2.76,218111.24,3.83
1324768.41,23.26,2.77,218140.35,3.83
1324768.41,23.26,2.77,218229.57,3.83
1324752.22,23.27,2.77,218323.81,3.83
1324752.22,23.27,2.77,218308.34,3.83
1324547.24,23.27,2.77,218309.3,3.83
1324547.24,23.27,2.77,218309.3,3.83
1324531.04,23.27,2.77,218403.53,3.84
1324326.07,23.27,2.77,218434.53,3.84
1324117.86,23.27,2.77,218298.06,3.84
1324101.66,23.27,2.77,218392.3,3.84
1323896.68,23.27,2.77,218421.41,3.84
1323691.71,23.27,2.77,218364.01,3.84
1323486.73,23.27,2.77,218364.01,3.84
1323281.76,23.27,2.77,218306.61,3.84
1323076.78,23.27,2.77,218306.61,3.84
1323076.78,23.27,2.77,218306.61,3.84
1323060.59,23.28,2.78,218400.85,3.84
1323295.02,23.28,2.78,218698.56,3.85
1322915.61,23.28,2.78,218487.71,3.84
1322710.63,23.28,2.78,218489.29,3.85
1322505.66,23.28,2.78,218430.31,3.84
1322903.87,23.29,2.79,218488.44,3.85
1322698.89,23.29,2.79,218818.26,3.85
1322682.7,23.29,2.79,218912.5,3.85
1322685.14,23.29,2.79,218931.78,3.85
1322668.94,23.29,2.79,219079.8,3.86
1322652.75,23.3,2.8,219174.04,3.86
1322447.77,23.3,2.8,219172.24,3.86
1322136.76,23.29,2.79,219008.71,3.86
1321931.79,23.29,2.8,218951.31,3.86
1321726.81,23.29,2.8,218951.31,3.86
1321850.05,23.3,2.8,219018.8,3.86
1321645.07,23.3,2.8,219209.69,3.86
1321440.1,23.3,2.8,219211.28,3.87
1321682.82,23.31,2.81,219586.81,3.87
1321682.82,23.31,2.81,219586.81,3.87
1321477.84,23.31,2.81,219602.1,3.87
1321272.87,23.31,2.81,219529.41,3.87
1321487.47,23.31,2.81,219529.21,3.87
1321265.29,23.31,2.81,219317.39,3.87
1321060.31,23.31,2.81,219484.81,3.87
1320855.34,23.31,2.81,219317.39,3.87
1320650.36,23.31,2.81,219731.78,3.88
1320445.38,23.31,2.81,219674.38,3.88
1320240.41,23.31,2.81,219674.38,3.88
1320035.43,23.31,2.81,219675.97,3.88
1320035.43,23.31,2.81,219675.97,3.88
1319745.86,23.31,2.81,219391.57,3.87
1319540.88,23.31,2.81,219332.59,3.87
1319524.69,23.31,2.81,219426.83,3.88
1319319.71,23.31,2.82,219425.02,3.88
1319114.73,23.31,2.82,219426.61,3.88
1318816.52,23.31,2.81,219140.83,3.87
1318816.52,23.31,2.81,219140.83,3.87
1318816.52,23.31,2.81,219140.83,3.87
1318816.52,23.31,2.81,219140.83,3.87
1318816.52,23.31,2.81,219140.83,3.87
1318586.29,23.31,2.81,218878.67,3.87
1318586.29,23.31,2.81,218878.67,3.87
1318381.31,23.31,2.81,218819.69,3.87
1318176.33,23.31,2.81,218821.27,3.87
1318176.33,23.31,2.81,218821.27,3.87
1318410.77,23.31,2.82,219093.06,3.87
1318090.77,23.31,2.81,218773.06,3.87
1318090.77,23.31,2.81,218773.06,3.87
1317885.79,23.31,2.81,218774.64,3.87
1317885.79,23.31,2.81,218774.64,3.87
1317506.38,23.3,2.81,218503.87,3.87
1317506.38,23.3,2.81,218503.87,3.87
1317506.38,23.3,2.81,218503.87,3.87
1317506.38,23.3,2.81,218503.87,3.87
1317301.41,23.31,2.81,218444.89,3.86
1317301.41,23.31,2.81,218444.89,3.86
1317478.71,23.31,2.81,218387.49,3.86
1317462.52,23.31,2.82,218942.44,3.87
1317462.52,23.31,2.82,218942.44,3.87
1317257.54,23.31,2.82,218957.73,3.88
1317491.97,23.32,2.82,219215.81,3.88
1317491.97,23.32,2.82,219215.81,3.88
1317286.99,23.32,2.82,219231.1,3.88
1317082.02,23.32,2.82,219158.41,3.88
1316877.04,23.32,2.82,219159.99,3.88
1316860.85,23.33,2.83,219250.84,3.88
1316844.65,23.33,2.83,219345.08,3.89
1316828.45,23.33,2.83,219493.11,3.89
1316623.48,23.33,2.83,219494.69,3.89
1316623.48,23.33,2.83,219494.69,3.89
1316607.28,23.33,2.84,219585.54,3.89
1316237.87,23.33,2.83,219324.77,3.89
1316643.92,23.34,2.84,219324.57,3.89
1316438.94,23.34,2.84,219267.18,3.89
1316233.97,23.34,2.84,219267.18,3.89
1315941.69,23.34,2.84,218933.03,3.88
1315736.71,23.34,2.84,218875.63,3.88
1315979.43,23.34,2.84,219310.27,3.89
1316102.67,23.35,2.85,219557.1,3.89
1315897.69,23.35,2.85,219542.13,3.9
1315897.69,23.35,2.85,219542.13,3.9
1315692.72,23.35,2.85,219484.74,3.89
1315325.02,23.34,2.85,219130.1,3.89
1315559.45,23.35,2.85,219555.17,3.9
1315354.48,23.35,2.85,219691.62,3.9
1315354.48,23.35,2.85,219691.62,3.9
1315149.5,23.35,2.85,219704.19,3.9
1314944.52,23.35,2.85,220006.31,3.91
1314463.5,23.35,2.85,219685.17,3.9
1314258.53,23.35,2.85,219686.75,3.9
1314053.55,23.35,2.85,219627.77,3.9
1313848.58,23.35,2.85,219643.06,3.9
1313469.17,23.34,2.84,219277.99,3.9
1313264.2,23.34,2.84,219205.3,3.9
1313059.22,23.34,2.85,219147.9,3.9
1313293.65,23.35,2.85,219572.36,3.9
1313088.68,23.35,2.85,219514.96,3.9
1313088.68,23.35,2.85,219514.96,3.9
1313072.48,23.35,2.86,219667.56,3.91
1312867.5,23.35,2.86,219669.15,3.91
1312662.53,23.35,2.86,219610.16,3.91
1312646.33,23.36,2.86,219704.4,3.91
1312646.33,23.36,2.86,219704.4,3.91
1312441.35,23.36,2.86,219705.36,3.91
1312061.95,23.35,2.85,219340.9,3.9
1312304.67,23.36,2.86,219340.28,3.9
1312099.69,23.36,2.86,219718.02,3.91
1311722.0,23.35,2.86,219353.5,3.91
1311956.43,23.36,2.86,219444.1,3.91
1311751.45,23.36,2.86,219626.87,3.91
1311751.45,23.36,2.86,219626.87,3.91
1311372.05,23.36,2.86,219356.1,3.91
1311167.07,23.36,2.86,219371.39,3.91
1311167.07,23.36,2.86,219371.39,3.91
1310962.09,23.36,2.86,219298.7,3.91
1310945.9,23.36,2.86,219392.94,3.91
1310787.12,23.36,2.86,219273.11,3.91
1310582.14,23.36,2.86,219302.02,3.91
1310565.95,23.36,2.86,219396.26,3.91
1310360.97,23.36,2.86,219394.45,3.91
1310360.97,23.36,2.86,220846.88,3.94
1310156.0,23.36,2.87,220789.48,3.94
1309951.02,23.36,2.87,220789.48,3.94
1309746.04,23.36,2.87,220804.77,3.94
1309541.07,23.36,2.87,220732.08,3.94
1309541.07,23.36,2.87,220732.08,3.94
1315901.26,23.48,2.98,227054.56,4.05
1315696.29,23.48,2.98,227056.15,4.05
1315930.72,23.48,2.99,227327.93,4.06
1315725.74,23.49,2.99,227329.52,4.06
1315520.77,23.49,2.99,227270.53,4.06
1315504.57,23.49,2.99,227364.77,4.06
1315299.6,23.49,2.99,227365.73,4.06
1315299.6,23.49,2.99,227365.73,4.06
1314920.19,23.48,2.99,227094.96,4.06
1314715.21,23.48,2.99,227037.56,4.06
1314510.24,23.49,2.99,227037.56,4.06
1314305.26,23.49,2.99,227039.15,4.06
1314305.26,23.49,2.99,227039.15,4.06
1314100.29,23.49,2.99,226980.16,4.06
1313895.31,23.49,2.99,226922.76,4.06
1313895.31,23.49,2.99,226922.76,4.06
1314018.55,23.49,2.99,227179.23,4.06
1314261.27,23.5,3.0,227178.61,4.06
1314495.7,23.5,3.01,227178.41,4.06
1314479.5,23.51,3.01,227577.22,4.07
1314274.53,23.51,3.01,227577.22,4.07
1314066.31,23.51,3.01,227407.95,4.07
1313686.91,23.5,3.0,227589.39,4.07
1313686.91,23.5,3.0,227589.39,4.07
1313803.32,23.5,3.01,228350.74,4.08
1314216.29,23.51,3.01,227954.71,4.08
1314046.96,23.51,3.01,228237.95,4.08
1314030.76,23.52,3.02,228332.19,4.09
1313653.06,23.51,3.01,228124.77,4.08
1313887.49,23.52,3.02,228422.48,4.09
1313871.3,23.52,3.02,228516.72,4.09
1313491.89,23.51,3.02,228305.87,4.09
1313286.92,23.52,3.02,228334.77,4.09
1313081.94,23.52,3.02,228277.37,4.09
1312876.96,23.52,3.02,228277.37,4.09
1312860.77,23.52,3.02,228371.61,4.09
1312844.57,23.52,3.03,228519.64,4.09
1312639.6,23.52,3.03,228462.24,4.09
1312623.4,23.53,3.03,228643.49,4.1
1312418.42,23.53,3.03,228658.78,4.1
1312213.45,23.53,3.03,228586.1,4.1
1311995.99,23.52,3.03,228413.73,4.1
1311995.99,23.52,3.03,228413.73,4.1
1311791.01,23.53,3.03,228356.33,4.1
1311586.04,23.53,3.03,228356.33,4.1
1311586.04,23.53,3.03,228356.33,4.1
1311381.06,23.53,3.03,228298.93,4.1
1311364.86,23.53,3.03,228481.56,4.1
1311159.89,23.53,3.03,228424.16,4.1
1311283.12,23.53,3.04,228680.63,4.1
1311078.15,23.54,3.04,228623.23,4.1
1310873.17,23.54,3.04,228623.23,4.1
1310553.17,23.53,3.03,228303.23,4.1
1310536.98,23.53,3.04,228397.47,4.1
1310771.41,23.54,3.04,228695.18,4.11
1310490.97,23.54,3.04,228583.67,4.11
1310286.0,23.54,3.04,228526.27,4.11
1310286.0,23.54,3.04,228526.27,4.11
1310081.02,23.54,3.04,228526.27,4.11
1309876.04,23.54,3.04,228468.87,4.11
1310110.47,23.55,3.05,228893.93,4.11
1310110.47,23.55,3.05,228893.93,4.11
1310233.71,23.55,3.05,228961.43,4.12
1310028.73,23.55,3.05,229152.27,4.12
1309823.76,23.55,3.05,229094.87,4.12
1309444.35,23.55,3.05,228729.8,4.11
1309146.14,23.54,3.04,228503.34,4.11
1308987.49,23.54,3.04,228344.69,4.11
1308987.49,23.54,3.04,228344.69,4.11
1308987.49,23.54,3.04,228344.69,4.11
1308782.52,23.54,3.04,228344.69,4.11
1309016.95,23.55,3.05,228435.28,4.11
1308811.97,23.55,3.05,228618.05,4.11
1308513.76,23.54,3.05,228391.59,4.11
1308134.35,23.54,3.04,228120.82,4.1
1308134.35,23.54,3.04,228120.82,4.1
1307929.38,23.54,3.04,228136.11,4.11
1307724.4,23.54,3.04,228063.42,4.11
1307847.64,23.54,3.05,228130.91,4.11
1307642.66,23.55,3.05,228262.49,4.11
1307626.47,23.55,3.05,228443.33,4.11
1307421.49,23.55,3.05,228354.92,4.11
1307216.51,23.55,3.05,228370.21,4.11
1307216.51,23.55,3.05,228370.21,4.11
1305576.71,23.55,3.06,228366.98,4.12
1305371.73,23.55,3.06,228294.29,4.12
1305166.76,23.56,3.06,228309.58,4.12
1304958.55,23.55,3.05,228113.84,4.12
1304753.57,23.55,3.06,228041.16,4.12
1304753.57,23.55,3.06,228041.16,4.12
1304548.6,23.55,3.06,228042.74,4.12
1304532.4,23.56,3.06,228133.59,4.12
1304327.42,23.56,3.06,228135.18,4.12
1304122.45,23.56,3.06,228076.19,4.12
1304356.88,23.56,3.07,228075.99,4.12
1304356.88,23.56,3.07,228075.99,4.12
1304356.88,23.56,3.07,228075.99,4.12
1303977.47,23.56,3.06,228075.99,4.12
1303772.5,23.56,3.06,228180.1,4.12
1303567.52,23.56,3.06,228174.31,4.12
1303659.89,23.56,3.06,228278.63,4.13
1303454.92,23.56,3.06,228221.23,4.13
1304157.57,23.58,3.08,229078.59,4.14
1304280.81,23.58,3.08,229394.33,4.15
1304075.83,23.58,3.08,229409.62,4.15
1303870.85,23.58,3.08,229336.93,4.15
1303665.88,23.58,3.08,229279.53,4.15
1303900.31,23.59,3.09,229704.59,4.16
1303695.33,23.59,3.09,229647.19,4.16
1303490.36,23.59,3.09,229647.19,4.16
1303285.38,23.59,3.09,229589.79,4.16
1303285.38,23.59,3.09,229589.79,4.16
1303080.41,23.59,3.09,229589.79,4.16
1302701.0,23.59,3.09,229224.73,4.15
1302701.0,23.59,3.09,229224.73,4.15
1302496.03,23.59,3.09,229226.31,4.15
1302730.46,23.59,3.09,229498.1,4.16
1302714.26,23.6,3.1,229592.34,4.16
1302555.48,23.59,3.1,229433.56,4.16
1302555.48,23.59,3.1,229433.56,4.16
1302350.5,23.59,3.1,229464.55,4.16
1302145.53,23.59,3.1,229479.84,4.16
1302129.33,23.6,3.1,229556.99,4.16
1302252.57,23.6,3.1,229624.48,4.16
1302047.59,23.6,3.11,229815.32,4.17
1301842.62,23.6,3.11,229816.91,4.17
1301637.64,23.6,3.11,229757.92,4.17
1301637.64,23.6,3.11,229757.92,4.17
1301432.67,23.6,3.11,229773.21,4.17
1301227.69,23.61,3.11,229700.52,4.17
1301227.69,23.61,3.11,231152.95,4.19
1301022.71,23.61,3.11,231154.54,4.19
1301022.71,23.61,3.11,231154.54,4.19
1300817.74,23.61,3.11,231095.55,4.19
1300612.76,23.61,3.11,231110.84,4.19
1300596.57,23.61,3.11,231187.98,4.2
1306956.76,23.73,3.23,237510.47,4.31
1306940.56,23.73,3.23,237604.71,4.31
1306924.37,23.73,3.23,237752.74,4.32
1306765.72,23.73,3.23,237594.09,4.31
1306386.31,23.73,3.23,237323.32,4.31
1306181.34,23.73,3.23,237338.61,4.31
1305976.36,23.73,3.23,237265.92,4.31
1306190.96,23.73,3.23,237265.72,4.31
1305985.98,23.73,3.24,237208.32,4.31
1305985.98,23.73,3.24,237208.32,4.31
1305969.79,23.74,3.24,237389.06,4.31
1305764.81,23.74,3.24,237331.66,4.31
1305748.61,23.74,3.24,237512.41,4.32
1305983.04,23.75,3.25,237512.41,4.32
1305778.07,23.75,3.25,238109.87,4.33
1305573.09,23.75,3.25,238225.56,4.33
1305368.12,23.75,3.25,238168.16,4.33
1305163.14,23.75,3.25,238168.16,4.33
1304783.74,23.74,3.25,237929.22,4.33
1304578.76,23.74,3.25,237871.82,4.33
1304373.79,23.74,3.25,237871.82,4.33
1304373.79,23.74,3.25,237824.09,4.33
1304373.79,23.74,3.25,237881.48,4.33
1304168.81,23.75,3.25,237883.06,4.33
1304403.24,23.75,3.25,238154.85,4.34
1304198.26,23.75,3.25,238097.45,4.34
1303993.29,23.75,3.26,238097.45,4.34
1303993.29,23.75,3.26,238089.1,4.34
1303788.31,23.75,3.26,238031.7,4.34
1303911.55,23.76,3.26,238347.7,4.34
1302271.74,23.76,3.27,238344.47,4.35
1302066.77,23.76,3.27,238287.07,4.35
1301861.79,23.76,3.27,238287.07,4.35
1301732.22,23.76,3.27,238161.55,4.35
1301527.24,23.76,3.27,238163.14,4.35
1301322.27,23.76,3.27,238104.15,4.35
1301041.83,23.76,3.26,237925.42,4.35
1300836.86,23.76,3.26,237868.02,4.34
1300836.86,23.76,3.26,237868.02,4.34
1300631.88,23.76,3.26,237868.02,4.35
1300615.68,23.77,3.27,237962.26,4.35
1300317.47,23.76,3.26,237676.26,4.34
1300019.26,23.76,3.26,237449.79,4.34
1299814.29,23.76,3.26,237447.99,4.34
1299814.29,23.76,3.26,237447.99,4.34
1299609.31,23.76,3.26,237449.57,4.34
1299404.34,23.76,3.26,237390.59,4.34
1299388.14,23.76,3.26,237484.83,4.34
1299388.14,23.76,3.26,237484.83,4.34
1299388.14,23.76,3.26,237484.83,4.34
1299371.94,23.77,3.27,237632.85,4.35
1299495.18,23.77,3.27,237700.35,4.35
1299290.2,23.77,3.27,237831.92,4.35
1299274.0,23.77,3.28,237926.16,4.35
1299274.0,23.77,3.28,237926.16,4.35
1299451.31,23.78,3.28,238329.47,4.36
1299451.31,23.78,3.28,238329.47,4.36
1299153.1,23.78,3.28,238043.74,4.36
1299276.33,23.78,3.28,238111.24,4.36
1299276.33,23.78,3.28,238111.24,4.36
1298978.12,23.78,3.28,237825.5,4.35
1298773.15,23.78,3.28,238016.34,4.36
1298568.17,23.78,3.28,237958.94,4.36
1298802.6,23.78,3.29,238384.41,4.37
1298786.4,23.79,3.29,238478.65,4.37
1298770.21,23.79,3.29,238626.68,4.37
1298947.51,23.8,3.3,238569.28,4.37
1298742.54,23.8,3.3,238941.69,4.38
1298742.54,23.8,3.3,238941.69,4.38
1298400.26,23.79,3.3,238568.12,4.37
1298195.28,23.79,3.3,238569.7,4.37
1297815.87,23.79,3.29,238204.23,4.37
1297815.87,23.79,3.29,238204.23,4.37
1298042.01,23.79,3.3,238522.08,4.37
1298042.01,23.79,3.3,238522.08,4.37
1297670.9,23.79,3.29,238205.24,4.37
1297897.04,23.8,3.3,238210.94,4.37
1297692.06,23.8,3.3,238153.54,4.37
1297310.95,23.79,3.29,238147.67,4.37
1297545.38,23.8,3.3,238574.3,4.38
1297175.97,23.79,3.3,238217.67,4.37
1296855.97,23.79,3.29,237897.67,4.36
1296855.97,23.79,3.29,237897.67,4.36
1296651.0,23.79,3.29,237897.65,4.36
1296446.02,23.79,3.29,238053.44,4.37
1296446.02,23.79,3.29,238053.44,4.37
1296446.02,23.79,3.29,238053.44,4.37
1296456.02,23.79,3.29,238127.81,4.37
1296456.02,23.79,3.29,238127.81,4.37
1296456.02,23.79,3.29,238127.81,4.37
1296241.05,23.79,3.29,237947.65,4.37
1296475.48,23.8,3.3,237947.45,4.37
1296475.48,23.8,3.3,237947.45,4.37
1296270.5,23.8,3.3,237947.45,4.37
1296065.52,23.8,3.3,238266.94,4.38
1295785.09,23.79,3.3,237947.45,4.37
1296112.8,23.8,3.3,238627.13,4.38
1295907.82,23.8,3.31,238569.73,4.38
1295907.82,23.8,3.31,238569.73,4.38
1295907.82,23.8,3.31,238569.73,4.38
1295891.63,23.81,3.31,238750.27,4.39
1295660.86,23.8,3.31,238432.0,4.38
1295660.86,23.8,3.31,238529.91,4.38
1295455.89,23.8,3.31,238531.49,4.38
1295455.89,23.8,3.31,238531.49,4.38
1295250.91,23.8,3.31,238472.51,4.38
1295493.63,23.81,3.31,238471.89,4.38
1295288.65,23.81,3.31,238849.63,4.39
1295288.65,23.81,3.31,238830.5,4.39
1295411.89,23.82,3.32,238897.99,4.39
1295206.91,23.82,3.32,239088.83,4.4
1295190.72,23.82,3.32,239183.07,4.4
1295190.72,23.82,3.32,239183.07,4.4
1295190.72,23.82,3.32,239183.07,4.4
1294985.74,23.82,3.32,239181.26,4.4
1294780.77,23.82,3.32,239182.85,4.4
1294575.79,23.82,3.32,239123.87,4.4
1294277.58,23.82,3.32,238897.4,4.4
1294277.58,23.82,3.32,238897.4,4.4
1294454.88,23.82,3.33,238840.0,4.4
1294249.91,23.82,3.33,239216.03,4.4
