ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
584919.54,17.89,5.2,377733.06,11.56
584823.63,17.9,5.2,377482.37,11.55
584828.56,17.9,5.2,377483.64,11.55
584832.26,17.9,5.2,377485.44,11.55
584956.06,17.91,5.21,377418.76,11.55
584956.06,17.91,5.21,377418.76,11.55
585301.13,17.92,5.23,377651.89,11.56
585327.16,17.92,5.23,377476.9,11.56
584979.56,17.93,5.24,377203.44,11.56
584885.81,17.94,5.24,377472.08,11.58
584944.53,17.94,5.25,378138.02,11.6
584944.53,17.94,5.25,378138.02,11.6
585501.77,17.97,5.27,378183.43,11.6
585339.03,17.97,5.27,377920.11,11.6
584688.07,17.97,5.28,378418.43,11.63
585000.63,17.98,5.29,378518.65,11.64
584675.15,17.98,5.29,378120.85,11.63
584476.6,17.98,5.29,377850.35,11.62
584330.68,17.98,5.29,378149.79,11.64
584206.65,17.98,5.29,377954.97,11.63
584206.65,17.98,5.29,377954.97,11.63
584025.4,17.98,5.29,377783.44,11.63
584294.93,17.99,5.3,378354.62,11.65
584290.19,18.0,5.3,378458.81,11.66
584413.98,18.01,5.31,378396.43,11.66
584251.24,18.01,5.31,378213.64,11.66
584088.5,18.01,5.32,378484.55,11.67
583073.12,18.02,5.33,378001.08,11.68
582927.21,18.02,5.33,377766.88,11.68
582803.17,18.02,5.33,377654.85,11.68
582424.64,18.01,5.32,377257.14,11.67
582424.64,18.01,5.32,377299.46,11.67
582243.39,18.01,5.32,377416.59,11.68
582084.5,18.02,5.32,377248.02,11.68
581880.89,18.01,5.32,377136.48,11.68
581841.95,18.02,5.33,376997.25,11.68
581679.21,18.02,5.33,376832.1,11.68
581705.24,18.03,5.34,377106.68,11.69
582036.55,18.04,5.35,377036.29,11.69
581855.3,18.04,5.35,376845.19,11.69
581490.88,18.05,5.36,376613.54,11.69
581741.16,18.06,5.37,377426.15,11.72
581741.16,18.06,5.37,377413.9,11.72
581547.66,18.06,5.37,377413.25,11.72
581629.21,18.07,5.38,377334.73,11.72
581629.21,18.07,5.38,377334.73,11.72
581629.21,18.07,5.38,377348.12,11.72
580613.83,18.09,5.39,376864.65,11.74
580760.57,18.09,5.4,377221.27,11.75
580591.58,18.09,5.4,376796.17,11.74
580398.07,18.09,5.4,377207.26,11.76
580521.87,18.1,5.41,377254.97,11.76
580413.24,18.1,5.41,377146.53,11.76
580250.5,18.1,5.41,376915.34,11.76
580087.75,18.1,5.41,376794.44,11.76
580087.75,18.1,5.41,376794.44,11.76
579817.8,18.1,5.41,376832.19,11.77
579656.75,18.1,5.41,377395.61,11.79
579877.18,18.12,5.42,377293.08,11.79
579498.65,18.11,5.42,376876.7,11.78
579498.65,18.11,5.42,376876.7,11.78
579388.65,18.11,5.41,376766.7,11.77
579388.65,18.11,5.41,376766.7,11.77
579512.45,18.11,5.42,376755.17,11.78
579349.71,18.12,5.42,376511.03,11.77
579154.38,18.11,5.42,376397.63,11.77
578991.64,18.11,5.42,376700.66,11.78
578969.82,18.11,5.42,376625.33,11.78
578823.91,18.11,5.42,376465.75,11.78
578699.87,18.12,5.42,376357.94,11.78
578699.87,18.12,5.42,376357.94,11.78
578707.39,18.12,5.43,376535.41,11.79
578538.4,18.12,5.43,376383.81,11.79
578239.14,18.11,5.42,376142.47,11.78
578080.18,18.11,5.42,375984.28,11.78
577886.67,18.11,5.42,375883.56,11.78
578010.47,18.12,5.43,375886.51,11.78
577847.73,18.12,5.43,375615.0,11.78
577684.99,18.12,5.43,375930.35,11.79
577386.99,18.11,5.42,375612.76,11.78
577429.84,18.12,5.43,375461.7,11.78
577271.08,18.11,5.42,375303.52,11.78
577147.04,18.12,5.42,375183.32,11.78
576965.79,18.12,5.42,375043.29,11.78
576741.84,18.11,5.42,374817.3,11.77
576582.95,18.11,5.42,375151.59,11.78
576379.34,18.11,5.42,374874.51,11.78
576503.14,18.12,5.43,374922.22,11.78
576668.4,18.13,5.44,374663.58,11.78
576833.66,18.14,5.44,375032.2,11.79
576876.51,18.14,5.45,374883.71,11.79
577191.0,18.16,5.46,374679.72,11.79
576175.61,18.17,5.48,374196.25,11.8
575994.36,18.17,5.48,375167.2,11.83
576163.47,18.18,5.49,375151.74,11.84
575959.86,18.18,5.49,375332.72,11.85
576411.66,18.2,5.5,375359.81,11.85
575396.27,18.21,5.52,374876.34,11.86
575156.57,18.2,5.51,374878.08,11.87
575182.59,18.21,5.52,374694.38,11.86
574862.59,18.2,5.51,374374.38,11.85
574862.59,18.2,5.51,374374.55,11.85
574888.62,18.21,5.51,374252.93,11.85
574725.88,18.21,5.51,374478.05,11.86
574618.67,18.21,5.52,374261.01,11.86
574626.19,18.21,5.52,374852.47,11.88
574474.6,18.21,5.52,374645.57,11.88
574494.38,18.22,5.52,374732.85,11.88
574296.38,18.21,5.52,373966.65,11.86
574541.4,18.22,5.53,375154.25,11.9
574311.51,18.22,5.52,374832.39,11.89
574435.31,18.23,5.53,374825.9,11.89
573419.92,18.24,5.55,374342.43,11.91
572404.54,18.25,5.56,373858.96,11.92
571404.54,18.23,5.54,372858.96,11.89
571430.56,18.23,5.54,372988.39,11.9
571595.82,18.24,5.55,372763.36,11.9
571433.08,18.24,5.55,372544.59,11.89
571325.87,18.25,5.55,373126.19,11.92
571144.62,18.25,5.55,372890.22,11.91
570846.62,18.24,5.55,372579.96,11.9
570846.62,18.24,5.55,372576.13,11.9
571201.67,18.26,5.56,373391.04,11.93
571763.99,18.28,5.58,373463.86,11.94
571237.68,18.26,5.57,372860.96,11.92
570222.29,18.28,5.59,372377.49,11.94
570059.55,18.28,5.59,372128.43,11.93
569896.81,18.28,5.59,372019.27,11.93
569896.81,18.28,5.59,372039.52,11.93
569750.9,18.28,5.59,372478.35,11.95
569626.86,18.28,5.59,372436.49,11.95
569465.8,18.28,5.59,372228.18,11.95
569983.24,18.31,5.61,373078.69,11.98
570107.04,18.32,5.62,373039.85,11.98
569944.3,18.32,5.62,372810.13,11.98
569802.59,18.32,5.63,372904.47,11.99
569635.64,18.32,5.63,373019.33,12.0
569511.6,18.32,5.63,372867.46,11.99
568496.22,18.33,5.64,372383.99,12.01
567480.84,18.35,5.66,371900.51,12.03
567160.84,18.34,5.65,371580.51,12.02
566999.78,18.34,5.65,372205.86,12.04
567489.92,18.36,5.67,371920.93,12.03
567327.58,18.36,5.67,372051.73,12.04
566312.19,18.37,5.68,371568.26,12.06
566435.99,18.38,5.69,371571.21,12.06
566874.81,18.4,5.71,371327.27,12.05
566712.07,18.4,5.71,371715.35,12.07
566566.16,18.4,5.71,371476.14,12.07
566442.12,18.4,5.71,371421.01,12.07
566342.36,18.41,5.71,372774.29,12.12
565977.94,18.42,5.73,372473.02,12.12
566702.38,18.45,5.76,372553.52,12.13
566702.38,18.45,5.76,372553.52,12.13
567033.7,18.46,5.77,372852.52,12.14
566225.04,18.44,5.75,372145.28,12.12
566043.79,18.44,5.75,371939.52,12.12
565874.8,18.44,5.75,371765.95,12.12
565496.28,18.43,5.74,371965.34,12.12
565491.54,18.44,5.74,371900.12,12.13
565615.33,18.45,5.75,371973.12,12.13
565615.33,18.45,5.75,371973.12,12.13
565641.36,18.45,5.76,371803.57,12.13
565667.39,18.46,5.77,371609.35,12.13
565504.65,18.46,5.77,371905.19,12.14
564853.69,18.46,5.77,371750.89,12.15
565416.01,18.48,5.79,371823.71,12.15
565253.27,18.48,5.79,371620.02,12.15
564237.88,18.5,5.81,371162.06,12.17
563869.36,18.49,5.8,371495.5,12.18
563869.36,18.49,5.8,371502.28,12.18
563869.36,18.49,5.8,371502.28,12.18
563727.65,18.49,5.8,371187.75,12.18
563560.7,18.49,5.8,370979.13,12.17
563560.7,18.49,5.8,371023.85,12.17
563625.43,18.5,5.81,371974.12,12.21
563853.67,18.51,5.82,371883.22,12.21
563677.07,18.51,5.81,371356.66,12.19
564363.4,18.53,5.84,372577.94,12.23
564522.92,18.54,5.85,372560.95,12.23
564646.71,18.55,5.86,372522.1,12.24
564903.25,18.56,5.87,372714.03,12.25
563887.87,18.58,5.88,372230.56,12.26
563725.13,18.58,5.88,372007.0,12.26
563566.36,18.57,5.88,371848.63,12.25
562550.98,18.59,5.9,371365.15,12.27
562405.06,18.59,5.9,371160.57,12.27
562203.22,18.58,5.89,371553.81,12.28
562203.22,18.58,5.89,371553.81,12.28
562079.18,18.59,5.89,371330.74,12.28
562336.45,18.6,5.9,371197.41,12.28
562119.02,18.59,5.9,371773.85,12.3
561992.79,18.59,5.9,371336.98,12.28
561936.06,18.59,5.9,371704.72,12.3
561777.29,18.59,5.9,371546.15,12.29
561777.29,18.59,5.9,371546.15,12.29
561777.29,18.59,5.9,371546.15,12.29
561459.23,18.58,5.89,371093.59,12.28
561111.63,18.6,5.9,370820.13,12.29
560987.59,18.6,5.91,371871.09,12.33
561549.92,18.62,5.93,371943.91,12.33
561019.42,18.61,5.91,371380.46,12.32
560640.9,18.6,5.9,371128.01,12.31
560478.16,18.6,5.91,371477.61,12.33
560336.45,18.6,5.91,371320.48,12.33
560683.49,18.61,5.92,370862.94,12.31
560955.07,18.63,5.93,370634.98,12.31
560955.07,18.63,5.93,370634.98,12.31
560971.12,18.63,5.94,370186.28,12.29
560888.61,18.63,5.94,370679.96,12.31
560953.34,18.64,5.95,370616.97,12.32
560772.09,18.64,5.95,371516.1,12.35
559756.71,18.66,5.96,371032.63,12.37
559628.46,18.66,5.97,370609.29,12.36
559394.21,18.66,5.96,370521.86,12.36
559518.0,18.67,5.98,370505.52,12.36
559683.26,18.68,5.98,370265.83,12.36
558667.88,18.69,6.0,369782.36,12.37
558526.17,18.69,6.0,369908.67,12.38
558235.19,18.7,6.0,370064.29,12.39
558242.7,18.7,6.01,369698.1,12.39
558073.71,18.7,6.01,370193.85,12.41
557880.2,18.7,6.01,370017.42,12.4
557880.2,18.7,6.01,370017.42,12.4
558192.77,18.72,6.03,370117.64,12.41
558192.77,18.72,6.03,370117.64,12.41
557597.33,18.72,6.03,369707.26,12.41
557416.08,18.72,6.03,369751.78,12.42
557539.88,18.73,6.04,369735.44,12.42
557464.16,18.74,6.05,369780.07,12.43
557301.42,18.74,6.05,369572.26,12.43
557159.71,18.74,6.05,369795.2,12.44
556992.77,18.74,6.05,369527.73,12.43
556992.77,18.74,6.05,369527.73,12.43
557057.5,18.75,6.06,369502.51,12.44
556876.25,18.75,6.06,369876.54,12.45
556717.35,18.75,6.06,369445.67,12.44
556513.75,18.75,6.06,369501.71,12.45
556315.75,18.74,6.05,369358.12,12.44
556156.98,18.74,6.05,369205.3,12.44
555788.46,18.73,6.04,368930.54,12.43
556359.05,18.75,6.06,368937.58,12.44
555982.25,18.74,6.05,368700.3,12.43
555819.51,18.74,6.05,369058.18,12.45
555656.77,18.74,6.05,368785.93,12.44
554656.77,18.72,6.02,367785.93,12.41
554494.03,18.72,6.03,367606.07,12.41
554575.59,18.73,6.03,367862.46,12.42
554394.34,18.73,6.03,367657.64,12.42
554394.34,18.73,6.03,367657.64,12.42
554046.74,18.74,6.05,367384.18,12.43
554316.28,18.75,6.06,367355.19,12.43
554311.53,18.76,6.06,368056.88,12.45
554311.53,18.76,6.06,368056.88,12.45
554311.53,18.76,6.06,368056.88,12.45
554376.26,18.76,6.07,368020.18,12.46
554195.01,18.76,6.07,368277.45,12.47
554195.01,18.76,6.07,368277.45,12.47
554214.79,18.77,6.08,368092.42,12.47
554175.84,18.78,6.09,367953.19,12.47
553982.34,18.78,6.09,368086.51,12.48
553819.59,18.78,6.09,368232.75,12.49
553540.03,18.77,6.08,367899.35,12.48
553394.12,18.78,6.08,367825.29,12.48
553270.08,18.78,6.09,367588.46,12.48
553088.83,18.78,6.09,367842.86,12.49
552929.94,18.78,6.09,367660.48,12.49
552915.1,18.78,6.09,367580.15,12.49
553227.66,18.8,6.11,367680.37,12.49
553228.9,18.8,6.11,367699.1,12.5
553066.16,18.8,6.11,367476.67,12.49
553434.66,18.82,6.12,367325.65,12.49
553112.05,18.81,6.11,367679.66,12.5
553550.87,18.82,6.13,367728.09,12.5
553632.43,18.83,6.14,367603.21,12.5
553639.95,18.84,6.14,367432.29,12.5
553470.96,18.84,6.15,368331.27,12.54
553277.45,18.84,6.15,368447.61,12.54
553401.24,18.85,6.16,368479.8,12.55
553218.96,18.84,6.15,368180.38,12.54
553494.74,18.86,6.16,367945.19,12.54
553106.22,18.85,6.15,368238.04,12.55
552766.94,18.84,6.14,368060.16,12.54
553127.64,18.85,6.16,368050.53,12.54
552981.72,18.85,6.16,367865.35,12.54
552857.69,18.86,6.16,367688.93,12.54
552696.63,18.86,6.16,368841.7,12.58
552706.31,18.86,6.17,368417.86,12.57
552587.82,18.86,6.17,368313.38,12.57
552190.5,18.85,6.16,367936.84,12.56
552642.3,18.87,6.18,367963.93,12.57
552642.3,18.87,6.18,367963.93,12.57
552643.53,18.87,6.18,367965.24,12.57
551628.14,18.89,6.2,367481.77,12.58
551465.4,18.89,6.2,367198.65,12.58
551491.43,18.9,6.2,367552.5,12.59
551767.21,18.91,6.22,367384.17,12.59
551419.62,18.92,6.23,367110.71,12.6
551484.35,18.93,6.24,367212.03,12.61
550468.96,18.95,6.26,366728.56,12.62
550468.96,18.95,6.26,366728.56,12.62
550369.2,18.95,6.26,367488.5,12.65
550261.99,18.95,6.26,367344.16,12.65
549911.75,18.96,6.26,367998.78,12.68
548896.37,18.97,6.28,367515.3,12.7
548702.86,18.97,6.28,367372.26,12.7
548826.65,18.98,6.29,367333.09,12.71
548231.22,18.99,6.3,367084.73,12.71
548049.97,18.99,6.3,367067.15,12.72
547034.59,19.01,6.31,366583.68,12.74
546755.02,19.0,6.31,366475.19,12.73
545739.64,19.02,6.32,365991.72,12.75
545663.92,19.02,6.33,366228.18,12.77
545377.14,19.02,6.33,365813.35,12.76
545500.94,19.03,6.34,365774.5,12.76
545526.96,19.03,6.34,365561.34,12.76
545364.22,19.04,6.34,365861.95,12.77
545546.31,19.05,6.35,365743.86,12.77
545546.31,19.05,6.35,365743.86,12.77
545422.27,19.05,6.36,365526.29,12.77
544406.89,19.07,6.37,365042.82,12.78
544414.4,19.07,6.38,365549.39,12.81
544245.41,19.07,6.38,364968.35,12.79
544051.9,19.07,6.38,365463.31,12.81
544175.7,19.08,6.39,365536.32,12.82
544201.73,19.09,6.4,365366.76,12.82
544038.99,19.09,6.4,365165.73,12.81
544038.99,19.09,6.4,365165.73,12.81
544038.99,19.09,6.4,365165.73,12.81
543876.25,19.09,6.4,365334.44,12.82
543769.03,19.1,6.4,365153.14,12.82
543776.55,19.1,6.41,365112.01,12.83
543776.55,19.1,6.41,365112.01,12.83
542761.17,19.12,6.43,364628.54,12.84
542761.17,19.12,6.43,364628.54,12.84
542761.17,19.12,6.43,364628.54,12.84
542592.18,19.12,6.43,365051.93,12.86
542398.67,19.12,6.43,364855.15,12.86
542522.47,19.13,6.44,364928.16,12.87
542359.72,19.13,6.44,364645.41,12.86
542196.98,19.13,6.44,364912.41,12.88
542497.87,19.15,6.45,364697.34,12.87
542373.83,19.15,6.46,364564.0,12.87
541358.45,19.17,6.47,364106.04,12.89
541365.96,19.17,6.48,364554.07,12.91
541365.96,19.17,6.48,364554.07,12.91
541207.07,19.17,6.48,364416.25,12.91
541331.46,19.18,6.49,364914.3,12.93
541783.26,19.2,6.51,364941.39,12.94
541620.52,19.2,6.51,364683.24,12.93
541457.78,19.21,6.51,364956.8,12.94
541483.8,19.21,6.52,364819.2,12.94
540468.42,19.23,6.54,364335.72,12.96
540468.42,19.23,6.54,364335.72,12.96
540361.21,19.23,6.54,364164.48,12.96
540007.64,19.22,6.53,363773.9,12.95
539826.39,19.22,6.53,364211.14,12.97
540104.2,19.24,6.55,364051.55,12.97
540104.2,19.24,6.55,364051.55,12.97
539088.82,19.26,6.56,363568.08,12.99
540011.74,19.29,6.6,365153.31,13.04
538996.36,19.31,6.62,364669.84,13.06
539308.92,19.32,6.63,364770.06,13.07
539474.18,19.34,6.64,364513.22,13.06
539311.44,19.34,6.64,364384.79,13.06
539165.53,19.34,6.65,364609.92,13.08
539230.26,19.35,6.65,364489.79,13.08
539487.53,19.36,6.67,364363.47,13.07
539487.53,19.36,6.67,364363.47,13.07
539318.54,19.36,6.67,365409.54,13.12
538980.76,19.35,6.66,364999.41,13.1
538749.54,19.35,6.66,364933.54,13.11
538873.33,19.36,6.67,365006.55,13.11
538547.85,19.36,6.67,364629.16,13.11
538547.85,19.36,6.67,364649.33,13.11
537927.66,19.37,6.68,364681.5,13.13
537734.15,19.37,6.68,364470.25,13.13
536718.77,19.39,6.7,363986.78,13.15
536842.56,19.4,6.71,363980.29,13.15
536679.82,19.4,6.71,363723.55,13.15
536381.83,19.39,6.7,363515.5,13.14
536665.88,19.41,6.71,363891.53,13.16
536310.12,19.4,6.7,363689.95,13.15
536331.94,19.4,6.71,363495.33,13.15
535331.94,19.37,6.68,362495.33,13.12
535207.9,19.38,6.68,363125.4,13.15
534192.52,19.39,6.7,362641.93,13.17
534200.03,19.4,6.71,362249.84,13.16
534124.31,19.41,6.71,362131.59,13.16
533840.0,19.4,6.71,362261.79,13.17
534152.56,19.42,6.73,362362.01,13.17
533989.82,19.42,6.73,362139.59,13.17
533989.82,19.42,6.73,362139.59,13.17
533989.82,19.42,6.73,362139.59,13.17
533396.07,19.43,6.73,362552.5,13.2
533247.64,19.43,6.74,361947.52,13.19
533202.15,19.43,6.74,362157.18,13.2
533514.71,19.45,6.76,362257.41,13.21
533351.97,19.45,6.76,361950.84,13.2
533189.23,19.45,6.76,362196.34,13.21
533189.23,19.45,6.76,362196.34,13.21
533026.49,19.45,6.76,361990.33,13.21
532727.93,19.44,6.75,361713.15,13.2
532809.49,19.45,6.76,361580.8,13.2
532956.23,19.46,6.77,361568.03,13.2
532787.24,19.46,6.77,362142.76,13.23
532782.5,19.47,6.78,362260.93,13.24
532484.5,19.46,6.77,361931.79,13.23
533027.58,19.48,6.79,361907.15,13.23
532864.84,19.49,6.79,361679.34,13.23
532702.1,19.49,6.79,361989.8,13.24
532539.36,19.49,6.8,361940.15,13.25
532870.67,19.5,6.81,361849.85,13.24
533017.42,19.51,6.82,361629.23,13.24
532848.43,19.51,6.82,362734.46,13.28
532654.92,19.51,6.82,362671.63,13.29
532967.48,19.53,6.84,362771.85,13.29
532694.2,19.52,6.83,362408.86,13.28
532531.46,19.53,6.83,362212.09,13.28
532368.72,19.53,6.83,362011.06,13.28
532394.75,19.53,6.84,362311.7,13.29
532287.54,19.54,6.84,362148.64,13.29
532434.28,19.55,6.85,361988.89,13.29
532265.29,19.55,6.86,362592.16,13.32
532071.78,19.55,6.86,362442.07,13.32
532071.78,19.55,6.86,362442.07,13.32
532195.58,19.56,6.87,362515.07,13.32
532032.84,19.56,6.87,362218.16,13.32
531870.1,19.56,6.87,362481.1,13.33
531870.1,19.56,6.87,362394.17,13.33
531707.36,19.56,6.87,362233.85,13.33
531600.15,19.57,6.87,362088.25,13.33
531418.9,19.57,6.87,361980.33,13.33
531418.9,19.57,6.87,361980.33,13.33
531418.9,19.57,6.87,361980.33,13.33
531438.68,19.57,6.88,362242.01,13.34
531438.68,19.57,6.88,362242.01,13.34
531438.68,19.57,6.88,362242.01,13.34
531691.97,19.59,6.89,362513.82,13.35
531653.02,19.6,6.91,362374.59,13.36
531490.28,19.6,6.91,362209.43,13.36
531344.37,19.6,6.91,362522.26,13.37
531220.33,19.61,6.91,362418.46,13.38
531039.08,19.61,6.91,362610.31,13.39
531303.14,19.62,6.93,362763.54,13.4
531426.94,19.63,6.94,362811.24,13.4
531426.94,19.63,6.94,362811.24,13.4
530831.51,19.64,6.95,362443.05,13.41
530393.71,19.63,6.94,361898.62,13.39
530286.18,19.63,6.94,361789.66,13.39
530286.18,19.63,6.94,361789.66,13.39
530286.18,19.63,6.94,361789.66,13.39
530104.93,19.63,6.94,361921.35,13.4
529089.54,19.65,6.96,361437.88,13.42
528930.65,19.65,6.96,361254.75,13.42
528930.65,19.65,6.96,361254.75,13.42
528553.85,19.64,6.95,360853.7,13.41
528539.01,19.65,6.95,360930.84,13.42
528851.58,19.66,6.97,361031.07,13.42
528852.81,19.66,6.97,361032.38,13.42
528690.07,19.66,6.97,360835.61,13.42
528527.33,19.67,6.97,360634.58,13.42
528381.42,19.67,6.97,360939.58,13.43
528257.38,19.67,6.98,360738.27,13.43
528076.13,19.67,6.98,360634.45,13.43
527907.14,19.67,6.98,360580.99,13.44
527902.4,19.68,6.99,360826.35,13.45
528026.19,19.69,7.0,360858.54,13.46
528191.45,19.7,7.01,360595.29,13.45
528217.48,19.71,7.01,360541.31,13.45
528243.5,19.71,7.02,360863.22,13.47
528243.5,19.71,7.02,360863.22,13.47
528574.82,19.73,7.04,360754.85,13.47
528393.57,19.73,7.04,360537.76,13.46
528343.57,19.73,7.04,360487.76,13.46
527979.14,19.74,7.05,360186.49,13.47
527681.15,19.74,7.04,360007.81,13.46
527512.16,19.74,7.04,360939.2,13.5
527318.65,19.74,7.05,360932.0,13.51
527211.43,19.74,7.05,360921.07,13.51
527211.43,19.74,7.05,360921.07,13.51
526832.91,19.73,7.04,360490.02,13.5
526832.91,19.73,7.04,360490.02,13.5
527070.94,19.74,7.05,360891.79,13.52
526901.95,19.74,7.05,360779.3,13.52
527146.96,19.76,7.06,361039.39,13.53
527270.76,19.77,7.08,361020.31,13.54
527108.02,19.77,7.08,360813.03,13.53
526945.28,19.77,7.08,361071.51,13.55
526799.37,19.77,7.08,360772.92,13.54
526675.33,19.78,7.08,360718.9,13.54
526575.57,19.78,7.09,361520.95,13.58
526576.8,19.78,7.09,361539.85,13.58
526835.94,19.8,7.1,361332.11,13.58
526132.81,19.78,7.09,360574.82,13.55
525754.29,19.77,7.07,360344.05,13.55
526316.61,19.79,7.1,360407.95,13.55
526316.61,19.79,7.1,360407.82,13.55
526153.87,19.79,7.1,360094.34,13.55
526153.87,19.79,7.1,360094.34,13.55
525138.48,19.81,7.12,359610.87,13.57
525138.48,19.81,7.12,359610.87,13.57
524524.54,19.82,7.13,359837.73,13.6
524355.55,19.82,7.13,359652.0,13.6
524359.25,19.82,7.13,359653.21,13.6
524320.31,19.84,7.14,359469.05,13.6
524031.03,19.83,7.14,359169.19,13.59
523417.09,19.83,7.14,359054.12,13.61
523412.34,19.84,7.15,359283.45,13.62
522396.96,19.86,7.17,358825.49,13.64
522288.19,19.86,7.17,358716.72,13.64
522307.97,19.87,7.17,358670.79,13.64
522431.77,19.88,7.19,358743.8,13.65
521416.38,19.9,7.21,358260.33,13.67
521253.64,19.9,7.21,358026.62,13.67
521090.9,19.9,7.21,358121.67,13.68
521116.93,19.91,7.22,357985.1,13.68
521009.72,19.91,7.22,357920.92,13.68
520828.47,19.91,7.22,357822.83,13.68
520659.48,19.92,7.22,358078.35,13.7
520465.97,19.92,7.22,357891.45,13.69
520087.44,19.9,7.21,357633.95,13.69
520211.24,19.92,7.22,357595.1,13.69
519885.76,19.92,7.23,357689.75,13.71
519739.85,19.92,7.23,357565.08,13.71
519615.81,19.92,7.23,357497.57,13.71
519434.56,19.93,7.23,357426.23,13.71
518784.56,19.91,7.21,356776.23,13.69
518625.66,19.91,7.21,356779.51,13.69
518422.06,19.91,7.21,356500.48,13.69
518545.86,19.92,7.23,356573.49,13.7
518571.88,19.93,7.23,356403.93,13.69
518597.91,19.93,7.24,356209.71,13.69
518873.69,19.95,7.26,356586.3,13.71
518512.0,19.94,7.25,356394.16,13.7
518214.0,19.93,7.24,356175.09,13.7
518089.96,19.93,7.24,356590.1,13.72
517908.71,19.93,7.24,356041.85,13.7
517908.71,19.93,7.24,356026.83,13.7
517780.46,19.93,7.24,356533.46,13.73
517734.98,19.94,7.25,356408.73,13.73
517734.98,19.94,7.25,356408.73,13.73
517734.98,19.94,7.25,356397.32,13.73
516719.59,19.96,7.27,355913.85,13.75
516357.07,19.95,7.26,355603.52,13.74
516480.87,19.96,7.27,355635.72,13.75
516318.13,19.96,7.27,355334.96,13.74
516155.39,19.97,7.27,355613.87,13.76
516009.48,19.97,7.28,355480.65,13.76
516009.48,19.97,7.28,355480.65,13.76
515811.48,19.96,7.27,355371.99,13.75
516117.69,19.98,7.29,355555.4,13.76
515936.44,19.98,7.29,355372.84,13.76
515777.54,19.98,7.29,355180.93,13.76
515598.19,19.98,7.29,355483.2,13.78
515598.19,19.98,7.29,355481.64,13.78
515910.75,20.0,7.31,355581.87,13.78
514895.37,20.02,7.33,355098.4,13.81
515171.15,20.04,7.34,354896.86,13.8
515008.41,20.04,7.35,355112.03,13.82
514629.89,20.03,7.33,354910.32,13.81
514922.5,20.04,7.35,354757.01,13.81
513907.11,20.07,7.37,354273.54,13.83
513907.11,20.07,7.37,354273.54,13.83
514111.07,20.08,7.39,354936.45,13.86
513855.28,20.07,7.38,354663.35,13.85
513862.79,20.08,7.39,354390.34,13.85
512847.41,20.1,7.41,353906.86,13.87
512678.42,20.1,7.41,353580.22,13.86
512484.91,20.1,7.41,354485.97,13.9
512797.47,20.12,7.43,354586.2,13.91
512634.73,20.12,7.43,354363.77,13.91
512266.21,20.11,7.42,353879.22,13.89
511940.73,20.11,7.42,353971.62,13.91
511652.27,20.12,7.43,353666.69,13.91
511483.28,20.12,7.43,353882.9,13.92
511728.29,20.13,7.44,354071.25,13.93
511363.87,20.15,7.46,353839.6,13.94
510985.34,20.14,7.45,353533.63,13.93
510878.13,20.14,7.45,353444.79,13.94
510696.88,20.14,7.45,353557.85,13.95
510527.89,20.15,7.45,353428.68,13.95
510334.38,20.15,7.45,353281.81,13.95
510458.18,20.16,7.47,353265.47,13.95
510295.44,20.16,7.47,353018.02,13.95
509986.79,20.16,7.47,353140.59,13.96
509862.75,20.17,7.47,352980.85,13.96
508862.75,20.14,7.44,351980.85,13.93
508681.5,20.14,7.44,352017.49,13.93
508951.03,20.15,7.46,351953.54,13.93
508757.52,20.15,7.46,352254.86,13.95
509070.09,20.17,7.48,352355.08,13.96
508474.65,20.18,7.49,351944.69,13.97
508621.4,20.19,7.5,352301.31,13.98
508452.41,20.19,7.5,351873.93,13.97
508447.67,20.2,7.5,352388.29,14.0
508447.67,20.2,7.5,352388.29,14.0
508447.67,20.2,7.5,352388.29,14.0
508447.67,20.2,7.5,352388.29,14.0
508571.47,20.21,7.52,352461.29,14.01
508408.73,20.21,7.52,352268.02,14.0
508245.99,20.21,7.52,352455.93,14.02
508100.07,20.22,7.52,352262.73,14.01
507976.03,20.22,7.53,352099.06,14.01
507625.79,20.22,7.53,352139.25,14.03
507621.05,20.23,7.53,352083.84,14.03
507744.85,20.24,7.55,352156.85,14.04
507149.42,20.25,7.56,351867.92,14.05
507273.22,20.26,7.57,351851.58,14.05
507273.22,20.26,7.57,351851.58,14.05
507300.92,20.27,7.58,352489.32,14.08
507138.18,20.27,7.58,352237.09,14.08
506908.3,20.26,7.57,351984.54,14.07
506908.3,20.26,7.57,351984.54,14.07
506948.63,20.27,7.58,351715.73,14.06
507134.92,20.28,7.59,351882.64,14.07
506967.97,20.29,7.59,351715.25,14.07
