ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
1129,5540,5142470,6212,5982440
1129,5540,5142470,6212,5983440
1129,5540,5143470,6212,5984440
1129,5540,5144470,6212,5985440
1129,5540,5145470,6212,5986440
1129,5540,5146470,6212,5987440
1129,5540,5147470,6212,5988440
1129,5540,5147470,6212,5988910
1129,5540,5148020,6212,5989460
1129,5540,5149020,6212,5990460
1130,5548,5149490,6212,5990930
1130,5548,5149490,6212,5990930
1130,5548,5150490,6212,5991930
1130,5548,5151300,6212,5992740
1130,5548,5152300,6212,5993740
1130,5548,5153300,6212,5994740
1130,5548,5154110,6212,5995550
1130,5548,5154340,6212,5995780
1130,5548,5154560,6212,5996000
1130,5548,5154790,6212,5996230
1130,5548,5154790,6212,5996690
1130,5548,5155790,6212,5997690
1130,5548,5155790,6212,5997690
1130,5548,5155790,6212,5997690
1130,5548,5156250,6212,5998150
1130,5548,5156250,6212,5998150
1131,5556,5156570,6212,5998470
1131,5556,5157040,6212,5998940
1131,5556,5158040,6212,5999940
1131,5556,5158040,6212,5999940
1131,5556,5158040,6212,5999940
1131,5556,5159040,6212,6000940
1131,5556,5159850,6212,6001750
1131,5556,5159850,6212,6001750
1131,5556,5159850,6212,6001750
1131,5556,5160320,6212,6002220
1131,5556,5160790,6212,6002690
1131,5556,5161600,6212,6003500
1131,5556,5162150,6212,6004050
1131,5556,5162960,6212,6004860
1131,5556,5162960,6212,6005670
1131,5556,5163070,6212,6005780
1132,5564,5163720,6212,6006430
1132,5564,5164530,6212,6007240
1132,5564,5164530,6212,6008240
1132,5564,5165530,6212,6009240
1132,5564,5166530,6212,6010240
1132,5564,5167530,6212,6011240
1132,5564,5167530,6212,6012240
1132,5564,5167530,6212,6013240
1132,5564,5168000,6212,6013710
1132,5564,5168000,6212,6014710
1132,5564,5168000,6212,6014710
1132,5564,5169000,6212,6015710
1132,5564,5170000,6212,6016710
1132,5564,5170000,6212,6017030
1132,5564,5170470,6212,6017500
1132,5564,5171470,6212,6018500
1133,5572,5172470,6212,6019500
1133,5572,5172470,6212,6019720
1133,5572,5173470,6212,6020720
1133,5572,5174470,6212,6021720
1133,5572,5175470,6212,6022720
1133,5572,5175940,6212,6023190
1133,5572,5175940,6212,6023190
1133,5572,5176940,6212,6024190
1133,5572,5177590,6212,6024840
1134,5580,5178400,6212,6025650
1134,5580,5179210,6212,6026460
1134,5580,5179530,6212,6026780
1134,5580,5180530,6212,6027780
1134,5580,5181530,6212,6028780
1134,5580,5182120,6212,6029370
1134,5580,5182440,6212,6029690
1134,5580,5183440,6212,6030690
1134,5580,5184440,6212,6031690
1134,5580,5184440,6212,6032690
1134,5580,5185440,6212,6033690
1135,5588,5186440,6212,6034690
1135,5588,5187440,6212,6035690
1135,5588,5188440,6212,6036690
1135,5588,5189440,6212,6037690
1135,5588,5189440,6212,6038690
1135,5588,5190440,6212,6039690
1135,5588,5191440,6212,6040690
1135,5588,5192250,6212,6041500
1135,5588,5192250,6212,6041500
1135,5588,5192250,6212,6042500
1135,5588,5193060,6212,6043310
1136,5596,5194060,6212,6044310
1136,5596,5194060,6212,6045310
1136,5596,5194870,6212,6046120
1136,5596,5195870,6212,6047120
1136,5596,5195870,6212,6047120
1137,5604,5203870,6212,6055120
1137,5604,5203870,6212,6055120
1137,5604,5203870,6212,6056120
1137,5604,5204870,6212,6057120
1137,5604,5205870,6212,6058120
1137,5604,5206870,6212,6059120
1137,5604,5207870,6212,6060120
1137,5604,5207870,6212,6061120
1138,5612,5208870,6212,6062120
1138,5612,5209340,6212,6062590
1138,5612,5210150,6212,6063400
1138,5612,5210150,6212,6064400
1138,5612,5210150,6212,6064720
1138,5612,5211150,6212,6065720
1138,5612,5211150,6212,6066530
1138,5612,5212150,6212,6067530
1138,5612,5212960,6212,6068340
1138,5612,5212960,6212,6068340
1138,5612,5212960,6212,6068340
1138,5612,5213960,6212,6069340
1138,5612,5214430,6212,6069810
1138,5612,5215080,6212,6070460
1138,5612,5215540,6212,6070920
1138,5612,5215540,6212,6071240
1138,5612,5215540,6212,6071240
1139,5620,5216540,6212,6072240
1139,5620,5217010,6212,6072710
1139,5620,5217820,6212,6073520
1139,5620,5218820,6212,6074520
1139,5620,5218820,6212,6075110
1139,5620,5218820,6212,6076110
1139,5620,5218820,6212,6076110
1139,5620,5219820,6212,6077110
1139,5620,5219820,6212,6078110
1139,5620,5220290,6212,6078580
1139,5620,5220290,6212,6079580
1139,5620,5220880,6212,6080170
1139,5620,5220880,6212,6080640
1139,5620,5221880,6212,6081640
1139,5620,5222690,6212,6082450
1140,5628,5223690,6212,6083450
1140,5628,5224690,6212,6084450
1140,5628,5224690,6212,6084920
1140,5628,5225500,6212,6085730
1140,5628,5225870,6212,6086100
1140,5628,5226340,6212,6086570
1140,5628,5226570,6212,6086800
1140,5628,5227570,6212,6087800
1140,5628,5228040,6212,6088270
1140,5628,5229040,6212,6089270
1140,5628,5230040,6212,6090270
1140,5628,5230850,6212,6091080
1141,5636,5231170,6212,6091400
1141,5636,5232170,6212,6092400
1141,5636,5233170,6212,6093400
1141,5636,5233640,6212,6093870
1141,5636,5234640,6212,6094870
1141,5636,5235110,6212,6095340
1141,5636,5235430,6212,6095660
1141,5636,5235430,6212,6096470
1141,5636,5235660,6212,6096700
1141,5636,5236660,6212,6097700
1141,5636,5237120,6212,6098160
1141,5636,5237120,6212,6098160
1142,5644,5238120,6212,6099160
1142,5644,5238120,6212,6100160
1142,5644,5238590,6212,6100630
1142,5644,5239060,6212,6101100
1142,5644,5239060,6212,6102100
1142,5644,5239060,6212,6103100
1142,5644,5239220,6212,6103260
1142,5644,5239220,6212,6103260
1142,5644,5239220,6212,6104260
1142,5644,5240220,6212,6105260
1142,5644,5241220,6212,6106260
1142,5644,5242030,6212,6107070
1142,5644,5243030,6212,6108070
1142,5644,5243680,6212,6108720
1142,5644,5244000,6212,6109040
1142,5644,5245000,6212,6110040
1142,5644,5245320,6212,6110360
1142,5644,5245320,6212,6110590
1142,5644,5245320,6212,6111240
1142,5644,5245550,6212,6111470
1143,5652,5246550,6212,6112470
1143,5652,5246550,6212,6112470
1143,5652,5247550,6212,6113470
1143,5652,5248550,6212,6114470
1143,5652,5249360,6212,6115280
1143,5652,5250360,6212,6116280
1143,5652,5251360,6212,6117280
1143,5652,5252170,6212,6118090
1143,5652,5252170,6212,6118090
1143,5652,5252170,6212,6118090
1143,5652,5252820,6212,6118740
1143,5652,5252820,6212,6119210
1143,5652,5252820,6212,6120210
1144,5660,5253820,6212,6121210
1144,5660,5254820,6212,6122210
1144,5660,5255630,6212,6123020
1144,5660,5256000,6212,6123390
1144,5660,5256320,6212,6123710
1144,5660,5257320,6212,6124710
1144,5660,5257780,6212,6125170
1144,5660,5258780,6212,6126170
1144,5660,5259780,6212,6127170
1144,5660,5260780,6212,6128170
1144,5660,5260780,6212,6128760
1145,5668,5261780,6212,6129760
1145,5668,5261780,6212,6130760
1145,5668,5262780,6212,6131760
1145,5668,5263780,6212,6132760
1145,5668,5264780,6212,6133760
1145,5668,5264780,6212,6133760
1145,5668,5265780,6212,6134760
1145,5668,5266150,6212,6135130
1145,5668,5266150,6212,6136130
1145,5668,5267150,6212,6137130
1145,5668,5268150,6212,6138130
1145,5668,5268470,6212,6138450
1146,5676,5269470,6212,6139450
1146,5676,5270470,6212,6140450
1146,5676,5271280,6212,6141260
1146,5676,5271280,6212,6141260
1146,5676,5272280,6212,6142260
1146,5676,5273280,6212,6143260
1146,5676,5274280,6212,6144260
1147,5684,5275280,6212,6145260
1147,5684,5276280,6212,6146260
1147,5684,5277280,6212,6147260
1147,5684,5278280,6212,6148260
1147,5684,5278280,6212,6148910
1147,5684,5278280,6212,6149560
1147,5684,5279280,6212,6150560
1148,5692,5287280,6212,6158560
1148,5692,5287740,6212,6159020
1148,5692,5288550,6212,6159830
1148,5692,5288550,6212,6160640
1148,5692,5289550,6212,6161640
1148,5692,5289550,6212,6161640
1148,5692,5290360,6212,6162450
1148,5692,5290360,6212,6163450
1149,5700,5291360,6212,6164450
1149,5700,5292360,6212,6165450
1149,5700,5293360,6212,6166450
1149,5700,5294360,6212,6167450
1149,5700,5295360,6212,6168450
1149,5700,5295360,6212,6168920
1149,5700,5295360,6212,6169920
1149,5700,5295680,6212,6170240
1149,5700,5296000,6212,6170560
1149,5700,5296000,6212,6171150
1149,5700,5296810,6212,6171960
1149,5700,5297810,6212,6172960
1150,5708,5298810,6212,6173960
1150,5708,5299810,6212,6174960
1150,5708,5300810,6212,6175960
1150,5708,5300810,6212,6175960
1150,5708,5300810,6212,6175960
1150,5708,5301810,6212,6176960
1150,5708,5302620,6212,6177770
1150,5708,5302850,6212,6178000
1150,5708,5303660,6212,6178810
1150,5708,5303880,6212,6179030
1150,5708,5304040,6212,6179190
1150,5708,5304510,6212,6179660
1150,5708,5305320,6212,6180470
1150,5708,5306320,6212,6181470
1150,5708,5306320,6212,6181470
1151,5716,5307320,6212,6182470
1151,5716,5307320,6212,6182470
1151,5716,5308320,6212,6183470
1151,5716,5308320,6212,6184470
1151,5716,5308320,6212,6185470
1151,5716,5309130,6212,6186280
1151,5716,5310130,6212,6187280
1151,5716,5311130,6212,6188280
1151,5716,5312130,6212,6189280
1151,5716,5313130,6212,6190280
1151,5716,5313350,6212,6190500
1152,5724,5314350,6212,6191500
1152,5724,5314350,6212,6192500
1152,5724,5314350,6212,6192970
1152,5724,5315350,6212,6193970
1152,5724,5315580,6212,6194200
1152,5724,5315580,6212,6194200
1152,5724,5315580,6212,6194200
1152,5724,5316580,6212,6195200
1152,5724,5317580,6212,6196200
1152,5724,5318050,6212,6196670
1152,5724,5318860,6212,6197480
1152,5724,5318860,6212,6197480
1152,5724,5318860,6212,6197480
1152,5724,5319330,6212,6197950
1152,5724,5320330,6212,6198950
1152,5724,5321140,6212,6199760
1152,5724,5321140,6212,6200760
1152,5724,5321140,6212,6201760
1152,5724,5321140,6212,6202760
1152,5724,5321140,6212,6202760
1153,5732,5322140,6212,6203760
1153,5732,5322140,6212,6204760
1153,5732,5323140,6212,6205760
1153,5732,5323950,6212,6206570
1153,5732,5324950,6212,6207570
1153,5732,5325180,6212,6207800
1153,5732,5326180,6212,6208800
1153,5732,5327180,6212,6209800
1153,5732,5327500,6212,6210120
1153,5732,5328310,6212,6210930
1154,5740,5329120,6212,6211740
1154,5740,5330120,6212,6212740
1154,5740,5330930,6212,6213550
1154,5740,5331200,6212,6213820
1154,5740,5331200,6212,6213820
1154,5740,5331850,6212,6214470
1154,5740,5332660,6212,6215280
1154,5740,5332660,6212,6215280
1154,5740,5333660,6212,6216280
1154,5740,5334660,6212,6217280
1154,5740,5335660,6212,6218280
1154,5740,5335660,6212,6219280
1155,5748,5336660,6212,6220280
1155,5748,5336820,6212,6220440
1155,5748,5337820,6212,6221440
1155,5748,5338820,6212,6222440
1155,5748,5339820,6212,6223440
1155,5748,5340820,6212,6224440
1155,5748,5341820,6212,6225440
1155,5748,5342820,6212,6226440
1155,5748,5343820,6212,6227440
1156,5756,5344630,6212,6228250
1156,5756,5345440,6212,6229060
1156,5756,5345440,6212,6229710
1156,5756,5346440,6212,6230710
1156,5756,5347250,6212,6231520
1156,5756,5348250,6212,6232520
1156,5756,5348250,6212,6232520
1156,5756,5348470,6212,6232740
1156,5756,5348470,6212,6233740
1156,5756,5349020,6212,6234290
1156,5756,5349020,6212,6234760
1156,5756,5350020,6212,6235760
1156,5756,5351020,6212,6236760
1157,5764,5352020,6212,6237760
1157,5764,5352020,6212,6238760
1157,5764,5352020,6212,6239080
1157,5764,5352490,6212,6239550
1157,5764,5352490,6212,6240550
1157,5764,5353490,6212,6241550
1157,5764,5353490,6212,6241550
1157,5764,5354490,6212,6242550
1157,5764,5355490,6212,6243550
1157,5764,5356490,6212,6244550
1157,5764,5356490,6212,6245550
1157,5764,5357490,6212,6246550
1157,5764,5357490,6212,6247020
1157,5764,5357600,6212,6247130
1157,5764,5358600,6212,6248130
1158,5772,5359410,6212,6248940
1158,5772,5360220,6212,6249750
1158,5772,5360450,6212,6249980
1158,5772,5360450,6212,6250630
1158,5772,5361000,6212,6251180
1158,5772,5361000,6212,6251180
1158,5772,5361000,6212,6251180
1158,5772,5362000,6212,6252180
1158,5772,5362470,6212,6252650
1158,5772,5363470,6212,6253650
1158,5772,5363470,6212,6253650
1158,5772,5363470,6212,6253650
1158,5772,5364470,6212,6254650
1158,5772,5365280,6212,6255460
1159,5780,5366280,6212,6256460
1159,5780,5366280,6212,6257270
1159,5780,5367280,6212,6258270
1159,5780,5368280,6212,6259270
1159,5780,5368280,6212,6259740
1159,5780,5369280,6212,6260740
1159,5780,5370090,6212,6261550
1159,5780,5370560,6212,6262020
1159,5780,5371560,6212,6263020
1159,5780,5371560,6212,6263020
1159,5780,5371790,6212,6263250
1159,5780,5372260,6212,6263720
1159,5780,5372260,6212,6264530
1159,5780,5373260,6212,6265530
1159,5780,5373260,6212,6265530
1160,5788,5374260,6212,6266530
1160,5788,5375260,6212,6267530
1160,5788,5375910,6212,6268180
1160,5788,5376380,6212,6268650
1160,5788,5376380,6212,6269020
1160,5788,5377380,6212,6270020
1160,5788,5378380,6212,6271020
1160,5788,5379380,6212,6272020
1160,5788,5380380,6212,6273020
1161,5796,5381380,6212,6274020
1161,5796,5381750,6212,6274390
1162,5804,5382400,6212,6275040
1162,5804,5382870,6212,6275510
1162,5804,5383870,6212,6276510
1162,5804,5383870,6212,6277320
1162,5804,5384870,6212,6278320
1162,5804,5385340,6212,6278790
1162,5804,5386340,6212,6279790
1162,5804,5387340,6212,6280790
1162,5804,5388340,6212,6281790
1162,5804,5388340,6212,6281790
1163,5812,5389340,6212,6282790
1163,5812,5390340,6212,6283790
1163,5812,5390340,6212,6284790
1163,5812,5390810,6212,6285260
1163,5812,5391620,6212,6286070
1163,5812,5392620,6212,6287070
1163,5812,5392780,6212,6287230
1163,5812,5393780,6212,6288230
1163,5812,5394780,6212,6289230
1163,5812,5394780,6212,6289230
1163,5812,5395240,6212,6289690
1163,5812,5396240,6212,6290690
1163,5812,5397050,6212,6291500
1164,5820,5398050,6212,6292500
1164,5820,5398050,6212,6293500
1164,5820,5398520,6212,6293970
1164,5820,5398990,6212,6294440
1164,5820,5399800,6212,6295250
1164,5820,5400800,6212,6296250
1164,5820,5401270,6212,6296720
1164,5820,5402270,6212,6297720
1164,5820,5402270,6212,6298720
1164,5820,5403270,6212,6299720
1164,5820,5403270,6212,6300530
1164,5820,5404270,6212,6301530
1165,5828,5405270,6212,6302530
1165,5828,5406270,6212,6303530
1165,5828,5407270,6212,6304530
1165,5828,5407270,6212,6304530
1165,5828,5407920,6212,6305180
1165,5828,5407920,6212,6305650
1165,5828,5408730,6212,6306460
1165,5828,5408730,6212,6307460
1165,5828,5409200,6212,6307930
1165,5828,5409520,6212,6308250
1165,5828,5410520,6212,6309250
1165,5828,5410990,6212,6309720
1165,5828,5410990,6212,6310720
1165,5828,5411800,6212,6311530
1166,5836,5412800,6212,6312530
1166,5836,5413610,6212,6313340
1166,5836,5413610,6212,6313810
1166,5836,5414610,6212,6314810
1166,5836,5415080,6212,6315280
1166,5836,5416080,6212,6316280
1166,5836,5417080,6212,6317280
1166,5836,5417080,6212,6317280
1166,5836,5418080,6212,6318280
1166,5836,5419080,6212,6319280
1167,5844,5419890,6212,6320090
1167,5844,5420890,6212,6321090
1167,5844,5421360,6212,6321560
1167,5844,5421360,6212,6322370
1167,5844,5422360,6212,6323370
1167,5844,5422360,6212,6323370
1167,5844,5423360,6212,6324370
1167,5844,5423360,6212,6324370
1167,5844,5423360,6212,6324370
1167,5844,5423590,6212,6324600
1167,5844,5424060,6212,6325070
1167,5844,5425060,6212,6326070
1167,5844,5425870,6212,6326880
1167,5844,5426870,6212,6327880
1168,5852,5427680,6212,6328690
1168,5852,5428680,6212,6329690
1168,5852,5428680,6212,6330340
1168,5852,5429680,6212,6331340
1168,5852,5429680,6212,6331340
1168,5852,5430490,6212,6332150
1168,5852,5431490,6212,6333150
1168,5852,5432490,6212,6334150
1168,5852,5432490,6212,6335150
1168,5852,5433490,6212,6336150
1168,5852,5434300,6212,6336960
1168,5852,5434620,6212,6337280
1169,5860,5435430,6212,6338090
1169,5860,5436080,6212,6338740
1169,5860,5436450,6212,6339110
1169,5860,5436610,6212,6339270
1169,5860,5437070,6212,6339730
1169,5860,5438070,6212,6340730
1169,5860,5438070,6212,6340730
1169,5860,5438880,6212,6341540
1169,5860,5439880,6212,6342540
1169,5860,5440880,6212,6343540
1169,5860,5441880,6212,6344540
1170,5868,5442880,6212,6345540
1170,5868,5443470,6212,6346130
1170,5868,5443470,6212,6346130
1170,5868,5443470,6212,6346130
1170,5868,5443630,6212,6346290
1170,5868,5444630,6212,6347290
1170,5868,5445100,6212,6347760
1170,5868,5445570,6212,6348230
1170,5868,5446570,6212,6349230
1170,5868,5446570,6212,6349230
1170,5868,5447040,6212,6349700
1170,5868,5448040,6212,6350700
1171,5876,5449040,6212,6351700
1171,5876,5449270,6212,6351930
1171,5876,5449270,6212,6351930
1171,5876,5450080,6212,6352740
1171,5876,5451080,6212,6353740
1171,5876,5452080,6212,6354740
1171,5876,5452080,6212,6355550
1171,5876,5452080,6212,6356550
1171,5876,5453080,6212,6357550
1171,5876,5453550,6212,6358020
1171,5876,5453550,6212,6358020
1171,5876,5454550,6212,6359020
1171,5876,5454550,6212,6359020
1171,5876,5455020,6212,6359490
1171,5876,5455830,6212,6360300
1172,5884,5456830,6212,6361300
1172,5884,5456830,6212,6361300
1172,5884,5457830,6212,6362300
1172,5884,5457830,6212,6363300
1172,5884,5457830,6212,6363300
1172,5884,5458830,6212,6364300
1172,5884,5459200,6212,6364670
1172,5884,5460200,6212,6365670
1172,5884,5460200,6212,6366140
1172,5884,5460200,6212,6366950
1172,5884,5460200,6212,6367950
1172,5884,5460670,6212,6368420
1172,5884,5461130,6212,6368880
1172,5884,5461130,6212,6368880
1172,5884,5461130,6212,6368880
1172,5884,5461600,6212,6369350
1172,5884,5461600,6212,6370350
1172,5884,5461600,6212,6370820
1172,5884,5462410,6212,6371630
1172,5884,5463060,6212,6372280
1173,5892,5463530,6212,6372750
1173,5892,5464000,6212,6373220
1173,5892,5464000,6212,6373690
1173,5892,5464000,6212,6374690
1173,5892,5465000,6212,6375690
1173,5892,5465810,6212,6376500
1173,5892,5466810,6212,6377500
1173,5892,5466810,6212,6378500
1173,5892,5467280,6212,6378970
1173,5892,5467280,6212,6379290
1173,5892,5468090,6212,6380100
1173,5892,5469090,6212,6381100
1173,5892,5469550,6212,6381560
1173,5892,5469550,6212,6381560
1173,5892,5470200,6212,6382210
1173,5892,5470200,6212,6382210
1173,5892,5471200,6212,6383210
1173,5892,5471850,6212,6383860
1173,5892,5471850,6212,6384670
1173,5892,5472850,6212,6385670
1173,5892,5473850,6212,6386670
1173,5892,5474320,6212,6387140
1173,5892,5475320,6212,6388140
1173,5892,5476320,6212,6389140
1173,5892,5476790,6212,6389610
1174,5900,5477790,6212,6390610
1174,5900,5477790,6212,6391610
1174,5900,5477790,6212,6391610
1174,5900,5478260,6212,6392080
1174,5900,5478490,6212,6392310
1174,5900,5479490,6212,6393310
1174,5900,5480490,6212,6394310
1174,5900,5481490,6212,6395310
1174,5900,5482490,6212,6396310
1174,5900,5483490,6212,6397310
1174,5900,5483810,6212,6397630
1175,5908,5484810,6212,6398630
1175,5908,5485620,6212,6399440
1175,5908,5486620,6212,6400440
1175,5908,5486940,6212,6400760
1175,5908,5487750,6212,6401570
1175,5908,5488750,6212,6402570
1175,5908,5488750,6212,6402570
1175,5908,5489220,6212,6403040
1175,5908,5490220,6212,6404040
1175,5908,5491220,6212,6405040
1176,5916,5492220,6212,6406040
1176,5916,5492220,6212,6406040
1176,5916,5492220,6212,6407040
1176,5916,5493220,6212,6408040
1176,5916,5493870,6212,6408690
1176,5916,5493870,6212,6408690
1176,5916,5493870,6212,6409690
1176,5916,5493870,6212,6410690
1176,5916,5494870,6212,6411690
1176,5916,5495680,6212,6412500
1176,5916,5496680,6212,6413500
1176,5916,5496680,6212,6414500
1176,5916,5497140,6212,6414960
1176,5916,5497950,6212,6415770
1176,5916,5497950,6212,6415770
1177,5924,5498950,6212,6416770
1177,5924,5499420,6212,6417240
1177,5924,5499420,6212,6417680
1177,5924,5500230,6212,6418490
1177,5924,5501230,6212,6419490
1177,5924,5502230,6212,6420490
1177,5924,5503230,6212,6421490
1177,5924,5503230,6212,6421860
1177,5924,5503700,6212,6422330
1177,5924,5503700,6212,6423330
1177,5924,5504700,6212,6424330
1178,5932,5505700,6212,6425330
1178,5932,5505700,6212,6425330
1178,5932,5506700,6212,6426330
1178,5932,5506700,6212,6426800
1178,5932,5507700,6212,6427800
1178,5932,5508700,6212,6428800
1178,5932,5509700,6212,6429800
1178,5932,5509700,6212,6430800
1178,5932,5510700,6212,6431800
1178,5932,5511700,6212,6432800
1179,5940,5512700,6212,6433800
1179,5940,5513700,6212,6434800
1179,5940,5514170,6212,6435270
1179,5940,5514500,6212,6435600
1179,5940,5514500,6212,6435600
1179,5940,5514500,6212,6436250
1179,5940,5515050,6212,6436800
1179,5940,5515050,6212,6437800
1179,5940,5515640,6212,6438390
1179,5940,5516450,6212,6439200
1179,5940,5516450,6212,6440200
1179,5940,5516920,6212,6440670
1179,5940,5516920,6212,6440990
1179,5940,5516920,6212,6440990
1179,5940,5517920,6212,6441990
1179,5940,5518920,6212,6442990
1179,5940,5519920,6212,6443990
1180,5948,5520570,6212,6444640
1180,5948,5520890,6212,6444960
1180,5948,5521890,6212,6445960
1180,5948,5521890,6212,6445960
1180,5948,5521890,6212,6445960
1180,5948,5522700,6212,6446770
1180,5948,5523070,6212,6447140
1180,5948,5524070,6212,6448140
1180,5948,5524070,6212,6448140
1180,5948,5524300,6212,6448370
1180,5948,5525300,6212,6449370
1180,5948,5526110,6212,6450180
1180,5948,5527110,6212,6451180
1180,5948,5527340,6212,6451410
1181,5956,5528340,6212,6452410
1181,5956,5528810,6212,6452880
1181,5956,5529810,6212,6453880
1181,5956,5529810,6212,6454350
1181,5956,5529810,6212,6454350
1181,5956,5529810,6212,6454350
1181,5956,5530290,6212,6454830
1181,5956,5531100,6212,6455640
1181,5956,5531100,6212,6456450
1181,5956,5531100,6212,6456450
1181,5956,5531570,6212,6456920
1181,5956,5531570,6212,6456920
1181,5956,5531570,6212,6456920
1181,5956,5531570,6212,6457920
1181,5956,5532570,6212,6458920
1181,5956,5533570,6212,6459920
1181,5956,5533800,6212,6460150
1181,5956,5534610,6212,6460960
1182,5964,5535610,6212,6461960
1182,5964,5536080,6212,6462430
1182,5964,5536080,6212,6462430
1182,5964,5537080,6212,6463430
1182,5964,5538080,6212,6464430
1182,5964,5538540,6212,6464890
1182,5964,5539540,6212,6465890
1182,5964,5539540,6212,6466890
1182,5964,5540540,6212,6467890
1182,5964,5541540,6212,6468890
1182,5964,5542350,6212,6469700
1182,5964,5542350,6212,6470510
1183,5972,5543160,6212,6471320
1183,5972,5543970,6212,6472130
1183,5972,5544970,6212,6473130
1183,5972,5545440,6212,6473600
1183,5972,5546440,6212,6474600
1183,5972,5546440,6212,6475600
1183,5972,5546440,6212,6475600
1183,5972,5547250,6212,6476410
1183,5972,5548250,6212,6477410
1183,5972,5549250,6212,6478410
1183,5972,5550060,6212,6479220
1184,5980,5550870,6212,6480030
1184,5980,5551680,6212,6480840
1184,5980,5552490,6212,6481650
1184,5980,5552860,6212,6482020
1184,5980,5552860,6212,6482250
1184,5980,5553670,6212,6483060
1184,5980,5554220,6212,6483610
1184,5980,5554690,6212,6484080
1184,5980,5555690,6212,6485080
1184,5980,5556690,6212,6486080
1185,5988,5557500,6212,6486890
1185,5988,5557500,6212,6486890
1185,5988,5557500,6212,6486890
1185,5988,5558500,6212,6487890
1185,5988,5558500,6212,6488890
1185,5988,5559500,6212,6489890
1185,5988,5559960,6212,6490350
1185,5988,5560960,6212,6491350
1185,5988,5560960,6212,6492350
1185,5988,5560960,6212,6492350
1185,5988,5561960,6212,6493350
1185,5988,5562960,6212,6494350
1185,5988,5563770,6212,6495160
1185,5988,5564580,6212,6495970
1186,5996,5565580,6212,6496970
1186,5996,5566390,6212,6497780
1186,5996,5566390,6212,6498780
1186,5996,5566940,6212,6499330
1186,5996,5567750,6212,6500140
1186,5996,5568750,6212,6501140
1186,5996,5568750,6212,6501460
1186,5996,5569560,6212,6502270
1186,5996,5569560,6212,6503270
1186,5996,5570210,6212,6503920
1186,5996,5571210,6212,6504920
1187,6004,5571860,6212,6505570
1187,6004,5572860,6212,6506570
1187,6004,5573860,6212,6507570
1187,6004,5574670,6212,6508380
1187,6004,5575670,6212,6509380
1187,6004,5575670,6212,6509380
1187,6004,5576670,6212,6510380
1187,6004,5576670,6212,6511380
1187,6004,5577670,6212,6512380
1187,6004,5578670,6212,6513380
1187,6004,5578990,6212,6513700
1187,6004,5578990,6212,6514700
1188,6012,5579990,6212,6515700
1188,6012,5580800,6212,6516510
1188,6012,5580800,6212,6516980
1188,6012,5580800,6212,6517980
1188,6012,5580800,6212,6517980
1188,6012,5581800,6212,6518980
1188,6012,5582800,6212,6519980
1188,6012,5583800,6212,6520980
1188,6012,5584800,6212,6521980
1188,6012,5584800,6212,6522980
1188,6012,5585120,6212,6523300
1188,6012,5586120,6212,6524300
1188,6012,5586120,6212,6524300
1189,6020,5587120,6212,6525300
1189,6020,5587440,6212,6525620
1189,6020,5588440,6212,6526620
1189,6020,5589030,6212,6527210
1189,6020,5589840,6212,6528020
1189,6020,5590310,6212,6528490
1189,6020,5590310,6212,6529490
1189,6020,5591310,6212,6530490
1189,6020,5591900,6212,6531080
1189,6020,5592900,6212,6532080
1189,6020,5593900,6212,6533080
1190,6028,5594900,6212,6534080
1190,6028,5595370,6212,6534550
1190,6028,5596370,6212,6535550
1190,6028,5596840,6212,6536020
1190,6028,5596840,6212,6536240
1190,6028,5597210,6212,6536610
1190,6028,5598210,6212,6537610
1190,6028,5598210,6212,6538610
1190,6028,5598440,6212,6538840
1190,6028,5598440,6212,6538840
1190,6028,5598900,6212,6539300
1190,6028,5599710,6212,6540110
1190,6028,5599710,6212,6541110
1190,6028,5599710,6212,6541110
1190,6028,5599710,6212,6541110
1190,6028,5599710,6212,6542110
1190,6028,5600520,6212,6542920
1190,6028,5600840,6212,6543240
1190,6028,5600840,6212,6543240
1190,6028,5601840,6212,6544240
1191,6036,5602840,6212,6545240
1191,6036,5603840,6212,6546240
1191,6036,5604060,6212,6546460
1191,6036,5604060,6212,6546830
1191,6036,5604870,6212,6547640
1191,6036,5604870,6212,6547960
1191,6036,5605870,6212,6548960
1191,6036,5606340,6212,6549430
1191,6036,5607340,6212,6550430
1191,6036,5608340,6212,6551430
1191,6036,5608340,6212,6552080
1191,6036,5608800,6212,6552540
1191,6036,5608800,6212,6553540
1191,6036,5609800,6212,6554540
1191,6036,5609800,6212,6554540
1191,6036,5609960,6212,6554700
1191,6036,5609960,6212,6555170
1191,6036,5609960,6212,6555170
