ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3ea7-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
309453.85,20.84,8.57,274035.08,18.45
309911.42,20.88,8.61,274185.19,18.47
309727.68,20.88,8.61,273759.78,18.45
309543.94,20.88,8.62,273768.54,18.47
309172.02,20.86,8.6,273363.13,18.45
309454.97,20.89,8.62,273161.57,18.44
309317.92,20.89,8.63,273192.9,18.45
308928.96,20.9,8.63,273143.79,18.47
308928.96,20.9,8.63,273143.79,18.47
308883.73,20.9,8.64,273651.26,18.52
309341.3,20.95,8.68,273801.37,18.54
309157.56,20.95,8.68,273290.16,18.52
308973.82,20.95,8.68,273693.82,18.56
309143.91,20.97,8.71,273422.81,18.55
309006.86,20.98,8.71,273140.81,18.54
308799.19,20.98,8.71,273686.76,18.59
308383.86,20.98,8.71,273355.18,18.59
308383.86,20.98,8.71,273355.18,18.59
308188.55,20.97,8.7,273202.35,18.59
307171.13,21.01,8.75,272390.95,18.63
307768.62,21.06,8.8,272427.44,18.64
306751.2,21.11,8.84,271616.04,18.69
306369.6,21.09,8.82,271210.83,18.67
306369.6,21.09,8.82,271210.83,18.67
306160.86,21.08,8.81,270975.98,18.65
305952.12,21.07,8.8,270561.57,18.63
305768.38,21.07,8.8,271139.08,18.68
305616.0,21.07,8.81,270812.6,18.67
305614.79,21.08,8.82,270589.2,18.67
305270.08,21.09,8.82,270783.8,18.71
305079.02,21.09,8.82,270337.62,18.69
304854.75,21.09,8.82,270433.77,18.71
305312.31,21.13,8.87,270583.88,18.73
305128.57,21.13,8.87,270091.09,18.71
304944.83,21.14,8.87,270451.35,18.75
304761.09,21.14,8.87,269931.58,18.72
304480.2,21.12,8.86,269663.1,18.71
304368.24,21.13,8.86,269625.08,18.72
304160.58,21.13,8.87,269615.28,18.73
303969.52,21.13,8.87,269566.93,18.74
304054.54,21.17,8.9,269316.48,18.75
303830.26,21.17,8.9,269292.23,18.76
303646.52,21.17,8.9,269036.74,18.76
303646.52,21.17,8.9,269071.08,18.76
303646.52,21.17,8.9,269071.08,18.76
302629.1,21.22,8.95,268259.67,18.81
302912.05,21.24,8.98,268768.63,18.85
301930.87,21.29,9.03,268029.34,18.9
301793.82,21.3,9.03,267730.5,18.89
301586.15,21.3,9.03,267535.75,18.89
301395.1,21.3,9.04,267782.42,18.92
301170.82,21.3,9.03,267637.44,18.93
301031.33,21.29,9.03,267517.53,18.92
301300.09,21.33,9.06,267475.27,18.93
301300.09,21.33,9.06,267497.51,18.93
300932.61,21.33,9.07,267033.82,18.93
300773.96,21.33,9.07,267405.28,18.97
300825.72,21.35,9.09,267229.51,18.97
300825.72,21.35,9.09,267229.51,18.97
300618.05,21.35,9.09,266921.83,18.96
300615.8,21.36,9.1,267320.61,19.0
300580.34,21.37,9.11,267282.84,19.01
300297.87,21.41,9.15,266774.67,19.02
299978.25,21.42,9.16,266645.34,19.04
299787.19,21.42,9.16,266725.72,19.06
299891.65,21.44,9.18,266769.04,19.07
299732.85,21.43,9.17,266610.23,19.06
300001.6,21.47,9.2,266677.14,19.08
300259.47,21.49,9.23,266298.05,19.06
300264.54,21.5,9.24,266148.27,19.06
299965.8,21.49,9.22,265880.67,19.05
300165.01,21.51,9.25,266353.96,19.09
300053.05,21.52,9.25,265882.35,19.07
300228.33,21.54,9.28,266732.94,19.14
299846.73,21.52,9.26,266098.19,19.1
299846.73,21.52,9.26,266098.19,19.1
299846.73,21.52,9.26,266098.19,19.1
299655.67,21.52,9.26,265811.31,19.09
299431.4,21.52,9.26,266576.95,19.16
299111.4,21.5,9.24,266256.95,19.14
298791.4,21.49,9.22,265936.95,19.12
299060.15,21.52,9.26,265952.5,19.14
299318.02,21.55,9.28,265566.97,19.12
299123.88,21.54,9.27,265296.91,19.1
299128.94,21.55,9.28,265204.93,19.1
298747.34,21.53,9.26,265202.91,19.11
298588.69,21.53,9.27,265620.49,19.16
298451.64,21.54,9.27,265329.55,19.15
298243.97,21.54,9.27,265046.77,19.14
298243.97,21.54,9.27,265046.77,19.14
298052.91,21.54,9.28,265309.38,19.17
297035.49,21.59,9.33,264497.98,19.23
297000.03,21.6,9.34,264467.56,19.24
297268.78,21.64,9.37,264572.79,19.26
296251.36,21.69,9.42,263761.39,19.31
296509.23,21.72,9.45,263411.53,19.29
296127.62,21.7,9.43,263214.97,19.28
296425.18,21.72,9.46,263843.88,19.34
296235.17,21.73,9.46,263154.62,19.3
296098.12,21.73,9.47,263272.07,19.32
295920.65,21.74,9.47,264035.03,19.39
295657.32,21.72,9.46,263840.84,19.39
295825.85,21.75,9.49,263670.4,19.39
296094.6,21.79,9.52,263640.66,19.4
295553.94,21.76,9.5,263135.01,19.37
295186.46,21.77,9.5,262658.8,19.37
295452.66,21.79,9.53,263136.36,19.41
295340.7,21.8,9.54,262878.13,19.4
295133.03,21.8,9.54,262569.29,19.4
294753.09,21.78,9.52,262778.52,19.42
294562.04,21.78,9.52,262463.68,19.41
294562.04,21.78,9.52,262463.68,19.41
294337.76,21.78,9.52,262423.34,19.42
294606.52,21.82,9.55,262469.98,19.44
294448.9,21.81,9.54,262312.36,19.43
294265.16,21.81,9.55,261819.39,19.41
294081.42,21.81,9.55,262257.98,19.45
294081.42,21.81,9.55,262257.98,19.45
293922.77,21.82,9.55,261788.9,19.43
293922.77,21.82,9.55,261788.9,19.43
293785.72,21.82,9.56,262118.75,19.47
293906.79,21.84,9.58,261874.23,19.46
293561.61,21.82,9.56,261520.15,19.44
293370.55,21.83,9.56,261281.42,19.44
293146.27,21.83,9.56,261428.91,19.46
293415.03,21.86,9.6,261406.7,19.48
293231.29,21.87,9.6,260984.06,19.46
293047.55,21.87,9.6,261419.73,19.51
292863.81,21.87,9.61,261107.77,19.5
292544.18,21.88,9.61,260799.65,19.51
292353.13,21.88,9.62,260845.41,19.52
292457.59,21.9,9.64,260903.32,19.54
292726.35,21.94,9.67,260970.22,19.56
292726.35,21.94,9.67,260970.22,19.56
292984.21,21.96,9.7,260591.13,19.54
292800.48,21.97,9.7,261012.62,19.58
292616.74,21.97,9.7,260763.07,19.58
292297.11,21.98,9.71,260392.22,19.58
292115.81,21.98,9.72,260322.25,19.59
292142.91,21.99,9.73,260897.17,19.64
292411.67,22.03,9.76,261149.81,19.67
292227.93,22.03,9.77,260462.59,19.64
292075.55,22.04,9.77,260470.9,19.65
291871.47,22.02,9.76,260314.23,19.64
291681.46,22.03,9.76,260458.15,19.67
291681.46,22.03,9.76,260458.15,19.67
291733.21,22.04,9.78,260286.98,19.67
291536.23,22.05,9.78,260696.29,19.71
291391.29,22.05,9.79,260447.92,19.71
290373.86,22.11,9.84,259636.52,19.77
290373.86,22.11,9.84,259656.82,19.77
290373.86,22.11,9.84,259656.82,19.77
290281.6,22.11,9.85,259492.63,19.77
290281.6,22.11,9.85,259492.63,19.77
290550.36,22.15,9.89,259597.87,19.79
290550.36,22.15,9.89,259597.87,19.79
289532.94,22.21,9.94,258786.46,19.85
289790.8,22.24,9.97,258436.61,19.83
289790.8,22.24,9.97,258436.61,19.83
289638.42,22.24,9.98,258914.37,19.88
289637.22,22.26,9.99,258542.11,19.87
289255.62,22.24,9.97,258156.12,19.84
289307.37,22.25,9.99,258827.48,19.91
289110.39,22.26,9.99,258482.62,19.9
288987.98,22.26,10.0,258214.86,19.89
289176.46,22.29,10.02,258817.5,19.95
289445.22,22.32,10.06,258787.76,19.96
289261.48,22.33,10.06,258372.64,19.94
289519.34,22.35,10.09,258894.83,19.99
289519.34,22.35,10.09,258874.53,19.99
289360.69,22.36,10.09,258618.16,19.98
289552.38,22.39,10.12,258315.66,19.97
289269.92,22.43,10.17,257807.49,19.99
289157.95,22.44,10.18,258061.04,20.03
288738.26,22.42,10.15,257623.37,20.0
288738.26,22.42,10.15,257623.37,20.0
288719.4,22.43,10.16,258497.36,20.08
287701.98,22.49,10.23,257685.95,20.14
287350.57,22.47,10.21,257312.66,20.12
287068.11,22.52,10.25,256929.05,20.16
286871.13,22.52,10.26,256664.06,20.15
286562.39,22.5,10.24,256353.91,20.13
286539.7,22.52,10.25,255783.01,20.1
286725.98,22.54,10.28,256736.92,20.18
286725.98,22.54,10.28,256760.13,20.18
286517.24,22.53,10.26,256594.32,20.18
286517.24,22.53,10.26,256594.41,20.18
286405.63,22.54,10.27,256741.82,20.2
286405.63,22.54,10.27,256741.82,20.2
286441.22,22.55,10.29,256652.62,20.21
286232.48,22.54,10.27,256360.71,20.19
285497.52,22.55,10.29,255932.92,20.22
285766.28,22.59,10.33,255910.71,20.23
285582.54,22.59,10.33,255489.34,20.21
285582.54,22.59,10.33,255489.34,20.21
285398.8,22.6,10.33,255945.5,20.27
285403.87,22.61,10.35,255727.99,20.26
285403.87,22.61,10.35,255727.99,20.26
285733.51,22.65,10.38,255493.68,20.25
285714.66,22.66,10.4,255917.55,20.3
285511.86,22.65,10.38,255773.72,20.29
285353.06,22.64,10.37,255618.99,20.28
285162.0,22.64,10.38,255520.55,20.29
285126.53,22.65,10.39,255608.77,20.31
285584.1,22.7,10.44,255758.88,20.33
284566.68,22.77,10.5,254947.48,20.4
283549.26,22.83,10.57,254136.07,20.46
283365.52,22.84,10.57,253819.95,20.46
283181.78,22.84,10.58,253491.62,20.45
282800.17,22.82,10.55,253331.31,20.44
282105.75,22.84,10.57,253236.53,20.5
282331.41,22.86,10.6,253660.23,20.54
282600.17,22.9,10.64,253535.34,20.55
282416.43,22.91,10.64,253322.86,20.55
282074.03,22.92,10.65,253364.01,20.58
281841.62,22.9,10.64,253086.93,20.57
281704.57,22.91,10.65,252946.46,20.57
281422.11,22.96,10.7,252562.85,20.61
281686.24,22.99,10.73,253448.01,20.69
281686.24,22.99,10.73,253448.01,20.69
281686.24,22.99,10.73,253448.01,20.69
281512.55,22.98,10.72,253024.94,20.66
281496.02,23.0,10.73,252517.73,20.63
281384.06,23.01,10.74,252344.99,20.63
281176.39,23.01,10.74,252519.29,20.66
280985.33,23.01,10.75,252334.09,20.67
280985.33,23.01,10.75,252334.09,20.67
281271.54,23.04,10.78,253026.97,20.73
281497.2,23.07,10.8,253250.76,20.75
281954.77,23.12,10.86,253400.87,20.78
281959.83,23.14,10.87,253119.27,20.77
281776.09,23.14,10.88,252768.03,20.76
281776.09,23.14,10.88,252768.03,20.76
281592.35,23.15,10.88,252752.84,20.78
281809.13,23.18,10.91,253150.91,20.82
281601.47,23.18,10.91,252793.69,20.81
281410.41,23.18,10.92,252626.2,20.81
281186.13,23.18,10.92,253143.91,20.87
281454.89,23.22,10.96,252954.28,20.87
281074.95,23.2,10.94,252556.35,20.85
281080.02,23.22,10.95,252314.24,20.84
280896.28,23.22,10.96,252688.12,20.89
280896.28,23.22,10.96,252688.12,20.89
280687.54,23.21,10.94,252435.94,20.87
280970.5,23.24,10.98,252150.87,20.86
280833.45,23.25,10.98,252509.17,20.9
280814.59,23.26,11.0,252225.04,20.89
280812.34,23.28,11.01,252220.22,20.91
280776.87,23.29,11.03,252599.03,20.95
281045.63,23.33,11.07,252704.26,20.98
280664.03,23.31,11.04,252601.26,20.98
280664.03,23.31,11.04,252601.26,20.98
280480.29,23.31,11.05,252272.01,20.97
279793.18,23.33,11.07,252126.89,21.03
279793.18,23.33,11.07,252162.08,21.03
279793.18,23.33,11.07,252162.08,21.03
278775.76,23.41,11.14,251350.67,21.1
278584.7,23.41,11.14,251122.25,21.1
278360.43,23.41,11.15,250908.41,21.1
279107.03,23.48,11.22,251081.13,21.12
279252.03,23.51,11.24,250589.43,21.09
279068.29,23.51,11.25,251104.42,21.16
279073.35,23.53,11.26,250884.07,21.15
279150.2,23.55,11.29,250735.44,21.15
278768.59,23.53,11.26,250491.34,21.14
278768.59,23.53,11.26,250491.34,21.14
278560.93,23.53,11.27,250956.78,21.2
278369.87,23.53,11.27,250677.84,21.19
278369.87,23.53,11.27,250677.84,21.19
278369.87,23.53,11.27,250677.84,21.19
278454.89,23.58,11.32,250475.6,21.21
277437.47,23.65,11.39,249664.19,21.29
277095.08,23.67,11.4,249829.99,21.34
276870.8,23.67,11.4,250076.85,21.38
276733.75,23.68,11.41,249873.76,21.38
276536.77,23.68,11.41,249549.97,21.37
276730.85,23.72,11.45,250024.17,21.43
276999.61,23.76,11.49,250129.4,21.45
277144.61,23.78,11.52,249697.77,21.43
277402.47,23.82,11.55,250269.51,21.49
277103.73,23.8,11.53,249923.34,21.46
276672.45,23.78,11.51,249389.87,21.43
276702.6,23.8,11.53,249158.62,21.43
276565.55,23.8,11.54,248945.87,21.43
276546.69,23.82,11.56,248610.28,21.41
276355.64,23.82,11.56,249525.6,21.51
276355.64,23.82,11.56,249525.6,21.51
276320.17,23.84,11.57,249637.25,21.54
276588.93,23.88,11.62,249607.51,21.55
276207.32,23.86,11.59,249136.67,21.52
275189.9,23.94,11.67,248325.27,21.6
275447.77,23.97,11.7,247942.53,21.57
275264.03,23.97,11.71,248500.18,21.64
275105.38,23.98,11.71,248242.72,21.64
274968.33,23.99,11.72,248076.5,21.64
274771.34,23.99,11.73,248454.11,21.69
274771.34,23.99,11.73,248495.91,21.7
274608.98,24.0,11.73,248099.57,21.68
273591.55,24.08,11.81,247288.17,21.76
273270.7,24.06,11.8,247280.33,21.77
273270.7,24.06,11.8,247238.53,21.77
273306.3,24.08,11.81,247152.2,21.77
273306.3,24.08,11.81,247152.2,21.77
273575.06,24.12,11.86,247515.9,21.82
273359.92,24.11,11.84,247298.06,21.81
273176.18,24.11,11.85,246878.18,21.79
273176.18,24.11,11.85,246925.74,21.8
273176.18,24.11,11.85,246948.42,21.8
273434.05,24.15,11.88,246604.22,21.78
273325.24,24.14,11.87,246495.41,21.77
273141.5,24.14,11.88,246901.47,21.82
273218.34,24.17,11.9,246706.9,21.82
273218.34,24.17,11.9,246705.95,21.82
273010.68,24.17,11.91,246465.54,21.82
272819.62,24.17,11.91,246791.7,21.87
272595.35,24.18,11.91,246695.62,21.88
272864.1,24.22,11.96,246800.85,21.91
272680.36,24.23,11.96,246250.76,21.88
272003.94,24.25,11.99,246435.22,21.97
271841.57,24.26,12.0,246191.37,21.97
272110.33,24.31,12.04,246190.79,21.99
271846.68,24.3,12.04,245883.63,21.98
271851.75,24.32,12.06,245562.49,21.97
271668.01,24.33,12.06,245389.87,21.97
271509.36,24.34,12.07,245605.62,22.01
271372.31,24.34,12.08,245443.02,22.02
271353.45,24.36,12.1,245871.67,22.07
271144.71,24.35,12.08,245787.18,22.07
270824.71,24.33,12.06,245467.18,22.05
271053.97,24.36,12.09,245020.75,22.02
270895.16,24.35,12.08,244861.94,22.01
269877.74,24.43,12.17,244050.53,22.09
269496.13,24.41,12.14,243664.54,22.07
269271.86,24.41,12.14,244117.26,22.13
269729.43,24.47,12.2,244267.37,22.16
269439.11,24.45,12.18,243936.38,22.13
269255.37,24.45,12.19,243369.1,22.1
269071.63,24.46,12.2,243828.83,22.17
268912.98,24.47,12.2,243590.07,22.16
268912.98,24.47,12.2,243567.4,22.16
268775.93,24.48,12.21,243255.93,22.15
268377.21,24.49,12.22,243113.94,22.18
268152.93,24.49,12.22,243140.97,22.2
268610.5,24.55,12.28,243291.08,22.23
268615.57,24.57,12.3,243009.49,22.22
268248.09,24.58,12.31,242851.43,22.25
268577.73,24.62,12.35,242703.37,22.25
268370.06,24.62,12.36,242578.48,22.26
268370.06,24.62,12.36,242604.24,22.26
268179.01,24.63,12.36,243213.16,22.33
268179.01,24.63,12.36,243192.86,22.33
267161.59,24.72,12.45,242381.46,22.42
267161.59,24.72,12.45,242403.11,22.43
266937.31,24.72,12.45,242310.22,22.44
267206.07,24.77,12.5,242415.45,22.47
267022.33,24.77,12.51,242086.2,22.46
266869.95,24.78,12.52,241835.64,22.46
266679.94,24.79,12.52,241858.49,22.48
266679.94,24.79,12.52,241843.24,22.48
266542.89,24.8,12.53,241966.56,22.51
266365.42,24.8,12.54,241797.44,22.51
266183.54,24.81,12.54,241849.35,22.54
265801.93,24.78,12.52,241482.49,22.52
265538.28,24.78,12.52,241116.71,22.5
265995.85,24.84,12.58,241494.32,22.56
265812.11,24.85,12.59,241189.38,22.55
265444.63,24.86,12.6,240696.24,22.54
265125.0,24.88,12.61,240515.21,22.57
264933.95,24.88,12.62,240447.07,22.58
264709.67,24.89,12.62,240480.95,22.61
264978.43,24.94,12.67,240356.06,22.62
264794.69,24.94,12.68,240036.1,22.61
264794.69,24.94,12.68,240036.1,22.61
264799.76,24.96,12.7,240539.72,22.67
264641.1,24.97,12.7,240299.14,22.67
264504.05,24.98,12.72,239968.92,22.66
264504.05,24.98,12.72,239985.82,22.66
264307.07,24.99,12.72,240389.47,22.72
264307.07,24.99,12.72,240389.47,22.72
264060.85,25.06,12.79,239996.54,22.77
263634.83,25.06,12.8,239470.17,22.77
263477.22,25.05,12.79,239311.17,22.75
262459.79,25.15,12.88,238499.77,22.85
262347.83,25.16,12.9,238408.46,22.86
262347.83,25.16,12.9,238408.46,22.86
262140.17,25.16,12.9,238536.2,22.9
261949.11,25.17,12.91,238332.47,22.9
261724.84,25.17,12.91,238153.41,22.91
262435.2,25.25,12.99,238258.98,22.93
262435.2,25.25,12.99,238258.98,22.93
262671.77,25.29,13.02,237768.43,22.89
262671.77,25.29,13.02,237768.43,22.89
262671.77,25.29,13.02,237768.43,22.89
262816.77,25.32,13.05,238414.68,22.97
262658.12,25.33,13.06,238019.75,22.95
262658.12,25.33,13.06,238019.75,22.95
262276.51,25.3,13.04,237669.39,22.93
261295.33,25.4,13.14,236930.11,23.04
261174.31,25.42,13.15,238289.42,23.19
261016.69,25.41,13.14,238132.56,23.18
261006.47,25.43,13.16,237355.48,23.13
261115.02,25.46,13.2,238108.65,23.22
261825.38,25.55,13.28,238214.22,23.24
261592.46,25.53,13.27,237737.71,23.2
261408.72,25.54,13.27,238341.79,23.28
261224.98,25.54,13.28,237897.8,23.26
261230.05,25.57,13.3,237635.58,23.26
261118.08,25.58,13.31,237997.59,23.31
260910.42,25.58,13.32,237715.62,23.31
260719.36,25.59,13.33,237486.67,23.31
260495.09,25.59,13.33,237695.79,23.35
260763.84,25.65,13.38,237801.02,23.39
261021.71,25.68,13.42,237465.98,23.37
261026.78,25.7,13.44,237233.83,23.36
260676.53,25.68,13.42,237819.91,23.43
260869.47,25.72,13.45,237395.38,23.4
260921.23,25.74,13.48,237228.56,23.4
260628.28,25.72,13.46,237742.12,23.46
260628.28,25.72,13.46,237742.12,23.46
261027.85,25.77,13.5,237424.84,23.44
260668.41,25.78,13.52,238126.32,23.55
260937.17,25.83,13.57,238193.22,23.58
261082.17,25.86,13.6,237777.18,23.56
260898.43,25.87,13.61,237641.75,23.57
260739.78,25.88,13.62,238143.64,23.64
260931.47,25.92,13.65,237769.94,23.62
260912.61,25.94,13.67,237560.61,23.61
260912.61,25.94,13.67,237560.61,23.61
260912.61,25.94,13.67,237560.61,23.61
260912.61,25.94,13.67,237560.61,23.61
260910.36,25.96,13.69,238501.43,23.73
260910.36,25.96,13.69,238501.43,23.73
260874.9,25.97,13.71,238527.13,23.75
261332.46,26.04,13.78,238675.94,23.78
260669.28,26.08,13.81,237985.45,23.81
259688.09,26.19,13.93,237246.16,23.93
259688.09,26.19,13.93,237285.21,23.93
259688.09,26.19,13.93,237285.21,23.93
259669.24,26.21,13.94,237592.85,23.98
259806.92,26.24,13.98,237523.64,23.99
259582.65,26.24,13.98,237716.0,24.03
259283.91,26.22,13.96,237311.56,24.0
259552.66,26.28,14.01,237310.98,24.02
259368.92,26.28,14.02,236866.7,24.0
259216.54,26.3,14.03,237515.47,24.09
259026.53,26.3,14.04,237101.1,24.08
258889.48,26.32,14.05,236786.93,24.07
258712.01,26.32,14.06,237224.95,24.14
258689.32,26.34,14.08,236922.81,24.13
258455.29,26.35,14.08,236684.88,24.13
258724.05,26.4,14.14,236751.79,24.16
258540.31,26.41,14.14,236447.9,24.15
258356.57,26.42,14.15,236178.93,24.15
257872.31,26.38,14.12,235642.55,24.11
257713.66,26.39,14.13,236024.35,24.17
258018.21,26.44,14.17,235865.41,24.17
257810.55,26.44,14.18,235596.69,24.17
258002.44,26.48,14.22,236214.9,24.24
258087.46,26.54,14.28,235964.45,24.27
257070.04,26.66,14.39,235153.05,24.39
256688.43,26.63,14.37,234718.22,24.35
256464.16,26.64,14.37,234725.02,24.38
256311.78,26.65,14.38,234952.11,24.43
255625.37,26.69,14.42,234338.75,24.47
255693.39,26.71,14.45,234498.63,24.5
256150.95,26.78,14.52,234648.74,24.53
255967.21,26.79,14.53,234332.61,24.53
254949.79,26.91,14.65,233521.21,24.65
254949.79,26.91,14.65,233521.21,24.65
254949.79,26.91,14.65,233521.21,24.65
254766.05,26.92,14.65,233192.89,24.64
254766.05,26.92,14.65,233192.89,24.64
254607.4,26.93,14.67,233571.35,24.71
253589.98,27.05,14.79,232759.95,24.83
252829.93,27.09,14.82,232252.14,24.88
253427.43,27.17,14.91,232290.12,24.9
252410.01,27.3,15.03,231477.23,25.03
252226.27,27.3,15.04,231090.11,25.02
252226.27,27.3,15.04,231090.11,25.02
251245.08,27.44,15.17,230350.82,25.15
251250.15,27.46,15.2,230227.01,25.16
251032.63,27.44,15.18,230046.88,25.15
250873.98,27.46,15.19,230174.33,25.19
250873.98,27.46,15.19,230174.35,25.19
249892.79,27.59,15.33,229435.07,25.33
249892.79,27.59,15.33,229435.07,25.33
249892.79,27.59,15.33,229435.07,25.33
249892.79,27.59,15.33,229435.07,25.33
249755.74,27.61,15.34,229320.91,25.35
249548.08,27.61,15.35,229742.82,25.42
249357.02,27.62,15.36,229474.7,25.42
249461.49,27.65,15.39,229725.93,25.47
249730.24,27.72,15.45,229831.17,25.51
249730.24,27.72,15.45,229831.17,25.51
249929.46,27.76,15.49,229306.13,25.47
249934.52,27.78,15.52,229841.17,25.55
250184.06,27.82,15.56,229816.15,25.56
250072.09,27.84,15.58,229562.43,25.56
249864.43,27.85,15.59,229245.19,25.55
249662.76,27.83,15.57,229040.63,25.54
248645.34,27.97,15.71,228229.22,25.67
248874.6,28.01,15.75,229268.92,25.81
248874.6,28.01,15.75,229268.92,25.81
248874.6,28.01,15.75,229268.92,25.81
248839.13,28.04,15.77,229476.84,25.85
249107.89,28.1,15.83,229524.81,25.89
249112.96,28.12,15.86,229255.97,25.88
248425.85,28.17,15.91,228851.63,25.95
248234.79,28.18,15.92,229052.49,26.01
248010.52,28.19,15.92,228837.34,26.01
247627.25,28.16,15.9,228305.75,25.96
248337.61,28.26,15.99,228411.32,25.99
248153.87,28.27,16.0,227970.06,25.97
248153.87,28.27,16.0,227970.06,25.97
248153.87,28.27,16.0,227970.06,25.97
248158.94,28.3,16.03,227843.79,25.98
248303.94,28.33,16.07,228356.24,26.06
248191.97,28.35,16.09,228113.77,26.06
248191.97,28.35,16.09,228113.77,26.06
247810.37,28.32,16.06,227800.41,26.04
247613.39,28.33,16.07,228625.4,26.16
247501.77,28.35,16.09,228051.18,26.13
247376.18,28.37,16.1,228219.38,26.17
247644.94,28.43,16.16,228324.62,26.21
247436.2,28.41,16.15,228233.45,26.21
247252.46,28.42,16.16,227790.85,26.19
247510.32,28.47,16.2,228227.52,26.25
247160.08,28.44,16.18,227994.54,26.24
247411.67,28.49,16.22,227630.02,26.21
247274.62,28.51,16.24,228568.83,26.35
247274.62,28.51,16.24,228568.83,26.35
247097.15,28.52,16.25,228098.14,26.32
247624.34,28.6,16.34,228478.11,26.39
247893.1,28.66,16.4,228493.66,26.42
247709.36,28.68,16.41,228033.26,26.4
247525.62,28.69,16.42,228143.71,26.44
246905.52,28.65,16.38,227875.59,26.44
246935.68,28.68,16.41,227692.55,26.44
246798.63,28.7,16.43,227721.06,26.48
246639.82,28.68,16.42,227562.25,26.47
246432.16,28.69,16.43,227437.31,26.48
246429.91,28.72,16.46,227835.88,26.55
246394.44,28.74,16.48,227789.11,26.57
246663.2,28.81,16.54,227894.34,26.62
246808.2,28.85,16.58,227462.71,26.59
246655.82,28.86,16.6,228048.1,26.69
246465.81,28.87,16.61,227781.08,26.69
246091.58,28.85,16.58,227367.9,26.65
245999.82,28.87,16.6,227012.74,26.64
245960.34,28.9,16.63,228235.08,26.82
245960.34,28.9,16.63,228247.24,26.82
246229.09,28.96,16.7,228262.78,26.85
246495.29,29.01,16.75,227835.37,26.81
246196.55,28.99,16.72,227504.33,26.79
246012.81,29.0,16.73,227465.45,26.81
246042.97,29.03,16.77,227500.07,26.84
245282.92,29.08,16.81,227750.53,27.0
245485.67,29.13,16.87,227331.13,26.98
245754.42,29.2,16.93,227299.69,27.0
245570.68,29.21,16.94,226886.28,26.99
245570.68,29.21,16.94,226886.28,26.99
245418.3,29.23,16.96,226959.18,27.03
244778.49,29.18,16.92,226219.74,26.97
244588.48,29.2,16.93,226207.14,27.0
244467.45,29.22,16.95,226183.36,27.03
244087.52,29.19,16.92,225779.35,27.0
243975.79,29.21,16.95,225747.7,27.03
243781.64,29.19,16.93,225540.97,27.01
243757.56,29.22,16.96,225791.78,27.07
243443.16,29.22,16.95,225354.27,27.05
243185.78,29.33,17.06,224945.64,27.13
242887.04,29.3,17.04,224740.99,27.11
242766.02,29.32,17.06,224710.35,27.14
242851.04,29.4,17.14,224508.11,27.18
242552.3,29.38,17.11,224199.05,27.16
241534.88,29.54,17.28,223387.65,27.32
241351.14,29.56,17.29,223090.51,27.32
241167.4,29.57,17.31,223439.2,27.4
241497.04,29.63,17.36,223434.83,27.41
241289.37,29.64,17.37,223188.21,27.41
240271.95,29.81,17.54,222376.8,27.59
239900.35,29.78,17.51,222511.09,27.62
239627.97,29.78,17.52,222120.52,27.6
239436.92,29.79,17.53,221729.38,27.59
239212.64,29.8,17.54,221646.51,27.61
238892.64,29.77,17.51,221326.51,27.59
239490.14,29.87,17.61,221364.5,27.61
239748.01,29.92,17.66,220935.42,27.58
239595.62,29.94,17.68,221271.48,27.65
239486.82,29.93,17.67,221163.05,27.64
239296.8,29.95,17.68,220762.63,27.63
239296.8,29.95,17.68,220762.63,27.63
239159.75,29.97,17.7,220740.71,27.66
239155.07,30.0,17.73,220744.04,27.69
238958.09,30.01,17.74,221768.56,27.85
238655.23,29.99,17.72,221559.67,27.84
238454.07,30.0,17.74,220814.81,27.78
238171.73,30.0,17.74,220820.01,27.82
238440.48,30.07,17.81,220777.75,27.85
238256.74,30.09,17.82,220413.71,27.84
237963.79,30.06,17.8,220302.08,27.83
238221.66,30.12,17.85,220863.51,27.92
238228.58,30.15,17.88,220729.11,27.93
238153.74,30.17,17.9,221056.9,28.0
