ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296320.44,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296318.11,98.34
298950.71,99.21,88.99,296319.28,98.34
298950.71,99.21,88.99,296319.28,98.34
298950.71,99.21,88.99,296319.28,98.34
298950.71,99.21,88.99,296319.28,98.34
298950.71,99.21,88.99,296319.28,98.34
298950.71,99.21,88.99,296319.28,98.34
298950.71,99.21,88.99,296319.28,98.34
298950.71,99.21,88.99,296319.28,98.34
298950.71,99.21,88.99,296338.68,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296346.26,98.35
298950.71,99.21,88.99,296381.34,98.36
298950.71,99.21,88.99,296381.34,98.36
298950.71,99.21,88.99,296381.34,98.36
298950.71,99.21,88.99,296381.34,98.36
298950.71,99.21,88.99,296381.34,98.36
298950.71,99.21,88.99,296381.34,98.36
298950.71,99.21,88.99,296381.34,98.36
298950.71,99.21,88.99,296381.34,98.36
298950.71,99.21,88.99,296370.0,98.36
298950.71,99.21,88.99,296370.0,98.36
298950.71,99.21,88.99,296370.0,98.36
298950.71,99.21,88.99,296370.0,98.36
298950.71,99.21,88.99,296370.0,98.36
298950.71,99.21,88.99,296370.0,98.36
298950.71,99.21,88.99,296370.0,98.36
298630.71,99.21,88.99,296050.0,98.36
298630.71,99.21,88.99,296050.0,98.36
298630.71,99.21,88.99,296050.0,98.36
298630.71,99.21,88.99,296050.0,98.36
298630.71,99.21,88.99,296050.0,98.36
298630.71,99.21,88.99,296050.0,98.36
298630.71,99.21,88.99,296050.0,98.36
298630.71,99.21,88.99,296050.0,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295941.37,98.36
298522.08,99.21,88.99,295964.46,98.36
298522.08,99.21,88.99,295964.46,98.36
298522.08,99.21,88.99,295964.46,98.36
298522.08,99.21,88.99,295964.46,98.36
298522.08,99.21,88.99,295964.46,98.36
298522.08,99.21,88.99,295964.46,98.36
298522.08,99.21,88.99,295964.46,98.36
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,295981.51,98.37
298522.08,99.21,88.99,296013.49,98.38
298522.08,99.21,88.99,296013.49,98.38
298522.08,99.21,88.99,296013.49,98.38
298522.08,99.21,88.99,296013.49,98.38
298522.08,99.21,88.99,296013.49,98.38
298522.08,99.21,88.99,296013.49,98.38
298522.08,99.21,88.99,296013.49,98.38
298522.08,99.21,88.99,296013.49,98.38
298363.45,99.21,88.99,295849.48,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295694.68,98.38
298207.57,99.21,88.99,295627.05,98.36
298207.57,99.21,88.99,295627.05,98.36
298207.57,99.21,88.99,295627.05,98.36
298207.57,99.21,88.99,295627.05,98.36
298207.57,99.21,88.99,295627.05,98.36
298207.57,99.21,88.99,295627.05,98.36
298207.57,99.21,88.99,295627.05,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295627.43,98.36
298207.57,99.21,88.99,295699.81,98.38
298207.57,99.21,88.99,295699.81,98.38
298207.57,99.21,88.99,295699.81,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298207.57,99.21,88.99,295698.31,98.38
298048.94,99.21,88.99,295545.92,98.38
298048.94,99.21,88.99,295545.92,98.38
298048.94,99.21,88.99,295545.92,98.38
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295559.32,98.39
298048.94,99.21,88.99,295529.99,98.38
298048.94,99.21,88.99,295529.99,98.38
298048.94,99.21,88.99,295529.99,98.38
298048.94,99.21,88.99,295529.99,98.38
298048.94,99.21,88.99,295529.99,98.38
298048.94,99.21,88.99,295529.99,98.38
298048.94,99.21,88.99,295529.99,98.38
298048.94,99.21,88.99,295529.99,98.38
298048.94,99.21,88.99,295529.99,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295421.58,98.38
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297940.32,99.21,88.99,295417.09,98.37
297781.69,99.21,88.99,295263.15,98.38
297781.69,99.21,88.99,295263.15,98.38
297781.69,99.21,88.99,295263.15,98.38
297781.69,99.21,88.99,295263.15,98.38
297781.69,99.21,88.99,295263.15,98.38
297781.69,99.21,88.99,295263.15,98.38
297781.69,99.21,88.99,295263.15,98.38
297781.69,99.21,88.99,295263.15,98.38
297781.69,99.21,88.99,295263.15,98.38
297781.69,99.21,88.99,295263.15,98.38
297486.18,99.22,89.0,294988.52,98.39
297486.18,99.22,89.0,294988.52,98.39
297486.18,99.22,89.0,294988.52,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294986.08,98.39
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297486.18,99.22,89.0,294965.67,98.38
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294666.5,98.39
297197.34,99.23,89.01,294712.21,98.4
297197.34,99.23,89.01,294712.21,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294553.37,98.4
297038.71,99.23,89.01,294586.08,98.41
297038.71,99.23,89.01,294586.08,98.41
297038.71,99.23,89.01,294586.08,98.41
297038.71,99.23,89.01,294586.08,98.41
297038.71,99.23,89.01,294586.08,98.41
297038.71,99.23,89.01,294586.08,98.41
297038.71,99.23,89.01,294586.08,98.41
