ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
532262.75,20.52,10.3,295515.85,11.39
532588.7,20.54,10.32,295515.85,11.4
532486.48,20.54,10.32,295515.85,11.4
532384.26,20.55,10.32,295876.12,11.42
532016.09,20.54,10.31,295588.32,11.41
531925.1,20.54,10.32,296008.88,11.43
531811.64,20.54,10.32,295809.99,11.43
531709.42,20.55,10.33,295809.99,11.43
531607.2,20.55,10.33,295809.99,11.44
531504.98,20.56,10.33,295813.43,11.44
531402.76,20.56,10.34,295810.08,11.44
531300.54,20.56,10.34,295809.99,11.45
531198.32,20.57,10.35,295921.99,11.46
531421.61,20.58,10.36,296164.71,11.47
531204.46,20.57,10.35,295944.44,11.46
531290.87,20.58,10.36,296074.72,11.47
531377.27,20.59,10.37,296074.72,11.47
531275.05,20.6,10.38,296075.03,11.48
530979.54,20.59,10.37,295805.19,11.47
530877.32,20.59,10.37,295804.88,11.47
530963.73,20.6,10.38,295804.88,11.48
531289.68,20.62,10.4,295889.23,11.48
531020.35,20.61,10.39,295804.88,11.48
530918.13,20.62,10.39,296265.67,11.5
530815.91,20.62,10.4,296121.59,11.5
530815.91,20.62,10.4,296121.59,11.5
531141.86,20.64,10.41,296590.56,11.52
531039.64,20.64,10.42,296590.56,11.53
530937.42,20.64,10.42,296590.56,11.53
530579.25,20.63,10.41,296413.13,11.53
530283.74,20.63,10.4,296201.74,11.52
530181.52,20.63,10.41,296211.14,11.53
530079.3,20.63,10.41,296209.68,11.53
530079.3,20.63,10.41,296234.39,11.53
529977.08,20.64,10.42,296231.2,11.54
529874.85,20.64,10.42,296386.26,11.55
529772.63,20.65,10.42,296347.88,11.55
529670.41,20.65,10.43,296226.44,11.55
529568.19,20.65,10.43,296226.44,11.55
529465.97,20.66,10.44,296226.44,11.56
529363.75,20.66,10.44,296233.79,11.56
529158.24,20.66,10.43,296055.73,11.56
529158.24,20.66,10.43,296055.73,11.56
529056.02,20.66,10.44,296057.12,11.56
528953.8,20.66,10.44,296056.27,11.57
528851.58,20.67,10.45,296240.41,11.58
528749.36,20.67,10.45,296085.41,11.58
529161.55,20.69,10.47,296603.95,11.6
528855.62,20.68,10.46,296253.29,11.59
528753.4,20.69,10.46,296253.29,11.59
528651.18,20.69,10.47,296253.29,11.6
528548.96,20.7,10.47,296356.33,11.6
528825.58,20.71,10.49,296268.52,11.6
528536.73,20.7,10.48,296253.29,11.6
528536.73,20.7,10.48,296253.29,11.6
528623.14,20.71,10.49,296427.42,11.61
528520.92,20.72,10.49,296347.26,11.62
528418.7,20.72,10.5,296666.19,11.63
528316.48,20.72,10.5,296523.25,11.63
528214.26,20.73,10.51,296523.25,11.64
528540.2,20.75,10.52,296523.25,11.64
528816.82,20.76,10.54,296533.24,11.64
528903.23,20.77,10.55,296525.46,11.64
528801.01,20.77,10.55,296526.64,11.65
528887.42,20.78,10.56,296523.25,11.65
528687.27,20.78,10.56,296949.8,11.67
528773.68,20.79,10.57,297210.8,11.68
528671.46,20.79,10.57,297426.48,11.7
528569.24,20.8,10.58,297426.48,11.7
528467.02,20.8,10.58,297426.48,11.71
528690.31,20.82,10.59,297494.1,11.71
528588.08,20.82,10.6,297445.2,11.72
528268.08,20.81,10.59,297125.2,11.7
528109.46,20.8,10.58,296967.52,11.7
528007.24,20.81,10.59,296953.03,11.7
527995.73,20.82,10.59,298109.95,11.75
527907.16,20.82,10.59,297847.9,11.74
528495.06,20.85,10.62,298068.79,11.76
528392.84,20.85,10.63,298068.79,11.76
528479.25,20.86,10.64,298068.79,11.77
528565.66,20.87,10.65,298068.79,11.77
528788.94,20.88,10.66,298075.51,11.77
528420.77,20.87,10.65,297978.53,11.77
528318.55,20.88,10.66,297974.86,11.78
528216.33,20.88,10.66,297971.81,11.78
528114.11,20.89,10.66,297971.81,11.78
528011.89,20.89,10.67,298675.17,11.82
528098.3,20.9,10.68,298675.17,11.82
527996.07,20.91,10.68,298675.17,11.83
527893.85,20.91,10.69,298675.17,11.83
527791.63,20.91,10.69,298678.26,11.84
527878.04,20.92,10.7,298675.92,11.84
527775.82,20.93,10.71,298693.41,11.84
528101.77,20.95,10.72,299373.28,11.87
527744.84,20.93,10.71,299084.88,11.86
527631.38,20.94,10.72,299079.61,11.87
527529.15,20.94,10.72,299079.61,11.87
527426.93,20.95,10.73,299079.61,11.88
527324.71,20.95,10.73,299090.82,11.88
527222.49,20.96,10.73,299090.88,11.89
527016.98,20.95,10.73,298847.11,11.88
527342.93,20.97,10.74,298893.16,11.88
527429.34,20.98,10.75,298916.34,11.89
527292.38,20.97,10.75,299633.06,11.92
527190.16,20.98,10.76,299636.4,11.92
527099.17,20.98,10.76,299188.73,11.91
526996.95,20.99,10.76,299203.33,11.92
526996.95,20.99,10.76,299204.16,11.92
526894.73,20.99,10.77,299256.47,11.92
526969.9,21.0,10.78,299527.97,11.94
527056.31,21.01,10.79,299474.05,11.94
526954.08,21.01,10.79,299527.19,11.95
527040.49,21.03,10.8,299605.85,11.95
527041.86,21.03,10.8,299615.89,11.95
527454.06,21.04,10.82,299542.14,11.95
527351.83,21.05,10.83,300411.96,11.99
527438.24,21.06,10.84,300411.96,11.99
527336.02,21.06,10.84,300411.96,12.0
527338.77,21.06,10.84,300452.37,12.0
527338.77,21.06,10.84,300449.41,12.0
527425.17,21.07,10.85,300449.41,12.0
527511.58,21.08,10.86,300449.41,12.01
527409.36,21.09,10.87,300452.93,12.01
527495.76,21.1,10.88,300449.71,12.02
527189.83,21.09,10.87,300091.24,12.01
527515.78,21.11,10.89,300090.95,12.01
527358.53,21.1,10.88,299933.69,12.0
527358.53,21.1,10.88,299933.69,12.0
527109.06,21.1,10.87,300916.34,12.04
527006.84,21.1,10.88,300797.73,12.04
527093.24,21.11,10.89,300797.73,12.05
526991.02,21.11,10.89,300797.73,12.05
526888.8,21.12,10.9,300797.73,12.06
526786.58,21.12,10.9,300868.35,12.06
526684.36,21.13,10.91,300801.58,12.07
526582.14,21.13,10.91,300872.35,12.07
526582.14,21.13,10.91,300906.74,12.08
526999.47,21.15,10.93,301810.28,12.11
526833.38,21.15,10.93,301438.92,12.1
526919.78,21.16,10.94,301438.92,12.11
526817.56,21.17,10.95,301438.92,12.11
527143.51,21.19,10.96,301438.92,12.12
527229.92,21.2,10.97,301446.65,12.12
527316.32,21.21,10.98,301440.55,12.12
527214.1,21.21,10.99,301454.91,12.13
527111.88,21.22,10.99,302231.39,12.16
527009.66,21.22,11.0,302356.82,12.17
526641.49,21.21,10.99,302006.71,12.16
526539.27,21.21,10.99,302006.71,12.17
526437.05,21.22,11.0,302006.71,12.17
526334.83,21.22,11.0,302024.14,12.18
525949.15,21.21,10.99,301675.45,12.17
526172.43,21.23,11.0,301663.93,12.17
526070.21,21.23,11.01,302116.24,12.19
525967.99,21.23,11.01,301848.69,12.19
525967.99,21.23,11.01,301832.84,12.19
525967.99,21.23,11.01,301893.89,12.19
525911.13,21.24,11.02,301803.11,12.19
525808.91,21.25,11.02,301803.11,12.19
525664.7,21.25,11.03,302035.43,12.21
525990.65,21.27,11.04,302035.43,12.21
525888.43,21.27,11.05,302089.68,12.22
525786.21,21.27,11.05,302070.2,12.22
525683.98,21.28,11.06,302039.09,12.23
525770.39,21.29,11.07,302572.87,12.25
525611.76,21.28,11.06,302414.03,12.25
525474.8,21.28,11.06,302016.14,12.23
525417.94,21.29,11.06,302589.86,12.26
525417.94,21.29,11.06,302589.86,12.26
525458.99,21.3,11.07,302543.49,12.26
525237.78,21.29,11.07,302315.69,12.25
525324.19,21.3,11.08,302315.69,12.26
525221.96,21.3,11.08,302315.69,12.26
525221.96,21.3,11.08,302315.69,12.26
525221.96,21.3,11.08,302390.25,12.27
525445.25,21.32,11.1,302390.25,12.27
525343.03,21.32,11.1,302416.78,12.27
525240.81,21.33,11.11,302401.93,12.28
524423.04,21.36,11.14,302401.93,12.32
524748.99,21.38,11.16,302390.25,12.32
524646.77,21.39,11.16,303216.7,12.36
524733.18,21.4,11.17,303315.44,12.37
523915.41,21.43,11.21,303315.44,12.41
523915.41,21.43,11.21,303315.44,12.41
523813.19,21.44,11.21,303315.44,12.41
523710.96,21.44,11.22,303315.44,12.42
523342.8,21.43,11.21,303066.83,12.41
523240.57,21.44,11.21,303068.19,12.42
523566.52,21.45,11.23,303068.98,12.42
523464.3,21.46,11.24,303066.89,12.42
523550.71,21.47,11.25,303422.66,12.44
523637.11,21.48,11.26,303589.61,12.45
523860.4,21.49,11.27,303992.02,12.47
523564.89,21.48,11.26,303784.27,12.47
523462.67,21.49,11.27,303784.27,12.47
523360.45,21.49,11.27,303784.27,12.48
523258.23,21.5,11.28,303792.49,12.48
523344.64,21.51,11.29,303823.47,12.49
523045.76,21.5,11.28,303521.25,12.48
523045.76,21.5,11.28,303521.25,12.48
523132.16,21.51,11.29,303490.05,12.48
523138.95,21.51,11.29,303491.46,12.48
523138.95,21.51,11.29,303491.46,12.48
523036.73,21.52,11.29,303489.61,12.48
522934.51,21.52,11.3,303982.22,12.51
523020.92,21.53,11.31,304040.37,12.52
522918.7,21.54,11.31,304040.37,12.52
522550.53,21.52,11.3,303880.87,12.52
521732.76,21.56,11.34,303880.87,12.56
521630.54,21.57,11.34,303880.87,12.56
521528.32,21.57,11.35,303938.78,12.57
521614.72,21.58,11.36,303891.95,12.57
521701.13,21.59,11.37,303891.06,12.58
522095.47,21.61,11.39,304310.94,12.6
521993.25,21.62,11.39,304459.73,12.61
521891.03,21.62,11.4,304602.63,12.62
521977.44,21.63,11.41,304602.63,12.62
521875.22,21.64,11.42,304602.63,12.63
521773.0,21.64,11.42,304605.45,12.63
521670.77,21.65,11.42,304604.36,12.64
521333.05,21.64,11.41,304421.32,12.63
521333.05,21.64,11.41,304421.32,12.63
521419.46,21.65,11.43,304422.9,12.64
521317.24,21.65,11.43,304419.58,12.64
521215.02,21.66,11.44,304867.23,12.67
521112.8,21.66,11.44,304781.16,12.67
521116.7,21.66,11.44,304782.45,12.67
520821.19,21.65,11.43,304458.84,12.66
520718.97,21.66,11.44,304458.84,12.66
520718.97,21.66,11.44,304458.84,12.66
520718.97,21.66,11.44,304458.84,12.66
520616.75,21.66,11.44,304458.84,12.67
520514.53,21.67,11.44,304459.77,12.67
520412.31,21.67,11.45,304460.65,12.68
520412.31,21.67,11.45,304460.65,12.68
520310.08,21.68,11.45,304458.84,12.68
520586.7,21.69,11.47,304702.46,12.7
520900.28,21.71,11.49,304579.71,12.7
520986.69,21.72,11.5,305321.71,12.73
520884.47,21.73,11.51,305321.71,12.74
520970.88,21.74,11.52,305321.71,12.74
520868.66,21.74,11.52,305321.71,12.75
521091.94,21.76,11.54,305371.12,12.75
521368.56,21.78,11.55,305326.22,12.75
521266.34,21.78,11.56,305321.71,12.76
521592.29,21.8,11.58,306486.43,12.81
521595.04,21.8,11.58,306504.85,12.81
521595.04,21.8,11.58,306657.8,12.82
521492.82,21.8,11.58,306705.04,12.82
521390.59,21.81,11.59,306705.04,12.83
521288.37,21.81,11.59,306705.04,12.83
520920.2,21.8,11.58,306352.0,12.82
520817.98,21.81,11.58,306360.56,12.83
520715.76,21.81,11.59,306476.02,12.84
520802.17,21.82,11.6,306432.25,12.84
520699.95,21.83,11.6,306422.44,12.84
520786.35,21.84,11.62,306393.25,12.85
520686.88,21.84,11.62,306732.0,12.87
520773.28,21.85,11.63,306732.0,12.87
520671.06,21.86,11.64,306732.0,12.88
520568.84,21.86,11.64,306732.0,12.88
520894.79,21.88,11.66,306747.97,12.89
520526.62,21.87,11.65,306735.48,12.89
520367.99,21.87,11.64,306577.44,12.88
520367.99,21.87,11.64,306577.44,12.88
520265.77,21.87,11.65,306573.95,12.89
520163.55,21.88,11.65,306958.74,12.91
520072.57,21.88,11.66,306936.04,12.91
520147.74,21.89,11.67,306978.39,12.92
520045.52,21.9,11.67,306978.39,12.93
519943.29,21.9,11.68,306978.39,12.93
520029.7,21.91,11.69,306978.39,12.93
519927.48,21.92,11.69,306981.48,12.94
519825.26,21.92,11.7,307064.86,12.95
519723.04,21.93,11.7,306982.96,12.95
519946.32,21.94,11.72,307567.94,12.98
519844.1,21.95,11.73,307446.14,12.98
519741.88,21.95,11.73,307446.14,12.99
519639.66,21.96,11.74,307446.14,12.99
519726.07,21.97,11.75,307446.14,13.0
520052.02,21.99,11.76,307504.26,13.0
519234.25,22.03,11.8,307504.26,13.04
519132.03,22.03,11.81,307447.78,13.05
518763.86,22.02,11.8,307446.14,13.05
519097.88,22.04,11.82,308037.94,13.08
518731.64,22.03,11.81,307728.32,13.07
518733.24,22.04,11.81,307649.25,13.07
519022.02,22.05,11.83,308277.81,13.1
518022.02,22.02,11.8,307277.81,13.06
517738.57,22.01,11.79,306976.14,13.05
518064.52,22.03,11.81,306976.14,13.05
517962.29,22.03,11.81,306976.14,13.06
517860.07,22.04,11.82,306989.73,13.07
517757.85,22.04,11.82,307018.09,13.07
517783.72,22.05,11.82,307090.34,13.08
517681.5,22.05,11.83,307050.3,13.08
518570.93,22.1,11.88,309191.22,13.18
518315.69,22.1,11.87,308534.08,13.15
518213.47,22.1,11.88,308534.08,13.16
518111.25,22.11,11.88,308534.08,13.16
518334.54,22.12,11.9,308581.14,13.17
518660.49,22.14,11.92,308552.36,13.17
518558.27,22.14,11.92,308534.08,13.18
517740.5,22.19,11.96,308534.08,13.22
517638.28,22.19,11.97,309158.77,13.25
517179.25,22.18,11.96,308583.09,13.23
517069.25,22.17,11.95,308473.09,13.23
517032.45,22.18,11.96,308631.57,13.24
517032.45,22.18,11.96,308665.98,13.24
516864.8,22.18,11.96,308547.8,13.24
516762.58,22.19,11.97,308547.8,13.25
516418.91,22.18,11.96,308292.8,13.24
516642.19,22.2,11.97,308292.8,13.24
516483.57,22.19,11.97,308134.46,13.24
516569.97,22.2,11.98,308134.46,13.24
516467.75,22.21,11.98,308140.11,13.25
516793.7,22.23,12.0,308134.8,13.25
516425.53,22.21,11.99,308134.46,13.25
516751.48,22.23,12.01,308677.89,13.28
516660.5,22.24,12.02,308765.62,13.29
516547.04,22.24,12.02,308988.38,13.31
516279.04,22.23,12.01,308892.08,13.3
516176.82,22.24,12.02,308892.08,13.31
516074.6,22.24,12.02,308892.08,13.31
515972.38,22.25,12.03,308942.37,13.32
516298.33,22.27,12.05,308893.12,13.32
516196.11,22.27,12.05,308955.2,13.33
516116.36,22.28,12.06,309907.18,13.38
516037.02,22.29,12.06,309290.7,13.36
516078.07,22.3,12.07,309447.4,13.37
515830.87,22.29,12.07,309176.24,13.36
515611.18,22.28,12.06,309019.76,13.35
515406.74,22.29,12.07,309019.76,13.37
515304.52,22.3,12.08,309343.19,13.39
514985.68,22.29,12.06,309004.08,13.37
515021.25,22.29,12.07,309027.37,13.37
514919.03,22.29,12.07,308818.47,13.37
515381.05,22.32,12.1,310798.0,13.46
515278.83,22.32,12.1,310801.33,13.46
515223.3,22.33,12.11,310023.37,13.44
515446.59,22.35,12.12,310020.17,13.44
515497.67,22.36,12.13,309276.59,13.41
514679.91,22.4,12.18,309276.59,13.46
514646.38,22.41,12.18,309471.0,13.47
514544.16,22.41,12.19,309471.25,13.48
514630.57,22.42,12.2,309470.87,13.48
514716.97,22.43,12.21,309470.87,13.49
514614.75,22.44,12.22,309473.47,13.49
514603.91,22.45,12.23,310488.97,13.54
514603.91,22.45,12.23,310488.97,13.54
514501.69,22.45,12.23,310488.97,13.55
514399.47,22.46,12.24,310488.97,13.56
514297.25,22.46,12.24,310496.32,13.56
514195.03,22.47,12.25,310510.44,13.57
514001.42,22.47,12.25,310158.86,13.56
513899.2,22.48,12.25,310160.75,13.57
513796.98,22.48,12.26,310208.8,13.57
512979.21,22.53,12.3,310208.8,13.62
512888.23,22.53,12.31,310205.83,13.63
512888.23,22.53,12.31,310205.83,13.63
512774.77,22.54,12.31,310137.39,13.63
512672.55,22.54,12.32,310137.39,13.64
512758.96,22.55,12.33,310137.39,13.64
512553.45,22.55,12.32,310034.59,13.64
512639.86,22.56,12.34,310034.59,13.64
512537.63,22.56,12.34,310056.44,13.65
512379.01,22.56,12.34,309897.82,13.64
512704.96,22.58,12.36,309883.02,13.65
512602.73,22.58,12.36,309875.96,13.65
512500.51,22.59,12.37,310642.93,13.69
512398.29,22.59,12.37,310609.85,13.7
512030.12,22.58,12.36,310314.81,13.69
512116.53,22.59,12.37,310314.81,13.69
512014.31,22.6,12.38,310314.81,13.7
511814.17,22.59,12.37,310095.36,13.69
512037.45,22.61,12.39,310095.36,13.69
511935.23,22.61,12.39,310108.78,13.7
511833.01,22.62,12.4,310098.91,13.7
511919.42,22.63,12.41,310098.31,13.71
512005.82,22.64,12.42,310095.36,13.71
512092.23,22.66,12.43,311163.93,13.77
512092.23,22.66,12.43,311081.67,13.76
511796.72,22.65,12.42,310883.41,13.76
511694.5,22.65,12.43,310883.41,13.76
511592.28,22.66,12.44,310883.41,13.77
511490.06,22.66,12.44,310883.41,13.77
511576.47,22.67,12.45,310898.32,13.78
511474.24,22.68,12.46,310897.15,13.79
511560.65,22.69,12.47,310883.41,13.79
511458.43,22.7,12.48,311378.43,13.82
511356.21,22.7,12.48,311245.98,13.82
511253.99,22.71,12.49,311245.98,13.82
511151.77,22.71,12.49,311245.98,13.83
511154.51,22.71,12.49,311263.41,13.83
511052.29,22.72,12.5,311264.22,13.84
510950.07,22.73,12.5,311293.1,13.85
510847.85,22.73,12.51,311271.29,13.85
510847.85,22.73,12.51,311271.29,13.85
510745.63,22.74,12.51,311265.35,13.86
510498.43,22.73,12.51,311087.26,13.85
510407.44,22.73,12.51,311290.56,13.87
510749.67,22.76,12.53,311532.0,13.88
510647.45,22.76,12.54,311532.0,13.89
510545.23,22.77,12.54,311573.02,13.89
510443.01,22.77,12.55,311548.42,13.9
510443.01,22.77,12.55,311548.42,13.9
510340.78,22.78,12.56,311532.68,13.9
510238.56,22.78,12.56,311796.17,13.92
510136.34,22.79,12.57,311770.21,13.93
510120.69,22.8,12.58,311696.12,13.93
510018.47,22.8,12.58,311696.12,13.94
510018.31,22.81,12.59,311720.6,13.94
510104.71,22.82,12.6,311720.6,13.95
510381.33,22.84,12.62,311721.77,13.95
510279.11,22.85,12.63,311720.66,13.96
510605.06,22.87,12.65,311720.6,13.96
510502.84,22.87,12.65,312188.18,13.99
510400.62,22.88,12.66,312377.83,14.0
510298.4,22.88,12.66,312550.34,14.02
510196.18,22.89,12.67,312550.34,14.02
510196.18,22.89,12.67,312550.34,14.02
510419.46,22.91,12.68,312550.34,14.03
510033.78,22.89,12.67,312173.66,14.01
509931.56,22.9,12.68,312258.56,14.02
509741.34,22.89,12.67,312245.1,14.02
509741.34,22.89,12.67,312245.1,14.02
509639.12,22.9,12.68,312245.0,14.03
509536.9,22.91,12.68,312281.32,14.04
509457.16,22.91,12.69,313155.16,14.08
509814.53,22.94,12.72,313147.75,14.09
509422.24,22.93,12.71,312667.61,14.07
509320.02,22.93,12.71,312667.61,14.08
509406.42,22.95,12.72,312667.61,14.08
509492.83,22.96,12.74,312667.61,14.09
509390.61,22.96,12.74,312675.92,14.1
509288.39,22.97,12.75,312668.3,14.1
509186.17,22.98,12.75,312667.61,14.11
508818.0,22.96,12.74,312265.2,14.09
508715.78,22.97,12.75,312706.41,14.12
509127.97,22.99,12.77,312971.69,14.13
509025.75,23.0,12.78,312971.69,14.14
509025.75,23.0,12.78,312971.69,14.14
508923.53,23.0,12.78,312980.7,14.15
508923.53,23.0,12.78,312980.7,14.15
508821.3,23.01,12.79,313041.94,14.16
508821.3,23.01,12.79,313041.94,14.16
508821.3,23.01,12.79,313041.94,14.16
508719.08,23.02,12.79,313067.47,14.16
508805.49,23.03,12.81,312988.69,14.17
508891.9,23.04,12.82,313481.28,14.19
508891.9,23.04,12.82,313481.28,14.19
508800.91,23.05,12.82,313449.55,14.2
508876.08,23.06,12.84,313501.2,14.21
508773.86,23.06,12.84,313501.2,14.21
508560.36,23.06,12.84,313470.43,14.21
508458.14,23.06,12.84,313470.43,14.22
508355.92,23.07,12.85,313573.47,14.23
508253.7,23.08,12.85,313592.29,14.24
508340.11,23.09,12.87,313549.88,14.24
508426.51,23.1,12.88,313470.43,14.24
508324.29,23.11,12.88,313980.69,14.27
508650.24,23.13,12.9,314234.01,14.29
508736.65,23.14,12.92,314234.01,14.29
508634.43,23.14,12.92,314234.01,14.3
508414.74,23.14,12.92,314059.25,14.29
508312.52,23.14,12.92,314059.25,14.3
508398.92,23.16,12.93,314066.87,14.31
508732.95,23.18,12.95,314059.83,14.31
508630.73,23.18,12.96,314059.25,14.31
508528.51,23.19,12.97,314704.7,14.35
508426.29,23.19,12.97,314869.96,14.36
508649.58,23.21,12.99,314869.96,14.37
508649.58,23.21,12.99,314869.96,14.37
508963.16,23.23,13.01,314869.96,14.37
508860.94,23.24,13.02,314884.6,14.38
508758.71,23.24,13.02,314875.1,14.39
508656.49,23.25,13.03,314869.96,14.39
508554.27,23.26,13.03,315356.69,14.42
508452.05,23.26,13.04,315482.0,14.43
508349.83,23.27,13.05,315550.29,14.44
507983.58,23.26,13.03,315140.33,14.43
508317.61,23.28,13.05,315140.33,14.43
508321.73,23.28,13.05,315180.83,14.43
508219.51,23.28,13.06,315180.83,14.44
507853.26,23.27,13.05,315202.94,14.44
507555.75,23.26,13.04,314915.53,14.43
507397.12,23.25,13.03,314756.9,14.43
507723.07,23.27,13.05,314739.53,14.43
507620.85,23.28,13.06,314734.79,14.43
507620.85,23.28,13.06,314734.79,14.43
507518.63,23.29,13.06,315476.13,14.47
507313.12,23.28,13.06,315338.25,14.47
507558.89,23.3,13.08,315460.39,14.48
507668.17,23.31,13.09,314780.15,14.45
507841.37,23.32,13.1,316036.36,14.51
507846.86,23.32,13.1,316038.31,14.51
507744.64,23.33,13.11,316038.31,14.52
508070.59,23.35,13.13,316038.31,14.52
507407.51,23.33,13.11,315268.85,14.5
507121.71,23.32,13.1,314976.41,14.48
507019.48,23.33,13.1,314984.61,14.49
507333.07,23.35,13.13,314976.69,14.5
507230.84,23.35,13.13,315036.17,14.5
507128.62,23.36,13.14,314978.94,14.51
507026.4,23.37,13.14,314976.41,14.52
506658.23,23.35,13.13,315485.58,14.54
506881.52,23.37,13.15,315707.76,14.56
506779.3,23.38,13.15,315707.76,14.56
506677.08,23.38,13.16,315707.76,14.57
506574.86,23.39,13.17,315707.76,14.58
506900.81,23.41,13.19,316047.85,14.6
506798.58,23.42,13.19,315963.67,14.6
506801.33,23.42,13.19,316012.92,14.6
506721.59,23.42,13.2,315928.13,14.6
507383.49,23.46,13.24,317061.98,14.66
507383.49,23.46,13.24,317044.31,14.66
507383.49,23.46,13.24,317044.31,14.66
507281.27,23.47,13.25,317044.31,14.67
507504.56,23.49,13.27,317044.31,14.67
507402.34,23.49,13.27,317079.4,14.68
507106.83,23.48,13.26,316861.74,14.67
506319.83,23.46,13.24,316086.78,14.64
506217.61,23.46,13.24,316055.77,14.65
506115.39,23.47,13.25,316051.71,14.66
506013.17,23.48,13.25,316340.6,14.68
505727.37,23.47,13.24,316046.9,14.67
505431.86,23.46,13.23,315805.91,14.66
505329.64,23.46,13.24,315787.48,14.66
505227.42,23.47,13.25,315787.99,14.67
505125.2,23.47,13.25,315787.99,14.68
505022.98,23.48,13.26,315787.99,14.68
505336.56,23.5,13.28,315792.39,14.69
504927.67,23.53,13.3,315787.99,14.71
504930.42,23.53,13.3,315814.13,14.71
505256.37,23.55,13.32,316673.92,14.76
504898.2,23.53,13.31,316256.34,14.74
504898.2,23.53,13.31,316256.34,14.74
505224.15,23.56,13.33,316256.34,14.74
505121.93,23.56,13.34,316256.34,14.75
505019.7,23.57,13.35,316256.34,14.76
504917.48,23.57,13.35,316290.55,14.77
504549.31,23.56,13.34,316284.23,14.77
504875.26,23.58,13.36,316513.45,14.78
505189.26,23.6,13.38,317937.42,14.86
504371.5,23.65,13.43,317937.42,14.91
504130.26,23.65,13.43,317476.08,14.89
504742.66,23.69,13.47,317736.34,14.91
504829.07,23.7,13.48,317736.34,14.92
504726.85,23.71,13.49,317736.34,14.92
504813.25,23.72,13.5,317736.34,14.93
504813.25,23.72,13.5,317736.34,14.93
504899.66,23.73,13.51,317738.12,14.94
504741.03,23.73,13.51,317579.93,14.93
504638.81,23.73,13.51,317578.64,14.94
504536.59,23.74,13.52,317578.15,14.94
504862.54,23.76,13.54,317578.15,14.95
505085.83,23.78,13.56,318894.4,15.01
504983.6,23.79,13.56,318894.4,15.02
505070.01,23.8,13.58,318894.4,15.03
504701.84,23.79,13.56,318446.99,15.01
504599.62,23.79,13.57,318461.12,15.02
504599.62,23.79,13.57,318461.12,15.02
504686.03,23.81,13.58,318451.72,15.02
505011.97,23.83,13.6,318447.35,15.02
504909.75,23.83,13.61,318865.36,15.05
504541.58,23.82,13.6,318523.92,15.04
504439.36,23.83,13.61,318446.99,15.04
504218.45,23.82,13.6,318247.78,15.03
504116.23,23.83,13.6,318685.4,15.06
504116.23,23.83,13.6,318677.12,15.06
504014.0,23.83,13.61,318677.12,15.07
504327.58,23.85,13.63,318677.12,15.07
504225.36,23.86,13.64,318677.44,15.08
504026.71,23.85,13.63,318520.18,15.07
504352.66,23.87,13.65,318519.86,15.08
503984.49,23.86,13.64,318798.22,15.09
503575.6,23.89,13.67,319006.7,15.13
503473.38,23.89,13.67,319006.7,15.14
503187.58,23.88,13.66,318709.86,15.13
503085.36,23.89,13.67,318709.86,15.14
502983.14,23.9,13.68,318865.23,15.15
502983.14,23.9,13.68,318865.23,15.15
503206.42,23.92,13.69,318857.38,15.15
503292.83,23.93,13.71,318719.94,15.15
503190.61,23.94,13.71,319574.21,15.2
503192.22,23.95,13.72,319261.19,15.19
503542.03,23.97,13.75,319779.86,15.22
503867.98,23.99,13.77,319779.86,15.22
504091.27,24.01,13.79,319779.86,15.23
503989.05,24.01,13.79,319855.61,15.24
503886.83,24.02,13.8,319780.08,15.24
503886.83,24.02,13.8,319780.08,15.24
503784.61,24.03,13.81,320037.57,15.26
503704.86,24.03,13.81,319975.08,15.27
503409.35,24.02,13.8,319761.62,15.26
504095.75,24.07,13.85,321251.19,15.34
503993.53,24.08,13.85,321251.19,15.35
503993.53,24.08,13.85,321251.19,15.35
503891.31,24.08,13.86,321251.19,15.35
503891.31,24.08,13.86,321237.33,15.35
503789.09,24.09,13.87,321268.64,15.36
503686.87,24.1,13.87,321263.27,15.37
502899.87,24.07,13.85,320458.49,15.34
502797.65,24.08,13.85,321026.23,15.37
502717.91,24.08,13.86,320706.83,15.36
502793.07,24.1,13.87,320503.44,15.36
502793.07,24.1,13.87,320503.44,15.36
503135.3,24.12,13.9,321100.41,15.39
503033.08,24.12,13.9,321100.41,15.4
502930.86,24.13,13.91,321100.41,15.41
503256.8,24.15,13.93,321129.36,15.41
503154.58,24.16,13.94,321112.41,15.42
503431.2,24.18,13.96,321100.41,15.42
503036.89,24.17,13.94,320682.55,15.41
502934.67,24.17,13.95,321275.34,15.44
502843.69,24.18,13.96,321360.74,15.45
502554.85,24.17,13.95,320747.14,15.43
502630.02,24.18,13.96,321408.62,15.46
