ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
369,806,665610,6212,665610
369,806,665720,6212,665720
370,808,666530,6212,666530
370,808,667000,6212,667000
370,808,667000,6212,667000
370,808,667330,6212,667330
371,810,668140,6212,668140
371,810,669140,6212,669140
371,810,669140,6212,669140
372,812,670140,6212,670140
372,812,671140,6212,671140
373,814,671950,6212,671950
373,814,671950,6212,671950
373,814,672760,6212,672760
373,814,672760,6212,672760
374,816,673760,6212,673760
374,816,674760,6212,674760
374,816,674980,6212,674980
375,818,675300,6212,675300
375,818,676110,6212,676110
376,820,677110,6212,677110
376,820,677110,6212,677110
376,820,677920,6212,677920
377,822,678920,6212,678920
377,822,679920,6212,679920
378,824,680920,6212,680920
378,824,680920,6212,680920
378,824,681730,6212,681730
379,826,682540,6212,682540
379,826,683000,6212,683000
379,826,684000,6212,684000
380,828,685000,6212,685000
380,828,685810,6212,685810
381,830,686810,6212,686810
381,830,687810,6212,687810
382,832,688810,6212,688810
382,832,689810,6212,689810
383,834,690620,6212,690620
383,834,691620,6212,691620
384,836,692620,6212,692620
384,836,692940,6212,692940
384,836,693410,6212,693410
385,838,694410,6212,694410
385,838,695410,6212,695410
386,840,696410,6212,696410
386,840,697410,6212,697410
387,842,698220,6212,698220
387,842,698690,6212,698690
387,842,698850,6212,698850
388,844,699850,6212,699850
388,844,700850,6212,700850
388,844,701080,6212,701080
389,846,701890,6212,701890
389,846,702700,6212,702700
389,846,703160,6212,703160
390,848,703810,6212,703810
390,848,704620,6212,704620
391,850,705090,6212,705090
391,850,706090,6212,706090
392,852,707090,6212,707090
392,852,708090,6212,708090
393,854,708900,6212,708900
393,854,709360,6212,709360
393,854,710360,6212,710360
393,854,710360,6212,710360
394,856,710950,6212,710950
394,856,711950,6212,711950
395,858,712760,6212,712760
395,858,713760,6212,713760
396,860,714760,6212,714760
396,860,715080,6212,715080
396,860,715890,6212,715890
397,862,716360,6212,716360
397,862,716910,6212,716910
397,862,717140,6212,717140
397,862,718140,6212,718140
398,864,718790,6212,718790
398,864,719600,6212,719600
399,866,720600,6212,720600
399,866,721070,6212,721070
399,866,722070,6212,722070
399,866,722390,6212,722390
400,868,723390,6212,723390
400,868,724390,6212,724390
401,870,725390,6212,725390
401,870,726390,6212,726390
402,872,727390,6212,727390
402,872,727860,6212,727860
403,874,728670,6212,728670
403,874,729480,6212,729480
404,876,730480,6212,730480
404,876,731480,6212,731480
405,878,732480,6212,732480
405,878,733290,6212,733290
405,878,733760,6212,733760
406,880,734230,6212,734230
406,880,735230,6212,735230
407,882,736230,6212,736230
407,882,737230,6212,737230
407,882,737230,6212,737230
407,882,737670,6212,737670
408,884,738480,6212,738480
408,884,739480,6212,739480
409,886,740480,6212,740480
409,886,741480,6212,741480
409,886,741640,6212,741640
410,888,742640,6212,742640
410,888,743640,6212,743640
411,890,744450,6212,744450
411,890,745260,6212,745260
412,892,746260,6212,746260
412,892,747260,6212,747260
413,894,748070,6212,748070
413,894,748880,6212,748880
413,894,749110,6212,749110
414,896,749430,6212,749430
414,896,750430,6212,750430
414,896,751080,6212,751080
415,898,751540,6212,751540
415,898,752190,6212,752190
415,898,753190,6212,753190
415,898,753510,6212,753510
416,900,754320,6212,754320
416,900,755320,6212,755320
417,902,756320,6212,756320
417,902,757320,6212,757320
417,902,757780,6212,757780
418,904,758250,6212,758250
418,904,759250,6212,759250
419,906,760250,6212,760250
419,906,761250,6212,761250
420,908,762250,6212,762250
420,908,762720,6212,762720
420,908,763720,6212,763720
420,908,763880,6212,763880
421,910,764690,6212,764690
421,910,764690,6212,764690
421,910,765690,6212,765690
422,912,766690,6212,766690
422,912,767690,6212,767690
423,914,768500,6212,768500
423,914,769310,6212,769310
424,916,769630,6212,769630
424,916,770630,6212,770630
425,918,771630,6212,771630
425,918,772630,6212,772630
425,918,773280,6212,773280
426,920,774280,6212,774280
426,920,774510,6212,774510
426,920,774510,6212,774510
427,922,775320,6212,775320
427,922,776320,6212,776320
427,922,776320,6212,776320
428,924,777320,6212,777320
428,924,778320,6212,778320
428,924,778320,6212,778320
429,926,779130,6212,779130
429,926,779290,6212,779290
429,926,779290,6212,779290
429,926,780100,6212,780100
430,928,781100,6212,781100
430,928,781910,6212,781910
430,928,782070,6212,782070
431,930,783070,6212,783070
431,930,783530,6212,783530
431,930,784530,6212,784530
432,932,785530,6212,785530
432,932,786340,6212,786340
433,934,787340,6212,787340
433,934,788340,6212,788340
433,934,788340,6212,788340
434,936,789340,6212,789340
434,936,790340,6212,790340
435,938,791340,6212,791340
435,938,791500,6212,791500
435,938,792500,6212,792500
436,940,793500,6212,793500
436,940,793500,6212,793500
436,940,793500,6212,793500
436,940,793970,6212,793970
437,942,794970,6212,794970
437,942,794970,6212,794970
437,942,795970,6212,795970
438,944,796970,6212,796970
438,944,797440,6212,797440
438,944,798250,6212,798250
439,946,799250,6212,799250
439,946,800250,6212,800250
440,948,801250,6212,801250
440,948,802250,6212,802250
441,950,802710,6212,802710
441,950,803360,6212,803360
442,952,804170,6212,804170
442,952,804170,6212,804170
442,952,805170,6212,805170
442,952,805170,6212,805170
442,952,805490,6212,805490
443,954,806490,6212,806490
443,954,807300,6212,807300
443,954,807770,6212,807770
444,956,808770,6212,808770
444,956,809240,6212,809240
445,958,810240,6212,810240
445,958,811050,6212,811050
446,960,812050,6212,812050
446,960,812050,6212,812050
446,960,813050,6212,813050
446,960,813520,6212,813520
447,962,814520,6212,814520
447,962,815520,6212,815520
448,964,816330,6212,816330
448,964,817330,6212,817330
449,966,818330,6212,818330
449,966,819330,6212,819330
450,968,820330,6212,820330
450,968,820810,6212,820810
450,968,821130,6212,821130
451,970,822130,6212,822130
451,970,822600,6212,822600
451,970,823070,6212,823070
452,972,824070,6212,824070
452,972,824390,6212,824390
452,972,824610,6212,824610
452,972,824770,6212,824770
452,972,824770,6212,824770
453,974,825580,6212,825580
453,974,826390,6212,826390
454,976,827200,6212,827200
454,976,828200,6212,828200
455,978,829200,6212,829200
455,978,830010,6212,830010
456,980,831010,6212,831010
456,980,831480,6212,831480
456,980,832480,6212,832480
457,982,833130,6212,833130
457,982,833600,6212,833600
458,984,834410,6212,834410
458,984,835410,6212,835410
459,986,836410,6212,836410
459,986,837410,6212,837410
460,988,838410,6212,838410
460,988,839410,6212,839410
461,990,840410,6212,840410
461,990,841410,6212,841410
461,990,841410,6212,841410
462,992,842410,6212,842410
462,992,843060,6212,843060
463,994,843610,6212,843610
463,994,844610,6212,844610
464,996,845420,6212,845420
464,996,846420,6212,846420
465,998,847420,6212,847420
465,998,848420,6212,848420
466,1000,849420,6212,849420
466,1000,850420,6212,850420
467,1002,851230,6212,851230
467,1002,852230,6212,852230
468,1004,853040,6212,853040
468,1004,853040,6212,853040
468,1004,853850,6212,853850
468,1004,854170,6212,854170
469,1006,855170,6212,855170
469,1006,855170,6212,855170
469,1006,856170,6212,856170
469,1006,856640,6212,856640
470,1008,857640,6212,857640
470,1008,858110,6212,858110
470,1008,858430,6212,858430
471,1010,859430,6212,859430
471,1010,860430,6212,860430
471,1010,861430,6212,861430
471,1010,861760,6212,861760
472,1012,862570,6212,862570
472,1012,863040,6212,863040
472,1012,864040,6212,864040
473,1014,864510,6212,864510
473,1014,865510,6212,865510
473,1014,865980,6212,865980
473,1014,865980,6212,865980
474,1016,866980,6212,866980
474,1016,867980,6212,867980
475,1018,868980,6212,868980
475,1018,869570,6212,869570
476,1020,870030,6212,870030
476,1020,871030,6212,871030
476,1020,871490,6212,871490
477,1022,872490,6212,872490
477,1022,872950,6212,872950
478,1024,873760,6212,873760
478,1024,874230,6212,874230
478,1024,875230,6212,875230
479,1026,876230,6212,876230
479,1026,876230,6212,876230
479,1026,877230,6212,877230
480,1028,878230,6212,878230
480,1028,879040,6212,879040
481,1030,880040,6212,880040
481,1030,880850,6212,880850
482,1032,881850,6212,881850
482,1032,882310,6212,882310
483,1034,883120,6212,883120
483,1034,883120,6212,883120
483,1034,884120,6212,884120
483,1034,884590,6212,884590
484,1036,885590,6212,885590
485,1038,887590,6212,887590
485,1038,888400,6212,888400
486,1040,889210,6212,889210
486,1040,890020,6212,890020
487,1042,891020,6212,891020
487,1042,892020,6212,892020
488,1044,892830,6212,892830
488,1044,893640,6212,893640
489,1046,894110,6212,894110
489,1046,895110,6212,895110
490,1048,895920,6212,895920
490,1048,896730,6212,896730
490,1048,897050,6212,897050
490,1048,897050,6212,897050
491,1050,898050,6212,898050
491,1050,898520,6212,898520
491,1050,898740,6212,898740
491,1050,899110,6212,899110
492,1052,900110,6212,900110
492,1052,901110,6212,901110
493,1054,902110,6212,902110
493,1054,902580,6212,902580
494,1056,903580,6212,903580
494,1056,904390,6212,904390
495,1058,905390,6212,905390
495,1058,906200,6212,906200
496,1060,906790,6212,906790
496,1060,907790,6212,907790
497,1062,908790,6212,908790
497,1062,909340,6212,909340
498,1064,910150,6212,910150
498,1064,910960,6212,910960
499,1066,911770,6212,911770
499,1066,912000,6212,912000
499,1066,913000,6212,913000
500,1068,914000,6212,914000
500,1068,914810,6212,914810
501,1070,915810,6212,915810
501,1070,915810,6212,915810
501,1070,916810,6212,916810
502,1072,917620,6212,917620
502,1072,917620,6212,917620
502,1072,918620,6212,918620
503,1074,919620,6212,919620
503,1074,920090,6212,920090
504,1076,920900,6212,920900
504,1076,921900,6212,921900
504,1076,922130,6212,922130
505,1078,923130,6212,923130
505,1078,924130,6212,924130
505,1078,924130,6212,924130
505,1078,924350,6212,924350
506,1080,924900,6212,924900
506,1080,925900,6212,925900
507,1082,926710,6212,926710
507,1082,927710,6212,927710
507,1082,927710,6212,927710
508,1084,928710,6212,928710
508,1084,929360,6212,929360
508,1084,929830,6212,929830
509,1086,930830,6212,930830
509,1086,931830,6212,931830
509,1086,932830,6212,932830
510,1088,933640,6212,933640
510,1088,934450,6212,934450
510,1088,934450,6212,934450
511,1090,935450,6212,935450
511,1090,936450,6212,936450
511,1090,936680,6212,936680
512,1092,937680,6212,937680
512,1092,938680,6212,938680
513,1094,939680,6212,939680
513,1094,940150,6212,940150
514,1096,941150,6212,941150
514,1096,942150,6212,942150
515,1098,943150,6212,943150
515,1098,944150,6212,944150
516,1100,944960,6212,944960
516,1100,945960,6212,945960
517,1102,946960,6212,946960
517,1102,947770,6212,947770
518,1104,948770,6212,948770
518,1104,949770,6212,949770
518,1104,950240,6212,950240
519,1106,950790,6212,950790
519,1106,951790,6212,951790
519,1106,951790,6212,951790
519,1106,952010,6212,952010
520,1108,952480,6212,952480
520,1108,952480,6212,952480
520,1108,953290,6212,953290
521,1110,954100,6212,954100
521,1110,954910,6212,954910
522,1112,955720,6212,955720
522,1112,956720,6212,956720
523,1114,957720,6212,957720
523,1114,958190,6212,958190
524,1116,959190,6212,959190
524,1116,959190,6212,959190
524,1116,960000,6212,960000
525,1118,961000,6212,961000
525,1118,961470,6212,961470
525,1118,962470,6212,962470
526,1120,963470,6212,963470
526,1120,964280,6212,964280
527,1122,964930,6212,964930
527,1122,965480,6212,965480
528,1124,966480,6212,966480
528,1124,967130,6212,967130
528,1124,967130,6212,967130
529,1126,968130,6212,968130
529,1126,969130,6212,969130
529,1126,969590,6212,969590
530,1128,970590,6212,970590
530,1128,971590,6212,971590
531,1130,972590,6212,972590
531,1130,973590,6212,973590
532,1132,974590,6212,974590
532,1132,975590,6212,975590
533,1134,976590,6212,976590
533,1134,976910,6212,976910
533,1134,977910,6212,977910
533,1134,978230,6212,978230
534,1136,979230,6212,979230
534,1136,980040,6212,980040
535,1138,981040,6212,981040
535,1138,982040,6212,982040
536,1140,983040,6212,983040
536,1140,984040,6212,984040
537,1142,984510,6212,984510
537,1142,985160,6212,985160
538,1144,985970,6212,985970
538,1144,986620,6212,986620
539,1146,987620,6212,987620
539,1146,988430,6212,988430
539,1146,988900,6212,988900
540,1148,989900,6212,989900
540,1148,990370,6212,990370
541,1150,991370,6212,991370
541,1150,991370,6212,991370
541,1150,992370,6212,992370
541,1150,992850,6212,992850
542,1152,993320,6212,993320
542,1152,993320,6212,993320
542,1152,994320,6212,994320
542,1152,994690,6212,994690
543,1154,995690,6212,995690
543,1154,996690,6212,996690
544,1156,997160,6212,997160
544,1156,998160,6212,998160
545,1158,998810,6212,998810
545,1158,999810,6212,999810
546,1160,1000620,6212,1000620
546,1160,1000620,6212,1000620
546,1160,1001430,6212,1001430
546,1160,1001750,6212,1001750
547,1162,1002750,6212,1002750
547,1162,1003750,6212,1003750
548,1164,1004750,6212,1004750
548,1164,1004750,6212,1004750
548,1164,1004750,6212,1004750
548,1164,1005220,6212,1005220
548,1164,1006220,6212,1006220
548,1164,1006220,6212,1006220
549,1166,1007030,6212,1007030
549,1166,1008030,6212,1008030
550,1168,1008840,6212,1008840
550,1168,1009840,6212,1009840
550,1168,1010840,6212,1010840
551,1170,1011840,6212,1011840
551,1170,1012840,6212,1012840
552,1172,1013840,6212,1013840
552,1172,1014840,6212,1014840
553,1174,1015310,6212,1015310
553,1174,1016310,6212,1016310
554,1176,1017120,6212,1017120
554,1176,1018120,6212,1018120
555,1178,1018930,6212,1018930
555,1178,1019930,6212,1019930
556,1180,1020930,6212,1020930
556,1180,1021930,6212,1021930
556,1180,1022250,6212,1022250
556,1180,1022480,6212,1022480
556,1180,1022800,6212,1022800
557,1182,1023800,6212,1023800
557,1182,1024800,6212,1024800
558,1184,1025800,6212,1025800
558,1184,1026120,6212,1026120
558,1184,1026590,6212,1026590
558,1184,1027400,6212,1027400
558,1184,1027400,6212,1027400
559,1186,1028210,6212,1028210
559,1186,1029210,6212,1029210
560,1188,1029680,6212,1029680
560,1188,1030680,6212,1030680
560,1188,1030680,6212,1030680
560,1188,1031140,6212,1031140
561,1190,1032140,6212,1032140
561,1190,1032610,6212,1032610
562,1192,1033420,6212,1033420
562,1192,1034420,6212,1034420
562,1192,1034580,6212,1034580
563,1194,1035580,6212,1035580
563,1194,1036580,6212,1036580
564,1196,1037580,6212,1037580
564,1196,1038390,6212,1038390
564,1196,1038500,6212,1038500
565,1198,1039500,6212,1039500
565,1198,1040500,6212,1040500
566,1200,1041500,6212,1041500
566,1200,1042500,6212,1042500
567,1202,1043500,6212,1043500
567,1202,1044310,6212,1044310
567,1202,1044310,6212,1044310
567,1202,1044470,6212,1044470
568,1204,1045470,6212,1045470
568,1204,1046470,6212,1046470
569,1206,1047120,6212,1047120
569,1206,1047590,6212,1047590
569,1206,1048060,6212,1048060
569,1206,1048060,6212,1048060
570,1208,1049060,6212,1049060
570,1208,1049870,6212,1049870
571,1210,1050680,6212,1050680
571,1210,1051680,6212,1051680
572,1212,1052490,6212,1052490
572,1212,1053490,6212,1053490
573,1214,1054300,6212,1054300
573,1214,1055300,6212,1055300
574,1216,1056300,6212,1056300
574,1216,1057300,6212,1057300
575,1218,1058300,6212,1058300
575,1218,1058760,6212,1058760
575,1218,1059760,6212,1059760
576,1220,1060760,6212,1060760
576,1220,1061760,6212,1061760
577,1222,1062760,6212,1062760
577,1222,1063760,6212,1063760
578,1224,1064760,6212,1064760
578,1224,1065570,6212,1065570
579,1226,1066040,6212,1066040
579,1226,1066850,6212,1066850
580,1228,1067850,6212,1067850
580,1228,1068660,6212,1068660
581,1230,1069660,6212,1069660
581,1230,1070660,6212,1070660
581,1230,1071130,6212,1071130
582,1231,1072130,6212,1072130
583,1232,1073130,6212,1073130
584,1236,1073600,6212,1073600
584,1236,1074410,6212,1074410
584,1236,1074880,6212,1074880
584,1236,1075690,6212,1075690
584,1236,1076690,6212,1076690
585,1240,1077500,6212,1077500
585,1240,1078500,6212,1078500
585,1240,1079500,6212,1079500
585,1240,1080500,6212,1080500
586,1244,1081500,6212,1081500
586,1244,1081970,6212,1081970
586,1244,1081970,6212,1081970
586,1244,1082970,6212,1082970
586,1244,1083970,6212,1083970
587,1248,1084970,6212,1084970
587,1248,1085620,6212,1085620
587,1248,1086620,6212,1086620
587,1248,1087620,6212,1087620
588,1252,1088620,6212,1088620
588,1252,1089620,6212,1089620
588,1252,1090620,6212,1090620
588,1252,1091430,6212,1091430
589,1256,1092240,6212,1092240
589,1256,1093240,6212,1093240
589,1256,1094240,6212,1094240
589,1256,1095050,6212,1095050
590,1260,1096050,6212,1096050
590,1260,1096860,6212,1096860
590,1260,1097670,6212,1097670
590,1260,1098670,6212,1098670
590,1260,1098670,6212,1098670
591,1264,1099320,6212,1099320
591,1264,1099790,6212,1099790
591,1264,1100790,6212,1100790
591,1264,1101790,6212,1101790
591,1264,1102440,6212,1102440
592,1268,1103440,6212,1103440
592,1268,1103440,6212,1103440
592,1268,1103910,6212,1103910
592,1268,1104380,6212,1104380
592,1268,1104700,6212,1104700
592,1268,1105700,6212,1105700
592,1268,1105930,6212,1105930
592,1268,1106740,6212,1106740
593,1272,1107740,6212,1107740
593,1272,1108210,6212,1108210
593,1272,1108760,6212,1108760
593,1272,1108760,6212,1108760
593,1272,1109760,6212,1109760
594,1276,1110760,6212,1110760
594,1276,1111110,6212,1111110
594,1276,1111430,6212,1111430
594,1276,1111750,6212,1111750
594,1276,1112300,6212,1112300
594,1276,1113300,6212,1113300
594,1276,1113950,6212,1113950
595,1280,1114950,6212,1114950
595,1280,1115500,6212,1115500
595,1280,1116500,6212,1116500
595,1280,1116720,6212,1116720
595,1280,1117720,6212,1117720
596,1284,1118720,6212,1118720
596,1284,1119720,6212,1119720
596,1284,1120370,6212,1120370
596,1284,1120690,6212,1120690
596,1284,1121690,6212,1121690
596,1284,1122020,6212,1122020
597,1288,1122830,6212,1122830
597,1288,1123830,6212,1123830
597,1288,1124300,6212,1124300
597,1288,1124890,6212,1124890
597,1288,1125260,6212,1125260
598,1292,1126260,6212,1126260
598,1292,1126730,6212,1126730
598,1292,1127730,6212,1127730
598,1292,1128540,6212,1128540
598,1292,1129010,6212,1129010
599,1300,1133010,6212,1133010
599,1300,1133480,6212,1133480
599,1300,1135480,6212,1135480
599,1300,1136290,6212,1136290
599,1300,1137100,6212,1137100
600,1308,1138100,6212,1138100
600,1308,1138100,6212,1138100
600,1308,1138100,6212,1138100
600,1308,1139100,6212,1139100
600,1308,1139910,6212,1139910
600,1308,1140910,6212,1140910
600,1308,1141380,6212,1141380
600,1308,1141700,6212,1141700
601,1316,1142700,6212,1142700
601,1316,1143700,6212,1143700
601,1316,1144700,6212,1144700
601,1316,1145510,6212,1145510
601,1316,1146100,6212,1146100
601,1316,1147100,6212,1147100
601,1316,1147910,6212,1147910
601,1316,1147910,6212,1147910
601,1316,1148910,6212,1148910
601,1316,1148910,6212,1148910
602,1324,1149910,6212,1149910
602,1324,1150910,6212,1150910
602,1324,1151230,6212,1151230
602,1324,1151600,6212,1151600
602,1324,1152600,6212,1152600
602,1324,1153150,6212,1153150
602,1324,1154150,6212,1154150
603,1332,1155150,6212,1155150
603,1332,1155150,6212,1155150
603,1332,1155960,6212,1155960
603,1332,1156960,6212,1156960
603,1332,1157610,6212,1157610
603,1332,1158610,6212,1158610
603,1332,1159610,6212,1159610
603,1332,1160610,6212,1160610
603,1332,1161610,6212,1161610
603,1332,1162420,6212,1162420
603,1332,1162420,6212,1162420
603,1332,1163420,6212,1163420
603,1332,1164230,6212,1164230
603,1332,1164550,6212,1164550
604,1340,1165020,6212,1165020
604,1340,1165830,6212,1165830
604,1340,1166830,6212,1166830
604,1340,1167300,6212,1167300
604,1340,1168110,6212,1168110
604,1340,1168430,6212,1168430
604,1340,1169240,6212,1169240
604,1340,1170240,6212,1170240
604,1340,1171050,6212,1171050
605,1348,1171700,6212,1171700
605,1348,1172700,6212,1172700
605,1348,1173250,6212,1173250
605,1348,1174250,6212,1174250
605,1348,1175250,6212,1175250
605,1348,1176250,6212,1176250
605,1348,1177250,6212,1177250
605,1348,1177250,6212,1177250
606,1356,1178250,6212,1178250
606,1356,1179060,6212,1179060
606,1356,1179380,6212,1179380
606,1356,1179700,6212,1179700
606,1356,1181700,6212,1181700
606,1356,1182700,6212,1182700
606,1356,1183700,6212,1183700
606,1356,1184020,6212,1184020
606,1356,1185020,6212,1185020
606,1356,1185250,6212,1185250
606,1356,1185250,6212,1185250
607,1364,1186250,6212,1186250
607,1364,1186480,6212,1186480
607,1364,1186850,6212,1186850
607,1364,1187320,6212,1187320
607,1364,1188320,6212,1188320
607,1364,1188320,6212,1188320
607,1364,1188790,6212,1188790
607,1364,1189600,6212,1189600
607,1364,1189820,6212,1189820
607,1364,1190820,6212,1190820
607,1364,1191820,6212,1191820
607,1364,1191820,6212,1191820
608,1372,1192290,6212,1192290
608,1372,1193290,6212,1193290
608,1372,1194290,6212,1194290
608,1372,1195290,6212,1195290
608,1372,1196290,6212,1196290
608,1372,1196510,6212,1196510
608,1372,1197510,6212,1197510
608,1372,1197980,6212,1197980
609,1380,1198980,6212,1198980
609,1380,1199450,6212,1199450
609,1380,1200450,6212,1200450
609,1380,1201450,6212,1201450
609,1380,1201450,6212,1201450
609,1380,1202450,6212,1202450
609,1380,1203450,6212,1203450
609,1380,1204450,6212,1204450
609,1380,1204770,6212,1204770
609,1380,1205770,6212,1205770
609,1380,1206770,6212,1206770
609,1380,1207770,6212,1207770
609,1380,1208770,6212,1208770
610,1388,1209770,6212,1209770
610,1388,1209910,6212,1209910
610,1388,1210720,6212,1210720
