ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
957647.69,99.85,86.28,954627.08,99.53
957647.69,99.85,86.28,954627.08,99.53
957647.69,99.85,86.28,954627.08,99.53
957647.69,99.85,86.28,954627.08,99.53
957647.69,99.85,86.28,954627.08,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957490.49,99.85,86.28,954474.75,99.53
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957333.3,99.85,86.28,954350.85,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957176.11,99.85,86.28,954198.52,99.54
957126.11,99.85,86.28,954148.52,99.54
957126.11,99.85,86.28,954148.52,99.54
957126.11,99.85,86.28,954148.52,99.54
956820.81,99.85,86.28,953831.19,99.54
956820.81,99.85,86.28,953831.19,99.54
956820.81,99.85,86.28,953831.19,99.54
956820.81,99.85,86.28,953831.19,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956663.61,99.85,86.28,953707.3,99.54
956506.42,99.85,86.29,953554.97,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956349.23,99.85,86.29,953402.84,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956192.03,99.85,86.29,953217.8,99.54
956035.14,99.85,86.29,953093.9,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955877.94,99.85,86.29,952962.49,99.55
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955720.75,99.85,86.29,952675.2,99.53
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952655.34,99.55
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952608.75,99.54
955563.56,99.85,86.29,952572.05,99.54
955563.56,99.85,86.29,952572.05,99.54
955563.56,99.85,86.29,952572.05,99.54
955563.56,99.85,86.29,952572.05,99.54
955563.56,99.85,86.29,952572.05,99.54
955563.56,99.85,86.29,952572.05,99.54
955563.56,99.85,86.29,952572.05,99.54
955563.56,99.85,86.29,952572.05,99.54
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955563.56,99.85,86.29,952669.29,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955260.26,99.85,86.29,952351.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955210.26,99.85,86.29,952301.96,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
955111.49,99.86,86.29,952194.32,99.55
954954.29,99.86,86.29,952038.12,99.55
954954.29,99.86,86.29,952038.12,99.55
954954.29,99.86,86.29,952038.12,99.55
954954.29,99.86,86.29,952038.12,99.55
954954.29,99.86,86.29,952038.12,99.55
954954.29,99.86,86.29,952038.12,99.55
954954.29,99.86,86.29,952038.12,99.55
954954.29,99.86,86.29,952009.28,99.55
954954.29,99.86,86.29,952009.28,99.55
954954.29,99.86,86.29,952009.28,99.55
954954.29,99.86,86.29,952009.28,99.55
954954.29,99.86,86.29,952009.28,99.55
954954.29,99.86,86.29,952009.28,99.55
954954.29,99.86,86.29,952009.28,99.55
954954.29,99.86,86.29,952040.52,99.55
954957.4,99.86,86.29,952045.38,99.55
954957.4,99.86,86.29,952045.38,99.55
954957.4,99.86,86.29,952045.38,99.55
954957.4,99.86,86.29,952045.38,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954657.02,99.86,86.29,951728.06,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954339.94,99.86,86.29,951427.6,99.55
954036.14,99.86,86.29,951110.27,99.55
954036.14,99.86,86.29,951110.27,99.55
954036.14,99.86,86.29,951110.27,99.55
954036.14,99.86,86.29,951110.27,99.55
954036.14,99.86,86.29,951110.27,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953878.95,99.86,86.29,950958.14,99.55
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953721.76,99.86,86.29,950834.25,99.56
953614.56,99.86,86.29,950727.05,99.56
953614.56,99.86,86.29,950727.05,99.56
953614.56,99.86,86.29,950727.05,99.56
953614.56,99.86,86.29,950727.05,99.56
953614.56,99.86,86.29,950727.05,99.56
953614.56,99.86,86.29,950727.05,99.56
953614.56,99.86,86.29,950727.05,99.56
953614.56,99.86,86.29,950727.05,99.56
953614.56,99.86,86.29,950727.05,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950691.68,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950729.94,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950710.5,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
953614.56,99.86,86.29,950732.94,99.56
