ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
420,1130,1024500,6212,1024500
420,1130,1025500,6212,1025500
420,1130,1026500,6212,1026500
421,1132,1027310,6212,1027310
421,1132,1027310,6212,1027310
422,1134,1028310,6212,1028310
423,1142,1036310,6212,1036310
423,1142,1036780,6212,1036780
424,1144,1037430,6212,1037430
425,1146,1039430,6212,1039430
425,1146,1040430,6212,1040430
426,1150,1044430,6212,1044430
426,1150,1045240,6212,1045240
427,1152,1046240,6212,1046240
427,1152,1046240,6212,1046240
427,1152,1046470,6212,1046470
427,1152,1047470,6212,1047470
427,1152,1047470,6212,1047470
428,1154,1048280,6212,1048280
429,1156,1049280,6212,1049280
429,1156,1050280,6212,1050280
429,1156,1050280,6212,1050280
429,1156,1050510,6212,1050510
429,1156,1050510,6212,1050510
430,1158,1051510,6212,1051510
430,1158,1051980,6212,1051980
430,1158,1052790,6212,1052790
431,1166,1060790,6212,1060790
431,1166,1061790,6212,1061790
432,1168,1063790,6212,1063790
432,1168,1064160,6212,1064160
432,1168,1064160,6212,1064160
433,1170,1065160,6212,1065160
434,1172,1065630,6212,1065630
434,1172,1065630,6212,1065630
434,1172,1066440,6212,1066440
434,1172,1067440,6212,1067440
434,1172,1067910,6212,1067910
435,1174,1068720,6212,1068720
436,1176,1069720,6212,1069720
436,1176,1070720,6212,1070720
437,1178,1071720,6212,1071720
437,1178,1072720,6212,1072720
437,1178,1073190,6212,1073190
438,1180,1074190,6212,1074190
438,1180,1075190,6212,1075190
439,1188,1083190,6212,1083190
440,1190,1084190,6212,1084190
440,1190,1085190,6212,1085190
441,1192,1086190,6212,1086190
442,1194,1087000,6212,1087000
442,1194,1087590,6212,1087590
442,1194,1087910,6212,1087910
442,1194,1088910,6212,1088910
443,1196,1089720,6212,1089720
444,1200,1093720,6212,1093720
444,1200,1094180,6212,1094180
445,1208,1102180,6212,1102180
446,1210,1103180,6212,1103180
446,1210,1103830,6212,1103830
447,1218,1111830,6212,1111830
448,1220,1112640,6212,1112640
448,1220,1113110,6212,1113110
448,1220,1114110,6212,1114110
449,1222,1114660,6212,1114660
449,1222,1115310,6212,1115310
450,1230,1123310,6212,1123310
451,1232,1124310,6212,1124310
451,1232,1125310,6212,1125310
452,1234,1126310,6212,1126310
452,1234,1126310,6212,1126310
452,1234,1126310,6212,1126310
452,1234,1127310,6212,1127310
452,1234,1127630,6212,1127630
453,1236,1128630,6212,1128630
453,1236,1129630,6212,1129630
454,1238,1130630,6212,1130630
454,1238,1131630,6212,1131630
455,1242,1135630,6212,1135630
456,1244,1136630,6212,1136630
457,1246,1137440,6212,1137440
457,1246,1138250,6212,1138250
457,1246,1139250,6212,1139250
458,1248,1140250,6212,1140250
458,1248,1141250,6212,1141250
459,1250,1142250,6212,1142250
459,1250,1143250,6212,1143250
460,1258,1151250,6212,1151250
461,1260,1152250,6212,1152250
462,1268,1160250,6212,1160250
463,1270,1161060,6212,1161060
463,1270,1162060,6212,1162060
464,1272,1163060,6212,1163060
464,1272,1163060,6212,1163060
464,1272,1163710,6212,1163710
465,1274,1164520,6212,1164520
466,1276,1165520,6212,1165520
466,1276,1165990,6212,1165990
466,1276,1165990,6212,1165990
467,1284,1173990,6212,1173990
467,1284,1174990,6212,1174990
467,1284,1174990,6212,1174990
468,1286,1175990,6212,1175990
469,1288,1176800,6212,1176800
469,1288,1176800,6212,1176800
469,1288,1177450,6212,1177450
470,1290,1178260,6212,1178260
471,1292,1179260,6212,1179260
471,1292,1180260,6212,1180260
472,1294,1181260,6212,1181260
472,1294,1182260,6212,1182260
473,1302,1190260,6212,1190260
473,1302,1191260,6212,1191260
473,1302,1191730,6212,1191730
474,1304,1192730,6212,1192730
474,1304,1192730,6212,1192730
474,1304,1193540,6212,1193540
475,1312,1201540,6212,1201540
475,1312,1202540,6212,1202540
476,1314,1203350,6212,1203350
476,1314,1203820,6212,1203820
477,1316,1204630,6212,1204630
478,1318,1205630,6212,1205630
478,1318,1206630,6212,1206630
479,1322,1210630,6212,1210630
479,1322,1210630,6212,1210630
479,1322,1210850,6212,1210850
479,1322,1211660,6212,1211660
479,1322,1212130,6212,1212130
480,1324,1212940,6212,1212940
481,1326,1213940,6212,1213940
481,1326,1214940,6212,1214940
481,1326,1214940,6212,1214940
481,1326,1215940,6212,1215940
481,1326,1216750,6212,1216750
482,1328,1217220,6212,1217220
483,1330,1218220,6212,1218220
484,1332,1219220,6212,1219220
485,1340,1227220,6212,1227220
485,1340,1228030,6212,1228030
486,1344,1232030,6212,1232030
486,1344,1233030,6212,1233030
487,1346,1234030,6212,1234030
488,1348,1234840,6212,1234840
488,1348,1235840,6212,1235840
489,1350,1236840,6212,1236840
489,1350,1237840,6212,1237840
489,1350,1237840,6212,1237840
489,1350,1238650,6212,1238650
490,1354,1242650,6212,1242650
490,1354,1242650,6212,1242650
490,1354,1243650,6212,1243650
490,1354,1244130,6212,1244130
491,1356,1245130,6212,1245130
491,1356,1245130,6212,1245130
491,1356,1245130,6212,1245130
491,1356,1246130,6212,1246130
492,1358,1247130,6212,1247130
492,1358,1248130,6212,1248130
492,1358,1248130,6212,1248130
493,1360,1248590,6212,1248590
494,1362,1249590,6212,1249590
494,1362,1250050,6212,1250050
494,1362,1250050,6212,1250050
494,1362,1251050,6212,1251050
494,1362,1251050,6212,1251050
495,1364,1251860,6212,1251860
496,1366,1252330,6212,1252330
497,1368,1253330,6212,1253330
497,1368,1253560,6212,1253560
497,1368,1254560,6212,1254560
498,1370,1255560,6212,1255560
499,1378,1263560,6212,1263560
499,1378,1263560,6212,1263560
499,1378,1263560,6212,1263560
499,1378,1264560,6212,1264560
499,1378,1265030,6212,1265030
500,1386,1273030,6212,1273030
500,1386,1273840,6212,1273840
500,1386,1273840,6212,1273840
501,1388,1274840,6212,1274840
501,1388,1274840,6212,1274840
501,1388,1274840,6212,1274840
501,1388,1275840,6212,1275840
502,1390,1276840,6212,1276840
502,1390,1276840,6212,1276840
502,1390,1277160,6212,1277160
502,1390,1278160,6212,1278160
502,1390,1278630,6212,1278630
503,1392,1279630,6212,1279630
503,1392,1280630,6212,1280630
503,1392,1281440,6212,1281440
504,1394,1282440,6212,1282440
504,1394,1283440,6212,1283440
505,1396,1284250,6212,1284250
506,1404,1292250,6212,1292250
507,1408,1296250,6212,1296250
508,1410,1297250,6212,1297250
508,1410,1297250,6212,1297250
508,1410,1297900,6212,1297900
508,1410,1298900,6212,1298900
509,1412,1299370,6212,1299370
509,1412,1299370,6212,1299370
509,1412,1299370,6212,1299370
510,1420,1307370,6212,1307370
510,1420,1308180,6212,1308180
511,1422,1308990,6212,1308990
511,1422,1309800,6212,1309800
512,1424,1310800,6212,1310800
512,1424,1311800,6212,1311800
513,1426,1312610,6212,1312610
514,1434,1320610,6212,1320610
515,1436,1321610,6212,1321610
515,1436,1322610,6212,1322610
515,1436,1323080,6212,1323080
516,1438,1324080,6212,1324080
516,1438,1324310,6212,1324310
517,1440,1325310,6212,1325310
518,1442,1325780,6212,1325780
518,1442,1326430,6212,1326430
518,1442,1326720,6212,1326720
519,1450,1334720,6212,1334720
519,1450,1334720,6212,1334720
519,1450,1335720,6212,1335720
519,1450,1335940,6212,1335940
519,1450,1336940,6212,1336940
520,1452,1338940,6212,1338940
521,1454,1339750,6212,1339750
522,1456,1340750,6212,1340750
522,1456,1341560,6212,1341560
522,1456,1342030,6212,1342030
522,1456,1343030,6212,1343030
523,1464,1351030,6212,1351030
524,1466,1351490,6212,1351490
525,1474,1359490,6212,1359490
526,1478,1363490,6212,1363490
527,1480,1364490,6212,1364490
527,1480,1364490,6212,1364490
527,1480,1365490,6212,1365490
528,1482,1366490,6212,1366490
528,1482,1367490,6212,1367490
528,1482,1367960,6212,1367960
529,1490,1375960,6212,1375960
529,1490,1376120,6212,1376120
529,1490,1376280,6212,1376280
530,1492,1377280,6212,1377280
530,1492,1378280,6212,1378280
531,1494,1379280,6212,1379280
531,1494,1379750,6212,1379750
532,1496,1380750,6212,1380750
533,1500,1384750,6212,1384750
534,1502,1385750,6212,1385750
535,1504,1386400,6212,1386400
535,1504,1387400,6212,1387400
536,1506,1388400,6212,1388400
536,1506,1389400,6212,1389400
536,1506,1389720,6212,1389720
536,1506,1390530,6212,1390530
537,1508,1391530,6212,1391530
537,1508,1392530,6212,1392530
538,1510,1393530,6212,1393530
539,1512,1394340,6212,1394340
540,1520,1402340,6212,1402340
540,1520,1403150,6212,1403150
541,1522,1403960,6212,1403960
541,1522,1404960,6212,1404960
541,1522,1405280,6212,1405280
542,1530,1413280,6212,1413280
542,1530,1413930,6212,1413930
543,1532,1414930,6212,1414930
543,1532,1415930,6212,1415930
544,1534,1416930,6212,1416930
544,1534,1417930,6212,1417930
544,1534,1418250,6212,1418250
544,1534,1418250,6212,1418250
544,1534,1418570,6212,1418570
545,1536,1419570,6212,1419570
546,1538,1420040,6212,1420040
546,1538,1420270,6212,1420270
546,1538,1420740,6212,1420740
546,1538,1420960,6212,1420960
546,1538,1421960,6212,1421960
546,1538,1422770,6212,1422770
546,1538,1422770,6212,1422770
547,1540,1423580,6212,1423580
548,1548,1431580,6212,1431580
549,1556,1439580,6212,1439580
549,1556,1440580,6212,1440580
549,1556,1441050,6212,1441050
549,1556,1441280,6212,1441280
549,1556,1441280,6212,1441280
549,1556,1441280,6212,1441280
550,1558,1442280,6212,1442280
550,1558,1443280,6212,1443280
551,1560,1444280,6212,1444280
551,1560,1444750,6212,1444750
551,1560,1445750,6212,1445750
551,1560,1446750,6212,1446750
552,1562,1447750,6212,1447750
552,1562,1448750,6212,1448750
553,1564,1448980,6212,1448980
553,1564,1449450,6212,1449450
553,1564,1450100,6212,1450100
554,1572,1458100,6212,1458100
555,1574,1459100,6212,1459100
555,1574,1460100,6212,1460100
556,1576,1460750,6212,1460750
556,1576,1461070,6212,1461070
556,1576,1461180,6212,1461180
557,1578,1462180,6212,1462180
557,1578,1463180,6212,1463180
558,1580,1464180,6212,1464180
558,1580,1464650,6212,1464650
559,1582,1465460,6212,1465460
559,1582,1466460,6212,1466460
560,1584,1467460,6212,1467460
560,1584,1468270,6212,1468270
561,1592,1476270,6212,1476270
561,1592,1476730,6212,1476730
561,1592,1476730,6212,1476730
561,1592,1477730,6212,1477730
562,1600,1485730,6212,1485730
563,1602,1486730,6212,1486730
563,1602,1487730,6212,1487730
564,1604,1488730,6212,1488730
564,1604,1489730,6212,1489730
564,1604,1489950,6212,1489950
565,1606,1490500,6212,1490500
566,1608,1491500,6212,1491500
566,1608,1491500,6212,1491500
566,1608,1492500,6212,1492500
567,1610,1493500,6212,1493500
567,1610,1494500,6212,1494500
567,1610,1495310,6212,1495310
568,1612,1495780,6212,1495780
569,1620,1503780,6212,1503780
569,1620,1504590,6212,1504590
569,1620,1505060,6212,1505060
570,1622,1505870,6212,1505870
570,1622,1506680,6212,1506680
571,1624,1507680,6212,1507680
572,1626,1509680,6212,1509680
573,1630,1513680,6212,1513680
573,1630,1514000,6212,1514000
574,1632,1514550,6212,1514550
574,1632,1515550,6212,1515550
575,1634,1516550,6212,1516550
576,1636,1517550,6212,1517550
576,1636,1518020,6212,1518020
576,1636,1519020,6212,1519020
577,1638,1520020,6212,1520020
577,1638,1521020,6212,1521020
578,1640,1522020,6212,1522020
578,1640,1522340,6212,1522340
578,1640,1522660,6212,1522660
579,1648,1530660,6212,1530660
579,1648,1530660,6212,1530660
579,1648,1530660,6212,1530660
579,1648,1531130,6212,1531130
580,1650,1532130,6212,1532130
581,1652,1532450,6212,1532450
581,1652,1532450,6212,1532450
581,1652,1533450,6212,1533450
581,1652,1533450,6212,1533450
582,1654,1534450,6212,1534450
582,1654,1535260,6212,1535260
583,1662,1543260,6212,1543260
584,1664,1544070,6212,1544070
584,1664,1544720,6212,1544720
584,1664,1545040,6212,1545040
585,1666,1545850,6212,1545850
585,1666,1546170,6212,1546170
585,1666,1546170,6212,1546170
585,1666,1546980,6212,1546980
585,1666,1547980,6212,1547980
586,1668,1548790,6212,1548790
587,1670,1549790,6212,1549790
587,1670,1550790,6212,1550790
587,1670,1551790,6212,1551790
588,1672,1552790,6212,1552790
588,1672,1553790,6212,1553790
588,1672,1553790,6212,1553790
588,1672,1554260,6212,1554260
589,1674,1555070,6212,1555070
590,1676,1556070,6212,1556070
590,1676,1556880,6212,1556880
590,1676,1556880,6212,1556880
591,1684,1564880,6212,1564880
591,1684,1564880,6212,1564880
591,1684,1565880,6212,1565880
591,1684,1565880,6212,1565880
591,1684,1565880,6212,1565880
592,1686,1566530,6212,1566530
592,1686,1566760,6212,1566760
593,1688,1567760,6212,1567760
593,1688,1568760,6212,1568760
594,1690,1569760,6212,1569760
595,1694,1573760,6212,1573760
595,1694,1574570,6212,1574570
596,1696,1575380,6212,1575380
597,1698,1577380,6212,1577380
598,1700,1578380,6212,1578380
599,1702,1579380,6212,1579380
599,1702,1580380,6212,1580380
599,1702,1581190,6212,1581190
600,1704,1582190,6212,1582190
601,1706,1583190,6212,1583190
602,1708,1584190,6212,1584190
602,1708,1584190,6212,1584190
602,1708,1584510,6212,1584510
603,1716,1592510,6212,1592510
603,1716,1593510,6212,1593510
603,1716,1593510,6212,1593510
603,1716,1594510,6212,1594510
604,1718,1595510,6212,1595510
605,1720,1596160,6212,1596160
605,1720,1596970,6212,1596970
606,1722,1597970,6212,1597970
606,1722,1598970,6212,1598970
606,1722,1598970,6212,1598970
607,1724,1599440,6212,1599440
608,1728,1603440,6212,1603440
608,1728,1604250,6212,1604250
608,1728,1604250,6212,1604250
608,1728,1604480,6212,1604480
609,1730,1605480,6212,1605480
609,1730,1606480,6212,1606480
610,1732,1608480,6212,1608480
610,1732,1609480,6212,1609480
611,1734,1610480,6212,1610480
611,1734,1611480,6212,1611480
612,1736,1612480,6212,1612480
612,1736,1612800,6212,1612800
612,1736,1613800,6212,1613800
613,1738,1614800,6212,1614800
613,1738,1615800,6212,1615800
614,1740,1616800,6212,1616800
614,1740,1617800,6212,1617800
615,1742,1618800,6212,1618800
615,1742,1619800,6212,1619800
615,1742,1620800,6212,1620800
616,1744,1621120,6212,1621120
616,1744,1621230,6212,1621230
617,1746,1622230,6212,1622230
617,1746,1622460,6212,1622460
617,1746,1623460,6212,1623460
618,1748,1624460,6212,1624460
618,1748,1625460,6212,1625460
618,1748,1626270,6212,1626270
619,1750,1627270,6212,1627270
619,1750,1627270,6212,1627270
619,1750,1628270,6212,1628270
620,1752,1629080,6212,1629080
621,1754,1630080,6212,1630080
621,1754,1631080,6212,1631080
621,1754,1631550,6212,1631550
621,1754,1632550,6212,1632550
621,1754,1633020,6212,1633020
622,1756,1633570,6212,1633570
622,1756,1634570,6212,1634570
623,1758,1635570,6212,1635570
623,1758,1635570,6212,1635570
624,1760,1636570,6212,1636570
624,1760,1637380,6212,1637380
624,1760,1637700,6212,1637700
625,1762,1638510,6212,1638510
625,1762,1638970,6212,1638970
626,1764,1639780,6212,1639780
626,1764,1640250,6212,1640250
626,1764,1641060,6212,1641060
627,1766,1641870,6212,1641870
627,1766,1642870,6212,1642870
627,1766,1643870,6212,1643870
628,1768,1644870,6212,1644870
628,1768,1645100,6212,1645100
628,1768,1646100,6212,1646100
628,1768,1646100,6212,1646100
628,1768,1646420,6212,1646420
628,1768,1646650,6212,1646650
628,1768,1646650,6212,1646650
629,1770,1647460,6212,1647460
629,1770,1648270,6212,1648270
630,1778,1656270,6212,1656270
631,1780,1657080,6212,1657080
632,1782,1658080,6212,1658080
633,1784,1659080,6212,1659080
633,1784,1659890,6212,1659890
634,1786,1660700,6212,1660700
634,1786,1660700,6212,1660700
634,1786,1661510,6212,1661510
635,1788,1661980,6212,1661980
635,1788,1662300,6212,1662300
636,1796,1670300,6212,1670300
637,1804,1678300,6212,1678300
637,1804,1679300,6212,1679300
637,1804,1680300,6212,1680300
637,1804,1681110,6212,1681110
637,1804,1681580,6212,1681580
638,1806,1681900,6212,1681900
638,1806,1682710,6212,1682710
639,1808,1683710,6212,1683710
639,1808,1683940,6212,1683940
639,1808,1684940,6212,1684940
639,1808,1684940,6212,1684940
640,1810,1685750,6212,1685750
641,1812,1686750,6212,1686750
642,1820,1694750,6212,1694750
642,1820,1695750,6212,1695750
643,1822,1696750,6212,1696750
644,1824,1697750,6212,1697750
644,1824,1698750,6212,1698750
644,1824,1699750,6212,1699750
645,1826,1700750,6212,1700750
645,1826,1700750,6212,1700750
645,1826,1700750,6212,1700750
645,1826,1700980,6212,1700980
646,1828,1702980,6212,1702980
646,1828,1702980,6212,1702980
646,1828,1703980,6212,1703980
647,1830,1704980,6212,1704980
647,1830,1705450,6212,1705450
648,1832,1706000,6212,1706000
649,1840,1714000,6212,1714000
649,1840,1714000,6212,1714000
649,1840,1715000,6212,1715000
650,1842,1716000,6212,1716000
650,1842,1717000,6212,1717000
651,1844,1718000,6212,1718000
651,1844,1718470,6212,1718470
651,1844,1719470,6212,1719470
652,1846,1721470,6212,1721470
652,1846,1721790,6212,1721790
652,1846,1722440,6212,1722440
652,1846,1722440,6212,1722440
653,1848,1723440,6212,1723440
653,1848,1723440,6212,1723440
653,1848,1723440,6212,1723440
653,1848,1724440,6212,1724440
654,1850,1725440,6212,1725440
654,1850,1726440,6212,1726440
655,1852,1727440,6212,1727440
655,1852,1728440,6212,1728440
656,1854,1729440,6212,1729440
656,1854,1730440,6212,1730440
657,1856,1731440,6212,1731440
657,1856,1731440,6212,1731440
657,1856,1732440,6212,1732440
658,1858,1733440,6212,1733440
658,1858,1733660,6212,1733660
659,1860,1734130,6212,1734130
660,1864,1738130,6212,1738130
660,1864,1738130,6212,1738130
660,1864,1738600,6212,1738600
661,1868,1739600,6212,1739600
661,1868,1740070,6212,1740070
661,1868,1740070,6212,1740070
661,1868,1741070,6212,1741070
661,1868,1741540,6212,1741540
662,1872,1742540,6212,1742540
662,1872,1742760,6212,1742760
663,1880,1750760,6212,1750760
663,1880,1750760,6212,1750760
664,1884,1751760,6212,1751760
665,1888,1752220,6212,1752220
665,1888,1753220,6212,1753220
665,1888,1754220,6212,1754220
665,1888,1754220,6212,1754220
665,1888,1754220,6212,1754220
665,1888,1755220,6212,1755220
665,1888,1755690,6212,1755690
665,1888,1756010,6212,1756010
665,1888,1756330,6212,1756330
666,1892,1757330,6212,1757330
666,1892,1758330,6212,1758330
667,1896,1760330,6212,1760330
667,1896,1761330,6212,1761330
667,1896,1761800,6212,1761800
668,1900,1762800,6212,1762800
669,1904,1763270,6212,1763270
669,1904,1763430,6212,1763430
669,1904,1765430,6212,1765430
669,1904,1766430,6212,1766430
669,1904,1766900,6212,1766900
669,1904,1767710,6212,1767710
669,1904,1767870,6212,1767870
670,1908,1768520,6212,1768520
670,1908,1769330,6212,1769330
670,1908,1770140,6212,1770140
671,1912,1771140,6212,1771140
671,1912,1772140,6212,1772140
671,1912,1772460,6212,1772460
672,1916,1773460,6212,1773460
672,1916,1774460,6212,1774460
672,1916,1775460,6212,1775460
673,1920,1776460,6212,1776460
673,1920,1777460,6212,1777460
673,1920,1778270,6212,1778270
673,1920,1778740,6212,1778740
674,1924,1779550,6212,1779550
674,1924,1780360,6212,1780360
675,1928,1781360,6212,1781360
676,1936,1785360,6212,1785360
676,1936,1786360,6212,1786360
676,1936,1786680,6212,1786680
677,1940,1787680,6212,1787680
677,1940,1788490,6212,1788490
677,1940,1788490,6212,1788490
677,1940,1788600,6212,1788600
677,1940,1789600,6212,1789600
677,1940,1789600,6212,1789600
677,1940,1790070,6212,1790070
677,1940,1794070,6212,1794070
677,1940,1795070,6212,1795070
677,1940,1795070,6212,1795070
677,1940,1796070,6212,1796070
678,1944,1797070,6212,1797070
678,1944,1798070,6212,1798070
679,1948,1799070,6212,1799070
680,1952,1799880,6212,1799880
680,1952,1800690,6212,1800690
681,1956,1801690,6212,1801690
681,1956,1802500,6212,1802500
681,1956,1803500,6212,1803500
682,1964,1804500,6212,1804500
682,1964,1804500,6212,1804500
682,1964,1804500,6212,1804500
683,1972,1812500,6212,1812500
683,1972,1813310,6212,1813310
683,1972,1814310,6212,1814310
683,1972,1815310,6212,1815310
683,1972,1816120,6212,1816120
683,1972,1817120,6212,1817120
683,1972,1817930,6212,1817930
683,1972,1818930,6212,1818930
683,1972,1819930,6212,1819930
683,1972,1820930,6212,1820930
683,1972,1820930,6212,1820930
683,1972,1821740,6212,1821740
684,1980,1823740,6212,1823740
685,1988,1824740,6212,1824740
685,1988,1824740,6212,1824740
686,1996,1825390,6212,1825390
686,1996,1826390,6212,1826390
686,1996,1827390,6212,1827390
686,1996,1828390,6212,1828390
686,1996,1828390,6212,1828390
686,1996,1828980,6212,1828980
686,1996,1829980,6212,1829980
686,1996,1830980,6212,1830980
686,1996,1831630,6212,1831630
686,1996,1832280,6212,1832280
686,1996,1833280,6212,1833280
686,1996,1834090,6212,1834090
686,1996,1834090,6212,1834090
