ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.34,97.87
672762.03,98.93,85.34,665522.55,97.87
672762.03,98.93,85.34,665522.55,97.87
672762.03,98.93,85.34,665522.55,97.87
672762.03,98.93,85.34,665522.55,97.87
672762.03,98.93,85.34,665522.55,97.87
672762.03,98.93,85.34,665522.55,97.87
672762.03,98.93,85.34,665522.55,97.87
672762.03,98.93,85.34,665522.55,97.87
672762.03,98.93,85.34,665522.55,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665523.89,97.87
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672762.03,98.93,85.34,665610.02,97.88
672444.51,98.93,85.34,665291.96,97.88
672444.51,98.93,85.34,665291.96,97.88
672444.51,98.93,85.34,665291.96,97.88
672444.51,98.93,85.34,665291.96,97.88
672444.51,98.93,85.34,665291.96,97.88
672444.51,98.93,85.34,665291.96,97.88
672444.51,98.93,85.34,665291.96,97.88
672444.51,98.93,85.34,665291.96,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665163.62,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665132.01,97.88
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665085.45,97.87
672289.15,98.93,85.34,665120.77,97.88
672289.15,98.93,85.34,665120.77,97.88
672289.15,98.93,85.34,665120.77,97.88
672289.15,98.93,85.34,665120.77,97.88
672289.15,98.93,85.34,665120.77,97.88
672289.15,98.93,85.34,665120.77,97.88
672289.15,98.93,85.34,665120.77,97.88
672289.15,98.93,85.34,665120.77,97.88
672289.15,98.93,85.34,665120.77,97.88
672289.15,98.93,85.34,665120.77,97.88
672131.8,98.93,85.34,664963.82,97.88
672131.8,98.93,85.34,664963.82,97.88
672131.8,98.93,85.34,664963.82,97.88
672131.8,98.93,85.34,664963.82,97.88
672131.8,98.93,85.34,664963.82,97.88
672131.8,98.93,85.34,664963.82,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.66,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664957.76,97.88
672131.8,98.93,85.34,664925.73,97.87
672131.8,98.93,85.34,664925.73,97.87
672131.8,98.93,85.34,664925.73,97.87
672131.8,98.93,85.34,664925.73,97.87
671978.39,98.93,85.34,664780.96,97.87
671978.39,98.93,85.34,664861.79,97.88
671978.39,98.93,85.34,664861.79,97.88
671978.39,98.93,85.34,664861.79,97.88
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,664952.71,97.9
671978.39,98.93,85.34,665060.34,97.91
671978.39,98.93,85.34,665025.27,97.91
671978.39,98.93,85.34,665025.27,97.91
671978.39,98.93,85.34,664985.54,97.9
671978.39,98.93,85.34,664985.54,97.9
671978.39,98.93,85.34,664985.54,97.9
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671978.39,98.93,85.34,665013.66,97.91
671826.18,98.93,85.34,664855.88,97.91
671826.18,98.93,85.34,664855.88,97.91
671826.18,98.93,85.34,664855.88,97.91
671826.18,98.93,85.34,664855.88,97.91
671826.18,98.93,85.34,664855.88,97.91
671826.18,98.93,85.34,664855.88,97.91
671826.18,98.93,85.34,664855.88,97.91
671826.18,98.93,85.34,664855.88,97.91
671826.18,98.93,85.34,664855.88,97.91
671826.18,98.93,85.34,664855.88,97.91
671719.82,98.93,85.34,664749.52,97.91
671719.82,98.93,85.34,664749.52,97.91
671719.82,98.93,85.34,664749.52,97.91
671719.82,98.93,85.34,664749.52,97.91
671719.82,98.93,85.34,664749.52,97.91
671719.82,98.93,85.34,664749.52,97.91
671719.82,98.93,85.34,664716.91,97.9
671719.82,98.93,85.34,664716.91,97.9
671719.82,98.93,85.34,664716.91,97.9
671719.82,98.93,85.34,664716.91,97.9
671719.82,98.93,85.34,664716.91,97.9
671719.82,98.93,85.34,664716.91,97.9
671719.82,98.93,85.34,664716.91,97.9
671719.82,98.93,85.34,664716.91,97.9
671719.82,98.93,85.34,664716.91,97.9
671719.82,98.93,85.34,664716.91,97.9
671669.82,98.93,85.34,664666.91,97.9
671669.82,98.93,85.34,664666.91,97.9
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671669.82,98.93,85.34,664616.22,97.89
671514.47,98.93,85.34,664469.5,97.9
671514.47,98.93,85.34,664453.64,97.89
671514.47,98.93,85.34,664453.64,97.89
671514.47,98.93,85.34,664453.64,97.89
671514.47,98.93,85.34,664515.12,97.9
671514.47,98.93,85.34,664515.12,97.9
671514.47,98.93,85.34,664515.12,97.9
671514.47,98.93,85.34,664515.12,97.9
671514.47,98.93,85.34,664515.12,97.9
671514.47,98.93,85.34,664515.12,97.9
671514.47,98.93,85.34,664515.12,97.9
671514.47,98.93,85.34,664515.12,97.9
671514.47,98.93,85.34,664501.36,97.9
671514.47,98.93,85.34,664501.36,97.9
671514.47,98.93,85.34,664501.36,97.9
671514.47,98.93,85.34,664501.36,97.9
671361.39,98.93,85.34,664383.84,97.91
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664357.6,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664320.2,97.9
671361.39,98.93,85.34,664271.09,97.89
671361.39,98.93,85.34,664271.09,97.89
671361.39,98.93,85.34,664271.09,97.89
671361.39,98.93,85.34,664271.09,97.89
671361.39,98.93,85.34,664271.09,97.89
671361.39,98.93,85.34,664271.09,97.89
671361.39,98.93,85.34,664328.16,97.9
671361.39,98.93,85.34,664334.81,97.9
671361.39,98.93,85.34,664334.81,97.9
671361.39,98.93,85.34,664334.81,97.9
671361.39,98.93,85.34,664334.81,97.9
671361.39,98.93,85.34,664292.19,97.89
671361.39,98.93,85.34,664292.19,97.89
671361.39,98.93,85.34,664292.19,97.89
671361.39,98.93,85.34,664292.19,97.89
671361.39,98.93,85.34,664292.19,97.89
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664066.42,97.88
671205.03,98.94,85.34,664036.46,97.88
671205.03,98.94,85.34,664066.77,97.88
671205.03,98.94,85.34,664066.77,97.88
671205.03,98.94,85.34,664066.77,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664045.79,97.88
671205.03,98.94,85.34,664071.69,97.88
671205.03,98.94,85.34,664071.69,97.88
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
671048.67,98.94,85.34,663980.69,97.89
670946.34,98.94,85.35,663873.76,97.89
670946.34,98.94,85.35,663873.76,97.89
670946.34,98.94,85.35,663873.76,97.89
670946.34,98.94,85.35,663873.76,97.89
670946.34,98.94,85.35,663873.76,97.89
670946.34,98.94,85.35,663873.76,97.89
670946.34,98.94,85.35,663873.76,97.89
670946.34,98.94,85.35,663873.76,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663875.02,97.89
670946.34,98.94,85.35,663875.02,97.89
670946.34,98.94,85.35,663875.02,97.89
670946.34,98.94,85.35,663875.02,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663823.88,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663877.97,97.89
670946.34,98.94,85.35,663838.81,97.89
670946.34,98.94,85.35,663838.81,97.89
670946.34,98.94,85.35,663838.81,97.89
670946.34,98.94,85.35,663838.81,97.89
670946.34,98.94,85.35,663838.81,97.89
670946.34,98.94,85.35,663838.81,97.89
670946.34,98.94,85.35,663811.71,97.88
670946.34,98.94,85.35,663811.71,97.88
670946.34,98.94,85.35,663811.71,97.88
670946.34,98.94,85.35,663811.71,97.88
670946.34,98.94,85.35,663811.71,97.88
670946.34,98.94,85.35,663811.71,97.88
670946.34,98.94,85.35,663811.71,97.88
670946.34,98.94,85.35,663811.71,97.88
670793.63,98.94,85.35,663658.99,97.88
670793.63,98.94,85.35,663658.99,97.88
670793.63,98.94,85.35,663658.99,97.88
670793.63,98.94,85.35,663658.99,97.88
670793.63,98.94,85.35,663658.99,97.88
670793.63,98.94,85.35,663658.99,97.88
670793.63,98.94,85.35,663708.14,97.89
670793.63,98.94,85.35,663708.14,97.89
670793.63,98.94,85.35,663708.14,97.89
670793.63,98.94,85.35,663708.14,97.89
670793.63,98.94,85.35,663708.14,97.89
670793.63,98.94,85.35,663708.14,97.89
670793.63,98.94,85.35,663708.14,97.89
670793.63,98.94,85.35,663663.95,97.89
670793.63,98.94,85.35,663663.95,97.89
670793.63,98.94,85.35,663663.95,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663707.65,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670793.63,98.94,85.35,663680.75,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663523.81,97.89
670636.27,98.94,85.35,663687.59,97.91
670636.27,98.94,85.35,663687.59,97.91
670636.27,98.94,85.35,663673.3,97.91
670636.27,98.94,85.35,663673.3,97.91
670636.27,98.94,85.35,663673.3,97.91
670636.27,98.94,85.35,663673.3,97.91
670636.27,98.94,85.35,663673.3,97.91
670636.27,98.94,85.35,663673.3,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670636.27,98.94,85.35,663652.52,97.91
670586.27,98.94,85.35,663602.52,97.91
670586.27,98.94,85.35,663602.52,97.91
670586.27,98.94,85.35,663602.52,97.91
670586.27,98.94,85.35,663625.84,97.91
670586.27,98.94,85.35,663625.84,97.91
670586.27,98.94,85.35,663625.84,97.91
670586.27,98.94,85.35,663625.84,97.91
670586.27,98.94,85.35,663586.87,97.9
670586.27,98.94,85.35,663586.87,97.9
670586.27,98.94,85.35,663586.87,97.9
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663593.18,97.91
670586.27,98.94,85.35,663584.66,97.9
670586.27,98.94,85.35,663628.92,97.91
