ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1600555.63,27.14,1.57,267921.92,4.54
1600299.89,27.14,1.57,267815.12,4.54
1600044.15,27.14,1.57,267771.35,4.54
1600044.15,27.14,1.57,267771.35,4.54
1599658.96,27.14,1.56,267641.65,4.54
1599403.22,27.14,1.56,267641.65,4.54
1599147.48,27.14,1.56,267597.88,4.54
1599336.93,27.14,1.57,268076.83,4.55
1599336.93,27.14,1.57,268076.83,4.55
1599270.05,27.14,1.57,268165.96,4.55
1599270.05,27.14,1.57,268165.96,4.55
1598884.86,27.14,1.57,267807.01,4.55
1598629.12,27.14,1.57,267807.01,4.55
1598373.38,27.14,1.57,267820.6,4.55
1598373.38,27.14,1.57,267820.6,4.55
1598562.84,27.15,1.57,268108.36,4.55
1598307.1,27.15,1.57,268051.0,4.55
1597931.91,27.14,1.57,267844.4,4.55
1597676.17,27.14,1.57,267800.63,4.55
1598347.13,27.16,1.58,267992.28,4.55
1598347.13,27.16,1.58,267992.28,4.55
1597809.14,27.15,1.58,267414.66,4.54
1597742.26,27.15,1.58,267503.78,4.55
1597442.65,27.15,1.58,267221.43,4.54
1597516.52,27.15,1.58,267458.97,4.55
1597516.52,27.15,1.58,267458.97,4.55
1597216.92,27.15,1.58,267299.26,4.54
1596961.18,27.15,1.58,267299.26,4.54
1596961.18,27.15,1.58,269853.32,4.59
1596705.44,27.15,1.58,269866.91,4.59
1596844.67,27.16,1.58,269179.82,4.58
1596545.07,27.15,1.58,268792.13,4.57
1596289.33,27.15,1.58,268734.76,4.57
1596033.59,27.15,1.58,268673.93,4.57
1596108.47,27.15,1.58,269422.69,4.58
1595949.62,27.15,1.58,269275.15,4.58
1595750.01,27.15,1.58,269174.48,4.58
1598713.24,27.2,1.63,271656.87,4.62
1598746.98,27.2,1.63,271997.99,4.63
1598746.98,27.2,1.63,272075.17,4.63
1598746.98,27.2,1.63,272370.13,4.63
1598491.24,27.2,1.63,272359.34,4.64
1598235.5,27.2,1.63,272315.57,4.64
1598168.62,27.21,1.63,272404.69,4.64
1597912.88,27.21,1.63,272404.69,4.64
1598110.73,27.21,1.64,272698.3,4.64
1597854.99,27.21,1.64,272755.66,4.65
1600770.97,27.26,1.69,274970.45,4.68
1600387.38,27.26,1.68,274775.08,4.68
1600387.38,27.26,1.68,274515.06,4.68
1599364.43,27.26,1.69,274061.77,4.67
1600056.2,27.27,1.7,275592.34,4.7
1600581.62,27.28,1.71,275474.87,4.7
1600325.88,27.28,1.71,275373.74,4.69
1600070.14,27.28,1.71,275329.97,4.69
1599814.4,27.28,1.71,275329.97,4.7
1599558.66,27.28,1.71,275337.89,4.7
1599302.92,27.28,1.71,275286.2,4.7
1599144.07,27.28,1.71,275194.26,4.69
1604406.38,27.37,1.8,281544.16,4.8
1604406.38,27.37,1.8,281539.64,4.8
1604150.64,27.37,1.8,281495.87,4.8
1603894.9,27.37,1.8,281495.87,4.8
1603695.34,27.37,1.8,281305.67,4.8
1603439.6,27.37,1.8,281261.9,4.8
1603183.86,27.37,1.8,281261.9,4.8
1602672.38,27.37,1.8,281218.13,4.8
1602672.38,27.37,1.8,281215.24,4.8
1602394.57,27.37,1.79,281123.8,4.8
1602138.83,27.37,1.8,281080.03,4.8
1602138.83,27.37,1.8,281080.03,4.8
1601883.09,27.37,1.8,281080.03,4.8
1601318.46,27.36,1.79,280452.98,4.79
1601062.73,27.36,1.79,280460.9,4.79
1600806.99,27.36,1.79,280409.21,4.79
1600551.25,27.36,1.79,280365.44,4.79
1600295.51,27.36,1.79,280365.44,4.79
1600581.86,27.37,1.8,280437.06,4.8
1600581.86,27.37,1.8,281469.55,4.81
1600326.12,27.37,1.8,281477.47,4.81
1599992.77,27.37,1.79,281362.08,4.81
1600066.63,27.37,1.8,281878.66,4.82
1600609.51,27.38,1.81,281956.95,4.82
1600353.77,27.38,1.81,281905.26,4.82
1601024.73,27.4,1.82,282096.91,4.83
1600779.91,27.4,1.82,281385.52,4.82
1600853.77,27.4,1.83,281407.2,4.82
1601043.23,27.41,1.83,281855.88,4.83
1600833.62,27.41,1.83,281582.93,4.82
1600577.89,27.41,1.83,281539.16,4.82
1600235.67,27.4,1.83,281144.57,4.81
1599979.94,27.4,1.83,281144.57,4.82
1600054.82,27.41,1.83,284601.59,4.87
1603759.74,27.47,1.9,287133.84,4.92
1603759.74,27.47,1.9,287126.57,4.92
1603504.0,27.47,1.9,287140.17,4.92
1603248.27,27.47,1.9,287082.8,4.92
1601202.36,27.47,1.9,287082.67,4.93
1600992.75,27.47,1.9,287103.41,4.93
1600992.75,27.47,1.9,287103.41,4.93
1600552.41,27.47,1.89,286599.35,4.92
1600167.22,27.46,1.89,286244.47,4.91
1600321.78,27.47,1.9,285930.31,4.91
1600321.78,27.47,1.9,285930.31,4.91
1600321.78,27.47,1.9,285930.31,4.91
1600066.04,27.47,1.9,285886.54,4.91
1599810.3,27.47,1.9,285886.54,4.91
1599810.3,27.47,1.9,285886.54,4.91
1599554.56,27.47,1.9,285842.77,4.91
1599298.82,27.47,1.9,285842.77,4.91
1599043.08,27.47,1.9,285799.0,4.91
1599043.08,27.47,1.9,285799.0,4.91
1598505.09,27.47,1.89,285221.38,4.9
1598249.36,27.47,1.89,285221.38,4.9
1597507.77,27.46,1.88,284429.58,4.89
1597252.03,27.46,1.88,284385.81,4.89
1597052.47,27.46,1.88,284195.6,4.89
1596985.59,27.46,1.88,284284.72,4.89
1596729.85,27.46,1.89,284284.72,4.89
1597016.2,27.47,1.89,284622.89,4.89
1596776.54,27.46,1.89,284627.51,4.9
1596520.8,27.46,1.89,284583.74,4.9
1596520.8,27.46,1.89,284583.74,4.9
1596265.06,27.46,1.89,284583.74,4.9
1596265.06,27.46,1.89,284580.41,4.9
1596265.06,27.46,1.89,284576.34,4.9
1596106.21,27.46,1.89,284473.93,4.89
1596106.21,27.46,1.89,284918.04,4.9
1595850.47,27.46,1.89,284931.63,4.9
1595924.33,27.47,1.89,284953.31,4.9
1595857.45,27.47,1.9,285258.29,4.91
1596046.9,27.47,1.9,285344.22,4.91
1596046.9,27.47,1.9,287247.3,4.94
1595791.16,27.47,1.9,287189.94,4.94
1595919.47,27.48,1.91,287851.49,4.96
1595852.59,27.48,1.91,287940.62,4.96
1595596.85,27.48,1.91,287939.02,4.96
1595341.11,27.48,1.91,287896.85,4.96
1595085.38,27.48,1.91,287853.08,4.96
1594829.64,27.48,1.91,287853.08,4.96
1594995.42,27.49,1.92,288309.28,4.97
1594739.68,27.49,1.92,288317.2,4.97
1594483.94,27.49,1.92,288265.51,4.97
1594098.75,27.49,1.91,287845.2,4.96
1594288.2,27.49,1.92,287931.13,4.96
1594701.17,27.5,1.93,287825.16,4.96
1600655.26,27.61,2.03,293477.97,5.06
1600270.07,27.6,2.03,293348.27,5.06
1598224.16,27.6,2.03,293340.87,5.07
1598298.02,27.61,2.03,293713.22,5.07
1598452.58,27.62,2.04,293388.59,5.07
1598196.84,27.62,2.04,293402.18,5.07
1597941.1,27.62,2.04,293344.82,5.07
1598441.11,27.63,2.05,293320.59,5.07
1598141.51,27.62,2.05,293160.88,5.07
1598141.51,27.62,2.05,293160.88,5.07
1597885.77,27.62,2.05,293117.11,5.07
1597885.77,27.62,2.05,293112.64,5.07
1597885.77,27.62,2.05,293109.71,5.07
1597591.72,27.62,2.05,292888.76,5.06
1595545.81,27.62,2.05,292881.36,5.07
1595323.37,27.62,2.05,292605.01,5.07
1595067.63,27.62,2.05,292605.01,5.07
1595257.08,27.63,2.05,292690.94,5.07
1594710.05,27.62,2.05,292149.19,5.06
1594454.31,27.62,2.05,292157.11,5.06
1593712.72,27.61,2.04,291375.78,5.05
1593456.99,27.61,2.04,291324.09,5.05
1593201.25,27.61,2.04,291280.32,5.05
1592816.06,27.61,2.04,291150.62,5.05
1592560.32,27.61,2.04,291150.62,5.05
1592714.88,27.62,2.04,290836.45,5.04
1592459.14,27.62,2.04,290792.68,5.04
1592459.14,27.62,2.04,290792.68,5.04
1592203.4,27.62,2.04,290792.68,5.04
1592136.52,27.62,2.05,291030.76,5.05
1591880.78,27.62,2.05,291038.68,5.05
1592020.01,27.63,2.05,290351.59,5.04
1591764.27,27.63,2.05,290299.9,5.04
1591472.75,27.62,2.05,289947.04,5.03
1591472.75,27.62,2.05,291369.95,5.06
1591173.15,27.62,2.05,291087.6,5.05
1590917.41,27.62,2.05,291095.52,5.05
1590661.67,27.62,2.05,291043.83,5.05
1590661.67,27.62,2.05,291031.57,5.05
1590661.67,27.62,2.05,291261.44,5.06
1590150.19,27.62,2.05,291217.67,5.06
1590311.98,27.63,2.05,291723.52,5.07
1590501.43,27.63,2.06,291795.87,5.07
1590576.31,27.63,2.06,292358.54,5.08
1590191.12,27.63,2.06,292242.42,5.08
1590191.12,27.63,2.06,292242.42,5.08
1589935.38,27.63,2.06,292198.65,5.08
1590124.84,27.64,2.06,292677.49,5.09
1589739.65,27.63,2.06,292318.65,5.08
1595618.85,27.73,2.16,298115.46,5.18
1595618.85,27.73,2.16,298110.95,5.18
1595363.11,27.73,2.16,298110.95,5.18
1595363.11,27.73,2.16,298110.95,5.18
1595363.11,27.73,2.16,298150.37,5.18
1595185.07,27.73,2.16,297935.65,5.18
1594929.33,27.73,2.16,297891.88,5.18
1594673.59,27.73,2.16,297891.88,5.18
1594673.59,27.73,2.16,297849.56,5.18
1594417.85,27.73,2.16,297805.79,5.18
1594492.73,27.73,2.16,298426.25,5.19
1594682.19,27.74,2.17,298498.6,5.19
1598387.11,27.8,2.23,304899.9,5.3
1598228.25,27.8,2.23,304754.76,5.3
1597972.52,27.8,2.23,304754.76,5.3
1597972.52,27.8,2.23,304831.94,5.3
1598140.11,27.81,2.24,304480.59,5.3
1597754.92,27.81,2.23,304364.47,5.3
1597499.18,27.81,2.23,304320.7,5.3
1597243.44,27.81,2.23,304320.7,5.3
1596987.7,27.81,2.23,304334.29,5.3
1596731.97,27.81,2.23,304276.93,5.3
1596805.83,27.81,2.24,304602.91,5.31
1596805.83,27.81,2.24,304602.91,5.31
1596805.83,27.81,2.24,304576.14,5.3
1596064.24,27.8,2.23,303784.34,5.29
1595808.5,27.8,2.23,303797.93,5.29
1595808.5,27.8,2.23,307351.36,5.35
1595883.39,27.81,2.23,308877.73,5.38
1595128.76,27.8,2.22,308123.11,5.37
1594873.02,27.8,2.22,308065.74,5.37
1594806.14,27.8,2.23,308132.55,5.37
1594550.4,27.8,2.23,308088.78,5.37
1594294.66,27.8,2.23,308088.78,5.37
1598106.56,27.87,2.29,309846.75,5.4
1597850.83,27.87,2.29,309802.98,5.4
1597595.09,27.87,2.29,309802.98,5.4
1597784.54,27.87,2.3,310085.21,5.41
1597528.8,27.87,2.3,310041.44,5.41
1597273.06,27.87,2.3,310041.44,5.41
1597427.62,27.88,2.31,309716.8,5.41
1597171.88,27.88,2.31,309724.72,5.41
1597171.88,27.88,2.31,309801.91,5.41
1597105.0,27.89,2.31,309891.03,5.41
1597105.0,27.89,2.31,310699.15,5.42
1596849.26,27.89,2.31,310647.45,5.42
1596690.4,27.88,2.31,310499.43,5.42
1596844.96,27.89,2.32,310174.8,5.42
1596589.22,27.89,2.32,310188.39,5.42
1596204.03,27.89,2.31,310008.88,5.42
1595948.29,27.89,2.31,309951.52,5.42
1595692.55,27.89,2.31,309959.44,5.42
1594950.97,27.88,2.31,309178.11,5.4
1595140.42,27.89,2.31,309465.87,5.41
1594840.82,27.88,2.31,309229.89,5.41
1594585.08,27.88,2.31,309178.2,5.41
1594348.62,27.88,2.31,309141.26,5.41
1594489.81,27.89,2.31,308763.5,5.4
1594564.69,27.89,2.31,308491.26,5.4
1594308.95,27.89,2.31,308447.49,5.4
1594053.21,27.89,2.32,308447.49,5.4
1597758.14,27.95,2.38,315604.26,5.52
1597758.14,27.95,2.38,315599.75,5.52
1597702.18,27.96,2.38,315080.8,5.51
1597891.11,27.96,2.39,315213.78,5.52
1597891.11,27.96,2.39,315210.89,5.52
1598058.71,27.97,2.4,314859.55,5.51
1597802.97,27.97,2.4,314815.78,5.51
1597547.23,27.97,2.4,314815.78,5.51
1597675.54,27.98,2.4,314772.01,5.51
1597864.99,27.98,2.41,315563.26,5.53
1597123.4,27.97,2.4,314781.93,5.51
1596748.21,27.97,2.4,314317.54,5.51
1596748.21,27.97,2.4,314317.54,5.51
1596454.16,27.97,2.39,314150.67,5.5
1595725.95,27.96,2.38,313422.46,5.49
1595915.4,27.96,2.39,313494.81,5.49
1595848.52,27.97,2.39,313799.35,5.5
1595592.78,27.97,2.39,313807.27,5.5
1595337.04,27.97,2.39,313755.58,5.5
1595081.3,27.97,2.39,313763.5,5.5
1594825.56,27.97,2.39,313711.81,5.5
1594569.82,27.97,2.39,313648.96,5.5
1594314.09,27.97,2.4,313640.19,5.5
1594481.68,27.98,2.4,313288.84,5.5
1593727.06,27.97,2.39,312534.21,5.48
1593881.61,27.98,2.4,312220.05,5.48
1593729.1,27.97,2.4,312264.78,5.48
1593662.22,27.98,2.4,312353.9,5.48
1593737.1,27.98,2.4,318468.57,5.59
1593670.22,27.98,2.41,318616.21,5.59
1593670.22,27.98,2.41,318693.39,5.6
1593744.08,27.99,2.41,318715.07,5.6
1593744.08,27.99,2.41,319523.18,5.61
1594278.07,28.0,2.42,319997.12,5.62
1594475.92,28.0,2.43,320675.88,5.63
1594220.18,28.0,2.43,320689.47,5.63
1593836.59,28.0,2.42,320281.77,5.63
1594002.37,28.0,2.43,320238.0,5.63
1593746.63,28.0,2.43,320180.64,5.63
1593887.82,28.01,2.44,319802.89,5.62
1594077.27,28.02,2.44,320630.06,5.64
1593322.65,28.01,2.43,319875.44,5.62
1593624.85,28.01,2.44,319830.52,5.62
1593792.45,28.02,2.45,319479.17,5.62
1593792.45,28.02,2.45,319556.36,5.62
1593792.45,28.02,2.45,320364.47,5.63
1593579.77,28.02,2.44,320099.07,5.63
1593745.55,28.02,2.45,320055.3,5.63
1593003.96,28.02,2.44,319263.5,5.61
1598349.18,28.11,2.54,320674.9,5.64
1597963.99,28.11,2.53,320250.25,5.63
1600873.73,28.16,2.58,327089.07,5.75
1600948.61,28.16,2.58,326816.83,5.75
1600881.73,28.16,2.59,327405.92,5.76
1600625.99,28.16,2.59,327362.15,5.76
1600559.11,28.16,2.59,327451.27,5.76
1600303.37,28.16,2.59,327451.27,5.76
1604008.3,28.23,2.66,334608.05,5.89
1604197.75,28.24,2.66,334895.81,5.89
1603812.56,28.23,2.66,334713.23,5.89
1603756.6,28.23,2.66,334194.29,5.88
1603765.53,28.24,2.66,334147.26,5.88
1603465.93,28.23,2.66,333910.75,5.88
1602737.71,28.23,2.65,333182.54,5.87
1602737.71,28.23,2.65,333182.54,5.87
1602481.97,28.23,2.65,333138.77,5.87
1602226.23,28.23,2.65,333138.77,5.87
1602392.01,28.23,2.66,333067.15,5.87
1605134.16,28.28,2.71,333380.54,5.87
1604878.42,28.28,2.71,333388.47,5.87
1604622.68,28.28,2.71,333336.77,5.88
1604331.16,28.28,2.7,333124.26,5.87
1604134.03,28.28,2.7,332837.5,5.87
1603878.29,28.28,2.7,332793.73,5.87
1603123.67,28.27,2.69,332039.11,5.85
1602867.93,28.27,2.69,332039.11,5.86
1602867.93,28.27,2.69,332039.11,5.86
1602612.19,28.27,2.69,331995.34,5.86
1602545.31,28.27,2.7,332589.04,5.87
1602734.76,28.28,2.7,332655.21,5.87
1602734.76,28.28,2.7,332655.21,5.87
1602479.02,28.28,2.7,332655.21,5.87
1602223.28,28.28,2.7,332653.61,5.87
1601838.09,28.27,2.7,332515.82,5.87
1601546.57,28.27,2.7,332158.36,5.86
1601290.83,28.27,2.7,332116.19,5.86
1601290.83,28.27,2.7,332116.19,5.86
1601290.83,28.27,2.7,332116.19,5.86
1601035.1,28.27,2.7,332129.78,5.86
1601232.95,28.28,2.7,332631.4,5.87
1600977.21,28.28,2.7,332574.04,5.87
1600977.21,28.28,2.7,332574.04,5.87
1600721.47,28.28,2.7,332581.96,5.88
1600665.51,28.28,2.71,332063.02,5.87
1600665.51,28.28,2.71,332063.02,5.87
1600665.51,28.28,2.71,332063.02,5.87
1600409.77,28.28,2.71,332011.32,5.87
1600154.03,28.28,2.71,332009.73,5.87
1599770.44,28.28,2.7,331638.1,5.86
1599514.7,28.28,2.7,331595.93,5.86
1599258.96,28.28,2.7,331533.2,5.86
1599003.22,28.28,2.71,331524.31,5.86
1599170.82,28.29,2.71,331172.96,5.86
1598915.08,28.29,2.71,331180.89,5.86
1598761.73,28.29,2.71,330954.43,5.86
1598505.99,28.29,2.72,330902.73,5.86
1598250.25,28.29,2.72,330916.32,5.86
1598250.25,28.29,2.72,330916.32,5.86
1597994.51,28.29,2.72,330858.96,5.86
1597239.89,28.28,2.71,330104.34,5.85
1597173.0,28.28,2.71,330193.46,5.85
1597106.12,28.29,2.71,330341.1,5.85
1597777.08,28.3,2.73,330532.75,5.85
1597777.08,28.3,2.73,330532.75,5.85
1597521.34,28.3,2.73,330540.67,5.86
1597265.6,28.3,2.73,330488.98,5.86
1597009.86,28.3,2.73,330487.38,5.86
1597009.86,28.3,2.73,330487.38,5.86
1596754.13,28.3,2.73,330445.21,5.86
1596943.58,28.31,2.74,330517.56,5.86
1596558.39,28.31,2.73,330401.44,5.86
1596302.65,28.31,2.73,330357.67,5.86
1596046.91,28.31,2.73,330357.67,5.86
1596046.91,28.31,2.73,330357.67,5.86
1596236.36,28.31,2.74,330836.62,5.87
1596390.92,28.32,2.75,330522.45,5.86
1595852.93,28.31,2.74,329944.83,5.85
1595597.19,28.31,2.74,329901.06,5.85
1595597.19,28.31,2.74,329901.06,5.85
1595341.45,28.32,2.74,329901.06,5.86
1595341.45,28.32,2.74,329901.06,5.86
1595085.71,28.32,2.74,329857.29,5.86
1595085.71,28.32,2.74,329857.29,5.86
1594700.52,28.31,2.74,329498.34,5.85
1593958.94,28.3,2.73,328706.54,5.84
1593892.05,28.31,2.73,328795.66,5.84
1593636.31,28.31,2.73,328795.66,5.84
1593380.58,28.31,2.73,328751.89,5.84
1593380.58,28.31,2.73,328747.38,5.84
1593313.69,28.31,2.74,328895.02,5.84
1593246.81,28.31,2.74,328984.14,5.85
1593436.26,28.32,2.74,329271.9,5.85
1593436.26,28.32,2.74,329269.02,5.85
1593180.52,28.32,2.74,329269.02,5.85
1593180.52,28.32,2.74,329269.02,5.85
1592914.25,28.32,2.74,329203.25,5.85
1593068.81,28.32,2.75,328878.61,5.85
1593068.81,28.32,2.75,330779.27,5.88
1592813.07,28.32,2.75,330735.5,5.88
1592557.33,28.32,2.75,330735.5,5.88
1592685.64,28.33,2.76,330691.73,5.88
1592391.59,28.33,2.75,330853.94,5.89
1592135.85,28.33,2.75,330810.17,5.89
1592333.71,28.33,2.76,331022.95,5.89
1592077.97,28.33,2.76,331022.95,5.89
1591694.38,28.33,2.75,330807.96,5.89
1592386.15,28.34,2.77,335826.28,5.98
1592672.5,28.35,2.77,335897.9,5.98
1592416.77,28.35,2.77,335854.13,5.98
1592161.03,28.35,2.77,335854.13,5.98
1592094.14,28.35,2.78,336209.8,5.99
1591838.41,28.35,2.78,336197.78,5.99
1591582.67,28.35,2.78,336138.18,5.99
1591582.67,28.35,2.78,336215.36,5.99
1591070.58,28.35,2.77,335955.02,5.99
1590846.19,28.34,2.77,335831.71,5.98
1591389.07,28.36,2.78,335910.01,5.99
1596651.38,28.45,2.88,336991.03,6.0
1595909.79,28.44,2.87,336209.7,5.99
1596099.24,28.45,2.87,336295.63,5.99
1595843.51,28.45,2.87,336294.03,5.99
1595587.77,28.45,2.87,336251.86,6.0
1595202.58,28.44,2.87,336122.16,5.99
1595202.58,28.44,2.87,336095.39,5.99
1595135.69,28.45,2.87,336333.47,6.0
1595135.69,28.45,2.87,336275.65,6.0
1595210.58,28.45,2.87,336896.11,6.01
1594954.84,28.45,2.87,336852.34,6.01
1594514.5,28.44,2.87,336348.28,6.0
1594258.76,28.45,2.87,336348.28,6.0
1594003.02,28.45,2.87,336304.51,6.0
1593747.28,28.45,2.87,336304.51,6.0
1593178.3,28.44,2.87,335481.42,5.99
1593111.42,28.44,2.87,335570.55,5.99
1593044.54,28.45,2.87,335718.19,5.99
1592788.8,28.45,2.87,335674.42,6.0
1595752.03,28.5,2.93,342374.52,6.11
1595496.29,28.5,2.93,342374.52,6.12
1595240.55,28.5,2.93,342330.75,6.12
1595173.67,28.5,2.93,342419.87,6.12
1594917.93,28.5,2.93,342419.87,6.12
1594851.05,28.51,2.93,342651.35,6.12
1594595.31,28.51,2.93,342659.28,6.13
1594595.31,28.51,2.93,342736.46,6.13
1594305.74,28.5,2.93,342456.25,6.12
1594495.2,28.51,2.94,342542.18,6.12
1594342.68,28.51,2.94,342700.82,6.13
1594086.94,28.51,2.94,342649.13,6.13
1594020.06,28.51,2.94,342806.94,6.13
1593764.32,28.51,2.94,342763.17,6.13
1593697.44,28.52,2.94,342852.29,6.13
1593697.44,28.52,2.94,342825.53,6.13
1593630.56,28.52,2.95,342973.17,6.14
1593828.41,28.52,2.95,342979.16,6.14
1593572.67,28.53,2.95,342979.16,6.14
1593316.93,28.53,2.95,342992.75,6.14
1593316.93,28.53,2.95,342934.93,6.14
1592562.31,28.52,2.94,342180.31,6.13
1592495.43,28.52,2.95,342557.04,6.13
1592111.84,28.52,2.94,342378.09,6.13
1591856.1,28.52,2.94,342320.72,6.13
1591643.42,28.51,2.94,342131.64,6.13
1591387.68,28.51,2.94,342145.23,6.13
1591131.94,28.51,2.94,342087.87,6.13
1591286.5,28.52,2.95,341763.23,6.13
1591361.38,28.52,2.95,346900.85,6.22
1591105.64,28.52,2.95,346914.44,6.22
1590849.9,28.53,2.95,346857.08,6.22
1590783.02,28.53,2.95,346946.2,6.22
1591141.12,28.54,2.96,347333.1,6.23
1590399.53,28.53,2.95,346551.77,6.22
1593315.51,28.58,3.01,347231.2,6.23
1593248.63,28.58,3.01,347320.33,6.23
1592917.72,28.58,3.01,347256.51,6.23
1593107.17,28.59,3.01,347544.27,6.24
1596244.23,28.64,3.07,349297.31,6.27
1595988.49,28.64,3.07,349253.54,6.27
1595921.61,28.64,3.07,349342.66,6.27
1595665.87,28.65,3.07,349342.66,6.27
1595665.87,28.65,3.07,349342.66,6.27
1595665.87,28.65,3.07,349342.66,6.27
1595740.64,28.65,3.08,348853.36,6.26
1595740.64,28.65,3.08,348853.36,6.26
1595504.19,28.65,3.08,348816.42,6.26
1595437.31,28.65,3.08,348964.06,6.27
1595181.57,28.65,3.08,348920.29,6.27
1594925.83,28.65,3.08,348920.29,6.27
1594925.83,28.65,3.08,348997.48,6.27
1595231.68,28.66,3.09,348509.54,6.26
1595231.68,28.66,3.09,349317.66,6.28
1594975.94,28.66,3.09,349273.89,6.28
1595063.06,28.67,3.09,349635.85,6.28
1595007.1,28.67,3.1,349116.91,6.28
1595007.1,28.67,3.1,349116.91,6.28
1594853.75,28.67,3.1,348890.45,6.27
1594598.01,28.67,3.1,348890.45,6.27
1594884.36,28.68,3.1,348962.07,6.27
1594551.0,28.67,3.1,348846.68,6.27
1594484.12,28.68,3.1,349230.39,6.28
1594557.99,28.68,3.11,349252.07,6.28
1594302.25,28.68,3.11,349243.1,6.28
1594235.36,28.69,3.11,349548.08,6.29
1594310.25,28.69,3.11,349275.84,6.28
1594054.51,28.69,3.11,349213.19,6.28
1594054.51,28.69,3.11,349290.37,6.29
1593998.55,28.69,3.12,348771.43,6.28
1593336.75,28.68,3.11,348154.76,6.27
1593336.75,28.68,3.11,348962.88,6.28
1593081.01,28.68,3.11,348970.8,6.28
1592927.65,28.69,3.11,348744.34,6.28
1592860.77,28.69,3.12,348833.46,6.28
1592605.03,28.69,3.12,348781.77,6.28
1592349.29,28.69,3.12,348795.36,6.28
1592093.55,28.69,3.12,348738.0,6.28
1595798.48,28.76,3.18,355894.77,6.41
1595731.6,28.76,3.19,356042.41,6.42
1596308.38,28.77,3.2,361939.06,6.52
1596497.83,28.78,3.2,362011.41,6.53
1596665.42,28.79,3.21,361660.06,6.52
1596409.68,28.79,3.21,361673.66,6.52
1596537.99,28.79,3.22,362348.79,6.53
1596238.39,28.79,3.21,362186.49,6.53
1595982.65,28.79,3.21,362129.13,6.53
1595726.91,28.79,3.21,362085.36,6.53
1601104.23,28.89,3.31,363296.01,6.55
1600881.3,28.88,3.31,363078.05,6.55
1600496.11,28.88,3.3,362657.82,6.54
1600496.11,28.88,3.3,362657.82,6.54
1599741.49,28.87,3.3,361903.2,6.53
1599485.75,28.87,3.3,361903.2,6.53
1599418.87,28.87,3.3,361992.32,6.53
1599223.68,28.87,3.3,361822.61,6.53
1598967.94,28.87,3.3,361836.2,6.53
1598712.2,28.87,3.3,361778.84,6.53
1598456.46,28.87,3.3,361735.07,6.53
1598645.91,28.88,3.3,362022.83,6.54
1598774.22,28.88,3.31,361979.06,6.54
1598389.03,28.88,3.31,361796.43,6.54
1598578.48,28.89,3.31,362587.68,6.55
1598322.74,28.89,3.31,362587.68,6.55
1598255.86,28.89,3.32,362676.8,6.56
1597870.67,28.88,3.31,362256.5,6.55
1598068.52,28.89,3.32,362550.1,6.55
1598001.64,28.89,3.32,362639.23,6.56
1597745.9,28.89,3.32,362647.15,6.56
1597490.16,28.89,3.32,362595.46,6.56
1597106.57,28.89,3.32,362416.5,6.56
1597106.57,28.89,3.32,362416.5,6.56
1597296.02,28.9,3.32,362704.26,6.56
1597296.02,28.9,3.32,362704.26,6.56
1597296.02,28.9,3.32,362781.45,6.56
1597040.29,28.9,3.32,362789.37,6.56
1596784.55,28.9,3.32,362737.68,6.56
1596528.81,28.9,3.32,362745.6,6.57
1596273.07,28.9,3.32,362693.91,6.57
1596206.19,28.9,3.33,362783.03,6.57
1598948.33,28.95,3.38,363892.37,6.59
1598692.59,28.95,3.38,363848.6,6.59
1598692.59,28.95,3.38,364656.72,6.6
1598436.85,28.95,3.38,364656.72,6.6
1598051.66,28.95,3.37,364474.09,6.6
1597795.92,28.95,3.37,364482.01,6.6
1597540.18,28.95,3.38,364430.32,6.6
1597284.45,28.95,3.38,364443.91,6.61
1597028.71,28.95,3.38,364386.55,6.61
1596772.97,28.95,3.38,364400.14,6.61
1596517.23,28.95,3.38,364342.78,6.61
1596261.49,28.95,3.38,364299.01,6.61
1596005.75,28.95,3.38,364299.01,6.61
1596005.75,28.95,3.38,364299.01,6.61
1595750.01,28.95,3.38,364297.41,6.61
1595494.27,28.95,3.38,364255.24,6.61
1595683.73,28.96,3.39,364543.0,6.62
1595683.73,28.96,3.39,364543.0,6.62
1595616.84,28.96,3.39,364632.12,6.62
1595549.96,28.97,3.39,364779.76,6.62
1595678.27,28.97,3.4,364735.99,6.62
1595422.53,28.97,3.4,364734.4,6.62
1595166.8,28.97,3.4,364692.22,6.62
1594781.6,28.97,3.39,364509.59,6.62
1594586.41,28.97,3.39,364339.96,6.62
1594330.67,28.97,3.39,364353.55,6.62
1594496.45,28.97,3.4,365150.81,6.63
1594496.45,28.97,3.4,365150.81,6.63
