ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fb5a-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
351682.3,6.16,0.99,143702.9,2.52
351630.57,6.16,0.99,143610.12,2.52
352099.2,6.17,1.0,143526.09,2.52
351410.39,6.16,0.99,142786.87,2.5
351206.26,6.16,0.99,142622.54,2.5
350924.86,6.16,0.98,142353.01,2.5
350873.14,6.16,0.98,142244.69,2.5
351858.9,6.17,1.0,142686.78,2.5
352653.01,6.19,1.02,142775.26,2.51
352666.51,6.19,1.02,142761.7,2.5
351998.62,6.18,1.01,142030.12,2.49
351946.9,6.18,1.01,142025.34,2.49
351279.0,6.17,0.99,141293.76,2.48
351175.56,6.17,0.99,141180.66,2.48
350761.76,6.17,1.0,141180.66,2.48
350723.89,6.17,1.0,140678.55,2.47
350996.29,6.17,1.0,140742.44,2.48
350834.9,6.17,1.0,140428.95,2.47
350783.18,6.17,1.0,140425.71,2.47
350731.46,6.17,1.0,140315.85,2.47
350266.43,6.17,0.99,139778.15,2.46
350637.15,6.17,1.0,140257.05,2.47
350433.02,6.17,1.0,140160.24,2.47
350381.29,6.17,1.0,140179.19,2.47
350329.57,6.17,1.0,140047.14,2.47
350115.52,6.17,0.99,139798.46,2.46
349990.07,6.16,0.99,139863.06,2.46
350360.78,6.17,1.0,139978.01,2.47
350309.06,6.17,1.0,139974.57,2.47
350341.14,6.17,1.0,139905.88,2.47
350289.42,6.17,1.0,139795.66,2.46
350237.69,6.17,1.0,139730.67,2.46
349875.25,6.17,0.99,139502.62,2.46
349823.53,6.17,1.0,139454.52,2.46
349960.35,6.17,1.0,139701.84,2.46
349908.63,6.17,1.0,139698.6,2.46
349856.91,6.17,1.0,139588.74,2.46
349805.18,6.17,1.0,139559.25,2.46
349646.63,6.17,1.0,139415.87,2.46
349646.63,6.17,1.0,139415.87,2.46
350083.97,6.18,1.0,139302.21,2.46
349634.91,6.17,1.0,139464.09,2.46
349583.18,6.17,1.0,139380.48,2.46
350034.85,6.18,1.01,139215.8,2.46
349983.13,6.18,1.01,139195.48,2.46
349931.4,6.18,1.01,139102.7,2.46
349931.4,6.18,1.01,139102.7,2.46
350420.94,6.19,1.02,139026.31,2.46
349770.01,6.18,1.01,138375.37,2.44
349718.29,6.18,1.01,138372.13,2.44
350096.98,6.19,1.01,138642.55,2.45
350233.8,6.19,1.02,138765.17,2.45
350099.74,6.19,1.01,138669.09,2.45
349941.19,6.18,1.01,138511.76,2.45
349889.46,6.18,1.01,138401.9,2.45
349837.74,6.18,1.01,138398.66,2.45
349974.56,6.19,1.02,138520.39,2.45
349285.76,6.18,1.0,137781.17,2.44
349234.03,6.18,1.0,137671.31,2.44
349196.16,6.18,1.01,137106.82,2.43
349144.43,6.18,1.01,136993.72,2.42
348983.04,6.18,1.0,136742.6,2.42
348983.04,6.18,1.0,136742.6,2.42
348931.32,6.18,1.0,136742.6,2.42
348879.6,6.18,1.0,136629.5,2.42
348827.87,6.18,1.0,136629.5,2.42
348776.15,6.18,1.0,136609.18,2.42
349593.38,6.19,1.02,136837.13,2.42
349541.66,6.19,1.02,136744.35,2.42
349489.93,6.19,1.02,136631.25,2.42
349438.21,6.19,1.02,136631.25,2.42
350238.94,6.21,1.04,136815.64,2.42
350238.94,6.21,1.04,136815.64,2.42
350187.22,6.21,1.04,136703.4,2.42
350135.5,6.21,1.04,136702.54,2.42
351121.26,6.23,1.05,137144.63,2.43
351491.98,6.23,1.06,137259.57,2.43
351440.25,6.23,1.06,137230.08,2.43
350963.75,6.23,1.05,136726.52,2.43
350912.03,6.23,1.05,136642.91,2.42
350665.68,6.22,1.05,136396.7,2.42
350613.96,6.22,1.05,136283.59,2.42
350562.23,6.22,1.05,136283.59,2.42
350510.51,6.22,1.05,136218.6,2.42
350458.78,6.22,1.05,136170.49,2.42
350096.34,6.22,1.04,135942.45,2.41
350044.62,6.22,1.04,135912.96,2.41
350317.02,6.22,1.05,136298.99,2.42
350265.3,6.22,1.05,136215.38,2.42
350213.58,6.22,1.05,136150.39,2.42
349748.55,6.22,1.04,135612.69,2.41
350119.27,6.22,1.05,135727.63,2.41
349766.82,6.22,1.04,135690.66,2.41
349715.1,6.22,1.04,135642.56,2.41
349663.38,6.22,1.04,135529.46,2.41
349611.65,6.22,1.04,135529.46,2.41
349559.93,6.22,1.05,135416.36,2.41
349696.75,6.22,1.05,135469.84,2.41
349645.03,6.22,1.05,135469.84,2.41
349593.31,6.22,1.05,135466.6,2.41
349541.58,6.22,1.05,135356.74,2.41
349692.26,6.23,1.05,134997.38,2.4
349719.42,6.23,1.05,134914.31,2.4
349870.09,6.23,1.06,134554.95,2.4
349818.37,6.23,1.06,134551.71,2.4
349766.64,6.23,1.06,134441.85,2.39
349793.8,6.23,1.06,134358.78,2.39
349742.08,6.23,1.06,134245.68,2.39
349878.9,6.24,1.06,134368.3,2.39
350204.27,6.24,1.07,134704.1,2.4
350152.55,6.24,1.07,134704.1,2.4
350100.82,6.24,1.07,134700.86,2.4
357687.03,6.38,1.2,142700.86,2.54
357635.3,6.38,1.21,142591.0,2.54
357431.17,6.37,1.2,142384.96,2.54
357568.0,6.38,1.21,142507.58,2.54
357516.27,6.38,1.21,142394.48,2.54
357886.99,6.38,1.21,142695.4,2.55
357599.9,6.38,1.21,142387.26,2.54
357548.18,6.38,1.21,142387.26,2.54
357334.14,6.38,1.2,142248.06,2.54
357470.96,6.38,1.21,142370.68,2.54
357419.24,6.38,1.21,142367.44,2.54
357367.51,6.38,1.21,142257.57,2.54
357746.2,6.39,1.22,142565.95,2.55
358546.94,6.4,1.23,142750.34,2.55
358495.21,6.4,1.23,142642.02,2.55
358134.8,6.4,1.23,142342.5,2.54
358083.08,6.4,1.23,142337.71,2.54
358031.35,6.4,1.23,142334.47,2.54
357979.63,6.4,1.23,142224.61,2.54
358341.78,6.41,1.23,142111.51,2.54
358810.41,6.42,1.24,142027.48,2.54
358758.68,6.42,1.24,142024.24,2.54
358895.51,6.42,1.25,142635.17,2.55
358227.62,6.41,1.24,141903.59,2.54
358589.77,6.42,1.24,141790.49,2.54
358538.05,6.42,1.24,141680.63,2.54
358204.17,6.41,1.24,141323.67,2.53
358152.44,6.41,1.24,141342.62,2.53
358100.72,6.41,1.24,141210.57,2.53
357816.84,6.41,1.23,141455.93,2.53
357953.67,6.41,1.24,141511.58,2.53
357539.88,6.41,1.24,141511.58,2.54
358008.5,6.42,1.25,141427.54,2.54
358477.13,6.43,1.26,141343.51,2.54
358425.4,6.43,1.26,141363.24,2.54
358373.68,6.43,1.26,141230.41,2.53
358321.96,6.43,1.26,141249.36,2.53
358842.18,6.44,1.27,141345.19,2.54
358560.95,6.44,1.26,141136.25,2.53
358340.23,6.43,1.26,141327.33,2.54
358288.51,6.43,1.26,141195.29,2.53
358741.88,6.44,1.27,141522.51,2.54
358445.18,6.44,1.26,141281.21,2.54
358393.46,6.44,1.26,141277.97,2.54
358341.73,6.44,1.26,141168.11,2.54
358478.56,6.44,1.27,141290.72,2.54
358615.38,6.44,1.27,141412.45,2.54
358563.66,6.44,1.27,141409.21,2.54
358511.94,6.44,1.27,141299.35,2.54
357844.04,6.43,1.26,140567.77,2.53
357792.32,6.43,1.26,140454.67,2.53
357740.6,6.43,1.26,140454.67,2.53
357740.6,6.43,1.26,140454.67,2.53
357072.7,6.42,1.25,139723.1,2.51
357209.53,6.43,1.25,139845.71,2.52
357346.36,6.43,1.26,139967.44,2.52
358332.12,6.45,1.27,140409.53,2.53
358280.39,6.45,1.28,140380.04,2.53
358228.67,6.45,1.28,140296.43,2.53
358176.95,6.45,1.28,140276.11,2.53
358547.66,6.46,1.28,140391.05,2.53
358495.94,6.46,1.28,140298.27,2.53
358444.22,6.46,1.28,140185.16,2.52
358392.49,6.46,1.28,140185.16,2.53
358340.77,6.46,1.28,140120.17,2.52
358289.04,6.46,1.28,140072.06,2.52
358314.02,6.46,1.28,140024.36,2.52
358450.84,6.46,1.29,140332.96,2.53
358399.12,6.46,1.29,140352.69,2.53
358347.39,6.46,1.29,140219.86,2.53
358295.67,6.46,1.29,140216.62,2.53
358243.95,6.46,1.29,140106.76,2.53
358394.62,6.47,1.29,139747.4,2.52
358342.9,6.47,1.29,139634.29,2.52
358370.06,6.47,1.29,139551.23,2.52
358050.06,6.46,1.29,139231.23,2.51
357998.33,6.46,1.29,139231.23,2.51
358815.57,6.48,1.3,139459.18,2.52
358763.84,6.48,1.3,139350.86,2.52
358712.12,6.48,1.31,139346.08,2.52
358660.39,6.48,1.31,139342.84,2.52
358340.39,6.47,1.3,139022.84,2.51
358288.67,6.47,1.3,138912.98,2.51
359089.41,6.49,1.32,139097.37,2.51
359037.68,6.49,1.32,138985.13,2.51
358675.24,6.48,1.31,138695.81,2.51
358778.74,6.48,1.31,138772.25,2.51
358727.02,6.48,1.31,138771.39,2.51
358727.02,6.48,1.31,138771.39,2.51
359659.62,6.5,1.33,139023.3,2.51
359737.75,6.5,1.33,139165.78,2.52
359686.03,6.5,1.33,139162.54,2.52
360048.77,6.51,1.34,139405.09,2.52
360185.6,6.51,1.34,139644.17,2.53
360322.43,6.52,1.35,139766.79,2.53
360163.88,6.52,1.34,139609.15,2.53
360300.7,6.52,1.35,139730.88,2.53
360451.38,6.52,1.35,139371.52,2.52
360478.54,6.52,1.35,139288.45,2.52
360478.54,6.52,1.35,139288.45,2.52
360114.06,6.52,1.35,138919.47,2.51
360062.34,6.52,1.35,138809.61,2.51
360010.62,6.52,1.35,138789.29,2.51
359958.89,6.52,1.35,138696.51,2.51
359907.17,6.52,1.35,138583.41,2.51
359630.2,6.52,1.34,138111.67,2.5
359153.76,6.51,1.33,137692.61,2.49
360139.52,6.53,1.35,138134.7,2.5
359894.49,6.52,1.35,137817.0,2.5
359842.77,6.52,1.35,137817.0,2.5
359791.05,6.52,1.35,137787.51,2.5
360776.81,6.54,1.37,138229.6,2.51
360725.08,6.54,1.37,138145.99,2.51
360673.36,6.54,1.37,138142.55,2.51
360621.64,6.54,1.37,138032.34,2.5
360156.61,6.53,1.36,137494.64,2.49
360104.88,6.53,1.36,137381.54,2.49
360053.16,6.53,1.36,137381.54,2.49
360001.44,6.54,1.36,137268.43,2.49
359949.71,6.54,1.36,137268.43,2.49
359949.71,6.54,1.36,137268.43,2.49
360477.37,6.55,1.37,137155.33,2.49
360425.64,6.55,1.37,137125.84,2.49
360373.92,6.55,1.37,137042.23,2.49
360863.46,6.56,1.38,136915.43,2.49
361332.09,6.57,1.39,136831.4,2.49
361280.36,6.57,1.39,136811.08,2.49
360830.98,6.56,1.39,137062.97,2.49
360967.81,6.56,1.39,137128.88,2.49
360279.0,6.55,1.38,136440.07,2.48
360227.28,6.55,1.38,136347.29,2.48
361213.04,6.57,1.4,136789.38,2.49
361591.73,6.58,1.4,136806.49,2.49
361540.0,6.58,1.4,136693.39,2.49
361074.98,6.57,1.4,136155.69,2.48
361023.25,6.57,1.4,136155.69,2.48
361023.25,6.57,1.4,136155.69,2.48
361023.25,6.57,1.4,136155.69,2.48
361823.99,6.59,1.41,136340.08,2.48
361960.81,6.59,1.42,136753.96,2.49
361909.09,6.59,1.42,136640.86,2.49
361857.37,6.59,1.42,136640.86,2.49
361805.64,6.59,1.42,136527.76,2.49
361445.23,6.58,1.41,136228.23,2.48
361393.5,6.58,1.41,136228.23,2.48
361341.78,6.58,1.41,136207.91,2.48
361614.19,6.59,1.42,136271.81,2.48
361562.46,6.59,1.42,136179.02,2.48
361699.29,6.59,1.42,136474.18,2.49
361031.4,6.58,1.41,135742.61,2.47
361031.4,6.58,1.41,135742.61,2.47
361031.4,6.58,1.41,135742.61,2.47
361031.4,6.58,1.41,137777.06,2.51
361168.22,6.59,1.41,137899.68,2.51
361168.22,6.59,1.41,137899.68,2.51
361116.5,6.59,1.41,137870.19,2.51
361064.78,6.59,1.41,137786.58,2.51
361013.05,6.59,1.41,137757.09,2.51
361383.77,6.59,1.42,138058.01,2.52
361176.87,6.6,1.42,138058.01,2.52
361313.7,6.6,1.43,138180.63,2.52
360951.26,6.59,1.42,137891.31,2.52
360657.13,6.59,1.42,137636.87,2.51
360793.95,6.59,1.42,137758.6,2.52
360930.78,6.59,1.42,137881.22,2.52
361067.6,6.6,1.43,138002.94,2.52
361015.88,6.6,1.43,137919.33,2.52
360978.0,6.6,1.43,137354.84,2.51
360926.28,6.6,1.43,137241.74,2.51
361063.11,6.6,1.43,137364.36,2.51
360901.72,6.6,1.43,137113.24,2.51
360849.99,6.6,1.43,137113.24,2.51
360986.82,6.6,1.43,137234.97,2.51
360935.09,6.6,1.43,137205.47,2.51
360658.13,6.6,1.43,136733.74,2.5
360606.4,6.6,1.43,136650.13,2.5
360977.12,6.61,1.44,136779.31,2.5
361072.09,6.61,1.44,137342.36,2.51
361020.36,6.61,1.44,137229.25,2.51
360657.92,6.6,1.43,136986.98,2.51
360606.2,6.6,1.43,136986.98,2.51
360129.76,6.6,1.42,136567.92,2.5
360500.47,6.6,1.43,137068.15,2.51
360462.6,6.6,1.43,136503.66,2.5
360301.21,6.6,1.43,136252.54,2.5
360037.55,6.6,1.43,135959.25,2.49
360408.26,6.61,1.43,136088.43,2.49
360356.54,6.61,1.43,136058.93,2.49
360004.1,6.6,1.43,136012.59,2.49
360374.82,6.61,1.44,136263.86,2.5
360323.09,6.61,1.44,136180.25,2.5
359960.65,6.6,1.43,135863.05,2.49
359908.93,6.6,1.43,135833.55,2.49
359857.2,6.6,1.43,135749.94,2.49
360310.58,6.61,1.44,135875.94,2.49
360258.85,6.61,1.44,135855.62,2.49
360207.13,6.61,1.44,135762.83,2.49
360155.4,6.61,1.44,135733.34,2.49
360292.23,6.62,1.44,136094.92,2.5
360240.51,6.62,1.44,136011.31,2.5
359943.8,6.61,1.44,135807.6,2.49
359833.8,6.61,1.44,135697.6,2.49
359782.08,6.61,1.44,135694.36,2.49
359730.36,6.61,1.44,135584.5,2.49
363488.41,6.68,1.51,137211.84,2.52
363436.69,6.68,1.51,137191.52,2.52
363807.41,6.69,1.51,137320.7,2.52
363755.68,6.69,1.51,137227.91,2.52
363892.51,6.69,1.52,137522.27,2.53
364043.18,6.69,1.52,137162.91,2.52
363680.74,6.69,1.52,136873.59,2.52
363629.02,6.69,1.52,136870.35,2.52
363656.18,6.69,1.52,136787.29,2.52
363793.0,6.69,1.52,136909.9,2.52
363741.28,6.69,1.52,136800.04,2.52
363689.55,6.69,1.52,136686.94,2.52
363689.55,6.69,1.52,136686.94,2.52
363826.38,6.7,1.52,136808.67,2.52
364279.75,6.71,1.53,136795.42,2.52
364228.03,6.71,1.53,136795.42,2.52
364056.32,6.7,1.53,137072.01,2.52
363852.93,6.7,1.53,136698.38,2.52
363852.93,6.7,1.53,136698.38,2.52
364223.65,6.71,1.53,137264.47,2.53
364171.92,6.71,1.53,137261.23,2.53
364308.75,6.71,1.54,137383.84,2.53
364581.16,6.72,1.54,137620.28,2.54
364529.43,6.72,1.54,137510.42,2.53
364477.71,6.72,1.54,137507.18,2.53
364273.58,6.71,1.54,137342.85,2.53
364059.53,6.71,1.54,137093.77,2.53
364007.81,6.71,1.54,136983.91,2.53
364144.64,6.71,1.54,137106.52,2.53
364092.91,6.71,1.54,137077.03,2.53
364041.19,6.71,1.54,136993.42,2.53
363989.46,6.71,1.54,136880.32,2.53
364126.29,6.72,1.55,137002.05,2.53
364488.44,6.73,1.55,136888.94,2.53
364436.72,6.73,1.55,136888.94,2.53
364384.99,6.73,1.55,136823.95,2.53
364333.27,6.73,1.55,136775.84,2.53
364658.63,6.73,1.56,137601.43,2.54
364321.55,6.73,1.56,137201.16,2.53
364037.67,6.72,1.55,136945.84,2.53
363985.94,6.72,1.55,136880.85,2.53
364453.17,6.73,1.56,136802.72,2.53
364896.8,6.74,1.57,137283.23,2.54
365267.52,6.75,1.58,137398.17,2.54
365362.49,6.75,1.58,142632.24,2.64
365310.77,6.75,1.58,142584.14,2.63
365678.21,6.76,1.59,142331.83,2.63
365111.5,6.75,1.58,141768.53,2.62
364641.38,6.74,1.57,141190.54,2.61
364589.65,6.74,1.57,141187.3,2.61
364537.93,6.74,1.57,141077.44,2.61
364674.75,6.75,1.57,141386.04,2.62
365475.49,6.76,1.59,141570.43,2.62
365423.76,6.76,1.59,141550.11,2.62
365372.04,6.76,1.59,141457.33,2.62
365320.32,6.76,1.59,141344.23,2.62
365268.59,6.76,1.59,141344.23,2.62
365216.87,6.76,1.59,141340.98,2.62
365165.14,6.76,1.59,141231.12,2.62
365315.82,6.77,1.59,140871.76,2.61
372807.06,6.91,1.73,143637.69,2.66
372755.33,6.91,1.73,143634.44,2.66
372703.61,6.91,1.73,143524.58,2.66
372651.89,6.91,1.73,143416.26,2.66
372651.89,6.91,1.73,143416.26,2.66
372600.16,6.91,1.73,143411.48,2.66
372237.72,6.9,1.73,143122.16,2.65
372185.99,6.9,1.73,143101.85,2.65
372134.27,6.9,1.73,143009.06,2.65
375867.45,6.97,1.8,146784.22,2.72
375815.73,6.97,1.8,146803.16,2.72
375764.01,6.97,1.8,146671.12,2.72
375712.28,6.97,1.8,146650.8,2.72
375660.56,6.97,1.8,146558.01,2.72
375608.83,6.97,1.8,146537.55,2.72
376087.4,6.98,1.81,146869.27,2.73
376224.23,6.99,1.81,146991.89,2.73
376361.06,6.99,1.82,147113.62,2.73
376139.55,6.99,1.81,146946.28,2.73
376958.49,7.0,1.83,147210.44,2.73
376906.77,7.0,1.83,147117.25,2.73
376855.05,7.0,1.83,147087.76,2.73
376803.32,7.0,1.83,147004.15,2.73
376616.31,7.0,1.83,146803.52,2.73
376279.51,6.99,1.82,146393.28,2.72
376731.17,7.0,1.83,146228.6,2.72
376868.0,7.01,1.83,146351.22,2.72
376759.45,7.0,1.83,146244.0,2.72
376707.72,7.01,1.83,146179.0,2.72
376980.13,7.01,1.84,146415.44,2.72
376329.2,7.0,1.83,145764.51,2.71
376277.47,7.0,1.83,145716.4,2.71
376414.3,7.0,1.83,145839.02,2.71
376785.02,7.01,1.84,146139.94,2.72
376540.89,7.01,1.84,145934.9,2.72
376409.16,7.01,1.83,145879.07,2.72
376545.99,7.01,1.84,146001.68,2.72
376132.19,7.01,1.84,146001.68,2.72
376269.02,7.02,1.84,146123.41,2.72
376217.3,7.02,1.84,146103.09,2.72
376165.57,7.02,1.84,146010.31,2.72
376966.31,7.03,1.86,146194.7,2.73
377344.99,7.04,1.87,146211.82,2.73
377293.27,7.04,1.87,146098.72,2.73
377011.87,7.04,1.86,145829.18,2.72
376651.46,7.03,1.86,145890.04,2.72
376430.74,7.03,1.85,145666.45,2.72
376379.02,7.03,1.85,145666.45,2.72
376749.74,7.03,1.86,145922.57,2.72
376749.74,7.03,1.86,145922.57,2.72
376900.41,7.04,1.87,145563.21,2.72
376848.69,7.04,1.87,145450.11,2.72
376796.96,7.04,1.87,145450.11,2.72
376824.12,7.04,1.87,145367.04,2.72
376772.4,7.04,1.87,145363.8,2.72
376909.23,7.04,1.87,145486.42,2.72
376857.5,7.04,1.87,145376.56,2.72
376805.78,7.04,1.87,145356.24,2.72
376942.6,7.05,1.88,145477.97,2.72
376580.16,7.04,1.87,145160.77,2.71
376730.84,7.05,1.87,144801.4,2.71
376679.11,7.05,1.87,144708.62,2.71
377147.74,7.06,1.88,144624.59,2.71
377096.01,7.06,1.88,144511.48,2.7
377427.61,7.06,1.89,144721.69,2.71
377375.89,7.06,1.89,144721.69,2.71
377324.17,7.06,1.89,144608.59,2.71
377596.57,7.07,1.9,144671.93,2.71
377967.29,7.08,1.91,145150.83,2.72
377915.57,7.08,1.91,145150.83,2.72
377863.84,7.08,1.91,145042.51,2.72
377812.12,7.08,1.91,145037.73,2.72
377760.39,7.08,1.91,144924.62,2.72
377897.22,7.08,1.91,145047.24,2.72
377897.22,7.08,1.91,145095.54,2.72
377534.78,7.08,1.9,144826.24,2.71
377483.05,7.08,1.9,144826.24,2.72
377619.88,7.08,1.91,144947.97,2.72
377770.56,7.08,1.91,144588.61,2.71
377718.83,7.08,1.91,144475.51,2.71
377667.11,7.09,1.91,144475.51,2.71
377694.27,7.09,1.91,144392.44,2.71
378064.98,7.09,1.92,144507.38,2.71
378554.53,7.1,1.93,144380.58,2.71
378260.4,7.1,1.93,144083.98,2.7
378208.67,7.1,1.93,143970.88,2.7
378208.67,7.1,1.93,144007.35,2.7
377846.23,7.09,1.92,143779.31,2.7
377794.51,7.09,1.92,143779.31,2.7
377742.78,7.09,1.92,143758.99,2.7
377471.24,7.09,1.92,143502.54,2.7
377419.52,7.09,1.92,143409.76,2.69
377367.79,7.09,1.92,143296.65,2.69
377316.07,7.09,1.92,143296.65,2.69
377753.4,7.1,1.93,143879.34,2.7
377564.75,7.1,1.92,143636.07,2.7
377513.03,7.1,1.92,143606.57,2.7
377649.85,7.1,1.93,143729.19,2.7
377598.13,7.1,1.93,143645.58,2.7
377734.95,7.1,1.93,143767.31,2.7
377067.06,7.09,1.92,143035.73,2.69
377015.34,7.09,1.92,143015.41,2.69
377386.06,7.1,1.93,143144.59,2.69
377334.33,7.1,1.93,143051.81,2.69
377334.33,7.1,1.93,142983.36,2.69
377471.16,7.11,1.93,143277.73,2.7
376782.35,7.09,1.92,142588.92,2.68
376730.63,7.09,1.92,142475.82,2.68
376678.9,7.09,1.92,142475.82,2.68
376326.46,7.09,1.92,142183.74,2.68
376697.18,7.1,1.92,142298.68,2.68
376645.45,7.1,1.92,142278.37,2.68
376593.73,7.1,1.92,142185.58,2.68
376231.29,7.09,1.92,141957.54,2.68
376179.56,7.09,1.92,141892.54,2.67
376550.28,7.1,1.93,142392.77,2.68
376498.56,7.1,1.93,142344.67,2.68
376967.18,7.11,1.94,142260.64,2.68
381760.85,7.2,2.03,149992.99,2.83
381760.85,7.2,2.03,150005.2,2.83
381709.13,7.2,2.03,149896.88,2.83
381346.69,7.19,2.02,149516.65,2.82
381294.96,7.19,2.02,149511.87,2.82
381243.24,7.19,2.02,149508.63,2.82
381191.51,7.19,2.02,149398.77,2.82
381328.34,7.2,2.03,149521.38,2.82
381276.62,7.2,2.03,149518.14,2.82
381224.89,7.2,2.03,149408.28,2.82
381361.72,7.2,2.03,149530.01,2.82
381732.43,7.21,2.04,149659.18,2.83
381518.39,7.21,2.03,149416.91,2.82
380850.5,7.2,2.02,148685.33,2.81
380798.77,7.2,2.02,148682.09,2.81
380747.05,7.2,2.02,148572.23,2.81
381200.43,7.21,2.03,149323.23,2.82
381337.25,7.21,2.04,149445.84,2.83
381233.8,7.21,2.04,149332.74,2.82
381182.08,7.21,2.04,149219.64,2.82
381130.35,7.21,2.04,149219.64,2.82
381267.18,7.21,2.04,149341.37,2.83
381404.01,7.22,2.05,149463.98,2.83
381352.28,7.22,2.05,149460.74,2.83
381300.56,7.22,2.05,149350.88,2.83
381095.86,7.22,2.04,149076.89,2.82
381463.3,7.22,2.05,148824.59,2.82
381825.46,7.23,2.06,149199.8,2.83
381773.73,7.23,2.06,149196.56,2.83
381924.41,7.24,2.06,148837.2,2.82
381872.69,7.24,2.06,148727.34,2.82
381820.96,7.24,2.06,148724.1,2.82
381848.12,7.24,2.07,148641.03,2.82
381281.42,7.23,2.06,148077.72,2.81
381418.24,7.23,2.06,148200.34,2.81
381690.65,7.24,2.07,148436.78,2.82
382061.37,7.25,2.07,148565.96,2.82
382009.64,7.25,2.07,148456.1,2.82
381901.09,7.24,2.07,148348.77,2.81
381849.37,7.25,2.07,148345.53,2.81
381496.93,7.24,2.07,148299.18,2.81
381867.64,7.25,2.07,148550.45,2.82
381647.24,7.24,2.07,148351.04,2.82
381595.51,7.24,2.07,148241.18,2.81
381233.07,7.24,2.06,147923.98,2.81
380899.19,7.23,2.06,147567.02,2.8
380847.47,7.23,2.06,147453.92,2.8
381218.19,7.24,2.07,147568.86,2.8
381218.19,7.24,2.07,147568.86,2.8
381490.59,7.25,2.07,147996.71,2.81
381438.87,7.25,2.07,147996.71,2.81
381387.15,7.25,2.07,147883.61,2.81
381335.42,7.25,2.07,147883.61,2.81
381283.7,7.25,2.07,147771.37,2.81
381231.97,7.25,2.07,147770.51,2.81
381683.64,7.26,2.08,147605.84,2.81
381032.71,7.25,2.07,146954.9,2.79
380670.27,7.24,2.07,146685.04,2.79
380618.54,7.24,2.07,146571.94,2.79
380566.82,7.24,2.07,146571.94,2.79
380937.54,7.25,2.08,146701.12,2.79
380643.41,7.24,2.07,146446.68,2.79
380280.96,7.24,2.06,146204.4,2.78
380229.24,7.24,2.07,146096.08,2.78
380607.93,7.25,2.07,146605.95,2.79
380556.2,7.25,2.07,146601.17,2.79
380504.48,7.25,2.07,146488.07,2.79
380452.76,7.25,2.07,146488.07,2.79
380401.03,7.25,2.07,146458.57,2.79
380537.86,7.25,2.08,146581.19,2.79
380486.13,7.25,2.08,146497.58,2.79
380434.41,7.25,2.08,146384.48,2.79
380382.69,7.25,2.08,146384.48,2.79
380330.96,7.25,2.08,146319.48,2.79
380330.96,7.25,2.08,146312.35,2.79
380110.56,7.25,2.08,146122.24,2.79
380247.38,7.25,2.08,146243.96,2.79
380053.25,7.25,2.08,146047.93,2.79
380001.53,7.25,2.08,145999.82,2.79
379949.8,7.25,2.08,145979.5,2.79
379898.08,7.25,2.08,145886.72,2.78
379846.35,7.25,2.08,145773.62,2.78
379794.63,7.25,2.08,145773.62,2.78
379742.91,7.25,2.08,145660.52,2.78
379691.18,7.25,2.08,145660.52,2.78
379639.46,7.25,2.08,145547.41,2.78
379587.73,7.25,2.08,145547.41,2.78
379536.01,7.25,2.08,145527.1,2.78
379672.83,7.26,2.08,145649.71,2.78
379411.12,7.25,2.08,145356.19,2.78
379781.84,7.26,2.09,145657.12,2.78
379781.84,7.26,2.09,145654.14,2.78
379730.12,7.26,2.09,145561.36,2.78
380530.85,7.28,2.1,145745.75,2.79
380479.13,7.28,2.1,145742.51,2.79
380427.41,7.28,2.11,145632.65,2.79
380564.23,7.28,2.11,145755.26,2.79
380512.51,7.28,2.11,145642.16,2.79
380460.78,7.28,2.11,145642.16,2.79
380409.06,7.28,2.11,145612.67,2.79
380357.33,7.28,2.11,145529.06,2.79
380305.61,7.28,2.11,145508.74,2.79
380667.76,7.29,2.12,145883.96,2.79
380667.76,7.29,2.12,146000.87,2.8
380804.59,7.29,2.12,146123.49,2.8
380941.42,7.3,2.13,146245.22,2.8
380889.69,7.3,2.13,146152.43,2.8
381026.52,7.3,2.13,146275.05,2.8
381495.14,7.31,2.14,146191.02,2.8
381590.11,7.31,2.14,151306.08,2.9
381538.39,7.32,2.14,151285.76,2.9
381254.51,7.31,2.14,150975.83,2.89
381202.79,7.31,2.14,150883.05,2.89
381151.06,7.31,2.14,150817.5,2.89
385849.76,7.4,2.23,153104.53,2.94
385798.04,7.4,2.23,153056.43,2.94
386160.19,7.41,2.24,153431.64,2.94
385876.31,7.4,2.23,153121.71,2.94
386026.99,7.41,2.24,152762.35,2.93
385975.27,7.41,2.24,152732.86,2.93
385923.54,7.41,2.24,152649.25,2.93
385561.1,7.4,2.23,152359.93,2.93
